,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
255,25,1,1,,6,Português,female,Master or equivalent
256,29,1,1,,3,Português,female,Lower secondary education
257,19,1,1,,5,Português,female,Bachelor or equivalent
258,30,2,1,,5,Português,male,Bachelor or equivalent
259,25,2,1,,6,Português,male,Master or equivalent
260,21,1,1,,5,português,female,Bachelor or equivalent
261,30,1,1,,6,Portuguesa ,female,Master or equivalent
262,33,2,1,,6,Portuguesa,male,Master or equivalent
263,47,1,1,,5,português,female,Bachelor or equivalent
264,21,2,2,Brasileiro,5,Português,male,Bachelor or equivalent
265,25,1,1,,6,Portuguese,female,Master or equivalent
266,36,2,1,,6,Portuguese,male,Master or equivalent
267,19,2,1,,5,portugues,male,Bachelor or equivalent
268,36,1,1,,5,Português ,female,Bachelor or equivalent
269,22,2,1,,4,portugues,male,Lower secondary education
270,23,2,1,,5,Português,male,Bachelor or equivalent
271,43,2,1,,5,Português,male,Bachelor or equivalent
272,19,2,1,,4,Português,male,Lower secondary education
273,46,1,1,,3,português,female,Lower secondary education
274,21,2,1,,3,Português,male,Lower secondary education
275,38,2,1,,5,Português,male,Bachelor or equivalent
277,30,2,1,,5,Portugues,male,Bachelor or equivalent
279,19,2,1,,5,Portuguese,male,Bachelor or equivalent
280,Porto,2,1,,5,Português,male,Bachelor or equivalent
281,24,2,1,,4,Português,male,Lower secondary education
284,21,2,1,,5,Português,male,Bachelor or equivalent
285,31,1,1,,5,português ,female,Bachelor or equivalent
286,18,2,1,,3,Português,male,Lower secondary education
287,25,2,1,,5,Portuguesa ,male,Bachelor or equivalent
288,38,2,1,,5,Português,male,Bachelor or equivalent
290,25,2,1,,6,Português,male,Master or equivalent
291,25,2,1,,6,Português ,male,Master or equivalent
292,21,2,1,,5,Português,male,Bachelor or equivalent
293,24,2,1,,5,Português,male,Bachelor or equivalent
294,25,1,1,,6,Português,female,Master or equivalent
295,43,2,1,,4,Portuguese,male,Lower secondary education
297,20,1,1,,5,Portuguesa,female,Bachelor or equivalent
298,23,2,1,,3,Português,male,Lower secondary education
299,25,1,1,,6,Portugues,female,Master or equivalent
300,25,1,1,,6,Português,female,Master or equivalent
301,23,2,1,,5,Português,male,Bachelor or equivalent
302,46,2,1,,5,Português ,male,Bachelor or equivalent
303,21,2,1,,5,Português,male,Bachelor or equivalent
304,23,2,1,,5,Portugues,male,Bachelor or equivalent
305,20,2,1,,4,Portuguese,male,Lower secondary education
306,24,2,1,,6,Português,male,Master or equivalent
307,35,1,1,,4,portugues,female,Lower secondary education
308,38,2,1,,5,Português ,male,Bachelor or equivalent
309,21,2,1,,5,Português,male,Bachelor or equivalent
310,22,2,1,,4,Português,male,Lower secondary education
312,22,1,2,USA,5,Inglês,female,Bachelor or equivalent
313,29,1,1,,5,Português ,female,Bachelor or equivalent
314,28,2,1,,6,Português,male,Master or equivalent
315,24,2,1,,6,Português,male,Master or equivalent
316,23,2,1,,6,Português,male,Master or equivalent
317,20,2,1,,5,português,male,Bachelor or equivalent
318,30,2,1,,3,Portugues,male,Lower secondary education
319,21,2,1,,5,Português (Portuguese),male,Bachelor or equivalent
320,21,2,1,,3,Português,male,Lower secondary education
321,21,2,1,,5,Português,male,Bachelor or equivalent
322,21,1,1,,5,Português ,female,Bachelor or equivalent
323,35,2,1,,4,português,male,Lower secondary education
324,28,2,1,,6,Português,male,Master or equivalent
