,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
45,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
46,29,2,5,,7,العربية,male,Short-cycle tertiary education
47,37,1,6,,8,العربية,female,Bachelor or equivalent
48,36,2,5,,8,Arabic ,male,Bachelor or equivalent
49,28,2,5,,7,العربية,male,Short-cycle tertiary education
50,٤٥,1,6,,7,العربية,female,Short-cycle tertiary education
51,27,2,5,,7,Arabic,male,Short-cycle tertiary education
52,27,1,3,,7,العربية,female,Short-cycle tertiary education
53,28,2,5,,7,malayalam,male,Short-cycle tertiary education
54,26,1,5,,4,Arabic ,female,Lower secondary education
55,٣٥,2,5,,7,Bengali ,male,Short-cycle tertiary education
56,20,2,5,,7,العربية,male,Short-cycle tertiary education
57,22,1,5,,7,english,female,Short-cycle tertiary education
58,30,1,5,,7,english,female,Short-cycle tertiary education
59,27,2,5,,8,العربية,male,Bachelor or equivalent
60,36,2,3,,7,Arabic,male,Short-cycle tertiary education
61,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
62,21,2,5,,4,العربية,male,Lower secondary education
63,24,1,3,,7,العربية,female,Short-cycle tertiary education
64,٢٥,1,3,,4,العربية,female,Lower secondary education
65,45,2,5,,8,عربي,male,Bachelor or equivalent
66,29,2,5,,7,العربية,male,Short-cycle tertiary education
67,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
68,٢٥,1,6,,7,العربية,female,Short-cycle tertiary education
69,32,2,5,,8,arabic,male,Bachelor or equivalent
70,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
71,38,2,6,,7,arabic,male,Short-cycle tertiary education
72,27,2,5,,8,English ,male,Bachelor or equivalent
73,24,2,5,,7,Pilipino ,male,Short-cycle tertiary education
74,35,2,3,,7,Arabic ,male,Short-cycle tertiary education
75,28,2,5,,7,Arabic,male,Short-cycle tertiary education
76,37,1,5,,4,العربية,female,Lower secondary education
77,٣٥,2,5,,7,العربية,male,Short-cycle tertiary education
78,33,2,5,,7,Arabic,male,Short-cycle tertiary education
79,36,2,5,,8,Malayalam,male,Bachelor or equivalent
80,27,2,5,,7,العربية,male,Short-cycle tertiary education
81,28,2,5,,7,العربية,male,Short-cycle tertiary education
82,37,1,5,,7,العربية,female,Short-cycle tertiary education
83,27,2,5,,7,عربي,male,Short-cycle tertiary education
84,22,2,3,,9,العربية,male,Master or equivalent
85,26,1,5,,4,العربية,female,Lower secondary education
86,22,1,3,,5,العربية,female,Upper secondary education
87,30,2,5,,7,العربية,male,Short-cycle tertiary education
88,28,2,5,,7,العربية,male,Short-cycle tertiary education
89,22,2,5,,7,Arabic ,male,Short-cycle tertiary education
90,47,2,5,,6,العربية,male,Post-secondary non-tertiary education
91,40,2,5,,7,Arabic,male,Short-cycle tertiary education
92,28,2,5,,7,Arabic,male,Short-cycle tertiary education
93,35,2,5,,7,العربية,male,Short-cycle tertiary education
94,21,1,5,,4,العربية,female,Lower secondary education
95,27,2,5,,7,arabic,male,Short-cycle tertiary education
96,56,2,5,,8,العربية,male,Bachelor or equivalent
97,35,2,3,,7,العربية,male,Short-cycle tertiary education
98,39,2,5,,6,العربية,male,Post-secondary non-tertiary education
99,33,2,5,,7,English,male,Short-cycle tertiary education
100,35,2,3,,7,عربى,male,Short-cycle tertiary education
101,35,2,5,,7,Arabic ,male,Short-cycle tertiary education
102,28,2,5,,7,العربية,male,Short-cycle tertiary education
103,28,2,5,,7,العربية,male,Short-cycle tertiary education
104,32,2,4,,7,Arabic ,male,Short-cycle tertiary education
105,31,2,5,,7,Arabic,male,Short-cycle tertiary education
106,40,2,5,,7,العربية,male,Short-cycle tertiary education
107,40,2,5,,7,العربية,male,Short-cycle tertiary education
108,28,2,5,,7,العربية,male,Short-cycle tertiary education
109,25,2,5,,7,English,male,Short-cycle tertiary education
110,31,1,3,,4,العربية,female,Lower secondary education
111,33,1,5,,6,العربية,female,Post-secondary non-tertiary education
112,٢٥,2,5,Filipino,7,Tagalog,male,Short-cycle tertiary education
113,35,1,5,,8,Arabic,female,Bachelor or equivalent
114,27,2,5,,7,Arabia ,male,Short-cycle tertiary education
115,32,2,5,,6,العربية,male,Post-secondary non-tertiary education
116,24,1,3,,7,Arabic ,female,Short-cycle tertiary education
117,47,2,5,,6,arabic,male,Post-secondary non-tertiary education
118,٢٥,2,1,,5,arabic,male,Upper secondary education
119,27,1,5,,7,العربية,female,Short-cycle tertiary education
120,18,1,3,,4,العربية,female,Lower secondary education
121,38,2,3,,5,العربية,male,Upper secondary education
122,55,1,5,Nepali,7,العربية,female,Short-cycle tertiary education
123,37,1,6,,8,english,female,Bachelor or equivalent
124,40,2,1,,7,Pashto,male,Short-cycle tertiary education
125,18,1,6,Filipino,4,Tagalog,female,Lower secondary education
126,28,2,5,,7,العربية,male,Short-cycle tertiary education
127,18,1,3,,4,English ,female,Lower secondary education
128,28,1,5,,7,العربية,female,Short-cycle tertiary education
129,44,2,3,,8,العربية,male,Bachelor or equivalent
130,34,1,1,,5,العربية,female,Upper secondary education
131,19,1,5,,7,العربية,female,Short-cycle tertiary education
132,29,2,5,,7,العربية,male,Short-cycle tertiary education
133,42,1,6,,7,العربية,female,Short-cycle tertiary education
134,28,2,5,,7,عربيه,male,Short-cycle tertiary education
135,18,1,6,,4,Arabic ,female,Lower secondary education
136,32,2,5,,8,العربية,male,Bachelor or equivalent
137,30,2,4,,7,العربية,male,Short-cycle tertiary education
138,30,2,3,,6,العربية,male,Post-secondary non-tertiary education
139,40,2,5,,7,العربية,male,Short-cycle tertiary education
140,31,1,5,,8,Arabic,female,Bachelor or equivalent
141,38,2,3,,6,English ,male,Post-secondary non-tertiary education
142,28,2,5,,4,Tagalog,male,Lower secondary education
143,28,2,5,نجراي,7,يوروبا,male,Short-cycle tertiary education
144,32,2,5,,7,Arabic,male,Short-cycle tertiary education
145,31,1,3,,4,Arabic,female,Lower secondary education
146,36,2,5,,8,English ,male,Bachelor or equivalent
147,55,1,5,,7,Arabic,female,Short-cycle tertiary education
148,29,1,5,,7,العربية,female,Short-cycle tertiary education
149,37,1,5,,7,العربية,female,Short-cycle tertiary education
150,47,2,5,,5,عربي,male,Upper secondary education
151,28,2,5,مصري,7,عربية,male,Short-cycle tertiary education
152,23,1,5,,7,English,female,Short-cycle tertiary education
153,36,2,3,,7,Arabic,male,Short-cycle tertiary education
154,51,2,4,,7,العربية,male,Short-cycle tertiary education
155,28,2,5,,7,Malayalam,male,Short-cycle tertiary education
156,٢٥,2,5,,7,العربية,male,Short-cycle tertiary education
158,35,1,5,,8,English,female,Bachelor or equivalent
159,24,2,5,,7,ENGLISH,male,Short-cycle tertiary education
160,45,2,3,,3,arabic,male,Primary education
161,45,2,5,,8,Tagalog,male,Bachelor or equivalent
162,27,2,5,,7,العربية,male,Short-cycle tertiary education
163,44,2,3,,8,العربية,male,Bachelor or equivalent
164,27,2,5,,7,الإنجليزية,male,Short-cycle tertiary education
165,28,1,5,,7,الفلبينية,female,Short-cycle tertiary education
166,26,1,5,,4,العربية,female,Lower secondary education
167,28,2,5,,7,العربية,male,Short-cycle tertiary education
168,55,1,5,,7,العربية,female,Short-cycle tertiary education
169,31,2,5,,8,العربية,male,Bachelor or equivalent
170,36,2,5,,8,اللغة العربية,male,Bachelor or equivalent
171,30,1,5,ام افهم ,7,القطريه,female,Short-cycle tertiary education
172,33,1,3,,4,العربية,female,Lower secondary education
173,26,1,5,,4,العربية,female,Lower secondary education
174,28,2,5,,7,العربية,male,Short-cycle tertiary education
175,28,2,5,,7,العربية,male,Short-cycle tertiary education
176,52,2,5,,7,English,male,Short-cycle tertiary education
177,28,2,5,,7,Arabic,male,Short-cycle tertiary education
178,38,2,6,,7,العربية,male,Short-cycle tertiary education
179,20,2,5,,7,العربية,male,Short-cycle tertiary education
180,52,2,5,,7,العربية,male,Short-cycle tertiary education
181,18,1,3,,4,Tagalog,female,Lower secondary education
182,23,2,3,,4,arab,male,Lower secondary education
183,28,2,5,,7,العربية,male,Short-cycle tertiary education
184,40,2,1,,7,العربية,male,Short-cycle tertiary education
185,27,1,5,,6,العربية,female,Post-secondary non-tertiary education
186,40,2,5,,7,العربية,male,Short-cycle tertiary education
187,25,1,3,,7,العربية,female,Short-cycle tertiary education
188,47,2,5,,5,عربي,male,Upper secondary education
189,28,2,5,,7,العربية,male,Short-cycle tertiary education
190,39,2,5,,6,العربيه,male,Post-secondary non-tertiary education
191,26,1,5,,4,العربية,female,Lower secondary education
192,23,1,5,,4,English ,female,Lower secondary education
193,28,2,5,,7,العربية,male,Short-cycle tertiary education
194,٤٥,2,5,,7,العربية,male,Short-cycle tertiary education
195,23,1,5,,4,العربية,female,Lower secondary education
196,28,2,5,,7,العربية,male,Short-cycle tertiary education
197,32,2,5,,7,English,male,Short-cycle tertiary education
198,36,2,5,,8,العربية,male,Bachelor or equivalent
199,39,2,3,,7,العربية,male,Short-cycle tertiary education
200,38,2,3,,6,Arabic ,male,Post-secondary non-tertiary education
201,23,2,3,,4,العربية,male,Lower secondary education
202,21,2,5,,4,العربية,male,Lower secondary education
203,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
204,36,1,1,,6,ENGLISH,female,Post-secondary non-tertiary education
205,55,1,5,,7,arabic,female,Short-cycle tertiary education
206,51,2,4,,7,English,male,Short-cycle tertiary education
207,41,1,2,,2,Arabic,female,Primary education
208,33,2,5,,7,العربية,male,Short-cycle tertiary education
209,29,1,4,,7,الإنجليزية,female,Short-cycle tertiary education
210,31,1,4,,7,الفلبينية,female,Short-cycle tertiary education
211,30,1,3,,5,English,female,Upper secondary education
212,37,1,5,,4,العربية,female,Lower secondary education
213,32,2,3,,4,English,male,Lower secondary education
214,35,2,3,,7,English,male,Short-cycle tertiary education
215,42,2,5,,9,اللغة العربية,male,Master or equivalent
216,18,1,6,ام افهم ,4,القطريه,female,Lower secondary education
217,27,1,1,,4,English,female,Lower secondary education
218,27,2,3,,3,اللغة العربية,male,Primary education
219,22,2,3,,9,English,male,Master or equivalent
220,29,2,2,,6,اللغة العربية,male,Post-secondary non-tertiary education
221,27,2,4,,5,English,male,Upper secondary education
222,18,1,3,,4,Arabic,female,Lower secondary education
223,32,2,5,,7,العربية,male,Short-cycle tertiary education
224,55,1,5,,7,العربية,female,Short-cycle tertiary education
225,25,1,2,,3,English,female,Primary education
226,30,2,5,,7,English,male,Short-cycle tertiary education
227,32,2,5,,6,arab,male,Post-secondary non-tertiary education
228,34,1,2,,3,English ,female,Primary education
229,35,1,1,,1,English ,female,Early childhood education/no education
230,29,1,3,,3,English ,female,Primary education
231,36,2,5,,8,العربية,male,Bachelor or equivalent
232,39,2,5,,6,العربية ,male,Post-secondary non-tertiary education
233,22,1,5,,5,عربي,female,Upper secondary education
234,29,1,3,,2,Arabic,female,Primary education
235,23,2,3,,4,العربيه,male,Lower secondary education
236,22,2,5,,7,العربية,male,Short-cycle tertiary education
237,30,2,3,,6,English ,male,Post-secondary non-tertiary education
238,31,2,5,,7,العربية,male,Short-cycle tertiary education
239,31,1,3,,4,English,female,Lower secondary education
240,36,2,3,,9,اللغة العربية,male,Master or equivalent
241,45,2,3,,3,English ,male,Primary education
242,32,2,4,,7,English,male,Short-cycle tertiary education
243,32,2,5,,7,العربية,male,Short-cycle tertiary education
244,29,1,2,,3,English,female,Primary education
245,27,1,5,,7,Arabic ,female,Short-cycle tertiary education
246,30,1,3,,4,Arabic ,female,Lower secondary education
247,38,2,3,,5,English,male,Upper secondary education
248,27,2,5,,8,Arabic,male,Bachelor or equivalent
249,40,2,5,,7,العربية,male,Short-cycle tertiary education
250,34,2,5,,7,Arabic ,male,Short-cycle tertiary education
251,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
252,27,1,3,,8,Urdu,female,Bachelor or equivalent
253,34,2,5,,7,Arabic ,male,Short-cycle tertiary education
254,34,2,5,,7,Araipc ,male,Short-cycle tertiary education
255,28,2,5,,7,العربيه,male,Short-cycle tertiary education
256,36,2,5,,7,عربي,male,Short-cycle tertiary education
257,22,2,5,,9,العربية,male,Master or equivalent
258,37,1,5,,7,Arabic,female,Short-cycle tertiary education
259,34,2,5,,7,Arabic ,male,Short-cycle tertiary education
260,28,2,5,,7,العربيه,male,Short-cycle tertiary education
261,36,2,5,,7,عربي,male,Short-cycle tertiary education
262,27,2,5,,8,Arabic,male,Bachelor or equivalent
263,26,1,5,,4,arabic,female,Lower secondary education
264,40,2,5,,7,Araipc ,male,Short-cycle tertiary education
265,32,2,5,,7,العربية,male,Short-cycle tertiary education
266,26,1,5,,4,arabic,female,Lower secondary education
267,36,2,5,,7,Arabic ,male,Short-cycle tertiary education
268,37,2,5,,7,Arabic ,male,Short-cycle tertiary education
269,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
270,37,2,5,,7,Arabic ,male,Short-cycle tertiary education
271,45,2,4,,7,Filipino,male,Short-cycle tertiary education
272,40,2,5,,7,Araipc ,male,Short-cycle tertiary education
273,32,1,3,,7,العربية,female,Short-cycle tertiary education
274,31,1,5,,8,arabic,female,Bachelor or equivalent
275,20,1,5,,4,العربية,female,Lower secondary education
276,31,2,5,,7,العربية,male,Short-cycle tertiary education
277,32,2,5,,7,العربية,male,Short-cycle tertiary education
278,36,2,5,,7,العربية,male,Short-cycle tertiary education
279,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
280,19,2,5,,7,عربي,male,Short-cycle tertiary education
281,23,2,5,,7,الغربية,male,Short-cycle tertiary education
282,26,1,5,,8,Arabic ,female,Bachelor or equivalent
283,45,2,4,,7,العربية,male,Short-cycle tertiary education
284,30,2,5,,7,العربية,male,Short-cycle tertiary education
285,٢٦,1,6,شمال افريقيا,7,العربية,female,Short-cycle tertiary education
286,45,2,4,,7,العربية,male,Short-cycle tertiary education
287,23,2,5,,7,arab,male,Short-cycle tertiary education
288,45,2,4,,7,Filipino,male,Short-cycle tertiary education
289,32,1,3,,7,العربية,female,Short-cycle tertiary education
290,30,2,3,,3,Urdu and English ,male,Primary education
291,30,2,5,,7,Araipc ,male,Short-cycle tertiary education
292,31,1,5,,8,arabic,female,Bachelor or equivalent
293,20,1,5,,4,العربية,female,Lower secondary education
294,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
295,37,1,5,,7,Arabic,female,Short-cycle tertiary education
296,21,1,2,,8,العربية,female,Bachelor or equivalent
297,31,2,5,,8,العربية,male,Bachelor or equivalent
298,28,1,5,,7,Arabic ,female,Short-cycle tertiary education
299,33,1,5,,7,English,female,Short-cycle tertiary education
300,45,2,4,,7,العربية,male,Short-cycle tertiary education
301,31,2,5,,7,العربية,male,Short-cycle tertiary education
302,36,2,5,,7,العربية,male,Short-cycle tertiary education
303,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
304,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
305,19,2,5,,7,عربي,male,Short-cycle tertiary education
306,24,2,5,,7,العربية,male,Short-cycle tertiary education
307,35,2,1,,7,Arabic,male,Short-cycle tertiary education
308,23,2,5,,7,الغربية,male,Short-cycle tertiary education
309,27,1,3,,8,Urdu,female,Bachelor or equivalent
310,26,1,5,,8,Arabic ,female,Bachelor or equivalent
311,30,2,5,,7,ARABIC,male,Short-cycle tertiary education
312,20,2,1,,6,Arabe ,male,Post-secondary non-tertiary education
313,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
314,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
315,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
316,25,1,5,,8,Arabic ,female,Bachelor or equivalent
317,23,1,3,,4,English,female,Lower secondary education
318,45,2,4,,7,Filipino,male,Short-cycle tertiary education
319,21,2,5,,5,arabic,male,Upper secondary education
320,22,2,5,,7,العربية,male,Short-cycle tertiary education
321,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
322,45,2,4,,7,العربية,male,Short-cycle tertiary education
323,٣٠,1,5,,7,عربي,female,Short-cycle tertiary education
324,٢٦,1,6,شمال افريقيا,7,العربية,female,Short-cycle tertiary education
325,23,2,5,,7,arab,male,Short-cycle tertiary education
326,٣٥,1,5,,7,العربية,female,Short-cycle tertiary education
327,28,2,3,,6,Urdu,male,Post-secondary non-tertiary education
328,30,2,5,,7,العربية,male,Short-cycle tertiary education
329,٣٢,2,5,,8,العربية ,male,Bachelor or equivalent
330,٣٢,2,5,,8,العربية ,male,Bachelor or equivalent
331,45,2,5,,8,العربية,male,Bachelor or equivalent
332,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
333,37,1,5,,7,Arabic,female,Short-cycle tertiary education
334,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
335,45,2,5,,8,العربية,male,Bachelor or equivalent
336,39,2,5,,7,Arabic,male,Short-cycle tertiary education
337,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
338,٣٩,2,5,,6,العربية ,male,Post-secondary non-tertiary education
339,24,2,5,,7,Arabic ,male,Short-cycle tertiary education
340,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
341,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
342,35,1,4,,7,Tagalog,female,Short-cycle tertiary education
343,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
344,22,2,5,,7,Arabic,male,Short-cycle tertiary education
345,18,1,5,,4,العربية ,female,Lower secondary education
346,21,1,2,,8,العربية,female,Bachelor or equivalent
347,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
348,31,2,5,,8,العربية,male,Bachelor or equivalent
349,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
350,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
351,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
352,34,2,6,Filipino,7,Tagalog and English,male,Short-cycle tertiary education
353,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
354,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
355,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
356,35,2,5,,7,Arabic,male,Short-cycle tertiary education
357,28,1,5,,7,arabic,female,Short-cycle tertiary education
358,45,2,4,,7,Filipino,male,Short-cycle tertiary education
359,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
360,39,2,5,,7,العربية ,male,Short-cycle tertiary education
361,32,2,2,,7,Arabic ,male,Short-cycle tertiary education
362,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
363,28,1,5,,7,Arabic ,female,Short-cycle tertiary education
364,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
365,29,2,1,,7,Arabic ,male,Short-cycle tertiary education
366,٥١,1,5,,7,عربي,female,Short-cycle tertiary education
367,18,1,3,,4,English ,female,Lower secondary education
368,33,1,5,,7,English,female,Short-cycle tertiary education
369,19,1,2,,4,اللغة العربية,female,Lower secondary education
370,35,2,5,,6,العربية ,male,Post-secondary non-tertiary education
371,30,2,3,,3,Urdu and English ,male,Primary education
372,32,1,5,,7,العربية,female,Short-cycle tertiary education
373,24,2,5,,7,العربية,male,Short-cycle tertiary education
374,45,2,4,,7,Filipino,male,Short-cycle tertiary education
375,39,2,5,,7,Arabic ,male,Short-cycle tertiary education
376,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
377,52,2,5,,7,العربية,male,Short-cycle tertiary education
378,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
379,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
380,27,1,5,,7,العربية,female,Short-cycle tertiary education
381,40,2,5,,7,العربية,male,Short-cycle tertiary education
382,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
383,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
384,35,2,1,,7,Arabic,male,Short-cycle tertiary education
385,22,1,5,,7,العربية,female,Short-cycle tertiary education
386,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
387,27,1,3,,8,Urdu,female,Bachelor or equivalent
388,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
389,20,2,1,,6,Arabe ,male,Post-secondary non-tertiary education
390,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
391,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
392,33,2,1,,7,portuguese,male,Short-cycle tertiary education
393,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
394,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
395,31,2,5,,7,Arabic ,male,Short-cycle tertiary education
396,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
397,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
398,25,1,3,,7,Malayalam,female,Short-cycle tertiary education
399,25,1,5,,8,Arabic ,female,Bachelor or equivalent
400,٢٥,2,5,,7,العربيه,male,Short-cycle tertiary education
401,28,1,5,,8,Arabic ,female,Bachelor or equivalent
402,23,1,5,,7,Arabic,female,Short-cycle tertiary education
403,28,1,5,,8,Arabic ,female,Bachelor or equivalent
404,38,2,5,,7,Arabic,male,Short-cycle tertiary education
405,٣٣,2,5,,4,عربي,male,Lower secondary education
406,22,2,5,,8,Al arabiya ,male,Bachelor or equivalent
407,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
408,27,1,3,,8,العربية,female,Bachelor or equivalent
409,28,2,5,,7,العربية,male,Short-cycle tertiary education
410,23,1,3,,4,العربية,female,Lower secondary education
411,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
412,27,2,4,,8,english,male,Bachelor or equivalent
413,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
414,21,1,5,,4,العربية ,female,Lower secondary education
415,45,2,4,,7,Filipino,male,Short-cycle tertiary education
416,21,2,5,,5,arabic,male,Upper secondary education
417,22,2,5,,7,العربية,male,Short-cycle tertiary education
418,32,2,5,,8,arab,male,Bachelor or equivalent
419,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
420,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
421,26,2,3,,7,Marathi ,male,Short-cycle tertiary education
422,26,2,5,,4,Arabic ,male,Lower secondary education
423,55,1,5,,7,arabic,female,Short-cycle tertiary education
424,25,2,5,,7,Arabic ,male,Short-cycle tertiary education
425,31,2,5,,8,arabic,male,Bachelor or equivalent
426,25,1,6,عربية,7,عربية,female,Short-cycle tertiary education
427,43,2,5,,7,Arabic ,male,Short-cycle tertiary education
428,31,2,3,,7,Urdu,male,Short-cycle tertiary education
429,37,2,5,,9,Arab ,male,Master or equivalent
430,35,1,5,,7,Arabic,female,Short-cycle tertiary education
431,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
432,30,2,5,,7,Arabic ,male,Short-cycle tertiary education
433,٣٠,1,5,,7,عربي,female,Short-cycle tertiary education
434,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
435,30,1,5,,7,العربية,female,Short-cycle tertiary education
436,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
437, ٥٢,2,5,,7,عربى,male,Short-cycle tertiary education
438,29,2,5,,7,arabic,male,Short-cycle tertiary education
439,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
440,22,2,3,,5,Urdu,male,Upper secondary education
441,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
442,٣٥,1,5,,7,العربية,female,Short-cycle tertiary education
443,35,2,5,,8,العربية,male,Bachelor or equivalent
444,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
445,37,2,5,,8,العربية,male,Bachelor or equivalent
446,40,2,5,,7,Arabic ,male,Short-cycle tertiary education
447,28,2,3,,6,Urdu,male,Post-secondary non-tertiary education
448,30,2,5,,7,العربية,male,Short-cycle tertiary education
449,٣٢,2,5,,8,العربية ,male,Bachelor or equivalent
450,23,2,5,,7,العربية,male,Short-cycle tertiary education
451,30,2,5,,7,Araipc ,male,Short-cycle tertiary education
452,18,1,3,,4,arabic,female,Lower secondary education
453,40,2,5,,7,Arabic,male,Short-cycle tertiary education
454,٣٠,2,5,,7,عربي ,male,Short-cycle tertiary education
455,33,2,1,,7,بالعربية,male,Short-cycle tertiary education
456,30,2,5,,6,العربية,male,Post-secondary non-tertiary education
457,40,2,5,,7,Arabic,male,Short-cycle tertiary education
458,38,2,5,,7,arabic,male,Short-cycle tertiary education
459,32,1,5,,7,Arabic,female,Short-cycle tertiary education
460,45,2,5,,8,الفلبينية,male,Bachelor or equivalent
461,34,2,5,,7,العربيه,male,Short-cycle tertiary education
462,29,2,5,,7,Arabic ,male,Short-cycle tertiary education
463,47,2,5,,6,العربية,male,Post-secondary non-tertiary education
464,40,2,5,,7,Arabic,male,Short-cycle tertiary education
465,27,1,5,,7,Arabic,female,Short-cycle tertiary education
466,٣٩,2,5,,6,العربية ,male,Post-secondary non-tertiary education
467,33,2,5,,6,العربية ,male,Post-secondary non-tertiary education
468,43,1,4,,7,English,female,Short-cycle tertiary education
469,40,2,5,,8,العربية,male,Bachelor or equivalent
471,26,1,5,,4,arabic,female,Lower secondary education
472,27,1,5,,3,Arabic,female,Primary education
473,43,2,5,,7,Arabic ,male,Short-cycle tertiary education
474,27,1,5,,7,Arabic,female,Short-cycle tertiary education
475,28,2,5,,7,Arabic ,male,Short-cycle tertiary education
476,39,2,5,,7,العربية ,male,Short-cycle tertiary education
477,27,1,5,,7,Arabic,female,Short-cycle tertiary education
