"","V1","V2","V3","V4","V5"
"Parent.and.Child",-2.00789226532859,-0.573422249382939,-1.37030141028136,2.28590330697753,-0.0838127730979448
"Parent.and.Teenager",-1.5819142381586,-0.497566566056605,-1.22218987011529,1.79052453630236,-0.562368910075423
"Wife.and.Husband",-2.05652883141427,0.131845849504374,-1.52108230910534,-1.06397025204497,-0.387567986289886
"Fiance.and.Fiancee",-1.11267523827363,-0.0187694482051393,-1.5569136525922,-1.17261104528932,0.247485336493092
"Between.Siblings",-1.23141167059071,-0.972351921015251,-0.539718382788726,-0.739928901142805,-0.263824069835781
"Between.divorced.spouses",1.51416868492861,-0.0550224345030795,-0.137582889079056,-1.23441191969355,-1.1130969818723
"Between.a.person.and.their.in.laws",0.94051782556235,-0.984186060822295,-0.261327450246549,0.660005488663014,0.513220533218326
"Between.cousins",0.722827910196174,-1.30015053865075,-0.29179362521034,-0.707717605899051,1.06737570110545
"Employer.and.Employee",-1.24066487664986,1.26253937973735,1.2531087023406,0.493623507863177,-0.513521934897731
"Interviewer.and.Job.applicant",0.336725754413155,0.280610302686899,1.26464542835133,0.331067320849883,0.244721762395431
"Guard.and.Prisoner",0.122016313210554,-1.16239716817146,0.758311904366005,1.35660217154038,-2.31939986642298
"Nurse.and.Patient",-0.376777518539678,-0.139464741911678,0.757055835344574,0.771356593282338,0.727078273847438
"Therapist.and.Patient",-0.827134922762576,0.352492764361448,0.391560540818436,0.783795040770311,0.443797227143045
"Salesperson.and.Customer",0.780280150659023,2.34676774678908,0.437992322614888,-0.623104459645081,0.616547252921668
"Between.Business.Partners",-1.03044538765712,1.58725632835504,0.394129580489838,-1.47347504659622,-0.305871279180303
"Between.opposing.negotiators",0.371812635402824,0.60873033476579,0.755055968090267,-1.27242993225481,-1.66484510350199
"Between.political.opponents",-0.392132658574853,-0.728399620960461,1.55168098743139,-1.34406075312633,-2.57242304739577
"Between.business.rivals",0.0471663456494509,0.399509898458954,0.877128529543563,-1.10994528449311,-2.29702662267113
"Between.enemies",1.03240592218694,-1.09003944296219,-0.175675185797293,-0.637296501021564,-2.63508044744488
"Teacher.and.Student",-0.964790515261473,-0.398675384469789,1.06427166811051,1.31340233381999,0.539404586373113
"Professor.and.Graduate.student",-0.755571036271933,-0.265957714220408,1.02100242012967,0.988296561151531,0.631840031403717
"Master.and.Servant",0.644349335625207,1.11739256482969,-0.64884038538939,1.36033632499142,-0.514358691188113
"Between.Close.Friends",-1.23702124383059,-0.463044802554083,-0.972791009074074,-1.32840319453434,0.635319786040637
"Between.casual.acquaintances",1.74974938318122,-0.795514363009942,-0.372018945946472,-0.725838030491343,1.1492780279946
"Between.teammates.in.sports",-1.36647433343876,0.0444639388662736,1.44362385407592,-2.32991347440223,-0.156906317248403
"Between.second.cousins",1.1093542539337,-1.01888107863489,-0.376902769062196,-1.08681740293611,1.1246768897584
"Parent.and.Infant",-1.97760814967196,-0.571258834290304,-1.36532968303562,1.79043775554191,0.172288054505754
"Grandparent.and.Grandchild",-1.13317889012,-0.669657954341146,-1.26833052566558,1.94998025079208,0.82029072067668
"Step.parent.and.Step.child",-0.568978139095883,-0.755445370377085,-0.796976211640139,1.36428838761193,-0.0661347220496086
"Foster.parent.and.Foster.child",-0.779477632293596,-0.728360855420446,-0.750328293414434,1.49224113812942,0.133789877468036
"Godparent.and.Godchild",0.47582381684574,-0.864813608815185,-0.780641767048271,1.0838181334681,1.15709348842212
"Step.grandparent.and.Step.grandchild",0.378000449811127,-0.955540779232385,-0.824824399075227,1.6749018890151,0.823711627868125
"Ancestor.and.Descendant",0.699741293077162,-1.3649134330998,-0.480171643976992,2.08428050461829,1.22494896486894
"Bride.and.Groom",-2.00600776782785,0.442708766076684,-1.53713721158249,-1.36442431703835,-0.245285124389578
"Man.and.His.Mistress",0.468694381897384,1.75961825349343,-3.0486236559473,-0.285603273621144,-0.803674538467849
"Man.Wife.and.Man.Mistress",1.44414272769315,-0.104484269648837,-1.57153687048114,0.0973750768509158,-1.31566756221986
"Brother.and.Sister",-1.39451232020812,-0.807933395836487,-0.339717114108175,-0.785515573272305,0.00661630652043677
"Between.step.siblings",0.139172840890889,-1.01150726831239,-0.253497580124482,-0.508110768557199,0.043500074627322
"Between.distant.relatives",1.72667135508441,-1.11732879857533,-0.164480874728145,0.150409561716252,1.06522738084474
"Between.close.relatives",-0.879858665350529,-0.653937148584503,-0.452717846044565,-0.229685992549693,0.431928670832664
"Between.twins",-1.37640207088726,-1.03786865511892,-0.961830279585564,-1.52974893532479,0.103817935863436
"Between.a.person.and.their.family.friends",-0.65273559167794,-0.875701683124821,-0.637133179785613,-0.479348442537466,0.621354893593423
"Between.a.person.and.their.deceased.spouse",0.922972920547756,-1.29791485195005,-1.80152130921749,-0.140834167939417,1.1502049263586
"Manager.and.Staff",-0.205427966302322,1.32855740669598,0.997454308368726,0.328828898096206,-0.376150851255695
"Foreman.and.Laborer",0.0221252301309947,1.30662445309732,0.852928268106396,0.339050874548806,-0.47337403349009
"Owner.and.Manager",-0.141237258157614,1.48475231180467,0.796844022683196,0.189546025708105,-0.384230400345692
"Union.leader.and.union.member",0.327281311931121,0.418863798155958,0.970665992090627,-0.086109175289735,0.244129721160656
"Manager.and.Assistant",-0.179891596998945,1.34635372718074,0.742732431616402,0.282151456422458,-0.238851213572053
"Chief.and.Deputy",-1.16224833676315,0.615756868017422,1.25267411973009,0.0634039101874861,-0.186134531615129
"Supervisor.and.Subordinate",-0.90520173687263,0.721764684636475,1.19814788354671,0.632232124831414,-0.350144514958851
