"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5995998382568","","18.7987098693848","20.4358997344971","23.2048206329346","25.3567008972168","25.3421192169189","23.0276393890381","19.1243095397949","19.0821399688721","16.938570022583","22.7202301025391","33.5735816955566","35.2124099731445","35.5497894287109","33.5452995300293","36.146858215332","37.218879699707","37.8831405639648","39.5467681884766","43.115348815918","45.9309387207031","48.489330291748","51.3345909118652","52.9891510009766","53.3377799987793","46.158031463623","45.7373886108398","47.0821914672852","46.521800994873","51.0801887512207","52.2515296936035","54.5704803466797","51.4875297546387","50.8166084289551",
"American Samoa","ASM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","19.4813499450684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0529804229736","16.7262306213379","15.0592203140259","24.8302593231201","","","","","","","","",
"Australia","AUS","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","15.8165502548218","17.0943508148193","18.3830108642578","19.5901298522949","21.8173503875732","23.2816009521484","24.0753002166748","24.4374294281006","24.7808399200439","25.0035190582275","25.1546897888184","25.5852298736572","25.6408805847168","26.3624591827393","27.004810333252","27.9107303619385","29.5150508880615","29.6845893859863","31.4995708465576","32.6539611816406","35.3595504760742","38.3134689331055","39.7008399963379","65.5642166137695","66.9792175292969","70.6885681152344","75.6477813720703","80.9066467285156","","","","","","","","","","","","","","","","","","118.610862731934","120.965713500977","113.142158508301","107.808052062988","115.952041625977","",
"Austria","AUT","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","12.1983699798584","13.6695604324341","15.1084003448486","15.9935903549194","16.6740398406982","18.544979095459","19.2827796936035","19.7242298126221","20.4288501739502","21.3681697845459","22.3021602630615","22.4646301269531","22.9878101348877","23.9428005218506","25.5248603820801","26.7045402526855","27.8172702789307","29.3702602386475","30.587589263916","32.5364418029785","34.6942901611328","37.610710144043","39.7693786621094","42.2645988464355","44.9769515991211","47.490550994873","49.5670204162598","52.3962783813477","","","","","","","","","63.047290802002","65.8869018554688","68.1126480102539","75.623779296875","78.4994506835938","78.9389114379883","79.655403137207","79.1586990356445","80.7194213867188","83.454948425293","85.0571365356445","86.688346862793","86.4755325317383","",
"Azerbaijan","AZE","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","24.0310306549072","","","","","23.8773193359375","","25.2077198028564","24.4816398620605","24.1989097595215","24.7592792510986","25.2391700744629","22.2258796691895","19.3549995422363","18.3825702667236","18.0803508758545","17.5849208831787","","","","","","","","","19.7894592285156","19.3645992279053","19.0478897094727","19.057710647583","19.2600402832031","19.647310256958","20.4384593963623","21.4404296875","23.1597309112549","25.4832000732422","25.926420211792","27.0674095153809","27.7084999084473","31.5401992797852","35.2484397888184",
"Burundi","BDI","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.171700000762939","0.174620002508163","0.164120003581047","0.240559995174408","0.246690005064011","0.294719994068146","","","0.448850005865097","0.452030003070831","0.46246001124382","0.50203001499176","","0.570699989795685","0.589890003204346","0.643959999084473","0.626190006732941","0.740760028362274","0.74124002456665","0.702390015125275","0.787310004234314","0.851719975471497","0.959410011768341","","","","","0.945879995822906","1.04488003253937","1.22362005710602","1.19843995571136","1.88243997097015","","2.44520998001099","2.46321988105774","2.45370006561279","2.4891300201416","2.66848993301392","2.82032990455627","3.25461006164551","","3.0692400932312","3.77758002281189","4.5462498664856","5.13303995132446","3.68108010292053","3.9179699420929","4.05766010284424","3.92356991767883","4.96802997589111",
"Belgium","BEL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","17.1353206634521","17.5455894470215","19.5174407958984","20.5078506469727","20.8052501678467","","","24.3967895507813","25.6498107910156","25.1182594299316","24.4859504699707","26.4157104492188","27.1460304260254","28.1913604736328","30.889139175415","31.6775608062744","32.9966087341309","34.0087509155273","35.5562782287598","37.6836700439453","39.1077308654785","","44.8516883850098","47.9145088195801","53.4343681335449","55.4469604492188","","","57.1271705627441","58.169059753418","58.8563385009766","59.3827781677246","59.8344612121582","61.0228691101074","61.0854797363281","61.6535911560059","61.2001304626465","62.086238861084","65.267692565918","67.8290100097656","69.842529296875","71.1920166015625","72.1154937744141","72.9973983764648","74.5597610473633","75.8906402587891","79.6617279052734","78.9011688232422","80.1381683349609","",
"Benin","BEN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.128769993782043","0.236210003495216","0.430500000715256","0.709710001945496","0.686320006847382","0.743160009384155","0.989759981632233","1.09575998783112","0.973290026187897","1.0602799654007","1.4570699930191","1.73175001144409","1.87916994094849","1.94499003887177","2.01415991783142","2.41410994529724","2.29046988487244","2.22248005867004","2.3640398979187","2.15538001060486","2.4603099822998","2.31565999984741","2.09526991844177","2.14401006698608","2.14354991912842","2.11244988441467","2.56200003623962","","3.26561999320984","3.71152997016907","4.49685001373291","5.3218297958374","5.90654993057251","5.98285007476807","5.9141697883606","6.81086015701294","8.1371898651123","8.04726028442383","10.2319898605347","13.7751197814941","12.8558902740479","13.9552001953125","15.9648399353027","15.953519821167","13.5534296035767","12.9493999481201","12.2741403579712","12.5169897079468","","",
"Burkina Faso","BFA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.0375399999320507","0.0469300001859665","0.0549499988555908","0.0860200002789497","0.101199999451637","0.201790004968643","0.18333999812603","0.222760006785393","0.229230001568794","0.213220000267029","0.278349995613098","0.426149994134903","0.500909984111786","0.539619982242584","0.593140006065369","0.611819982528687","0.638949990272522","0.678569972515106","0.754429996013641","0.756060004234314","0.700980007648468","0.930050015449524","1.08194005489349","1.05425000190735","1.09777998924255","1.05427002906799","0.969240009784698","","0.999130010604858","","1.15665996074677","1.41177999973297","1.60116004943848","","2.3073399066925","2.44096994400024","2.61219000816345","3.18105006217957","3.53374004364014","3.57942008972168","4.14652013778687","4.5588698387146","4.77675008773804","5.07697010040283","5.06382989883423","5.56196022033691","6.00339984893799","6.50187015533447","7.09612989425659","7.84372997283936",
"Bangladesh","BGD","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","2.13338994979858","","2.44963002204895","2.56055998802185","3.35886001586914","","2.79822993278503","3.00669002532959","2.39063000679016","3.36555004119873","3.24599003791809","3.09602999687195","3.80131006240845","4.67838001251221","5.04443979263306","5.11442995071411","4.98485994338989","4.32374000549316","3.71819996833801","3.67474007606506","4.20896005630493","","","","","","","","","5.6334400177002","5.63134002685547","6.65153980255127","6.34441995620728","6.39096021652222","5.88915014266968","6.44670009613037","7.36119985580444","7.93297004699707","8.88409042358398","10.8580904006958","","13.6915597915649","13.8009996414185","13.5304203033447","13.8650798797607","13.7874097824097","17.8743591308594","18.151460647583","20.5650691986084","24.0168895721436","22.8303909301758",
"Bulgaria","BGR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","14.2505598068237","15.5040998458862","17.1391906738281","18.0317306518555","19.0538501739502","19.4302406311035","19.7467098236084","21.9737606048584","18.2354507446289","17.0595207214355","16.1018905639648","15.6368398666382","15.4118003845215","15.9854001998901","17.0292301177979","18.7006607055664","20.7540302276611","22.5471496582031","25.0105495452881","26.1553707122803","30.9803199768066","30.3795890808105","31.8333702087402","33.5851707458496","36.4021911621094","40.9453201293945","42.9656715393066","42.7830200195313","44.8327598571777","44.1297607421875","42.781078338623","40.882251739502","41.6220703125","42.5552406311035","45.3680191040039","47.1508712768555","50.5883293151855","51.9133110046387","54.2354507446289","57.7951812744141","59.0286903381348","61.3599815368652","64.1919784545898","67.5635604858398","70.3015365600586","71.2457427978516","71.0306625366211","71.5215225219727","73.3791732788086","",
"Bahrain","BHR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.5135600566864","1.43224000930786","1.4324699640274","2.2393000125885","2.23843002319336","2.19489002227783","3.52076005935669","3.251620054245","2.76427006721497","3.22311997413635","4.67864990234375","5.88691997528076","","","12.1614999771118","12.7171497344971","9.54413032531738","13.2931299209595","","","17.2294406890869","16.9524898529053","17.5538196563721","16.7697105407715","16.5609302520752","17.6057395935059","","","21.6474609375","","","","27.9431095123291","","23.9582405090332","22.7948894500732","","","","","43.9666900634766","43.1974105834961","39.5428886413574","41.3292388916016","43.275749206543","46.5661392211914","47.145881652832","50.4818992614746","55.6285095214844","60.315860748291",
"Bahamas, The","BHS","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","30.1288204193115","27.5332107543945","25.7497100830078","18.7191295623779","16.3536796569824","15.2002096176147","11.6367301940918","13.5484104156494","15.0007600784302","17.4443702697754","19.3540802001953","20.9262008666992","","","","","","","15.0581798553467","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9710597991943","22.9782390594482","23.3446598052979","","","","","","","","","42.0427093505859","44.6020889282227","46.3304100036621","49.2069816589355","50.1859893798828","50.7825698852539","47.8296318054199","43.4591217041016","40.1903495788574","37.919979095459",
"Belarus","BLR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","40.9726295471191","","","","","37.2600898742676","","","","38.385871887207","39.6862487792969","39.9698104858398","41.1818504333496","42.5710411071777","44.4087982177734","45.5838584899902","46.6973304748535","47.6434783935547","48.2001304626465","49.5108299255371","48.2017784118652","44.272159576416","43.669059753418","41.6853904724121","40.7127494812012","44.9051818847656","45.5701217651367","49.659839630127","52.6536407470703","55.0898399353027","57.5134696960449","60.0933685302734","62.8672294616699","65.0120620727539","67.5742111206055","69.7134323120117","71.666748046875","71.2247314453125","74.4592208862305","79.5781402587891","86.1376190185547","92.0714263916016","93.5432815551758","91.5001602172852","89.5671615600586","88.1845779418945","88.4514312744141","87.4290924072266","93.3963165283203","86.5969314575195",
"Belize","BLZ","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.03271996974945","0.845589995384216","","0.895470023155212","0.941709995269775","","","","","","","","","","","","","","","","","","","","","","","","","","14.6657304763794","16.5070095062256","15.8384399414063","15.4024496078491","16.0211696624756","17.0198802947998","18.1818199157715","19.0991191864014","22.4100799560547","21.8678798675537","21.9051399230957","24.3207492828369","24.1682395935059","24.0041103363037","23.2536697387695","24.2141094207764","24.6566390991211","24.5408401489258","24.9911003112793","25.6001205444336",
"Bermuda","BMU","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","7.4826397895813","9.67411994934082","10.2806901931763","","","","","","","","","","","","","","","","","","","","","","","","","29.010570526123","25.9356994628906","26.2247791290283","32.9156608581543","30.7487297058105","32.0165786743164","31.6101894378662","30.3113994598389","28.2364902496338","25.1421203613281","","17.8335494995117","19.0272598266602","","",
"Bolivia","BOL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0841598510742","","18.1542797088623","20.6956691741943","23.2169895172119","24.4912395477295","25.9896297454834","","30.7866897583008","35.5620994567871","37.0383987426758","","43.459831237793","45.1775398254395","47.0573692321777","50.1764488220215","51.3200416564941","50.734489440918","51.5707092285156","53.2573509216309","55.1362991333008","",
"Barbados","BRB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","3.20629000663757","4.20897006988525","5.09930992126465","5.54164981842041","","","","","","","14.4205703735352","17.5767097473145","","18.6322593688965","19.3693008422852","","","","16.8152503967285","16.7568607330322","26.1253795623779","27.395299911499","25.511079788208","","","","","","34.9666290283203","40.5728607177734","39.8213310241699","","","","","","59.7339286804199","","75.6962432861328","69.8074417114258","65.4253387451172","","","","","","","","","",
"Brunei Darussalam","BRN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","1.95741999149323","","2.17153000831604","","","","1.01333999633789","2.88689994812012","","2.92058992385864","4.34162998199463","","","","","5.31190013885498","5.41809988021851","5.61862993240356","","","","9.65254974365234","11.9678297042847","12.6870899200439","14.2407503128052","13.9175901412964","14.0062198638916","14.6859397888184","14.5606899261475","14.5045604705811","15.0122203826904","15.7389497756958","16.7659606933594","15.4591398239136","17.4043197631836","22.4297103881836","24.3400993347168","32.0204200744629","31.3005905151367","31.9241504669189","33.5649604797363","31.211799621582","31.473840713501","31.9932994842529",
"Bhutan","BTN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","0.407150000333786","0.7430499792099","0.879419982433319","","","0.719889998435974","","","","","","","","","","","","","","","","2.67416000366211","","","","","","5.03900003433228","5.30334997177124","5.70472002029419","6.75872993469238","6.49166011810303","7.24677991867065","8.91946983337402","9.50961017608643","10.9007196426392","","14.1241397857666","","14.7816095352173","15.5545101165771","15.5683002471924","16.4473304748535",
"Botswana","BWA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0","0","0.363090008497238","0.417210012674332","0.462390005588531","0.707899987697601","0.756290018558502","0.862569987773895","1.02121996879578","1.11210000514984","1.34460997581482","1.43599998950958","1.59143996238708","1.66148996353149","1.87738001346588","2.05344009399414","2.39966988563538","2.64737010002136","","","","4.3363299369812","","5.03866004943848","5.4764199256897","5.20504999160767","5.62719011306763","","6.14023017883301","6.52502012252808","7.35284996032715","7.93668985366821","8.27390956878662","9.63696002960205","10.2148504257202","9.92901992797852","10.8970603942871","11.1151599884033","15.4785203933716","23.6835098266602","20.8483791351318","18.5426998138428","22.8304805755615","28.2471103668213","27.3073101043701","30.2393398284912","25.9108695983887","24.8599700927734","26.7171192169189","25.0813903808594","26.0889205932617",
"Central African Republic","CAF","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.106409996747971","","","0.246360003948212","0.261530011892319","0.409280002117157","0.440250009298325","0.579289972782135","0.822359979152679","1.11819005012512","0.885290026664734","1.26317000389099","1.03156995773315","1.11067998409271","1.12360000610352","1.14798998832703","1.04795002937317","1.16442000865936","1.28341996669769","1.42908000946045","1.54084002971649","1.43027997016907","","","","","","","1.9458099603653","1.91740000247955","","","","1.72571003437042","","1.14201998710632","","2.34291005134583","2.53538990020752","2.67114996910095","3.13707995414734","2.980299949646","","","","","","","","",
"Canada","CAN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","48.0385704040527","","","","","","","","","","70.5915298461914","","","83.0890426635742","90.5283508300781","95.5493392944336","97.6102066040039","88.2205200195313","90.0974502563477","90.5423965454102","89.2137680053711","","59.501880645752","60.2518692016602","59.1144599914551","","59.5465888977051","","","","","63.6000595092773","63.7673988342285","63.0657691955566","61.6558494567871","63.4673194885254","63.980770111084","65.3322982788086","65.612907409668","64.7869567871094","66.4391784667969","68.9225082397461","70.1130218505859","75.6988220214844","",
"Central Europe and the Baltics","CEB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","12.8329801559448","12.8176803588867","12.5964298248291","12.8014802932739","13.3493404388428","13.9375295639038","14.7159299850464","15.3656101226807","15.8221302032471","15.8669996261597","15.9579696655273","16.1001796722412","16.1937103271484","16.1294708251953","16.3938694000244","16.4975605010986","16.6783695220947","16.7143306732178","16.7499103546143","17.1805896759033","17.4041805267334","18.4005508422852","18.4037609100342","19.6929702758789","22.2158508300781","24.3446998596191","27.9109497070313","30.6129302978516","31.6072292327881","35.3985786437988","38.8769989013672","42.9862518310547","46.6089706420898","50.0849685668945","53.4928207397461","57.0163383483887","59.7675285339355","62.5872611999512","65.8536071777344","67.7014007568359","68.2090377807617","67.0416488647461","65.1936492919922","63.6143913269043","62.0880088806152","61.048038482666","61.1347007751465","61.7925796508789","62.5338287353516","63.349178314209","63.349178314209",
"Switzerland","CHE","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","10.0436496734619","10.5800800323486","11.3712797164917","12.4297399520874","13.1972198486328","13.8891897201538","15.7552700042725","16.4109706878662","17.2106494903564","17.9197406768799","18.5567798614502","18.8558692932129","18.8446598052979","19.430139541626","21.0967407226563","21.6496105194092","22.6845302581787","23.3827095031738","24.002010345459","25.6050090789795","26.8572998046875","28.1334991455078","29.22532081604","30.464750289917","31.3386993408203","32.396541595459","","35.2896995544434","36.9936714172363","37.7789611816406","39.7722816467285","40.9465484619141","44.0396690368652","45.6007804870605","45.8041496276855","46.5377998352051","47.2425308227539","48.8332786560059","50.1480903625488","52.9377288818359","54.4845199584961","55.5204696655273","56.270149230957","57.2297210693359","57.7073516845703","58.0469512939453","59.56298828125","61.3774490356445","63.3080596923828","",
"Channel Islands","CHI","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","8.42936038970947","10.4429903030396","12.6771602630615","14.1505002975464","13.652250289917","13.7978200912476","12.1742401123047","11.7792501449585","11.5180597305298","11.0130300521851","12.3678102493286","","13.0745296478271","14.6026697158813","15.340160369873","15.982569694519","17.3016204833984","18.097900390625","18.9520206451416","","","21.1590805053711","24.0111198425293","26.1857204437256","26.9255599975586","27.4359893798828","29.2094898223877","30.1098098754883","32.0079383850098","35.367618560791","35.3763008117676","","40.3782501220703","43.469539642334","43.930248260498","49.368839263916","48.2346687316895","53.9566688537598","56.7312698364258","60.9114990234375","67.8634262084961","72.2767868041992","75.9310684204102","79.9562911987305","82.8463821411133","85.2667236328125","87.1881408691406","88.4644165039063","90.8963088989258","93.1011276245117","",
"China","CHN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0.128209993243217","","","0.206389993429184","0.338420003652573","0.475859999656677","0.565069973468781","0.637220025062561","0.706300020217896","0.966149985790253","1.1303299665451","1.78178000450134","","","2.01842999458313","2.43659996986389","2.97222995758057","3.11257004737854","3.08206009864807","2.99196004867554","2.97255992889404","2.89145994186401","2.80566000938416","2.88968992233276","3.61140990257263","4.39014005661011","4.91531991958618","5.35011005401611","5.86393022537231","6.39427995681763","7.59041023254395","9.78911018371582","12.6284799575806","15.4526796340942","17.6912593841553","19.0869998931885","20.2191905975342","20.52121925354","20.6841201782227","22.4430599212646","24.1984901428223","25.6478500366211","28.7256698608398","32.4336700439453","42.4307289123535","46.0404281616211","48.0190200805664","49.0732612609863","50.6044387817383","53.7649116516113","58.4201011657715",
"Cote d'Ivoire","CIV","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.12314999103546","1.10344004631042","1.25742995738983","1.26224994659424","","1.30420005321503","1.50884997844696","1.69184994697571","1.97940003871918","2.19116997718811","2.86264991760254","2.62655997276306","","2.43518996238709","2.43483996391296","","2.72353005409241","","","","","2.8456699848175","3.41767001152039","4.29367017745972","4.28321981430054","","6.57524013519287","","6.65376996994019","","","","","","","","9.00825977325439","8.50841045379639","8.35795021057129","7.67224979400635","3.42073011398315","","8.23077964782715","8.31519031524658","8.79438018798828","8.94925022125244","9.34136962890625","","9.95259952545166","",
"Cameroon","CMR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.486090004444122","0.606149971485138","0.768050014972687","0.922129988670349","1.0480500459671","","","","1.61696994304657","1.81053996086121","1.61186003684998","1.6703599691391","1.74068999290466","1.93816995620728","2.13187003135681","","2.40060997009277","2.57117009162903","2.56015992164612","2.91887998580933","3.22106003761292","","","","","","","","4.91420984268188","4.64523983001709","4.65570020675659","5.08507013320923","5.12258005142212","5.09328985214233","5.85059976577759","6.80950021743774","7.26150989532471","7.88311004638672","9.04759979248047","11.1570196151733","12.0721597671509","13.0923404693604","15.2916603088379","16.2808704376221","16.9623908996582","12.4775295257568","12.7602500915527","14.2672700881958","","",
"Congo, Dem. Rep.","COD","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.664889991283417","0.795279979705811","0.837000012397766","0.937619984149933","1.04614996910095","1.20071005821228","1.20255994796753","1.23556005954742","1.25424003601074","1.14168000221252","1.18122005462646","1.36979997158051","1.28996002674103","1.47204005718231","1.44230997562408","1.4815000295639","1.61427998542786","1.81274998188019","2.04731011390686","2.15049004554749","2.50273990631104","","","","2.51231002807617","","","","1.45589005947113","","","","","","","4.49342012405396","4.52037000656128","5.6882700920105","6.74201011657715","","8.13955020904541","8.26457977294922","6.93432998657227","","","6.60334014892578","","","","",
"Congo, Rep.","COG","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.57278001308441","1.2635999917984","1.72887003421783","2.04779005050659","2.31802010536194","2.42399001121521","2.74341011047363","3.21444988250732","3.72304010391235","4.52203989028931","4.62503004074097","5.46743011474609","5.59903001785278","5.69785022735596","5.73856019973755","5.65410995483398","5.61604022979736","5.9262900352478","4.89490985870361","4.80438995361328","4.71372985839844","5.13013982772827","5.6718602180481","","","","","","3.57831001281738","5.07897996902466","4.25299978256226","3.77819991111755","3.76220011711121","","","","","","6.25566005706787","","8.7251501083374","10.0040702819824","9.31912994384766","","","","12.6668796539307","","","",
