,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Concreteness,46.333333333333336,51.22222222222222,45.333333333333336,42.666666666666664,46.44444444444444,60.44444444444444,42.77777777777778,31.11111111111111,80.71428571428571,64.28571428571429,37.57142857142857,49.0,55.57142857142857,84.57142857142857,74.0,54.42857142857143,48.625,49.0,43.75,53.875,54.25,57.375,38.0,37.75,61.5,61.125,59.375,52.75,50.75,44.5,55.5,42.0,40.45454545454545,49.27272727272727,43.45454545454545,44.81818181818182,45.90909090909091,36.27272727272727,37.81818181818182,46.18181818181818,24.428571428571427,32.357142857142854,19.928571428571427,71.92857142857143,70.5,75.35714285714286,55.714285714285715,68.78571428571429,67.83333333333333,63.833333333333336,62.083333333333336,71.25,54.0,68.83333333333333,60.166666666666664,58.75,71.875,43.0,46.25,52.375,48.875,46.25,49.625,45.5,40.4,69.2,70.6,67.4,61.6,44.0,69.8,65.8,77.0,66.5,43.1,55.8,27.1,14.3,29.4,57.3,44.5,21.75,21.75,90.5,69.25,36.25,5.75,51.5,28.5,15.5,99.5,88.75,33.75,17.25,17.25,6.0,75.25,43.75,38.875,65.625,54.375,47.875,43.375,63.25,63.0,57.416666666666664,59.833333333333336,60.916666666666664,33.916666666666664,41.5,54.75,42.666666666666664,35.214285714285715,35.357142857142854,35.5,57.642857142857146,82.28571428571429,70.57142857142857,58.857142857142854,65.0,74.875,12.375,11.875,57.25,27.875,44.0,32.125,43.75,39.666666666666664,33.666666666666664,52.333333333333336,53.833333333333336,41.333333333333336,41.333333333333336,31.166666666666668,35.666666666666664,38.857142857142854,36.0,16.857142857142858,27.571428571428573,34.57142857142857,70.71428571428571,26.428571428571427,29.857142857142858,38.111111111111114,29.88888888888889,33.888888888888886,24.333333333333332,41.666666666666664,48.77777777777778,51.333333333333336,36.333333333333336,50.142857142857146,47.285714285714285,40.142857142857146,34.42857142857143,40.42857142857143,34.142857142857146,62.714285714285715
Uniqueness,90.125,88.875,88.875,86.5,92.25,61.875,74.0,79.75,28.214285714285715,33.42857142857143,41.0,45.57142857142857,67.92857142857143,25.0,48.0,55.57142857142857,30.5,30.25,52.25,59.625,54.0,41.625,90.375,37.875,18.2,27.6,50.8,54.6,71.1,72.6,69.9,69.8,56.0,75.125,57.875,66.75,67.875,71.25,37.125,70.75,90.9090909090909,52.72727272727273,72.45454545454545,16.181818181818183,16.727272727272727,17.272727272727273,20.90909090909091,14.909090909090908,52.2,39.53333333333333,53.46666666666667,35.93333333333333,30.6,42.86666666666667,28.733333333333334,43.8,28.6,85.2,33.3,68.6,90.4,89.9,34.8,14.9,48.5,39.3,36.6,22.1,32.0,47.7,50.7,72.0,38.55555555555556,77.33333333333333,55.0,36.333333333333336,30.666666666666668,39.666666666666664,30.88888888888889,60.0,53.285714285714285,14.142857142857142,22.571428571428573,40.42857142857143,29.714285714285715,34.714285714285715,71.85714285714286,38.714285714285715,44.1,25.6,33.0,51.0,58.4,56.4,45.6,55.8,66.5,70.6,88.6,81.5,73.8,23.7,25.1,9.8,35.333333333333336,46.333333333333336,38.0,26.22222222222222,40.0,54.0,64.77777777777777,41.666666666666664,25.4,74.7,75.1,39.6,22.3,50.2,39.1,20.7,32.125,24.9375,32.5,18.9375,54.375,77.0,44.1875,23.0625,72.5,44.583333333333336,48.416666666666664,29.0,73.5,51.583333333333336,86.33333333333333,91.33333333333333,20.857142857142858,48.42857142857143,38.0,42.857142857142854,44.285714285714285,52.0,77.71428571428571,78.57142857142857,44.714285714285715,89.14285714285714,95.28571428571429,96.0,12.571428571428571,89.42857142857143,94.71428571428571,96.57142857142857,63.57142857142857,46.714285714285715,21.428571428571427,81.28571428571429,73.71428571428571,80.85714285714286,50.714285714285715
Love Expression,94.125,93.75,86.5,88.0,86.5,24.25,42.5,60.75,11.214285714285714,7.714285714285714,6.928571428571429,20.785714285714285,11.785714285714286,8.142857142857142,13.714285714285714,7.714285714285714,7.375,7.0,5.25,21.125,16.25,21.375,80.25,29.125,20.6,33.7,95.7,97.2,74.6,79.0,70.3,69.4,51.875,99.75,65.75,25.375,74.5,46.0,32.375,72.125,94.18181818181819,73.72727272727273,95.63636363636364,11.272727272727273,10.636363636363637,9.909090909090908,12.272727272727273,10.818181818181818,21.2,17.533333333333335,18.2,17.6,20.133333333333333,19.333333333333332,8.866666666666667,12.0,5.7,67.3,5.6,6.8,7.3,57.4,11.1,20.4,5.8,3.8,4.9,4.9,3.6,28.5,32.6,50.6,19.666666666666668,26.0,27.666666666666668,9.222222222222221,9.666666666666666,25.11111111111111,17.0,17.333333333333332,79.28571428571429,30.285714285714285,37.714285714285715,3.7142857142857144,14.714285714285714,12.857142857142858,20.571428571428573,45.0,20.2,63.2,2.3,14.1,38.0,17.2,13.9,90.0,8.7,53.3,67.5,18.2,7.1,37.6,41.3,5.4,5.333333333333333,36.22222222222222,22.88888888888889,7.666666666666667,20.333333333333332,30.77777777777778,42.22222222222222,19.22222222222222,30.6,74.6,72.5,9.6,4.4,6.1,19.1,9.9,37.25,48.625,11.1875,20.6875,4.5625,79.0625,49.875,36.6875,53.416666666666664,36.166666666666664,34.75,11.416666666666666,85.16666666666667,40.416666666666664,88.33333333333333,91.5,7.0,26.571428571428573,35.857142857142854,32.42857142857143,17.285714285714285,9.142857142857142,77.14285714285714,81.42857142857143,34.714285714285715,76.42857142857143,96.14285714285714,97.0,11.285714285714286,14.285714285714286,62.0,97.0,40.857142857142854,34.57142857142857,6.428571428571429,84.85714285714286,73.28571428571429,99.28571428571429,31.857142857142858
Information Exchange,92.125,87.0,88.875,77.125,80.75,22.25,52.0,61.75,43.357142857142854,62.5,16.714285714285715,48.785714285714285,74.5,48.714285714285715,69.78571428571429,47.142857142857146,22.625,19.75,11.0,75.125,66.375,44.125,61.75,27.25,75.7,23.0,80.8,73.1,64.4,65.4,76.6,52.1,67.75,97.625,59.125,41.5,76.625,47.125,29.375,66.625,62.90909090909091,64.36363636363636,48.90909090909091,78.18181818181819,73.9090909090909,77.81818181818181,75.81818181818181,78.18181818181819,81.0,72.4,72.6,66.93333333333334,71.6,79.26666666666667,57.266666666666666,25.466666666666665,23.8,85.4,34.9,75.8,70.6,92.0,32.5,62.2,48.1,85.5,25.3,49.8,73.7,86.3,88.4,70.5,38.888888888888886,79.66666666666667,79.88888888888889,27.88888888888889,44.55555555555556,45.888888888888886,43.666666666666664,58.55555555555556,71.28571428571429,63.857142857142854,44.57142857142857,15.714285714285714,84.42857142857143,51.285714285714285,28.142857142857142,72.71428571428571,75.5,42.3,58.8,25.2,81.1,94.5,45.1,27.0,89.3,18.3,5.0,90.5,50.7,81.5,84.2,71.4,55.55555555555556,91.11111111111111,82.0,63.888888888888886,55.44444444444444,66.55555555555556,72.55555555555556,48.111111111111114,61.5,59.9,60.2,66.3,33.0,46.0,42.2,51.4,80.875,31.875,18.875,49.0,9.5,74.25,49.625,44.375,76.41666666666667,62.25,50.916666666666664,41.166666666666664,78.08333333333333,26.25,85.33333333333333,91.0,4.857142857142857,40.57142857142857,41.714285714285715,42.857142857142854,29.0,54.285714285714285,53.857142857142854,57.0,41.42857142857143,48.142857142857146,56.857142857142854,88.71428571428571,70.57142857142857,81.42857142857143,91.28571428571429,90.0,76.0,77.85714285714286,22.285714285714285,51.857142857142854,82.0,96.85714285714286,58.285714285714285
Money Exchange,23.625,20.875,18.375,15.875,14.75,29.5,11.375,16.75,59.57142857142857,46.5,13.357142857142858,9.0,52.0,92.0,89.14285714285714,57.285714285714285,24.375,52.625,18.0,16.5,19.5,31.25,34.75,24.5,21.2,16.9,17.4,13.7,23.8,20.5,21.9,16.1,17.75,10.25,10.375,2.0,8.25,5.25,6.5,5.375,10.363636363636363,10.0,18.818181818181817,82.0,83.45454545454545,88.45454545454545,44.63636363636363,77.27272727272727,80.0,82.2,83.0,87.86666666666666,62.8,73.2,41.13333333333333,34.86666666666667,91.2,25.0,16.5,67.6,36.9,40.4,16.3,37.8,14.2,94.5,64.8,76.5,95.6,36.4,8.1,58.5,63.666666666666664,62.77777777777778,26.666666666666668,64.77777777777777,40.22222222222222,30.555555555555557,31.22222222222222,24.666666666666668,69.57142857142857,57.857142857142854,36.42857142857143,92.85714285714286,88.42857142857143,32.42857142857143,42.714285714285715,52.0,23.9,68.4,99.4,97.8,49.3,62.9,26.1,5.9,71.2,62.2,6.3,45.5,79.7,23.6,20.1,21.4,67.55555555555556,29.666666666666668,39.111111111111114,36.888888888888886,20.555555555555557,12.88888888888889,28.77777777777778,11.0,8.3,5.0,5.8,43.6,93.1,90.2,54.4,61.4,43.1875,51.625,15.5,34.8125,28.25,24.1875,16.625,40.375,20.916666666666668,11.833333333333334,18.5,47.25,34.416666666666664,18.75,43.5,37.75,10.857142857142858,20.428571428571427,21.571428571428573,7.857142857142857,6.428571428571429,62.285714285714285,28.857142857142858,29.142857142857142,3.142857142857143,4.857142857142857,14.857142857142858,5.0,5.428571428571429,56.285714285714285,3.142857142857143,15.714285714285714,21.571428571428573,28.857142857142858,37.0,1.2857142857142858,23.285714285714285,3.5714285714285716,17.714285714285715
Goods Exchange,26.125,26.375,27.75,30.5,15.5,22.5,18.875,24.375,39.285714285714285,31.214285714285715,38.642857142857146,36.714285714285715,30.357142857142858,62.42857142857143,40.42857142857143,41.714285714285715,18.875,28.25,20.25,45.75,40.0,32.75,48.5,28.5,31.5,41.0,42.8,41.1,40.5,37.2,45.7,41.9,47.0,44.5,39.0,31.625,41.625,30.625,36.25,45.5,41.54545454545455,42.36363636363637,44.18181818181818,56.54545454545455,73.36363636363636,53.90909090909091,59.72727272727273,53.36363636363637,31.6,39.53333333333333,38.8,43.93333333333333,41.0,40.666666666666664,33.6,38.6,86.6,14.4,22.3,69.9,63.5,61.1,16.1,11.8,11.9,50.3,65.1,64.1,79.5,20.6,10.7,13.8,47.77777777777778,48.22222222222222,46.22222222222222,50.333333333333336,51.44444444444444,40.666666666666664,37.333333333333336,40.55555555555556,45.857142857142854,68.57142857142857,70.71428571428571,54.57142857142857,48.42857142857143,56.857142857142854,50.57142857142857,36.0,45.5,60.2,50.5,35.8,35.8,43.7,41.0,42.0,13.1,15.1,42.6,74.8,36.0,66.9,63.4,9.9,37.44444444444444,54.888888888888886,38.0,36.22222222222222,58.44444444444444,58.333333333333336,58.666666666666664,57.22222222222222,33.3,30.5,31.5,41.4,63.8,54.9,33.2,37.0,43.8125,44.625,15.25,36.5,28.25,42.0625,21.375,35.5625,53.833333333333336,40.916666666666664,55.25,31.75,58.666666666666664,36.5,58.583333333333336,55.666666666666664,34.42857142857143,49.57142857142857,49.857142857142854,43.285714285714285,40.57142857142857,44.0,52.714285714285715,52.714285714285715,94.57142857142857,94.42857142857143,95.0,95.85714285714286,91.85714285714286,53.857142857142854,93.57142857142857,94.14285714285714,19.142857142857142,32.42857142857143,34.285714285714285,12.857142857142858,19.714285714285715,14.571428571428571,25.571428571428573
Service Exchange,46.25,39.0,44.25,32.25,29.625,15.625,33.875,30.25,62.92857142857143,71.21428571428571,29.785714285714285,78.21428571428571,91.92857142857143,91.57142857142857,57.214285714285715,28.214285714285715,15.0,33.375,10.875,53.75,52.0,79.125,35.5,29.375,66.1,10.5,10.2,11.6,17.0,12.0,17.9,16.4,16.375,26.75,23.0,5.375,18.0,9.625,5.75,19.375,13.090909090909092,16.181818181818183,19.454545454545453,82.18181818181819,83.0,76.0909090909091,64.0909090909091,76.0,76.4,74.4,78.0,79.66666666666667,62.333333333333336,83.93333333333334,50.93333333333333,12.8,84.8,27.2,65.3,72.7,11.2,10.5,69.8,82.5,13.5,76.9,78.5,92.0,80.5,84.5,53.3,74.7,77.66666666666667,85.11111111111111,58.666666666666664,42.22222222222222,50.55555555555556,52.55555555555556,74.55555555555556,40.888888888888886,85.57142857142857,59.142857142857146,31.428571428571427,70.0,84.57142857142857,64.0,61.57142857142857,71.42857142857143,72.6,79.3,86.9,74.6,59.0,80.4,46.0,14.4,60.2,65.9,3.1,24.2,77.8,73.1,73.8,80.9,88.22222222222223,64.0,75.55555555555556,64.88888888888889,29.333333333333332,26.444444444444443,28.22222222222222,25.11111111111111,18.7,35.3,34.0,58.0,72.3,84.8,55.8,51.9,66.4375,60.75,26.125,54.0,12.9375,25.8125,16.25,58.875,31.416666666666668,42.333333333333336,58.583333333333336,52.583333333333336,43.5,22.75,45.916666666666664,43.75,23.285714285714285,26.428571428571427,35.42857142857143,38.57142857142857,27.285714285714285,66.0,33.0,32.42857142857143,2.4285714285714284,3.4285714285714284,3.4285714285714284,5.142857142857143,4.142857142857143,90.42857142857143,10.428571428571429,15.857142857142858,13.857142857142858,37.714285714285715,22.142857142857142,6.428571428571429,10.571428571428571,8.285714285714286,29.714285714285715
Attachment,95.375,82.875,89.625,87.25,80.25,36.125,40.375,47.75,26.5,7.785714285714286,17.142857142857142,40.42857142857143,54.07142857142857,7.428571428571429,29.857142857142858,5.428571428571429,11.125,7.5,7.125,48.625,37.375,35.0,91.125,29.5,33.5,43.4,95.1,96.0,67.5,68.2,66.0,69.9,43.875,98.125,59.125,39.125,67.375,27.625,20.0,62.5,95.9090909090909,85.72727272727273,96.0909090909091,10.909090909090908,10.636363636363637,10.545454545454545,14.181818181818182,11.181818181818182,34.46666666666667,25.466666666666665,38.0,14.8,24.733333333333334,33.0,15.066666666666666,13.533333333333333,9.9,61.4,25.9,49.4,13.9,19.4,14.1,53.0,10.7,5.3,4.7,6.5,5.7,41.0,61.1,74.1,22.22222222222222,43.333333333333336,45.22222222222222,15.11111111111111,21.555555555555557,30.11111111111111,26.11111111111111,15.333333333333334,80.0,57.57142857142857,47.285714285714285,8.857142857142858,19.857142857142858,18.571428571428573,29.285714285714285,47.42857142857143,8.2,56.6,4.8,26.1,45.6,46.0,17.6,89.0,82.3,76.4,6.3,77.5,61.8,63.9,66.2,33.4,7.0,55.666666666666664,48.22222222222222,13.777777777777779,32.55555555555556,58.55555555555556,75.0,49.666666666666664,58.9,85.4,83.3,16.1,9.2,21.6,29.4,16.4,36.875,63.25,23.125,20.0,11.75,87.375,47.625,50.9375,78.08333333333333,59.083333333333336,39.666666666666664,19.083333333333332,80.5,35.166666666666664,89.0,91.0,4.285714285714286,39.714285714285715,39.857142857142854,35.142857142857146,15.142857142857142,13.142857142857142,89.14285714285714,88.42857142857143,28.714285714285715,62.57142857142857,96.71428571428571,96.57142857142857,21.857142857142858,11.428571428571429,59.714285714285715,97.14285714285714,60.0,59.42857142857143,6.428571428571429,72.0,79.0,97.85714285714286,51.42857142857143
Mating,91.125,89.625,86.25,81.75,27.5,26.875,21.25,15.5,6.571428571428571,6.642857142857143,7.071428571428571,7.928571428571429,9.857142857142858,8.0,6.357142857142857,6.857142857142857,3.75,4.0,5.375,4.25,4.375,3.375,17.625,11.0,20.2,12.0,75.2,69.6,45.6,43.1,50.9,47.0,26.0,93.125,65.625,26.625,13.25,18.75,26.875,14.875,34.18181818181818,27.818181818181817,77.0,0.9090909090909091,0.8181818181818182,1.0,1.0,2.727272727272727,6.866666666666666,8.533333333333333,10.733333333333333,6.533333333333333,5.666666666666667,9.466666666666667,7.2,14.066666666666666,10.0,24.1,12.6,11.7,10.4,18.2,8.6,11.9,2.1,2.0,1.8,1.6,1.7,2.1,6.6,2.3,13.444444444444445,13.333333333333334,12.222222222222221,4.666666666666667,6.555555555555555,6.777777777777778,9.222222222222221,6.444444444444445,17.428571428571427,19.571428571428573,18.285714285714285,18.571428571428573,8.714285714285714,6.0,8.285714285714286,18.428571428571427,12.4,14.2,3.5,77.9,2.6,1.4,2.2,3.8,3.7,3.2,78.8,2.0,4.1,3.4,2.6,2.6,8.0,10.777777777777779,16.0,9.333333333333334,46.333333333333336,19.88888888888889,23.11111111111111,13.88888888888889,9.9,7.1,6.9,1.6,1.2,1.8,2.1,0.8,4.0,11.25,3.8125,8.25,6.1875,22.5625,16.3125,5.375,14.666666666666666,8.583333333333334,67.16666666666667,8.583333333333334,84.5,34.916666666666664,92.16666666666667,85.5,18.428571428571427,26.571428571428573,12.857142857142858,19.142857142857142,10.0,5.285714285714286,16.142857142857142,16.0,2.5714285714285716,13.142857142857142,13.142857142857142,94.42857142857143,2.2857142857142856,0.8571428571428571,0.8571428571428571,97.71428571428571,38.857142857142854,3.857142857142857,0.7142857142857143,65.42857142857143,44.714285714285715,92.85714285714286,1.7142857142857142
Conflict,33.75,38.125,32.75,24.0,39.375,57.875,26.75,29.375,27.357142857142858,23.214285714285715,64.85714285714286,15.214285714285714,15.428571428571429,18.428571428571427,20.142857142857142,92.85714285714286,85.625,82.375,92.0,27.25,27.5,26.625,13.75,27.125,34.4,26.6,23.0,14.7,30.4,33.0,21.1,20.3,41.375,27.75,28.125,56.375,60.0,45.625,25.875,27.875,34.45454545454545,26.454545454545453,11.363636363636363,56.09090909090909,64.54545454545455,49.0,40.81818181818182,38.90909090909091,36.2,38.86666666666667,38.666666666666664,37.06666666666667,42.53333333333333,30.2,54.0,90.0,24.2,11.4,40.4,19.8,84.2,80.9,34.3,14.1,61.8,25.2,10.9,30.5,24.1,13.0,16.3,12.0,25.77777777777778,31.11111111111111,38.44444444444444,41.333333333333336,45.111111111111114,34.111111111111114,41.0,41.55555555555556,15.285714285714286,29.571428571428573,32.857142857142854,29.571428571428573,22.142857142857142,41.857142857142854,52.714285714285715,16.285714285714285,65.4,34.0,32.8,28.3,40.7,15.8,65.6,19.9,44.2,89.0,89.8,12.8,71.4,8.7,7.3,6.8,29.666666666666668,27.88888888888889,25.22222222222222,18.77777777777778,37.666666666666664,31.11111111111111,33.333333333333336,14.88888888888889,17.1,4.8,5.2,26.8,45.2,38.4,24.4,14.3,15.125,16.0625,88.3125,18.375,92.6875,15.5625,19.5625,17.4375,17.916666666666668,10.833333333333334,36.75,63.916666666666664,34.416666666666664,70.91666666666667,35.416666666666664,25.416666666666668,24.0,33.42857142857143,23.857142857142858,33.285714285714285,73.14285714285714,43.57142857142857,23.571428571428573,25.428571428571427,58.42857142857143,50.714285714285715,19.857142857142858,11.714285714285714,41.285714285714285,40.142857142857146,4.285714285714286,17.285714285714285,12.571428571428571,28.571428571428573,99.28571428571429,15.142857142857142,29.714285714285715,20.0,36.42857142857143
Negotiation,40.75,42.5,46.125,40.625,40.375,69.25,22.625,32.0,36.57142857142857,63.357142857142854,15.928571428571429,17.714285714285715,19.357142857142858,77.85714285714286,51.357142857142854,54.142857142857146,55.5,55.75,12.5,29.875,37.5,44.0,32.0,17.375,39.1,24.5,12.4,10.3,14.0,18.0,9.4,16.0,8.875,42.5,18.625,14.375,27.25,10.75,5.75,19.0,22.818181818181817,22.454545454545453,15.545454545454545,58.90909090909091,41.18181818181818,54.36363636363637,79.63636363636364,47.0,35.0,35.8,35.13333333333333,80.8,48.666666666666664,68.13333333333334,63.53333333333333,17.133333333333333,73.5,24.2,17.2,13.8,32.8,36.4,47.4,35.7,22.5,76.4,34.0,46.2,83.1,24.2,19.8,31.9,50.111111111111114,50.22222222222222,39.888888888888886,48.44444444444444,35.888888888888886,35.0,39.666666666666664,36.55555555555556,50.42857142857143,37.285714285714285,36.714285714285715,56.142857142857146,48.57142857142857,46.857142857142854,14.285714285714286,26.285714285714285,18.5,32.8,93.8,89.8,44.1,35.0,27.9,13.5,82.5,10.6,10.7,79.3,91.0,71.7,70.8,70.9,73.22222222222223,47.111111111111114,55.55555555555556,53.44444444444444,42.888888888888886,41.111111111111114,56.22222222222222,32.0,18.6,3.5,3.6,37.8,80.1,74.3,45.1,26.4,55.6875,22.375,14.8125,31.875,12.3125,27.3125,20.125,23.25,36.833333333333336,30.583333333333332,45.75,64.66666666666667,63.666666666666664,22.916666666666668,64.08333333333333,56.416666666666664,21.857142857142858,38.857142857142854,20.714285714285715,43.857142857142854,31.857142857142858,67.0,42.285714285714285,40.42857142857143,23.714285714285715,34.285714285714285,28.142857142857142,5.142857142857143,27.142857142857142,55.42857142857143,16.0,33.42857142857143,43.0,53.57142857142857,29.857142857142858,16.857142857142858,64.71428571428571,37.42857142857143,35.42857142857143
Coercion,18.375,22.25,11.875,8.125,21.375,42.0,10.375,11.75,13.0,8.785714285714286,63.92857142857143,6.5,5.785714285714286,13.428571428571429,10.571428571428571,50.142857142857146,72.25,68.875,88.125,13.25,15.375,26.75,5.5,14.375,18.1,14.5,7.3,16.1,21.9,22.1,18.8,21.7,18.125,6.25,11.5,45.625,16.0,7.875,8.125,7.625,1.5454545454545454,4.0,1.8181818181818181,24.818181818181817,34.18181818181818,24.727272727272727,13.727272727272727,7.0,23.2,20.866666666666667,22.2,32.2,30.466666666666665,20.133333333333333,25.533333333333335,80.26666666666667,54.2,52.8,45.7,21.1,90.1,59.1,28.0,13.3,56.0,9.7,6.8,10.0,14.9,9.9,8.8,11.4,20.555555555555557,22.444444444444443,21.0,25.22222222222222,23.555555555555557,24.22222222222222,21.555555555555557,39.77777777777778,21.285714285714285,46.42857142857143,39.42857142857143,52.857142857142854,17.571428571428573,28.142857142857142,59.142857142857146,15.428571428571429,21.0,14.0,17.1,40.8,9.6,6.5,48.8,18.4,6.1,78.1,86.2,10.5,69.7,18.8,14.4,13.4,18.0,10.0,15.666666666666666,6.777777777777778,17.444444444444443,12.11111111111111,7.666666666666667,2.2222222222222223,5.6,1.6,2.0,14.4,32.5,25.0,18.4,4.4,8.0,8.125,69.375,11.8125,92.1875,8.5,12.375,10.875,5.75,5.916666666666667,14.166666666666666,46.916666666666664,11.25,44.833333333333336,10.333333333333334,7.166666666666667,38.57142857142857,32.0,16.0,25.571428571428573,58.285714285714285,29.857142857142858,27.714285714285715,26.285714285714285,45.285714285714285,18.571428571428573,5.0,5.142857142857143,23.571428571428573,25.857142857142858,6.0,6.857142857142857,4.0,10.571428571428571,61.42857142857143,3.5714285714285716,14.714285714285714,12.571428571428571,26.714285714285715
Importance for society,78.8,68.8,76.2,50.4,61.4,52.2,38.2,27.4,69.54545454545455,65.0909090909091,76.9090909090909,73.0,63.27272727272727,55.09090909090909,47.63636363636363,37.63636363636363,80.07692307692308,60.07692307692308,42.92307692307692,70.3076923076923,64.3076923076923,30.615384615384617,70.53846153846153,49.69230769230769,57.333333333333336,17.666666666666668,80.66666666666667,74.33333333333333,53.44444444444444,62.55555555555556,42.0,54.666666666666664,61.0,62.18181818181818,44.63636363636363,35.0,66.0,52.09090909090909,34.90909090909091,67.27272727272727,20.666666666666668,38.77777777777778,21.555555555555557,68.11111111111111,52.0,53.111111111111114,69.44444444444444,40.77777777777778,61.9,63.4,56.2,57.4,46.7,55.3,60.6,62.0,48.44444444444444,44.44444444444444,56.77777777777778,46.0,45.55555555555556,56.55555555555556,42.333333333333336,59.333333333333336,68.71428571428571,42.285714285714285,48.285714285714285,63.142857142857146,63.42857142857143,80.71428571428571,74.0,55.0,61.375,52.625,53.4375,37.5625,66.1875,51.875,76.25,50.75,32.714285714285715,41.57142857142857,18.428571428571427,16.285714285714285,43.714285714285715,48.42857142857143,27.285714285714285,57.857142857142854,60.714285714285715,69.14285714285714,76.57142857142857,28.142857142857142,50.857142857142854,73.0,44.714285714285715,61.142857142857146,61.833333333333336,46.666666666666664,17.166666666666668,22.833333333333332,62.333333333333336,51.666666666666664,48.5,43.0,22.384615384615383,79.6923076923077,68.38461538461539,57.61538461538461,63.76923076923077,64.3076923076923,50.46153846153846,67.46153846153847,40.9,37.0,35.4,67.1,41.0,24.5,34.3,42.3,47.888888888888886,42.77777777777778,26.77777777777778,48.44444444444444,39.888888888888886,64.55555555555556,30.88888888888889,34.22222222222222,47.0,24.076923076923077,38.61538461538461,68.76923076923077,64.07692307692308,33.46153846153846,61.46153846153846,60.53846153846154,33.75,51.75,13.5,19.375,22.75,59.75,55.375,55.75,16.11111111111111,13.88888888888889,24.444444444444443,19.77777777777778,14.444444444444445,85.33333333333333,13.555555555555555,11.88888888888889,47.333333333333336,49.55555555555556,67.88888888888889,30.333333333333332,48.666666666666664,36.0,36.77777777777778
