,parent and child,parent and teenager,wife and husband,fiance and fiancee,siblings,divorced spouses,a person and their in laws,employer and employee,interviewer and job applicant,guard and prisoner,nurse and patient,therapist and patient,salesperson and customer,business partners,opposing negotiators,political opponents,business rivals,enemies,teacher and student,professor and graduate student,master and servant,close friends,casual acquaintances,teammates in sports,second cousins,grandparent and grandchild,foster parent and foster child,godparent and godchild,step grandparent and step grandchild,ancestor and descendant,man and his mistress,step siblings,distant relatives,twins,a person and their family friends,manager and staff,union leader and union member,manager and assistant,entrepreneur and investor,drug dealer and addict,victim and witness,criminal and police officer,criminal and prosecutor,customer and businessman,representative and citizen,officer and soldier,religious followers,reader and writer,reviewer and writer,sugar daddy and sugar baby,director and performer,psychologist and client,judge and contestant,man and god,university student and administrator,student and dorm resident assistant,athletic trainer and trainee,researcher and research subject,peers,classmates,bride and bridesmaid,guest and host,television host and guest,volunteer and organizer,bully and victim,a person and their social media follower,childhood friends,pen friends,friends with benefits,life partners,soul mates,church members,fans of the same sports team,fans of opposing sports teams,superior and subordinate,a monarch and their minister,cousins,parent and infant,step parent and step child,bride and groom,man wife and man mistress,brother and sister,close relatives,a person and their deceased spouse,foreman and laborer,owner and manager,chief and deputy,supervisor and subordinate,boss and secretary,intern and employee,lawyer and client,judge and lawyer,victim and criminal,criminal and hostage,defendant and plaintiff,police officer and offender,police officer and civilian,parole officer and parolee,consultant and client,chef and customer,customer and server,doctor and patient,doctor and nurse,patient and caretaker,driver and passenger,coach and athlete,team captain and team members,club member and club president,politician and supporter,leader and follower,babysitter and infant,religious leader and congregant,prostitute and customer,guide and tourist,athlete and referee,slave and master,performer and audience,dealer and buyer,co workers,sports rivals,romantic rivals,criminal and their accomplice,diplomats,principal and teacher,professor and teaching assistant,mentor and mentee,roommates,sorority sisters,fraternity brothers,groom and groomsman,predecessor and successor,landlord and tenant,landlord and housekeeper,celebrity and fans,celebrity and haters,native and tourist,friends,facebook friends,political allies,romantic lovers,ex lovers,strangers,neighbors,aunt and niece/nephew,uncle and niece/nephew,frenemies,half siblings,adoptive parents and adopted kids,mother and infant,alumni,confidants,a person and their significant other,companions,playmates,competitors in sports,a person and their crush,cohabitants,long distance lovers,brothers in arms
parent and child,0.0,3.71925843961258,4.8548299929834275,5.350488161857606,5.270288096643358,8.161595877629871,5.355983646389833,8.150350585004912,9.312139018928034,9.29947176921504,7.554578052910204,7.03988770543527,10.743444384314701,8.711045268535324,10.603881527060405,8.982128587454104,9.301196317032753,7.695970049770958,7.114940619826556,7.917714719522544,8.115111854207395,6.605377962500215,7.125125831692106,6.3935853455831815,6.653490913267335,5.622328641487202,4.277614014668779,4.873498049920981,5.301139555101319,8.244430597148158,7.17737782004855,5.7600182566195475,6.615688623674517,6.993663229195981,7.115796472483612,8.930477233785734,7.945737249009488,7.5230067064015556,8.264508632228964,9.27724121113646,7.396085563439033,11.177689321986781,10.221101289889672,10.009479699380819,8.475689857319313,9.122105441551888,7.509835979548778,8.790183862420298,8.519061708739383,9.289412423245077,7.391933497964001,7.027642193844374,8.639436671688102,7.583041343849656,8.594290898332854,8.366912803670221,7.793074790569676,8.206955390620847,5.898654957074077,7.233361933670941,5.880596812007329,6.2658563354451635,8.478262703870229,7.949179619236619,7.9668640915157205,10.1050051327666,6.911492522755908,7.1198348115935035,6.630527908177785,6.14148313941364,7.407910305062209,7.500681518846596,7.2027423534568635,9.474389941294762,8.400897883270346,7.259523989216774,8.172441876531744,7.493512591996834,5.780653795193112,8.599193196752472,8.171452560418405,6.925366201819328,7.216455817103562,8.384575892721239,9.604467424046398,7.9202980518479436,8.13669479022281,8.052609292683583,8.680055876137223,8.167014709995525,9.106027279223843,9.197844078298106,9.133546168173066,9.471558556163993,9.323665995148314,10.011672469820297,9.806976668122152,8.682586027915494,8.862223146961254,9.56871916201237,8.808821516930884,7.8570946951543,8.390039175793556,7.548327185767367,9.651503178680933,7.739746162075584,7.709296185498265,8.628808882507197,7.9060536422058,7.419213558519956,8.448649444483808,7.433578989067617,9.666433646010692,8.183189510836673,9.216116268001015,10.420889752627442,9.124031751102306,10.769233369644203,7.5978479925646765,8.25046144338354,10.136321019733794,7.995672090077666,8.935896418580048,8.077785527150663,8.089052758964543,7.4546242568341,7.235423382282356,8.014626149737614,7.978170117473301,6.275318201487443,8.4401336195186,9.873473583730325,8.955768995398792,8.437782407155217,10.214701632612096,9.601716130521009,7.423206100416197,9.47734297629354,8.686092434008092,8.277118789424199,7.7478528067357955,9.851316244827153,7.224965513107193,7.3054495882689405,8.08615707979005,7.375600106393742,7.416787728970703,6.0349889026233585,8.008018139180216,8.869981542986787,6.665617143685055,7.893425126516698,7.5051555938532,8.133410478100433,9.849899640058354,6.296868030656827,8.164307935179389,7.990176945687734,7.935162267949626
parent and teenager,3.71925843961258,0.0,4.81850929188057,5.182477284288699,4.9489599467239485,7.689658012740881,4.755692063915299,7.390243623548893,8.234669009083671,8.764598859211,6.797808171494551,6.461933352275696,9.367523937822224,7.684811971724793,9.177712665650551,8.155415905385,8.56621282875973,7.778416942811391,6.016080803696517,6.855790524538338,7.727878748127265,7.1260442402096515,6.54269366447408,5.812788691394879,6.743882877952201,5.884758637470386,4.618475478165354,5.3533312602060015,5.708829560687571,8.469980437291895,7.202898157807243,4.940165671439798,6.739319685730271,7.210205962604975,7.28635564422399,7.840771857181612,7.02369690714189,6.145038992799025,7.210792828718345,8.589822375821832,6.838541721058517,10.13131961069598,8.974343440068244,8.996022554162412,7.859710334297938,8.311721943711532,7.373724748563658,8.70844518284899,7.476223383344951,8.759629231075282,6.785460392016259,6.447827252614948,7.383371918901435,7.956513006066891,7.702493307315411,7.323276856794722,6.825069545369853,7.363066591653058,6.141658592226631,6.659112156897579,5.680829419169671,6.28807166317859,7.64916059445705,7.198373939451095,7.3134524810944805,10.10438315324981,6.920760537255593,7.58759077361927,6.544513763022535,6.346655341512756,7.9785746659332935,6.947060002113537,6.840767249048362,8.571413954533268,7.156578466477568,6.992893999651684,8.043973378830124,7.7434577204427875,5.1932753560609966,7.968738144414895,7.7054096018784595,7.03699071105503,7.489930059164332,8.90303001994777,8.939085968151591,7.098583102238094,7.392614457909357,7.394582340604266,7.881021001457938,7.52021226605262,8.369972991845612,8.165497060916517,8.536844705891157,8.402839073359912,8.06246568536901,8.747010542944318,9.564844703607344,8.204150233724427,7.368631405558041,9.150544712847948,8.128801510043267,7.029155416357082,7.674999006610039,6.744841167392914,8.614541331512417,6.830005916404892,7.392318131135578,7.421933281533907,7.416855901217285,6.298915712124406,7.476333768086038,7.0045853334467445,8.65823870105418,7.84763276372121,7.893252719446073,10.033585247753155,8.573226620378506,10.029068819598985,7.184733713677688,7.607535728129655,10.17088578028072,7.73196440724346,8.277170071106806,7.059738837227502,7.379262049546753,6.363508441914684,6.612565071628237,7.552590066896307,7.5691204335626745,5.679717295962984,7.744018623728224,9.759826817911021,8.561300108201454,8.862521676205262,9.812682348822841,8.813181644097737,7.817441284866699,9.496289546627036,8.006896660380383,8.484771182674226,7.249630319578492,9.457981108991769,6.5635472674603,7.86694704302893,7.8184503456008905,7.366858861647245,7.232828682409514,5.582894668121913,8.144976101292325,8.712085805567696,5.918300874942388,7.8007118128356785,7.536815909456933,7.467125270996212,8.889205822828377,6.78116561961681,7.755668425627719,8.002777906665465,7.743763494068323
wife and husband,4.8548299929834275,4.81850929188057,0.0,3.111342376215164,4.71195281819591,8.666033719380565,6.255980530957241,9.67697197721722,10.319685715462745,10.391234810637407,7.974313447280299,7.575678429629929,11.056964445744219,9.135141643348684,10.76594548538653,9.660144586031802,9.468186313431499,7.477952716517949,8.356073172267823,8.787370646946512,9.266125912961149,4.619532181134482,6.640065108013265,5.657750130594466,7.230521603624804,6.757747313646249,5.177129023927833,6.406251566893159,5.9552618496513965,7.717672461561888,6.801182968075773,5.6633287162855,7.390596740948602,6.1232329076263055,7.6069106202629735,10.126145633321062,9.022007738908371,8.538674285213027,9.42328831951206,9.880798578588355,7.982461818694499,12.335906180141372,11.189522079453656,10.652714515671049,9.824745258715655,10.357976145586147,8.16136373081636,9.461942558608833,9.407155938811622,8.716502660317202,8.422253374480182,7.610551803266689,9.537431950646297,8.594907430048949,9.819227430765281,8.964006316578276,8.078927793347876,9.229301689457875,5.599631772833843,7.37319109427617,6.586865340961014,5.943464850939916,8.771802864327876,8.814564890685471,9.051772816241177,10.911087151343457,5.747431095254572,7.1605936364691285,6.10380459804382,3.436009354655981,5.5070272194919845,7.7371103258363245,6.916571943241032,9.85692025780439,9.463713844746572,9.444792411381819,7.59929719036483,7.572190721008033,5.783234909424513,7.190886573106328,8.42477321419965,6.202063500848052,6.69777092599177,7.912640025719534,10.57515008236247,8.729908859484205,8.922974273626606,9.456331721832225,9.737215007394713,8.94211312264558,10.28511688287802,10.003539245369955,10.239142162186175,10.526030719736712,9.450777660498469,10.85897087650617,10.47352330672639,10.281072348778396,8.756684733396375,10.349119388555815,10.072052632567198,9.203674230402148,9.371477359488487,8.611275841540353,10.475832642966528,8.619572701422632,7.868734474068006,9.010012591983289,9.253398225672736,7.635901257888134,8.915530678454115,8.563901308400597,9.341557318288707,9.018945563819015,9.659071185351385,11.85879526169365,9.606177519543985,11.197711092351184,7.757307269290289,8.230249205378863,9.171866081650496,7.996979545707137,9.554511219646793,8.717089337984824,8.80358215679508,8.071931952261723,6.158531797449578,7.1493198673467235,6.744647992262686,5.851349594878777,8.324445977409807,11.084821379032967,10.227563883618252,9.58846131640808,11.309226346890256,9.876844536829505,6.02865795489425,9.525408271716755,9.208025071446723,6.181024999455979,7.563835363895291,9.374142549229704,6.566267624156316,7.211334649759127,7.993710004083192,7.213919930280821,6.564436812570092,5.742114164481641,7.594433256762702,9.029554939675627,5.902084351887848,6.13871900011162,6.512064516168814,7.148134747707568,9.613037220598116,6.884811778939689,7.459758165275317,6.972085667050935,7.84697701576611
fiance and fiancee,5.350488161857606,5.182477284288699,3.111342376215164,0.0,5.331947618263887,8.141342892536864,5.847852987440266,8.56455317573095,9.205011475229899,9.673398603609712,7.0174107063797875,7.075274471071699,10.115001984993297,8.397910314460445,9.945393150014166,8.631585437381013,8.895256871658534,7.491678933269557,7.674433771050775,7.661221458901419,8.619351155351309,4.675962935688744,5.718829561116879,5.161161311753144,7.013909738459545,6.491205123270152,5.15137574542174,5.995552584486761,5.631241588744185,7.183494385240485,6.559974867697322,5.3117461042358025,6.794578192223173,6.454372911132284,7.143670800796552,9.134612446979968,8.213875373382969,7.5322898557122135,8.338185898809426,9.065640472334067,6.894068520673344,11.47202731368663,10.06776117667559,9.318949109157911,8.867841030498013,9.708047955625988,7.422331745732453,8.546473899350772,8.314680191689671,8.195571948234804,7.467444045931236,6.932689059907203,8.351562482293492,8.184601242234992,8.700733618166057,8.033726250582149,7.229830757114489,7.985809405258406,5.288344630480876,6.301255513639128,5.410820957736867,4.917827862580455,7.476005333632148,7.494828358708947,8.315885274467442,9.916663685209874,5.26647710503508,6.8159760857615845,5.600103966365508,4.765680010710456,5.369264521607636,7.251838999213589,5.656673113292088,8.806604439573839,8.467485729828809,8.435869560633924,7.315908833576177,7.246427494461077,5.704994364558857,6.859832690023494,7.952353018509034,6.175133755281314,6.441222013005023,7.877092190641997,9.389145460851468,7.87406470584667,8.286927130972272,8.380462688230644,8.776986288433822,7.72858705189613,9.249164004533421,8.909052740718623,9.425893606603914,9.749220118770715,8.498680650104351,9.876986710335903,9.712801476429043,9.355414557780703,7.702696007486874,9.30707533531939,9.004250938027937,8.455291748420057,8.22892002121303,7.6668123074825445,9.206835140533698,7.34450209140599,6.506317783144123,7.626222551364928,8.326335094400775,6.91191619381101,8.087050492492988,7.450942773286507,8.535208715639905,7.643069138343558,8.433878443192658,11.216737172726187,8.363683658390572,10.352150958383113,6.941952973584601,7.858389552336351,9.552855686770375,7.44731410369403,9.090157192055054,8.028270927560722,7.667791923795175,7.280316954478489,5.998535366309593,6.281579974676562,6.078991957429818,5.007917612426116,7.652660361858131,10.341021848306715,9.123500279821508,8.486596617832719,10.104202439741462,8.706822963726086,5.671012054686058,8.769860470368402,8.345058465938733,6.182944450411163,7.58911511282821,8.687137268404788,6.17228815733221,6.995405344825198,7.650507531799734,6.908907007604745,6.244147950867187,6.072024132419157,7.371297504259532,8.646953488083563,5.100673567778052,5.98834554701316,5.4806298411151415,5.955998325849532,8.723087588447623,6.771332391416741,6.763511573145498,6.494362653851096,6.88015658456168
siblings,5.270288096643358,4.9489599467239485,4.71195281819591,5.331947618263887,0.0,8.466003528625683,4.6905118168957225,7.879002246977074,8.635324307553756,8.677905184755934,7.363906866008488,6.415233234740847,9.63634809194861,8.019331060839193,9.059642042882942,7.972816293700873,8.740424135224222,7.385511976322348,6.573451769615218,7.5039399404281415,8.269899357062197,5.611582942486912,5.6155237550941735,4.523908858915466,5.41456985352706,6.320564053294707,5.371040856681075,4.825582602992539,4.2320277139205436,7.961091942831873,7.408680143677791,5.14646191358812,6.074105984562682,5.6891561245828886,5.874942884722418,8.496796405348183,7.469976156151556,7.047696326290573,8.150809621710927,8.59691383986363,6.691134116143592,10.299626510795358,9.749504495440647,9.285177682477732,8.196759680974226,8.520647821561642,6.232071197628356,8.294732025307463,8.515078411010467,9.350621861564866,7.258925920779132,6.504175948229276,8.387894022217665,8.628929528159844,8.276084900527605,7.655726505613343,6.753005699688728,7.877331168191868,4.152779353046407,5.854886158256935,6.338859369297133,5.114981126901635,7.553287721045149,7.417893510184556,7.681330326958242,9.645335868808486,5.70287225438961,6.186982048902936,7.287930358827506,6.1138706111018095,7.097274072171165,6.1287282306950335,5.587186929859059,8.022826609418265,7.859578768160052,7.681399639349703,7.132507852081164,7.807870196846904,5.537517311915892,9.12930385773377,7.748706028809107,5.896520197695118,5.7298049065788526,8.4571820049508,9.318701857050849,7.223711229689246,7.083927906349421,7.934782614810866,8.264577208859128,7.6298564346523525,8.529687990525682,8.548038609136853,8.604661722398825,8.874527558297848,8.44767274620344,9.148826950363702,8.930569238924562,8.224144329146435,7.833228800789338,9.20098636859719,9.336739440095577,7.84684841714244,7.652765480817657,7.282342600716979,8.825347623376162,7.052280967391917,6.602154468192464,7.674042575385212,7.924819027713411,6.344621555477039,7.574938276549157,7.177449241909241,8.945869741609688,7.296876621233485,7.965191248771454,10.170377078083336,8.48492160811536,9.890096791759408,6.282576167045751,6.9567638929789215,9.772484496822639,7.675976328447931,8.13289543585016,6.984366240608025,7.5977693590881135,7.012130003212969,5.346470209199706,6.360633964150416,5.761763638511365,6.415666631451235,6.989443720950271,9.430318458707294,8.58649540189846,8.215024406645663,9.586635359781424,8.057989559715882,6.54547215919403,8.018365820901156,7.733132800121295,8.153592239843054,6.96694836149521,8.451463661204011,5.578981442860729,6.36227564495404,6.927663712036459,6.051879506151119,6.037298785977848,6.64021694265001,8.026192571545126,7.429170641403032,5.869491945741868,7.957110021461618,6.512169870742109,6.539816951152244,8.186228123211437,6.7834718604644175,6.974519789386598,8.041807757825525,6.458281623253715
divorced spouses,8.161595877629871,7.689658012740881,8.666033719380565,8.141342892536864,8.466003528625683,0.0,6.4878058024112315,8.024559396709186,8.297681613943544,7.55756499133112,6.99510186453179,7.470071408390276,9.64368231926812,8.64784327867606,8.425125486621813,7.472692741091178,8.553751225129066,8.815319443385354,8.181593655711934,7.997897190263692,7.2774789557586725,10.06092180853974,7.923611155085909,7.5553718875293585,7.908424899845677,8.459172676206773,7.4877668075254,7.387210170403891,7.693317186846603,8.856928862712707,6.562932777187055,6.308953904211337,7.267661943235418,8.38967195062437,8.20211496510674,8.267769973456916,7.903988732945545,7.7537856389483055,8.116147954760544,8.621956718155559,6.8654579360476555,8.472341735108856,7.735255165087423,8.998862063452984,7.5798275817949134,7.096222235769532,7.675211837666038,8.350922534940839,6.298339105651456,6.903144044520719,7.740433606572356,7.386331630982072,7.819593429725874,7.112083030582699,8.078751502953997,7.609545601099427,7.942141368665358,7.71792917356473,8.094696426771511,8.84135559890942,7.332007104311539,9.126810895353676,9.255531139011516,7.5174644109982,7.783684121536853,8.846696488890183,8.004589252380628,8.523992868856212,7.5182577317228585,8.884830432317072,8.590740130727387,8.777145467748126,7.599578206535407,6.377948216144656,7.067979825992479,6.574699947314086,8.714792647131992,8.956726406030116,7.084538515426715,10.297053735498329,5.9438471913604545,8.101978739351445,8.03244710568864,8.966381165831512,8.414521752971128,7.893663306677946,7.348476120200856,8.027633608736034,8.824772701176684,8.102110043547363,8.40730430827124,8.322314254058242,7.002079361152083,7.559613342818447,8.18290487788107,7.265741471343595,8.456939673248012,6.606336667923349,7.731472578559374,9.461593623817572,8.539635435624575,8.54851736667291,8.8627558462415,7.884540840556304,8.70903225230084,7.659579143194016,8.93822449691676,7.835814585263449,7.495889289176146,7.565268801761652,8.179334391550663,9.082455171357894,8.497979063840338,8.6021068263408,7.560086422156435,9.420672323106094,9.32037167906694,10.384226086174223,9.051686912868265,7.997443655143092,10.666892876299253,9.178091944310996,7.869934888608759,7.822211108349596,8.163044291189427,8.970054770386572,8.342975757611589,8.016675515510919,8.159658875551147,8.45336812194854,7.962853723349436,7.73192949415486,7.387478969612778,8.500824680382705,8.263117609913978,8.037166987568048,10.407406465629336,9.238566878649877,9.009907810332546,10.42878223320256,6.3202615692625415,10.09685842114703,9.038071081028516,8.425657835691112,7.916313374824103,6.95738284004102,8.384627255894518,7.989057205100348,9.259216595947574,8.828547265074896,7.293772514860168,9.83367756803498,9.05425262091923,8.567942198659582,8.552783509533516,6.609023391516669,9.477789449766082,8.184527106544895,8.81392408230331
a person and their in laws,5.355983646389833,4.755692063915299,6.255980530957241,5.847852987440266,4.6905118168957225,6.4878058024112315,0.0,6.673070532107498,6.974015751480087,7.667313861654156,6.573702658030961,6.564965752303143,8.354317672892712,7.050592650601289,8.317556598963174,6.0929298596188834,7.277676973872755,7.732523134855869,5.4324348432656375,6.174241047392372,7.747187954478276,7.891234852310479,5.607390535589805,5.398774272862226,4.83709709576507,5.4675897115130265,4.8012159026746355,3.66252800107511,4.367343804140472,6.17395883417037,7.465008220525775,4.581229743349229,4.104148121963724,5.6166706421823696,5.3968606128239145,7.556485461770082,6.176852779403515,6.05113030062138,6.419537827336718,8.016227401864246,5.355460266901611,8.605041703772134,7.344592597565244,7.8885903211453,6.136028330309087,6.766565339192893,5.04465902352804,6.630634721808046,6.313711791004543,8.316195016063864,6.4975485428855215,6.569816102803947,6.836315005417885,8.068897270296416,6.140116722814007,5.649128515620593,6.722783093148661,6.19923483203722,5.110420998507673,6.32512437067262,5.370926245160481,5.9169760841004075,7.240044847976516,5.616421490850205,6.640545573354472,7.610202891434448,5.8511218653797465,6.010540604939612,8.06480927021693,7.133032055277481,7.646110222963194,5.987779145475532,5.506002166017891,5.907081981630808,6.155055619772264,5.944464481467264,6.302266012809781,8.127222623052907,5.865936799874712,9.928010357677733,5.820771999612246,5.930078138136567,5.084483599315268,7.356435971795321,7.973284303507589,6.879211845126332,6.593445113190504,6.965506310624456,7.795714828819707,6.585060748261153,8.09404900366727,7.643907201375916,6.762259769002478,7.558151905731382,7.26897872268072,7.478662149102383,7.949432338453736,6.538801560850557,6.653866667381096,7.9460118591957904,8.245092857821398,7.368692448376715,7.365172702147082,7.121514980787652,8.137648928608554,6.040173420025837,6.666840523111643,6.183936701201127,6.0192272503262485,5.693107584489793,6.30087136176789,6.972138864888191,8.349759257889247,6.864492408765081,6.874797373612858,9.48187617683078,7.453630492454395,9.87301680317236,6.613970862355997,5.1884726109448085,10.610835936351409,7.705675318905436,7.215438565305298,6.224800460508089,6.791638882811995,6.61952804104967,6.060197442127241,6.357272427087995,6.536516652954179,6.82134675118561,6.307461790197599,7.970788492804325,7.168444635434638,6.2826124159785826,6.82508325419924,6.271147129933155,7.156645824384806,6.5735863858996835,6.59900549234036,9.21393179237421,5.41392694882665,7.421643462566016,5.651819128013907,6.038567687907543,5.175404780590749,5.409597184161789,5.527896797045622,6.44508688908945,8.223738334211754,6.003273835259961,5.253969419521807,8.769064787900001,6.55278153156206,6.527504708267372,7.515982295088787,5.907744029563244,6.232339203797135,7.552368401338492,6.896210577540378
employer and employee,8.150350585004912,7.390243623548893,9.67697197721722,8.56455317573095,7.879002246977075,8.024559396709186,6.673070532107498,0.0,4.018717019212254,6.143699736310021,5.639325931809827,5.2620960417950355,7.93669210761502,6.746249091071015,7.119923979017411,6.810643621271998,7.827838198870599,9.835525320915329,5.453325187785588,4.053058125239129,5.486400155315929,9.942777786967037,7.6363066395404715,7.0562961308976035,7.181274463611911,7.5760712785916615,7.620119426391409,6.716918758266423,6.854346876767343,9.725134079117787,9.110058484557573,6.652840175102293,7.484745804212949,9.965183632728229,8.251031541143492,4.9252199954428075,4.48404262303078,5.579330515065766,4.171393725274772,6.664541839414151,6.624924777868724,6.241710555484934,5.987764194860552,6.0782263107554515,4.9464482503227725,5.388948444710288,7.201524178515356,7.243300040885383,5.92534088379894,8.47466832066547,5.190191849050676,4.9123324642120645,5.187347124509695,8.308474454022702,4.766358182107477,5.88048643444712,4.788909939717868,4.83115845240239,7.816762048209862,6.523078234223955,7.5680286386534705,7.221606259176775,5.365376656190069,4.650855672813656,7.124449431782562,8.472764858252507,8.96848468072741,8.224328368433513,8.616574961315635,10.57317750256016,10.525744423883182,6.790469359868959,7.290569254933937,8.093122235200534,4.332185267214172,4.011946350097254,9.438441818438818,9.898655227559535,7.716119797414042,10.19295265358449,8.241052838751456,9.356715973473273,9.135762675024674,11.009535552624714,4.9729850606089085,4.74734657916747,5.873459687189455,4.327340569446898,5.8737512618908205,4.8958790968799795,4.651469048264722,5.334003875135972,7.156183220822864,6.394292010491212,6.3767278421001015,6.111077331947478,7.948785935223018,5.595007460272885,5.57490606775533,7.746298515324994,5.024831729363887,5.013421455968276,6.25361506433882,4.917320660727138,5.437891995898619,5.2839681432015775,6.449283603391769,5.481390983769401,5.173740759389403,6.204202839342576,7.668389049335892,5.406681911162037,6.937123069930614,5.155584710847453,5.739627525394212,8.011289919804941,6.128398608900948,7.529230099198638,6.133647049954131,8.102010545033055,11.901125965458288,8.180732994990356,6.368774315282949,5.248254602278904,4.854450644647359,6.014105990952806,8.236158298745577,8.12107713874229,8.247208031930075,7.702746176104239,6.933245655271649,6.427673468800259,4.886925615557431,7.560639375025114,7.638004543268987,7.299092398032112,9.865720232958237,8.593826420480996,6.3205939163009255,11.501492952578888,8.873376331451915,10.300373009866805,8.115421720678713,8.966372241064612,8.873831124882669,8.006716852708061,8.510816908958592,8.747590856945873,10.392999746836999,7.785825832149854,7.260856269362699,10.93136155394994,8.235272201372553,8.313838892224643,7.223912899199177,8.755647046137302,8.493561593482498,10.388958685433039,7.352426253708339
interviewer and job applicant,9.312139018928034,8.234669009083671,10.319685715462745,9.205011475229899,8.635324307553756,8.297681613943544,6.974015751480086,4.018717019212254,0.0,6.247048928515894,4.942841444472012,5.177889040300203,6.44728692833955,6.130307041091735,6.979995681524499,7.383125528005981,7.92508577418572,11.105778119256305,4.6201596912265845,3.837073473293137,6.075103752229555,10.60122416148551,8.014996412814146,7.190405578509315,7.680710200482005,8.356839967238784,8.064589298400787,7.420135795053021,7.40601273005519,9.64382246077238,8.733739483206888,7.335059355064882,7.790303131206053,10.229151946007564,8.12471489963322,5.029758093334002,4.319763726557713,5.663320925912473,3.7624014825642176,5.775187447566044,6.254581640191187,6.531068720978134,5.597184329818066,5.0072545523405365,5.002938248704979,5.08009179908352,7.631491784392266,6.13546135221374,5.63231586182277,7.844377307448597,5.151684212800737,4.944540218376308,5.224938635251426,8.432875338363976,4.270889505284254,4.76912020003334,4.7887604239118495,4.291080328995802,8.447640992391019,6.703611808709008,7.857474035233153,7.102668053266231,5.740577831282825,4.28402433034747,7.899468398469752,7.210027307341876,8.80092230409517,8.4443459712452,9.26206874540386,10.55792096191966,10.586457512496914,6.772357635431029,7.563484879795796,8.076632086185269,4.084088245394392,5.518308945454979,9.029578474986387,10.13633938175787,8.273374331984463,10.672501980520083,8.44780914362458,9.18744543692409,9.05067711875348,10.769027033519912,5.702585303710904,5.329327163507682,5.842399656004095,4.427778010556683,5.366422435247815,4.561480021373202,4.850878045965407,5.396873715462561,7.295192859189231,6.443279716323894,6.775943087985248,6.43239161810487,8.592836061336062,5.9965645102839895,5.7091079504477165,6.623765810881848,5.271016826740107,5.01704266354768,5.986284714785676,4.66797042580904,4.656926425922403,5.312996095605921,6.017391057512149,4.2961060080974685,5.109163538092057,5.883477175845243,6.971832470745926,4.963041391469797,6.346328996084187,4.610271128220796,5.970322119879534,8.67535577250685,5.4867458083623895,7.210802757869038,6.411749149389036,8.51024997083695,12.79677153888666,7.6314602373565625,6.636651169305283,5.35405865051847,4.734116190136971,5.912537003018793,7.923259288195322,8.15168348171821,8.43481299774412,7.902302168135366,6.318106402986691,6.523415534393387,5.124077956080146,7.058193597586195,7.747360096657443,6.101400415751529,10.022448803617898,8.697222276610255,5.8977432395994,11.579397059654767,9.308870167575954,9.772085012025475,8.082609281643473,8.668159460077923,8.470448696045917,8.425406141406839,8.308580097728674,8.551624254586272,10.567271644835188,7.573232933721455,6.401533032751655,10.967810398311002,8.307734633968407,7.959015150942906,7.767628140585488,8.843233320904707,8.151822611962313,10.297360224116927,8.15843253425192
guard and prisoner,9.29947176921504,8.764598859211,10.391234810637407,9.673398603609712,8.677905184755934,7.55756499133112,7.667313861654156,6.143699736310021,6.247048928515894,0.0,5.632067126466196,6.588708874366196,8.314563762368344,8.613155041118514,6.38291750550234,6.902353304642952,7.641096673586512,9.665497242239912,6.8134787021993635,6.621407029945578,5.402989674702818,10.829632264616844,7.656778474882261,7.391203207835714,7.269034733999556,8.536532800517469,8.184996452606171,7.529953133717231,7.527317640527959,10.664104605283969,7.917160701468282,7.454160163223988,7.409775820974332,9.789451806449863,8.395715334054216,5.893685824909556,5.660090336100087,6.971710465418713,6.989961947561584,7.750540423016898,6.710777670582417,4.13382536794603,4.887180626871757,7.0291631305502165,6.188785740097014,5.130462642900335,7.325645397287541,7.9663330473297265,6.86819192609339,8.720975551308765,5.083166351322036,6.632702781907447,5.662837297800153,7.216786739685393,6.617954826147795,6.647828826665931,6.419349382279335,5.896149459019841,8.565481030842328,7.3679031903373655,8.683490631996085,7.5186933577726975,6.6089219656286184,5.971297559572085,6.0764842525828495,7.758183219139621,9.047741423373154,9.044561311897928,8.857311469251307,11.112843370930065,11.011466367785317,6.574244710920711,7.610687352915112,6.469624386573469,5.436150986337122,6.103378910125017,8.915870006057109,9.429764410252755,7.81193148483612,12.191991171542037,6.526609873591066,9.296233724503574,9.158450189636586,10.8257923442054,6.437716769325533,6.5291243687706935,6.292325519399519,6.234522394964595,6.773203880884818,6.544361921703214,7.1727837875634375,6.19279739838703,5.208864244958652,5.036061144718834,6.890565992387602,5.135609989743805,7.721849042782844,5.462568519490297,8.268152729907095,7.9993042321727295,6.586307466514675,6.8389448555347885,7.555510848734416,6.727459138227458,6.602410458446222,5.778559292041382,6.923622378517344,6.5626105033447795,7.032213559223169,7.121769599683515,6.025482462137098,6.8229781793971185,7.26957301276803,6.562805496954319,5.831787367322692,5.68707762843978,6.870660025876606,9.61726474806461,7.562418033099385,7.364994367904325,10.627275862040802,8.981118285110066,7.434199033198112,6.995251129801633,6.758505750867004,7.741873063022933,9.217348018478976,9.29670597530863,9.76269788665236,8.479150819374967,6.997398090379727,6.693595872402324,6.010652293154254,8.57734750794563,6.405764900077518,5.608535507039702,11.092007418875234,8.768004832649194,8.371236352105834,12.046121146033842,8.211995620617076,9.1921231919594,9.02195499964751,8.80005541890105,8.441974067772353,7.424225889125847,8.48348151284507,9.661625004016894,9.597699051538529,8.955903169719512,8.18252938684548,11.881578702640695,9.035045008318123,8.766965989295596,5.318722408448528,7.850587822134344,9.011925095558427,11.301770523052316,7.628006818909566
