,parent and child,parent and teenager,wife and husband,fiance and fiancee,siblings,divorced spouses,a person and their in laws,employer and employee,interviewer and job applicant,guard and prisoner,nurse and patient,therapist and patient,salesperson and customer,business partners,opposing negotiators,political opponents,business rivals,enemies,teacher and student,professor and graduate student,master and servant,close friends,casual acquaintances,teammates in sports,second cousins,grandparent and grandchild,foster parent and foster child,godparent and godchild,step grandparent and step grandchild,ancestor and descendant,man and his mistress,step siblings,distant relatives,twins,a person and their family friends,manager and staff,union leader and union member,manager and assistant,entrepreneur and investor,drug dealer and addict,victim and witness,criminal and police officer,criminal and prosecutor,customer and businessman,representative and citizen,officer and soldier,religious followers,reader and writer,reviewer and writer,sugar daddy and sugar baby,director and performer,psychologist and client,judge and contestant,man and god,university student and administrator,student and dorm resident assistant,athletic trainer and trainee,researcher and research subject,peers,classmates,bride and bridesmaid,guest and host,television host and guest,volunteer and organizer,bully and victim,a person and their social media follower,childhood friends,pen friends,friends with benefits,life partners,soul mates,church members,fans of the same sports team,fans of opposing sports teams,superior and subordinate,a monarch and their minister,cousins,parent and infant,step parent and step child,bride and groom,man wife and man mistress,brother and sister,close relatives,a person and their deceased spouse,foreman and laborer,owner and manager,chief and deputy,supervisor and subordinate,boss and secretary,intern and employee,lawyer and client,judge and lawyer,victim and criminal,criminal and hostage,defendant and plaintiff,police officer and offender,police officer and civilian,parole officer and parolee,consultant and client,chef and customer,customer and server,doctor and patient,doctor and nurse,patient and caretaker,driver and passenger,coach and athlete,team captain and team members,club member and club president,politician and supporter,leader and follower,babysitter and infant,religious leader and congregant,prostitute and customer,guide and tourist,athlete and referee,slave and master,performer and audience,dealer and buyer,co workers,sports rivals,romantic rivals,criminal and their accomplice,diplomats,principal and teacher,professor and teaching assistant,mentor and mentee,roommates,sorority sisters,fraternity brothers,groom and groomsman,predecessor and successor,landlord and tenant,landlord and housekeeper,celebrity and fans,celebrity and haters,native and tourist,friends,facebook friends,political allies,romantic lovers,ex lovers,strangers,neighbors,aunt and niece/nephew,uncle and niece/nephew,frenemies,half siblings,adoptive parents and adopted kids,mother and infant,alumni,confidants,a person and their significant other,companions,playmates,competitors in sports,a person and their crush,cohabitants,long distance lovers,brothers in arms
parent and child,0.0,3.894412791352081,5.781786476274595,5.601902326656072,6.46558032941399,9.196801746439316,7.765487562832987,10.498180721772483,10.806154197750685,11.491414055239469,9.86895480017652,8.71562451996837,11.17730827628571,8.806255331582909,11.572297371281772,11.394134299496574,11.273373645864138,10.446713563237198,9.063078028889128,9.016986962332378,11.14914862746785,6.947080614251017,10.796661142100549,7.883735608513763,10.57376708968934,4.395581434378082,8.351266177640975,8.144707826275381,7.388101582338656,8.847418576480825,7.545773174094686,6.779133425010482,11.11358281611655,6.743331827394574,6.036129858353485,9.667289035273729,9.876510050412334,9.75918113357242,9.702736937493423,11.008794855001353,9.991604474385557,12.047596802659045,11.726344192898326,10.63447723845438,9.795801289756657,10.553445292585042,8.730372674629958,9.597841468056158,10.550977226838755,9.40509128862502,9.4734670801946,8.25847816284536,9.825130206197118,7.20153001174844,10.755884887403221,9.89030036711871,9.343648959003957,10.139399651577849,8.034136369814943,8.657421117249426,6.444934220992457,9.312111755786145,10.325732169926786,9.285810327686098,10.568346324529932,9.954790388272905,7.084246315629415,9.61374478844548,8.627758874238634,5.183776642401647,5.3242294130274255,8.387683451306392,9.369891491459027,11.982615028881284,10.824271623469375,9.389571163512052,7.301206681865944,4.982663023155134,6.7260697232638345,6.458884712808474,6.452030516985681,7.242745834602293,6.785403518145638,8.460366699403329,11.00111994207879,9.789989483471016,9.970658538954746,9.745926374323234,10.148072980763422,10.727123054980208,10.661709045622825,11.163399993228072,11.411051310811223,12.143483391754232,12.233160389879233,12.595084326330241,11.728667124301714,11.177673282558722,10.353649300750579,11.201543778075417,11.670053056818332,10.201372039736011,10.108599491647007,8.734426724537935,11.601897558642873,8.583173365003644,8.408780529156203,10.416281390134923,9.588627023464614,9.099169898664227,8.245993254782377,8.88113435121763,11.183325066804663,11.328847982506817,11.111614262620312,11.56688318779421,10.396772568430091,11.150150949342072,10.345253872742424,11.212506075416991,11.956287712836172,11.878898598994427,10.607829155981843,9.94637282150269,10.597244503667733,7.766396651996729,8.99360892526497,8.695155810014706,8.006736453841341,7.595933687084498,8.896911031546523,11.483232861827174,11.62287084370383,10.331275770507542,12.130601341438222,11.352805043921508,7.104272316052365,11.802145877843012,10.555256397517692,6.513428800919026,11.22438517967428,11.935037963954276,9.218543152952943,7.157178031875315,6.965864216837938,11.50258646214362,7.467447101239965,6.286016040765964,4.874342933750455,12.26295686232854,7.183170136167209,6.268371319167229,7.359463511827305,8.45622741874048,11.117950970762898,8.16840870842487,7.234734295696065,6.589183326831447,8.050163477018707
parent and teenager,3.894412791352081,0.0,4.56392859436926,4.439224008053469,5.926510910975728,8.950050543277412,6.884769590947951,10.171962777806923,10.168957615948194,10.64304552156646,9.863892312843832,7.556555190335775,11.25116269554782,8.19321928606135,11.040821591377084,10.821430582115324,10.60327156257008,9.202328599619168,8.847332385664957,8.30101182158282,10.366703594554403,6.448823854934226,10.629362213003503,7.233911917419905,10.623664792015543,3.4387068536272714,7.7955109975270895,7.673779972907139,7.082370327293053,8.5405296040518,6.821061174294092,6.243681754358189,10.774636769110606,6.328825677272576,6.019429245264968,9.040028365507755,9.376451407691675,9.314437684856562,9.97743525398031,10.630107652607071,9.682629331255532,11.075691368832029,10.873862656264262,10.593018866841714,9.310622180605225,9.87846453847362,8.135543699541932,9.028977579290576,10.053057228918455,9.748350487009557,9.166226152625862,7.804060841034783,10.120215328821963,6.600583336029424,10.158751305936304,9.662765600488266,8.951312264892424,9.951943553265341,7.525647645220311,8.085325435054282,6.172574812436697,8.991809494004224,10.215211313665957,9.102791428471885,9.735258270548089,10.056161876593915,6.493649723797704,9.84012456046686,7.9207896272435825,4.5076311989368625,4.455864565834937,8.408124322886337,9.159257394604479,11.516857023397902,10.479090429225854,8.83357815112357,6.677228696030254,4.961168594992022,6.479294044066347,5.385079495212433,5.645306386720682,6.288935122575106,6.090163326856935,8.804141070533127,10.554389870879989,9.67480400830905,10.048138315131885,9.648180427796781,10.054215469531071,10.640809635911655,9.883899299758665,10.901423452858463,10.46301766747865,11.342689256094324,11.713530150578013,11.732410046579103,11.166049846139959,10.361355381700154,9.717504174085956,11.440176433186487,11.763758713717012,9.54061311766274,10.202383096743034,8.37211680513466,11.322300927449433,7.94984744909474,7.909744663692146,10.406923864810105,9.21752574153268,8.587507793237808,8.100692207042725,8.489567249366925,10.186528630908455,11.055853590030951,10.859260817545575,10.724432196950563,10.130568866650426,10.865517552132893,9.794085327432322,11.013435667564886,11.61156576117344,11.000970543906615,10.308120960501288,9.69920271827613,10.401749996944961,7.154992379359999,8.435624502931141,8.179268000556798,7.592335745434017,7.357804197514479,8.288753395229179,10.487907593500934,11.509473798854392,10.544445220396405,11.941197663444518,11.267653768619365,6.6991378310919965,11.77169558797018,10.083130244575603,5.496148250755657,10.841547106937602,11.95409604570542,8.800592139047135,6.983812444534797,6.638708810928732,11.07158489600949,7.068493275173925,5.86018676588254,5.260648741240765,12.373362845095954,5.8531946472417005,5.141653907238568,6.521079067503906,7.698080093415469,10.791589096490599,7.498739091216018,6.460995495911048,5.768760417138182,7.361711501178282
wife and husband,5.781786476274595,4.56392859436926,0.0,1.9438333368491085,4.7790631561481165,9.421006705818412,7.599995525490798,10.887515882781654,10.792656405888588,12.565690352772421,10.712153856001166,7.806592090106839,11.402550434778206,7.567474515423964,11.813973743823588,11.838819375933344,11.50952402599728,10.48007390494987,10.189280193037664,9.25059228800718,12.002984077996276,5.1154962423395585,10.875912746371865,5.848087058916385,10.90331095203736,3.4595011265716713,9.26424911404861,8.090587469447987,7.442095383408596,8.943155061603656,6.33807971003712,5.89224911137614,10.985673497384324,4.337198709652525,6.104404621356372,10.396074220420852,9.214196667114395,10.047693901293414,10.043842651418533,11.858022091574549,9.840796594903486,13.033102148356244,12.742862720704583,10.757441646940535,10.011046131990037,11.159847306761812,7.6277570249359075,9.131990277097636,10.7104781691295,9.847821260084554,10.040845293887807,8.558325008631437,10.84941254689026,8.771061170972024,11.344524066913657,10.427935208183301,9.642925458720017,10.260708418161418,7.596133993536506,8.174876704623601,5.648197031085329,9.212959332643802,10.484653813065382,9.463209898818228,11.424440472922187,10.723132066888358,5.696205603111048,9.66463394472827,6.681895791574786,2.2641052289263164,1.9021006454958937,7.547948313581829,8.278687887274563,12.228788428263304,12.158137284838258,9.730311715735608,7.305165119324707,5.972874984828141,7.383390851950982,3.40686273169179,5.066682929336241,5.944470230699106,5.497995759504947,9.340246792834773,11.588571433176657,10.484840109769973,11.097566790241164,11.03883077102649,10.960376103813935,11.660335088136991,10.747686064284505,11.453680782896964,12.004632006404055,12.703281589255967,12.185898539834875,13.251427634190986,12.71072356750671,12.075822378062393,10.563021974699181,12.03132759057691,12.034306572317776,10.730267516728627,10.802322553285686,9.15421309966561,11.183588676734828,8.667701194308412,8.324968481261278,11.152559614504202,10.567916392719884,9.764731591275842,9.28748287792092,9.53799507940656,10.740568159548049,11.761451947193569,11.83231750708388,12.460846052142113,10.437062377899185,11.805975335278717,9.729058901988276,12.075264083898945,12.665263615388048,11.124119504341193,10.09399441676624,10.45933875565803,11.131392013295036,8.143914967496862,8.076921266450055,7.533170430790889,6.979537238465114,7.679026469141275,9.447203393626054,11.528008022561812,12.036966057152291,11.32918455007965,13.092513234666779,12.316943475242436,5.991190569012493,12.390664557110894,9.754104998469106,3.4522182550391554,12.002644365629678,12.843188157125102,9.443221627354989,6.793597940172235,6.420296469511669,11.871809883126017,7.450585874372802,6.323475764437516,6.064008323403161,12.334712745149073,5.354414030258885,3.921472655100252,5.33903611556498,7.390827838546274,11.885636059518559,7.440348470989389,6.146151482954359,5.35210518614492,7.201779282970424
fiance and fiancee,5.601902326656072,4.439224008053469,1.9438333368491085,0.0,4.8820438173575225,9.804924341303296,7.560573001035885,11.219997198911908,11.07466223236939,12.852226480316217,10.916234104147495,8.058379202152702,11.656472061972856,7.935203816324629,12.231004049225119,12.050283589283698,11.777210414517643,10.48998789551542,10.43621244632217,9.250863999276637,12.183474687413057,4.7156858445855665,10.688402721073604,6.254073410842701,10.836259614981996,3.0501251210771474,9.214655948819734,8.08409809266908,7.263601114577235,8.711487379591853,6.425862314795561,5.702532024348002,10.758351264482945,4.62757969420214,5.9692975263658905,10.403643568499636,9.317820827321395,10.18401361618376,10.274410398890758,12.371266006153373,9.933473880802358,13.245734243761602,13.018260267934654,11.095510317113163,10.016482356466813,11.372052656255564,7.705036525592651,9.493962179473474,10.931792344900904,10.18589999900049,10.1237972843817,8.88565667069843,10.959374809533527,8.408158603293186,11.28447192590254,10.409917438541367,9.870338783836907,10.521660653119744,7.417463102059538,8.241002960008881,5.775930909452194,9.32437326043001,10.688656985645997,9.661537237525925,11.72872594401817,10.582218388179571,5.590473561067091,9.783269189026946,6.980347048648354,1.6313209025602677,1.2129811051962984,7.9481202174037096,8.673452558171737,12.536428675763707,12.106169905473404,9.795816022693106,7.23163835259786,6.4498022749681665,7.432919001681216,4.002595537292739,5.319260968192756,6.359007598899402,5.808697071771916,8.9226847932867,11.890779974609222,10.830648883874003,11.19125044686068,10.95701592575993,11.20776322914069,11.831284384385762,10.950024256697635,11.763439155405594,12.195381803695282,13.105215397358156,12.55463315070848,13.611330386128282,12.731031296989745,12.274581340177313,10.786101864577851,12.312705772542541,12.521064653896449,10.943671443978154,10.846991824204846,9.320122927087185,11.62204494956464,9.148219338156634,8.368825305961101,11.16840432949338,10.25748740400934,9.770530488097965,9.538956268989597,9.729486880766641,11.114729231875765,12.136888341766413,12.343167004130567,12.68831562955776,10.890831795478315,12.235063291100195,9.877977170129935,12.156176599539805,12.47116339816982,11.522690998490042,10.158133351438577,10.765931342691525,11.307564272050302,8.305935733872442,8.088761968523617,7.588411001720875,7.080834857072913,7.626409311692717,9.528042458905855,11.73478494702519,12.482013188415367,11.079147466970024,12.940127523026343,12.02821919741036,6.00330453675581,12.140733000155077,9.680920928071048,3.875049330376133,11.794789781283985,12.57134081518722,9.07131429451098,6.834424822976109,6.387877408865798,11.661465285385798,7.264280964799653,6.3941464300353354,6.532978274213737,12.045611308276067,5.384878917705749,4.101588374111525,5.695304936234849,7.4247983018334915,11.982324533698321,7.361130859328561,6.094720725408219,5.277617108765592,7.4724032161561995
siblings,6.46558032941399,5.926510910975728,4.7790631561481165,4.8820438173575225,0.0,10.090580103798175,6.056745607389548,10.417899422196193,9.437278610380806,11.13278934024103,9.19417604521483,7.418506734292864,11.102353348617019,6.976897479876586,10.614278887267497,10.350700242891527,10.169069051236432,9.332059196206968,8.082220417114105,7.743767444929278,10.874059586310953,2.1697727041398536,9.739145936881425,4.024148749698984,9.118008046450248,5.0347373675445555,7.855054752399732,6.517564956241677,6.147546871485564,7.809115601372441,7.476457683749234,3.20683258338696,9.781386509887893,1.9146740715395825,4.748495345750612,9.183860872426965,7.842054155783031,9.45858629627918,9.52090794017434,11.675115421857644,8.35709838767449,11.73674098737531,11.299142571205971,10.45725909742701,8.793822717267705,9.44224361990957,5.960052025853173,8.14649156451392,9.491510468230395,9.706425641464245,8.497589988690379,8.350346817449248,9.370516578866226,6.9773977637922755,10.200181871522346,8.552234920578924,8.113632520120706,9.492010576707246,6.297927437643844,6.1960337369692855,3.7983258903058377,7.934650250822023,8.729553035540716,7.9386160949776885,9.965858858094437,8.678461751253163,3.8762945393153916,8.301349825503433,7.582496224641057,5.083042862789699,4.763202025660232,5.621771781190743,6.398005584936999,10.805164545186358,11.15652892770958,7.998486871476848,4.68552450457703,6.320172038859067,4.427861081322016,4.115721944707419,5.573485931923995,2.996082216155515,2.6229502419719894,6.94198976703961,10.671612255312269,9.614946241008527,9.776271619187314,9.490217696530703,10.235770194210847,10.196607215005582,10.4897880186217,10.313512996947207,10.955040118004137,11.788420211113928,11.181525191546678,12.194208635747742,11.446407706021311,10.736259966134659,10.200552829740172,11.522154163664485,11.78843953203693,10.298147709485832,8.956934307912542,8.158384630504045,10.52827748163811,7.035774109604998,6.006338953859547,9.278231878323647,9.551518480217288,8.06380013414597,8.49337724522539,7.684568578302126,11.415970935635642,11.104684887551311,11.196520996934114,11.55980486244882,9.782454028400112,11.62767082740694,8.002523570913928,10.225614628249865,11.238327106781739,10.118878374638097,8.640692076627994,9.019609142726537,9.989975953754838,6.869235367935095,6.339591496855048,4.869872219706197,4.351179514882391,4.775063278747928,7.597596481723642,11.206578411280864,11.441299125390765,9.350033010613284,11.478691251066348,10.496472267242046,2.419146501566561,10.581201059385533,8.429899168608276,4.105432949323543,10.560261190018911,11.014624204717503,7.377633650858137,3.93635017432589,3.7577302442452103,10.536955513823433,4.62646406710292,3.682745382377352,6.341294768296748,10.664624517535549,3.5716711171242,4.239943453376407,2.8697865728448892,5.073569282137613,10.289261802921978,6.668929434967827,3.6125507477219645,5.209109175401598,4.470871962816249
divorced spouses,9.196801746439316,8.950050543277412,9.421006705818412,9.804924341303296,10.090580103798175,0.0,6.9760592005592095,8.006863278222244,9.4677776688006,9.142382934563422,10.365935434501386,8.4851235078231,9.2359775146367,8.027338885975535,6.762289863635937,6.849792474054014,6.325073045712018,6.178574463253642,9.057735056927923,7.887301718346478,8.195068278280004,10.278718658642196,8.60431869407132,9.305560154481292,8.165377972370042,9.421852169172812,7.434327083398282,7.434474681453887,7.370645000675412,7.696994295606156,6.578303573286221,8.7432040295688,8.230007141793534,9.928073231589785,7.929524379241121,7.863721950509404,8.647164485593928,7.477930928429433,7.922869436561662,7.777046966560585,8.633974903479103,9.444611844724218,8.771690568284326,8.899095255944975,8.404230096924783,9.394386192871758,8.671285880324467,7.833727238898292,7.9383311375345835,6.7499657317214785,7.954414012090939,8.09646532615212,8.26548349308019,8.956372764994056,8.172398476474676,8.652585612559623,8.292445929615985,8.431856641355115,8.196323225975593,8.134409204722214,8.226668151927175,7.217999207730701,8.59119297948752,8.602114326184886,7.5547899853860185,8.547149303681307,8.227949423442785,6.919329289542207,7.175168274943128,9.733467495014256,9.744349396678162,8.470687946943825,8.964702137746203,7.4280252869276335,9.102281429620817,8.449145271975427,8.397718066898209,9.989548020957601,8.928837119420882,9.675368698424975,7.1555452551212975,9.325724490590543,9.778775622881993,9.91192904302538,8.408949001079414,7.899878367423789,8.328183158811788,8.454947027420387,8.313828441841437,8.385102751975802,8.77681083042898,8.757457192883212,7.830520150776817,8.39727429825742,8.225830391113803,9.357782508337424,9.500107595756845,8.286961201988154,8.656252999448142,9.007330663757212,8.389902126515695,9.111567393382963,9.1548567265965,8.739600239231557,9.446488170534279,8.899814261880783,8.82491136917156,8.881353905226781,8.734964895852707,8.475864102493658,8.592655756525254,9.127141078743929,8.176212236779152,9.886363326785826,9.049723635864849,8.381886079780285,9.452111751075233,8.16837808117585,8.650035620042893,7.718296056173338,7.945821837702683,8.253965755175697,8.762769739216651,8.703747973844013,8.183980504124309,7.647054779594088,7.9057769537021425,8.856028013875974,8.711183250425789,8.729756321261265,7.856030937527331,8.074273906585868,8.646908745100951,9.300077328248495,8.979326005192016,9.40997938954006,10.442227807118925,9.338259178250233,8.855401390561134,10.05469546131547,8.021382977455021,9.314647037893904,8.226353584297382,8.450269735569872,8.31285207660058,7.684152218067214,8.444987673784476,9.131521393609445,10.265747234896622,9.607127463609856,9.270895079464687,9.80557715189872,9.956742578980474,9.43076138489295,8.435900960776442,7.438728254834662,8.464144029231857,9.458404843879192,10.338976403419798
a person and their in laws,7.765487562832987,6.884769590947951,7.599995525490798,7.560573001035885,6.056745607389548,6.9760592005592095,0.0,7.550038876674692,6.75470376883247,7.9752833738107185,7.49036953682963,6.303767654433221,8.866589147349382,6.216130926963245,6.920163049938005,6.740992233108556,6.312250857465615,5.004403867671249,5.791884293934252,4.631840947283076,6.8731277199104595,5.992007536762318,6.368562436051152,5.261784118780465,5.4008988120749475,6.866123497308,3.836247521503673,3.2911274733255222,3.9245516793515356,5.422557561704316,5.562182754078233,4.2018788351913905,6.050269363630769,6.232010427996419,4.229957131471308,5.240192581024018,5.638647727794355,5.4356933161539915,7.179253759773021,8.950053757079264,6.323994129481554,8.462087053300799,7.903396607292811,8.116756273650566,6.048264435367027,7.263000650038991,5.003134169842983,6.038885969965715,5.918301149496963,6.803174188103207,4.857764311367088,6.636816154602006,5.873253531252954,5.427272291989531,6.506857610452532,5.456038130156567,4.954198522706767,6.873732859410624,4.991644726443724,4.246340793593845,4.136784949118673,4.4412592149361725,5.72087439661985,5.379916146391424,6.404924599190442,5.774340268917874,4.156773548144343,5.5698219475464565,5.987623687741725,7.938808702148502,7.676155358774653,5.212312978965307,5.816187600462489,6.85217868959788,7.254227967147032,5.546760533560203,4.6345302033379605,7.7668904932719585,4.314469846460811,7.183288055379946,5.89815169872377,5.467773732477135,5.889489570652869,7.206519768625269,7.572635958867308,6.298688322557706,6.459477440712652,5.974399236864304,6.982812958318752,6.819275245174959,7.195950910832415,7.307587936568571,8.374744437898713,8.978741604696136,8.488889653405709,9.439513371401423,8.251094364693547,7.940625101188025,6.996289099865622,9.035647547681585,9.29643458182939,7.56808023148919,6.970047374549081,5.951848354461841,8.210279289117976,5.521485349702976,4.408868187927003,7.149156266815884,6.8066601462053065,5.332991991684518,6.381035847028571,6.359465095624876,8.775083222470974,8.479156594469766,8.292302002090874,8.073080185391667,7.907612994182608,9.214220815765014,5.866431121008473,7.245556786849897,7.6079439658070385,7.868927554187682,6.164298917255559,6.249093563883098,6.187474494599169,3.7557809993135756,4.379597788672996,5.067135633260614,5.041384479625452,4.860758416783685,4.75297724822535,8.313480421801911,8.616354857770181,6.9256087342776445,8.144003980653576,7.440055398781436,6.26457096585084,7.497952126290462,6.5685080013502635,7.423131931762162,7.242692456676675,8.00392793079859,4.681598474020405,4.366967603842056,4.05976796812276,7.227543029585422,3.9012227981071566,4.360129004531772,8.000438399962608,8.100253411219967,5.287427560261455,7.121440872591708,5.9378220769362695,5.208200440212346,7.5924037278122904,4.943784202535147,4.140735153253504,7.239465503675679,6.631266913124792
employer and employee,10.498180721772483,10.171962777806923,10.887515882781654,11.219997198911907,10.417899422196193,8.006863278222244,7.550038876674692,0.0,6.515906265288296,7.520850582968417,6.970523868729905,5.920039418272521,5.028454161240062,6.164345389112977,6.4114755863734665,7.442327100295885,7.723354557681306,8.595362863486983,6.950189830653744,5.859637956299635,7.4666987332116355,10.61509206275875,8.988142164625016,8.818840425547785,8.631190948610385,10.067080706218475,7.555930094146494,7.534525023393448,7.558375461199542,7.231383705116789,8.590689618753396,9.527622322565735,8.665468964526749,10.788653711131822,7.920249835810354,5.712414244408433,6.350051931864134,5.799820028355356,3.9097662921964,7.035026187945935,8.778180374293335,7.977380818492943,7.7140280507891985,4.517897246630936,5.783438864468442,6.544136095199249,7.46520154006089,6.417625284179091,5.998826441759163,7.593472158946613,5.350540345192634,4.8022823629645455,7.027740109488399,9.571161977916846,6.080883255776904,7.253709349691922,5.832821327764176,4.627552212138022,7.979792338869099,7.769463866067293,8.546790832973521,6.798074357511708,6.795460240724408,7.009484668054877,9.045321183420826,7.449307010123593,8.824906159093898,7.735190428735504,9.130821045392796,10.998921471157596,11.146022974585144,7.390235706239789,8.39502970032293,8.646202173590474,6.1940394289111635,6.355159453396279,9.360466657254085,11.032916380892368,8.559022646940745,11.172885045847591,9.97580105225098,9.90193397880244,10.229381484326456,11.667874967921566,5.490189073821021,5.554699901496927,6.848785619801794,6.822546705726443,5.622402769418254,5.634712926302582,5.2364616722527595,6.184341199761297,8.701790472750995,8.389620939633733,7.735895097641669,7.999524107985405,7.00583050417111,6.6001422236713045,5.12865546857083,6.11380330678412,5.806115837566015,5.40675447885229,7.09427677688665,6.829019998652773,7.045015132383091,6.269105508734395,7.243799597488871,8.205723383916675,6.989297082427113,6.612804181867057,6.380108902854553,6.93356781943164,6.603925781022479,7.2423034532544515,7.236063239391622,7.398774349468404,6.46753896881144,5.715123192800872,7.112224089572848,9.017432958155679,10.32143603204502,7.825261338448709,5.777516669829538,6.884591994442107,5.931691723565408,6.651646238527348,7.9056323932138906,8.55764833223933,8.675476330330127,9.765324522761874,6.854365583302443,5.828491513452154,6.977441549296431,8.702298030899163,9.643986497033735,8.948035422301196,10.348699055487097,9.963657291214515,7.169078569103629,11.261308156391177,10.733157848406893,9.374951417222695,7.85450511253801,9.08594593026331,9.183314525359537,9.76938775523709,8.829980442012609,9.1933224339995,11.092198700035079,9.68748707691254,9.983785466209547,11.081438473219041,10.122233496364021,9.027034086292153,9.05755622486077,9.004380892316403,8.616360833668198,11.201378810968482,9.53639594455692
interviewer and job applicant,10.806154197750685,10.168957615948194,10.792656405888588,11.07466223236939,9.437278610380806,9.4677776688006,6.75470376883247,6.515906265288296,0.0,6.552294950792686,5.4841704421852455,6.213810664930164,7.531452791571008,6.6513479739379395,5.718722258458199,6.692663859975239,6.6843123149587225,7.937592683977325,5.030652133805051,5.357905659519938,6.73335214776315,9.34432271209083,6.939009753145664,7.415081712658526,7.473890504370412,10.036748117947337,6.431130668877166,6.158201579736676,6.689215008152627,8.14512852452598,7.595640436793269,8.125767736693643,8.152832525652768,9.661424953795096,7.499526718524028,4.402700495330006,5.134601485427471,5.850023143224433,6.198203637538834,8.794067967831495,6.236850891422478,6.63100353505142,6.461664521457898,6.471582042335939,5.966774827066095,6.123870804787359,6.62896861822795,5.7736352097034,4.645683945000402,8.14875235715317,4.313133223220333,6.238302227488126,4.870714283636351,9.016590323016148,5.546988034604509,5.454068989319895,4.203840893415537,5.218204851067732,6.583491669086524,5.648611575551941,7.8707718428723,5.409508701767208,4.666231817493299,4.972208506392094,7.619206012035605,6.421997821771698,8.002667993838742,7.925779972832636,7.872245657986126,11.126882128473667,10.947160785051993,6.824372503344798,6.640253348392503,7.997051433537744,6.446115640435293,5.314609845779055,8.237593264450545,9.766549623714214,7.0354765768777545,9.975472195344802,8.792643288837446,8.762759331465421,9.049359559909067,10.7391426074623,6.348335139097484,6.438380193632444,6.325792239844759,6.000902425135296,6.473240428753947,6.012011784779978,6.0346889721842665,5.291807178965634,7.689513148544936,7.475841835487676,6.554624053626108,7.004297614457619,6.716321654552269,6.9836493494499665,5.682983156305961,7.83347286178613,7.492406712004768,5.774843124940691,5.742242620787687,5.227813430965258,5.98106588177339,5.519190819546079,5.684546017921117,7.322160883730138,7.356452981392767,6.187124787989439,5.931944715007603,6.077306718405805,6.808586790615979,6.39919765083633,6.794257212019305,7.866303775325388,5.2941350861313055,7.702088339648296,6.246034618535516,8.245431567932119,9.618988210346615,6.610490378617262,5.634221909496997,5.634146117822187,6.225565092202839,6.090632089845172,5.963339377518797,7.125924860600889,7.845894967090839,8.365003350253266,5.859228605479131,7.954514527427007,7.356063325734976,7.47468381381898,9.060036965703292,7.573539616278905,9.16685680615582,9.01348012750123,7.152055054571026,9.926182655106048,10.059527558738237,8.313234151334497,7.060511958801319,7.836038279117947,7.768024896099417,9.15804637335578,7.646262301284881,7.902047357370137,10.012491987193018,8.788553680395816,8.858262745052578,9.965369252753767,8.543629405444364,6.885096706772231,7.585827047438635,7.687745758938772,7.526070885071556,10.400536107823287,8.462216731917202
guard and prisoner,11.491414055239469,10.64304552156646,12.565690352772421,12.852226480316217,11.132789340241029,9.142382934563422,7.9752833738107185,7.520850582968417,6.552294950792686,0.0,6.619416127147126,8.45337831916579,9.28361719308582,8.87799565395312,4.9679490407192555,5.096522407121942,5.432419212120199,6.9925073951076655,5.445569111905356,6.344841769127806,4.478833750160383,11.432125040410808,8.619032230145029,9.99602594745148,8.992601560759514,11.771928258959836,6.206120678887303,8.358438945441817,8.86656768828413,9.753524425049946,9.440797160158214,9.984830802820689,9.59762800008728,11.677843169561529,9.496800278508623,5.525024877231817,8.04828882816395,7.248004208193756,8.577162883320439,7.785097303876128,7.6717540880630235,1.704650158536181,2.019985633721038,8.836224215982712,7.425566364713966,4.087590555544798,8.881846686677196,8.043028629248791,6.511150082520066,9.804353018239517,5.705330004802383,8.323872768023207,6.961488236374869,9.320103679226412,6.180452723869339,6.302571093799706,6.335419666970105,7.755520402066112,8.4538771331966,7.8622448995768055,9.690893286405721,7.633240353065047,6.989819415925132,6.8695732870428055,4.986737742934901,7.811131020996607,9.867679788046582,9.81950889744244,10.394264217987624,12.9042793972269,12.729683158092964,9.272950197739435,9.194006233488148,6.6557991238043455,5.576563775953978,6.2926356727473785,9.243872843431934,10.899912717611592,8.530379445640612,11.790402515282834,10.1079790009001,10.176388024298689,10.692503620998014,11.88975495493902,6.566155987709308,6.9965610441476045,7.068860583792164,6.1001726720742395,7.234419691932334,6.221189294842494,7.578212037076859,6.618818141659192,6.10595202419519,5.5297170871109165,6.684762444583139,4.688221663119738,5.956777549614919,4.248533437978814,7.336469431690372,8.456503532999657,8.253701502658824,6.523077879480163,6.677148700991904,7.303957439164568,8.010167153422051,6.708237941252072,7.944522484498536,7.273235710591044,8.28944051014003,7.056592112173124,7.237466419272735,6.682888528144682,7.7114061974303185,7.485388599300656,6.230768091425728,5.265377330001117,8.026529733724596,7.889350464208451,8.149280556921479,7.379084406931685,9.191624871932213,6.962919453000114,8.12174536293702,6.436074417837345,6.937006558857658,7.467637895039647,8.389032695963659,9.229570415503844,9.72061285113199,9.73723373680993,6.982007322417143,8.176016382225653,8.292726584127784,8.829672134090934,8.123615088732613,7.533982644613543,11.05318936488148,9.236433714472387,9.210026143175151,11.935497422460562,9.448568271860488,8.46661976912041,7.933889991469729,9.421696973262899,9.547529506941025,9.024700080586076,8.908370776891621,9.785305177463814,11.204487447563844,10.075446158106427,10.34205550573053,11.636733247164663,10.826711479497975,9.203743944932274,6.714612395592726,9.515582468666848,9.284010674874935,11.959481540685367,10.089421961567226
