,parent and child,parent and teenager,wife and husband,fiance and fiancee,siblings,divorced spouses,a person and their in laws,employer and employee,interviewer and job applicant,guard and prisoner,nurse and patient,therapist and patient,salesperson and customer,business partners,opposing negotiators,political opponents,business rivals,enemies,teacher and student,professor and graduate student,master and servant,close friends,casual acquaintances,teammates in sports,second cousins,grandparent and grandchild,foster parent and foster child,godparent and godchild,step grandparent and step grandchild,ancestor and descendant,man and his mistress,step siblings,distant relatives,twins,a person and their family friends,manager and staff,union leader and union member,manager and assistant,entrepreneur and investor,drug dealer and addict,victim and witness,criminal and police officer,criminal and prosecutor,customer and businessman,representative and citizen,officer and soldier,religious followers,reader and writer,reviewer and writer,sugar daddy and sugar baby,director and performer,psychologist and client,judge and contestant,man and god,university student and administrator,student and dorm resident assistant,athletic trainer and trainee,researcher and research subject,peers,classmates,bride and bridesmaid,guest and host,television host and guest,volunteer and organizer,bully and victim,a person and their social media follower,childhood friends,pen friends,friends with benefits,life partners,soul mates,church members,fans of the same sports team,fans of opposing sports teams,superior and subordinate,a monarch and their minister,cousins,parent and infant,step parent and step child,bride and groom,man wife and man mistress,brother and sister,close relatives,a person and their deceased spouse,foreman and laborer,owner and manager,chief and deputy,supervisor and subordinate,boss and secretary,intern and employee,lawyer and client,judge and lawyer,victim and criminal,criminal and hostage,defendant and plaintiff,police officer and offender,police officer and civilian,parole officer and parolee,consultant and client,chef and customer,customer and server,doctor and patient,doctor and nurse,patient and caretaker,driver and passenger,coach and athlete,team captain and team members,club member and club president,politician and supporter,leader and follower,babysitter and infant,religious leader and congregant,prostitute and customer,guide and tourist,athlete and referee,slave and master,performer and audience,dealer and buyer,co workers,sports rivals,romantic rivals,criminal and their accomplice,diplomats,principal and teacher,professor and teaching assistant,mentor and mentee,roommates,sorority sisters,fraternity brothers,groom and groomsman,predecessor and successor,landlord and tenant,landlord and housekeeper,celebrity and fans,celebrity and haters,native and tourist,friends,facebook friends,political allies,romantic lovers,ex lovers,strangers,neighbors,aunt and niece/nephew,uncle and niece/nephew,frenemies,half siblings,adoptive parents and adopted kids,mother and infant,alumni,confidants,a person and their significant other,companions,playmates,competitors in sports,a person and their crush,cohabitants,long distance lovers,brothers in arms
parent and child,0.0,2.4436773754467986,7.163472155344047,7.230139859437389,4.648414234111825,8.277976774577484,5.658573134830059,8.93811855247778,9.473039767862378,11.090663471042237,9.30677138028503,7.840886147467083,9.789248553672302,6.933554645853361,10.45378226195795,9.03571467270479,9.86910235177184,9.523342817269155,6.503738907407544,6.888525514034782,9.4865364911599,4.58012418394192,7.395128006815005,6.682672104515551,7.348734974177828,1.8143518319726093,3.3996943363762653,3.017452055410681,3.9014791848263752,8.614043529560247,7.694102461161013,4.554098798406503,7.510550416784864,4.455595676243392,5.730228599231812,9.194572011057547,8.094306670271685,7.509592858238784,9.55421824738421,10.05920283665399,8.880581912035954,10.751719428844513,10.31984059366071,10.375398726693264,9.026650850921838,8.948326106425315,9.196696805935781,10.345188738780138,10.517008268914688,8.220115287730712,8.05389513852864,8.017728274730867,9.350969951761186,10.08032853995336,9.481271377309822,7.169214593206777,6.489470494653427,9.04094100280566,6.829246261091504,7.427201939301749,6.286371619105156,6.907666595635577,9.87586416304972,7.029772024830809,10.044274410040888,8.401790902313742,6.723327775662632,6.404300183791183,6.935246259070584,6.839179066287245,6.7420269232044445,7.3632855832520026,8.33240237427771,9.91735142045083,9.260858514848698,8.738443438198907,4.963134588227559,6.219363584708147,5.47424869812199,7.294432636214088,10.961351904680194,4.925030787134394,5.096949518639546,9.084360101166732,8.89759835659455,8.97052481830092,7.688881993804829,8.907432095623982,8.366204681214302,8.55941772657266,10.27408843257264,8.510643529243923,10.852989013267734,11.308448331039834,9.704845136160928,10.811375125572054,10.213698449423571,9.449561938215888,9.776774673283416,9.636358429618658,10.001861657496933,8.736969772992161,7.578715603678839,7.421664029326686,10.273999462143143,5.820030471448966,4.139570361037396,4.356191231400653,8.605488671391726,8.478868890612663,7.767892488425387,6.296916449620772,11.037175063785192,10.326144093349884,8.816341893044887,11.266974849324807,9.757332380321886,9.998548515976644,6.152313085985834,8.187578257020343,10.446991581525255,6.73546152042579,8.85116418756766,7.4944655575841885,8.235161168097703,5.164724814466867,5.904306699577232,5.3191849561428075,5.28038422958106,5.736167125943085,9.237371501884258,10.920675209474068,10.30018297924405,8.294671919016965,10.093234970673986,10.109033258727452,5.047574916160155,8.119151113656677,7.605191133478204,6.8846524879660125,9.138849957940458,10.428418077202876,7.172983272584468,4.713700116032167,4.718268147037209,7.353975108562774,5.409212637906037,4.816987323370619,5.922454649579708,8.429109816730039,5.768613294800853,6.812173383381444,5.688243772520802,5.32778194353129,8.77645866070557,6.7345972970789045,6.771577579000267,5.783710420829518,5.517398572087502
parent and teenager,2.4436773754467986,0.0,7.056978848323619,7.039750691749432,4.224707413182742,7.909047862056313,5.114966749637707,9.003150288216796,9.62926139593913,10.419084213729898,9.69983689675398,7.471889380290814,9.966370594383129,7.110665099677296,10.466699813855916,8.858011563803965,9.688204011640169,8.585942447966481,6.725766368793228,6.925614861558355,9.319333350725202,4.122603473417983,6.9729638046204325,6.486935459725446,6.745603941207893,2.223227054848314,2.9493293231701054,3.246003346344983,3.5126459697189376,7.989177161568967,7.429930561615844,3.8721236755674826,6.94148331899922,3.81144760985274,5.334585027688188,9.039976442377805,8.093016750318275,7.310409048713711,9.770526546099761,9.635594840265478,8.41271778731506,10.165493224515076,9.970863104131656,10.705158800713967,8.926122801255204,8.264590549688585,8.55650231597015,10.057566877577225,10.302054926518398,8.236052054460986,8.285990486351151,7.849025012498952,9.161244915888142,9.113050823041634,9.58589043164246,6.608080161152856,6.6800758708213825,8.76206100527914,6.203836997179181,6.768191169128001,6.291346591056657,6.951670557083925,9.296262027239424,7.31664049952163,9.53475810989608,7.738453386137651,6.061993760904386,5.745737492739485,6.7765318829305095,6.694340965120084,6.562986523280858,6.73104506384277,7.696819990486507,9.058016338011695,9.462250166598292,8.6284405515032,4.913744110336899,5.901860202810261,5.175971436773506,7.311826642054859,10.085472362540584,4.893869146302215,5.074746173641549,8.6383780707228,8.72133737455959,9.108856696661691,7.589034332178233,8.799263025069536,8.281157038621796,8.320366487953066,10.055467409408072,8.786325667259415,10.142228339026918,10.954881384806344,9.515241509240457,10.18239575014552,9.406515562148186,9.008408517124854,9.859048068582553,9.733282858574105,10.165391054891014,8.679795398096987,7.7006478846877915,7.547040002064585,10.325278368640689,5.687959329490159,4.015241007083436,4.294049017630734,9.010099501414437,8.06102926841324,7.905794358381695,5.716737974033809,11.130179286691622,10.21704010241492,8.488064593763568,10.692432189535449,9.611873624718534,10.199692864965225,6.475552785840758,7.558577445412484,9.590105944039419,6.312441661807816,8.915925200287388,7.356202070978208,7.9320533280381165,5.069027986030822,5.642063084133819,5.181904809621225,5.093891022652459,5.552229593063537,8.635001840982136,10.81658347458662,10.031895607783593,8.012781112953785,9.281571390563686,9.673514710680196,5.242817892797321,7.547728698825607,7.8357262573303705,6.9256205340848025,8.224497953517917,10.081426803607872,7.390712940193668,4.7007367905391035,4.703443365295306,6.489319519115594,5.325066402250194,4.8022592832849345,5.5358900804316145,7.885931688541375,5.726742410062739,6.832092153609504,5.595794936588221,5.366671543976744,8.099004398243503,6.1783790183744385,6.898685934934775,5.652081295972733,5.155363752049466
wife and husband,7.163472155344047,7.056978848323619,0.0,0.8451728161139777,5.21705584612644,9.935625578941965,7.314085827603011,11.249096557689729,11.297146119256853,12.440326693098609,11.195125758551866,9.70345462023881,11.430449241932084,8.104920904576755,12.04097217555629,11.227448313734797,11.571545041714028,10.853374287439518,9.552281960351507,9.285553677326801,10.78271426005461,5.09525866979093,8.07540582172826,6.656834492730221,8.769123555139107,6.776346216583574,6.530881596274097,6.111187751115836,6.146080940607905,10.301800371386346,4.4396415292404825,5.904677025766185,8.832734215205065,5.663698416330403,6.338917559644758,11.453432024978431,10.869187342242512,9.94896537981475,11.868719807631962,10.311019021254168,10.25957851984055,12.002579800501234,12.33484311755678,11.93047408689374,11.799339044015182,10.638604309235703,10.289314313827909,11.974351875954278,13.034749307688879,7.875972993569127,10.226757441065795,9.362013214756521,11.153965149634299,12.327403617684178,11.974312869370813,8.511063376883907,8.637985732017244,10.59288847686668,7.487651817547431,8.187285713550489,6.679360927622129,8.992195823870304,10.688393536633736,9.307460020600589,11.795305761755492,9.98411137049548,6.903781636404909,7.494149557126747,3.4850370716111834,1.2504564696225324,1.712243403127648,8.04948134330977,9.52566354383517,11.253723116980733,11.807178501568796,11.235749040292625,6.272238169489954,6.3285259230877315,6.182575909004048,4.86233631833104,11.343971059328794,5.868097158262449,6.07650051323742,9.234005755555437,10.718439600557996,10.89591687431704,10.131456623954515,11.363665513287785,10.197045269910452,10.24338789283504,12.054707173134915,11.333748814318445,11.947387240960088,12.583841040477855,12.033486427553537,12.482626938950586,12.029581451210893,11.171802485210373,11.929841236268942,10.725728241423942,11.262682144187679,10.85733436720279,9.613834900665733,8.474860107804506,11.33634101153611,8.373320120501791,7.024474827712733,7.108010780093932,10.776940658789684,10.668619173594958,8.701281227748245,8.146980408125614,11.851641756722698,11.36130038561903,10.321659973495178,12.133224688593579,10.435738961450824,11.71678218193424,8.349573007377105,9.533209076814758,10.804387204528485,7.93295152730415,11.124833066165255,9.883245802514718,10.474870420549891,9.002320469488122,6.600547358051667,7.017395220455008,6.516671195018596,6.450080039433034,11.05521403458227,12.009576194905755,11.42749829615421,10.44856114145188,11.72155780666379,11.270902951905219,6.063342811225102,9.321283249980693,10.292069794381126,4.843290655123585,10.547669158782405,11.157613767300338,8.158051700430985,6.521659165997182,6.430800371790141,8.090401583204452,6.049143135730514,6.595984338674328,6.396412504950167,9.830623814136011,6.611290764995069,4.7843308851466695,6.008521334541849,5.868209057239925,9.690577419521896,6.153385895325469,6.432822980820598,5.656331442295449,7.65386305259286
fiance and fiancee,7.230139859437389,7.039750691749432,0.8451728161139777,0.0,5.206301025417664,9.86300710207828,7.091871031224688,11.274205367627664,11.364061350494934,12.325787929210842,11.166283527029309,9.644920297666342,11.49435302421561,8.119500060941556,12.075108377774665,11.204932529887571,11.514601141058625,10.717061668343016,9.621350001820385,9.306189808013974,10.677335031288704,5.003545569084814,7.957892588131061,6.646901756418215,8.531013204287666,6.785929561527712,6.570559164120342,6.018923023893393,6.005034663457699,10.126029343309035,4.462475525435912,5.754690063644769,8.65525769046377,5.591257114489399,6.350304106327452,11.355062381231312,10.855230590765137,9.916101102422624,11.963502386936666,10.24249006538662,10.169008815155813,11.886846134350874,12.252215212841369,11.950490624363853,11.713420989765142,10.516247199672716,10.073635732268515,11.853121832132768,12.982267528546574,7.97144602551573,10.142474569861673,9.306614925795866,11.065191163166547,12.157479424943112,11.890283225077912,8.416949407391206,8.566469341099346,10.420397279189157,7.40271277030343,8.10024343514578,6.671689047075301,8.920524805491565,10.499192391617104,9.289444831683209,11.694504136687534,9.766422823230455,6.848626256702031,7.436701628392199,3.705715780661329,1.3603750851426237,1.9376773699286323,7.81785460736616,9.287126988724042,11.058031183315897,11.703185203301215,11.183011033250768,6.453174844253745,6.293000640101679,6.385623646770427,5.136566900905002,11.147839506958018,6.077288938434372,6.277410838436634,9.024670783907425,10.548851298216434,10.78510884171264,10.019700098489928,11.220067347698214,10.048519063384138,10.101982090699948,11.931296668913232,11.283827252003304,11.773187885890424,12.478423282763254,11.930782261849128,12.37810818077845,11.828237482504166,11.009446288951052,11.950718220737548,10.740020395199043,11.215026390762672,10.781734278045318,9.66027616928269,8.420115747979496,11.246095856964356,8.320875156046574,7.178188012798791,7.1754431028310135,10.720427719060428,10.510298709128099,8.6600018799849,8.087273818204547,11.759909640091143,11.205709323553327,10.18224081739467,11.939697386092632,10.309470547733415,11.679535163364312,8.498897841806222,9.44416924911528,10.622128551945305,7.960339178217975,11.216975230551627,9.905251628577467,10.34149105490602,8.958891628422249,6.76184865018768,7.177611704977481,6.6808639043183256,6.582619428566674,11.028308557400077,11.868417225702586,11.199212318111684,10.260000555313429,11.519062586956434,11.101541685273938,6.277969672342589,9.163237274066484,10.321098312647283,5.157692245802612,10.436979435673186,10.977320347953095,8.25714159625391,6.628478376062455,6.54998058347609,8.062467565782452,6.224692386890824,6.749359167983413,6.309040378059951,9.709364637247019,6.740952916941847,5.111310783911599,6.169097154664463,6.038182530166905,9.670967509935325,6.078697818804416,6.55550462699365,5.853423936587189,7.732936784382786
siblings,4.648414234111825,4.224707413182742,5.21705584612644,5.206301025417664,0.0,8.210389206980336,4.555740654070609,9.780033537336664,9.894239047894665,10.870653638423871,9.954016431000607,7.9525475118193025,10.21549614790069,6.193142463105892,10.567713716576945,9.197134352001735,9.735599502198236,8.584458545218817,7.786126412140855,7.482157459213185,9.328868178029458,1.7021488548175623,5.785092550990965,4.623705440844407,6.311363395848943,4.260167540592428,4.092932962454701,3.2180500113642827,3.1957916641939392,8.158829369412866,6.466520559963258,2.404897461411393,6.352825660750083,2.679847544421052,3.954104809900508,9.763274822995182,9.126288584519124,8.079493704817065,10.430483868909816,9.206124451269622,8.466555780586576,10.413890108881802,10.557671831829163,10.941957229926775,10.043611987375343,8.730945918959668,8.275039126185193,10.209385135229432,11.347612833386531,8.355054154851391,8.646347638743134,7.695921247234563,9.674370123533304,10.130111206617446,10.292369415804302,6.964452156985596,6.757662710427695,8.800978251178737,5.259934880309321,6.015589427996002,5.118805224630008,7.240495108648183,9.073171750619863,7.4427986102299935,10.150239336603175,7.864275160442834,5.071993179611733,4.862005870697653,5.660138710223316,5.026644930515076,5.132410375126422,5.961377596615264,7.542848004743796,9.096601154999972,10.10173510403352,9.583642229126184,4.781066551035469,7.321466768785407,5.75350696192797,6.818255408269346,10.456262906278964,4.846427412476323,5.112908556522403,8.786434575842538,8.902911316698289,9.308913288669126,8.16282016605121,9.382569739756297,8.248471016466857,8.361483716623782,10.506064321140705,9.613049098030233,10.221638631581163,11.145069454782966,10.230483839462856,10.819161308766082,10.095047272521786,9.459934451273426,10.380277694715897,9.669700123030752,10.24604559757398,9.265434383899901,7.871815864432342,7.796369768653137,9.972021717928397,6.742441898662503,4.7605739738184685,4.977339701662103,9.41985176820649,8.58845171225317,7.917720194543378,5.882354788290298,10.774325429132434,9.88059516533188,8.57941695406661,10.560334249016643,8.835086965938089,10.56184471291109,6.804014700046759,7.477262838934426,9.769600104165498,6.018965248056282,9.386723078683884,8.061083296079383,8.5877784707854,6.691976752387189,5.126576451092211,5.232673515398695,4.992673954339319,5.527359064304087,9.272529901092337,10.570462891850049,9.860361169761697,8.253355175761609,9.687502284345754,9.55218190277322,5.306651154141221,7.050398155918278,8.409039566218766,6.76447781236543,8.188933008792045,9.59180196020289,6.351401492962908,5.566126420675954,5.456515513383051,6.14875337884391,5.166275911805725,5.852991181557169,7.215062652419044,7.717054285675188,5.484440367140211,6.66368418067299,5.276968433710222,5.018397995776635,7.627588451038887,6.153466148931894,5.595805800278741,5.896138110708266,5.294605362630842
divorced spouses,8.277976774577484,7.909047862056313,9.935625578941965,9.86300710207828,8.210389206980336,0.0,6.865994428862046,6.7520898546026995,7.33818648745538,7.087109413503225,8.120225492363973,7.784801925386104,7.1519527720849965,7.966575070130528,6.691516798204834,4.868995948372314,6.0100811975736015,5.207302843790422,8.25411040170685,7.98494479518054,5.767476907736566,8.289378590254515,6.943381979150742,9.148568587002867,6.322575229841303,8.232554405519812,7.755845849488562,8.08084662083843,7.989237686884436,7.549914093305311,7.9452997343346405,7.45281311452292,6.090832381835464,8.442167723045811,8.282822199047152,6.344175947259115,6.225679486556803,6.51694880523186,7.774016761718013,6.601059783468557,7.133601518817624,7.360561887737911,6.7019244967661145,7.913626586170182,7.285735934697042,7.348777236583499,7.656593890447827,8.925314709091536,7.4070181547058285,6.439520423461488,7.6061055003642295,8.32444785798631,6.28528754931691,7.516906399423836,7.1689533883762815,6.804016250763035,7.294768482132082,7.328728989339179,6.910191552247196,7.329211848991929,8.238358273761012,6.031782468940638,6.511090686363792,7.473266494306712,6.084934251046406,7.512431536512208,8.876681547742875,8.328772551362903,8.356642214359825,9.80355717700727,9.545752264131032,6.832305341520512,8.191626916271895,6.387159671990396,6.784323830485682,7.887141568258327,7.419895727600085,8.778880633518726,8.813886768558211,9.2389205504393,6.588858490747256,7.982515686219152,7.952029853944598,8.522492695774885,6.960345961452103,6.874864591920904,7.239342039655389,6.394732471601419,6.614570175518194,6.554659639806101,8.123125488400019,7.113972050593776,6.630641816201829,6.538689937195527,5.024654272711504,7.423856126639903,6.482962575400017,7.1956840509063325,6.826954911874892,7.850909259121873,7.611285550283936,7.717930923940759,8.005947597122168,7.7669681669787956,7.918864435553976,6.788376210391898,6.908029605259417,6.443053712246049,7.716983644610446,6.975305445053053,7.725741477155052,6.6312759130353465,7.109153589454102,8.098980899554572,7.835974890392618,7.033068584878976,7.238158276944563,7.043411295013832,7.514159266202089,5.69063082393387,5.91469623014355,5.8978793424252896,6.964823751747019,6.944132471621975,7.226404621753816,7.133273141385178,7.209675015657918,7.1729649683478724,7.486146329775864,7.927397069144412,7.453578032686671,7.123314935931218,7.1349096278590425,6.479305595987805,6.9973996390487345,6.729345781159089,7.690507601495467,6.524366495694679,7.300605562248124,9.06702830607341,5.368626412507675,7.8798170403880565,6.793241502425594,7.941496295333139,7.844877412746447,5.0504241780042785,7.700461813434029,8.49739055287845,8.442342121594283,8.05241177852786,8.358830016466648,9.074458060835305,7.559439918042856,7.22580312780943,6.158026054568338,7.183485946742418,6.42130155725585,7.822505942170284,7.751199031173115
a person and their in laws,5.658573134830059,5.114966749637707,7.314085827603011,7.091871031224688,4.555740654070609,6.865994428862046,0.0,8.031071189105592,9.200594471105784,9.982055020195459,9.059454736868387,7.359119748898946,8.680800112843286,6.486305499101912,9.775581760501892,8.59000746049782,8.419018715817563,7.379972244118672,7.735276773725839,7.313800314116081,7.983613598365197,4.278534999900173,3.983491993387821,5.7116280278858245,4.35312707967851,5.263861998978851,5.117796936821656,4.23445841549961,4.059983641593642,6.228481984920368,6.985526254121245,3.3851583226201925,4.54725839416049,4.926325786637772,4.752136032284875,8.101011410729283,7.214810945127906,7.0520603026070345,8.846641858487589,7.760327721016796,6.994169600909952,9.53019847589403,9.152988266855234,9.397113864067677,7.723305791025848,7.917730822464151,6.122104023434611,7.647616837865613,9.132897377583047,8.07401501775861,7.640208266327796,7.0556570558900775,8.371969978368238,7.668103270395962,7.731730961530016,6.352695922409783,6.389795984124968,6.920215017505623,5.038660291635738,5.383405730741447,5.872178125630506,6.611029209485225,7.529160256696421,6.2714746088050894,8.981480859117575,5.617334834359723,6.394410023774032,5.381631551887074,6.995175941937225,7.029741343728211,6.919665686548716,4.459807476904032,5.260386810422179,6.9906139903327436,8.250638341545486,8.717370478194963,5.643691558326412,7.585250165862701,7.063194585517386,8.327972851199803,8.215671585894093,6.2117788243305405,6.298476938688963,7.527891991105964,6.802038664499399,7.134578193801283,6.099088697027465,7.1635153904696045,6.383826127208138,6.369844378440744,8.677645569500203,8.021422960953252,8.323166297545908,9.814179125604273,8.81153179321612,9.566915051678489,7.821078242538561,8.059959612366042,8.74227807999134,8.17819691301838,8.451469572568516,8.10895206397124,6.850022851900997,7.125597835415282,8.49395426710123,6.186491346079915,5.547688135855199,4.981875458910939,7.655504848186461,6.824120048319375,7.83732689507674,5.707277934748115,9.321549624865002,8.001123511350935,7.15323359993209,9.200001128756615,7.3084186426272515,8.672789824705731,6.5942950549659765,6.475151756183607,8.180256721564895,6.384490892504469,8.380309167028003,6.888196342378062,6.752925848252402,6.055899274249621,5.831704499439128,5.7940484950755655,5.848205481996333,6.8311981988145805,7.132134272981403,8.757836577184193,7.381430978185131,5.8101575875809806,7.370449938824734,7.4950034423362455,6.413164338106112,4.724708547473922,7.288112245546069,8.043534124397581,6.991605527667094,7.421060224579161,6.059492278340893,5.9922421857576005,5.98628969376465,6.202332432818944,6.124941467277265,6.90451272049619,7.25878098646619,5.7981049219653995,6.580279662356586,7.94947866851882,6.255388425701576,6.259477354735844,7.531280729576512,5.1886677417752765,6.241016249547603,6.744516437932873,5.7011386303850395
employer and employee,8.93811855247778,9.003150288216796,11.249096557689729,11.274205367627662,9.780033537336664,6.7520898546026995,8.031071189105592,0.0,4.418939473526703,7.373325846850325,6.470471415940647,5.805929279732754,3.871546790325549,6.392401361108692,6.441754682589159,6.947689563968029,6.002443666405188,9.36785195961532,6.024942165041446,5.365050674267049,5.4133628145906645,9.461916673596333,7.740541165945643,8.789300471789673,8.523311343334575,9.069281830268508,8.110042312125108,9.063917673661573,9.130094594536658,9.213423196965582,9.97576281942411,9.323310862747286,8.86445023650987,9.54256229294619,8.965230547009496,3.1197974809760254,3.2362644044141646,3.934094502066003,5.009360288793646,6.191936686276019,6.736053384485299,7.765284448161517,6.273657689347738,4.0842820438522764,4.710554007785616,6.3339016695438675,8.82593736609217,7.825283635276195,6.551719717920345,7.344284317093021,5.080300142067591,6.2171404594992685,5.2815741993072605,9.54407437589007,3.9585669455540673,6.608359690555227,5.511329111834613,6.328283063233043,7.498384620770207,7.493799252881142,8.312161699769765,6.540924202292415,6.317135419303468,5.719887812437761,8.639411066720783,9.077992704773047,9.793559389114307,9.597258733910657,9.720834102297522,10.970482637650989,11.057019494906594,8.221633875211829,9.095568502060726,9.520384404079952,4.590725858767755,4.857121293072866,9.12654952409825,10.147178702049423,9.375015341468337,10.707709220811003,9.94234886621072,9.69763654554536,9.755787425034947,10.609014373282077,4.94363904538736,3.8660236543951387,4.796036370113968,4.4520738316266755,4.885273299596903,4.523456300629613,5.76759416149567,4.783961587298932,9.080161064559595,8.186952242180386,6.9307217874103095,7.916488012569549,7.491392730087243,6.22488361201206,5.214319032135047,5.3760039104353226,4.870109458175262,6.237586874250876,5.551327846783702,7.029915195304166,6.105726794234186,5.987839976592437,7.041620568573384,6.338396428363076,3.769145194354176,5.602022003312393,8.139350803725504,5.9161024460356115,6.528725284757493,5.618662363769009,6.5021974898502695,7.795982570904089,5.937997002516064,5.456367329799279,6.099126753956335,6.834558968550861,9.468640553152584,7.287165417961761,4.512376137831103,4.508152050376598,4.896441640209289,6.467046850740606,8.630486211761387,7.716799751664197,8.23941543107267,8.868755043001256,7.277870738443073,5.590527695932729,5.893406183714876,7.063032221749791,8.54230154152816,7.871492041779474,9.729102641477422,8.35876357147871,4.871080384842853,10.906129495671085,9.207408257725552,8.36466075061946,7.6619803659330845,9.057893937225902,9.079407812061316,8.718993439264382,9.245208601651195,9.38312752035245,10.111328879534168,8.47055577677759,9.72796663118878,10.788737402776176,9.190760217724627,9.060259780292377,7.4941777978553565,8.877430041816615,7.97796761086147,10.269694077793499,7.622750897704223
interviewer and job applicant,9.473039767862378,9.62926139593913,11.297146119256853,11.364061350494934,9.894239047894665,7.33818648745538,9.200594471105784,4.418939473526703,0.0,6.509757788678068,5.721929706616527,5.609578417883932,3.9912519823848944,6.583819114047863,5.150937323959797,6.656302016822689,5.481257489067517,9.03929712950928,5.438935754779608,5.051905483609482,6.003699899897935,9.83536283620873,8.21527206477322,8.251485846980103,9.809459974930478,9.842518927616002,8.273386712454089,9.480986973303791,9.3503363902137,10.776553268486394,9.7232907469452,9.757822266225268,9.467640851835775,10.052469119089334,9.305617032206392,4.5088337040157525,5.7867253186492364,4.964372528446361,5.500041139670556,6.406516164121863,6.573594713519325,6.782589275697161,5.398813089751583,4.409566517512859,6.527935244990889,6.912475149937435,10.017793362464092,8.478782050219257,7.322245164428006,7.324266104185034,4.3383644606550655,5.843293299777277,4.328418943668141,10.323252920741922,5.4629525577066165,6.431542833694555,5.294507158527182,6.277500533455531,7.218622293277424,7.483826774535667,8.154816301206068,6.176452823146425,6.149838455921472,5.928002315615243,8.178262769090521,9.787789594563417,9.989349567142236,9.9166814824143,9.356929636351882,11.015265411288453,11.215186740519584,8.797658951975176,10.293132206897115,10.030070543976375,4.509320056576615,5.001613858869166,9.426878710467076,10.514467793921373,9.623628066657593,10.740347326588813,10.463843212857196,9.885247468213999,10.038217810366884,11.55028472314096,5.658083173916103,4.734647072786229,5.737688744215095,5.509154219381316,5.542972675363834,4.899998104116125,4.98803311030035,4.093152169329301,8.561609600738196,7.096834582551045,6.3807251267466825,7.577233914921308,8.375130748355426,6.350196125519407,3.880336013295273,5.817607146777752,5.516367873182138,5.9378829616574285,5.64942280587882,7.004372840421418,5.602408780581291,6.2532761131243,7.0208730082576425,6.863800891758733,5.3837638082780535,6.263369204976753,6.813840581894517,6.508027110956332,5.4830148926360325,5.374129740542465,5.815879408334281,7.559012894094624,5.525147867764225,5.4749399691951774,6.422281785731955,6.077753375981491,9.079967115111256,6.698889136724244,4.056861099942003,4.800796628904496,5.410749990974388,6.6093049771811145,8.233453956221737,8.196113385551186,8.49311448590217,8.352633111148176,9.065064623168924,5.691230763220529,6.727738706345708,8.07315603254719,8.710119146977846,8.051489676246963,9.828446335263315,8.980489944567895,5.828857269646436,10.850074794229931,9.324907357174629,8.895699405088578,7.288577473431629,9.524695221663608,9.442219924938211,8.12259337957704,9.393441547908825,9.547229396179647,10.58964284051993,9.85911406263705,9.490682176260698,10.824201902705475,9.10736772715512,8.723916771937068,6.215900467275939,9.704548209857133,7.282434327742653,10.420787864221863,7.6634296794758505
guard and prisoner,11.090663471042237,10.4190842137299,12.440326693098609,12.32578792921084,10.870653638423871,7.087109413503225,9.982055020195459,7.373325846850325,6.509757788678068,0.0,6.1303816702214595,7.312398083602124,7.825970172419329,8.929887748451783,5.852794067599266,6.186460636734926,5.3843267041972,6.52375781191177,7.484048773166477,7.290397956707792,5.787507798408994,10.785204582247276,8.726914505829026,9.866827006134374,9.695661280370775,11.039784899776762,9.403182016545593,10.853537415842897,10.45446569097044,10.101776152539625,10.323094779169804,10.64404145408105,9.410150693454552,10.813555200675705,10.191837348025178,5.596273118078102,7.379192651573759,6.251684503803845,9.041008944684027,6.9380267589734705,6.2733176253036165,2.58702215556156,3.814288164995387,7.671606402878872,7.178509640047361,5.7257639641457185,9.644007292674457,9.189813746987538,7.976895340928847,9.38095474879959,6.27224403805875,7.457505598772832,5.0802614653015175,8.511678565168541,7.403096673052644,6.309580529913603,7.0074850168994836,6.620601597307139,7.497033239583037,7.514603013898091,9.270587630551942,7.029411412626952,5.180598665457441,7.682245821264313,5.659244726401431,9.137740640848223,10.539625171319187,10.773843939627199,10.792391267304078,12.03622711787406,12.28977688693824,8.53787880276011,10.22129489521217,8.163561999469614,6.597146360060751,6.32976128191801,10.400706932694044,10.610065884315222,10.43318867813183,11.717551582692622,8.309690963094146,10.869014788790055,11.086660253306935,11.04944257216718,6.516172739216637,6.962987315076631,7.27407674844768,6.842290442311214,7.1743012176657235,6.141529357199832,6.969464398926476,6.429283329702319,6.421072804344803,5.766209298625745,5.911988358642926,3.71455418899537,5.9354122815348225,4.4979946505397574,7.430111313441708,7.266530543096123,7.191543084330502,6.6966819169487275,7.822906757915223,8.50718041896962,6.335625734915578,8.094550587333618,8.492542951617848,8.58182586151172,8.42307897980357,6.55709597286544,7.813857950061389,7.6241561461720995,6.6131517149404875,7.03130415591,5.814319948619314,4.344768362019497,6.5138157192570105,7.73072103157142,8.148935820140318,5.959259964131109,7.475736965613168,7.791077160053718,7.24773285558056,6.796116334306053,6.513328818124366,7.953451508288444,9.146254390902701,9.432302191929068,9.844580675931816,9.27742509087363,8.840077737735186,6.039319916462382,7.293724775944769,8.03265629838245,7.079066050861306,6.926806003760799,11.105616159502057,8.842807348607078,8.790783642780504,11.887420775552352,8.351818962640964,8.565089478307366,8.68494716286117,10.371878484122826,10.3617491335707,8.060221959486615,10.339993819687836,10.455091213682696,10.664489551323058,9.873765227097278,10.957462360722042,11.81047141094027,10.218975274298646,9.915948434627762,5.685832164952543,9.685911793536247,8.810930401836641,11.37940485908654,9.07907072581711
