,parent and child,parent and teenager,wife and husband,fiance and fiancee,siblings,divorced spouses,a person and their in laws,employer and employee,interviewer and job applicant,guard and prisoner,nurse and patient,therapist and patient,salesperson and customer,business partners,opposing negotiators,political opponents,business rivals,enemies,teacher and student,professor and graduate student,master and servant,close friends,casual acquaintances,teammates in sports,second cousins,grandparent and grandchild,foster parent and foster child,godparent and godchild,step grandparent and step grandchild,ancestor and descendant,man and his mistress,step siblings,distant relatives,twins,a person and their family friends,manager and staff,union leader and union member,manager and assistant,entrepreneur and investor,drug dealer and addict,victim and witness,criminal and police officer,criminal and prosecutor,customer and businessman,representative and citizen,officer and soldier,religious followers,reader and writer,reviewer and writer,sugar daddy and sugar baby,director and performer,psychologist and client,judge and contestant,man and god,university student and administrator,student and dorm resident assistant,athletic trainer and trainee,researcher and research subject,peers,classmates,bride and bridesmaid,guest and host,television host and guest,volunteer and organizer,bully and victim,a person and their social media follower,childhood friends,pen friends,friends with benefits,life partners,soul mates,church members,fans of the same sports team,fans of opposing sports teams,superior and subordinate,a monarch and their minister,cousins,parent and infant,step parent and step child,bride and groom,man wife and man mistress,brother and sister,close relatives,a person and their deceased spouse,foreman and laborer,owner and manager,chief and deputy,supervisor and subordinate,boss and secretary,intern and employee,lawyer and client,judge and lawyer,victim and criminal,criminal and hostage,defendant and plaintiff,police officer and offender,police officer and civilian,parole officer and parolee,consultant and client,chef and customer,customer and server,doctor and patient,doctor and nurse,patient and caretaker,driver and passenger,coach and athlete,team captain and team members,club member and club president,politician and supporter,leader and follower,babysitter and infant,religious leader and congregant,prostitute and customer,guide and tourist,athlete and referee,slave and master,performer and audience,dealer and buyer,co workers,sports rivals,romantic rivals,criminal and their accomplice,diplomats,principal and teacher,professor and teaching assistant,mentor and mentee,roommates,sorority sisters,fraternity brothers,groom and groomsman,predecessor and successor,landlord and tenant,landlord and housekeeper,celebrity and fans,celebrity and haters,native and tourist,friends,facebook friends,political allies,romantic lovers,ex lovers,strangers,neighbors,aunt and niece/nephew,uncle and niece/nephew,frenemies,half siblings,adoptive parents and adopted kids,mother and infant,alumni,confidants,a person and their significant other,companions,playmates,competitors in sports,a person and their crush,cohabitants,long distance lovers,brothers in arms
parent and child,0.0,4.685437022575723,6.579619196434332,6.776314791987179,5.45612584159299,10.055551403717923,4.976757407085363,9.475078209187544,10.463691639534975,10.333709945873283,8.088878869690879,8.721812757797359,11.191214239620951,9.811508849035883,10.67751667160516,9.65614767006439,10.812667136137385,9.59645039380928,8.442450510739043,9.115325533258503,10.373698528440478,5.500642510905841,6.712444765824003,7.708551199393229,5.936887605296636,3.743905936984996,5.289276086244028,3.9436531097006737,4.518831595105436,5.009885829417741,9.093551959874592,4.979240036914205,6.933137762131783,5.523148775181119,5.836463430249845,8.802988693065936,7.9514451262774575,9.115595296864399,10.247800870118418,10.297515084732504,8.542601537156882,10.23972048344099,10.244458966701602,9.939528287159515,9.133504738493814,8.24833446871406,7.050079959493686,8.504393586947051,9.829314351728922,9.784738865169562,7.488465612522382,7.79061622925833,10.061073860469312,5.393775507467643,10.274304079448335,8.630402202273876,8.127398690523462,10.035648104231633,6.028341569088391,7.98381369808728,6.356271174876953,7.969782034612615,9.75972580534314,7.9628598680845455,9.891300543763066,9.215276741963871,5.023803868517729,7.223655784357178,7.2387169371621525,6.575818014646249,7.119240998171966,7.160239131711358,7.679050855674115,10.207494317333229,9.099834926155914,8.874285622100494,6.415675768917999,6.806099755602071,6.9083664645210305,7.688686093956712,7.883258960492962,6.400561236811052,6.801902847640697,7.607269856101932,10.370972387495366,8.851571427423261,8.76338181980496,9.104994827458018,9.31575890242166,9.36241037658819,10.041611878421117,10.543529707074821,9.572626641689093,10.717838190673474,10.621188507171649,10.154055660559248,9.112088454628816,9.6338710312552,10.017925713343223,11.23161018736034,11.044001722266211,9.008774725702658,8.570415762786595,8.539110352602023,10.005501081516465,8.479167750900388,8.20634208115263,8.714604202009626,9.646556235824448,8.825341373785465,8.930634760457602,8.137578981661074,11.887368753201423,9.926855555466442,8.825474567309302,8.978429814763576,10.703923843297936,11.186473038122541,8.783833714737785,9.115232301783445,8.637375101370969,9.247590086747001,9.055072231886015,9.388082305963652,9.379275588602281,8.523851008205323,8.200295372578625,7.1207195993296155,6.8959407567957465,7.16017444667119,7.657293973251152,10.162987534195459,10.262870254970236,8.718209076178914,9.69805769740079,9.66838591754257,6.554960654797159,9.199727881397674,10.046105422497718,7.313856114209799,8.843885097259799,11.468795348251023,8.285073001270352,7.022771470629825,6.881331836921206,8.719450710587758,6.69357903455834,6.2728991580959,7.468743050188426,8.943533112545682,8.703645376045952,7.612095532566425,7.631694182450084,8.165262101108787,9.10440519921529,8.058807186851194,7.987130111987087,7.393241569370195,7.683489359639357
parent and teenager,4.685437022575723,0.0,7.104787599669063,7.226406408294223,5.693377720705485,9.534061560674003,4.533740328969216,8.51525803565818,8.915138839129487,9.40344559518429,6.926250368466539,8.263301725706029,9.5622958188906,8.999591510958378,10.106863029240861,9.578621834605432,10.319813471102224,9.900057945795714,7.177396960187281,7.520964156492721,11.023119280815237,5.602660592445103,6.120373477456043,7.1051261775071195,5.796015296745855,3.149770416705129,5.280474319597899,4.014778784975827,4.351938029676575,4.324425149237451,9.082699173552104,5.073744346543367,6.312519167126453,5.703863809659392,6.021798571370527,7.998352727687866,7.007453421948376,8.272617468448681,8.924848554994556,10.016568902450278,7.610351018987212,10.264040583476708,9.725422531070134,8.861585653074544,7.629452446940673,6.736692768197597,6.295192740949192,6.826279955229757,8.426831949897917,9.872350202656893,6.291830440484397,7.08913027698571,8.70744021601717,5.920235050402189,8.805432323065476,7.237460567468655,7.239015327612051,8.961711657369325,5.935629162927914,6.7163473566147385,4.934227784335173,7.170063053288596,8.179397290528996,6.644367663824057,10.018690621708314,7.454270731571104,5.127194107644489,6.3782820089238506,7.433892016438833,7.03595112363018,7.569959937026695,6.169799880979938,6.302066046803548,9.078430743014346,8.092555431023973,8.108456298044398,6.278329095134086,6.941811184839534,6.871738507191163,7.265300076550734,7.463468528471737,6.676329216701789,6.632666340218689,7.459535944438541,9.17557237749927,7.903442082216395,7.35055111533001,7.8386024537721095,8.400473871614164,8.299417257096966,8.854229832977692,9.139143464390525,7.91210906579558,10.144606791999134,9.124109010348285,9.435063824249896,8.29465147444226,9.140566008145683,9.039030006669577,10.040432142700528,9.751949648390834,7.955694153017512,7.683996440190073,7.4079466549887245,8.433983341857678,7.1740008210099715,6.933829964253552,7.055378513262995,8.24054804424569,7.400818803533002,7.7951202416874885,6.832021539834372,10.790544678034134,8.696703304712088,7.7815356503210324,9.103141175227002,9.47061907244729,10.110606747409962,7.367145746526817,7.725909897169711,7.649245676309129,8.533736223133202,7.687817633677946,8.374608034032354,8.1074984982969,7.340499473989576,7.180922410744458,6.457100207293028,6.200367501975736,5.967561358523238,6.494924542959122,9.288981099565834,8.92431853048717,7.577453888622314,8.33676627009342,7.795586694257021,6.483385481621049,7.505463421592332,8.35869865959899,7.382573372300909,7.637889115495651,9.545656723419848,7.192097140790698,6.9136947323979605,6.960124647675685,7.544553267441294,6.612484858050965,6.046219701010142,7.06435939382428,7.7223043806151646,7.9157995328576805,7.704362295695301,7.347255542180861,7.028108652940032,7.947695057837117,6.704299601290815,7.021812049911036,6.531913186483166,6.955402533084166
wife and husband,6.579619196434332,7.104787599669063,0.0,2.2415686256780893,4.627642930133629,10.883136584760432,6.859748110774733,11.133356598952037,11.926339597398204,12.204489913806004,10.18236206367894,10.424298981410523,12.131919222569636,10.589997473189365,12.426008172398802,11.980554115393009,12.24198898181908,11.690434051295675,10.499924958502966,10.693843019887298,13.139785917419749,4.578179917736131,7.203248977906898,8.251000490848382,6.305835306015449,6.199710101561328,6.418862160708718,6.652227356019571,6.658485672573934,7.384899703164364,7.953622139287355,5.842859960606334,8.088023554360525,4.785807601370665,6.277073634439086,10.691097592103459,9.984142567114933,10.786456885179032,11.46528153140317,11.873585751999316,10.674785564181189,13.227566747294874,12.553163400880734,11.851760914892377,11.060467313518831,10.062542221491,7.831609710837109,10.104630051503133,10.988361729873954,9.569785586405981,9.592054610268873,9.799736508701114,11.603426938453309,8.309932803968865,11.95271035778755,10.754832816052994,9.738812999920452,11.82663174162993,5.536473507993188,8.246054767325582,7.020194002539022,9.651972021722619,11.563645504224942,10.099094355756325,12.212438173587751,10.367220472261362,5.653097888045632,8.000918808613843,5.740268142138774,2.3414753376523993,3.1560638147506044,7.461797860972433,8.305841411230023,11.1282241370187,11.081476817729616,11.223725013756479,6.058684445638189,5.670570319291901,5.279794647507074,4.516193533571029,7.568535794494732,5.521219575896381,6.340417253465985,6.991424828726888,10.974027750150995,10.226675207673983,10.085238663910722,10.223673782242908,10.633071534804467,10.756959975903971,11.239240235841068,11.506091897591917,10.468297748747945,12.589414573049748,11.286053573869298,11.167334817513385,11.218274642996892,11.462548833692257,11.132241564842582,12.069354376209102,11.885283375821144,10.150566323053347,9.765455325021774,9.913743379661565,10.837685094737338,9.768244136358534,9.204084816180313,9.912805373152892,10.954443749994038,10.125524860421244,10.21637292084584,9.574345056408447,12.463776373660739,11.17223808413066,9.693253065934401,11.562281795231838,11.776285298908498,12.21748339836726,9.396415955806969,10.039624139501429,8.721169847606767,10.022620274303678,9.579071509844036,10.449068710093739,10.708969731134127,8.943192776864716,8.016690871132747,7.029997338019656,6.699640366811977,7.349170204808704,8.74673893855033,11.693159608240636,11.310546721085593,10.205004883148677,10.869527121404474,10.831248169867525,5.565945339422192,9.707946065777517,10.32011538547513,3.746099029768081,8.375819063954276,12.484061096367727,8.460274172950854,6.517927122931478,6.2774175929378435,9.488971818685949,6.255012010777959,4.993238667377752,6.33872377599087,9.545646082975761,8.730480051933633,3.9511031366743214,7.324473143698405,8.16094808227082,9.73396422953857,7.129036639597331,7.825164311581631,5.950515979026524,7.831873633184189
fiance and fiancee,6.776314791987179,7.226406408294223,2.2415686256780893,0.0,4.79163858917286,11.020713586271665,6.970269808217986,11.073101246533863,11.773039413003188,12.04569620293759,10.025588405712798,10.25440648078253,11.946508816876374,10.473899630330948,12.475941723420565,12.171341747047967,12.332077719130766,11.797099827655016,10.543667994756467,10.588736692000596,12.840558979285941,4.754632650026123,7.355661996445114,8.220891164185373,6.393409870702325,6.46541827767164,6.656475270685097,6.797337372379722,6.782308733493084,7.622675031530833,7.5794276666971605,5.935622415149613,8.15566056126034,5.302789820919265,6.312072172956487,10.632753500347084,9.914962857963957,10.662379793697333,11.380098139729062,11.642343117635763,10.276289123041101,13.31942160286113,12.520921011561017,11.639026368234955,11.034885700886408,10.076835638151257,7.7569381294674935,10.354101328329177,11.025521978455604,9.245405467230556,9.375191240987478,9.659151669988294,11.453687960780004,8.261416412109465,11.863082726361318,10.542037941422592,9.580908352581101,11.543842573891714,5.611984164616157,8.002507566378151,6.722884379008588,9.172318418933543,11.14371161731765,10.010893135008658,11.9789825383976,10.48605131581289,5.922413754437778,8.257778833897197,5.59431459362104,3.131048680882199,1.88176871656771,7.2009973035712616,8.216104614234492,11.257929129551693,10.912537754909653,11.299254349524247,5.706115197268275,4.537808885900858,4.603856580840384,3.5013627369574745,6.681019831203767,4.781061560798601,5.647837288524442,7.151367477735456,10.855170283175429,9.98420513948577,9.925374653598261,9.959681007500453,10.342088564685305,10.55248869469225,10.995687677005861,11.25506232936724,10.412963411510445,12.433645777487639,11.042525641331412,11.021048479670569,10.746073703534117,11.085566159873348,10.96727411679859,11.690026595371355,11.601087656913055,9.826831121967771,9.485693420537766,9.547693186657725,10.328548538892576,9.380567724474158,8.851788656628253,9.595575418066083,10.707418592620291,9.707266766221986,9.747249608150161,9.453417225999596,11.953978105517486,10.92162880998214,9.139220053941083,11.372826260232078,11.406749144271485,12.086458249223417,8.862719187654724,10.12453091804761,8.428196100166264,9.42330629471469,9.23314679496089,10.127454653990874,10.274379900805238,8.595995025707818,7.44200289074147,6.287436020519414,6.164735487129562,6.955875577829172,8.58475388843185,11.564528902374024,11.111996556978701,9.980169379479818,10.980488723308733,10.574165823913615,5.040933870610048,9.247018949530231,10.044457765886422,2.7808598434924283,7.818845070860391,12.030453019579195,7.728642058692959,5.9656080585499955,5.308448261856613,9.332563959265755,5.666594460945751,4.202870487879972,5.389588653347229,9.595050595760007,7.942658277681581,2.8072328537213354,6.715864991820348,7.36507928179499,9.477950906615728,6.122360806745374,7.146545029637437,5.774234304416613,7.0227348403125145
siblings,5.45612584159299,5.693377720705485,4.627642930133629,4.79163858917286,0.0,9.227725150533916,4.674760364341633,9.63866406380022,10.34748982006407,10.515307703409784,8.63089415612732,8.810276515232621,10.825484099458002,9.08368962562082,11.00615150547582,10.715243768454199,10.835331331982806,10.190210904624106,8.79620089847212,8.988284224510153,11.584816735886692,1.8853097299063788,5.151240828310738,6.393022026652495,4.048297363476313,4.639518467867781,4.0252435655823735,4.832212952854007,4.4878552804027345,5.248122533772614,8.425158903638987,3.0227711270027187,5.951958506044827,2.2407585056627566,4.325674876382405,9.134729517956101,8.337968374540347,9.110937672441512,10.184441227913508,10.671092742755759,8.783129184000657,11.808946085988728,11.211545097704851,10.36741100919761,9.44901351984479,8.325888064306172,5.721388990214007,8.425064584614057,9.206934909514594,10.037475919226987,7.879868708974468,7.802724109901354,9.837742242967384,6.752294238421371,10.526534297445282,9.039092307541026,7.897459319762975,10.12732227930731,3.616279053029361,6.218395847975071,5.04374035433244,7.655278142316166,9.943054370408397,8.71071349303954,10.528921438426197,8.790813000197762,3.5370463960350214,6.057195761815463,6.427641509180067,5.011241803842709,5.262844422339787,5.000279668348357,6.359430954269345,9.436999870851402,9.381868456406217,9.859500001625404,4.427751335072347,6.4119947618479385,4.392777988509958,5.756727531609045,6.576418885748495,3.6592216824784813,4.005289144486891,6.75445178119533,9.444800314339739,8.612665662080854,8.420312362734956,8.561075326930997,9.108346802072678,9.203970617844764,9.832750429062243,10.138994453511108,9.081019767981363,11.31020114634749,9.811692947058827,10.66275039814574,9.548962937715322,9.979495472094143,9.787199280790615,10.770033843806775,10.495016528812233,8.52373180503009,8.077671593912712,8.265238525476345,9.237729114297519,7.975641694500892,7.375095601651542,8.190694997540872,9.45125112763639,8.47391171388135,8.651154495635392,7.9170592240667705,11.694978324608197,9.495743545724663,8.484461708896868,10.111215594061044,10.234788963096438,11.119126791764991,7.624318415918258,8.110985321359973,7.958510494223717,8.2689593314317,8.257011897247635,8.790653334373511,9.079141906395742,7.258495395649783,6.323673847297285,5.496847726627957,5.083693980399924,5.566119155043264,6.912972028876621,10.30606056792386,9.905987534481529,8.725133658273545,9.0800628093089,8.927654952790956,4.004930505521423,7.8073756070994875,8.865353868438726,4.975870518754847,7.820905517508318,10.827368445994205,6.503292440637819,5.115098632781345,4.827102238737409,7.868228432921935,3.918334668481415,5.699533532490104,7.062574300330463,7.702133813372086,6.945591240776124,5.440682145371828,5.323322647322166,6.094785419998448,7.914644824549316,6.703933557584126,5.965856485504975,5.912405718434961,5.8699092691849435
divorced spouses,10.055551403717923,9.534061560674003,10.883136584760432,11.020713586271665,9.227725150533916,0.0,6.915145359635156,8.496287999651432,6.470776993594916,7.394592847032622,8.920688508738877,8.935756093370506,9.174420381982598,7.495644864973007,7.072913654429502,7.914166464517135,5.770198438991816,6.691910663919878,8.370495790441751,7.611769155915655,8.98302625920973,9.201628268305878,7.586671168113662,7.615864554988616,7.194239549375285,8.76056070552575,8.516923616656092,8.794326473572728,7.963213012187845,7.458694158749518,8.477188731028518,8.126882205836747,6.188316053476353,9.414761793316238,8.466174389857281,8.737654400561405,7.582071165497901,7.800993365726697,8.007736225181587,8.522226878069501,7.510136180142748,9.144316745767254,8.327089313941212,7.954421378265873,7.684853795576577,7.546331960569426,6.96822828356481,7.087580644463209,6.592861644748965,9.71655005997105,8.024092643094754,8.66576504207735,7.261700202197387,9.368255920411096,7.042361899737672,7.389748987116626,7.44992193541817,8.453227346343908,8.880587838856025,7.31198712388635,8.658040626401055,7.126415520607041,8.693382474056051,7.442930051160097,7.176277470898719,5.749993071538475,8.591497839021237,6.26249009390717,8.50731955567991,11.354879704374548,11.557591218041694,7.400515046701017,6.61467500281147,5.313734709001915,6.814747887289779,6.546765163520801,8.755019561245563,10.591447770111708,9.853226558150066,10.914410092435912,8.775260196085588,9.83326143677341,9.484141360699503,8.520762713649136,7.982551247786402,7.862666291249802,7.519932388360508,8.084576908741662,8.33954765604325,8.632906612214695,9.241093939415187,7.826955551631167,6.954230129445603,8.061116645699302,7.040389162902326,8.43186511775812,8.032059383810683,7.000282896083087,8.129266403713252,8.893084528790334,8.650144834966383,9.743145197806026,8.925778792427591,9.700889475184596,8.164438265590526,8.384131486254146,8.743300943782309,7.5047273552857625,7.829383350877595,8.187152347263135,8.192085086645594,7.368443172627043,9.192716127910813,8.858181093547138,8.527192233113404,8.532839148191044,8.58989079423461,9.32982233777862,7.152305702037562,5.6020999644202005,7.412541109627663,7.925560024431133,7.507407262986206,8.235936559681093,8.276378611635534,8.800710025750046,8.627108615284197,8.500942337138016,8.10059313064314,10.088186043972065,6.89061693208297,7.048630157891573,6.716973940814548,7.1925752039659345,5.661777523454773,6.772546964581259,9.261206695395423,6.3211153984574215,7.918979780509258,10.95291073856174,6.510584581777826,6.848935932017504,7.363067941134266,9.258380454589187,9.760881182302997,5.844293648162334,9.320971126074985,10.393349869743231,10.629452408382502,6.109762371047318,7.930262465152879,11.316159698802,9.598682594425153,8.028804140908882,7.368854263133729,8.328879586452162,9.165569751120762,8.644436426804303,8.535213161089244
a person and their in laws,4.976757407085363,4.533740328969216,6.859748110774733,6.970269808217986,4.674760364341633,6.915145359635156,0.0,7.495709706242421,7.936760256794758,8.065599363434798,6.427049103542657,7.006439168332705,9.06242430741044,7.353651657355041,9.208991801469361,8.634331269863301,8.446779072824143,8.01397803398722,6.481804293706263,6.663015351473765,9.493776944450898,4.3174558853978295,4.4127536125005875,4.529335739370251,3.224173169295861,3.8680492493580485,4.27677564409967,4.064217633089176,3.397441876529552,3.4096662316211748,7.6443925478413925,3.223571362580805,4.19767387069868,4.408958845850224,3.741133743443309,7.213411966814147,5.864658624901226,7.266378275504049,7.889355846509607,8.596959040160673,6.724997502385123,9.630605152863655,9.056661189496314,7.940220190834794,6.949824190427121,6.179251435533864,3.917489297315245,6.183324495066276,7.14471103905404,8.707738796736237,5.650854661884001,6.141626685555765,7.508837462608264,5.199639217526956,7.740010424594515,6.637876167269031,5.716336796866399,8.06849651376738,4.0200381992121255,4.749573897193072,4.450895855735693,5.557358373656147,7.633423518779342,5.452660166472474,8.599437756975105,5.774679893243263,4.443103314422465,4.226548546021472,6.705376500283962,7.097158512852414,7.413723961567476,4.182377180703757,4.629185720197597,7.243254629198151,7.033783539173262,7.027453606051861,4.706220127119681,6.6920641053377246,5.366054778627386,7.241775103609565,6.698396192791829,5.233361080742273,4.939576345314804,5.775422671536323,7.680846224551786,6.3124053121339845,6.101346497933924,6.46333573657413,7.055984620859691,6.885081858010811,7.990498898096218,7.884139193185621,6.6319064701022405,9.177250253241828,7.950679659345873,8.656872107097438,7.061249082762481,7.703840559636298,7.531357159299917,8.805706408852327,8.37706902806429,6.977199099092567,6.440631301754303,6.952867481849887,7.3445777450019,6.0877208417910555,5.790897824999209,5.821181802501976,7.186049952811521,6.246547129762039,6.61355332500468,5.448817811607191,9.610157553007632,7.540578302728829,7.107605709600283,7.763741434076445,8.263675584305933,8.822493740354668,5.758128438388161,6.102091768970454,6.414747508464409,6.9408631974337105,6.199224250736757,7.055979507746068,7.003017517436298,5.890571280868412,5.950805990615291,5.149242402325536,4.611561284185016,5.461789793939895,4.604295633795894,7.772484805088731,7.530233719444493,5.978427866055772,7.077118066422136,6.959325367318953,4.71221327267837,6.098928782691856,7.221995458794883,6.925388928554356,6.566709538551371,8.507801744207589,5.326325811010636,5.386460440126778,5.81485534486207,6.0483593109540585,4.6644754996689075,5.97990917380373,6.973897651797104,5.75086888996464,5.797901771749357,7.334553799044763,5.2521345496445155,5.446439457590981,6.597042627106833,6.223851991199342,5.639482972548079,5.7717455787566685,5.167047478736889
employer and employee,9.475078209187544,8.51525803565818,11.133356598952037,11.073101246533863,9.63866406380022,8.496287999651432,7.495709706242421,0.0,5.3070898421500425,5.462679550692016,4.652873304463331,5.551519578234589,4.654463942618111,5.497247656800541,8.05760049707653,8.237494366640947,7.531026106538179,9.496648131192861,4.95669808994273,5.021065848099522,7.369716168906679,9.55584127839173,8.749972617051611,7.267409284390059,8.840209055338248,8.676983715410804,8.49029569446181,8.24080721435637,8.370905134247234,8.170920609727133,9.627129746691654,8.698045306570595,8.2935271748568,10.025866299537027,9.486441708448568,2.4583161580940076,4.813236520308781,2.1113666746237363,4.101241105522672,7.003090374286842,7.242081747197531,7.565615805970854,6.244601702379554,4.323278212271823,5.276089605003275,3.496738215108376,7.495147392041427,5.625357213807126,5.010560780092387,7.967480087712605,3.880012266266294,4.6998684702998625,5.233828664101222,8.809588748586705,4.96160018194193,3.4108361845504245,3.2237312380562875,4.846964369649878,9.470216836060349,7.49070628840614,7.694397313535589,6.781824021128742,4.853049410453575,5.67707437326998,8.866447324629606,6.767246579095568,9.087027537276061,8.43297994446522,9.172150349023573,11.492553696541465,11.38397987041848,7.335403949870641,8.03781853978596,7.918479459029095,3.7245790809549164,5.710560385558845,9.848475589529329,10.766738144108745,10.280592554098929,10.980186066161428,10.312779240438745,10.231683983288388,9.868441428033048,10.994331755089883,7.20094332973681,6.008497680589041,6.972787019253707,6.412010970835981,6.02377511296255,6.7682337651731235,7.080016503043204,7.668857217007326,7.168762910731951,8.943375271610332,8.294824184423625,8.364957402683926,6.853344760588439,7.813834556837382,6.05877906426813,6.7792804442039705,6.885134730780952,7.06518500186022,6.8227243691125885,6.5009697060875835,8.30677236884749,7.257860353671196,7.2724169433174,7.190383456483961,7.1747491909895365,7.051971876825638,7.647462624403714,7.440191979659282,8.358461140316615,6.942913502577796,7.805619551193932,7.089703679774947,8.38848117528557,7.247587205587934,7.538562079050497,8.340181693894882,9.095744194293765,9.229956186119042,8.603244153099139,6.806782001193795,6.683423922812538,7.784719264009233,9.25219590676948,9.25984188875901,9.034280189323754,9.551216054256448,7.720689904567258,6.033062568124646,6.168847221404374,8.60462955020362,8.917552757181252,8.553104018446831,9.864132246699715,8.941665790600315,7.940471366141806,11.09783091565501,9.23562043384995,9.219712364735146,8.405399755336664,10.019029768498374,10.365778043523902,8.274818219820494,9.883361047528188,10.208552909350901,10.787023873335745,8.757166356707845,9.091157313492777,11.266783123746924,9.855171772918684,8.806533340016903,7.950742770432428,9.593088488823717,9.401373579327343,10.374873670417504,9.60329504336756
interviewer and job applicant,10.463691639534975,8.915138839129487,11.926339597398204,11.773039413003188,10.347489820064071,6.470776993594916,7.936760256794758,5.3070898421500425,0.0,5.200508748360343,5.612018666749528,6.731034857179324,4.647404807660379,4.774905399499614,5.680174965329215,6.638690175269485,5.643046596141187,7.909457623130243,5.624101950316659,4.207857695892837,7.614061231681331,9.970364546342523,8.02289998011032,7.1170684600745515,8.543597405133886,9.393539374327508,9.363671928830255,9.035083533299606,8.864251880270343,8.314920268052628,9.343821260552582,8.97273487585433,8.171154383168577,10.831479672839436,9.458681754183363,5.888615529462835,4.7975456535855585,4.5467911426757714,4.1326901232446245,6.187302970436185,5.818854951896106,6.71105118602406,5.389308900193997,3.3508987860617547,4.885855280990922,5.33438597988662,7.069321879476708,5.425073682589563,4.444651749587498,8.573429939889863,5.363997145754576,6.253838602890782,4.753948584507165,10.208285693858018,3.2536260133295802,4.591419431364427,5.048770425975563,4.717332059899605,9.476657254932917,6.694035227728158,8.360301440206696,5.847289543847222,4.277569875440327,5.608857337972174,7.559793015346831,5.600595283648252,9.246150326643823,7.741785667049981,8.760986985748751,12.150528482942319,12.21819834689298,7.243510744330957,6.608178793849799,5.83084131101177,4.313203635973367,5.979658912071402,10.050590253646556,11.301858620872327,10.895291153304914,11.309560729087591,9.63586886885676,10.919727120544463,10.532442329105507,11.115046607021728,6.725146431114292,6.639125701499635,6.519126103388648,6.063510144746898,6.684762744873284,6.753953107444629,6.625206299373828,5.8135651543242,6.823288718352172,6.915396333335565,6.600995719698864,7.036710454086981,6.4556863616658715,6.3131956687192,5.686455208834887,5.7868811847799355,6.190593766009443,7.847185842821482,7.671518107219571,7.633782872160979,7.0721566045106545,7.374848769751488,7.722237999279617,6.711323528641204,6.102480178390042,7.107120227574896,7.284673470759711,6.729622527209795,6.280394705326455,6.788912249395735,7.507393456006044,7.687199843332188,6.97827588709113,6.7128172830464905,7.125345662298991,6.86335712367291,8.565595010504495,8.37176420040662,7.688210400496918,7.1910641671895865,6.755228104438662,8.363193819751478,8.861970304178591,9.06769622670158,8.961982465992612,10.274122835241352,7.632908635117391,4.969032078739325,4.8995185653488065,7.532676401283783,7.181586459131327,6.620296760860754,10.232366338029149,7.072516310455497,6.595399507517158,11.656810774629975,8.35211157246235,6.429242810016462,7.565732903137231,10.748438863158482,10.788538188321343,7.049740829341235,10.4489625236543,11.004577657908731,11.185201931060947,7.162850755253768,8.518777445657191,12.016561266749155,10.187318054938727,8.319384883939733,7.000827952125678,8.904061364111168,9.213524074760002,10.339720870199818,9.048425248416038
guard and prisoner,10.333709945873283,9.40344559518429,12.204489913806004,12.04569620293759,10.515307703409784,7.394592847032622,8.065599363434798,5.462679550692016,5.200508748360343,0.0,5.383356831244211,5.662157321864975,7.052654500016166,7.054889305165619,7.136149858734644,7.396341837185349,5.584745310252922,7.686968903962392,5.368004468296512,6.149971595553757,5.604447148445117,10.456817359576108,9.09033446544049,8.039686692027411,9.230795023229616,9.751974566886659,9.387672166855552,9.066918560575726,9.20251700793735,8.683193341622404,9.219290484477673,9.471767503576052,9.225231608586084,11.090461367045215,9.550584495962028,5.354369331095296,5.436937479252593,5.124306600821624,5.863528365268265,6.205421151361348,5.247002089986285,5.842061306349517,5.5032294877472365,5.189378695019873,5.770963425965134,5.2555336439948634,8.22202519448606,7.007903792241106,5.212820336365338,7.814459223228869,5.538451387841303,5.532840994528528,5.411605914433049,9.565978101967472,5.269280672616653,4.956801654253597,5.645691717613024,5.162740344252853,9.83003310699536,8.350867099705377,9.258776767061814,6.23724354213419,5.4065311833851855,6.709961998469388,6.790229242611366,6.934524126764676,10.044775569436549,9.070379105951229,9.58395148388571,12.41509055925191,12.312745393041675,8.68355892229449,8.52337748664998,6.93040027959612,3.413132294689584,5.991221274539042,10.569146562110456,11.046023804539558,11.039720117740218,11.895602434721132,9.378259843113696,10.96303381967844,10.6374918507766,10.980695949196273,7.255285654658828,6.593622433856599,6.650508745139809,6.475469736184279,6.896008067612479,6.779385680056841,7.47493647062865,7.151862458886545,6.036100113263605,7.600242599882583,7.222776186336666,7.110349829141603,6.557397714097907,5.893601375094451,6.84905872563203,6.83843990988198,6.784112938792945,7.253552617336139,7.642359440805077,7.304335150273265,7.696966317762061,7.304458230618802,8.009235843400786,6.979472551575355,6.980884814968624,7.1198151928159294,7.55362209863749,7.174748274511655,7.102526738603717,6.869978803524433,7.487750588576148,6.61791659317324,7.882210460845842,7.744972202153175,7.510471610550893,7.45989106951082,8.323905716310938,7.961851923542014,8.645582944960289,6.894370466110953,6.59381421067219,8.46739463526708,9.466434378712048,9.679274809678716,9.530566684757186,10.69918670338472,8.03699658335187,5.611404628107992,5.776624322660539,8.07073258237938,7.486716619138493,7.454024876294384,10.521255511336625,8.55400238748076,8.21695922425929,11.95027324203212,8.494757258769047,8.459082644210564,8.768100231810399,10.569582327568096,10.890301252078181,7.546457977963944,10.5109042364862,10.62385487323268,11.20450418473622,8.134069399290253,9.019049859320956,12.109777166384035,10.032947120588851,9.143843454099573,6.867334218807141,9.001915971778816,9.69863617337545,11.134735653217968,9.069452841182853
