,parent and child,parent and teenager,wife and husband,fiance and fiancee,siblings,divorced spouses,a person and their in laws,employer and employee,interviewer and job applicant,guard and prisoner,nurse and patient,therapist and patient,salesperson and customer,business partners,opposing negotiators,political opponents,business rivals,enemies,teacher and student,professor and graduate student,master and servant,close friends,casual acquaintances,teammates in sports,second cousins,grandparent and grandchild,foster parent and foster child,godparent and godchild,step grandparent and step grandchild,ancestor and descendant,man and his mistress,step siblings,distant relatives,twins,a person and their family friends,manager and staff,union leader and union member,manager and assistant,entrepreneur and investor,drug dealer and addict,victim and witness,criminal and police officer,criminal and prosecutor,customer and businessman,representative and citizen,officer and soldier,religious followers,reader and writer,reviewer and writer,sugar daddy and sugar baby,director and performer,psychologist and client,judge and contestant,man and god,university student and administrator,student and dorm resident assistant,athletic trainer and trainee,researcher and research subject,peers,classmates,bride and bridesmaid,guest and host,television host and guest,volunteer and organizer,bully and victim,a person and their social media follower,childhood friends,pen friends,friends with benefits,life partners,soul mates,church members,fans of the same sports team,fans of opposing sports teams,superior and subordinate,a monarch and their minister,cousins,parent and infant,step parent and step child,bride and groom,man wife and man mistress,brother and sister,close relatives,a person and their deceased spouse,foreman and laborer,owner and manager,chief and deputy,supervisor and subordinate,boss and secretary,intern and employee,lawyer and client,judge and lawyer,victim and criminal,criminal and hostage,defendant and plaintiff,police officer and offender,police officer and civilian,parole officer and parolee,consultant and client,chef and customer,customer and server,doctor and patient,doctor and nurse,patient and caretaker,driver and passenger,coach and athlete,team captain and team members,club member and club president,politician and supporter,leader and follower,babysitter and infant,religious leader and congregant,prostitute and customer,guide and tourist,athlete and referee,slave and master,performer and audience,dealer and buyer,co workers,sports rivals,romantic rivals,criminal and their accomplice,diplomats,principal and teacher,professor and teaching assistant,mentor and mentee,roommates,sorority sisters,fraternity brothers,groom and groomsman,predecessor and successor,landlord and tenant,landlord and housekeeper,celebrity and fans,celebrity and haters,native and tourist,friends,facebook friends,political allies,romantic lovers,ex lovers,strangers,neighbors,aunt and niece/nephew,uncle and niece/nephew,frenemies,half siblings,adoptive parents and adopted kids,mother and infant,alumni,confidants,a person and their significant other,companions,playmates,competitors in sports,a person and their crush,cohabitants,long distance lovers,brothers in arms
parent and child,0.0,3.6918337766694624,4.818468070217586,5.254698267387112,3.1134311968942368,7.761210394283359,4.537603326743194,7.884183188994812,9.204602810997484,9.701797522995575,5.681560784471659,5.843492604080102,9.150982047792866,6.217547122519794,10.7382932990601,10.369922256642212,10.0144535429498,10.53347122240368,6.610970752430328,6.509755887329083,7.919087119667843,3.8603373638469156,8.664982409019398,5.6072721927725695,6.3355599711177435,2.851141495130941,4.736745160464931,3.4086159865479955,3.614429581248404,5.54938391020966,6.37414597394264,3.5064007433258886,6.7619260668602985,3.8066294085730816,4.970429390963403,7.113821551779375,7.394844063289747,7.940289437321379,8.29664842234554,6.8929928403489775,8.16235299032193,10.875782747029742,10.732653120083723,8.894815343519673,8.057118380508216,9.393823285300366,7.087299407728766,7.130814506959301,7.322011834461305,6.421760480016384,6.244316331210909,6.974535762010329,9.148562684547972,4.372900414771744,8.368094681905033,8.940686374890637,6.790866812238648,8.680609411856713,6.883111184458054,7.4931986941478845,5.052049422617458,7.17616921169232,8.312740039013812,6.528411005799497,10.317519494647202,8.23947829861272,3.714264674616572,8.50369308974542,6.004414677231435,5.488354523521649,4.879360289517866,7.21711481045244,6.508168616984924,9.502481458751918,8.89230110826734,6.84582130245561,5.451410664953989,5.006709796755039,5.33600723488877,6.085319550198175,5.65195761919487,5.240279377515109,5.181551897187389,6.926839918592641,7.6152787383955864,8.12539269662247,8.47684625101111,8.301723642184369,7.5034030039534585,7.349662885203569,8.101174664927537,8.081501797030409,9.684407541720496,8.72851137094642,7.954403951899803,10.969191771014291,11.033783890501947,10.453912973821614,8.145031632678034,8.499191005255641,7.86149061540751,8.000728138951754,8.052093402531868,7.2542549162691685,8.058826929596963,7.592673439847693,7.0761827003028275,6.7661531496120215,8.419900307425461,6.2468515485468945,6.143299640690313,7.909841303887622,7.43745942437194,7.739712904979082,7.907140014070388,8.549084133185739,7.376951149581453,8.14942857947345,6.644118850566361,10.060056218278865,7.328626505150276,7.172371708198824,7.931031299829162,8.695077965143192,8.453270332456087,7.507565296913631,5.908656880648076,5.407394363277219,5.068771155024906,5.099923909445286,7.7379284234563,9.319057827914953,8.115850671673483,6.9254031906792175,8.770113340299174,7.593041683496942,4.62169740275905,6.536408067035239,8.893144082819042,6.213299148009304,9.62492651949878,9.889114470050576,6.337673745931106,5.181551897187389,5.59039552809493,8.825674151348448,5.181551897187389,6.11132281008312,5.570284485388093,7.393280930598832,7.21794394328096,6.32501014225283,6.036496896813196,5.752824262797392,8.988079952596019,6.02559108008142,5.373543124872878,7.049175434839097,5.129296955814199
parent and teenager,3.6918337766694624,0.0,5.210754399216525,4.674157433500276,4.007441205773692,8.466053452820741,4.713509217909315,7.488272629205055,9.236942992112894,9.96646076421154,4.793057964958304,6.199042051304768,8.791374033528053,6.284302302934331,10.76790925805794,10.853300674634434,10.241470089918977,10.493016150508636,6.039652588300244,6.207188181802294,8.2337560260746,3.506752219953214,7.554512062683117,5.375183265698603,6.58664533045334,3.7352245139175606,4.137966466316647,3.720695297609196,4.217543524052022,4.957976345629446,6.105043536402531,3.254704490762651,6.949505362261068,4.272060556108051,4.880858030986532,7.287386790231833,7.687809141196562,8.091072317740885,8.064940191362249,7.4526015650767965,7.482064872460647,10.908203249698493,10.584659195702049,8.892471384005393,7.710437952757572,9.415827700341936,7.639237083191875,6.173978556427631,6.99597968569121,6.125812412533834,6.698573270558389,7.103896925830944,9.198578981133789,4.02917335204876,8.652765792008683,8.619871475462022,6.534130921244185,8.707107190327749,6.993643672987844,6.932429113425355,4.507155478604872,7.180971217004059,8.034177885253149,6.080745756934222,10.238190685094908,9.074378396879748,4.303153991876066,8.286377314887254,5.711057674935787,5.263093260940395,4.65783050182948,7.040089095115315,6.6397085186683915,9.872767477725578,9.302229553191477,6.6086090427396424,5.50640412277484,4.748754578327623,5.097757423855039,5.600000269102728,6.201522459989593,5.333453149981245,5.2757629412134275,6.879972812937969,7.373274271635676,7.906294051110143,7.954907659167772,8.391987363583183,7.826463319040683,7.106688657485475,7.881402800260729,7.861179965100633,9.572316453782372,8.63686067009641,7.7304606187660685,10.852745023412762,10.882721689483674,10.375627038698669,7.448296255717568,8.116226147161772,7.6251572413368836,7.778118660814339,7.777100173793718,7.096317069827368,7.702570964863983,6.955345900918226,6.595209793057482,7.122731209905102,7.430949650976987,6.269349232451048,5.739407185964704,7.244884579252654,7.228119930215527,7.0027660725680585,7.454173823113618,8.864706670497547,6.907056532877965,7.7491977197638136,6.0475555412420725,9.65440222360613,7.2209683498763,6.766428164108928,8.049265828726483,7.8290690806962875,7.881767841822887,6.851085116502229,5.534194994879273,5.479494639504953,5.433988920754905,4.581395021190425,7.274433343540386,8.949811813931058,7.896487274300946,7.205600706602045,8.827881457750701,7.87784811346535,5.06342940502288,6.104273174486378,8.597240917721928,6.5485354667768085,9.55342883068728,10.251732926079105,6.597865658307749,5.2757629412134275,5.923539206371332,8.457732205584044,5.2757629412134275,6.191402186716427,5.339625108977219,7.325166504389441,6.82907280224021,6.386103370930644,4.3123545909971766,6.113363841258835,9.062490914966391,5.593541304255607,4.70726381654848,7.346366773318603,5.153594050384822
wife and husband,4.818468070217586,5.210754399216525,0.0,2.2551384259298106,4.066023702571231,7.82190094295218,4.604908316125829,9.228679978312886,10.599322542945819,10.850885029844966,7.143558279699924,7.92794882070843,10.55977612157487,7.481187567141795,11.659834641012907,11.697592824070142,11.027693611831811,11.275263940665347,6.2303326445272775,6.969997686011037,9.090575247729305,4.470507054177108,8.90424759844503,4.896097303281405,6.74951795293085,4.682403114098066,6.028325306704377,4.642208854143172,5.061204410638262,6.510382733019801,5.900450978547451,3.820300853139522,6.777146568461741,4.013074845744699,6.107440709453095,8.681012395241755,9.045872542313306,9.484548391008842,9.94711585532615,8.465582768221772,9.328085839614571,11.970588942022136,12.00706375884772,9.974763264934074,9.516183581302476,10.782350855586062,8.235648068317527,7.9688778007860295,9.060757905461832,5.807392712201355,8.128719578421705,8.526759722612484,10.420585447968032,5.797205526753873,10.005141123535358,10.401924316562274,8.429491938335213,9.974010267713215,6.908229306850692,6.96359595338734,6.215827023374145,8.694389775272079,9.150753046262171,7.784295472008876,11.381152723907613,9.551316384801698,4.241210025680772,9.107327735924775,4.807620657736182,3.4963695198757363,2.5146332910008597,7.803198132387604,7.205861028792015,10.782197381446707,10.317905933023882,8.121581657103079,6.073479449355401,5.726363682400715,5.237321722456431,4.480059527224732,4.091093521674832,5.9009402259154395,5.848850114224423,7.764627436839373,9.384374496776969,9.805784459701245,9.37496707562353,9.942772481322654,9.296905885052858,9.173273511780378,9.78572600001944,9.769445925496411,10.806931223617868,9.949755302466809,9.664571621432161,11.883499332963051,11.867725022800068,11.504943514277697,9.440394078661926,9.783468203678327,9.606174186446484,9.7027343130278,9.641091747477812,8.723773079280653,9.147683185932136,9.01715092665424,8.955655420116257,8.712762526305728,9.497650618210056,8.179531209096005,6.701447967348103,9.181121383948215,7.772047779322333,9.093000380216044,9.615766864179747,9.67925962561532,8.345559106015916,9.481201850003252,7.626026681247208,10.94650088748113,8.21621486494651,7.686235663742126,9.64534394797109,9.909217308717148,9.795788930532382,8.430658729632103,6.501753127322404,6.006819538565555,6.301143441047471,5.776659196936278,9.477111662878993,10.494453198568321,9.797879082775802,8.711162842124402,10.186368605613167,9.437176326999733,5.359165464704981,7.532370016233032,9.714658611819143,4.837097019552945,9.273799253588566,10.514901796201114,6.748347468101459,5.848850114224423,6.727888955919742,9.239349294360746,5.848850114224423,7.31275368824394,6.225123876867857,8.471119036627472,8.130847582570304,4.04897179439767,5.949442024170336,6.3604681112357735,10.0751045798232,5.447574206969775,5.849664335214477,5.872247915837155,5.648487801189547
fiance and fiancee,5.254698267387112,4.674157433500276,2.2551384259298106,0.0,4.6118669445252625,8.024145120258073,5.0275878694190075,8.943804122073724,10.21973387182442,10.76381832774282,6.643116252852972,8.007988131149785,10.264481453191605,7.511193964627553,11.246459973014742,11.693202257536408,10.825299863761508,10.869615277733724,6.380259288610925,7.06298043444212,8.978205872573216,4.9840361723813285,8.431635876300568,5.230510176757087,6.858349108702422,5.097706825314192,6.265146940940791,5.0567684849841985,5.484921640363365,6.6510616620910215,5.428342471104669,3.5761030965284926,7.072418886839044,4.4623948766472115,6.069484535861326,8.37682559107267,9.192581078969475,9.188146654014796,9.641293548763493,8.564702149801246,9.058476551631179,11.625897605777748,11.642340140300044,9.64433467469837,9.17339966643732,10.408815908372532,8.419693210328846,7.55482608741271,8.745959519842128,5.949403477246164,8.358447778852051,8.736523471306597,10.106185809401138,5.975067432563474,9.734043659805005,10.002981341082522,8.104132818435055,9.94166840094501,6.687018030138553,6.3401750990606285,5.5914719668992365,8.245334974790353,8.795113807859673,7.872773925981685,10.96036789911283,9.690272525366412,4.63589811097315,8.70070410311868,4.101304209871732,4.18995597397682,3.3327935426610416,8.07171644337951,7.351702564165504,10.676932285082573,10.15320286341434,8.208751561567077,6.308202004673418,5.9667289470292655,5.501409046413159,3.4868284532842146,4.625814881300498,6.1344689137712685,6.084378436854674,7.859061089487185,9.094897179023308,9.527611709637378,8.948334681380931,9.541562268115563,9.003023661805589,8.8752984705548,9.50696635983095,9.490208096280043,10.416939412888961,9.57089190353388,9.382212992961348,11.481140342123107,11.481583313224732,11.088857128925136,9.151121044983288,9.57932806213492,9.31677150413724,9.421519472394456,9.358024690220988,8.76220446139146,8.821263789781549,8.567149475129796,8.50239985527692,8.398464553672785,9.076786499999072,8.26956411792538,7.0958157736403304,8.739566874962769,7.431858381795664,8.792305268478225,9.200307510471417,9.45602057005211,7.983607962531318,9.270408003433605,7.264864689902708,10.503773713898939,7.63415838596894,7.274638262288713,9.226033772419102,9.50659105948915,9.522347578032733,8.036687496773606,6.0327040245452785,6.213488092132149,6.410126516593471,5.184798046483942,9.055293003081491,10.309047995444871,9.51947532903975,8.250275387100023,9.732692719066886,9.127874780638829,5.6152709446905265,6.987391312686137,9.767073778922136,5.119386768038441,8.784658285130778,10.585089498141093,6.955399909714844,6.084378436854674,6.8300661122178035,8.731158627108789,6.084378436854674,7.502464915554384,6.446920240436466,7.990425334603137,7.628743127550216,4.382326539182925,5.37663460765554,6.577702326667441,9.592242326356416,4.815433941579677,5.266014825269241,6.106873904810292,5.8920308675690265
siblings,3.1134311968942368,4.007441205773692,4.066023702571231,4.6118669445252625,0.0,7.894824043422061,3.768294010650968,8.222649682273161,9.771295806234573,10.170560164226831,6.648043854117931,6.664115215261808,9.600017804828864,6.13907268430653,10.893521783948572,10.835810086348992,10.286331442039275,10.673090303531147,6.782504651129846,6.798741592326078,8.677870122066704,2.4757199730396464,8.470809247266313,5.022628889608251,6.104177160418438,3.726113318319021,4.639559525833712,3.801253058647093,3.7462819382535675,5.628592715507388,6.292219351115007,2.4671929182577013,6.287933228832398,3.0324055994074635,5.130733678848596,7.706113474654684,8.180973498796162,8.652428122287102,8.993999903584033,7.313008721103499,8.401925106582954,11.435661304592122,11.205094478102048,8.97785446087491,8.713706661999563,9.95143410509725,7.141458054023418,6.787926707812729,8.14349011101994,6.18203481832802,7.05411012019089,7.413792972318304,9.603580387253917,4.130514091392398,9.054034660219992,9.503662746103494,7.669444565893231,9.017847322352058,6.7890012899144665,7.298608451487462,4.688859600832381,7.5010887814649365,8.415211402857638,6.643640376045852,10.900380072622413,8.608354217179777,2.7806241536066842,8.231065017521521,5.729589596536855,4.54617896513728,4.225367854122741,6.693325450939812,5.797811419993764,9.940367632499008,9.481691769346828,7.0005871290626915,4.130869891185622,4.992501421661419,4.425078987824383,5.876679258685624,4.580850652839,3.8973480980837487,3.818019683877115,7.247302520721496,8.362736009113979,8.836269897190025,8.77533824234163,8.876829842337969,8.267932986024901,8.128665557629965,8.814005342256417,8.79592692767889,10.363948536572543,9.486023087667249,8.67929729019925,11.557000541688224,11.543558413301286,11.029568154258559,8.428955877586697,8.824967814102193,8.594224451211476,8.721772180874437,8.814797307652634,7.51481492696872,8.271282406472965,8.396380268689873,7.767524744085537,7.605161909234117,8.644844462572038,6.844276019788391,5.184777572372831,8.728646475100131,7.807663662408892,8.037966953183949,8.508957387408405,9.387412482006273,7.732168635344951,8.488639192948414,6.331077299240823,10.175444851924157,6.9515262186531555,7.183142553142718,8.553556951396649,8.839229101333123,8.81433176059084,7.172463542140319,4.803327973353002,4.357869918518171,4.4536597659429455,3.706483255777442,8.351947611494694,9.597190294708508,8.827496323792142,7.658164673231502,9.341573996457292,8.349367714323218,3.0147771270687,6.071842776914583,8.55749121919186,5.131654757081774,9.318358639168373,10.11277142985995,5.344244262464376,3.818019683877115,5.03936171050563,8.738102864857094,3.818019683877115,5.817610605114045,5.5575171348835,7.428654195455425,6.800099929935791,5.576392053604487,5.246874290578863,4.563308146712999,9.07083942398432,4.902707630236954,4.172594414550435,6.117161805475299,3.839846047775026
divorced spouses,7.761210394283359,8.466053452820741,7.82190094295218,8.024145120258073,7.894824043422061,0.0,7.828464546157067,8.24046479482395,8.348090214925515,6.494561905362572,8.403942318567308,8.16490852327019,8.811811684419334,7.664166632245556,7.140648299771175,7.171722061164454,6.430072390064979,8.45487916523221,8.227341257508016,7.7542739487832,6.635794533187903,8.396496172712332,9.507545130466482,6.986983207826179,8.715961851366611,8.568870867850183,7.411439384834812,8.207383954701438,7.957404476135961,7.825824941898104,7.3185687660210395,8.001344419617466,7.6591278402592575,8.300394143405265,7.714266733937774,6.992550163586711,8.055232793323198,7.9435401262675525,7.690863532931553,6.401983440967066,7.428104078180805,7.776907571230673,7.416933465716585,7.478297585101811,7.482817109077816,8.556490112086516,6.730247125233031,7.638253419503616,7.513485477216453,8.094723360580883,8.59881741269695,7.64116886889561,7.635610107043971,8.085784596329976,8.029619613457468,8.912486258332907,8.946063112424321,8.122712889423171,6.8342816818484415,7.572615234246964,8.014938307293182,7.214847274943543,7.78205610926312,8.814345881373015,7.9757004702242345,7.726344215839819,7.373563514413078,9.14672503757136,8.044661208348256,8.166687192405146,7.964874645152911,7.096139623294055,8.292452508862894,6.971218204839764,6.330874439226793,7.305637969725747,8.902882162381175,8.882065528313285,8.938683441996508,8.9021598575418,7.521149336890972,8.450960954247291,8.630120538325743,8.651044243843087,8.343689403935919,8.292049311119479,9.516107880471385,8.509587779880464,8.209076469789846,8.829788296080634,8.638547738720765,8.316202615937133,8.34418010401812,8.56974534836211,8.04848065221485,9.25944671733243,8.536785921441401,8.413798347102855,9.036420939949517,8.50898215837765,8.582517339949883,9.015710186698426,8.634945324925491,8.748435410353954,9.181713293940133,9.291884828439695,9.111775307795403,8.546226567753193,9.3285556756678,8.951029959108029,9.049123874024641,8.829852659494273,7.192299649895242,8.672861059542695,8.941090317682765,7.882203683367704,8.839509525026594,8.844537237383815,8.687313205426099,7.5821560283315,7.176100948952222,7.929996802682694,8.207741984425414,9.404383667625154,8.55126664819373,8.82257384476279,8.76510567087578,7.860635014851989,8.508982015502841,8.839694945697502,8.571431616409463,9.074266142362195,8.574521906138111,8.589373796729179,8.120739952708968,8.263833812156946,8.57269326020289,8.262489531149747,8.47780838793778,8.165926712603696,8.363872451627634,9.288292863329614,8.18866198888957,8.630120538325743,8.60883898093594,8.037300937306062,8.630120538325743,8.528131278500343,8.841706673382875,8.244138555577383,8.873037270816498,8.477312484763216,9.073597321003104,8.146011196204896,7.678857174691987,8.425464987227098,7.891572656464367,8.131544990980554,8.64490404174505
a person and their in laws,4.537603326743194,4.713509217909315,4.604908316125829,5.0275878694190075,3.768294010650968,7.828464546157067,0.0,8.806277846586744,8.892622920618532,9.834104888219251,5.636493193085779,7.069253895757955,9.70160400539889,6.892488797724448,10.283507649965568,10.078510896841637,9.325702988212502,9.559392770475492,6.141790472539659,6.777877673875514,7.94361061162865,3.8788199738819897,6.737036270206927,6.054892616356358,4.210869032236521,3.6193192539520247,4.492454859074332,3.167458974431945,3.3290886616212085,3.891635640109464,6.603259572022822,3.262805838568613,4.057497342305349,3.433502091707568,4.476323544955532,8.136257229574051,8.049981994106217,8.72756004737186,9.020357974205618,7.009999141391646,7.550588974509407,10.81428641343274,10.693476469836911,8.48655226029534,8.131244862129435,8.852831186167073,6.9078565173423945,5.535032277651147,7.699752754758924,6.989283410074247,7.458357554842794,7.653893475087565,9.223952655750349,3.638929793955372,8.927650331364633,9.033142034354624,7.481243497200903,8.707487539027776,6.124856330903417,6.366061945197635,5.75110564803079,6.765832610580377,8.207194202272868,6.590130764822303,10.048044446601956,8.358732727537948,2.6659629625562986,6.529874449738416,5.583612997898038,5.7751199741653325,5.053381750356939,6.198755750747708,5.567276564244155,9.183017611320615,9.041760812801677,6.80609673246012,4.661108817625894,4.748309286530381,4.260281546130986,6.0155155631425865,5.583137921751817,5.0680977205222595,5.007351257261568,4.978438092064832,8.698736086990223,8.96522961495886,8.3286454225848,8.622093103113716,8.40223208830591,8.729826932268306,9.00805901859783,8.970728617553066,9.544391208678599,8.766063597027834,8.742898318907866,10.787223119300183,10.850469143993909,10.320571208663063,9.010512722529832,9.070175943490307,9.172700845190672,8.887211521363712,8.851141837942787,8.160869226312592,7.87017513700527,8.295244053498815,8.27300482158862,8.21145198648756,7.986140497104569,7.008412046092747,5.71174881177652,8.306247192919793,8.806924589260802,8.656509140659825,8.201342435153142,9.136480963315778,7.799332188817807,9.146891626291492,7.43964591854553,9.907205246118911,7.720059325700458,7.066359459598708,8.522409800959982,8.856964662575036,8.25157405429748,7.84675578858652,5.688928290197765,5.122906351730406,5.296248549360349,5.401283578465706,8.004459758638536,9.353315806842277,8.99517149209942,7.344513565221065,8.652971912049024,9.06747006544875,4.952244672422937,6.1589148726813745,8.713820705745349,5.9239758022112525,8.69673409883575,8.541972874705651,6.245225899209913,5.007351257261568,5.80033459506871,7.8353676616241215,5.007351257261568,6.603340348546065,4.672379471901096,7.239494016944099,6.9312508928447985,5.3000145585124905,5.4695200166160785,5.421422945949635,9.640410843490775,5.726792371553913,5.296763527362843,6.182386211117399,4.752445472579552
employer and employee,7.884183188994812,7.488272629205055,9.228679978312886,8.943804122073724,8.222649682273161,8.24046479482395,8.806277846586744,0.0,6.230833602397525,6.948682938046091,6.958643340358818,5.611955354840758,4.4352158773960415,4.805987222482651,8.309894115552703,8.881618313220885,8.47789087065185,8.789693026604489,8.134023016314258,6.58188570634308,7.476399214234419,8.143952765509347,8.832721127142936,7.422110277347711,9.546543010348298,8.578009222181644,8.458688240548945,8.167078550997864,8.589794414688665,8.998630802146414,8.740213793789513,7.975234715454636,9.251807548202006,8.770889852089649,7.2434283879095736,4.256773777541089,5.04206213131809,3.903720674203128,4.64586633371156,7.687914706961775,7.285965535755298,8.264530741725773,7.931813895196378,5.4758984285278824,4.997748132403353,6.918051716592927,5.940828503962104,8.559612588262839,5.316297047682466,6.942916489824614,4.65202056543896,5.744038857313796,6.530720523939133,8.356806853879627,5.025462208259134,6.305304769204556,5.330469081784124,5.034847077738195,7.512381705315988,7.970040354278863,7.397044446477932,7.561943197164564,5.551282477571676,6.0694406686411995,8.917284365770861,7.923436104236519,8.568077464779758,8.974238886748381,8.475849149761542,8.556761035797114,8.88909471177303,7.1192401267123975,7.603311378428989,8.798155029244226,7.195541335566002,7.575766102387551,8.245017285755262,8.160141473723678,8.233697691087405,9.11248012798138,8.91891874835521,7.988117903633739,7.949715702538675,9.025258091005002,3.4284224225871354,3.9851063560180986,4.874554502230928,5.453494145390092,4.850194033398559,4.008342644806123,3.975328058210966,4.24787659496079,7.423784809289867,8.340975885701999,6.11031972613826,8.582177895654329,7.99774696689375,9.005036833150907,3.4753528255118216,3.4740580197155104,2.605491779132723,4.308118234155095,4.035253341795806,5.13697253711009,5.980184782026113,5.173679802517794,5.481494893711069,4.8710653122936325,5.9110428856476,6.671728639377009,7.153113296977467,6.065659022413769,6.375938324990378,3.6712883799621907,5.915658308195391,8.24971976539287,5.09254501899107,2.4992033835744363,5.769608007311631,7.828526735558194,8.573864926198443,6.177161869780325,5.427701178920041,4.83966947250551,5.391782532750597,5.46125139695219,7.749442163045204,7.421218075803051,7.668410366212771,8.002326907362916,6.277218831018075,4.959241798931157,4.270965397246374,6.902841830080038,7.883963451646528,4.81470894766293,8.287724231160595,7.208353678920536,6.091433417241179,9.269917602209302,10.431977520000604,8.582267722773077,7.086488799474687,7.949715702538675,7.456027312018494,7.900254563084441,7.949715702538675,6.8810047780917,8.517560397814485,6.27772036977339,6.959082940001877,9.640264899705295,7.880363653539736,8.054717311101587,7.325686387894926,8.621818828677021,7.609568486266951,9.300091799924534,7.823323079612771
interviewer and job applicant,9.204602810997482,9.236942992112894,10.599322542945819,10.219733871824419,9.771295806234573,8.348090214925515,8.89262292061853,6.230833602397526,0.0,6.668756157846466,7.3240874328204475,7.043977351092457,4.947959311130334,7.137945404213116,6.20116215722,7.4516609124610484,5.4704662873328065,7.670475768019981,7.900953416885362,7.189660533978475,6.529059973786463,10.000975666941482,8.395324376636962,9.293500452954385,9.011515396046674,9.29891482246784,9.099587469183648,8.898254879546444,9.224659127546708,8.513991242379657,9.46888459237359,9.256777507100358,7.8279726415739,9.48814069839996,7.214115187229792,6.201322863706477,5.5465977877361015,5.355214600485758,5.35949778885204,7.272349342563577,6.293776637848289,6.6210341082115125,6.325340966552246,4.017021338375387,4.875462234187563,5.8787613822589435,6.088357064943092,7.925950613348777,6.2139823746741225,8.719325138243832,7.036555500193965,6.830542162585679,4.150847836700223,8.400058654420643,3.7579283952172537,4.195934040103264,6.307750736161496,4.032950033330999,6.660863765236738,6.824424071557813,8.49312715212866,5.072888353895639,5.27509732619305,6.9467552578227325,7.7686719098163435,8.236898368805022,9.165982097608024,7.795927898206445,8.382747398886451,10.43829593872156,10.469492464872092,7.019507398267722,7.723176784830213,7.963887492010814,6.305323321920525,6.939004127919641,8.95458336016797,8.88727221384084,9.275051457209702,9.721783454582017,9.984253184664169,9.164723154991131,9.217748827420401,7.830810633328515,5.84265927015634,6.12645052215181,5.244102662227627,3.9060402409978225,6.214393702762546,6.591795185700245,6.311102058085371,6.552092948756175,5.183413359567048,6.360315014534229,7.141294272515367,7.2756033616479145,7.307150826102336,7.73723012009885,6.472064679893543,6.603479811031498,6.261385372441687,6.525845442287891,6.279811250630762,7.308837186631628,6.65132031885359,6.516414049971584,6.967611568490092,6.821014882582785,6.045594900191591,7.608873722989655,8.6558361352252,6.598993461163016,8.795030291384268,6.935110670570925,5.648069050641598,8.479871303874766,7.0795861621607035,6.621092664928938,8.027758648504056,7.4725878941740485,9.440679803249536,7.7447552602719805,5.666888144358119,5.573523401406264,6.217505513751332,7.467300061866256,8.800172145829812,8.498064886771319,8.786806219151813,9.263160887436033,6.170163900902201,5.1060997670265476,6.236009724142163,6.059511941363043,6.048530739149676,6.836321930803946,9.51079842210877,7.722616786091581,7.782503958569469,10.039203732630416,10.048597447081233,6.7846132099444665,8.05976399779139,9.217748827420401,8.408915323902347,6.43901183373874,9.217748827420401,8.105527410301434,8.833451148980805,6.688154694415777,7.5780500441606335,10.2052541554797,9.300075543425233,8.92931745405382,7.77420017379686,9.444045698112658,8.523018192947777,9.761657783685063,9.066892164456817
guard and prisoner,9.701797522995573,9.96646076421154,10.850885029844966,10.76381832774282,10.170560164226831,6.494561905362572,9.834104888219251,6.948682938046091,6.668756157846466,0.0,8.746243591761266,8.166985985640444,6.63987158253587,8.265513805593542,5.292065420515477,6.937879664844921,5.677974717988069,7.13093503454218,9.239151899545261,9.054177774226428,5.223748849670004,10.517952073208225,10.433055983409915,9.561095383808553,10.7235653317672,10.22559137922675,9.861141463224348,9.628233564108386,9.914783876451985,9.588299240356534,9.060135596257853,9.924833474156923,9.42058366317383,10.09701508328661,8.658628060357508,7.43974679555792,7.805441429219761,7.113689398909902,6.794540652009001,7.438790126646734,6.748169509543884,3.826740027762355,4.21060582344126,6.900964089990572,7.249056190128322,6.6797740185869845,7.6246006159513975,9.590233691342322,7.089082528655621,9.372070205443746,8.38532188928947,7.598037245541096,6.058305016316837,9.760983744183736,7.3080704816424005,7.932023541690479,8.48102442133992,6.865277992058666,8.9086608466911,9.3245860196515,8.943188987796798,8.18968813605761,7.220961830585317,8.628168074615312,5.1521970312205925,8.87115866312885,9.72365293544155,9.988217513186529,9.913492897462676,10.761566446394058,10.960060788617856,8.099264108638428,9.004420035326408,6.791051453415248,5.08145269652953,7.951059449015782,10.066909796583078,9.65115041217482,10.008715797127575,10.878103804703596,10.473821131706792,9.782606695363558,9.981033711379979,9.674605386507963,7.222388004946459,7.304364387657109,7.838803319934652,7.97785691965051,7.381921152120531,7.926041957698598,7.451898909367506,7.553415645253291,6.778854962335269,7.908057253508905,7.443345968069366,5.016061392256116,4.414203626020563,5.2213874478726225,7.868778926052076,7.489544490772246,7.330385640545375,7.812501797613782,7.397488392836459,8.190171360249566,8.397020894179473,8.35380821360738,8.586219588292543,8.309379743923241,8.402200723153504,9.215494961097418,9.479352679919153,8.309272109069383,8.455239769304834,7.941517933396979,8.555268127659165,5.933398769685484,8.363682367307165,7.643461343397297,9.15152524856768,7.456047652741481,8.648926413849798,8.004499901103538,7.7626218174819135,8.016879870808436,7.768546597894614,8.544477799329707,9.861299505249557,9.422894330137996,9.727985235234296,10.252288872650833,8.734275552146672,7.280178543619934,7.3553586859181745,8.631999378702867,8.143511582150936,6.972311595965898,10.252288872650833,9.210356870291012,8.02642876170166,10.666334550114618,10.694916615356767,9.23834826630903,9.024036252966852,9.981033711379979,9.632857127247087,8.652973268505578,9.981033711379979,9.207301738739227,9.514299591896398,8.660589683928606,8.933400393310455,10.75135153508624,10.210482305872173,9.688507150161644,7.501151118894188,10.335580162584513,9.603128286270339,10.51662644940667,9.881512662521573
