,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Between fans of opposing sports teams,"[49, 11, 85, 33, 86, 38, 49, 24, 2, 60, 58, 24, 38]","[49, 89, 68, 36, 64, 44, 49, 44, 91, 26, 26, 35, 44]","[52, 1, 89, 26, 88, 30, 52, 28, 1, 14, 17, 22, 30]","[53, 2, 86, 27, 91, 51, 53, 30, 2, 57, 58, 19, 51]","[48, 91, 20, 40, 16, 28, 48, 41, 91, 81, 84, 38, 28]","[52, 2, 22, 46, 24, 21, 52, 46, 2, 4, 4, 46, 21]","[52, 87, 71, 47, 73, 56, 52, 43, 92, 96, 94, 43, 56]","[59, 2, 95, 36, 90, 28, 58, 32, 2, 30, 29, 35, 28]","[54, 91, 54, 40, 54, 43, 56, 47, 96, 32, 31, 43, 43]","[59, 91, 95, 62, 92, 26, 57, 59, 95, 93, 100, 64, 26]","[54, 54, 14, 46, 16, 35, 54, 46, 54, 93, 95, 46, 35]","[2, 1, 2, 80, 6]","[1, 1, 2, 77, 12]","[1, 1, 0, 75, 8]","[100, 32, 7, 68, 13]","[1, 1, 3, 70, 8]","[100, 18, 3, 72, 61]","[1, 1, 3, 72, 3]","[1, 1, 2, 69, 1]","[100, 32, 100, 77, 65]","[89, 90, 12, 75, 58]","[1, 1, 35, 76, 3]","[50, 2, 76, 8, 4, 2, 57, 17, 9, 6, 80]","[58, 58, 68, 100, 62, 52, 16, 96, 16, 6, 73]","[100, 7, 84, 1, 2, 3, 56, 2, 21, 7, 58]","[51, 4, 91, 22, 2, 35, 10, 2, 26, 7, 51]","[100, 64, 69, 10, 2, 77, 16, 2, 16, 7, 85]","[20, 7, 51, 38, 5, 14, 100, 43, 17, 6, 63]","[100, 5, 51, 44, 4, 48, 6, 26, 10, 7, 64]","[3, 2, 33, 15, 4, 2, 10, 47, 12, 11, 30]","[100, 2, 41, 14, 3, 2, 9, 6, 12, 17, 13]","[50, 1, 32, 8, 94, 1, 22, 96, 12, 8, 39]","[18, 2, 14, 9, 2, 2, 13, 2, 10, 13, 17]"
Between fans of the same sports team,"[45, 96, 63, 10, 63, 36, 47, 17, 89, 52, 51, 13, 36]","[59, 97, 76, 36, 74, 47, 55, 23, 90, 20, 27, 27, 47]","[51, 46, 87, 48, 90, 97, 51, 44, 46, 3, 3, 44, 97]","[51, 39, 83, 45, 82, 33, 51, 45, 39, 52, 52, 45, 33]","[46, 99, 21, 48, 15, 42, 46, 48, 98, 61, 63, 48, 42]","[51, 3, 59, 49, 57, 46, 51, 49, 3, 4, 4, 49, 46]","[48, 88, 95, 39, 97, 39, 48, 41, 96, 93, 90, 39, 39]","[53, 50, 64, 32, 69, 37, 52, 31, 50, 24, 16, 26, 37]","[58, 73, 94, 43, 93, 13, 57, 40, 70, 34, 38, 34, 13]","[61, 13, 87, 48, 80, 12, 59, 48, 13, 94, 97, 48, 12]","[53, 2, 21, 54, 14, 26, 53, 54, 2, 93, 94, 54, 26]","[100, 11, 6, 75, 100]","[100, 23, 56, 77, 100]","[100, 53, 100, 69, 100]","[88, 30, 7, 78, 5]","[1, 1, 75, 71, 5]","[100, 53, 30, 70, 63]","[90, 1, 76, 73, 100]","[1, 1, 2, 62, 2]","[1, 1, 2, 79, 2]","[100, 69, 100, 75, 37]","[3, 1, 100, 70, 2]","[50, 1, 66, 11, 4, 1, 100, 3, 19, 3, 89]","[56, 19, 80, 100, 71, 36, 100, 55, 17, 7, 51]","[100, 81, 80, 100, 100, 61, 55, 69, 25, 7, 88]","[52, 15, 100, 52, 68, 14, 8, 99, 10, 9, 68]","[98, 72, 76, 11, 94, 81, 100, 71, 16, 7, 87]","[11, 100, 92, 67, 100, 74, 100, 87, 17, 3, 53]","[100, 95, 100, 57, 86, 53, 100, 97, 6, 4, 66]","[5, 100, 100, 70, 100, 63, 100, 87, 14, 10, 69]","[100, 100, 100, 95, 92, 95, 100, 90, 13, 18, 79]","[51, 79, 88, 6, 100, 71, 100, 88, 17, 16, 91]","[12, 5, 41, 7, 95, 27, 22, 73, 6, 15, 11]"
Between fraternity brothers,"[33, 35, 4, 5, 5, 99, 97, 18, 100]","[33, 29, 92, 5, 4, 25, 28, 100, 23]","[91, 92, 5, 9, 13, 95, 93, 5, 96]","[58, 55, 55, 7, 7, 47, 47, 55, 47]","[49, 49, 94, 4, 4, 96, 98, 93, 100]","[14, 18, 1, 8, 4, 39, 32, 1, 35]","[10, 11, 92, 5, 14, 92, 98, 96, 100]","[14, 8, 3, 4, 7, 52, 52, 3, 52]","[8, 6, 97, 12, 14, 19, 26, 100, 22]","[8, 14, 75, 3, 7, 21, 25, 78, 24]","[11, 12, 2, 22, 24, 34, 36, 2, 34]","[35, 33, 72, 31, 64, 15, 2, 10, 83, 23, 8, 51, 14]","[35, 40, 100, 42, 94, 6, 1, 5, 36, 48, 5, 1, 6]","[33, 59, 100, 55, 95, 59, 12, 100, 27, 25, 100, 85, 56]","[22, 4, 100, 4, 99, 7, 1, 9, 30, 25, 4, 41, 9]","[8, 6, 100, 3, 99, 5, 1, 12, 40, 23, 5, 4, 5]","[22, 48, 100, 48, 96, 8, 5, 10, 42, 38, 4, 100, 8]","[21, 5, 84, 5, 84, 7, 1, 16, 44, 12, 7, 3, 10]","[11, 2, 22, 2, 20, 6, 1, 1, 53, 13, 2, 1, 9]","[11, 38, 65, 41, 61, 5, 1, 4, 41, 31, 2, 3, 5]","[34, 5, 93, 5, 91, 6, 47, 99, 31, 11, 93, 84, 3]","[10, 4, 89, 4, 86, 5, 1, 7, 70, 42, 1, 3, 5]","[5, 51, 60, 4, 80, 70, 1, 36, 5, 58, 81, 87, 5, 0]","[10, 48, 87, 85, 97, 74, 3, 87, 100, 51, 96, 100, 1, 1]","[15, 53, 64, 80, 62, 100, 6, 86, 64, 87, 73, 89, 100, 72]","[12, 60, 70, 67, 76, 90, 17, 53, 32, 82, 100, 53, 1, 1]","[11, 68, 52, 39, 88, 86, 2, 47, 64, 95, 86, 77, 95, 68]","[23, 55, 57, 8, 44, 38, 39, 29, 41, 69, 92, 74, 85, 54]","[15, 55, 98, 78, 60, 83, 43, 81, 95, 73, 100, 87, 27, 16]","[17, 46, 87, 86, 94, 73, 32, 84, 100, 72, 100, 90, 100, 70]","[11, 67, 89, 62, 76, 88, 10, 89, 100, 72, 78, 95, 100, 73]","[5, 61, 97, 64, 52, 91, 46, 100, 100, 94, 100, 95, 84, 99]","[11, 48, 99, 20, 42, 30, 11, 5, 6, 71, 58, 75, 2, 2]"
Between frenemies,"[95, 64, 66, 29, 28, 53, 100, 53, 94, 9, 8, 98, 100]","[89, 45, 45, 90, 92, 89, 100, 90, 90, 12, 11, 94, 100]","[66, 46, 47, 14, 12, 49, 100, 49, 68, 5, 23, 97, 100]","[62, 53, 53, 12, 11, 76, 100, 80, 54, 6, 10, 88, 100]","[80, 57, 56, 91, 91, 46, 17, 46, 89, 8, 23, 26, 17]","[95, 52, 52, 5, 5, 35, 51, 32, 90, 5, 5, 51, 51]","[92, 58, 59, 100, 88, 69, 100, 66, 90, 7, 5, 99, 100]","[94, 48, 48, 13, 10, 83, 10, 94, 95, 5, 5, 6, 10]","[97, 48, 45, 7, 13, 63, 62, 75, 92, 45, 45, 60, 62]","[69, 63, 59, 90, 89, 53, 72, 53, 80, 90, 99, 65, 72]","[86, 43, 41, 81, 78, 63, 55, 69, 90, 91, 88, 55, 55]","[2, 1, 48, 93, 40, 3, 14]","[1, 1, 9, 63, 70, 1, 10]","[40, 15, 21, 4, 82, 14, 10]","[1, 42, 73, 50, 100, 33, 55]","[1, 18, 71, 50, 56, 1, 8]","[23, 1, 61, 49, 21, 58, 5]","[4, 1, 9, 1, 100, 1, 3]","[1, 1, 7, 1, 89, 1, 5]","[1, 87, 100, 96, 46, 63, 88]","[29, 4, 46, 42, 49, 68, 65]","[1, 1, 53, 96, 73, 1, 10]","[64, 61, 39, 4, 3, 1, 1, 51, 2, 23, 65, 94, 7, 91, 79]","[53, 45, 54, 99, 87, 2, 2, 33, 2, 10, 100, 10, 31, 88, 72]","[40, 58, 58, 9, 4, 30, 3, 18, 1, 73, 100, 70, 72, 36, 70]","[1, 31, 56, 1, 1, 1, 1, 20, 2, 86, 58, 26, 59, 1, 98]","[35, 42, 66, 92, 100, 51, 55, 9, 15, 26, 58, 46, 49, 6, 60]","[75, 60, 67, 8, 4, 2, 2, 17, 4, 75, 37, 71, 62, 60, 14]","[55, 54, 66, 98, 90, 43, 3, 37, 9, 89, 100, 73, 54, 97, 80]","[53, 50, 65, 4, 6, 1, 1, 53, 3, 55, 36, 50, 72, 70, 8]","[34, 43, 62, 16, 4, 7, 6, 35, 3, 66, 22, 49, 54, 31, 5]","[54, 71, 63, 8, 3, 2, 2, 17, 1, 98, 28, 99, 62, 87, 21]","[15, 34, 62, 17, 6, 9, 4, 70, 5, 33, 52, 37, 44, 10, 74]"
Between friends,"[44, 97, 88, 55, 97, 45, 98, 56, 43, 22, 59]","[45, 45, 65, 45, 45, 44, 76, 45, 42, 53, 45]","[31, 47, 59, 65, 47, 36, 65, 65, 31, 27, 66]","[47, 55, 55, 76, 55, 41, 51, 81, 36, 67, 82]","[44, 20, 57, 85, 14, 33, 56, 83, 34, 41, 90]","[32, 1, 99, 67, 1, 32, 90, 67, 31, 77, 69]","[36, 90, 67, 78, 94, 40, 69, 82, 32, 57, 86]","[32, 61, 97, 75, 61, 41, 99, 73, 33, 53, 77]","[39, 70, 86, 59, 66, 38, 80, 59, 31, 48, 64]","[38, 33, 90, 37, 23, 39, 90, 37, 33, 67, 33]","[31, 60, 19, 19, 62, 30, 27, 22, 30, 63, 19]","[50, 79, 100, 53, 76, 63, 47, 71]","[87, 93, 71, 51, 77, 60, 49, 89]","[100, 53, 100, 86, 61, 47, 45, 53]","[26, 46, 100, 86, 59, 73, 50, 46]","[62, 44, 100, 53, 54, 41, 49, 46]","[49, 36, 100, 100, 55, 63, 41, 35]","[100, 50, 100, 81, 68, 65, 53, 50]","[3, 51, 1, 51, 62, 60, 59, 51]","[3, 16, 53, 23, 63, 61, 51, 16]","[95, 46, 55, 57, 70, 49, 56, 46]","[5, 13, 4, 47, 64, 61, 51, 15]","[96, 86, 83, 12, 91, 3, 59, 1, 60, 97]","[64, 100, 73, 54, 63, 4, 24, 100, 14, 94]","[54, 100, 85, 95, 64, 100, 90, 100, 100, 95]","[89, 93, 63, 1, 43, 6, 46, 1, 39, 6]","[62, 100, 53, 84, 72, 100, 39, 100, 31, 85]","[69, 100, 66, 57, 72, 69, 21, 53, 17, 90]","[89, 100, 46, 79, 63, 65, 18, 89, 4, 96]","[77, 100, 100, 64, 91, 88, 45, 85, 20, 92]","[63, 82, 88, 94, 57, 100, 15, 100, 31, 89]","[54, 100, 100, 60, 58, 84, 73, 86, 74, 86]","[64, 77, 88, 1, 42, 28, 37, 1, 33, 49]"
Between friends with benefits,"[4, 24, 41, 0, 4, 33, 54, 0, 51, 43, 51, 54]","[5, 12, 28, 95, 5, 18, 39, 100, 52, 27, 52, 39]","[56, 10, 31, 97, 58, 13, 40, 100, 51, 33, 51, 40]","[13, 10, 34, 89, 12, 10, 51, 95, 23, 30, 39, 51]","[68, 11, 52, 89, 78, 16, 43, 100, 13, 52, 18, 43]","[4, 23, 19, 57, 4, 21, 42, 59, 8, 29, 2, 42]","[75, 46, 24, 57, 75, 46, 48, 60, 56, 32, 54, 48]","[12, 18, 47, 79, 4, 10, 39, 84, 11, 46, 12, 39]","[90, 99, 21, 44, 81, 96, 46, 42, 28, 21, 25, 46]","[86, 74, 66, 95, 84, 74, 45, 99, 100, 64, 95, 45]","[82, 98, 20, 31, 79, 93, 47, 31, 83, 18, 86, 47]","[5, 5, 44, 50, 48, 16, 50, 62, 57]","[7, 17, 41, 55, 39, 3, 55, 32, 21]","[10, 8, 57, 45, 56, 42, 45, 30, 7]","[100, 100, 54, 38, 54, 100, 40, 52, 100]","[100, 97, 54, 48, 54, 72, 48, 33, 100]","[96, 95, 60, 50, 57, 8, 50, 30, 100]","[8, 4, 17, 54, 20, 2, 54, 59, 1]","[13, 13, 7, 54, 8, 1, 54, 36, 2]","[65, 64, 28, 55, 25, 1, 55, 43, 100]","[8, 10, 85, 54, 83, 16, 54, 33, 100]","[80, 75, 54, 42, 54, 1, 46, 64, 100]","[94, 5, 6, 18, 51, 45, 57, 6, 81, 48, 97, 9, 5, 44]","[32, 4, 77, 77, 47, 19, 40, 16, 79, 61, 88, 71, 100, 94]","[98, 5, 64, 78, 32, 10, 56, 12, 99, 69, 72, 100, 72, 82]","[63, 100, 78, 49, 95, 61, 91, 17, 80, 90, 64, 7, 7, 21]","[48, 5, 77, 20, 9, 15, 48, 71, 100, 85, 99, 8, 6, 6]","[26, 5, 51, 1, 33, 6, 11, 10, 100, 73, 52, 10, 1, 31]","[15, 50, 80, 5, 9, 48, 18, 92, 73, 73, 86, 8, 5, 38]","[39, 3, 82, 5, 23, 5, 24, 3, 53, 72, 61, 33, 3, 29]","[42, 50, 55, 86, 30, 12, 6, 0, 100, 78, 87, 28, 100, 26]","[11, 6, 62, 37, 24, 3, 24, 4, 78, 86, 52, 8, 6, 10]","[32, 80, 76, 25, 70, 51, 30, 6, 78, 53, 62, 7, 7, 12]"
Between half-siblings,"[86, 23, 28, 69, 72, 87, 100, 81, 82, 8, 16, 92, 100]","[95, 57, 64, 21, 17, 53, 100, 60, 100, 14, 13, 96, 100]","[73, 56, 61, 62, 68, 48, 77, 48, 83, 9, 8, 67, 77]","[53, 40, 43, 78, 70, 59, 100, 55, 57, 8, 9, 90, 100]","[88, 68, 67, 5, 5, 46, 15, 46, 84, 2, 11, 16, 15]","[96, 44, 36, 83, 87, 88, 100, 79, 94, 5, 41, 93, 100]","[91, 53, 53, 98, 94, 76, 100, 70, 95, 10, 10, 98, 100]","[99, 56, 56, 67, 72, 91, 100, 91, 91, 5, 9, 91, 100]","[95, 60, 58, 60, 60, 68, 85, 72, 93, 46, 46, 83, 85]","[91, 48, 48, 29, 31, 52, 34, 52, 89, 90, 91, 37, 34]","[84, 56, 55, 7, 12, 58, 97, 54, 81, 96, 90, 86, 97]","[76, 100, 78, 92, 87, 93, 92]","[59, 79, 48, 4, 54, 100, 32]","[37, 44, 40, 5, 84, 18, 58]","[1, 1, 10, 50, 68, 1, 16]","[1, 1, 24, 5, 71, 1, 9]","[24, 56, 31, 4, 25, 84, 6]","[100, 88, 51, 1, 88, 92, 77]","[1, 1, 8, 46, 100, 1, 40]","[1, 1, 51, 45, 88, 25, 27]","[90, 83, 59, 5, 57, 79, 56]","[1, 1, 58, 47, 57, 1, 30]","[100, 68, 54, 1, 1, 2, 2, 64, 100, 0, 65, 99, 29, 52, 100]","[98, 74, 62, 69, 97, 96, 80, 56, 100, 32, 100, 53, 19, 97, 52]","[54, 72, 63, 53, 100, 91, 86, 43, 83, 53, 98, 67, 80, 51, 83]","[2, 74, 68, 2, 2, 1, 1, 61, 1, 89, 69, 97, 87, 2, 55]","[22, 61, 72, 79, 100, 44, 8, 67, 100, 49, 62, 52, 29, 48, 79]","[78, 73, 65, 64, 100, 65, 100, 86, 100, 7, 100, 73, 41, 92, 59]","[25, 78, 76, 66, 79, 70, 100, 69, 100, 73, 100, 70, 60, 34, 76]","[83, 67, 72, 70, 92, 57, 100, 60, 100, 32, 46, 88, 29, 86, 42]","[61, 58, 67, 59, 100, 63, 100, 67, 100, 46, 94, 93, 43, 56, 88]","[43, 93, 62, 57, 100, 90, 100, 54, 100, 21, 51, 52, 40, 33, 85]","[12, 57, 59, 89, 93, 67, 80, 50, 7, 14, 100, 100, 13, 34, 75]"
Between life-partners,"[86, 88, 52, 92, 84, 91, 55, 100, 57, 52, 54, 55]","[73, 89, 17, 0, 71, 97, 44, 0, 58, 20, 55, 44]","[76, 87, 32, 92, 70, 95, 49, 100, 78, 38, 90, 49]","[57, 94, 87, 88, 55, 93, 52, 96, 63, 94, 56, 52]","[40, 93, 5, 0, 40, 92, 45, 0, 42, 12, 42, 45]","[88, 93, 51, 90, 87, 91, 38, 100, 90, 51, 82, 38]","[100, 91, 18, 50, 90, 89, 46, 50, 89, 22, 95, 46]","[80, 96, 15, 47, 84, 92, 47, 47, 59, 24, 60, 47]","[80, 52, 20, 92, 79, 52, 51, 100, 59, 21, 59, 51]","[51, 16, 39, 38, 51, 13, 51, 36, 37, 41, 31, 51]","[48, 22, 16, 46, 48, 22, 51, 43, 47, 19, 42, 51]","[97, 91, 100, 100, 95, 100, 93, 46, 43]","[50, 50, 100, 99, 97, 100, 99, 43, 100]","[92, 89, 100, 100, 96, 100, 98, 78, 96]","[22, 25, 12, 97, 8, 1, 97, 37, 6]","[8, 4, 100, 100, 95, 2, 98, 69, 3]","[26, 23, 100, 89, 98, 1, 86, 30, 3]","[50, 50, 100, 100, 100, 100, 95, 47, 100]","[2, 2, 100, 100, 96, 100, 100, 27, 100]","[8, 5, 100, 100, 95, 1, 97, 52, 4]","[72, 70, 100, 100, 100, 82, 95, 23, 3]","[68, 63, 62, 98, 62, 1, 96, 66, 4]","[68, 100, 84, 20, 100, 100, 100, 11, 99, 69, 74, 5, 11, 39]","[61, 100, 81, 51, 100, 100, 96, 75, 99, 93, 69, 47, 100, 10]","[93, 50, 62, 83, 100, 100, 96, 100, 100, 96, 61, 100, 100, 85]","[71, 40, 8, 46, 29, 12, 56, 8, 99, 36, 89, 33, 5, 49]","[69, 60, 99, 13, 6, 100, 100, 86, 100, 97, 88, 12, 5, 48]","[71, 100, 61, 82, 100, 100, 87, 100, 100, 95, 79, 100, 100, 78]","[84, 80, 74, 76, 89, 100, 90, 23, 99, 95, 94, 9, 100, 26]","[83, 80, 96, 83, 93, 100, 82, 100, 99, 94, 61, 100, 100, 93]","[77, 50, 99, 63, 95, 100, 93, 100, 100, 86, 61, 100, 100, 93]","[64, 41, 73, 93, 74, 100, 91, 100, 100, 95, 95, 100, 100, 96]","[75, 3, 63, 22, 67, 8, 79, 11, 100, 51, 74, 3, 10, 18]"
Between long-distance lovers,"[54, 87, 90, 80, 94, 92, 13, 47, 4, 57, 47, 73, 96, 4]","[58, 95, 79, 72, 90, 60, 11, 49, 6, 59, 49, 65, 95, 6]","[65, 92, 83, 58, 75, 83, 5, 49, 5, 59, 49, 63, 96, 5]","[44, 92, 91, 72, 65, 79, 14, 48, 14, 43, 48, 76, 88, 14]","[53, 7, 49, 52, 5, 78, 13, 46, 9, 58, 46, 52, 12, 9]","[58, 95, 1, 96, 6, 7, 12, 48, 3, 57, 48, 86, 95, 3]","[62, 50, 100, 81, 99, 73, 5, 48, 8, 64, 48, 78, 50, 8]","[48, 96, 70, 72, 55, 79, 9, 44, 8, 48, 46, 74, 94, 8]","[57, 93, 100, 77, 87, 77, 10, 37, 6, 57, 34, 82, 92, 6]","[43, 89, 1, 71, 79, 63, 6, 45, 6, 45, 45, 69, 93, 6]","[49, 9, 1, 18, 3, 12, 6, 47, 4, 49, 47, 18, 3, 4]","[18, 12, 20, 44, 91, 19, 38, 48, 17, 90, 21, 37, 86, 100]","[19, 54, 20, 65, 87, 3, 86, 58, 51, 85, 8, 23, 67, 71]","[77, 47, 80, 52, 89, 3, 37, 52, 80, 84, 3, 37, 62, 12]","[13, 8, 10, 1, 9, 65, 1, 1, 9, 7, 65, 1, 9, 2]","[8, 6, 10, 2, 88, 1, 1, 2, 5, 85, 1, 1, 5, 1]","[28, 39, 26, 18, 89, 85, 1, 18, 18, 85, 85, 1, 65, 1]","[26, 63, 30, 93, 91, 11, 74, 89, 100, 88, 10, 69, 100, 60]","[11, 24, 14, 1, 93, 8, 1, 5, 1, 92, 6, 1, 8, 1]","[20, 3, 18, 1, 8, 96, 1, 1, 1, 11, 94, 1, 5, 1]","[80, 71, 81, 49, 91, 95, 96, 49, 42, 90, 91, 95, 100, 1]","[13, 4, 15, 1, 13, 98, 1, 1, 2, 17, 95, 1, 6, 1]","[7, 67, 1, 94, 23, 23, 10, 100, 79, 70, 10]","[78, 14, 92, 78, 80, 29, 68, 39, 89, 32, 10]","[76, 39, 64, 51, 66, 100, 58, 40, 90, 59, 60]","[7, 54, 1, 95, 42, 16, 4, 100, 99, 7, 4]","[59, 51, 68, 51, 87, 24, 66, 79, 95, 12, 15]","[30, 98, 54, 68, 42, 6, 10, 59, 89, 5, 38]","[47, 68, 65, 79, 1, 25, 17, 52, 68, 17, 33]","[4, 30, 1, 79, 31, 10, 8, 31, 79, 11, 16]","[77, 8, 52, 80, 75, 23, 97, 10, 100, 7, 21]","[60, 66, 62, 62, 57, 17, 69, 91, 100, 85, 17]","[72, 86, 2, 62, 19, 7, 13, 64, 57, 15, 24]"
Between neighbors,"[46, 89, 86, 3, 88, 37, 46, 15, 95, 97, 92, 6, 37]","[40, 95, 67, 31, 67, 47, 40, 37, 88, 56, 58, 31, 47]","[63, 39, 60, 25, 58, 39, 57, 33, 33, 52, 52, 29, 39]","[47, 32, 66, 45, 60, 11, 47, 45, 26, 60, 57, 45, 11]","[45, 81, 28, 39, 19, 46, 45, 40, 86, 56, 59, 32, 46]","[48, 1, 83, 45, 75, 44, 48, 45, 1, 18, 5, 42, 44]","[54, 87, 97, 45, 92, 32, 54, 45, 90, 88, 97, 45, 32]","[54, 4, 96, 49, 95, 33, 60, 49, 4, 68, 68, 49, 33]","[54, 91, 93, 43, 93, 45, 54, 35, 94, 47, 40, 40, 45]","[58, 47, 86, 64, 89, 21, 58, 62, 47, 30, 34, 70, 21]","[59, 49, 10, 41, 14, 15, 60, 36, 49, 5, 11, 40, 15]","[80, 65, 5, 73, 60]","[83, 20, 18, 75, 74]","[100, 55, 45, 66, 73]","[64, 30, 62, 78, 45]","[1, 1, 50, 75, 5]","[95, 42, 37, 76, 53]","[62, 64, 38, 70, 86]","[1, 1, 2, 78, 1]","[7, 2, 12, 77, 4]","[86, 91, 47, 80, 44]","[5, 1, 14, 73, 3]","[100, 1, 72, 12, 2, 1, 100, 2, 15, 46, 82]","[100, 30, 77, 100, 100, 43, 100, 68, 14, 40, 85]","[100, 86, 85, 100, 80, 95, 77, 67, 38, 46, 52]","[100, 21, 86, 7, 1, 21, 5, 1, 10, 46, 61]","[100, 96, 65, 7, 65, 52, 100, 97, 14, 38, 62]","[100, 79, 89, 90, 100, 53, 9, 86, 18, 6, 57]","[100, 84, 82, 67, 77, 90, 16, 86, 11, 8, 66]","[100, 100, 100, 81, 100, 68, 100, 68, 11, 36, 52]","[100, 57, 85, 43, 100, 99, 100, 98, 15, 17, 92]","[100, 80, 84, 7, 86, 71, 62, 86, 16, 9, 92]","[51, 7, 27, 5, 69, 22, 19, 57, 11, 32, 3]"
Between opposing negotiators,"[31, 4, 69, 4, 2, 55, 2, 55, 70, 33, 57, 20]","[3, 52, 83, 52, 83, 49, 85, 49, 80, 7, 44, 15]","[5, 9, 75, 2, 2, 33, 2, 32, 73, 2, 43, 35]","[4, 9, 80, 14, 1, 48, 1, 48, 77, 4, 40, 21]","[95, 83, 82, 84, 98, 71, 96, 66, 83, 98, 42, 41]","[5, 7, 21, 4, 1, 11, 1, 18, 25, 5, 48, 23]","[97, 100, 59, 97, 95, 54, 98, 56, 54, 99, 45, 17]","[5, 8, 45, 8, 58, 37, 58, 35, 45, 9, 59, 80]","[14, 99, 54, 99, 88, 39, 84, 40, 53, 19, 44, 43]","[97, 95, 56, 97, 100, 13, 95, 10, 60, 95, 41, 69]","[94, 96, 59, 96, 63, 100, 65, 100, 60, 98, 53, 61]","[100, 8, 7, 13, 16, 3, 2, 8, 12, 15, 3, 8]","[10, 8, 6, 7, 2, 6, 2, 26, 9, 2, 4, 45]","[11, 13, 9, 50, 100, 58, 48, 22, 50, 98, 57, 26]","[9, 45, 45, 15, 2, 38, 1, 21, 12, 2, 40, 10]","[10, 10, 9, 51, 3, 6, 4, 28, 51, 3, 4, 35]","[12, 27, 24, 5, 16, 5, 6, 28, 5, 15, 5, 8]","[6, 2, 2, 11, 1, 4, 2, 43, 15, 1, 4, 7]","[5, 2, 2, 1, 1, 2, 1, 37, 1, 1, 2, 7]","[100, 2, 2, 70, 100, 63, 52, 13, 66, 97, 61, 9]","[78, 100, 100, 52, 100, 100, 51, 50, 52, 97, 98, 100]","[3, 3, 3, 45, 47, 4, 1, 25, 45, 47, 4, 4]","[50, 46, 14, 77, 8, 50, 4, 42, 76]","[27, 81, 35, 84, 12, 12, 100, 36, 72]","[16, 21, 27, 89, 14, 46, 3, 4, 46]","[20, 94, 46, 77, 22, 22, 89, 47, 79]","[10, 54, 50, 39, 22, 29, 98, 50, 38]","[27, 51, 19, 79, 10, 42, 100, 16, 80]","[47, 77, 35, 53, 10, 29, 56, 47, 79]","[14, 15, 24, 59, 11, 18, 11, 31, 4]","[11, 56, 64, 46, 77, 5, 100, 100, 40]","[6, 1, 53, 52, 9, 6, 1, 54, 4]","[10, 2, 32, 26, 32, 25, 2, 27, 42]"
Between peers,"[95, 95, 93, 94, 39, 51, 74, 93, 44, 94, 95, 75, 98, 51, 95, 100, 100]","[97, 95, 74, 96, 2, 92, 40, 91, 2, 76, 96, 43, 96, 91, 97, 100, 78]","[98, 92, 91, 95, 100, 39, 65, 91, 96, 98, 99, 59, 95, 30, 92, 100, 100]","[55, 96, 59, 96, 62, 100, 45, 97, 61, 57, 100, 41, 94, 94, 95, 100, 64]","[8, 28, 10, 4, 10, 50, 5, 4, 8, 4, 4, 5, 33, 50, 11, 32, 7]","[1, 91, 81, 1, 1, 50, 46, 1, 1, 82, 7, 46, 95, 50, 9, 100, 88]","[96, 96, 6, 12, 98, 95, 65, 12, 94, 13, 97, 63, 92, 94, 90, 100, 13]","[59, 46, 79, 3, 79, 52, 36, 3, 76, 82, 11, 38, 35, 52, 4, 43, 89]","[42, 95, 41, 14, 66, 92, 13, 14, 62, 40, 9, 26, 96, 96, 19, 100, 40]","[97, 7, 28, 50, 49, 93, 15, 50, 49, 26, 11, 14, 6, 96, 11, 10, 28]","[59, 13, 8, 1, 42, 51, 16, 1, 40, 4, 95, 13, 15, 51, 96, 16, 9]","[54, 54, 100, 100, 100, 18, 100, 22, 80, 95]","[74, 67, 100, 95, 100, 61, 39, 79, 76, 96]","[57, 55, 68, 68, 100, 85, 13, 100, 61, 98]","[90, 89, 21, 23, 7, 6, 3, 54, 30, 10]","[85, 84, 38, 42, 5, 8, 3, 69, 83, 5]","[40, 37, 33, 35, 51, 12, 46, 100, 42, 51]","[77, 75, 65, 61, 100, 100, 55, 100, 88, 96]","[12, 12, 23, 19, 100, 3, 1, 67, 6, 97]","[83, 80, 59, 57, 5, 63, 2, 30, 42, 5]","[52, 52, 27, 28, 100, 84, 82, 37, 33, 95]","[27, 25, 56, 54, 4, 26, 4, 4, 19, 4]","[100, 65, 89, 87]","[70, 48, 8, 85]","[46, 67, 68, 35]","[85, 63, 78, 76]","[99, 52, 53, 78]","[54, 70, 64, 83]","[90, 79, 76, 97]","[74, 46, 10, 97]","[85, 67, 69, 78]","[47, 24, 16, 26]","[52, 27, 3, 88]"
