,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Between fans of the same sports team,"[90, 86, 79, 92, 74, 37, 100, 71, 100, 15, 95]","[100, 39, 100, 86, 75, 50, 100, 87, 100, 70, 99]","[70, 80, 30, 63, 60, 10, 100, 63, 0, 95, 10]","[70, 74, 73, 26, 14, 40, 100, 79, 100, 88, 84]","[10, 25, 23, 0, 21, 5, 0, 16, 5, 5, 7]","[10, 24, 24, 17, 33, 5, 7, 79, 0, 54, 12]","[70, 100, 81, 100, 76, 86, 100, 83, 100, 100, 71]","[11, 87, 45, 72, 69, 10, 100, 83, 5, 88, 73]","[50, 60, 63, 78, 74, 72, 84, 83, 100, 92, 24]","[25, 20, 50, 5, 26, 71, 100, 7, 0, 52, 19]","[30, 76, 25, 12, 76, 50, 100, 12, 0, 63, 14]","[58, 9, 72, 70, 6, 100, 0, 90, 67, 80]","[100, 1, 73, 70, 9, 50, 50, 52, 44, 70]","[100, 24, 97, 55, 6, 100, 90, 50, 50, 30]","[7, 1, 7, 10, 5, 0, 0, 6, 30, 10]","[5, 1, 9, 1, 3, 0, 50, 16, 41, 35]","[51, 7, 58, 1, 0, 0, 0, 8, 45, 0]","[63, 1, 77, 90, 4, 50, 2, 78, 52, 70]","[7, 3, 16, 1, 0, 0, 0, 1, 5, 0]","[12, 0, 6, 1, 11, 0, 5, 3, 6, 0]","[15, 2, 17, 1, 4, 0, 9, 91, 14, 0]","[41, 7, 7, 1, 0, 0, 0, 7, 30, 0]","[25, 5, 4, 57, 84, 0, 8, 4, 30, 13, 100, 75]","[26, 100, 4, 100, 63, 21, 90, 4, 25, 54, 61, 31]","[95, 100, 3, 100, 93, 86, 100, 17, 100, 74, 82, 49]","[1, 0, 17, 0, 5, 0, 5, 17, 0, 6, 14, 68]","[94, 100, 6, 100, 86, 100, 100, 32, 100, 50, 52, 68]","[12, 100, 16, 87, 71, 20, 87, 47, 40, 30, 13, 81]","[93, 100, 82, 63, 92, 79, 87, 61, 60, 75, 24, 93]","[26, 10, 48, 29, 59, 100, 65, 46, 57, 11, 45, 77]","[71, 50, 53, 73, 49, 100, 83, 50, 100, 100, 90, 54]","[46, 95, 10, 73, 84, 41, 100, 34, 35, 93, 53, 61]","[75, 100, 78, 55, 6, 52, 50, 49, 36, 23, 16, 72]"
Between fraternity brothers,"[96, 82, 73, 38, 63, 80, 50, 35, 83, 100]","[89, 32, 90, 33, 85, 98, 100, 65, 76, 50]","[88, 73, 94, 20, 73, 95, 25, 30, 46, 50]","[95, 75, 89, 20, 75, 100, 90, 35, 63, 100]","[15, 5, 16, 52, 16, 0, 20, 50, 10, 0]","[5, 12, 33, 13, 25, 75, 50, 55, 36, 50]","[10, 85, 91, 100, 82, 70, 100, 50, 79, 100]","[80, 94, 96, 100, 68, 80, 90, 85, 58, 100]","[79, 78, 93, 96, 71, 25, 89, 75, 87, 0]","[12, 5, 4, 87, 22, 10, 80, 60, 25, 100]","[10, 59, 14, 18, 58, 10, 1, 34, 26, 100]","[81, 100, 85, 72, 34, 34, 0, 72, 70, 17]","[62, 100, 81, 14, 53, 76, 100, 71, 15, 52]","[27, 100, 88, 65, 27, 25, 100, 16, 15, 63]","[18, 2, 10, 14, 41, 19, 52, 0, 5, 16]","[21, 22, 5, 18, 39, 19, 0, 0, 5, 10]","[14, 38, 41, 4, 34, 27, 3, 0, 5, 11]","[29, 24, 24, 54, 64, 18, 75, 80, 20, 20]","[13, 35, 41, 4, 29, 27, 0, 0, 1, 0]","[12, 42, 45, 50, 19, 31, 11, 6, 5, 8]","[12, 33, 36, 41, 15, 28, 50, 6, 3, 34]","[22, 38, 38, 30, 20, 26, 0, 9, 3, 0]","[78, 10, 51, 86, 30, 31, 51, 48]","[78, 29, 100, 83, 22, 22, 92, 90]","[90, 92, 100, 68, 89, 20, 70, 69]","[72, 12, 54, 62, 11, 33, 0, 6]","[83, 23, 100, 71, 68, 10, 0, 57]","[85, 18, 50, 63, 22, 27, 100, 81]","[64, 66, 100, 55, 62, 22, 5, 92]","[68, 94, 100, 100, 39, 88, 98, 25]","[91, 74, 100, 57, 84, 74, 100, 90]","[90, 80, 100, 92, 46, 89, 69, 90]","[75, 26, 0, 22, 24, 11, 18, 7]"
Between frenemies,"[13, 0, 51, 4, 21, 16, 15, 50, 42, 25, 3, 25]","[91, 100, 53, 100, 53, 44, 59, 64, 67, 80, 11, 100]","[20, 0, 0, 80, 82, 34, 22, 51, 36, 45, 3, 25]","[68, 0, 0, 90, 71, 29, 75, 84, 15, 60, 90, 50]","[0, 100, 76, 5, 12, 34, 18, 21, 22, 45, 41, 50]","[11, 0, 0, 50, 17, 2, 52, 67, 9, 10, 4, 0]","[50, 0, 0, 60, 15, 99, 18, 24, 62, 30, 100, 50]","[47, 0, 0, 23, 59, 66, 23, 96, 38, 20, 2, 10]","[52, 100, 0, 89, 42, 28, 67, 80, 18, 24, 100, 100]","[63, 100, 100, 75, 5, 78, 58, 12, 95, 19, 100, 100]","[17, 73, 0, 50, 39, 51, 26, 1, 23, 16, 49, 50]","[95, 29, 100, 95, 80, 44, 70, 0, 85, 71, 50, 37]","[92, 62, 0, 48, 25, 12, 1, 50, 53, 7, 20, 24]","[71, 50, 0, 33, 13, 6, 50, 50, 44, 20, 10, 54]","[15, 18, 0, 5, 0, 5, 1, 0, 20, 0, 0, 40]","[96, 28, 0, 6, 5, 3, 1, 0, 12, 0, 0, 17]","[17, 29, 36, 17, 0, 12, 1, 0, 9, 0, 0, 27]","[42, 52, 86, 50, 62, 38, 20, 0, 54, 4, 41, 56]","[33, 51, 27, 3, 0, 28, 1, 0, 21, 0, 0, 17]","[94, 91, 29, 76, 82, 88, 90, 50, 72, 92, 68, 18]","[28, 33, 43, 53, 0, 25, 50, 50, 29, 24, 20, 31]","[18, 29, 18, 4, 0, 17, 40, 0, 57, 0, 23, 10]","[1, 0, 7, 2, 23, 9, 2, 1, 8, 57, 41, 8, 17]","[8, 0, 5, 2, 43, 29, 15, 42, 43, 79, 100, 9, 20]","[10, 0, 60, 14, 0, 34, 50, 44, 49, 97, 6, 2, 69]","[8, 0, 2, 1, 7, 19, 24, 49, 22, 20, 0, 5, 48]","[5, 50, 100, 100, 91, 98, 48, 51, 41, 24, 100, 3, 92]","[1, 0, 58, 52, 28, 58, 20, 8, 27, 96, 53, 77, 4]","[3, 90, 100, 100, 89, 93, 70, 18, 20, 99, 100, 23, 55]","[3, 0, 53, 23, 83, 81, 83, 4, 10, 57, 26, 11, 78]","[7, 0, 100, 51, 88, 40, 56, 5, 53, 98, 7, 13, 6]","[1, 0, 8, 8, 0, 17, 12, 3, 13, 62, 0, 0, 3]","[10, 0, 4, 2, 9, 8, 27, 7, 36, 56, 0, 11, 1]"
Between friends,"[83, 90, 100, 83, 98, 80, 100]","[94, 90, 95, 89, 98, 100, 100]","[74, 76, 100, 78, 99, 79, 100]","[92, 100, 100, 88, 99, 100, 100]","[14, 100, 4, 13, 44, 7, 5]","[56, 85, 92, 22, 97, 70, 56]","[21, 50, 56, 77, 67, 21, 100]","[76, 80, 96, 87, 93, 83, 100]","[85, 100, 2, 88, 98, 100, 12]","[14, 0, 2, 18, 2, 9, 9]","[14, 20, 4, 35, 6, 93, 4]","[10, 100, 87, 91, 0, 20, 92, 65, 64, 100]","[85, 100, 80, 100, 100, 70, 95, 75, 53, 79]","[62, 49, 80, 50, 100, 75, 94, 60, 92, 50]","[46, 0, 15, 11, 8, 65, 54, 15, 46, 10]","[60, 0, 43, 9, 23, 80, 91, 14, 61, 0]","[55, 0, 4, 71, 0, 80, 16, 11, 29, 0]","[100, 100, 91, 100, 100, 75, 84, 75, 100, 74]","[3, 0, 6, 7, 0, 15, 21, 20, 73, 10]","[4, 8, 7, 6, 26, 70, 12, 15, 44, 0]","[2, 78, 7, 11, 10, 60, 0, 16, 55, 81]","[2, 0, 6, 5, 5, 35, 0, 15, 23, 0]","[100, 100, 93, 100, 99, 36, 86, 100]","[99, 100, 91, 100, 99, 93, 79, 100]","[98, 100, 90, 100, 99, 94, 77, 50]","[98, 0, 16, 100, 0, 5, 0, 1]","[100, 100, 98, 100, 100, 97, 97, 100]","[99, 100, 84, 59, 80, 97, 71, 70]","[98, 100, 2, 60, 50, 92, 89, 100]","[98, 100, 82, 100, 80, 69, 49, 80]","[100, 100, 70, 100, 100, 98, 88, 85]","[99, 100, 87, 68, 80, 90, 86, 86]","[3, 17, 9, 3, 40, 77, 26, 10]"
Between friends with benefits,"[54, 50, 72, 67, 86, 73, 60]","[73, 83, 84, 77, 95, 75, 86]","[49, 64, 73, 71, 96, 81, 62]","[64, 94, 67, 71, 73, 76, 88]","[28, 32, 52, 0, 3, 44, 77]","[79, 100, 77, 100, 100, 89, 56]","[28, 11, 13, 0, 44, 22, 59]","[64, 50, 93, 53, 85, 55, 49]","[81, 92, 72, 80, 97, 87, 53]","[12, 50, 45, 0, 0, 83, 71]","[87, 53, 72, 53, 55, 86, 70]","[0, 3, 66, 64, 23, 73, 70, 55]","[57, 2, 56, 48, 58, 42, 60, 62]","[61, 0, 44, 65, 59, 25, 65, 58]","[18, 4, 20, 6, 23, 53, 10, 4]","[58, 1, 12, 51, 12, 52, 50, 4]","[53, 1, 29, 50, 29, 53, 100, 39]","[1, 0, 19, 62, 68, 1, 25, 73]","[89, 100, 8, 100, 14, 89, 100, 30]","[51, 9, 18, 42, 42, 51, 25, 46]","[77, 2, 28, 100, 64, 77, 70, 16]","[21, 0, 13, 46, 26, 21, 10, 8]","[4, 3, 10, 43, 0, 1, 5, 81, 33, 72, 0, 16]","[98, 25, 23, 61, 20, 100, 13, 100, 96, 16, 80, 89]","[90, 60, 50, 52, 45, 100, 6, 64, 36, 47, 44, 22]","[5, 1, 1, 70, 0, 1, 0, 100, 23, 8, 0, 67]","[95, 100, 100, 52, 100, 100, 35, 66, 98, 25, 92, 94]","[31, 30, 10, 64, 40, 30, 4, 11, 37, 12, 32, 86]","[28, 100, 49, 58, 100, 41, 90, 77, 57, 87, 96, 80]","[88, 100, 100, 46, 100, 100, 81, 61, 75, 68, 99, 48]","[59, 20, 100, 57, 28, 50, 3, 7, 68, 95, 50, 10]","[69, 40, 39, 46, 52, 75, 4, 11, 88, 8, 59, 67]","[5, 5, 17, 7, 3, 50, 31, 51, 9, 54, 1, 11]"
Between half-siblings,"[90, 100, 51, 72, 76, 74, 78, 90, 63, 60, 77, 50]","[70, 66, 52, 100, 94, 51, 38, 90, 43, 55, 51, 100]","[91, 100, 57, 100, 38, 85, 70, 99, 80, 55, 83, 90]","[90, 100, 66, 100, 77, 99, 68, 99, 91, 65, 100, 100]","[15, 0, 17, 1, 12, 55, 21, 1, 9, 60, 16, 0]","[63, 71, 21, 90, 44, 23, 65, 100, 54, 2, 90, 10]","[25, 100, 73, 52, 13, 11, 36, 1, 45, 55, 4, 10]","[54, 80, 76, 100, 92, 100, 53, 100, 70, 62, 92, 100]","[70, 22, 77, 100, 75, 92, 37, 99, 63, 67, 5, 90]","[12, 6, 47, 10, 4, 16, 28, 1, 52, 33, 1, 10]","[9, 44, 82, 11, 5, 6, 66, 1, 7, 27, 48, 90]","[57, 100, 100, 58, 100, 22, 94, 90, 89, 73, 100, 63]","[65, 58, 80, 80, 79, 64, 95, 50, 86, 48, 50, 55]","[88, 51, 70, 14, 47, 35, 50, 75, 82, 50, 31, 17]","[52, 27, 50, 4, 0, 50, 10, 0, 22, 0, 0, 15]","[62, 44, 50, 14, 12, 28, 50, 0, 14, 0, 21, 31]","[17, 20, 51, 29, 0, 13, 1, 0, 11, 0, 20, 36]","[72, 83, 88, 68, 91, 68, 95, 50, 85, 49, 76, 74]","[58, 74, 87, 1, 0, 54, 1, 0, 11, 0, 32, 82]","[61, 74, 33, 25, 8, 56, 40, 50, 45, 51, 74, 25]","[53, 63, 47, 81, 0, 48, 20, 1, 27, 16, 36, 42]","[22, 27, 43, 3, 0, 15, 5, 0, 31, 20, 12, 32]","[9, 80, 56, 3, 21, 91, 25, 2, 7, 99, 100, 16, 95]","[86, 95, 73, 43, 47, 88, 35, 86, 87, 99, 100, 44, 98]","[85, 100, 81, 70, 29, 72, 51, 91, 84, 99, 63, 12, 25]","[85, 0, 2, 2, 0, 0, 0, 2, 31, 26, 0, 4, 8]","[86, 100, 100, 53, 10, 77, 77, 49, 83, 98, 100, 17, 49]","[100, 90, 100, 100, 37, 100, 58, 87, 98, 98, 100, 95, 96]","[68, 100, 100, 13, 30, 74, 98, 10, 96, 99, 100, 45, 96]","[78, 100, 54, 23, 76, 86, 68, 44, 84, 55, 50, 56, 99]","[78, 100, 100, 100, 88, 99, 90, 100, 91, 99, 100, 20, 99]","[85, 90, 54, 49, 28, 81, 51, 68, 94, 89, 76, 61, 66]","[34, 0, 5, 16, 14, 7, 27, 53, 16, 22, 14, 0, 60]"
Between life-partners,"[91, 100, 96, 100, 97, 95, 90]","[74, 100, 96, 100, 77, 72, 71]","[87, 100, 95, 100, 99, 91, 80]","[100, 100, 99, 100, 98, 91, 85]","[0, 7, 99, 0, 2, 31, 84]","[100, 100, 96, 100, 100, 70, 50]","[13, 8, 0, 75, 92, 87, 40]","[100, 100, 97, 100, 99, 90, 59]","[71, 100, 96, 100, 88, 88, 41]","[0, 6, 7, 0, 0, 57, 72]","[16, 52, 96, 0, 22, 10, 75]","[100, 100, 100, 87, 71, 73, 20, 3]","[100, 100, 100, 100, 100, 86, 100, 98]","[88, 100, 89, 100, 85, 91, 100, 88]","[52, 4, 17, 50, 35, 43, 50, 46]","[64, 1, 12, 50, 37, 53, 70, 5]","[8, 1, 4, 4, 25, 8, 70, 28]","[83, 100, 100, 100, 96, 83, 100, 96]","[83, 100, 76, 100, 54, 83, 100, 83]","[24, 1, 12, 44, 52, 18, 40, 6]","[47, 2, 15, 100, 58, 47, 40, 6]","[15, 0, 3, 27, 20, 11, 10, 35]","[100, 20, 32, 58, 0, 1, 100, 62, 86, 86, 20, 82]","[99, 100, 95, 55, 100, 100, 100, 100, 96, 64, 100, 67]","[86, 95, 81, 66, 100, 100, 53, 60, 83, 84, 86, 64]","[5, 1, 1, 58, 0, 1, 0, 92, 18, 18, 0, 9]","[91, 100, 100, 54, 100, 100, 26, 60, 99, 98, 81, 77]","[98, 100, 100, 42, 100, 100, 100, 100, 99, 97, 99, 66]","[98, 100, 100, 37, 100, 100, 50, 27, 98, 88, 100, 63]","[94, 100, 88, 45, 100, 100, 100, 100, 99, 100, 100, 76]","[97, 100, 100, 40, 100, 100, 100, 96, 99, 99, 100, 85]","[96, 95, 100, 48, 100, 100, 100, 100, 99, 99, 99, 92]","[4, 5, 12, 40, 4, 18, 9, 46, 8, 55, 2, 13]"
Between long-distance lovers,"[95, 96, 6, 100, 82, 75, 100, 48]","[72, 80, 100, 100, 100, 64, 50, 75]","[66, 77, 52, 83, 70, 71, 52, 74]","[76, 92, 100, 100, 89, 55, 85, 71]","[1, 0, 9, 36, 5, 70, 5, 33]","[94, 100, 80, 50, 85, 64, 55, 83]","[86, 0, 36, 52, 70, 61, 9, 15]","[89, 50, 100, 34, 92, 63, 72, 70]","[94, 97, 71, 76, 90, 68, 71, 68]","[58, 15, 24, 20, 10, 69, 52, 64]","[46, 6, 7, 18, 49, 72, 20, 37]","[76, 57, 93, 92, 55, 71, 68, 79]","[71, 80, 100, 69, 91, 100, 93, 88]","[93, 95, 54, 78, 22, 76, 74, 68]","[3, 24, 0, 5, 4, 4, 9, 44]","[13, 6, 0, 4, 4, 65, 60, 56]","[6, 0, 22, 5, 62, 35, 65, 93]","[83, 47, 69, 94, 78, 61, 100, 93]","[68, 0, 45, 97, 71, 5, 43, 53]","[4, 6, 0, 7, 1, 55, 65, 52]","[74, 0, 13, 18, 21, 75, 100, 60]","[5, 0, 0, 6, 1, 7, 14, 61]","[4, 3, 73]","[100, 100, 82]","[49, 100, 75]","[0, 4, 13]","[0, 23, 94]","[50, 28, 73]","[100, 81, 81]","[0, 3, 6]","[52, 50, 86]","[50, 100, 71]","[0, 8, 80]"
Between neighbors,"[85, 79, 78, 85, 63, 35, 50, 65, 85, 70, 90]","[92, 75, 100, 61, 80, 80, 58, 79, 100, 16, 99]","[35, 48, 28, 33, 29, 10, 20, 29, 5, 20, 50]","[60, 65, 39, 27, 32, 10, 15, 59, 5, 68, 50]","[60, 27, 32, 0, 46, 5, 72, 35, 10, 3, 11]","[10, 16, 24, 17, 14, 1, 0, 39, 0, 2, 20]","[30, 89, 73, 100, 44, 90, 100, 54, 95, 75, 22]","[40, 44, 35, 72, 54, 30, 76, 82, 10, 20, 88]","[67, 30, 63, 79, 18, 60, 84, 88, 100, 70, 72]","[30, 42, 53, 22, 10, 70, 40, 71, 0, 77, 52]","[45, 62, 68, 12, 20, 50, 30, 78, 0, 50, 39]","[58, 16, 100, 1, 8, 0, 100, 79, 73, 50]","[50, 6, 21, 55, 17, 50, 50, 24, 32, 20]","[11, 4, 65, 55, 8, 0, 80, 54, 66, 40]","[5, 1, 8, 20, 0, 0, 0, 10, 13, 10]","[21, 1, 10, 26, 3, 0, 65, 49, 44, 25]","[48, 4, 6, 1, 0, 0, 20, 47, 47, 10]","[29, 0, 56, 76, 8, 0, 30, 41, 20, 10]","[17, 7, 6, 1, 0, 0, 0, 5, 5, 0]","[16, 4, 25, 10, 3, 0, 15, 73, 9, 50]","[31, 5, 56, 15, 27, 0, 50, 32, 21, 50]","[22, 5, 26, 10, 2, 0, 5, 6, 16, 0]","[43, 100, 56, 83, 100, 76, 49, 45, 30, 46, 92, 60]","[44, 100, 49, 81, 85, 7, 15, 18, 15, 54, 71, 49]","[37, 50, 57, 80, 85, 9, 68, 19, 50, 65, 86, 50]","[1, 0, 3, 0, 6, 0, 2, 11, 0, 0, 14, 66]","[1, 50, 39, 71, 89, 0, 40, 23, 20, 50, 67, 63]","[60, 100, 82, 89, 90, 35, 35, 17, 55, 90, 10, 71]","[95, 100, 71, 64, 92, 24, 89, 59, 20, 100, 13, 91]","[94, 100, 98, 100, 92, 100, 100, 83, 80, 88, 11, 80]","[75, 75, 91, 100, 80, 93, 100, 68, 100, 100, 19, 51]","[60, 75, 61, 77, 93, 53, 60, 25, 20, 81, 23, 55]","[75, 50, 17, 53, 21, 52, 50, 50, 46, 25, 9, 72]"
Between opposing negotiators,"[7, 41, 0, 6, 27, 20, 76, 0, 0, 48, 2]","[100, 81, 95, 13, 68, 70, 70, 100, 54, 27, 51]","[0, 18, 54, 14, 26, 25, 62, 0, 0, 15, 50]","[0, 9, 64, 11, 9, 10, 76, 0, 0, 14, 10]","[0, 58, 0, 57, 52, 100, 63, 100, 14, 100, 90]","[0, 3, 0, 2, 3, 1, 12, 0, 0, 0, 2]","[0, 50, 1, 10, 65, 50, 47, 100, 64, 78, 100]","[0, 58, 2, 8, 2, 2, 43, 0, 12, 0, 1]","[38, 31, 3, 8, 11, 91, 54, 0, 26, 100, 51]","[94, 95, 100, 66, 86, 100, 13, 100, 100, 100, 87]","[57, 93, 7, 100, 73, 100, 22, 50, 89, 100, 84]","[77, 48, 92, 53, 78, 28, 57, 6, 91]","[4, 4, 3, 0, 6, 24, 9, 6, 39]","[73, 14, 79, 82, 95, 73, 65, 17, 56]","[54, 24, 84, 45, 21, 0, 10, 5, 85]","[46, 4, 39, 5, 15, 0, 20, 51, 73]","[25, 28, 49, 4, 17, 71, 12, 30, 72]","[3, 9, 5, 3, 10, 37, 15, 5, 58]","[0, 0, 5, 0, 9, 0, 2, 5, 3]","[93, 81, 91, 8, 94, 80, 100, 4, 86]","[100, 85, 79, 89, 100, 78, 100, 6, 91]","[80, 73, 90, 4, 84, 63, 31, 5, 16]","[20, 5, 94, 59, 75, 100, 88, 50, 100, 100, 90]","[25, 5, 91, 27, 69, 100, 86, 100, 100, 70, 70]","[20, 2, 5, 11, 76, 19, 35, 50, 100, 0, 0]","[55, 100, 92, 100, 76, 100, 73, 50, 52, 100, 100]","[45, 47, 51, 56, 78, 91, 80, 40, 48, 100, 85]","[60, 1, 92, 5, 81, 12, 71, 50, 57, 0, 0]","[100, 83, 50, 52, 80, 45, 92, 78, 51, 100, 85]","[55, 61, 92, 47, 80, 77, 93, 88, 50, 100, 65]","[25, 59, 89, 53, 72, 83, 63, 13, 59, 100, 100]","[5, 2, 52, 7, 75, 17, 64, 0, 37, 50, 5]","[90, 51, 46, 51, 78, 48, 53, 48, 47, 50, 5]"
Between peers,"[100, 50, 69, 80, 7, 33, 100, 100, 80]","[79, 100, 55, 100, 92, 29, 3, 100, 89]","[90, 70, 49, 66, 64, 48, 100, 86, 53]","[87, 70, 60, 100, 6, 38, 100, 90, 55]","[9, 70, 59, 0, 100, 30, 28, 8, 58]","[13, 50, 64, 0, 12, 35, 18, 78, 38]","[82, 80, 26, 100, 50, 33, 33, 11, 71]","[83, 80, 53, 0, 60, 29, 24, 80, 73]","[93, 30, 38, 0, 50, 12, 70, 85, 57]","[11, 50, 34, 0, 60, 43, 95, 13, 30]","[50, 20, 31, 0, 50, 28, 92, 6, 27]","[22, 10, 54, 45, 52, 5, 88, 99, 0]","[58, 5, 45, 35, 48, 0, 10, 50, 48]","[58, 56, 79, 52, 54, 25, 35, 70, 45]","[1, 7, 19, 41, 11, 0, 5, 0, 0]","[28, 5, 10, 18, 51, 0, 6, 0, 0]","[17, 20, 21, 30, 9, 0, 48, 20, 0]","[54, 57, 46, 45, 42, 11, 47, 70, 38]","[9, 14, 5, 16, 5, 0, 5, 0, 46]","[15, 19, 4, 50, 8, 10, 23, 50, 47]","[64, 67, 11, 52, 53, 0, 86, 50, 47]","[34, 39, 5, 30, 26, 0, 21, 0, 37]","[44, 5, 47, 71, 58, 60, 100]","[47, 61, 100, 66, 85, 54, 100]","[86, 100, 49, 68, 85, 52, 100]","[13, 0, 0, 64, 12, 35, 1]","[58, 100, 23, 63, 77, 31, 100]","[29, 73, 32, 61, 80, 60, 100]","[63, 100, 50, 83, 96, 33, 100]","[48, 100, 52, 71, 87, 33, 100]","[50, 100, 100, 67, 91, 28, 100]","[49, 100, 49, 66, 85, 48, 100]","[32, 11, 100, 32, 24, 13, 2]"
Between pen-friends,"[65, 100, 92, 77, 87, 62, 75]","[100, 100, 88, 100, 96, 86, 94]","[66, 52, 55, 45, 48, 50, 71]","[73, 72, 77, 100, 30, 87, 64]","[38, 24, 45, 0, 13, 70, 88]","[13, 4, 0, 23, 0, 5, 53]","[64, 53, 76, 0, 34, 43, 77]","[77, 100, 50, 100, 75, 17, 61]","[57, 88, 67, 100, 99, 39, 73]","[5, 6, 56, 0, 11, 20, 49]","[32, 47, 46, 0, 58, 20, 37]","[0, 17, 59, 20, 14, 47, 60, 33]","[42, 0, 35, 14, 39, 28, 55, 49]","[62, 64, 31, 45, 70, 72, 65, 54]","[0, 4, 11, 6, 7, 26, 5, 0]","[55, 1, 9, 11, 14, 37, 80, 23]","[11, 1, 8, 4, 24, 8, 0, 13]","[17, 27, 26, 51, 61, 17, 50, 64]","[8, 2, 1, 2, 0, 8, 0, 3]","[9, 2, 13, 14, 7, 6, 5, 28]","[53, 5, 10, 18, 20, 53, 10, 5]","[5, 0, 4, 2, 6, 5, 0, 3]","[4, 3, 12, 53, 0, 1, 8, 62, 33, 70, 10, 33]","[100, 50, 61, 61, 46, 100, 23, 100, 96, 23, 80, 85]","[12, 65, 50, 64, 87, 100, 12, 25, 50, 48, 43, 54]","[4, 1, 1, 70, 0, 1, 0, 100, 21, 7, 0, 54]","[18, 100, 71, 64, 100, 100, 13, 62, 98, 24, 90, 77]","[59, 70, 39, 51, 22, 50, 26, 36, 45, 11, 38, 80]","[4, 100, 64, 47, 100, 20, 6, 48, 99, 20, 51, 37]","[3, 1, 6, 56, 0, 1, 4, 4, 11, 5, 7, 11]","[95, 100, 100, 49, 100, 100, 100, 100, 99, 95, 97, 42]","[27, 85, 50, 51, 59, 100, 49, 100, 87, 8, 71, 51]","[5, 1, 30, 37, 36, 50, 21, 22, 24, 54, 32, 12]"
Between playmates,"[51, 97, 100, 66, 80, 63, 90, 44]","[50, 59, 100, 75, 70, 63, 70, 86]","[57, 53, 64, 49, 60, 67, 76, 26]","[81, 49, 100, 71, 49, 69, 100, 18]","[2, 0, 27, 22, 0, 69, 4, 47]","[51, 50, 65, 50, 0, 56, 100, 33]","[100, 10, 70, 80, 75, 64, 7, 69]","[44, 98, 100, 54, 55, 57, 55, 79]","[71, 99, 72, 50, 70, 54, 73, 43]","[66, 54, 21, 41, 0, 52, 100, 53]","[40, 6, 0, 20, 50, 58, 22, 69]","[25, 53, 45, 11, 19, 4, 10, 85]","[29, 65, 68, 23, 41, 85, 17, 76]","[31, 100, 67, 72, 62, 51, 60, 92]","[11, 55, 23, 17, 13, 9, 7, 52]","[3, 34, 41, 5, 73, 2, 24, 78]","[3, 100, 39, 62, 51, 63, 48, 87]","[23, 52, 45, 23, 20, 84, 90, 72]","[4, 0, 0, 6, 1, 18, 9, 88]","[4, 11, 11, 73, 10, 3, 45, 47]","[66, 0, 18, 20, 69, 72, 100, 84]","[8, 0, 9, 75, 10, 4, 12, 81]","[9, 68, 79]","[56, 80, 71]","[51, 89, 87]","[0, 32, 6]","[100, 100, 79]","[52, 53, 48]","[100, 83, 86]","[100, 37, 77]","[100, 68, 92]","[85, 70, 85]","[0, 7, 85]"
Between political allies,"[0, 84, 66, 0, 49, 86, 70]","[82, 57, 62, 0, 54, 88, 77]","[13, 69, 53, 0, 43, 75, 90]","[0, 41, 62, 0, 30, 86, 77]","[100, 83, 47, 100, 100, 93, 92]","[0, 4, 0, 0, 0, 4, 70]","[100, 51, 96, 47, 53, 91, 45]","[0, 55, 41, 0, 0, 38, 58]","[56, 70, 14, 43, 48, 87, 45]","[100, 84, 91, 100, 99, 83, 57]","[100, 50, 24, 100, 79, 57, 56]","[0, 29, 51, 33, 12, 59, 90, 39]","[12, 1, 21, 5, 13, 21, 50, 64]","[59, 83, 28, 26, 91, 92, 60, 64]","[57, 4, 4, 52, 85, 78, 90, 17]","[70, 1, 17, 97, 48, 52, 80, 4]","[12, 1, 41, 51, 78, 9, 15, 58]","[43, 10, 21, 1, 19, 43, 10, 52]","[31, 0, 4, 2, 0, 29, 0, 1]","[36, 7, 19, 65, 80, 36, 20, 38]","[69, 10, 12, 100, 89, 69, 100, 33]","[21, 0, 4, 94, 82, 21, 0, 46]","[64, 90, 50, 58, 100, 100, 61, 48, 44, 73, 80, 78]","[99, 100, 72, 71, 64, 100, 35, 83, 95, 24, 85, 61]","[59, 100, 80, 65, 0, 100, 100, 49, 73, 47, 100, 82]","[98, 100, 70, 58, 100, 100, 100, 100, 36, 70, 80, 87]","[61, 100, 50, 69, 0, 100, 21, 61, 49, 59, 90, 83]","[43, 60, 60, 53, 25, 50, 9, 92, 71, 34, 46, 55]","[30, 100, 75, 57, 100, 100, 54, 57, 54, 44, 94, 65]","[49, 80, 50, 47, 67, 80, 34, 58, 15, 6, 80, 21]","[59, 100, 100, 52, 100, 100, 49, 89, 83, 95, 80, 33]","[56, 90, 74, 43, 42, 100, 13, 15, 88, 6, 67, 37]","[24, 15, 50, 46, 53, 50, 50, 53, 38, 54, 1, 45]"
