,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Between enemies,"[5, 29, 7, 70, 35, 1, 4, 11, 1]","[51, 61, 88, 92, 25, 98, 52, 35, 0]","[6, 67, 7, 20, 23, 28, 3, 60, 9]","[7, 67, 6, 89, 11, 95, 6, 60, 2]","[52, 70, 12, 76, 9, 8, 8, 46, 5]","[4, 41, 2, 94, 2, 23, 76, 75, 6]","[44, 53, 50, 90, 16, 86, 59, 71, 43]","[14, 69, 4, 73, 18, 1, 5, 78, 6]","[58, 44, 5, 55, 7, 5, 78, 71, 2]","[17, 25, 46, 76, 38, 100, 83, 58, 83]","[39, 59, 9, 78, 21, 1, 83, 80, 99]","[3, 2, 59, 11, 32, 79, 71, 82]","[3, 8, 52, 4, 61, 46, 5, 31]","[4, 20, 7, 5, 12, 70, 5, 29]","[6, 9, 62, 13, 33, 64, 3, 6]","[2, 7, 3, 12, 16, 60, 2, 3]","[5, 8, 7, 6, 9, 58, 7, 34]","[9, 8, 95, 4, 0, 47, 7, 40]","[47, 7, 23, 2, 0, 63, 1, 1]","[93, 99, 1, 100, 100, 57, 93, 72]","[5, 6, 38, 1, 0, 57, 2, 21]","[42, 44, 22, 100, 15, 53, 95, 79]","[46, 4, 100, 0, 19, 62, 65, 83, 10, 31, 49, 0, 66]","[31, 2, 0, 0, 57, 59, 65, 80, 4, 25, 43, 0, 20]","[33, 0, 0, 0, 92, 38, 1, 85, 12, 51, 61, 8, 72]","[74, 0, 0, 0, 40, 68, 53, 82, 9, 57, 83, 69, 25]","[49, 0, 71, 45, 72, 54, 72, 79, 56, 76, 32, 33, 36]","[55, 39, 85, 35, 47, 25, 82, 83, 74, 62, 33, 27, 35]","[61, 11, 51, 17, 37, 36, 76, 84, 67, 63, 39, 0, 28]","[50, 0, 52, 25, 41, 31, 91, 76, 50, 92, 9, 0, 25]","[77, 100, 84, 62, 79, 66, 3, 78, 80, 32, 31, 25, 59]","[49, 0, 0, 0, 15, 54, 3, 80, 1, 58, 81, 31, 10]","[43, 0, 50, 21, 69, 30, 48, 72, 75, 51, 66, 0, 75]"
Between ex-lovers,"[62, 33, 40, 9, 24]","[73, 14, 100, 6, 20]","[82, 25, 30, 3, 63]","[72, 38, 21, 3, 11]","[46, 84, 31, 100, 41]","[66, 4, 46, 7, 21]","[86, 27, 70, 2, 8]","[82, 19, 46, 13, 13]","[52, 37, 25, 8, 56]","[55, 33, 19, 100, 78]","[73, 71, 40, 10, 97]","[70, 77, 69, 75, 70, 15, 80, 100]","[41, 78, 75, 50, 62, 39, 30, 100]","[55, 8, 84, 19, 51, 23, 5, 100]","[61, 2, 30, 1, 7, 3, 3, 100]","[65, 3, 44, 3, 7, 3, 17, 100]","[34, 7, 68, 1, 3, 3, 19, 100]","[65, 72, 78, 72, 51, 28, 70, 100]","[34, 8, 87, 80, 23, 11, 10, 100]","[59, 7, 68, 100, 48, 6, 77, 100]","[77, 10, 100, 1, 4, 5, 12, 100]","[70, 4, 28, 35, 0, 4, 2, 100]","[50, 15, 23, 61, 13, 23, 4, 14, 73, 42]","[100, 50, 100, 79, 8, 65, 4, 6, 59, 35]","[100, 45, 14, 80, 4, 67, 5, 71, 66, 25]","[2, 25, 6, 71, 0, 36, 3, 0, 60, 29]","[4, 40, 7, 78, 0, 64, 25, 32, 52, 38]","[53, 35, 4, 28, 12, 55, 31, 12, 62, 46]","[53, 45, 6, 56, 100, 62, 28, 0, 55, 37]","[100, 35, 5, 80, 50, 61, 21, 11, 64, 49]","[84, 40, 50, 84, 50, 39, 48, 88, 63, 8]","[100, 35, 24, 66, 25, 9, 12, 45, 57, 52]","[3, 20, 10, 46, 50, 29, 52, 68, 58, 52]"
Between fans of opposing sports teams,"[30, 1, 78, 11, 10, 50, 63, 49, 1, 0, 21, 0, 18]","[100, 50, 47, 91, 75, 68, 26, 100, 100, 58, 100, 100, 6]","[11, 1, 35, 1, 5, 32, 1, 5, 17, 54, 2, 10, 12]","[55, 1, 36, 3, 20, 53, 56, 64, 26, 60, 88, 49, 91]","[2, 2, 73, 88, 20, 47, 7, 72, 19, 40, 2, 7, 82]","[5, 2, 46, 2, 1, 31, 1, 14, 32, 5, 1, 9, 16]","[81, 100, 67, 100, 100, 50, 10, 100, 85, 63, 93, 89, 2]","[45, 1, 67, 67, 5, 48, 34, 43, 51, 22, 2, 89, 11]","[18, 2, 38, 54, 100, 38, 47, 100, 25, 63, 100, 57, 11]","[6, 100, 53, 61, 77, 66, 100, 9, 44, 51, 2, 8, 68]","[40, 51, 75, 40, 79, 50, 9, 37, 40, 81, 46, 100, 12]","[83, 39, 52, 4, 5, 92, 6, 51, 51, 50, 78, 1, 11, 7, 24]","[98, 9, 21, 47, 12, 84, 18, 7, 50, 13, 78, 1, 12, 61, 16]","[88, 92, 13, 5, 62, 89, 19, 100, 39, 27, 78, 18, 7, 9, 4]","[94, 12, 13, 8, 82, 88, 15, 5, 31, 13, 72, 1, 8, 5, 4]","[97, 8, 6, 5, 60, 87, 14, 4, 31, 0, 78, 3, 10, 7, 17]","[97, 8, 2, 17, 73, 93, 23, 4, 0, 17, 78, 100, 10, 67, 13]","[92, 8, 12, 77, 17, 78, 9, 7, 15, 34, 77, 1, 8, 8, 22]","[96, 7, 2, 81, 10, 82, 13, 49, 3, 0, 76, 6, 12, 8, 4]","[98, 95, 16, 93, 64, 90, 100, 100, 50, 83, 75, 100, 14, 100, 79]","[97, 18, 9, 12, 69, 90, 90, 33, 6, 21, 78, 3, 14, 5, 3]","[95, 9, 5, 10, 48, 91, 69, 96, 25, 16, 85, 3, 14, 66, 10]","[9, 52, 37, 84, 97, 76, 19, 18, 9, 8, 94]","[7, 37, 35, 52, 98, 77, 24, 26, 66, 6, 24]","[15, 51, 0, 38, 99, 84, 8, 10, 6, 10, 5]","[16, 48, 99, 4, 98, 83, 30, 5, 13, 7, 2]","[18, 66, 0, 28, 98, 89, 27, 5, 14, 14, 73]","[21, 59, 74, 35, 98, 88, 15, 3, 5, 4, 19]","[52, 53, 38, 30, 98, 93, 15, 12, 8, 11, 81]","[17, 58, 11, 48, 99, 94, 38, 5, 6, 4, 67]","[18, 41, 0, 59, 99, 94, 35, 84, 6, 9, 54]","[15, 73, 0, 25, 98, 95, 53, 2, 7, 25, 46]","[26, 51, 0, 83, 98, 92, 19, 8, 5, 30, 55]"
Between fans of the same sports team,"[64, 80, 43, 76, 100, 63, 76, 50, 88, 70, 91, 82, 75]","[100, 100, 79, 89, 100, 47, 9, 100, 79, 63, 100, 100, 83]","[41, 50, 74, 8, 15, 60, 77, 6, 54, 65, 83, 70, 70]","[60, 60, 77, 56, 60, 45, 4, 70, 47, 55, 85, 61, 90]","[1, 2, 43, 50, 80, 66, 39, 11, 26, 100, 2, 4, 34]","[5, 52, 72, 6, 10, 50, 1, 30, 63, 89, 44, 41, 34]","[86, 100, 52, 86, 100, 42, 2, 100, 82, 47, 3, 73, 28]","[46, 100, 72, 82, 100, 27, 53, 33, 51, 66, 91, 85, 75]","[16, 100, 69, 58, 75, 45, 36, 100, 77, 55, 100, 100, 69]","[5, 2, 75, 70, 49, 47, 45, 5, 60, 61, 100, 11, 15]","[38, 52, 57, 60, 78, 19, 9, 56, 68, 77, 47, 100, 19]","[96, 61, 49, 66, 66, 93, 15, 51, 69, 36, 79, 100, 12, 85, 13]","[92, 14, 46, 6, 69, 95, 41, 78, 50, 69, 79, 100, 15, 76, 64]","[95, 84, 12, 60, 76, 75, 61, 100, 49, 73, 77, 100, 5, 59, 100]","[84, 9, 14, 21, 58, 93, 27, 64, 24, 14, 73, 100, 12, 10, 4]","[88, 5, 7, 23, 55, 82, 33, 33, 64, 0, 79, 2, 10, 47, 11]","[90, 7, 4, 68, 73, 90, 54, 10, 0, 28, 78, 100, 9, 71, 17]","[82, 11, 7, 2, 87, 75, 60, 87, 43, 88, 78, 100, 7, 91, 62]","[88, 9, 4, 4, 70, 76, 19, 92, 3, 12, 78, 4, 12, 5, 29]","[86, 8, 32, 15, 62, 84, 10, 21, 19, 12, 77, 2, 12, 2, 2]","[88, 8, 6, 11, 83, 86, 22, 70, 7, 16, 78, 4, 12, 5, 68]","[77, 10, 3, 42, 36, 88, 7, 56, 21, 10, 86, 3, 12, 67, 15]","[7, 62, 31, 92, 97, 73, 24, 53, 58, 17, 83]","[9, 40, 75, 50, 98, 76, 42, 52, 17, 12, 92]","[15, 42, 92, 94, 98, 81, 78, 83, 20, 18, 86]","[10, 55, 100, 2, 99, 82, 36, 25, 54, 17, 2]","[19, 52, 84, 58, 98, 89, 32, 67, 20, 21, 85]","[14, 39, 55, 82, 99, 88, 16, 68, 13, 8, 38]","[23, 51, 100, 83, 97, 92, 57, 90, 100, 15, 81]","[24, 46, 100, 80, 97, 93, 37, 42, 100, 6, 68]","[16, 44, 0, 6, 99, 94, 59, 6, 81, 12, 56]","[12, 40, 77, 87, 99, 95, 84, 30, 16, 11, 59]","[19, 39, 0, 86, 97, 91, 43, 3, 14, 27, 55]"
Between fraternity brothers,"[74, 100, 83, 96, 73, 100, 80, 69, 86, 65, 88, 100, 37]","[73, 90, 78, 100, 77, 100, 90, 68, 85, 100, 64, 89, 100]","[73, 100, 76, 52, 82, 40, 60, 59, 90, 77, 92, 28, 100]","[79, 76, 73, 92, 77, 100, 50, 60, 84, 100, 100, 47, 100]","[80, 65, 78, 32, 79, 35, 60, 75, 8, 100, 43, 61, 4]","[75, 94, 70, 92, 82, 60, 50, 56, 92, 100, 100, 5, 100]","[72, 22, 72, 13, 80, 30, 35, 65, 84, 0, 33, 6, 9]","[75, 79, 69, 74, 77, 100, 45, 59, 81, 100, 67, 76, 100]","[77, 98, 75, 30, 80, 100, 60, 67, 70, 100, 96, 60, 100]","[75, 87, 75, 63, 80, 50, 35, 69, 17, 100, 14, 65, 100]","[79, 88, 69, 59, 83, 50, 50, 67, 83, 33, 55, 52, 100]","[50, 68, 100, 98, 38, 50, 86, 100, 10, 81, 100, 100]","[69, 29, 53, 96, 36, 80, 83, 100, 22, 52, 100, 100]","[100, 76, 27, 100, 47, 60, 86, 100, 80, 100, 99, 83]","[1, 20, 0, 37, 46, 1, 35, 0, 17, 82, 55, 36]","[1, 12, 0, 76, 69, 49, 14, 0, 15, 33, 61, 14]","[2, 8, 62, 91, 39, 1, 14, 0, 8, 11, 99, 5]","[100, 84, 80, 95, 74, 50, 91, 100, 80, 100, 99, 100]","[1, 9, 0, 95, 38, 1, 49, 0, 0, 1, 54, 2]","[68, 87, 12, 92, 88, 1, 13, 0, 21, 68, 50, 55]","[2, 76, 0, 93, 38, 1, 64, 0, 85, 51, 52, 14]","[1, 63, 0, 95, 34, 2, 9, 0, 31, 23, 51, 3]","[100, 55, 54, 14, 67, 82, 88, 34, 58, 20, 66, 42, 100, 98, 100, 52, 16]","[100, 100, 56, 53, 65, 98, 91, 100, 100, 55, 95, 64, 60, 99, 100, 85, 94]","[97, 100, 53, 90, 70, 84, 94, 100, 100, 65, 100, 36, 30, 99, 100, 90, 100]","[29, 33, 77, 21, 67, 16, 82, 0, 33, 50, 98, 40, 100, 99, 7, 31, 25]","[83, 93, 55, 94, 100, 92, 94, 100, 100, 45, 81, 44, 75, 98, 97, 65, 86]","[100, 100, 53, 21, 83, 29, 95, 79, 59, 55, 65, 46, 10, 98, 100, 89, 54]","[85, 100, 43, 73, 71, 13, 89, 81, 64, 60, 77, 38, 100, 99, 95, 54, 100]","[100, 85, 57, 86, 64, 39, 85, 91, 100, 75, 99, 48, 30, 94, 93, 58, 100]","[21, 5, 42, 0, 60, 45, 80, 0, 80, 50, 58, 60, 40, 97, 2, 15, 7]","[100, 100, 85, 89, 59, 51, 80, 100, 76, 60, 96, 66, 80, 96, 97, 94, 100]","[0, 4, 29, 0, 43, 72, 36, 19, 5, 10, 40, 64, 100, 71, 1, 52, 5]"
Between frenemies,"[16, 5, 10, 0, 83, 4, 19, 28, 2, 12, 79, 36]","[89, 100, 100, 11, 83, 50, 10, 37, 2, 100, 71, 36]","[20, 7, 5, 0, 24, 1, 6, 26, 1, 12, 63, 3]","[7, 6, 20, 0, 88, 50, 9, 9, 100, 75, 64, 13]","[42, 100, 30, 97, 7, 1, 92, 7, 2, 21, 57, 92]","[6, 6, 50, 3, 47, 40, 7, 20, 1, 57, 70, 4]","[92, 100, 65, 89, 75, 100, 81, 13, 100, 59, 71, 68]","[30, 4, 5, 0, 12, 1, 18, 46, 100, 30, 66, 43]","[10, 100, 50, 4, 77, 1, 9, 20, 2, 20, 56, 94]","[62, 100, 50, 97, 71, 100, 80, 44, 100, 51, 72, 68]","[8, 100, 50, 100, 38, 26, 6, 6, 2, 44, 56, 13]","[100, 22, 12, 1, 12]","[100, 5, 20, 72, 7]","[79, 30, 13, 15, 54]","[83, 21, 20, 81, 66]","[88, 9, 24, 2, 58]","[90, 1, 22, 75, 56]","[93, 12, 19, 5, 0]","[78, 2, 18, 73, 2]","[55, 76, 25, 100, 3]","[98, 18, 21, 5, 100]","[71, 9, 19, 84, 100]","[0, 1, 100, 48, 94, 72, 56, 87, 57, 77, 27, 32, 6]","[0, 10, 100, 55, 5, 56, 55, 94, 80, 84, 22, 61, 18]","[0, 1, 2, 71, 3, 11, 68, 76, 75, 80, 37, 40, 5]","[0, 4, 2, 100, 94, 96, 75, 42, 77, 47, 35, 71, 23]","[30, 1, 84, 66, 41, 15, 46, 65, 76, 64, 19, 37, 28]","[0, 38, 61, 100, 6, 6, 59, 71, 79, 90, 26, 29, 71]","[48, 2, 72, 100, 23, 5, 59, 63, 78, 71, 23, 21, 0]","[25, 24, 6, 52, 89, 57, 67, 58, 74, 69, 7, 42, 14]","[70, 100, 52, 4, 89, 89, 63, 66, 73, 87, 100, 68, 100]","[11, 1, 99, 71, 4, 46, 18, 50, 72, 91, 21, 18, 0]","[8, 1, 35, 51, 81, 7, 54, 89, 72, 90, 2, 55, 0]"
Between friends,"[79, 32, 23, 50, 100, 54, 94, 97, 92]","[85, 66, 33, 32, 100, 86, 98, 93, 90]","[78, 46, 37, 68, 100, 37, 46, 64, 91]","[64, 40, 19, 75, 100, 42, 77, 66, 90]","[14, 80, 39, 56, 20, 69, 7, 4, 90]","[91, 57, 38, 59, 100, 48, 43, 87, 90]","[27, 50, 51, 59, 5, 86, 39, 52, 90]","[80, 26, 47, 87, 100, 72, 24, 13, 91]","[22, 28, 40, 75, 95, 69, 45, 68, 90]","[81, 23, 31, 79, 5, 52, 47, 9, 90]","[90, 83, 32, 87, 100, 50, 50, 24, 88]","[100, 100, 100, 92, 60, 2, 100, 57]","[100, 100, 93, 83, 80, 92, 99, 94]","[98, 100, 100, 97, 70, 78, 98, 68]","[100, 6, 0, 14, 40, 31, 36, 69]","[100, 100, 3, 41, 50, 72, 61, 70]","[100, 7, 13, 25, 20, 8, 49, 61]","[100, 100, 96, 87, 70, 96, 100, 63]","[100, 13, 1, 12, 25, 1, 80, 78]","[100, 7, 3, 30, 5, 8, 45, 59]","[100, 6, 5, 96, 50, 79, 51, 61]","[86, 6, 4, 11, 1, 1, 67, 67]","[74, 100, 100, 100, 82, 86, 60, 100, 100, 85, 75, 100]","[89, 88, 100, 100, 98, 77, 35, 100, 100, 78, 76, 100]","[100, 100, 100, 100, 100, 100, 44, 78, 0, 97, 73, 100]","[0, 7, 0, 1, 7, 1, 60, 17, 0, 97, 73, 100]","[89, 100, 100, 100, 50, 100, 69, 100, 100, 98, 68, 100]","[85, 100, 100, 100, 100, 63, 51, 63, 0, 78, 74, 100]","[80, 71, 100, 100, 47, 100, 36, 100, 100, 82, 68, 100]","[84, 100, 100, 100, 100, 93, 44, 100, 100, 99, 68, 100]","[100, 2, 0, 1, 0, 1, 46, 40, 0, 80, 63, 2]","[90, 100, 100, 100, 100, 100, 43, 88, 100, 98, 88, 100]","[50, 9, 18, 28, 50, 25, 51, 23, 50, 78, 76, 2]"
Between friends with benefits,"[81, 87, 90, 5, 38]","[67, 56, 76, 4, 34]","[68, 72, 34, 4, 83]","[61, 51, 59, 4, 49]","[52, 82, 16, 80, 73]","[42, 62, 68, 8, 13]","[38, 77, 28, 9, 55]","[46, 82, 79, 9, 45]","[70, 63, 76, 13, 57]","[48, 97, 26, 100, 100]","[53, 75, 56, 13, 93]","[33, 70, 64, 60, 24, 92, 19, 78]","[53, 41, 62, 50, 17, 98, 10, 84]","[19, 40, 73, 60, 48, 82, 15, 75]","[21, 17, 38, 1, 77, 31, 20, 75]","[18, 35, 32, 18, 71, 10, 33, 74]","[61, 47, 29, 27, 57, 26, 32, 75]","[20, 100, 50, 24, 5, 89, 10, 76]","[37, 3, 69, 100, 0, 5, 1, 57]","[29, 4, 51, 19, 48, 6, 14, 63]","[48, 9, 66, 71, 57, 21, 31, 70]","[54, 2, 35, 51, 0, 4, 3, 57]","[50, 10, 44, 30, 0, 32, 10, 47, 67, 25]","[58, 70, 58, 87, 32, 37, 6, 21, 67, 32]","[100, 60, 33, 83, 31, 76, 8, 72, 64, 38]","[4, 15, 14, 14, 0, 90, 2, 14, 67, 43]","[47, 85, 19, 84, 100, 66, 75, 83, 54, 35]","[51, 60, 16, 42, 16, 36, 37, 23, 58, 40]","[100, 70, 17, 84, 100, 45, 31, 68, 47, 35]","[10, 70, 49, 67, 100, 22, 35, 79, 55, 50]","[3, 30, 51, 65, 50, 8, 45, 22, 69, 3]","[51, 60, 53, 75, 50, 19, 25, 64, 63, 37]","[4, 25, 50, 57, 25, 50, 49, 31, 62, 52]"
Between half-siblings,"[100, 83, 50, 60, 87, 100, 72, 51, 100, 68, 72, 53]","[91, 100, 50, 73, 73, 60, 65, 67, 50, 34, 61, 24]","[100, 78, 80, 52, 52, 100, 56, 82, 100, 100, 66, 60]","[100, 79, 80, 73, 43, 100, 70, 60, 100, 100, 65, 71]","[100, 9, 15, 12, 9, 1, 23, 16, 4, 40, 71, 43]","[88, 69, 75, 88, 45, 100, 50, 58, 100, 100, 58, 45]","[73, 17, 25, 100, 18, 15, 56, 64, 7, 5, 60, 96]","[100, 85, 60, 78, 85, 70, 59, 47, 100, 100, 57, 85]","[8, 7, 25, 65, 77, 69, 58, 30, 100, 100, 78, 61]","[4, 25, 20, 4, 53, 1, 46, 40, 2, 35, 66, 54]","[7, 19, 25, 7, 38, 96, 54, 44, 100, 52, 74, 78]","[84, 78, 70, 71, 22]","[100, 81, 34, 64, 97]","[79, 81, 67, 79, 85]","[70, 16, 47, 82, 68]","[75, 6, 62, 80, 56]","[52, 4, 58, 74, 49]","[53, 88, 73, 94, 76]","[74, 8, 49, 70, 3]","[75, 18, 55, 25, 5]","[60, 58, 55, 14, 6]","[83, 21, 43, 80, 7]","[18, 90, 100, 100, 95, 99, 73, 98, 69, 81, 73, 100, 83]","[70, 82, 100, 100, 76, 68, 72, 98, 69, 83, 83, 73, 28]","[100, 30, 100, 100, 50, 91, 33, 96, 80, 85, 66, 94, 100]","[0, 4, 2, 100, 7, 88, 54, 94, 75, 66, 52, 52, 52]","[77, 76, 83, 100, 93, 83, 25, 96, 72, 63, 59, 77, 81]","[100, 100, 62, 100, 78, 81, 46, 92, 65, 91, 81, 100, 79]","[100, 40, 77, 100, 57, 55, 34, 91, 76, 91, 57, 35, 100]","[89, 25, 6, 51, 96, 65, 25, 80, 82, 66, 95, 83, 100]","[0, 10, 51, 4, 83, 11, 19, 87, 67, 93, 2, 11, 1]","[83, 60, 100, 99, 54, 99, 50, 85, 83, 87, 84, 92, 100]","[0, 14, 99, 51, 7, 6, 71, 92, 70, 81, 12, 4, 0]"
Between life-partners,"[66, 60, 89, 100, 96]","[58, 87, 97, 38, 97]","[75, 94, 97, 45, 97]","[62, 54, 78, 54, 100]","[76, 64, 11, 9, 2]","[48, 91, 93, 100, 66]","[63, 66, 47, 100, 100]","[72, 91, 81, 100, 100]","[72, 82, 95, 100, 100]","[77, 50, 7, 6, 1]","[62, 75, 53, 94, 54]","[38, 100, 18, 100, 94, 94, 55, 100]","[58, 100, 38, 97, 82, 100, 80, 100]","[24, 100, 79, 100, 99, 96, 80, 100]","[28, 2, 66, 71, 82, 21, 23, 100]","[35, 85, 70, 71, 6, 10, 65, 100]","[60, 13, 48, 69, 2, 21, 53, 100]","[30, 100, 81, 100, 83, 100, 70, 100]","[72, 100, 51, 100, 50, 100, 15, 100]","[34, 39, 47, 4, 11, 3, 34, 100]","[42, 28, 44, 79, 5, 6, 12, 100]","[53, 5, 98, 28, 0, 4, 3, 100]","[100, 10, 100, 55, 7, 32, 65, 65, 68, 100]","[100, 60, 100, 54, 78, 100, 96, 74, 62, 100]","[100, 65, 100, 79, 100, 88, 86, 79, 53, 100]","[4, 10, 100, 62, 0, 39, 3, 0, 42, 70]","[100, 75, 74, 93, 100, 46, 81, 69, 53, 100]","[100, 70, 100, 80, 72, 100, 80, 62, 56, 100]","[100, 70, 48, 79, 100, 90, 62, 76, 56, 100]","[100, 70, 100, 67, 50, 100, 94, 83, 63, 49]","[3, 5, 100, 78, 0, 100, 2, 0, 62, 6]","[100, 80, 100, 84, 100, 99, 79, 88, 59, 100]","[5, 50, 90, 60, 25, 12, 52, 51, 58, 53]"
Between long-distance lovers,"[89, 63, 80, 69, 100, 97, 58]","[79, 73, 77, 71, 100, 99, 82]","[72, 44, 75, 57, 100, 71, 52]","[81, 69, 86, 64, 100, 82, 69]","[94, 9, 12, 36, 4, 8, 51]","[81, 66, 80, 35, 100, 87, 65]","[72, 21, 5, 83, 16, 25, 79]","[76, 53, 74, 79, 100, 65, 49]","[44, 50, 74, 78, 85, 23, 91]","[95, 60, 14, 71, 1, 3, 89]","[68, 53, 22, 57, 100, 2, 52]","[11, 5, 67, 83, 95, 67, 90, 100, 66, 90, 47]","[80, 11, 74, 83, 50, 71, 90, 0, 77, 95, 42]","[61, 29, 75, 67, 47, 73, 95, 0, 89, 80, 40]","[7, 6, 62, 19, 33, 65, 5, 0, 13, 40, 44]","[5, 2, 71, 41, 88, 84, 5, 0, 5, 50, 40]","[10, 4, 74, 52, 40, 62, 2, 0, 6, 50, 47]","[92, 1, 77, 97, 65, 78, 20, 0, 94, 100, 52]","[73, 2, 79, 89, 44, 62, 89, 0, 89, 85, 45]","[54, 9, 59, 8, 35, 72, 49, 0, 80, 15, 48]","[38, 7, 60, 72, 34, 60, 97, 0, 15, 90, 45]","[34, 2, 69, 29, 45, 84, 87, 0, 51, 25, 42]","[17, 5, 57, 5, 17, 73, 79, 5]","[35, 5, 36, 90, 51, 62, 89, 32]","[49, 5, 24, 80, 100, 77, 77, 14]","[12, 5, 33, 5, 4, 34, 0, 1]","[61, 5, 48, 95, 100, 34, 65, 5]","[45, 5, 42, 53, 25, 68, 74, 6]","[63, 5, 50, 75, 39, 58, 65, 10]","[76, 5, 9, 10, 6, 48, 77, 1]","[60, 5, 52, 45, 57, 72, 0, 3]","[53, 5, 61, 75, 47, 66, 68, 20]","[54, 5, 72, 50, 14, 61, 19, 8]"
Between neighbors,"[19, 80, 42, 84, 75, 53, 63, 53, 88, 52, 73, 70, 66]","[100, 100, 81, 75, 59, 47, 100, 100, 76, 53, 100, 97, 49]","[15, 50, 61, 53, 20, 47, 27, 9, 45, 54, 62, 50, 46]","[8, 50, 69, 69, 30, 36, 47, 72, 54, 49, 53, 49, 67]","[36, 10, 40, 40, 75, 20, 41, 56, 52, 13, 3, 36, 31]","[34, 24, 77, 20, 5, 7, 2, 1, 45, 58, 93, 49, 42]","[58, 100, 59, 85, 100, 19, 4, 100, 84, 58, 86, 53, 52]","[45, 50, 83, 81, 75, 8, 32, 3, 57, 57, 2, 80, 74]","[15, 10, 85, 66, 50, 25, 22, 100, 87, 73, 71, 81, 77]","[4, 2, 82, 40, 63, 19, 2, 56, 65, 38, 100, 20, 8]","[30, 51, 53, 58, 29, 11, 10, 63, 71, 53, 48, 100, 14]","[88, 49, 83, 36, 69, 78, 42, 79, 8, 20, 79, 1, 15, 59, 45]","[91, 6, 14, 42, 41, 94, 29, 12, 8, 6, 81, 2, 12, 91, 23]","[94, 8, 16, 18, 77, 67, 37, 98, 38, 31, 78, 31, 5, 79, 70]","[90, 5, 22, 5, 29, 56, 20, 28, 43, 13, 74, 2, 13, 5, 10]","[93, 31, 7, 57, 45, 52, 53, 68, 42, 13, 80, 1, 12, 52, 13]","[86, 7, 3, 37, 54, 64, 79, 37, 29, 8, 77, 3, 12, 70, 8]","[88, 7, 2, 6, 81, 67, 34, 52, 22, 25, 77, 2, 5, 9, 42]","[92, 6, 5, 99, 94, 58, 7, 89, 20, 0, 76, 50, 10, 51, 8]","[89, 47, 78, 12, 66, 63, 81, 100, 13, 69, 76, 1, 11, 79, 5]","[85, 7, 8, 52, 79, 63, 93, 100, 31, 69, 77, 5, 11, 59, 51]","[80, 10, 7, 46, 48, 64, 58, 94, 10, 24, 86, 2, 7, 64, 32]","[8, 95, 64, 94, 99, 70, 89, 27, 100, 21, 100]","[24, 62, 81, 51, 98, 73, 71, 30, 52, 22, 34]","[21, 59, 76, 92, 99, 78, 91, 19, 60, 22, 34]","[16, 43, 35, 4, 99, 80, 27, 2, 53, 37, 2]","[18, 53, 90, 41, 100, 81, 76, 31, 87, 36, 27]","[15, 45, 56, 77, 99, 79, 52, 12, 48, 18, 6]","[17, 53, 100, 89, 99, 89, 37, 18, 27, 25, 5]","[15, 65, 100, 89, 98, 91, 37, 52, 100, 9, 82]","[16, 55, 0, 5, 98, 86, 20, 53, 25, 32, 55]","[12, 44, 51, 30, 98, 90, 61, 17, 12, 24, 35]","[12, 61, 0, 40, 97, 90, 19, 16, 36, 52, 54]"
