,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Between fraternity brothers,"[50, 85, 90, 71, 91, 15, 100, 82, 73]","[100, 55, 100, 99, 90, 31, 100, 100, 22]","[30, 60, 90, 82, 9, 20, 100, 100, 93]","[50, 65, 50, 51, 86, 31, 51, 50, 100]","[95, 0, 10, 6, 7, 55, 5, 1, 83]","[20, 51, 50, 42, 7, 8, 100, 53, 96]","[100, 29, 80, 76, 85, 43, 3, 100, 5]","[50, 70, 100, 31, 87, 46, 100, 49, 1]","[90, 80, 50, 78, 6, 23, 100, 51, 96]","[100, 12, 50, 44, 10, 33, 0, 50, 81]","[100, 11, 50, 14, 5, 76, 100, 49, 95]","[0, 48, 8, 10, 8, 20, 90, 0, 0, 72]","[4, 21, 19, 4, 52, 70, 70, 0, 0, 100]","[56, 33, 79, 66, 65, 100, 65, 85, 100, 79]","[1, 13, 9, 10, 31, 85, 37, 30, 0, 63]","[0, 8, 76, 4, 88, 40, 1, 50, 50, 80]","[10, 19, 37, 36, 9, 20, 15, 100, 0, 84]","[9, 61, 36, 82, 34, 80, 69, 50, 50, 100]","[0, 1, 7, 2, 40, 50, 1, 0, 0, 65]","[7, 8, 9, 50, 13, 15, 20, 20, 50, 100]","[0, 77, 31, 24, 13, 100, 50, 50, 50, 12]","[0, 12, 7, 39, 5, 10, 43, 73, 0, 70]","[45, 5, 86, 59, 5, 17, 26, 70, 70, 100]","[50, 5, 59, 83, 70, 13, 59, 40, 90, 100]","[100, 85, 84, 95, 90, 56, 100, 83, 90, 100]","[100, 5, 14, 100, 60, 13, 16, 50, 70, 73]","[95, 85, 88, 100, 80, 74, 100, 70, 100, 100]","[60, 15, 70, 29, 80, 7, 100, 20, 1, 74]","[100, 80, 79, 86, 100, 52, 100, 55, 100, 100]","[90, 90, 75, 50, 90, 13, 88, 70, 90, 100]","[80, 50, 62, 10, 100, 6, 51, 80, 50, 60]","[100, 75, 61, 100, 90, 56, 100, 70, 80, 88]","[1, 5, 8, 27, 0, 5, 1, 30, 1, 0]"
Between frenemies,"[8, 28, 32, 10, 36, 26, 11, 25, 40, 82, 14, 20]","[90, 13, 76, 70, 100, 62, 100, 70, 90, 44, 19, 31]","[38, 26, 80, 65, 70, 78, 60, 35, 45, 80, 83, 68]","[76, 14, 88, 60, 84, 60, 39, 80, 50, 88, 71, 65]","[10, 29, 5, 10, 11, 22, 63, 27, 20, 18, 35, 38]","[6, 7, 84, 10, 35, 53, 17, 50, 15, 0, 50, 32]","[25, 88, 82, 50, 99, 22, 13, 40, 70, 77, 41, 80]","[3, 17, 61, 30, 84, 30, 69, 50, 20, 1, 43, 35]","[71, 87, 95, 35, 88, 40, 3, 53, 60, 3, 69, 42]","[68, 86, 2, 50, 100, 91, 100, 37, 75, 10, 58, 75]","[8, 86, 94, 9, 33, 47, 8, 22, 13, 24, 63, 50]","[0, 80, 92, 100]","[0, 10, 9, 100]","[0, 70, 11, 88]","[1, 5, 36, 100]","[1, 0, 5, 100]","[1, 0, 3, 31]","[1, 25, 12, 28]","[1, 0, 6, 39]","[100, 75, 100, 8]","[1, 30, 78, 35]","[100, 25, 100, 68]","[1, 5, 26, 8, 0]","[1, 3, 86, 46, 0]","[1, 2, 42, 19, 0]","[1, 1, 88, 18, 0]","[10, 50, 79, 61, 0]","[1, 50, 18, 46, 0]","[10, 9, 13, 63, 0]","[10, 55, 21, 40, 0]","[20, 10, 14, 42, 0]","[5, 2, 12, 12, 0]","[61, 5, 52, 63, 0]"
Between friends,"[100, 91, 90, 86, 30, 99]","[80, 74, 64, 92, 38, 100]","[90, 58, 55, 91, 53, 100]","[90, 83, 70, 92, 61, 100]","[9, 39, 3, 13, 42, 2]","[60, 89, 75, 53, 48, 100]","[25, 39, 4, 77, 51, 100]","[85, 42, 100, 70, 56, 6]","[89, 100, 66, 72, 69, 100]","[51, 74, 18, 50, 56, 7]","[4, 38, 93, 37, 49, 4]","[7, 30, 50, 9, 23, 25, 36, 41, 7, 60]","[92, 50, 80, 92, 96, 100, 91, 91, 55, 85]","[100, 78, 80, 88, 100, 99, 46, 87, 97, 90]","[8, 64, 20, 8, 28, 5, 50, 82, 47, 10]","[52, 57, 20, 7, 100, 78, 83, 53, 90, 1]","[3, 66, 5, 92, 9, 34, 3, 7, 84, 1]","[100, 83, 85, 89, 100, 94, 49, 50, 90, 100]","[76, 22, 0, 49, 7, 92, 3, 55, 4, 1]","[2, 12, 50, 48, 20, 40, 8, 49, 100, 2]","[16, 65, 50, 76, 32, 34, 7, 85, 81, 90]","[3, 6, 0, 5, 13, 66, 6, 10, 16, 1]","[1, 66, 100, 39, 90, 100, 83]","[100, 72, 100, 62, 98, 77, 99]","[100, 79, 100, 37, 76, 100, 94]","[1, 80, 0, 54, 20, 47, 10]","[100, 96, 100, 80, 43, 100, 78]","[100, 89, 100, 83, 88, 100, 95]","[99, 94, 87, 60, 56, 39, 44]","[79, 93, 50, 45, 26, 100, 85]","[100, 86, 91, 100, 100, 100, 95]","[97, 95, 94, 100, 100, 100, 100]","[4, 98, 0, 50, 84, 5, 18]"
Between friends with benefits,"[83, 50, 45, 0, 100, 7, 70, 27, 81, 73]","[100, 51, 100, 50, 54, 56, 36, 89, 100, 100]","[21, 80, 100, 30, 100, 26, 54, 39, 70, 98]","[97, 100, 70, 50, 6, 56, 82, 27, 70, 99]","[9, 7, 1, 10, 2, 0, 0, 17, 10, 0]","[36, 77, 100, 50, 100, 49, 70, 50, 90, 100]","[21, 3, 1, 10, 5, 5, 0, 23, 1, 14]","[28, 14, 90, 51, 60, 74, 0, 15, 50, 99]","[52, 53, 84, 59, 20, 68, 73, 52, 1, 85]","[25, 10, 88, 0, 59, 62, 40, 88, 20, 79]","[2, 100, 64, 8, 85, 59, 90, 80, 8, 92]","[80, 100, 85, 10, 9, 70, 3]","[25, 4, 95, 22, 13, 50, 1]","[35, 3, 94, 25, 8, 30, 56]","[10, 1, 17, 21, 8, 0, 49]","[15, 93, 11, 97, 99, 0, 30]","[60, 54, 18, 17, 89, 80, 100]","[70, 6, 87, 46, 7, 35, 1]","[100, 10, 95, 29, 98, 100, 100]","[20, 3, 17, 21, 8, 10, 50]","[81, 3, 74, 42, 57, 20, 50]","[25, 2, 10, 11, 12, 30, 68]","[16, 5, 17, 4, 76, 60]","[42, 29, 76, 23, 80, 80]","[49, 30, 72, 69, 82, 80]","[3, 5, 5, 8, 40, 5]","[50, 80, 89, 60, 100, 90]","[10, 50, 22, 61, 94, 50]","[26, 82, 81, 55, 74, 50]","[17, 82, 87, 51, 69, 90]","[12, 41, 32, 9, 36, 5]","[36, 65, 56, 82, 80, 50]","[29, 65, 10, 22, 57, 90]"
Between half-siblings,"[30, 61, 50, 50, 55, 52, 51, 58, 65, 75, 67, 43]","[92, 63, 81, 70, 100, 18, 86, 80, 90, 82, 55, 61]","[67, 65, 100, 90, 39, 61, 91, 55, 70, 76, 51, 49]","[77, 90, 82, 86, 75, 40, 65, 71, 100, 92, 48, 83]","[24, 9, 6, 7, 10, 8, 37, 35, 65, 89, 50, 32]","[31, 96, 69, 50, 34, 52, 50, 60, 40, 66, 44, 50]","[16, 9, 100, 20, 100, 64, 8, 30, 90, 91, 42, 69]","[18, 97, 91, 70, 78, 65, 90, 60, 85, 91, 61, 70]","[70, 35, 94, 60, 87, 61, 12, 59, 50, 83, 53, 40]","[24, 6, 3, 20, 100, 58, 58, 28, 7, 98, 37, 33]","[63, 13, 88, 27, 51, 14, 15, 22, 33, 88, 35, 39]","[100, 95, 93, 100]","[100, 70, 91, 100]","[100, 50, 95, 89]","[1, 10, 9, 100]","[100, 0, 5, 100]","[1, 0, 20, 30]","[100, 60, 90, 26]","[30, 0, 0, 75]","[1, 70, 27, 100]","[60, 35, 15, 33]","[2, 5, 5, 70]","[50, 5, 37, 9, 100]","[70, 100, 75, 89, 100]","[80, 4, 66, 11, 100]","[10, 1, 14, 11, 100]","[90, 50, 19, 100, 100]","[95, 100, 50, 78, 100]","[90, 93, 11, 70, 100]","[100, 99, 58, 73, 100]","[100, 98, 24, 74, 100]","[100, 18, 48, 67, 100]","[1, 7, 60, 10, 100]"
Between life-partners,"[100, 100, 100, 59, 100, 0, 100, 96, 99, 99]","[100, 49, 100, 71, 100, 8, 76, 76, 100, 99]","[100, 100, 100, 36, 100, 3, 100, 90, 100, 97]","[100, 100, 100, 56, 100, 27, 100, 78, 100, 100]","[41, 8, 1, 19, 100, 0, 0, 8, 1, 32]","[98, 100, 100, 0, 100, 96, 100, 92, 100, 100]","[100, 100, 1, 70, 100, 0, 50, 84, 50, 100]","[100, 8, 100, 77, 100, 49, 100, 80, 100, 100]","[97, 99, 98, 68, 100, 78, 92, 83, 6, 54]","[5, 51, 50, 0, 100, 50, 0, 26, 1, 51]","[3, 100, 50, 33, 1, 17, 0, 20, 51, 45]","[90, 7, 93, 100, 96, 100, 100]","[100, 94, 95, 92, 90, 95, 100]","[100, 94, 97, 100, 98, 95, 100]","[100, 1, 18, 16, 12, 50, 1]","[100, 100, 8, 88, 94, 0, 81]","[50, 1, 5, 2, 88, 5, 54]","[100, 100, 95, 100, 97, 100, 100]","[100, 100, 95, 91, 93, 100, 100]","[45, 99, 8, 16, 19, 5, 16]","[55, 2, 81, 40, 91, 5, 100]","[25, 3, 4, 6, 8, 0, 26]","[54, 10, 50, 38, 75, 90]","[100, 98, 82, 44, 86, 90]","[84, 95, 69, 48, 84, 90]","[36, 12, 5, 14, 89, 5]","[98, 92, 90, 51, 91, 90]","[22, 100, 88, 55, 81, 90]","[51, 99, 77, 80, 82, 90]","[53, 100, 50, 46, 98, 90]","[66, 100, 90, 89, 76, 50]","[56, 92, 83, 49, 100, 90]","[44, 91, 8, 12, 66, 90]"
Between long-distance lovers,"[67, 42, 50, 56, 91, 100, 91, 98, 87, 100, 74]","[75, 60, 100, 84, 91, 100, 40, 100, 85, 95, 100]","[86, 13, 100, 33, 89, 50, 35, 21, 82, 100, 89]","[86, 5, 100, 63, 86, 70, 30, 100, 93, 100, 100]","[7, 5, 100, 2, 8, 85, 53, 4, 91, 30, 2]","[90, 95, 100, 78, 93, 100, 84, 100, 84, 100, 100]","[11, 45, 35, 14, 7, 40, 40, 91, 89, 20, 100]","[86, 45, 72, 77, 71, 100, 28, 42, 84, 100, 100]","[86, 64, 81, 84, 36, 100, 51, 100, 97, 100, 100]","[9, 57, 46, 47, 43, 50, 60, 62, 14, 5, 20]","[88, 37, 46, 6, 52, 70, 42, 100, 89, 0, 2]","[83, 100, 100, 78, 10, 99, 100, 0, 100, 91, 100]","[70, 100, 100, 94, 87, 99, 100, 99, 90, 52, 100]","[75, 100, 98, 72, 29, 88, 100, 98, 100, 12, 100]","[21, 4, 1, 8, 47, 3, 9, 0, 64, 21, 4]","[76, 100, 1, 1, 49, 100, 96, 98, 100, 7, 100]","[20, 4, 70, 4, 41, 3, 18, 0, 60, 9, 4]","[50, 100, 100, 93, 72, 98, 90, 100, 100, 100, 100]","[40, 100, 85, 80, 32, 100, 100, 1, 80, 100, 100]","[51, 16, 11, 29, 74, 55, 10, 8, 90, 48, 22]","[74, 19, 86, 60, 39, 100, 16, 9, 90, 48, 7]","[7, 3, 0, 31, 39, 53, 4, 1, 32, 8, 1]","[0, 45, 87, 19, 2, 79, 16, 58]","[57, 19, 87, 71, 96, 100, 10, 86]","[100, 96, 94, 62, 94, 69, 7, 70]","[0, 11, 6, 15, 0, 3, 4, 21]","[100, 61, 96, 63, 94, 100, 40, 82]","[45, 88, 97, 50, 80, 44, 50, 70]","[100, 93, 97, 51, 80, 3, 50, 57]","[0, 75, 12, 15, 5, 100, 50, 17]","[50, 81, 85, 46, 83, 100, 50, 83]","[100, 92, 84, 30, 65, 100, 50, 77]","[49, 75, 91, 23, 15, 3, 50, 21]"
Between neighbors,"[27, 60, 50, 80, 50, 59, 58, 58, 85, 61]","[77, 95, 100, 85, 100, 61, 73, 100, 70, 94]","[7, 56, 30, 80, 30, 26, 39, 19, 50, 3]","[4, 28, 39, 50, 0, 28, 37, 9, 50, 2]","[60, 28, 50, 30, 50, 63, 51, 82, 50, 1]","[1, 53, 4, 10, 0, 6, 41, 18, 5, 0]","[42, 53, 51, 80, 60, 48, 57, 58, 95, 100]","[8, 46, 20, 50, 30, 24, 38, 12, 45, 48]","[58, 88, 50, 100, 100, 32, 81, 89, 50, 100]","[49, 48, 61, 84, 30, 26, 62, 84, 60, 0]","[44, 18, 25, 81, 100, 8, 66, 100, 80, 0]","[71, 0, 5, 32, 22, 71, 81, 35, 19, 20, 40, 23]","[1, 3, 1, 4, 9, 1, 2, 0, 21, 23, 1, 9]","[46, 1, 10, 21, 25, 46, 76, 7, 36, 54, 100, 27]","[2, 8, 1, 20, 0, 2, 64, 20, 13, 8, 50, 26]","[70, 93, 1, 56, 25, 61, 28, 12, 10, 93, 50, 79]","[13, 5, 1, 25, 5, 13, 11, 21, 16, 3, 100, 19]","[55, 2, 27, 20, 4, 55, 88, 50, 10, 36, 50, 36]","[2, 2, 6, 19, 0, 2, 3, 30, 0, 5, 50, 23]","[90, 41, 4, 32, 9, 90, 87, 45, 15, 10, 50, 70]","[67, 12, 1, 58, 8, 67, 92, 76, 40, 17, 50, 84]","[9, 21, 5, 15, 0, 9, 12, 3, 20, 10, 51, 84]","[50, 98, 6, 41, 13, 50, 0]","[50, 49, 6, 6, 1, 41, 70]","[50, 39, 78, 41, 22, 40, 80]","[1, 0, 7, 83, 1, 1, 0]","[15, 100, 6, 3, 31, 20, 70]","[50, 56, 59, 67, 17, 29, 80]","[50, 57, 99, 44, 17, 30, 60]","[50, 70, 99, 87, 27, 85, 100]","[70, 60, 51, 53, 59, 40, 75]","[50, 67, 91, 60, 25, 16, 70]","[50, 60, 100, 48, 55, 50, 60]"
Between opposing negotiators,"[1, 14, 10, 15, 0, 0, 1]","[1, 11, 30, 30, 100, 100, 90]","[1, 13, 44, 51, 100, 10, 9]","[2, 28, 8, 5, 0, 0, 3]","[80, 90, 85, 76, 100, 100, 94]","[10, 10, 5, 1, 0, 0, 2]","[9, 87, 58, 60, 30, 100, 67]","[1, 22, 70, 5, 0, 0, 1]","[4, 5, 54, 18, 0, 0, 24]","[90, 84, 52, 90, 100, 100, 97]","[90, 10, 56, 65, 100, 50, 100]","[9, 88, 2, 12, 48, 97, 80, 100]","[1, 2, 3, 5, 4, 0, 7, 1]","[2, 24, 25, 12, 25, 71, 77, 6]","[1, 100, 34, 100, 100, 20, 100, 10]","[1, 51, 8, 17, 4, 25, 76, 40]","[1, 100, 4, 7, 4, 0, 6, 0]","[1, 15, 2, 4, 8, 0, 1, 0]","[1, 1, 3, 6, 3, 0, 1, 0]","[100, 100, 93, 96, 100, 55, 7, 100]","[1, 100, 28, 6, 100, 100, 100, 40]","[50, 80, 3, 43, 82, 0, 2, 40]","[52, 70, 34, 49, 60, 21, 2, 70, 20, 100]","[11, 50, 27, 38, 50, 6, 9, 80, 10, 15]","[21, 70, 31, 31, 10, 8, 10, 50, 10, 5]","[24, 100, 20, 15, 90, 91, 36, 70, 10, 100]","[17, 50, 26, 7, 55, 15, 0, 50, 10, 10]","[14, 20, 19, 12, 30, 10, 0, 50, 15, 30]","[19, 100, 32, 13, 30, 12, 1, 40, 10, 100]","[9, 50, 25, 97, 10, 11, 0, 60, 100, 32]","[10, 50, 17, 23, 25, 25, 2, 40, 5, 72]","[9, 50, 28, 9, 11, 1, 0, 30, 5, 31]","[46, 10, 35, 5, 35, 50, 7, 20, 76, 55]"
Between peers,"[55, 55, 41, 50, 67, 55, 15, 32, 100, 86, 37, 38]","[89, 78, 80, 90, 100, 100, 100, 50, 100, 100, 100, 100]","[70, 72, 68, 80, 84, 65, 44, 58, 70, 57, 80, 33]","[78, 55, 29, 95, 67, 0, 18, 56, 75, 67, 54, 31]","[8, 7, 27, 50, 16, 53, 26, 29, 15, 20, 53, 49]","[68, 54, 7, 70, 51, 0, 60, 50, 69, 18, 25, 6]","[87, 100, 91, 90, 95, 100, 19, 50, 77, 77, 34, 49]","[55, 69, 67, 70, 85, 100, 52, 51, 92, 70, 60, 55]","[50, 48, 72, 40, 25, 49, 58, 50, 91, 18, 91, 46]","[11, 59, 78, 20, 13, 100, 52, 10, 12, 21, 30, 15]","[44, 67, 52, 50, 52, 0, 53, 70, 13, 17, 29, 51]","[4, 0, 75, 40, 100, 38, 64]","[35, 18, 25, 50, 14, 0, 53]","[40, 67, 65, 70, 51, 82, 69]","[3, 0, 86, 20, 15, 0, 14]","[23, 17, 92, 10, 18, 1, 36]","[31, 18, 60, 75, 47, 0, 25]","[54, 100, 88, 60, 26, 0, 58]","[53, 0, 80, 30, 45, 0, 52]","[35, 21, 93, 30, 23, 5, 59]","[78, 84, 42, 70, 100, 0, 17]","[19, 0, 24, 1, 0, 0, 11]","[92, 5, 65, 11, 0, 51, 69]","[75, 50, 53, 63, 0, 42, 100]","[62, 39, 66, 57, 2, 100, 50]","[10, 24, 2, 1, 0, 32, 2]","[20, 90, 2, 1, 1, 49, 100]","[17, 50, 3, 42, 47, 56, 95]","[43, 75, 100, 100, 5, 69, 76]","[31, 44, 100, 29, 0, 82, 80]","[50, 8, 7, 100, 50, 52, 85]","[50, 33, 27, 47, 30, 58, 75]","[2, 3, 4, 1, 0, 1, 0]"
Between pen-friends,"[73, 100, 55, 0, 100, 29, 87, 80, 100, 73]","[100, 52, 50, 0, 0, 47, 100, 84, 100, 100]","[53, 25, 25, 0, 3, 42, 61, 61, 60, 10]","[54, 12, 50, 0, 3, 63, 100, 42, 90, 42]","[1, 10, 1, 0, 42, 0, 20, 61, 5, 0]","[35, 17, 40, 0, 1, 56, 55, 37, 65, 0]","[39, 26, 1, 0, 4, 15, 10, 40, 1, 38]","[100, 15, 69, 0, 67, 70, 90, 89, 81, 55]","[58, 12, 48, 0, 83, 68, 90, 82, 1, 39]","[40, 8, 28, 0, 0, 68, 15, 26, 1, 28]","[43, 18, 32, 0, 4, 7, 40, 21, 50, 22]","[40, 100, 70, 81, 8, 100, 3]","[50, 10, 69, 20, 50, 10, 1]","[20, 4, 80, 15, 51, 30, 72]","[10, 1, 25, 16, 49, 0, 1]","[70, 94, 15, 29, 100, 0, 29]","[50, 1, 8, 5, 55, 90, 54]","[25, 21, 57, 61, 47, 35, 1]","[3, 1, 9, 4, 7, 20, 1]","[10, 3, 9, 4, 5, 10, 8]","[20, 31, 57, 6, 56, 10, 25]","[5, 3, 6, 2, 10, 5, 8]","[45, 3, 38, 9, 27, 5]","[72, 16, 48, 73, 29, 50]","[76, 20, 62, 79, 19, 10]","[11, 1, 5, 56, 81, 5]","[69, 69, 87, 72, 21, 50]","[36, 50, 16, 84, 16, 5]","[55, 50, 62, 56, 18, 5]","[51, 5, 12, 25, 34, 5]","[68, 70, 30, 53, 25, 50]","[83, 60, 48, 88, 45, 10]","[11, 49, 36, 6, 47, 50]"
Between playmates,"[100, 39, 75, 74, 79, 90, 86, 50, 79, 100, 100]","[74, 19, 100, 91, 96, 80, 80, 100, 87, 65, 99]","[64, 87, 70, 46, 94, 100, 27, 50, 52, 100, 38]","[50, 70, 15, 70, 7, 80, 79, 26, 24, 100, 64]","[5, 81, 20, 5, 6, 70, 32, 4, 38, 65, 2]","[13, 14, 50, 11, 13, 0, 66, 31, 20, 75, 59]","[76, 96, 50, 88, 96, 100, 44, 95, 39, 60, 100]","[74, 64, 83, 63, 12, 100, 37, 14, 40, 15, 100]","[88, 67, 74, 92, 63, 100, 31, 50, 39, 100, 100]","[81, 48, 62, 80, 48, 100, 34, 100, 67, 100, 100]","[50, 50, 45, 69, 98, 80, 61, 86, 76, 100, 100]","[78, 31, 5, 72, 78, 8, 100, 100, 10, 53, 64]","[70, 2, 40, 27, 11, 10, 41, 1, 0, 100, 2]","[82, 62, 90, 77, 20, 98, 71, 98, 100, 8, 49]","[17, 2, 40, 38, 19, 20, 20, 2, 0, 49, 3]","[66, 100, 5, 14, 73, 100, 100, 100, 0, 18, 46]","[62, 100, 15, 10, 62, 4, 25, 2, 70, 24, 15]","[85, 1, 20, 66, 26, 63, 54, 99, 100, 31, 21]","[27, 2, 0, 4, 6, 4, 3, 1, 0, 41, 4]","[10, 95, 10, 43, 49, 2, 46, 9, 50, 51, 44]","[58, 8, 25, 47, 33, 99, 50, 5, 75, 68, 45]","[4, 3, 0, 4, 9, 12, 6, 0, 88, 17, 1]","[11, 66, 69, 29, 23, 100, 7, 76]","[25, 84, 93, 80, 61, 100, 7, 85]","[100, 86, 81, 85, 83, 99, 100, 96]","[67, 46, 9, 73, 37, 100, 6, 63]","[94, 65, 91, 85, 92, 100, 100, 88]","[30, 60, 90, 76, 70, 100, 53, 59]","[85, 86, 92, 86, 85, 100, 50, 89]","[87, 79, 93, 86, 93, 100, 50, 92]","[49, 78, 88, 83, 65, 99, 50, 85]","[80, 81, 83, 88, 75, 98, 50, 89]","[35, 89, 86, 23, 10, 100, 50, 19]"
Between political allies,"[37, 28, 2, 70, 0, 0, 50, 20, 4, 72]","[9, 50, 2, 80, 0, 4, 50, 21, 30, 3]","[5, 50, 2, 30, 3, 0, 50, 30, 10, 66]","[6, 23, 2, 20, 3, 5, 50, 25, 10, 55]","[100, 100, 100, 75, 100, 100, 90, 86, 100, 100]","[20, 11, 0, 0, 4, 20, 0, 5, 2, 0]","[100, 30, 50, 100, 100, 0, 90, 44, 40, 74]","[3, 15, 1, 20, 0, 45, 0, 12, 1, 0]","[50, 52, 90, 41, 33, 97, 10, 59, 70, 99]","[100, 100, 100, 100, 100, 100, 90, 88, 100, 61]","[76, 100, 98, 66, 100, 100, 90, 52, 2, 60]","[10, 17, 20, 41, 8, 0, 3]","[5, 1, 8, 7, 11, 20, 1]","[50, 94, 69, 46, 51, 50, 100]","[50, 100, 91, 60, 91, 50, 2]","[50, 10, 86, 34, 9, 0, 13]","[100, 93, 66, 27, 96, 40, 78]","[10, 2, 9, 11, 9, 40, 1]","[3, 1, 6, 3, 5, 0, 1]","[70, 70, 11, 61, 92, 20, 100]","[100, 83, 73, 80, 100, 50, 50]","[100, 95, 18, 50, 88, 20, 77]","[86, 80, 77, 50, 84, 90]","[10, 49, 11, 8, 51, 90]","[22, 75, 22, 16, 93, 90]","[92, 80, 6, 26, 83, 90]","[37, 70, 79, 14, 76, 50]","[10, 65, 21, 20, 34, 5]","[29, 71, 16, 20, 84, 50]","[17, 60, 51, 13, 51, 50]","[26, 20, 5, 48, 68, 50]","[26, 50, 10, 8, 19, 50]","[95, 50, 75, 95, 43, 50]"
Between political opponents,"[20, 29, 27, 30, 8, 9, 2]","[80, 53, 44, 10, 12, 50, 51]","[23, 65, 33, 40, 4, 79, 24]","[0, 20, 20, 3, 83, 40, 37]","[100, 66, 20, 100, 70, 34, 58]","[0, 59, 14, 3, 82, 33, 12]","[100, 87, 93, 100, 87, 87, 100]","[10, 24, 6, 1, 12, 83, 28]","[44, 42, 11, 1, 16, 10, 86]","[100, 93, 100, 100, 91, 96, 100]","[58, 50, 6, 100, 15, 8, 5]","[50, 82, 76, 27, 61, 60, 11, 0, 9]","[1, 3, 3, 2, 4, 6, 16, 0, 5]","[1, 10, 54, 29, 77, 56, 25, 25, 19]","[1, 70, 45, 27, 46, 45, 74, 100, 100]","[1, 19, 86, 22, 80, 50, 100, 100, 100]","[0, 9, 48, 11, 13, 20, 11, 10, 100]","[1, 7, 1, 2, 5, 8, 8, 75, 12]","[1, 3, 3, 2, 3, 4, 9, 0, 6]","[100, 87, 96, 73, 100, 79, 100, 96, 100]","[10, 69, 43, 47, 70, 84, 100, 5, 100]","[30, 81, 50, 8, 59, 70, 100, 97, 99]","[72, 64, 78, 17, 100, 66, 6, 42, 94, 100, 99]","[100, 37, 60, 5, 41, 21, 83, 59, 12, 96, 78]","[100, 10, 1, 2, 1, 6, 7, 58, 2, 5, 3]","[14, 100, 58, 100, 81, 25, 42, 96, 14, 98, 27]","[98, 21, 53, 100, 30, 44, 63, 59, 62, 96, 78]","[100, 16, 15, 0, 65, 27, 39, 64, 31, 4, 22]","[77, 81, 50, 1, 69, 54, 8, 72, 67, 100, 84]","[79, 56, 58, 4, 18, 45, 61, 42, 21, 47, 29]","[67, 22, 6, 1, 2, 28, 0, 14, 8, 3, 14]","[100, 6, 3, 1, 2, 9, 5, 20, 4, 3, 5]","[49, 8, 32, 4, 23, 32, 0, 46, 15, 3, 78]"
Between religious followers,"[51, 33, 50, 45, 40, 20, 90, 100, 91, 8, 50, 14, 15]","[60, 33, 90, 55, 100, 100, 10, 100, 94, 87, 90, 74, 44]","[41, 90, 70, 53, 21, 78, 10, 78, 93, 8, 50, 56, 12]","[49, 100, 71, 46, 50, 45, 50, 4, 94, 10, 70, 12, 9]","[50, 59, 15, 53, 50, 4, 50, 36, 6, 90, 15, 90, 5]","[46, 21, 70, 23, 50, 6, 46, 3, 28, 10, 15, 33, 4]","[90, 93, 75, 74, 79, 100, 55, 100, 98, 82, 50, 34, 68]","[72, 15, 90, 54, 51, 100, 50, 100, 96, 13, 90, 37, 39]","[53, 10, 90, 51, 54, 4, 49, 100, 8, 17, 70, 4, 4]","[72, 24, 19, 12, 34, 5, 19, 100, 32, 19, 30, 38, 100]","[21, 17, 21, 8, 25, 4, 40, 1, 8, 20, 10, 13, 12]","[31, 100, 60, 80, 6, 13, 2, 1, 35, 3, 0]","[80, 50, 30, 65, 50, 51, 24, 50, 42, 19, 48]","[100, 100, 50, 84, 56, 98, 33, 25, 66, 45, 97]","[11, 50, 10, 3, 51, 98, 5, 100, 91, 7, 0]","[79, 1, 10, 2, 12, 53, 2, 25, 37, 73, 0]","[100, 100, 10, 100, 100, 100, 1, 100, 35, 61, 98]","[98, 100, 30, 61, 43, 48, 8, 50, 20, 43, 51]","[12, 100, 20, 4, 6, 50, 1, 1, 100, 3, 0]","[26, 100, 10, 18, 34, 50, 23, 50, 88, 24, 43]","[22, 2, 50, 6, 59, 52, 2, 50, 61, 6, 0]","[2, 20, 40, 8, 13, 64, 1, 20, 72, 6, 0]","[4, 32, 0, 10, 50, 85, 1, 15, 88, 93, 64, 0, 69, 86, 37, 10]","[6, 29, 0, 58, 35, 50, 6, 22, 83, 81, 60, 37, 79, 0, 100, 0]","[94, 34, 100, 100, 31, 89, 59, 81, 61, 100, 68, 100, 100, 100, 100, 50]","[6, 27, 0, 8, 28, 28, 4, 12, 23, 8, 0, 0, 15, 0, 1, 15]","[80, 8, 100, 41, 29, 84, 68, 25, 59, 100, 20, 0, 10, 0, 100, 20]","[22, 11, 0, 52, 47, 79, 46, 42, 53, 85, 70, 14, 9, 78, 100, 50]","[4, 8, 0, 46, 47, 90, 2, 42, 23, 0, 0, 100, 68, 92, 100, 50]","[3, 8, 0, 43, 46, 100, 100, 61, 67, 14, 50, 100, 11, 98, 64, 50]","[91, 11, 50, 80, 45, 96, 48, 71, 88, 72, 100, 8, 85, 11, 100, 40]","[41, 12, 75, 70, 46, 100, 68, 50, 70, 53, 75, 11, 51, 71, 100, 50]","[6, 4, 50, 49, 41, 53, 48, 54, 41, 32, 100, 0, 15, 11, 50, 50]"
