,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Between ex-lovers,"[70, 50, 4, 11, 13, 40, 30, 21, 40]","[100, 100, 23, 49, 51, 50, 61, 70, 90]","[70, 40, 12, 15, 83, 60, 21, 18, 4]","[70, 66, 48, 18, 81, 65, 30, 18, 30]","[60, 30, 74, 27, 85, 0, 50, 29, 30]","[69, 60, 65, 4, 0, 40, 22, 12, 40]","[10, 31, 45, 19, 54, 85, 20, 31, 55]","[70, 40, 52, 14, 49, 60, 12, 28, 41]","[100, 40, 33, 9, 35, 85, 20, 86, 25]","[1, 15, 78, 2, 27, 38, 46, 74, 2]","[1, 30, 65, 31, 10, 5, 20, 63, 100]","[1, 54, 48, 64, 60, 100, 84, 100, 12, 100, 0]","[30, 43, 4, 30, 10, 14, 66, 30, 8, 50, 0]","[24, 15, 20, 20, 14, 4, 37, 10, 9, 50, 0]","[48, 14, 41, 2, 3, 5, 3, 0, 0, 50, 0]","[67, 5, 62, 12, 5, 100, 95, 100, 0, 50, 0]","[1, 2, 52, 13, 11, 2, 2, 0, 0, 50, 0]","[49, 20, 3, 30, 13, 1, 57, 29, 4, 60, 9]","[50, 84, 74, 10, 31, 5, 59, 0, 0, 50, 45]","[100, 60, 10, 60, 69, 100, 76, 100, 66, 80, 93]","[92, 75, 55, 30, 2, 15, 2, 50, 0, 80, 0]","[74, 31, 91, 35, 19, 35, 6, 50, 3, 50, 80]","[5, 3, 2, 1, 12, 3, 2, 1, 55, 2, 50, 57]","[12, 28, 2, 12, 86, 3, 40, 10, 10, 16, 39, 48]","[4, 33, 50, 11, 20, 2, 5, 10, 20, 21, 23, 37]","[22, 50, 1, 3, 8, 4, 1, 0, 25, 4, 10, 21]","[10, 20, 50, 67, 67, 2, 15, 10, 50, 5, 18, 44]","[21, 66, 50, 7, 21, 1, 25, 20, 37, 22, 29, 39]","[18, 1, 50, 100, 15, 2, 10, 10, 10, 4, 27, 47]","[8, 20, 50, 53, 17, 3, 15, 10, 30, 27, 21, 44]","[24, 61, 2, 23, 19, 50, 20, 50, 15, 100, 24, 59]","[30, 5, 1, 18, 11, 8, 4, 30, 5, 34, 7, 76]","[32, 50, 1, 3, 27, 6, 6, 20, 10, 30, 80, 18]"
Between fans of opposing sports teams,"[34, 47, 23, 10]","[52, 54, 32, 100]","[78, 46, 9, 20]","[100, 51, 11, 50]","[0, 53, 12, 0]","[12, 21, 15, 0]","[46, 52, 77, 100]","[0, 54, 48, 50]","[0, 52, 43, 0]","[56, 53, 47, 0]","[2, 58, 33, 80]","[40, 100, 56, 54, 50, 13, 8]","[6, 0, 4, 9, 26, 4, 8]","[29, 50, 65, 27, 7, 2, 10]","[16, 0, 57, 7, 0, 19, 10]","[19, 0, 54, 3, 0, 6, 11]","[57, 0, 69, 6, 0, 4, 6]","[17, 0, 12, 2, 0, 3, 17]","[4, 50, 7, 7, 0, 1, 14]","[84, 100, 100, 63, 99, 92, 90]","[23, 0, 26, 37, 0, 1, 12]","[68, 0, 86, 65, 53, 93, 73]","[51, 1, 28, 4, 31, 42, 6, 5, 1]","[36, 1, 33, 2, 26, 11, 2, 3, 2]","[43, 1, 17, 2, 27, 5, 3, 4, 1]","[6, 22, 12, 4, 24, 4, 2, 4, 1]","[16, 4, 100, 57, 22, 5, 2, 7, 30]","[5, 8, 17, 5, 35, 59, 4, 13, 1]","[2, 78, 62, 99, 56, 86, 3, 29, 100]","[1, 1, 35, 28, 8, 35, 1, 10, 1]","[1, 53, 50, 15, 24, 24, 5, 32, 51]","[1, 1, 2, 1, 4, 12, 2, 16, 5]","[1, 52, 50, 25, 21, 72, 20, 22, 71]"
Between fans of the same sports team,"[76, 72, 94, 100]","[100, 65, 83, 100]","[74, 32, 58, 80]","[100, 53, 50, 65]","[3, 53, 21, 0]","[51, 21, 18, 60]","[66, 51, 72, 100]","[74, 53, 65, 70]","[35, 51, 37, 80]","[41, 55, 58, 0]","[22, 37, 37, 25]","[37, 100, 44, 51, 50, 56, 12]","[58, 46, 47, 48, 26, 59, 33]","[16, 100, 70, 61, 7, 37, 65]","[16, 0, 62, 6, 0, 24, 7]","[19, 0, 44, 23, 0, 67, 43]","[58, 0, 62, 22, 0, 4, 69]","[23, 51, 43, 38, 20, 86, 12]","[4, 51, 15, 10, 0, 30, 5]","[50, 0, 12, 2, 14, 1, 19]","[30, 0, 81, 20, 0, 1, 10]","[16, 0, 20, 9, 11, 2, 7]","[15, 1, 25, 4, 31, 13, 8, 7, 1]","[1, 1, 34, 100, 35, 90, 42, 24, 40]","[88, 89, 100, 100, 74, 71, 81, 94, 100]","[6, 22, 14, 3, 30, 7, 2, 17, 1]","[88, 69, 100, 100, 67, 8, 84, 68, 73]","[5, 8, 100, 71, 34, 59, 6, 34, 10]","[78, 100, 98, 99, 78, 92, 65, 90, 100]","[63, 2, 69, 84, 60, 82, 8, 86, 1]","[8, 52, 71, 81, 50, 72, 19, 56, 49]","[34, 26, 58, 80, 27, 81, 25, 53, 50]","[1, 51, 50, 24, 23, 70, 18, 22, 71]"
Between fraternity brothers,"[60, 52, 1, 45, 90, 100, 73, 67]","[60, 50, 1, 100, 100, 50, 100, 100]","[50, 52, 100, 50, 31, 3, 65, 26]","[70, 51, 100, 50, 100, 5, 58, 51]","[1, 50, 1, 2, 1, 100, 26, 5]","[10, 49, 20, 41, 70, 3, 12, 51]","[50, 100, 100, 100, 50, 100, 100, 100]","[85, 43, 100, 100, 50, 49, 31, 44]","[30, 48, 50, 100, 100, 51, 83, 43]","[1, 53, 2, 5, 40, 100, 20, 47]","[30, 51, 100, 9, 45, 100, 69, 47]","[55, 1, 30, 51, 12, 32, 20, 1]","[83, 1, 60, 50, 1, 21, 30, 1]","[98, 100, 80, 72, 85, 67, 100, 81]","[6, 50, 0, 49, 2, 17, 1, 2]","[5, 100, 100, 100, 12, 30, 30, 100]","[2, 50, 0, 0, 29, 57, 50, 5]","[100, 7, 75, 50, 20, 56, 55, 67]","[100, 1, 0, 0, 1, 0, 1, 1]","[27, 50, 15, 55, 25, 50, 70, 19]","[2, 100, 1, 0, 65, 45, 100, 99]","[4, 1, 0, 0, 3, 35, 15, 3]","[7, 7, 100, 5, 75, 55, 90, 50, 51]","[77, 23, 100, 2, 100, 63, 65, 40, 10]","[92, 88, 100, 53, 90, 78, 95, 100, 100]","[35, 7, 1, 100, 70, 19, 40, 0, 0]","[78, 97, 100, 2, 100, 29, 60, 50, 100]","[40, 56, 82, 3, 70, 4, 100, 50, 50]","[73, 83, 100, 54, 90, 65, 90, 50, 50]","[86, 47, 100, 54, 55, 58, 80, 50, 80]","[21, 38, 100, 50, 100, 88, 60, 70, 100]","[36, 98, 100, 52, 60, 64, 80, 80, 100]","[1, 13, 71, 53, 11, 60, 10, 30, 0]"
Between frenemies,"[8, 53, 55, 84, 33, 50, 50, 30, 80]","[100, 87, 51, 100, 100, 100, 90, 80, 10]","[15, 57, 69, 7, 77, 50, 60, 80, 92]","[100, 16, 65, 90, 7, 70, 60, 75, 74]","[2, 0, 2, 8, 6, 0, 30, 12, 4]","[63, 2, 70, 51, 7, 0, 30, 81, 9]","[7, 36, 53, 97, 54, 100, 50, 35, 94]","[100, 60, 81, 91, 55, 50, 30, 50, 4]","[12, 86, 50, 51, 9, 0, 80, 19, 99]","[60, 0, 86, 15, 59, 0, 70, 20, 4]","[4, 42, 5, 12, 3, 60, 10, 18, 4]","[40, 70, 32, 100, 3, 70, 54]","[50, 1, 35, 77, 2, 40, 11]","[10, 5, 23, 86, 5, 60, 50]","[4, 1, 45, 8, 5, 10, 2]","[92, 100, 25, 17, 5, 1, 5]","[1, 1, 86, 11, 2, 45, 2]","[15, 1, 27, 95, 3, 40, 42]","[2, 10, 4, 64, 2, 20, 1]","[49, 100, 100, 99, 100, 80, 81]","[90, 5, 35, 87, 5, 25, 50]","[5, 10, 55, 48, 71, 40, 39]","[5, 1, 7, 10, 50, 4, 25]","[13, 1, 82, 100, 51, 29, 73]","[4, 2, 100, 10, 0, 65, 4]","[5, 1, 5, 1, 0, 0, 3]","[35, 50, 100, 20, 51, 50, 76]","[16, 50, 96, 30, 46, 61, 50]","[14, 50, 100, 9, 48, 48, 58]","[13, 30, 100, 20, 27, 59, 17]","[8, 10, 100, 10, 5, 64, 23]","[24, 1, 100, 1, 0, 50, 12]","[4, 25, 3, 30, 0, 13, 7]"
Between friends,"[81, 89, 51, 100, 39, 80, 100, 100, 90, 100]","[100, 76, 82, 100, 85, 100, 100, 100, 90, 100]","[100, 66, 53, 85, 79, 90, 85, 52, 90, 100]","[100, 76, 55, 100, 96, 90, 100, 67, 80, 100]","[100, 1, 53, 1, 12, 0, 1, 0, 5, 0]","[2, 87, 96, 85, 87, 100, 68, 62, 5, 100]","[12, 100, 53, 85, 4, 30, 2, 52, 65, 50]","[27, 77, 99, 80, 81, 90, 100, 78, 60, 100]","[82, 48, 99, 85, 92, 100, 100, 68, 65, 100]","[7, 12, 6, 1, 79, 10, 17, 31, 30, 0]","[8, 1, 51, 5, 84, 10, 5, 63, 5, 0]","[83, 100, 57, 98, 90, 100, 100, 78]","[85, 92, 53, 90, 70, 100, 100, 66]","[85, 100, 38, 82, 88, 100, 100, 90]","[13, 10, 60, 5, 24, 0, 6, 11]","[8, 93, 54, 44, 66, 100, 100, 36]","[17, 13, 37, 0, 16, 0, 3, 83]","[74, 100, 63, 89, 68, 90, 100, 82]","[8, 72, 55, 5, 12, 0, 4, 65]","[48, 13, 65, 1, 31, 0, 8, 10]","[9, 4, 78, 1, 33, 50, 52, 79]","[4, 6, 47, 0, 21, 0, 4, 8]","[1, 14, 100, 100, 14, 51, 63, 78, 91]","[90, 90, 100, 100, 100, 100, 69, 62, 88]","[100, 88, 5, 100, 100, 100, 97, 100, 73]","[1, 10, 1, 21, 1, 4, 41, 46, 10]","[100, 100, 100, 100, 100, 5, 78, 11, 91]","[80, 64, 90, 100, 100, 92, 82, 100, 78]","[100, 63, 100, 61, 87, 100, 82, 11, 89]","[90, 71, 50, 100, 100, 100, 88, 100, 75]","[85, 100, 50, 100, 100, 100, 75, 95, 83]","[90, 94, 100, 100, 100, 70, 92, 100, 87]","[20, 50, 35, 25, 13, 50, 5, 65, 55]"
Between friends with benefits,"[100, 74, 49, 100, 65, 100, 52, 41, 50]","[40, 90, 22, 80, 67, 100, 90, 66, 100]","[100, 85, 5, 55, 71, 80, 54, 16, 20]","[80, 70, 50, 49, 74, 60, 51, 29, 40]","[30, 0, 8, 1, 30, 0, 5, 7, 1]","[100, 90, 53, 50, 73, 80, 60, 60, 30]","[6, 45, 31, 11, 1, 33, 30, 0, 5]","[80, 70, 44, 52, 10, 66, 50, 39, 70]","[100, 50, 57, 49, 77, 70, 70, 100, 75]","[60, 30, 50, 19, 63, 20, 55, 69, 2]","[10, 30, 52, 1, 76, 30, 10, 78, 100]","[24, 33, 84, 50, 90, 38, 79, 0, 73, 50, 0]","[10, 34, 4, 30, 65, 15, 13, 0, 12, 4, 0]","[20, 12, 76, 60, 31, 93, 34, 30, 25, 1, 9]","[11, 33, 78, 10, 29, 24, 3, 70, 0, 20, 0]","[62, 14, 48, 5, 16, 50, 94, 39, 2, 1, 0]","[85, 100, 26, 40, 69, 89, 56, 80, 23, 100, 0]","[21, 18, 75, 40, 39, 16, 7, 0, 52, 10, 21]","[55, 100, 75, 20, 100, 100, 100, 40, 0, 100, 100]","[24, 59, 28, 45, 39, 33, 48, 0, 11, 50, 51]","[100, 100, 100, 75, 42, 79, 64, 80, 7, 50, 0]","[17, 38, 71, 20, 4, 10, 17, 40, 0, 50, 24]","[6, 4, 2, 3, 4, 1, 2, 1, 15, 5, 19, 24]","[7, 49, 50, 41, 82, 36, 55, 30, 20, 32, 45, 49]","[4, 80, 50, 36, 100, 84, 66, 20, 70, 62, 15, 32]","[21, 0, 1, 2, 5, 5, 1, 0, 30, 2, 7, 18]","[9, 78, 50, 83, 100, 100, 100, 70, 95, 71, 26, 85]","[30, 20, 50, 20, 23, 2, 70, 30, 50, 17, 14, 28]","[12, 89, 50, 100, 100, 88, 60, 90, 50, 10, 84, 93]","[32, 100, 100, 16, 100, 100, 15, 80, 50, 52, 62, 49]","[26, 46, 2, 14, 39, 1, 10, 30, 20, 25, 17, 41]","[43, 49, 100, 29, 46, 40, 60, 70, 50, 19, 27, 74]","[16, 42, 1, 2, 2, 47, 10, 10, 25, 12, 29, 11]"
Between half-siblings,"[55, 78, 3, 48, 84, 80, 70, 66, 21]","[100, 29, 51, 100, 100, 100, 80, 65, 91]","[80, 79, 70, 92, 26, 70, 70, 73, 61]","[100, 44, 61, 63, 75, 80, 95, 79, 85]","[2, 12, 6, 13, 9, 0, 10, 21, 4]","[87, 11, 76, 41, 32, 20, 50, 77, 21]","[7, 8, 41, 97, 27, 100, 50, 46, 52]","[100, 69, 75, 98, 36, 100, 90, 60, 87]","[64, 34, 61, 26, 36, 60, 50, 72, 46]","[4, 25, 71, 18, 22, 0, 20, 24, 2]","[3, 72, 70, 20, 5, 50, 10, 22, 12]","[40, 80, 100, 100, 73, 60, 53]","[50, 80, 67, 76, 59, 50, 68]","[60, 25, 57, 83, 100, 50, 52]","[4, 1, 75, 11, 6, 30, 2]","[93, 100, 100, 17, 6, 1, 25]","[1, 1, 9, 11, 3, 47, 3]","[50, 80, 70, 89, 90, 60, 68]","[2, 20, 2, 13, 100, 1, 15]","[7, 50, 85, 28, 21, 30, 50]","[5, 60, 17, 70, 4, 70, 21]","[5, 10, 29, 5, 1, 10, 25]","[20, 1, 5, 30, 50, 10, 12]","[14, 85, 100, 50, 82, 22, 85]","[50, 70, 6, 100, 100, 77, 91]","[4, 1, 5, 1, 0, 0, 4]","[59, 65, 100, 70, 100, 40, 49]","[48, 83, 100, 100, 100, 47, 83]","[29, 81, 18, 100, 100, 59, 100]","[17, 45, 21, 70, 92, 46, 86]","[33, 45, 37, 50, 57, 76, 77]","[33, 65, 32, 60, 100, 56, 95]","[25, 50, 4, 30, 24, 39, 14]"
Between life-partners,"[100, 86, 100, 62, 90, 100, 100, 81, 100]","[100, 90, 100, 78, 88, 100, 100, 77, 100]","[100, 100, 80, 93, 92, 100, 100, 95, 100]","[85, 90, 100, 76, 87, 100, 100, 27, 100]","[100, 0, 13, 1, 8, 0, 1, 10, 1]","[100, 100, 100, 100, 62, 100, 100, 92, 100]","[1, 100, 4, 100, 19, 100, 100, 89, 5]","[100, 100, 100, 97, 82, 100, 100, 79, 100]","[100, 50, 100, 99, 3, 33, 100, 36, 100]","[1, 0, 30, 1, 2, 0, 2, 30, 1]","[1, 30, 22, 5, 3, 0, 2, 27, 100]","[60, 100, 66, 100, 100, 100, 83, 100, 99, 100, 80]","[87, 100, 79, 95, 100, 100, 76, 100, 100, 100, 68]","[92, 79, 60, 100, 100, 100, 82, 100, 100, 100, 90]","[4, 59, 68, 30, 67, 4, 2, 50, 0, 50, 77]","[100, 35, 34, 60, 36, 100, 86, 70, 0, 1, 0]","[10, 37, 50, 50, 84, 100, 4, 0, 0, 100, 0]","[94, 83, 63, 100, 100, 100, 96, 100, 100, 100, 100]","[100, 50, 35, 85, 100, 100, 62, 100, 73, 100, 100]","[13, 28, 54, 25, 36, 7, 9, 0, 0, 30, 0]","[100, 100, 36, 100, 37, 100, 2, 0, 0, 100, 0]","[2, 3, 16, 1, 1, 2, 1, 0, 0, 20, 0]","[80, 15, 1, 63, 10, 3, 60, 20, 55, 3, 91, 97]","[95, 97, 100, 95, 100, 100, 100, 100, 75, 100, 94, 99]","[23, 100, 50, 94, 100, 100, 100, 100, 90, 2, 46, 95]","[21, 0, 1, 3, 9, 2, 1, 0, 10, 3, 10, 14]","[21, 100, 100, 98, 100, 100, 100, 90, 75, 78, 100, 99]","[24, 100, 50, 100, 100, 100, 100, 100, 60, 100, 87, 100]","[27, 92, 50, 100, 100, 100, 90, 90, 30, 11, 85, 98]","[10, 100, 100, 100, 100, 100, 100, 90, 50, 92, 71, 100]","[24, 99, 100, 100, 100, 100, 100, 100, 35, 100, 50, 98]","[81, 100, 100, 100, 100, 100, 100, 100, 40, 89, 90, 96]","[59, 0, 1, 3, 3, 36, 6, 20, 20, 11, 19, 5]"
Between long-distance lovers,"[87, 87, 100, 81, 100, 82, 90, 61, 21, 84, 100, 82, 100]","[87, 100, 100, 52, 100, 100, 80, 78, 50, 51, 100, 72, 100]","[77, 74, 100, 51, 100, 77, 100, 7, 100, 96, 100, 49, 100]","[87, 95, 100, 68, 100, 82, 100, 17, 88, 16, 100, 66, 100]","[10, 0, 0, 24, 0, 4, 100, 18, 67, 53, 1, 17, 6]","[77, 81, 100, 76, 100, 100, 62, 28, 100, 80, 100, 43, 100]","[20, 3, 0, 25, 17, 72, 0, 46, 1, 4, 30, 47, 79]","[79, 92, 100, 78, 100, 78, 80, 46, 8, 7, 100, 72, 100]","[82, 86, 100, 80, 100, 80, 49, 54, 59, 59, 100, 39, 9]","[29, 6, 0, 59, 100, 2, 89, 40, 5, 50, 90, 13, 12]","[74, 92, 99, 17, 54, 19, 0, 28, 1, 76, 40, 7, 3]","[100, 73, 3, 100, 100, 100, 98, 82, 97, 95]","[95, 54, 74, 93, 100, 100, 100, 88, 100, 100]","[71, 76, 85, 100, 100, 100, 83, 18, 100, 70]","[22, 17, 1, 8, 0, 2, 4, 18, 13, 5]","[100, 83, 5, 5, 0, 100, 55, 8, 25, 90]","[11, 23, 9, 42, 0, 4, 3, 8, 30, 5]","[100, 61, 87, 100, 50, 100, 100, 69, 100, 90]","[72, 49, 84, 78, 25, 100, 45, 28, 100, 90]","[48, 8, 34, 9, 0, 3, 50, 33, 11, 10]","[13, 13, 5, 27, 0, 1, 8, 66, 100, 5]","[11, 6, 2, 4, 0, 3, 2, 36, 5, 5]","[15, 27, 0, 16, 2, 0, 17, 73, 70, 13, 48, 5]","[65, 78, 70, 100, 53, 70, 62, 90, 58, 99, 86, 80]","[65, 88, 0, 91, 66, 42, 73, 73, 76, 84, 87, 94]","[0, 0, 0, 15, 5, 0, 6, 13, 44, 8, 12, 0]","[70, 100, 100, 100, 47, 100, 84, 23, 57, 91, 64, 100]","[66, 100, 0, 69, 51, 74, 100, 65, 63, 50, 83, 70]","[10, 8, 0, 63, 10, 42, 5, 81, 72, 83, 70, 91]","[0, 0, 0, 93, 1, 0, 100, 0, 67, 3, 11, 0]","[25, 69, 0, 32, 50, 0, 75, 25, 73, 70, 78, 50]","[90, 88, 80, 100, 44, 84, 91, 29, 74, 98, 98, 100]","[30, 38, 0, 9, 6, 20, 49, 75, 52, 21, 10, 50]"
Between neighbors,"[34, 69, 73, 70]","[100, 58, 83, 100]","[15, 54, 41, 80]","[53, 68, 60, 65]","[44, 47, 24, 15]","[13, 37, 33, 59]","[14, 52, 46, 40]","[44, 53, 63, 90]","[50, 52, 36, 80]","[73, 47, 20, 0]","[73, 51, 45, 25]","[90, 100, 29, 53, 0, 59, 10]","[25, 0, 15, 19, 10, 11, 7]","[37, 56, 50, 52, 40, 40, 47]","[16, 0, 5, 6, 0, 3, 6]","[30, 0, 3, 5, 0, 13, 20]","[2, 0, 20, 2, 0, 28, 14]","[11, 58, 10, 27, 35, 45, 35]","[10, 50, 11, 7, 0, 1, 5]","[44, 51, 6, 19, 25, 8, 9]","[70, 51, 52, 29, 80, 1, 6]","[13, 0, 8, 7, 6, 7, 7]","[50, 26, 72, 100, 31, 28, 77, 21, 30]","[6, 37, 57, 50, 52, 79, 22, 17, 25]","[38, 63, 76, 81, 62, 21, 3, 38, 80]","[1, 0, 10, 3, 20, 4, 2, 1, 1]","[50, 7, 33, 6, 47, 12, 53, 81, 40]","[16, 39, 86, 73, 27, 45, 64, 72, 55]","[13, 25, 72, 100, 70, 14, 27, 71, 10]","[5, 24, 90, 100, 64, 75, 70, 16, 60]","[14, 52, 94, 80, 35, 66, 76, 57, 90]","[12, 26, 81, 51, 32, 60, 65, 81, 46]","[55, 52, 50, 50, 37, 68, 76, 50, 29]"
Between opposing negotiators,"[23, 30, 44, 0, 0, 16, 11, 50, 6, 40, 1, 58]","[28, 95, 48, 51, 70, 100, 48, 70, 79, 70, 80, 50]","[53, 50, 47, 30, 5, 7, 42, 66, 78, 65, 56, 50]","[23, 1, 62, 0, 1, 8, 48, 65, 24, 10, 5, 50]","[100, 50, 50, 8, 87, 43, 78, 91, 29, 72, 80, 100]","[28, 20, 45, 0, 0, 5, 4, 77, 6, 24, 5, 70]","[50, 50, 43, 7, 84, 42, 39, 73, 22, 25, 60, 100]","[32, 5, 47, 2, 7, 20, 3, 68, 16, 50, 1, 25]","[41, 15, 49, 63, 64, 10, 1, 73, 40, 44, 100, 100]","[100, 100, 46, 100, 100, 84, 100, 85, 91, 89, 100, 100]","[100, 25, 36, 86, 83, 45, 100, 46, 31, 50, 100, 50]","[67, 60, 30, 3, 4, 4, 1, 65, 36]","[10, 1, 9, 4, 1, 6, 1, 0, 1]","[50, 93, 40, 87, 60, 86, 50, 80, 6]","[100, 100, 91, 39, 81, 100, 100, 100, 14]","[66, 35, 80, 82, 0, 100, 100, 10, 1]","[82, 78, 73, 45, 100, 100, 100, 25, 1]","[26, 2, 4, 3, 0, 20, 1, 0, 1]","[6, 0, 1, 1, 0, 1, 1, 0, 1]","[49, 95, 98, 100, 79, 73, 100, 90, 81]","[100, 89, 85, 62, 100, 82, 100, 100, 16]","[55, 76, 27, 83, 27, 80, 100, 20, 33]","[10, 15, 13, 20, 82, 65, 54, 8, 50]","[3, 7, 28, 30, 0, 0, 56, 8, 46]","[5, 17, 32, 2, 100, 82, 72, 0, 65]","[99, 64, 100, 45, 100, 100, 72, 51, 100]","[10, 29, 79, 39, 0, 43, 80, 58, 58]","[15, 28, 86, 40, 83, 50, 58, 8, 50]","[21, 35, 100, 75, 0, 56, 63, 50, 99]","[50, 7, 55, 30, 0, 72, 83, 50, 47]","[10, 13, 52, 18, 50, 83, 62, 50, 53]","[8, 11, 47, 10, 0, 13, 49, 50, 50]","[56, 6, 50, 1, 50, 51, 74, 50, 51]"
Between peers,"[85, 50, 50, 66, 48, 52, 60, 43, 50, 21, 49, 71, 95, 55, 3]","[100, 100, 90, 92, 80, 51, 50, 51, 90, 57, 62, 94, 80, 86, 73]","[100, 11, 54, 72, 92, 0, 50, 50, 50, 59, 41, 70, 35, 69, 10]","[88, 25, 72, 78, 97, 20, 80, 41, 80, 47, 45, 64, 50, 50, 4]","[15, 21, 38, 22, 2, 100, 0, 47, 21, 42, 50, 87, 15, 18, 4]","[48, 2, 52, 72, 64, 0, 80, 41, 65, 57, 33, 61, 50, 3, 3]","[52, 100, 50, 40, 64, 53, 10, 48, 85, 54, 51, 60, 35, 47, 90]","[57, 63, 53, 72, 94, 51, 80, 45, 83, 58, 40, 77, 70, 56, 2]","[59, 50, 33, 70, 84, 6, 70, 46, 79, 54, 50, 73, 65, 71, 4]","[80, 68, 19, 37, 99, 100, 10, 55, 35, 53, 50, 73, 30, 38, 3]","[58, 22, 13, 34, 2, 50, 0, 55, 39, 37, 51, 38, 0, 48, 1]","[4, 65, 5, 30, 58, 49, 10, 13]","[7, 22, 5, 25, 72, 9, 15, 6]","[36, 40, 3, 40, 63, 82, 28, 7]","[12, 6, 6, 1, 27, 79, 15, 5]","[0, 12, 5, 20, 30, 9, 5, 83]","[2, 13, 3, 1, 29, 19, 3, 16]","[17, 33, 4, 10, 100, 19, 18, 49]","[51, 1, 4, 70, 5, 53, 3, 5]","[43, 82, 51, 30, 17, 7, 63, 6]","[34, 18, 100, 20, 58, 19, 60, 33]","[8, 13, 5, 10, 17, 22, 29, 8]","[80, 4, 65, 7, 100, 60, 4, 0, 100, 36, 51]","[50, 55, 65, 50, 100, 29, 33, 10, 8, 28, 56]","[50, 53, 40, 69, 81, 16, 58, 40, 100, 46, 40]","[10, 11, 10, 9, 1, 1, 17, 0, 6, 40, 16]","[50, 50, 100, 46, 100, 1, 1, 10, 29, 33, 69]","[80, 89, 60, 6, 77, 97, 71, 0, 13, 33, 39]","[40, 89, 70, 10, 60, 51, 5, 0, 100, 47, 60]","[50, 65, 70, 44, 38, 8, 34, 0, 14, 27, 39]","[50, 71, 95, 100, 66, 53, 49, 50, 18, 53, 49]","[50, 48, 60, 49, 35, 50, 49, 0, 21, 40, 34]","[1, 0, 5, 48, 2, 1, 1, 0, 0, 6, 0]"
Between pen-friends,"[50, 60, 7, 71, 84, 100, 51, 68, 80]","[50, 100, 55, 50, 84, 75, 100, 90, 90]","[50, 40, 3, 17, 64, 66, 40, 10, 10]","[50, 55, 13, 42, 68, 80, 42, 22, 100]","[50, 15, 92, 44, 17, 20, 41, 9, 1]","[50, 55, 6, 46, 1, 70, 30, 7, 60]","[1, 89, 15, 5, 3, 5, 40, 32, 5]","[50, 50, 12, 10, 72, 75, 61, 45, 100]","[50, 35, 21, 32, 18, 56, 80, 38, 100]","[1, 15, 78, 27, 9, 12, 52, 48, 2]","[5, 30, 80, 52, 95, 0, 40, 76, 100]","[4, 75, 59, 5, 74, 7, 51, 50, 1, 50, 0]","[20, 84, 13, 10, 52, 28, 15, 50, 3, 50, 31]","[20, 100, 60, 26, 100, 100, 71, 100, 86, 80, 19]","[5, 11, 53, 1, 10, 4, 3, 0, 0, 1, 8]","[45, 42, 75, 5, 3, 77, 96, 60, 3, 50, 0]","[22, 62, 69, 3, 0, 10, 5, 0, 65, 50, 0]","[21, 54, 81, 10, 22, 13, 45, 20, 35, 30, 55]","[3, 5, 42, 1, 1, 5, 2, 0, 0, 50, 11]","[10, 6, 83, 10, 4, 5, 5, 0, 2, 30, 0]","[74, 66, 58, 10, 7, 6, 5, 0, 0, 50, 0]","[9, 4, 48, 1, 3, 50, 2, 0, 0, 50, 0]","[8, 10, 2, 2, 5, 7, 5, 1, 56, 4, 46, 24]","[5, 70, 100, 62, 48, 50, 55, 30, 80, 50, 9, 66]","[3, 100, 50, 52, 100, 65, 80, 50, 90, 50, 58, 34]","[6, 0, 1, 3, 5, 2, 1, 0, 15, 2, 19, 17]","[11, 50, 100, 100, 100, 72, 100, 70, 90, 72, 21, 33]","[15, 47, 50, 45, 36, 73, 70, 30, 50, 21, 37, 41]","[29, 12, 100, 100, 100, 81, 60, 10, 5, 5, 22, 67]","[19, 0, 1, 2, 5, 7, 1, 0, 10, 5, 15, 0]","[9, 65, 50, 63, 28, 89, 60, 80, 50, 78, 52, 60]","[13, 76, 100, 79, 20, 89, 60, 50, 90, 42, 50, 76]","[36, 50, 1, 2, 37, 45, 25, 20, 50, 50, 27, 51]"
