,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Between frenemies,"[18, 52, 0, 93, 0, 18, 12, 4, 8, 21]","[100, 39, 77, 100, 61, 100, 60, 48, 79, 34]","[18, 0, 100, 100, 20, 11, 71, 41, 39, 2]","[2, 37, 45, 80, 18, 97, 28, 65, 89, 35]","[7, 0, 13, 0, 0, 51, 18, 0, 10, 0]","[15, 39, 9, 14, 0, 0, 14, 2, 4, 48]","[0, 91, 24, 12, 74, 0, 4, 0, 0, 19]","[62, 7, 41, 0, 64, 0, 29, 26, 0, 0]","[15, 28, 19, 63, 86, 21, 31, 10, 61, 22]","[0, 84, 100, 18, 100, 74, 94, 70, 67, 81]","[78, 0, 5, 0, 85, 19, 10, 6, 100, 52]","[31, 100, 17, 2, 36, 0, 21, 76, 15, 21]","[53, 0, 0, 37, 54, 30, 1, 1, 1, 0]","[27, 57, 4, 1, 18, 81, 8, 0, 63, 26]","[0, 75, 77, 100, 44, 52, 27, 0, 2, 100]","[76, 76, 86, 100, 7, 58, 62, 16, 0, 63]","[7, 0, 18, 18, 56, 0, 76, 6, 24, 11]","[10, 9, 4, 100, 21, 35, 68, 0, 0, 12]","[2, 8, 44, 0, 0, 6, 0, 4, 1, 6]","[95, 96, 74, 58, 73, 87, 100, 93, 96, 69]","[10, 78, 33, 100, 29, 14, 59, 11, 72, 13]","[59, 7, 100, 73, 56, 22, 36, 78, 42, 68]","[2, 0, 0, 30, 17, 29, 0, 0, 8, 14]","[11, 3, 14, 0, 7, 0, 0, 32, 2, 11]","[11, 0, 7, 16, 0, 29, 47, 0, 0, 6]","[5, 0, 13, 0, 7, 2, 0, 0, 30, 20]","[52, 86, 21, 32, 9, 71, 22, 97, 65, 80]","[50, 0, 68, 25, 24, 22, 45, 40, 12, 0]","[0, 1, 0, 75, 1, 67, 70, 72, 32, 31]","[24, 31, 34, 54, 0, 24, 66, 99, 65, 77]","[0, 26, 20, 37, 0, 52, 0, 73, 32, 42]","[1, 1, 0, 2, 25, 0, 7, 15, 0, 0]","[0, 2, 0, 7, 48, 0, 4, 7, 0, 20]"
Between friends,"[98, 95, 85, 100, 100, 100, 82, 94, 100, 100]","[80, 100, 86, 100, 95, 100, 81, 100, 100, 100]","[100, 100, 100, 90, 71, 100, 100, 83, 75, 98]","[95, 71, 100, 88, 100, 100, 36, 96, 90, 93]","[8, 7, 0, 18, 2, 0, 0, 19, 22, 0]","[82, 100, 96, 31, 64, 64, 100, 90, 64, 88]","[0, 42, 19, 16, 94, 35, 50, 100, 100, 100]","[81, 90, 84, 78, 89, 68, 100, 100, 100, 80]","[3, 84, 75, 1, 17, 0, 47, 87, 79, 99]","[1, 50, 98, 6, 0, 24, 24, 0, 0, 0]","[20, 50, 5, 18, 10, 50, 11, 96, 12, 95]","[0, 76, 40, 30, 66, 100, 5, 68, 24, 68]","[75, 67, 77, 79, 86, 100, 100, 63, 79, 67]","[91, 97, 100, 92, 90, 76, 100, 100, 94, 83]","[5, 10, 5, 23, 4, 49, 2, 5, 6, 8]","[77, 15, 0, 14, 20, 36, 5, 31, 5, 0]","[18, 24, 3, 3, 56, 2, 44, 0, 7, 61]","[72, 82, 96, 92, 100, 70, 82, 91, 63, 89]","[0, 0, 4, 69, 74, 5, 0, 31, 2, 55]","[3, 3, 0, 20, 0, 4, 0, 56, 11, 0]","[82, 86, 100, 84, 100, 89, 0, 2, 78, 0]","[7, 0, 1, 3, 0, 0, 0, 4, 5, 18]","[42, 63, 27, 87, 90, 72, 77, 78, 11, 100]","[100, 100, 87, 67, 80, 100, 86, 100, 100, 97]","[88, 91, 92, 93, 83, 100, 82, 100, 69, 82]","[0, 18, 1, 18, 0, 0, 0, 0, 0, 0]","[96, 100, 100, 79, 100, 75, 92, 100, 100, 78]","[100, 70, 86, 100, 73, 100, 86, 100, 85, 81]","[61, 81, 59, 83, 83, 26, 68, 69, 80, 84]","[85, 94, 100, 100, 88, 84, 100, 88, 95, 74]","[100, 90, 78, 95, 81, 100, 85, 94, 100, 83]","[81, 100, 100, 76, 85, 54, 100, 73, 100, 86]","[0, 6, 0, 0, 0, 19, 0, 0, 0, 0]"
Between friends with benefits,"[77, 0, 100, 69, 79, 100, 100, 73, 72, 100]","[100, 86, 64, 100, 72, 78, 100, 42, 89, 100]","[38, 74, 0, 74, 98, 0, 100, 37, 59, 19]","[99, 32, 82, 91, 72, 89, 64, 76, 40, 44]","[100, 16, 0, 19, 99, 10, 0, 0, 6, 12]","[99, 76, 65, 70, 88, 22, 100, 70, 87, 11]","[25, 10, 0, 1, 0, 5, 11, 25, 0, 0]","[40, 0, 45, 0, 0, 7, 100, 0, 66, 100]","[0, 95, 100, 94, 73, 87, 68, 42, 0, 0]","[74, 89, 88, 21, 69, 100, 93, 76, 57, 9]","[39, 90, 7, 14, 15, 36, 76, 53, 5, 100]","[88, 79, 3, 41, 97, 56, 73, 93, 26, 15]","[36, 3, 0, 22, 57, 64, 38, 13, 52, 20]","[55, 0, 28, 16, 31, 28, 45, 58, 64, 100]","[0, 58, 81, 100, 95, 91, 6, 85, 63, 0]","[47, 1, 89, 13, 100, 26, 84, 82, 83, 18]","[56, 0, 33, 1, 73, 87, 81, 0, 28, 0]","[35, 25, 39, 0, 24, 0, 80, 56, 61, 66]","[100, 5, 62, 74, 100, 46, 94, 100, 100, 70]","[3, 25, 74, 19, 39, 21, 41, 12, 0, 52]","[73, 81, 62, 15, 75, 86, 76, 51, 82, 71]","[69, 3, 3, 50, 61, 0, 0, 13, 0, 2]","[0, 8, 6, 18, 0, 0, 9, 26, 18, 21]","[9, 49, 86, 9, 15, 21, 52, 92, 12, 9]","[93, 82, 31, 84, 0, 46, 100, 93, 94, 100]","[16, 0, 0, 7, 0, 16, 21, 64, 0, 25]","[100, 100, 86, 79, 100, 100, 80, 37, 33, 99]","[9, 0, 28, 0, 45, 18, 5, 7, 0, 21]","[99, 100, 100, 1, 99, 67, 62, 95, 55, 59]","[78, 64, 67, 94, 74, 95, 62, 96, 87, 77]","[33, 17, 16, 0, 0, 1, 20, 39, 0, 0]","[23, 28, 54, 33, 71, 87, 27, 28, 20, 25]","[51, 71, 0, 36, 0, 2, 13, 0, 0, 2]"
Between half-siblings,"[96, 88, 100, 60, 57, 52, 38, 38, 100, 76]","[99, 70, 90, 63, 100, 98, 84, 100, 96, 20]","[61, 84, 45, 77, 71, 65, 88, 63, 96, 95]","[93, 21, 96, 13, 20, 100, 100, 97, 60, 80]","[0, 25, 15, 10, 31, 66, 63, 26, 10, 41]","[34, 4, 94, 38, 81, 76, 65, 80, 100, 52]","[14, 100, 14, 100, 78, 100, 7, 38, 100, 38]","[96, 82, 65, 95, 67, 100, 0, 56, 91, 92]","[83, 0, 6, 24, 0, 82, 27, 75, 100, 87]","[0, 72, 13, 46, 37, 1, 0, 21, 0, 84]","[6, 16, 36, 6, 69, 29, 67, 0, 55, 17]","[100, 70, 64, 96, 21, 78, 100, 65, 96, 100]","[65, 69, 72, 69, 93, 99, 80, 59, 96, 100]","[69, 79, 81, 32, 89, 21, 98, 0, 100, 76]","[2, 12, 36, 7, 12, 0, 0, 62, 23, 0]","[0, 0, 0, 13, 2, 2, 78, 0, 18, 0]","[0, 0, 0, 3, 0, 0, 0, 19, 1, 0]","[66, 66, 100, 68, 100, 58, 63, 76, 74, 65]","[0, 93, 8, 6, 64, 0, 7, 70, 8, 0]","[2, 60, 20, 0, 0, 66, 0, 77, 37, 6]","[100, 70, 0, 79, 72, 11, 73, 18, 2, 76]","[14, 20, 8, 21, 34, 7, 0, 6, 30, 0]","[42, 64, 15, 76, 9, 10, 32, 86, 100, 53]","[53, 96, 36, 82, 85, 84, 64, 98, 90, 56]","[85, 100, 69, 37, 63, 100, 60, 93, 95, 26]","[3, 25, 7, 3, 0, 26, 0, 0, 0, 0]","[0, 100, 93, 29, 62, 68, 24, 4, 61, 89]","[100, 100, 88, 97, 93, 88, 71, 72, 76, 92]","[30, 91, 40, 23, 0, 88, 13, 29, 65, 23]","[76, 6, 100, 61, 100, 45, 68, 0, 93, 61]","[81, 87, 100, 87, 82, 2, 89, 64, 90, 55]","[93, 56, 86, 13, 19, 36, 87, 89, 84, 100]","[2, 6, 5, 10, 0, 86, 0, 0, 22, 14]"
Between life-partners,"[100, 91, 100, 100, 93, 100, 88, 100, 100, 99]","[97, 100, 100, 93, 100, 100, 82, 99, 100, 100]","[95, 100, 80, 100, 89, 100, 95, 100, 94, 39]","[100, 90, 89, 100, 96, 0, 100, 100, 100, 81]","[13, 0, 9, 22, 70, 4, 100, 9, 0, 28]","[100, 100, 100, 95, 100, 100, 100, 100, 100, 100]","[88, 2, 100, 87, 0, 3, 100, 26, 100, 86]","[100, 100, 100, 100, 95, 100, 100, 88, 100, 89]","[99, 99, 92, 38, 0, 99, 0, 15, 100, 10]","[8, 17, 27, 30, 0, 10, 0, 0, 27, 22]","[70, 39, 100, 90, 100, 1, 18, 6, 100, 100]","[97, 92, 100, 100, 100, 100, 89, 0, 100, 100]","[98, 93, 100, 100, 100, 94, 90, 100, 100, 100]","[99, 20, 91, 100, 83, 100, 100, 100, 100, 88]","[79, 0, 7, 22, 28, 0, 10, 12, 0, 42]","[0, 5, 100, 18, 25, 9, 15, 50, 0, 4]","[0, 7, 0, 74, 8, 22, 88, 0, 25, 74]","[99, 100, 87, 100, 100, 99, 100, 100, 100, 100]","[95, 100, 100, 100, 56, 100, 91, 100, 87, 100]","[71, 0, 63, 25, 0, 14, 1, 86, 0, 0]","[100, 92, 0, 99, 99, 71, 88, 100, 93, 70]","[0, 0, 2, 2, 12, 0, 85, 4, 0, 62]","[99, 79, 65, 54, 86, 63, 25, 5, 89, 94]","[98, 98, 100, 100, 100, 100, 100, 89, 99, 100]","[100, 100, 100, 100, 100, 100, 92, 96, 84, 100]","[0, 2, 27, 34, 0, 0, 0, 0, 88, 32]","[92, 87, 100, 86, 78, 72, 100, 99, 88, 100]","[100, 93, 98, 98, 100, 100, 100, 100, 91, 100]","[100, 100, 16, 88, 97, 96, 100, 79, 65, 100]","[90, 94, 92, 100, 97, 84, 100, 100, 100, 100]","[97, 97, 87, 100, 100, 78, 100, 96, 90, 63]","[100, 100, 100, 89, 100, 93, 100, 100, 100, 100]","[9, 0, 17, 0, 34, 0, 0, 0, 52, 0]"
Between long-distance lovers,"[100, 100, 62, 98, 91, 100, 83, 100, 26, 70]","[84, 91, 100, 80, 100, 100, 69, 76, 100, 100]","[79, 100, 100, 100, 90, 89, 17, 10, 50, 81]","[91, 88, 28, 97, 85, 100, 69, 100, 81, 100]","[93, 79, 0, 86, 96, 0, 1, 15, 21, 6]","[100, 86, 88, 88, 68, 63, 89, 76, 98, 93]","[7, 6, 87, 2, 21, 81, 4, 83, 83, 67]","[80, 71, 93, 86, 64, 88, 83, 66, 99, 72]","[3, 94, 79, 36, 82, 78, 0, 64, 100, 9]","[30, 0, 1, 11, 14, 18, 13, 0, 3, 19]","[18, 71, 91, 0, 45, 95, 18, 18, 8, 0]","[99, 100, 96, 85, 30, 98, 100, 88, 99, 65]","[86, 100, 70, 100, 87, 100, 100, 100, 77, 98]","[79, 97, 75, 71, 85, 100, 73, 68, 77, 99]","[29, 0, 25, 27, 33, 7, 0, 0, 44, 15]","[23, 17, 38, 66, 0, 0, 62, 0, 0, 24]","[0, 0, 28, 0, 42, 31, 80, 0, 17, 79]","[81, 100, 96, 100, 74, 100, 100, 100, 100, 95]","[99, 23, 88, 71, 77, 100, 13, 56, 65, 35]","[34, 5, 82, 8, 13, 0, 13, 26, 15, 14]","[84, 2, 8, 100, 100, 85, 87, 72, 95, 96]","[0, 30, 7, 74, 40, 0, 34, 27, 0, 4]","[100, 47, 0, 59, 68, 56, 62, 47, 68, 0]","[99, 80, 77, 64, 100, 82, 100, 83, 79, 77]","[100, 36, 100, 86, 94, 57, 100, 100, 86, 87]","[0, 0, 46, 26, 84, 0, 14, 0, 39, 31]","[75, 100, 34, 100, 100, 76, 100, 74, 20, 70]","[97, 62, 63, 99, 78, 67, 100, 96, 67, 71]","[4, 70, 68, 38, 77, 97, 29, 21, 75, 100]","[10, 0, 41, 0, 19, 0, 98, 0, 0, 40]","[92, 89, 63, 98, 50, 52, 77, 100, 90, 74]","[37, 94, 93, 88, 62, 100, 79, 38, 89, 71]","[4, 10, 0, 3, 22, 56, 49, 0, 8, 0]"
Between neighbors,"[100, 100, 66, 82, 21, 97, 61, 100, 100, 9]","[86, 81, 76, 95, 87, 100, 52, 83, 98, 95]","[23, 91, 70, 63, 0, 25, 62, 39, 65, 89]","[96, 81, 91, 87, 81, 72, 93, 73, 65, 76]","[9, 32, 24, 100, 24, 0, 83, 18, 70, 7]","[55, 0, 74, 82, 98, 71, 63, 73, 68, 60]","[100, 70, 90, 100, 100, 100, 88, 97, 14, 36]","[35, 25, 28, 93, 27, 89, 75, 67, 60, 100]","[100, 79, 82, 88, 44, 87, 91, 100, 73, 100]","[6, 33, 64, 12, 73, 22, 42, 89, 20, 75]","[11, 60, 89, 23, 36, 15, 34, 38, 68, 100]","[17, 73, 9, 9, 43, 11, 26, 34, 38, 19]","[95, 57, 91, 16, 44, 63, 93, 47, 95, 70]","[82, 19, 78, 85, 54, 83, 84, 64, 49, 95]","[36, 64, 23, 12, 21, 26, 36, 5, 15, 40]","[6, 72, 20, 66, 0, 1, 93, 24, 7, 74]","[57, 22, 30, 83, 0, 18, 17, 80, 36, 13]","[58, 67, 66, 78, 92, 54, 57, 55, 61, 14]","[3, 0, 0, 24, 0, 24, 0, 12, 9, 96]","[75, 40, 15, 27, 0, 31, 16, 75, 20, 31]","[91, 11, 62, 80, 7, 51, 58, 100, 100, 37]","[36, 0, 1, 15, 1, 85, 51, 9, 69, 1]","[82, 70, 82, 79, 38, 88, 66, 30, 46, 0]","[59, 39, 81, 98, 63, 94, 11, 70, 87, 74]","[69, 67, 87, 61, 59, 76, 93, 60, 65, 78]","[13, 42, 20, 0, 0, 0, 86, 0, 11, 7]","[100, 100, 76, 37, 44, 72, 47, 27, 57, 86]","[26, 35, 78, 90, 90, 75, 64, 92, 89, 38]","[76, 84, 66, 75, 40, 84, 11, 35, 88, 6]","[84, 95, 74, 100, 87, 100, 71, 27, 94, 76]","[67, 100, 61, 62, 94, 86, 80, 83, 50, 90]","[93, 50, 86, 72, 69, 78, 76, 81, 56, 65]","[61, 50, 29, 20, 20, 0, 45, 11, 58, 51]"
Between opposing negotiators,"[0, 34, 1, 57, 13, 0, 1, 8, 17, 0]","[97, 71, 100, 79, 100, 41, 89, 0, 8, 100]","[13, 16, 79, 67, 27, 36, 36, 34, 100, 60]","[0, 19, 8, 27, 25, 0, 0, 5, 0, 0]","[100, 100, 100, 91, 100, 79, 61, 36, 100, 96]","[0, 1, 3, 0, 0, 3, 0, 56, 58, 0]","[100, 87, 95, 82, 95, 0, 100, 70, 1, 86]","[0, 61, 16, 0, 2, 0, 11, 0, 0, 2]","[96, 8, 99, 100, 73, 100, 1, 26, 92, 8]","[81, 71, 91, 99, 100, 67, 100, 100, 91, 97]","[6, 73, 63, 100, 100, 95, 39, 93, 72, 9]","[58, 0, 4, 16, 100, 30, 75, 100, 32, 11]","[16, 9, 0, 3, 0, 39, 16, 2, 0, 27]","[65, 94, 100, 99, 4, 86, 88, 0, 63, 9]","[0, 80, 54, 3, 34, 73, 28, 100, 57, 3]","[100, 0, 37, 2, 100, 47, 32, 58, 73, 16]","[58, 0, 37, 51, 31, 43, 8, 100, 0, 0]","[0, 22, 37, 24, 23, 27, 39, 0, 39, 7]","[0, 0, 0, 0, 5, 1, 27, 0, 88, 58]","[100, 74, 95, 100, 61, 100, 79, 92, 99, 58]","[70, 100, 91, 94, 83, 96, 100, 72, 100, 100]","[81, 54, 9, 5, 0, 61, 74, 37, 39, 89]","[72, 26, 99, 52, 92, 34, 0, 39, 67, 77]","[72, 37, 0, 82, 80, 87, 65, 88, 77, 68]","[62, 4, 6, 63, 3, 0, 0, 43, 6, 100]","[68, 100, 100, 77, 63, 77, 79, 98, 0, 80]","[61, 89, 81, 80, 79, 92, 2, 96, 90, 83]","[6, 44, 0, 0, 11, 76, 0, 38, 7, 44]","[35, 69, 69, 77, 36, 8, 36, 88, 100, 79]","[99, 89, 98, 100, 18, 19, 34, 50, 85, 39]","[50, 96, 51, 76, 85, 40, 56, 100, 70, 59]","[39, 16, 10, 56, 21, 50, 0, 18, 0, 0]","[8, 97, 0, 0, 0, 28, 35, 5, 55, 17]"
Between peers,"[90, 83, 100, 66, 91, 90, 74, 100, 38, 70]","[94, 92, 89, 79, 89, 100, 89, 67, 80, 94]","[2, 66, 62, 78, 34, 100, 93, 23, 72, 45]","[87, 94, 100, 88, 100, 27, 76, 52, 32, 100]","[11, 70, 15, 11, 5, 5, 93, 25, 0, 0]","[66, 79, 79, 1, 57, 100, 66, 100, 5, 60]","[47, 0, 100, 100, 100, 25, 97, 67, 91, 50]","[60, 100, 70, 44, 35, 95, 79, 79, 61, 71]","[92, 68, 94, 89, 17, 18, 100, 5, 61, 69]","[30, 39, 29, 63, 15, 8, 34, 86, 24, 59]","[69, 91, 100, 79, 75, 60, 0, 100, 91, 90]","[10, 18, 15, 0, 41, 0, 8, 69, 70, 4]","[77, 2, 72, 54, 38, 62, 3, 72, 94, 83]","[81, 75, 76, 86, 100, 82, 2, 71, 63, 100]","[64, 0, 0, 13, 10, 39, 0, 44, 5, 0]","[33, 0, 4, 16, 25, 79, 62, 22, 0, 9]","[0, 51, 16, 34, 0, 4, 15, 41, 38, 16]","[89, 9, 0, 83, 58, 0, 0, 0, 88, 1]","[79, 68, 63, 68, 99, 82, 0, 63, 0, 26]","[25, 0, 39, 13, 0, 44, 91, 23, 23, 67]","[48, 80, 98, 87, 90, 32, 93, 28, 0, 100]","[18, 18, 54, 0, 0, 0, 0, 0, 0, 30]","[80, 80, 68, 25, 62, 59, 94, 6, 66, 64]","[34, 100, 61, 77, 72, 62, 95, 100, 81, 5]","[63, 72, 56, 94, 100, 83, 80, 72, 100, 87]","[0, 55, 18, 43, 15, 0, 0, 28, 9, 0]","[51, 82, 86, 60, 93, 97, 0, 77, 90, 100]","[65, 68, 64, 62, 83, 97, 98, 95, 96, 100]","[45, 77, 77, 69, 85, 100, 75, 18, 75, 63]","[58, 11, 94, 63, 53, 79, 100, 49, 42, 63]","[71, 81, 66, 86, 83, 89, 92, 73, 94, 72]","[72, 58, 57, 57, 72, 75, 54, 70, 93, 100]","[0, 0, 0, 0, 3, 96, 13, 0, 23, 0]"
Between pen-friends,"[100, 98, 86, 100, 80, 89, 100, 100, 68, 80]","[92, 75, 100, 88, 100, 100, 99, 100, 100, 86]","[10, 58, 75, 70, 71, 75, 56, 96, 100, 93]","[98, 100, 100, 86, 91, 66, 100, 92, 100, 63]","[0, 29, 6, 0, 0, 0, 0, 90, 0, 5]","[74, 66, 67, 1, 64, 66, 82, 59, 31, 62]","[6, 10, 41, 9, 14, 39, 94, 38, 5, 6]","[69, 89, 29, 71, 88, 77, 100, 29, 37, 42]","[71, 66, 100, 23, 97, 58, 100, 81, 82, 8]","[0, 29, 23, 45, 34, 14, 18, 0, 1, 0]","[51, 85, 34, 80, 100, 0, 83, 21, 65, 0]","[32, 85, 77, 64, 100, 100, 82, 40, 94, 100]","[62, 51, 82, 71, 89, 71, 72, 100, 70, 75]","[80, 98, 100, 77, 100, 58, 80, 73, 75, 75]","[11, 20, 4, 12, 8, 6, 3, 9, 21, 8]","[0, 63, 71, 35, 16, 71, 1, 16, 11, 16]","[2, 29, 6, 0, 0, 22, 69, 12, 66, 0]","[65, 42, 53, 72, 67, 55, 84, 57, 22, 85]","[8, 2, 39, 0, 0, 50, 56, 31, 40, 90]","[12, 32, 19, 51, 0, 0, 44, 55, 2, 20]","[69, 3, 90, 100, 66, 4, 76, 78, 88, 76]","[0, 0, 0, 7, 15, 10, 0, 10, 6, 6]","[0, 4, 18, 41, 8, 83, 31, 33, 0, 35]","[68, 89, 74, 60, 92, 37, 97, 89, 91, 68]","[100, 76, 0, 70, 99, 92, 67, 65, 29, 66]","[41, 1, 23, 30, 0, 0, 29, 16, 2, 36]","[96, 84, 57, 100, 99, 12, 70, 65, 73, 75]","[81, 69, 84, 65, 71, 97, 82, 40, 51, 91]","[0, 89, 45, 35, 94, 11, 0, 89, 81, 50]","[99, 0, 0, 18, 0, 6, 0, 29, 10, 14]","[100, 81, 100, 63, 74, 100, 72, 86, 69, 100]","[64, 100, 80, 100, 94, 98, 87, 71, 21, 67]","[19, 7, 13, 0, 12, 19, 8, 18, 17, 49]"
Between playmates,"[76, 97, 100, 100, 83, 57, 6, 100, 97, 78]","[56, 100, 84, 86, 92, 100, 100, 100, 100, 56]","[50, 82, 100, 93, 100, 69, 77, 96, 89, 95]","[100, 100, 100, 93, 87, 88, 78, 12, 100, 100]","[5, 13, 4, 8, 8, 53, 0, 31, 85, 17]","[100, 88, 72, 100, 83, 62, 96, 86, 91, 91]","[32, 30, 95, 0, 100, 90, 100, 96, 23, 69]","[100, 91, 83, 100, 84, 79, 79, 100, 100, 61]","[96, 0, 79, 15, 100, 100, 81, 34, 64, 82]","[0, 0, 21, 0, 7, 5, 7, 20, 26, 19]","[0, 100, 35, 0, 25, 23, 90, 24, 4, 96]","[91, 18, 37, 100, 86, 21, 85, 100, 77, 12]","[89, 75, 69, 3, 69, 73, 100, 35, 94, 93]","[92, 83, 83, 100, 100, 100, 100, 98, 69, 86]","[63, 21, 5, 32, 8, 20, 0, 0, 24, 0]","[3, 28, 15, 37, 75, 2, 0, 25, 0, 4]","[0, 63, 0, 21, 6, 0, 73, 97, 0, 4]","[79, 82, 78, 58, 93, 69, 58, 92, 100, 40]","[0, 0, 24, 33, 20, 1, 0, 5, 20, 25]","[66, 14, 2, 28, 22, 0, 28, 0, 0, 10]","[18, 88, 94, 78, 100, 59, 79, 17, 43, 18]","[0, 2, 40, 0, 0, 8, 42, 0, 24, 20]","[31, 100, 11, 44, 10, 42, 6, 100, 41, 94]","[98, 73, 98, 100, 64, 100, 92, 100, 84, 100]","[68, 83, 84, 80, 44, 89, 100, 67, 98, 73]","[0, 8, 34, 3, 0, 20, 5, 2, 6, 5]","[74, 100, 100, 100, 100, 92, 66, 84, 100, 84]","[94, 87, 77, 100, 68, 89, 95, 92, 77, 100]","[98, 81, 65, 100, 100, 98, 0, 96, 83, 100]","[100, 100, 100, 88, 95, 86, 90, 82, 50, 81]","[66, 100, 100, 70, 70, 93, 75, 91, 22, 92]","[96, 94, 88, 81, 74, 96, 95, 100, 70, 84]","[0, 0, 4, 13, 7, 0, 15, 3, 0, 19]"
Between political allies,"[61, 87, 88, 67, 94, 93, 98, 92, 89, 78]","[100, 62, 82, 27, 6, 76, 33, 90, 100, 100]","[75, 72, 67, 26, 0, 31, 0, 22, 91, 40]","[17, 0, 0, 32, 34, 71, 62, 74, 82, 15]","[66, 97, 33, 100, 100, 33, 0, 100, 100, 91]","[72, 71, 100, 25, 80, 46, 86, 0, 61, 48]","[24, 93, 26, 22, 75, 90, 8, 0, 83, 100]","[70, 18, 73, 71, 76, 76, 90, 100, 0, 0]","[84, 85, 94, 66, 84, 80, 100, 100, 100, 78]","[86, 100, 100, 69, 93, 100, 50, 69, 79, 94]","[3, 80, 74, 0, 71, 29, 45, 34, 74, 70]","[38, 0, 64, 66, 0, 71, 69, 8, 80, 100]","[32, 0, 41, 10, 30, 28, 63, 37, 100, 31]","[78, 75, 85, 100, 85, 77, 86, 74, 63, 72]","[14, 66, 77, 52, 0, 77, 90, 36, 81, 51]","[78, 100, 55, 76, 98, 0, 100, 72, 58, 0]","[15, 64, 38, 89, 100, 8, 100, 89, 13, 100]","[60, 87, 3, 60, 0, 7, 11, 63, 22, 80]","[8, 11, 19, 0, 0, 1, 5, 21, 0, 0]","[46, 9, 0, 72, 100, 13, 84, 81, 51, 38]","[29, 99, 100, 83, 100, 76, 100, 100, 94, 100]","[33, 32, 52, 58, 31, 0, 18, 62, 1, 23]","[59, 98, 99, 100, 99, 57, 73, 37, 88, 89]","[6, 16, 68, 62, 98, 79, 91, 81, 56, 84]","[100, 94, 100, 0, 71, 91, 53, 73, 100, 95]","[58, 54, 85, 91, 93, 80, 65, 16, 0, 68]","[93, 73, 91, 68, 100, 71, 100, 63, 98, 76]","[93, 82, 82, 100, 20, 96, 21, 34, 39, 64]","[68, 71, 90, 87, 57, 64, 88, 71, 66, 39]","[75, 6, 40, 86, 15, 100, 6, 100, 29, 36]","[79, 90, 87, 100, 58, 81, 30, 71, 100, 72]","[20, 9, 75, 85, 85, 14, 48, 94, 71, 71]","[24, 57, 42, 0, 57, 8, 0, 24, 25, 76]"
Between political opponents,"[5, 25, 0, 0, 5, 0, 0, 30, 0, 88]","[39, 78, 80, 42, 100, 2, 73, 39, 93, 100]","[38, 98, 3, 44, 74, 42, 64, 33, 81, 29]","[95, 0, 88, 9, 29, 5, 14, 4, 10, 72]","[41, 85, 95, 0, 100, 62, 75, 100, 20, 91]","[0, 20, 19, 14, 0, 0, 37, 0, 0, 24]","[31, 41, 85, 32, 5, 11, 24, 88, 100, 100]","[26, 0, 7, 4, 30, 0, 48, 32, 0, 6]","[21, 100, 34, 28, 97, 64, 45, 71, 78, 13]","[94, 94, 100, 84, 80, 100, 100, 100, 100, 100]","[81, 43, 38, 30, 19, 5, 15, 0, 36, 58]","[78, 73, 69, 79, 79, 65, 0, 33, 82, 38]","[8, 0, 24, 0, 24, 0, 0, 0, 2, 0]","[89, 0, 68, 36, 19, 76, 14, 30, 77, 26]","[69, 25, 37, 55, 60, 38, 90, 63, 95, 42]","[17, 10, 0, 19, 100, 82, 27, 33, 65, 39]","[6, 6, 4, 78, 0, 0, 0, 87, 17, 27]","[16, 8, 17, 43, 4, 62, 17, 12, 0, 0]","[0, 0, 0, 33, 0, 0, 21, 5, 34, 0]","[97, 82, 95, 99, 96, 85, 100, 88, 96, 74]","[16, 43, 33, 69, 92, 7, 76, 88, 0, 61]","[70, 82, 76, 52, 47, 81, 0, 91, 70, 62]","[47, 18, 63, 68, 78, 81, 74, 100, 82, 44]","[17, 0, 67, 84, 57, 24, 86, 57, 20, 41]","[0, 8, 0, 14, 18, 0, 0, 0, 0, 0]","[58, 19, 91, 80, 92, 100, 90, 77, 100, 100]","[59, 27, 33, 29, 0, 71, 14, 21, 20, 33]","[0, 100, 76, 59, 41, 58, 17, 74, 77, 37]","[18, 74, 40, 87, 75, 22, 93, 63, 95, 79]","[81, 42, 100, 92, 100, 59, 67, 4, 10, 29]","[25, 26, 85, 45, 33, 38, 39, 100, 0, 76]","[0, 0, 3, 21, 0, 26, 2, 24, 11, 0]","[33, 10, 0, 51, 83, 0, 10, 46, 0, 25]"
