,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Between divorced spouses,"[52, 22, 9, 47, 23, 4, 43, 0, 10]","[10, 44, 6, 70, 24, 31, 47, 1, 21]","[20, 16, 10, 16, 39, 15, 46, 1, 20]","[19, 36, 1, 43, 46, 36, 48, 1, 10]","[4, 24, 90, 63, 76, 100, 55, 100, 70]","[48, 17, 5, 9, 16, 31, 48, 0, 0]","[30, 31, 25, 57, 84, 42, 52, 10, 81]","[38, 29, 70, 42, 22, 20, 49, 0, 20]","[56, 36, 2, 64, 17, 12, 42, 100, 80]","[44, 17, 50, 30, 84, 22, 50, 100, 79]","[34, 32, 1, 47, 87, 37, 47, 100, 76]","[100, 68, 53, 100, 53, 1, 1, 0]","[8, 74, 65, 12, 81, 3, 3, 3]","[0, 91, 47, 6, 52, 10, 1, 10]","[0, 57, 71, 4, 49, 13, 10, 10]","[0, 87, 80, 12, 63, 13, 1, 10]","[6, 66, 58, 7, 63, 11, 1, 10]","[5, 87, 72, 7, 86, 10, 1, 22]","[0, 54, 77, 2, 89, 10, 0, 38]","[96, 65, 68, 11, 91, 77, 100, 40]","[8, 59, 52, 13, 75, 27, 100, 26]","[12, 84, 100, 44, 43, 70, 58, 1]","[72, 62, 67, 25, 61, 29, 85, 24, 48, 35, 4, 28, 92]","[57, 79, 82, 28, 72, 43, 17, 12, 59, 42, 11, 23, 88]","[78, 74, 38, 25, 27, 23, 60, 15, 83, 53, 82, 12, 82]","[79, 75, 78, 14, 35, 27, 37, 6, 53, 48, 88, 53, 87]","[54, 79, 69, 44, 75, 41, 21, 1, 64, 31, 17, 10, 34]","[61, 86, 83, 52, 64, 25, 16, 25, 60, 50, 8, 15, 75]","[72, 72, 77, 49, 48, 39, 50, 15, 63, 56, 25, 44, 78]","[71, 86, 75, 41, 46, 40, 21, 31, 59, 21, 10, 30, 61]","[72, 80, 79, 17, 33, 35, 53, 21, 47, 31, 72, 13, 76]","[76, 71, 83, 35, 41, 28, 52, 32, 57, 20, 3, 8, 78]","[61, 76, 83, 57, 53, 50, 66, 12, 58, 17, 2, 11, 84]"
Between enemies,"[87, 73, 92, 43, 63, 52, 0, 80, 66]","[89, 88, 91, 43, 55, 37, 10, 62, 100]","[91, 76, 91, 64, 55, 37, 1, 51, 100]","[91, 73, 88, 39, 48, 33, 1, 0, 51]","[78, 88, 86, 49, 66, 54, 1, 100, 47]","[85, 79, 63, 49, 12, 45, 1, 0, 3]","[82, 77, 72, 35, 76, 73, 100, 90, 7]","[83, 84, 89, 48, 64, 54, 1, 0, 1]","[85, 76, 71, 74, 59, 42, 100, 0, 25]","[84, 86, 85, 30, 56, 52, 100, 100, 100]","[85, 88, 76, 63, 36, 45, 1, 0, 100]","[77, 90, 85, 91, 67, 97, 68, 63, 52, 47, 14, 18, 44]","[90, 81, 6, 1, 1, 98, 92, 73, 17, 12, 0, 41, 90]","[81, 72, 7, 0, 53, 92, 46, 59, 18, 8, 0, 33, 74]","[76, 73, 5, 1, 22, 96, 63, 63, 50, 73, 0, 13, 94]","[91, 75, 0, 2, 2, 98, 53, 58, 38, 15, 0, 25, 78]","[92, 73, 10, 5, 1, 96, 90, 84, 27, 14, 0, 12, 70]","[44, 75, 1, 0, 1, 97, 94, 62, 14, 5, 0, 32, 85]","[59, 75, 1, 2, 1, 95, 97, 72, 14, 5, 0, 13, 59]","[24, 67, 100, 99, 100, 95, 88, 77, 22, 83, 53, 71, 88]","[62, 65, 12, 5, 10, 96, 44, 65, 34, 10, 43, 53, 77]","[30, 80, 99, 100, 100, 96, 99, 73, 14, 91, 50, 40, 51]","[54, 82, 59, 51, 62, 77, 16, 49, 100, 41, 75]","[65, 66, 52, 99, 62, 50, 100, 43, 100, 44, 98]","[80, 82, 54, 6, 77, 2, 28, 48, 100, 57, 66]","[79, 77, 45, 5, 69, 12, 3, 53, 100, 11, 59]","[77, 72, 63, 54, 43, 4, 68, 18, 100, 4, 85]","[65, 89, 58, 72, 56, 4, 21, 84, 100, 18, 75]","[81, 65, 74, 98, 57, 12, 19, 79, 43, 9, 66]","[56, 70, 62, 99, 64, 5, 66, 79, 48, 65, 60]","[83, 85, 47, 7, 50, 5, 30, 60, 51, 5, 36]","[65, 86, 93, 7, 5, 11, 0, 8, 1, 3, 7]","[65, 86, 94, 49, 31, 19, 43, 13, 14, 13, 9]"
Between ex-lovers,"[12, 65, 39, 38, 54, 10, 2, 60, 0, 57, 100]","[50, 61, 53, 7, 70, 8, 6, 80, 0, 92, 100]","[86, 57, 28, 77, 38, 11, 6, 63, 90, 9, 39]","[80, 46, 16, 29, 39, 29, 7, 73, 89, 7, 50]","[65, 27, 17, 68, 70, 69, 70, 83, 100, 7, 100]","[87, 90, 13, 79, 87, 12, 0, 58, 95, 3, 1]","[10, 29, 20, 42, 36, 10, 0, 60, 2, 24, 85]","[22, 64, 35, 42, 60, 78, 0, 55, 88, 12, 0]","[13, 38, 6, 77, 88, 23, 0, 45, 86, 7, 25]","[10, 17, 7, 79, 82, 18, 100, 14, 91, 4, 50]","[61, 51, 52, 54, 58, 26, 100, 39, 87, 55, 40]","[47, 85, 82, 89, 79, 42, 81, 71, 100, 57, 51, 66]","[2, 44, 87, 88, 90, 31, 73, 68, 100, 58, 88, 97]","[0, 82, 88, 33, 96, 31, 62, 82, 90, 45, 85, 74]","[2, 65, 90, 72, 89, 10, 47, 72, 69, 51, 54, 46]","[0, 58, 89, 56, 69, 34, 48, 69, 100, 71, 72, 79]","[3, 87, 89, 67, 75, 0, 76, 80, 3, 55, 65, 50]","[2, 93, 89, 90, 74, 34, 75, 68, 100, 52, 38, 22]","[10, 67, 85, 60, 80, 6, 80, 82, 94, 67, 48, 55]","[100, 60, 89, 52, 75, 70, 61, 70, 93, 61, 67, 85]","[13, 77, 88, 63, 100, 15, 61, 83, 87, 65, 46, 65]","[34, 51, 81, 79, 84, 10, 49, 89, 100, 48, 48, 57]","[10, 85, 88, 68, 17, 11, 8, 20]","[36, 74, 55, 64, 16, 28, 6, 5]","[8, 84, 78, 92, 31, 69, 28, 7]","[12, 73, 79, 70, 21, 31, 1, 11]","[22, 78, 86, 98, 20, 11, 5, 5]","[13, 66, 70, 99, 35, 100, 4, 9]","[28, 73, 87, 91, 36, 11, 12, 73]","[25, 69, 66, 93, 35, 89, 34, 4]","[18, 71, 79, 94, 30, 36, 4, 5]","[3, 82, 85, 98, 15, 5, 1, 6]","[24, 86, 65, 98, 25, 1, 5, 29]"
Between fans of opposing sports teams,"[83, 8, 64, 27, 44, 91, 20, 68]","[80, 3, 68, 33, 54, 88, 53, 72]","[85, 2, 60, 69, 62, 95, 6, 70]","[83, 2, 45, 26, 54, 91, 70, 75]","[85, 2, 50, 66, 77, 89, 74, 64]","[88, 1, 42, 49, 45, 98, 5, 61]","[90, 5, 39, 66, 67, 86, 83, 58]","[88, 5, 83, 72, 62, 93, 12, 45]","[79, 88, 70, 45, 43, 89, 8, 47]","[79, 82, 72, 15, 42, 92, 65, 39]","[81, 74, 66, 64, 73, 90, 13, 70]","[79, 70, 87, 86, 11, 57, 40, 92, 4]","[80, 72, 37, 89, 5, 40, 24, 64, 20]","[76, 67, 56, 89, 3, 25, 41, 79, 15]","[79, 77, 4, 83, 6, 62, 21, 92, 15]","[67, 71, 40, 82, 7, 39, 17, 85, 17]","[67, 84, 51, 83, 4, 66, 32, 87, 35]","[66, 88, 59, 84, 5, 18, 12, 86, 1]","[76, 77, 42, 89, 3, 64, 47, 73, 1]","[66, 80, 78, 86, 94, 31, 24, 77, 62]","[55, 72, 13, 89, 22, 45, 35, 89, 1]","[74, 76, 44, 90, 5, 34, 20, 80, 6]","[53, 46, 48]","[41, 44, 100]","[45, 58, 34]","[20, 37, 27]","[76, 73, 54]","[3, 65, 37]","[65, 68, 47]","[16, 26, 50]","[53, 77, 69]","[13, 48, 66]","[26, 73, 85]"
Between fans of the same sports team,"[89, 8, 56, 69, 57, 92, 77, 44]","[87, 5, 56, 69, 66, 87, 100, 44]","[89, 1, 49, 49, 65, 93, 69, 39]","[88, 1, 59, 17, 71, 97, 72, 43]","[76, 2, 31, 51, 68, 87, 30, 42]","[77, 6, 35, 34, 57, 97, 29, 66]","[82, 6, 56, 41, 82, 99, 83, 49]","[80, 4, 70, 22, 69, 92, 73, 63]","[84, 84, 88, 13, 58, 84, 4, 64]","[83, 83, 87, 36, 52, 90, 19, 64]","[90, 73, 81, 48, 48, 91, 7, 46]","[75, 76, 62, 80, 50, 33, 12, 85, 2]","[80, 75, 38, 80, 23, 73, 39, 88, 36]","[68, 78, 67, 81, 33, 46, 35, 92, 11]","[78, 84, 13, 89, 11, 71, 59, 87, 15]","[71, 77, 39, 87, 23, 23, 46, 78, 35]","[78, 76, 51, 89, 33, 62, 20, 78, 50]","[85, 62, 58, 87, 84, 36, 48, 80, 11]","[78, 76, 52, 80, 3, 65, 19, 80, 1]","[65, 64, 61, 81, 5, 36, 91, 84, 5]","[66, 76, 14, 83, 4, 31, 42, 79, 8]","[81, 81, 21, 83, 4, 53, 39, 88, 30]","[77, 35, 83]","[59, 75, 100]","[76, 48, 55]","[29, 47, 51]","[82, 48, 89]","[7, 35, 100]","[74, 47, 76]","[64, 69, 82]","[54, 55, 74]","[44, 63, 84]","[5, 49, 51]"
Between fraternity brothers,"[26, 85, 100, 72, 52, 54, 85, 92]","[72, 87, 100, 70, 52, 63, 98, 95]","[82, 87, 100, 71, 46, 78, 95, 85]","[89, 86, 100, 61, 83, 68, 90, 92]","[53, 77, 0, 6, 0, 56, 100, 3]","[85, 88, 100, 41, 42, 54, 65, 75]","[99, 77, 100, 67, 79, 52, 95, 34]","[58, 83, 100, 21, 88, 52, 96, 91]","[70, 76, 100, 32, 100, 58, 59, 98]","[86, 86, 50, 23, 0, 61, 38, 5]","[60, 84, 100, 5, 100, 64, 100, 98]","[51, 67, 87, 68, 69, 75, 85, 93, 62, 76]","[52, 44, 100, 80, 57, 69, 79, 71, 65, 74]","[48, 71, 85, 74, 70, 63, 70, 64, 76, 76]","[48, 59, 91, 64, 55, 69, 28, 74, 8, 62]","[36, 49, 94, 41, 54, 51, 80, 11, 20, 70]","[41, 46, 89, 81, 58, 47, 79, 11, 24, 65]","[62, 41, 95, 59, 74, 56, 76, 76, 74, 84]","[42, 50, 3, 71, 75, 52, 68, 8, 24, 2]","[40, 38, 92, 65, 57, 55, 68, 59, 12, 46]","[42, 31, 83, 65, 58, 51, 77, 5, 19, 8]","[38, 47, 43, 68, 42, 41, 76, 6, 13, 38]","[63, 44, 96, 100, 53, 78, 30, 76, 68, 32, 28, 85, 18]","[60, 38, 100, 100, 32, 85, 40, 65, 58, 27, 47, 95, 26]","[67, 46, 98, 99, 56, 90, 22, 86, 52, 26, 47, 77, 16]","[45, 42, 98, 100, 50, 86, 13, 54, 30, 42, 32, 26, 49]","[34, 42, 97, 100, 37, 82, 14, 60, 61, 59, 45, 70, 15]","[77, 41, 97, 100, 30, 89, 24, 83, 43, 49, 29, 96, 25]","[61, 45, 100, 100, 37, 75, 17, 58, 62, 78, 35, 64, 17]","[51, 44, 98, 100, 35, 86, 36, 50, 55, 59, 23, 79, 43]","[64, 67, 98, 100, 34, 84, 19, 58, 60, 40, 23, 92, 44]","[57, 39, 75, 100, 52, 83, 14, 64, 62, 36, 17, 84, 43]","[25, 48, 99, 64, 30, 86, 20, 54, 59, 31, 30, 26, 20]"
Between frenemies,"[71, 80, 17, 39, 60, 65, 50, 89, 10, 50]","[63, 78, 39, 23, 63, 69, 100, 75, 80, 100]","[71, 73, 69, 42, 63, 77, 50, 75, 50, 100]","[71, 84, 63, 24, 28, 72, 0, 74, 50, 100]","[67, 84, 45, 27, 41, 70, 42, 79, 50, 1]","[65, 74, 56, 0, 22, 66, 19, 4, 10, 100]","[79, 86, 51, 80, 37, 65, 81, 13, 50, 100]","[69, 74, 14, 48, 60, 69, 14, 18, 50, 100]","[64, 85, 22, 80, 88, 70, 65, 60, 60, 100]","[68, 77, 27, 17, 55, 92, 39, 21, 80, 1]","[72, 80, 36, 67, 42, 80, 60, 31, 50, 100]","[88, 81, 83, 66, 20, 88, 19, 10, 38]","[81, 75, 90, 61, 31, 65, 35, 11, 33]","[78, 82, 90, 78, 28, 69, 22, 10, 41]","[67, 84, 92, 56, 23, 64, 28, 51, 57]","[80, 83, 93, 58, 42, 56, 17, 47, 60]","[72, 79, 95, 64, 51, 71, 83, 54, 64]","[81, 78, 89, 64, 54, 67, 4, 11, 16]","[73, 86, 93, 57, 31, 63, 10, 12, 2]","[78, 87, 91, 64, 30, 62, 80, 100, 96]","[79, 85, 87, 65, 40, 81, 39, 9, 67]","[45, 83, 88, 62, 33, 81, 49, 9, 77]","[7, 48, 49, 42, 51, 79, 84, 73, 43]","[8, 64, 75, 51, 43, 64, 87, 59, 47]","[3, 37, 32, 37, 52, 75, 60, 48, 45]","[8, 67, 62, 39, 63, 67, 79, 68, 48]","[32, 33, 21, 54, 55, 77, 55, 83, 69]","[8, 57, 23, 51, 59, 65, 65, 67, 44]","[21, 79, 17, 53, 51, 85, 48, 64, 63]","[17, 86, 11, 55, 49, 97, 67, 92, 70]","[4, 45, 19, 63, 54, 94, 56, 71, 56]","[5, 51, 57, 43, 53, 46, 66, 43, 41]","[11, 81, 22, 48, 60, 51, 68, 75, 76]"
Between friends,"[50, 35, 43, 47, 63, 95]","[52, 17, 45, 37, 58, 82]","[50, 33, 65, 14, 27, 86]","[54, 16, 55, 50, 71, 77]","[50, 28, 61, 45, 87, 27]","[52, 56, 47, 37, 47, 88]","[54, 18, 35, 51, 34, 62]","[56, 19, 63, 46, 66, 26]","[55, 86, 61, 48, 66, 72]","[57, 26, 29, 69, 51, 55]","[53, 12, 37, 68, 37, 83]","[99, 82, 96, 97, 21, 68, 33, 46, 88, 55, 20, 36, 14, 100, 94, 100]","[97, 84, 95, 96, 25, 86, 42, 65, 63, 56, 17, 73, 17, 100, 95, 100]","[99, 83, 95, 97, 23, 84, 12, 95, 39, 36, 17, 24, 58, 0, 94, 100]","[61, 81, 96, 95, 43, 84, 25, 63, 83, 57, 39, 25, 85, 1, 90, 70]","[61, 85, 95, 95, 76, 93, 14, 47, 71, 68, 41, 40, 31, 2, 92, 50]","[71, 98, 96, 95, 16, 87, 15, 52, 69, 53, 18, 82, 24, 0, 94, 75]","[91, 82, 96, 94, 16, 91, 26, 65, 59, 23, 54, 64, 10, 100, 94, 100]","[1, 79, 96, 92, 35, 76, 18, 46, 72, 67, 46, 25, 5, 100, 60, 30]","[24, 89, 97, 95, 26, 82, 33, 45, 55, 55, 19, 16, 8, 0, 16, 20]","[14, 96, 95, 95, 45, 74, 31, 50, 80, 60, 35, 42, 32, 0, 10, 70]","[12, 88, 97, 95, 25, 73, 31, 52, 71, 74, 56, 33, 13, 0, 7, 70]","[55, 76, 28, 26, 69, 20, 97, 50, 100, 86]","[84, 89, 32, 36, 78, 29, 94, 66, 100, 66]","[55, 90, 89, 36, 61, 27, 98, 74, 80, 87]","[84, 83, 69, 31, 46, 19, 73, 31, 50, 77]","[60, 89, 64, 34, 75, 31, 95, 32, 97, 64]","[74, 66, 30, 35, 100, 43, 87, 71, 100, 80]","[78, 74, 66, 39, 79, 33, 99, 24, 94, 90]","[87, 56, 91, 34, 100, 48, 99, 66, 96, 88]","[82, 79, 82, 42, 68, 36, 60, 47, 93, 67]","[69, 81, 74, 6, 92, 34, 99, 60, 100, 86]","[63, 83, 18, 29, 55, 30, 6, 66, 0, 21]"
Between friends with benefits,"[65, 35, 62, 78, 63, 74, 2, 4, 85, 61, 100]","[91, 20, 61, 99, 85, 71, 41, 6, 90, 77, 100]","[53, 54, 47, 69, 89, 72, 7, 22, 90, 84, 100]","[82, 20, 58, 95, 56, 89, 0, 7, 89, 13, 100]","[76, 19, 12, 82, 71, 48, 52, 5, 95, 13, 1]","[10, 17, 60, 85, 69, 85, 69, 48, 100, 5, 100]","[24, 41, 18, 84, 57, 87, 0, 63, 10, 14, 0]","[4, 28, 70, 55, 51, 22, 0, 51, 95, 4, 0]","[22, 51, 8, 90, 87, 81, 0, 56, 96, 17, 100]","[86, 46, 5, 68, 40, 82, 100, 54, 90, 11, 0]","[89, 45, 47, 73, 59, 67, 100, 36, 90, 4, 100]","[13, 32, 88, 79, 88, 38, 60, 85, 100, 43, 93, 19]","[2, 40, 82, 80, 90, 38, 65, 82, 88, 33, 87, 67]","[98, 84, 76, 45, 92, 31, 95, 74, 98, 74, 87, 71]","[99, 49, 84, 62, 96, 70, 83, 86, 47, 44, 58, 2]","[74, 78, 83, 77, 69, 64, 84, 84, 67, 68, 67, 64]","[91, 85, 81, 67, 95, 4, 66, 73, 49, 55, 58, 65]","[16, 51, 84, 64, 89, 48, 61, 79, 76, 60, 69, 63]","[4, 88, 89, 67, 92, 58, 62, 78, 6, 68, 60, 24]","[25, 53, 84, 67, 59, 18, 73, 84, 63, 49, 56, 31]","[100, 70, 82, 46, 98, 0, 78, 72, 76, 54, 70, 83]","[28, 92, 85, 68, 85, 1, 54, 75, 100, 25, 60, 37]","[46, 85, 63, 68, 43, 77, 33, 6]","[58, 82, 84, 81, 33, 33, 17, 3]","[68, 69, 72, 76, 33, 67, 78, 52]","[66, 78, 69, 88, 23, 95, 10, 10]","[68, 73, 65, 97, 36, 100, 29, 36]","[17, 70, 78, 99, 39, 33, 2, 20]","[10, 60, 69, 97, 35, 30, 7, 56]","[17, 66, 83, 86, 27, 15, 30, 84]","[12, 78, 61, 98, 24, 25, 2, 20]","[11, 75, 69, 97, 35, 4, 2, 21]","[50, 83, 68, 85, 13, 5, 22, 11]"
Between half-siblings,"[73, 84, 41, 81, 50, 65, 80, 83, 11, 50]","[73, 74, 32, 71, 51, 73, 100, 68, 80, 100]","[72, 83, 34, 76, 52, 73, 95, 45, 50, 54]","[74, 79, 41, 84, 44, 71, 92, 77, 100, 1]","[74, 77, 46, 2, 63, 67, 3, 84, 25, 49]","[74, 86, 52, 0, 38, 62, 92, 3, 50, 50]","[77, 82, 29, 51, 51, 62, 72, 8, 50, 100]","[76, 87, 81, 80, 50, 67, 93, 25, 90, 1]","[73, 79, 86, 79, 65, 66, 59, 57, 2, 100]","[73, 84, 20, 3, 41, 85, 8, 27, 10, 100]","[67, 73, 36, 64, 73, 76, 81, 35, 9, 100]","[46, 77, 89, 75, 33, 53, 27, 83, 38]","[44, 84, 90, 69, 16, 72, 78, 90, 49]","[45, 78, 94, 71, 17, 53, 86, 51, 43]","[90, 79, 95, 63, 13, 83, 73, 20, 55]","[51, 77, 92, 68, 69, 67, 55, 82, 57]","[43, 87, 94, 77, 82, 68, 20, 100, 63]","[60, 87, 93, 73, 34, 73, 89, 93, 33]","[62, 82, 93, 65, 24, 75, 68, 4, 3]","[63, 80, 94, 73, 18, 93, 33, 21, 69]","[48, 79, 75, 74, 22, 53, 29, 50, 55]","[75, 78, 93, 75, 20, 70, 42, 8, 43]","[16, 79, 95, 41, 63, 50, 92, 60, 52]","[72, 31, 57, 48, 56, 61, 90, 45, 37]","[66, 88, 37, 52, 59, 70, 81, 74, 51]","[9, 36, 53, 40, 56, 88, 88, 40, 59]","[80, 77, 19, 34, 62, 67, 76, 54, 63]","[79, 87, 20, 48, 45, 70, 55, 71, 60]","[75, 34, 32, 39, 62, 100, 63, 40, 39]","[58, 49, 10, 29, 56, 72, 71, 56, 63]","[68, 74, 34, 30, 60, 59, 69, 39, 46]","[77, 83, 53, 25, 61, 80, 75, 76, 51]","[88, 24, 7, 42, 60, 47, 76, 80, 74]"
Between life-partners,"[34, 87, 57, 88, 71, 93, 100, 2, 91, 75, 99]","[100, 85, 29, 100, 93, 80, 100, 2, 90, 53, 100]","[76, 85, 43, 87, 89, 89, 100, 4, 91, 71, 100]","[23, 52, 60, 96, 93, 93, 100, 3, 50, 24, 100]","[13, 26, 10, 21, 83, 20, 0, 3, 1, 15, 1]","[100, 100, 89, 79, 91, 95, 100, 64, 10, 20, 100]","[36, 100, 8, 73, 81, 86, 100, 51, 94, 3, 0]","[79, 93, 90, 93, 62, 12, 100, 58, 1, 31, 100]","[33, 64, 7, 85, 93, 63, 100, 62, 1, 19, 100]","[21, 25, 12, 98, 83, 85, 0, 12, 1, 5, 0]","[100, 23, 57, 94, 88, 91, 0, 46, 1, 36, 100]","[100, 37, 88, 63, 82, 81, 67, 81, 100, 62, 61, 98]","[99, 65, 81, 79, 83, 91, 82, 83, 86, 55, 88, 100]","[98, 67, 81, 59, 91, 100, 99, 71, 100, 70, 85, 98]","[1, 58, 84, 65, 88, 33, 74, 83, 97, 62, 58, 92]","[5, 69, 81, 100, 76, 98, 70, 86, 100, 78, 58, 43]","[5, 53, 82, 70, 78, 10, 79, 67, 3, 65, 62, 96]","[100, 77, 83, 60, 81, 94, 63, 82, 100, 63, 47, 93]","[100, 88, 91, 41, 85, 100, 65, 69, 100, 54, 59, 98]","[82, 76, 82, 75, 57, 50, 84, 87, 99, 67, 72, 37]","[21, 46, 81, 77, 92, 7, 68, 72, 100, 69, 49, 37]","[37, 50, 89, 98, 80, 0, 72, 74, 100, 50, 57, 40]","[73, 77, 64, 60, 100, 73, 84, 100]","[73, 85, 84, 82, 100, 100, 71, 100]","[63, 77, 71, 81, 100, 76, 100, 90]","[30, 66, 60, 93, 99, 15, 51, 50]","[84, 90, 68, 98, 88, 13, 53, 90]","[89, 85, 86, 98, 100, 100, 89, 78]","[74, 82, 69, 93, 27, 100, 72, 74]","[95, 79, 82, 91, 21, 1, 100, 100]","[94, 86, 69, 98, 34, 100, 98, 79]","[92, 84, 73, 99, 24, 87, 100, 71]","[22, 74, 82, 83, 23, 1, 7, 33]"
Between long-distance lovers,"[61, 100, 62, 28, 90, 56, 71, 81, 94, 66, 75]","[6, 53, 24, 24, 85, 35, 73, 87, 2, 75, 77]","[70, 59, 12, 24, 84, 45, 59, 89, 32, 99, 100]","[38, 34, 27, 42, 81, 52, 64, 77, 88, 54, 100]","[3, 43, 37, 22, 96, 19, 68, 89, 49, 43, 0]","[49, 38, 41, 25, 91, 66, 3, 78, 54, 81, 100]","[5, 61, 56, 35, 96, 59, 16, 7, 6, 85, 100]","[97, 31, 29, 18, 85, 92, 28, 76, 94, 89, 100]","[85, 67, 46, 30, 83, 57, 24, 97, 9, 88, 100]","[98, 55, 75, 27, 90, 48, 27, 70, 91, 58, 18]","[10, 100, 77, 28, 84, 18, 35, 76, 20, 93, 2]","[52, 47, 91, 57, 100, 92, 73]","[42, 50, 55, 83, 100, 92, 93]","[26, 48, 48, 78, 100, 91, 87]","[44, 49, 49, 62, 0, 5, 92]","[54, 63, 54, 62, 0, 90, 83]","[46, 60, 79, 66, 0, 11, 91]","[39, 55, 81, 62, 100, 99, 92]","[53, 50, 77, 64, 100, 97, 53]","[41, 49, 76, 56, 0, 4, 88]","[71, 62, 46, 65, 100, 100, 90]","[69, 52, 49, 58, 0, 9, 35]","[52, 49, 67, 95, 61, 87, 75, 69]","[56, 58, 67, 95, 65, 94, 77, 94]","[55, 51, 75, 86, 80, 92, 76, 85]","[54, 64, 82, 93, 30, 94, 82, 8]","[52, 59, 74, 83, 60, 96, 77, 95]","[55, 46, 80, 93, 60, 96, 80, 95]","[55, 62, 82, 85, 41, 95, 85, 95]","[56, 53, 88, 83, 81, 95, 82, 5]","[57, 55, 82, 80, 63, 93, 79, 90]","[56, 67, 83, 92, 47, 95, 95, 91]","[57, 67, 75, 79, 41, 96, 73, 13]"
Between neighbors,"[87, 41, 49, 38, 84, 86, 68, 40]","[84, 45, 47, 10, 65, 92, 99, 73]","[85, 45, 40, 78, 71, 85, 34, 66]","[88, 35, 78, 33, 71, 99, 67, 38]","[77, 73, 38, 77, 67, 87, 33, 45]","[74, 3, 29, 25, 75, 87, 18, 69]","[77, 56, 75, 55, 67, 94, 85, 41]","[83, 27, 77, 33, 73, 89, 49, 57]","[77, 60, 89, 74, 73, 82, 65, 63]","[88, 67, 88, 27, 74, 93, 16, 64]","[86, 56, 83, 33, 72, 88, 57, 45]","[80, 65, 17, 75, 50, 32, 13, 82, 20]","[69, 75, 36, 76, 50, 46, 7, 91, 70]","[62, 83, 21, 80, 91, 37, 17, 76, 25]","[80, 84, 21, 88, 74, 70, 23, 68, 20]","[78, 78, 52, 87, 94, 47, 18, 82, 72]","[68, 54, 67, 85, 82, 63, 22, 74, 51]","[80, 75, 27, 90, 85, 45, 63, 75, 27]","[68, 66, 67, 86, 3, 53, 50, 89, 3]","[73, 74, 45, 79, 59, 18, 26, 84, 85]","[82, 77, 56, 79, 3, 32, 27, 83, 50]","[79, 86, 39, 79, 56, 49, 64, 89, 44]","[58, 54, 100]","[23, 58, 100]","[2, 58, 58]","[4, 69, 36]","[44, 58, 76]","[25, 55, 60]","[8, 46, 49]","[22, 68, 85]","[54, 76, 53]","[20, 75, 75]","[20, 64, 55]"
Between opposing negotiators,"[14, 75, 61, 29, 75, 41, 14]","[33, 75, 52, 44, 50, 56, 68]","[38, 69, 0, 51, 50, 20, 14]","[31, 73, 73, 39, 50, 20, 7]","[42, 64, 51, 28, 50, 97, 99]","[12, 65, 28, 42, 50, 15, 1]","[29, 73, 85, 36, 51, 94, 98]","[8, 68, 15, 51, 51, 60, 3]","[22, 68, 23, 44, 50, 18, 51]","[68, 61, 88, 48, 54, 97, 94]","[21, 75, 15, 46, 56, 88, 56]","[89, 39, 25, 62, 17, 87, 41, 37, 35, 65, 62, 73]","[69, 73, 38, 57, 30, 45, 30, 58, 34, 93, 88, 0]","[90, 21, 13, 57, 29, 32, 30, 42, 31, 70, 71, 0]","[100, 34, 41, 68, 58, 75, 17, 56, 27, 49, 67, 1]","[70, 27, 50, 63, 42, 40, 24, 41, 31, 86, 75, 1]","[66, 29, 42, 66, 25, 45, 41, 80, 21, 65, 81, 1]","[91, 33, 19, 53, 44, 79, 45, 61, 30, 70, 76, 1]","[79, 33, 30, 51, 11, 51, 8, 48, 39, 79, 67, 0]","[77, 31, 41, 50, 32, 58, 73, 58, 65, 94, 91, 100]","[65, 28, 37, 60, 48, 42, 42, 59, 79, 100, 82, 100]","[66, 24, 45, 76, 34, 78, 44, 47, 45, 79, 84, 40]","[51, 48, 54, 79, 60, 81, 27, 84, 35, 59, 100, 25]","[50, 42, 34, 82, 69, 57, 50, 82, 30, 60, 100, 31]","[56, 28, 49, 87, 76, 69, 38, 98, 31, 56, 31, 27]","[31, 17, 91, 75, 85, 61, 63, 90, 100, 56, 64, 43]","[53, 33, 63, 63, 73, 81, 34, 88, 20, 85, 94, 13]","[43, 25, 58, 66, 53, 65, 4, 90, 1, 70, 37, 11]","[59, 31, 37, 60, 63, 54, 50, 48, 100, 76, 91, 8]","[100, 52, 70, 59, 54, 62, 22, 58, 10, 77, 55, 76]","[93, 28, 90, 67, 70, 38, 22, 80, 10, 77, 54, 58]","[100, 37, 64, 52, 55, 44, 35, 73, 5, 82, 92, 34]","[71, 31, 90, 54, 57, 56, 43, 84, 10, 74, 56, 16]"
