"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39"
"1",0.499010824632666,0.761706309931821,0.689513863418868,0.605807564202809,0.681631816518244,0.909899692511011,0.921351098736007,0.9342680209603,0.942976786325035,0.94260676647305,0.929053472100208,0.912706768896183,0.945687907708534,0.943732839529526,0.96167097727967,0.960099014119821,0.951412864309129,0.950250196765054,0.949256908411616,0.942888659361122,0.943333834915871,0.947043294802963,0.967325521140229,0.971254587833251,0.968771498820518,0.969330998880555,0.9673826675262,0.96667926798032,0.968046477922937,0.966539393022926,0.965634538921637,0.970137377117561,0.97415749045191,0.975004189295027,0.97881695267568,0.982561765442502,0.983542301039829,0.984527554683125,0.987443446552811
"2",0.357517409289471,0.588721084759572,0.78571815143792,0.906031394455584,0.888247783440662,0.89779320847231,0.929594722327648,0.931614208573665,0.929333803013936,0.943253427141684,0.957905665649081,0.966501205170494,0.967137870176623,0.967214595799658,0.973971401943444,0.976906336187494,0.98040133681389,0.982869835193954,0.983956970109671,0.974953833515236,0.970993535050736,0.976784280134468,0.985113808942611,0.981394787782776,0.974141555304454,0.963896744155096,0.971511697873479,0.963874550262389,0.966866674283114,0.969637412750713,0.9669572265386,0.977481789086371,0.978038814781936,0.978988168115312,0.979147711000405,0.979953806092775,0.982807994063061,0.983462782172724,0.983688232048766
"3",0.621297847342382,0.425798944268382,0.506477038070661,0.757272339993898,0.893956176852168,0.883635066191091,0.913119478478074,0.88754814660388,0.936321205808094,0.939411888645364,0.91649725384725,0.910985186234321,0.918782136594322,0.952633109947541,0.956966034883519,0.9577926507166,0.962931911118334,0.959896250224869,0.961688680957327,0.952746411774235,0.967369767764424,0.970778541868095,0.971217624721368,0.96949516989843,0.970917521942974,0.967429405645221,0.97189390550441,0.972499728678707,0.97426992515644,0.975759253895454,0.976709025796057,0.978239494212331,0.979986657343264,0.979095247333591,0.978301581383697,0.979419823049888,0.979839419875897,0.981782124799459,0.982962981839408
"4",0.753998471673119,0.859991547028433,0.884687867660823,0.881925532594997,0.911801788424557,0.931178721904212,0.945815452153362,0.953536610022048,0.960957707022521,0.972822270296436,0.960752702769027,0.958108118959878,0.962600587822177,0.968460842302367,0.972363635553688,0.975487358291834,0.977154042301697,0.972962911658916,0.977225836136888,0.977424192870509,0.977093973877239,0.979638207927095,0.97959282008812,0.979574006170234,0.982355518850669,0.985466550116867,0.983198099449822,0.980617745417347,0.983818090144724,0.981781229303163,0.981518794232019,0.98037395437379,0.981421145298349,0.985784145884172,0.986485833395896,0.987454992841531,0.988671991913485,0.989679625168168,0.98972671589633
"5",0.540962233618582,0.808607698150987,0.886652739869103,0.829587893965129,0.908489802013453,0.899201514571772,0.898447680251951,0.882330684828305,0.852800207009062,0.882957526228413,0.888011128889211,0.893119460828174,0.922051836604172,0.923910859980023,0.933519679417918,0.946709949892545,0.949316796760872,0.959646643156642,0.97388889254804,0.968116938285385,0.970615730835247,0.966385697582919,0.973813483442163,0.977788686904786,0.975379541344915,0.974081350595151,0.976540916142228,0.977379099712837,0.97268775688485,0.973895966331084,0.977157915300174,0.977246300229095,0.978358462121702,0.979660644400941,0.976509466992174,0.975847163001288,0.980512756131339,0.981568424521047,0.978059649926827
"6",0.478543299518235,0.650499606856585,0.759810106333735,0.774872786715155,0.80612066573998,0.845739143554093,0.866582694100044,0.857704384165564,0.879092811884741,0.896623336553631,0.898633184918189,0.91374061333703,0.919786036294937,0.924815407152113,0.927870392595605,0.932793144384341,0.930297010625919,0.920427286164613,0.926974422168122,0.93052237892053,0.932636112460771,0.938312377768615,0.94657127757989,0.948761910856638,0.952795010831616,0.944583026141152,0.948698911061718,0.9591877376112,0.962797942456218,0.973134707890524,0.974594279643157,0.972179157178591,0.976085275051454,0.974878202402471,0.973638488357589,0.97571678786566,0.976825144418073,0.974013826743988,0.973926249531744
"7",0.467962465733016,0.772484689932683,0.866391295416853,0.855057023408793,0.898353341980243,0.897624810564926,0.90997633822557,0.902937465262994,0.88724332080588,0.906664068086958,0.925101145016559,0.933991695403893,0.942714905251856,0.950627344388062,0.953075140446424,0.9592850561392,0.953072254132569,0.953855053861581,0.949245899785334,0.956446269212313,0.96578222028562,0.972979959245066,0.977342185114431,0.980593378111952,0.980531634926609,0.984248371473964,0.984300259799275,0.984835744358015,0.98651725358588,0.984766332806448,0.987656646475299,0.989462628554727,0.988143532288638,0.989132096300174,0.988560725457279,0.990293902265938,0.990402945253603,0.991011682413496,0.990069495514813
"8",0.77132761192204,0.843320691985513,0.859892959078469,0.895647068334206,0.921638569915308,0.936954085849661,0.927200836990464,0.923230784526966,0.937592873559595,0.942805673815423,0.953085202475027,0.947515573187174,0.958510801067399,0.960260721316904,0.958247671011919,0.959957676230968,0.9633416643876,0.970382032779192,0.970650068895998,0.972732201478443,0.970094134122435,0.973519329375596,0.975910920493954,0.973644036116412,0.976914844339135,0.976134354949636,0.976704354661135,0.976405567408497,0.974582199841425,0.973885820057981,0.977109161648469,0.979382470739474,0.982677976806557,0.983011655168681,0.984355610628226,0.986424361392453,0.985870193293613,0.987282699248249,0.9875278519833
"9",0.706813912972855,0.790091319694897,0.84492567244847,0.85268588688649,0.877192793815831,0.899948956744499,0.91237144900628,0.910212764505504,0.917801134112986,0.918066392714254,0.921591224721092,0.925701365952853,0.938473583611712,0.944754096509175,0.952303780691934,0.946875113900952,0.955828828371164,0.96178506527726,0.9640904777181,0.969584166510243,0.970811641885316,0.976439791298647,0.980891121196956,0.983481054128179,0.982526308376722,0.982502315197384,0.982730763547435,0.981818467512493,0.979099343366257,0.981193820768558,0.979000527865889,0.976563051683651,0.97971477643149,0.97930961076733,0.980460318255675,0.983142409510149,0.983726466681773,0.985965074978619,0.98458286995959
"10",0.401185870052552,0.513933444376324,0.654769615874647,0.711457523827861,0.791472326543512,0.791075048107284,0.797614616971866,0.875269800997725,0.885041197627086,0.908097237319376,0.912563963501643,0.907444500659001,0.917582935744757,0.935658721777922,0.953039998243048,0.948271381485883,0.947264347908489,0.966506491966825,0.969262703691761,0.97408530086934,0.980218094397795,0.981885585823848,0.983826541097855,0.986911704397333,0.98626946302315,0.985772503954608,0.987486372641227,0.987546939825612,0.989766288806675,0.991192595553367,0.990325583038776,0.989221883144621,0.988928300905206,0.989488751152064,0.988867508972721,0.988080526890112,0.987351835331341,0.986136589650378,0.986352322989828
