,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0.7847431484139359,0.8614986514899646,0.8976723046346753,0.9051240329078487,0.9223713648912666,0.9310044062606633,0.9450268123046907,0.9538722954808246,0.9604890624734859,0.963791322806354,0.9673958545859889,0.9705420074736049,0.9708986520127301,0.971913221049651,0.9745522272663544,0.9760469152725396,0.9768114284114311,0.9779355355422457,0.9779541014154438,0.9789391667125469,0.9795082001595989,0.980356221336687,0.9812174112215223,0.9829770393011805,0.983762252502421,0.9846656011121703,0.9853508319150142,0.9856516863696982,0.9858637251206547,0.9867146649742548,0.9874431087923474,0.9880872222951007,0.9888109158264542,0.989152220391158,0.9891593036471644,0.9894823262888502,0.9899278126806761,0.9903388147019421,0.9904616759825151
2,0.8095647678342617,0.855836214638136,0.8963130579195705,0.9169515975813203,0.9237420647160386,0.9367006055484777,0.9444947147347188,0.9516080309130648,0.9583990129750068,0.96311616524544,0.9654832732328205,0.9682769852784112,0.9713794278402889,0.9733685268066399,0.9765644588013496,0.9790924471180127,0.9796934785148348,0.9807347108141222,0.982471711825454,0.9828557219773182,0.983729403085554,0.9842243474556334,0.9848549962483353,0.9856355593075727,0.9864564669479406,0.9865471095989055,0.9871639628793887,0.9880250100253345,0.9880567725530016,0.9889153662898332,0.9896605949211557,0.9897706010903731,0.9901333029521013,0.9909545626634266,0.991201883058778,0.9913038452416083,0.991777126562567,0.9918970282249816,0.9919944481469448
3,0.8273720966330121,0.8707643873536219,0.8915692788799852,0.9154215682613119,0.9262220564203,0.9394808368492595,0.9475734353386706,0.9504040018116628,0.9588718453600336,0.9628803079915305,0.9656108675431927,0.9674916048144628,0.9706503209439108,0.9725486990008163,0.9746689348864463,0.9763454556238651,0.9774946545948716,0.9777312586655349,0.9778599318289966,0.9780828300300194,0.9797353727888306,0.9803380379207784,0.9822456580694696,0.9830332104701436,0.9828428863211993,0.9839893794170809,0.9847821016096605,0.9847231718097994,0.9861802070168733,0.9863453325174154,0.9868106428578745,0.9873241408523247,0.9882172142024561,0.988610839741504,0.9892193210698381,0.9901220216394155,0.9904531168967166,0.9908069815727929,0.990771600111073
4,0.8176263274025275,0.8700158687557016,0.9022980767437645,0.9231984292478623,0.9346557276184614,0.9430486622955143,0.9494362382299446,0.954674425071629,0.9607867372131942,0.9632947114313959,0.9640884515329192,0.9648813097219187,0.9657662804851119,0.9685960805800844,0.9705717661961838,0.9718165282197202,0.9743785348521647,0.9760438917983839,0.9773756692779156,0.9788293388120854,0.980540809332543,0.9819756608653625,0.9833223219615121,0.9842713622850209,0.9856027130969363,0.9860787645284431,0.9866398695284855,0.9868141024545989,0.9872078765691126,0.9867663427419264,0.9878094584008366,0.9881894835891775,0.9889846484562319,0.9893073678017954,0.9899348050645512,0.9904512127108258,0.9911935385722388,0.9919747263784895,0.9923584808547375
5,0.8061898038239195,0.8541033911651641,0.8806285430949611,0.9008719308903896,0.9141130200489348,0.9258846682623423,0.9333047223473832,0.9408923247398608,0.9486867101971568,0.9531164561740493,0.9575897009587028,0.9613851586459603,0.9667379484497448,0.9693436897847005,0.9714336154781119,0.9733468356369572,0.9763839242351441,0.978125806442977,0.9806790970054052,0.9811060332039071,0.9820332001092671,0.9820498455842086,0.9823571898723034,0.9834078887979303,0.9834292260326774,0.9841703763570979,0.9854741746468527,0.9861727796946289,0.9868686189537459,0.9873540252068134,0.9878042639019065,0.9878352492286379,0.9884726131805559,0.9885991831911778,0.9884054102606065,0.988864170371202,0.9898017455552977,0.9904361401293758,0.9907704958601103
6,0.8085918383777241,0.8627002285641832,0.8945418337791949,0.9155427640289133,0.9236208751155831,0.9331783429449259,0.9439090314276258,0.943275004528771,0.945571003067484,0.9527211847573153,0.9581069073333986,0.959543133045812,0.9621288678975513,0.9668452317905204,0.9677805246330321,0.9696179401852434,0.9723620584874897,0.9732978815916165,0.9745878158438395,0.9757980440202964,0.9779373152395205,0.9790906526405578,0.9806131568103795,0.9817970149404582,0.9831285779916394,0.9842091398119889,0.9852920654406455,0.986122405725326,0.9868167082806831,0.9876975726421098,0.9881050723074887,0.9881808633588227,0.9890539562564029,0.9891595620427367,0.9898304181727947,0.9899356886852564,0.9903162236973744,0.9906531827392873,0.9911740559537139
7,0.7914087852015794,0.8497692073762506,0.8934734937041477,0.9130931844659387,0.931588993877942,0.9420498248383065,0.951811384996599,0.9553306893729397,0.960758801471387,0.962531112015276,0.9668880974873948,0.9700783395600864,0.9696912758965747,0.9739954238733859,0.975041958233132,0.976466497656298,0.9775621021484414,0.9788497824371396,0.9790686350980267,0.9801801637401713,0.981391848473897,0.982652388844313,0.984107689525052,0.9852242798106033,0.9859371894738418,0.9861160691399293,0.987206308277,0.9873191631667727,0.9878609118915107,0.9882930972004762,0.9890272562775997,0.9894489575706227,0.9897316297156886,0.9895546595757259,0.9897101851320387,0.9899040310583295,0.9904284680432367,0.9910439667801767,0.9912287264500077
8,0.7629480338348746,0.8360708893740432,0.867414754660665,0.8887188654774065,0.9097662233276267,0.9271637972636797,0.9379122177355317,0.9479379196789759,0.9550953124324386,0.9600908494256482,0.966674857346044,0.9679544828501445,0.9710515363605001,0.9732679893200222,0.9740355187543608,0.9759455345615292,0.9768399385686037,0.9784706925267515,0.979881476342759,0.9802297124824411,0.9813344324778207,0.9817820093444238,0.9823793681812278,0.9829683264594868,0.9835027157350607,0.9840020872343992,0.9844651312792615,0.9850124594523304,0.9857836769263952,0.9863822134308546,0.9864031014807232,0.9871130573201095,0.9881052127067168,0.9887900256470535,0.9893965891935812,0.9895822830550276,0.9900009230730027,0.990457158443282,0.9909323408840895
9,0.79863496279334,0.8588883996881775,0.8976058824486539,0.9167655582733125,0.9289285964141301,0.937956581496209,0.9427374136197723,0.9497766244845616,0.9544051224857756,0.9614520130078414,0.9652668977381839,0.968476576942596,0.9685433975734998,0.9685683398176996,0.9720423631545447,0.9716082488628648,0.9725727293490087,0.9756074683198994,0.9775448774718232,0.9793845705913667,0.9811179465015809,0.9827114651456874,0.984781285759641,0.985692601291952,0.9854320565330522,0.9861562443679814,0.9866832458381816,0.9870606576141048,0.9870399629206159,0.9882736664710969,0.988869503411774,0.9891464190087152,0.9900295627862744,0.9902353852897507,0.9905832114611766,0.9906992380838388,0.991131126449462,0.9915780199196796,0.991617896726742
