"","V1","V2","V3","V4","V5"
"Parent and Child",-1.83059796040097,1.51029161148374,-0.325919618007283,-0.0976003706263502,1.36084881927849
"Parent and Teenager",-1.57901092608352,1.42934940104112,-0.880794820888788,0.286137506929036,0.348525073965515
"Wife and Husband",-1.9490498823392,1.46109999548897,-0.00468519987719074,0.825762807162964,-0.967387340402673
"Fiance and Fiancee",-1.98780958400609,0.965200875026173,0.100521553525421,0.439573231445167,-0.841286357453146
"Between Siblings",-1.06005931804515,1.07819675836904,-0.328037270857078,-0.743699497381846,-0.84666512202274
"Between divorced spouses",-1.14614851008535,-1.83034208593348,-1.4643783051665,1.00066998115042,-0.306851140656806
"Between a person and their in-laws",-0.942716477859868,-0.599124226129426,0.0509486071475356,-0.374000783641179,0.220825267193202
"Between cousins",-0.722783932315329,-1.02987266339284,0.832530181934095,-1.30174259352492,-0.127852695649172
"Employer and Employee",0.903950730955805,1.17652736659408,0.0640387896931986,0.985863487491163,0.525679038905097
"Interviewer and Job applicant",1.36608945395679,0.504170784304375,0.012997178847446,0.0117061809779215,-0.0132828191875943
"Guard and Prisoner",0.300689180456574,0.472502040647969,-2.21195870067746,-0.845049204432431,2.13941176671583
"Nurse and Patient",0.590897093950711,0.81077587411727,0.446586273408953,0.145389544167141,1.31925282286333
"Therapist and Patient",-0.108601582819369,0.722398539654532,0.409080562803775,0.930264397625033,1.10864037779437
"Salesperson and Customer",1.10762028777871,-0.028867659821356,-0.160996536095857,2.40595411081918,-0.959316480439086
"Between Business Partners",0.825847035799389,0.895275701498512,0.453869391088541,1.28383315124318,-1.60331456443056
"Between opposing negotiators",0.808520931235619,-0.0659546652429752,-1.82091375366811,0.78227226057979,-1.48546443616089
"Between political opponents",1.15538884979716,0.0516864469392599,-2.16913353839565,-0.795065368256097,-1.31831007741628
"Between business rivals",0.693586517461653,-1.19929057226479,-1.72041029762201,0.181878632112792,-1.23059179673133
"Between enemies",-0.310894460276995,-0.917752154213575,-2.72571296783487,-0.922694959707165,-0.496066063142447
"Teacher and Student",1.07695552202484,1.48406285790507,0.514972365282975,-0.713332223514955,0.850513465297552
"Professor and Graduate student",1.02207506635024,0.846722577855354,0.545168995275627,0.0279407282568557,0.465588718433302
"Master and Servant",-0.704277905481373,-0.268200997465534,-1.62520826095995,1.04605081972703,2.12462524346031
"Between Close Friends",-1.11793053044278,0.791206609959654,0.836555337963139,-0.257969348875661,-1.26231561563014
"Between casual acquaintances",0.19196656772498,-1.36849451200488,0.639105659274585,-0.800102781464147,-0.627909776797081
"Between teammates in sports",0.996317151622382,1.10646691042445,0.359615544090229,-0.962998279395435,-1.93709458720094
"Between second cousins",-0.537014015204902,-1.69282284281987,1.18975730624939,-1.12433248863629,-0.29174399270402
"Parent and Infant",-1.82481656589925,1.04867821975367,0.735870106718408,-0.114608034014102,1.81230673271791
"Grandparent and Grandchild",-1.51717990560556,0.592776303029051,0.828722935748198,-0.547319575895254,1.56233129899155
"Step-parent and Step-child",-1.40130273492917,1.03754564728603,-0.128788951664541,-0.251599970458941,0.930028978815471
"Foster-parent and Foster-child",-1.15961267720174,1.24002431493127,0.0787590754239037,-0.141135218575651,1.30318898914035
"Godparent and Godchild",-1.0725474304418,-0.428312869358049,1.09886824281138,-0.585817250329655,1.28956986717405
"Step-grandparent and Step-grandchild",-1.11344938163864,-0.151488306699531,0.942678473809604,-0.561902314286879,1.14575286741974
"Ancestor and Descendant",-0.962519753388531,-2.33857247652939,1.53082656584426,-1.17860750481393,1.60088667193136
"Bride and Groom",-1.92861388507464,1.07716818888251,0.204566575761026,0.668880084180913,-1.25277178616647
"Man and His Mistress",-2.32340149345455,-0.38613681494968,-0.624299633592121,2.13778752909059,0.171385759033882
"Man Wife and Man Mistress",-1.58668853056012,-1.39283843526785,-1.48262337912025,0.474049604520942,0.897567371048349
"Brother and Sister",-0.52979774118792,0.725440487644954,0.605062938153608,-1.36192538022523,-0.751875098348275
"Between step-siblings",-0.492703703913993,0.216718713695084,0.117480046408892,-1.24370719230854,-1.15555115199637
"Between distant relatives",-0.267224810312749,-2.19721709960285,0.991831413011563,-1.08366670648835,-0.0222469217598892
"Between close relatives",-1.06968869929931,0.436177996041846,0.41453786194119,-0.698134719810926,-0.621994909819385
"Between twins",-0.885886070267941,0.69659986473969,0.457581684333183,-1.33217583936477,-0.962964320257838
"Between a person and their family friends",-0.680931225103872,0.379871286844247,0.6714720982719,-0.744483939252484,-1.29675618980499
"Between a person and their deceased spouse",-1.91383067790099,-2.76859194393746,1.37863541819989,-1.21340309195823,1.7713489216288
"Manager and Staff",1.15909324117029,0.78190124727056,0.0607440523634644,0.233881121453815,0.311709469614884
"Foreman and Laborer",0.92472348692744,0.300571504579264,0.0669732456979111,0.926697266699065,0.82591914086603
"Owner and Manager",0.803692559209646,0.364122168604999,-0.0555625949287295,0.744389933338934,0.653258977156939
"Union leader and union member",1.26033530543773,-0.0527159002191322,0.684355149158527,0.341746433943038,0.108342135463109
"Manager and Assistant",0.815035777324366,0.757639724944781,0.0364461553761083,0.229810990741469,0.725538488081852
"Chief and Deputy",1.00149950061048,0.851896832814086,0.778405743861307,-0.751303694564369,1.12761994287095
"Supervisor and Subordinate",1.11711095668858,0.708140933777326,0.117222684828711,0.220501824115829,0.487683002745055
"Boss and Secretary",0.76811177576884,0.689358231255538,0.484094804201361,0.57427803953373,1.13300884763992
"Entrepreneur and Investor",0.647760823252781,-0.825339166623865,1.02128826561009,2.21891739119893,-0.349022243753853
