"","V1","V2"
"opposing negotiators",0.0457412216057524,0.409857003181339
"landlord and tenant",0.384211506636526,-0.101715958759193
"celebrity and haters",0.0215870563782709,0.382158225964776
"step siblings",-0.502046377604968,-0.297963769957028
"foreman and laborer",0.418505600785021,-0.14684398006427
"doctor and patient",0.286406875225371,-0.155137665287599
"prostitute and customer",0.304223715289323,-0.084614014847786
"political opponents",0.0313125215388854,0.435440448638296
"step parent and step child",-0.412964198819374,-0.3788079796489
"cousins",-0.504063671564769,-0.277390754531402
"superior and subordinate",0.369955432581469,-0.124596418215869
"enemies",-0.0371340849708017,0.458805178890769
"fiance and fiancee",-0.407080872075396,-0.139162513840861
"researcher and research subject",0.33291485981607,-0.102347818953268
"club member and club president",0.220075050275318,-0.011733263737111
"pen friends",-0.341775031135059,0.223754181332245
"a person and their crush",-0.284957866886214,0.0877628982732725
"criminal and hostage",0.134185539568749,0.284040271456965
"slave and master",0.240004731415198,0.117532201928289
"lawyer and client",0.343460624371351,-0.126808301565514
"church members",-0.251388015000414,0.293985026625703
"frenemies",-0.0972841472072361,0.471894143303567
"political allies",-0.0215830125289897,0.216088241658117
"guide and tourist",0.329255191533944,-0.106175548291533
"salesperson and customer",0.342788643352187,-0.127537272282156
"sports rivals",-0.00383497482381429,0.451766764288952
"drug dealer and addict",0.315152928810208,-0.056445627664663
"facebook friends",-0.238586047220699,0.33638159545163
"close friends",-0.396647678016415,0.135645569377092
"chief and deputy",0.387044897114214,-0.140276704396828
"a person and their significant other",-0.394537896361244,-0.138224643216489
"friends with benefits",-0.290260419923786,0.101253969420787
"police officer and civilian",0.289526711968213,-0.0205291693412539
"consultant and client",0.300421554463138,-0.158783755417346
"customer and businessman",0.38740724517782,-0.158108655855323
"chef and customer",0.339176715334217,-0.149474325083959
"athlete and referee",0.341436363220476,-0.0364176260970009
"performer and audience",0.268321335899292,-0.0451842877785428
"wife and husband",-0.405783742319576,-0.178593044214781
"half siblings",-0.49687282920255,-0.308464226923152
"victim and witness",0.0476201892024282,0.263333213112208
"principal and teacher",0.370510895020913,-0.133544272316778
"parent and teenager",-0.395575122095836,-0.367510209833878
"classmates",-0.220081715267238,0.314181560212376
"guest and host",0.187738231336083,0.0409314535445191
"judge and lawyer",0.358760733638742,-0.0738091923090911
"babysitter and infant",0.154619141684948,-0.215214092249338
"bride and bridesmaid",-0.366167090936598,0.12389852262074
"a person and their family friends",-0.440803825544233,0.0356146417875092
"playmates",-0.317077506594568,0.290464559108962
"coach and athlete",0.24414257480811,-0.0585555628300276
"university student and administrator",0.298617548531242,-0.0544767301196549
"religious followers",-0.144581895874234,0.200320950363477
"criminal and police officer",0.160579275991497,0.248527292817301
"leader and follower",0.32376892825761,-0.108093928093234
"man and his mistress",-0.270300686458074,0.0253930688458765
"man and god",0.00943121115315368,-0.0438517975790711
"volunteer and organizer",0.299962136030998,-0.0920643379602059
"romantic rivals",-0.094455490655509,0.363480244907843
"foster parent and foster child",-0.407227917392356,-0.358288289269178
"television host and guest",0.287298645785548,-0.0264066594791993
"siblings",-0.497734992632021,-0.314297610682969
"manager and staff",0.419865431365984,-0.169129110054594
"owner and manager",0.416610777057574,-0.165587472362797
"adoptive parents and adopted kids",-0.405897788969729,-0.385878921977002
"step grandparent and step grandchild",-0.386140490375781,-0.349825168760999
"master and servant",0.267484107283419,0.0934283022582224
"confidants",-0.251062387231959,0.209053894383896
"co workers",-0.0506813794928215,0.217206252935195
"bride and groom",-0.4186770302446,-0.130534325546175
"brothers in arms",-0.247264762585005,0.180196701795078
"parent and infant",-0.402026472575631,-0.380756923559835
"grandparent and grandchild",-0.425261625795443,-0.385310547100792
"manager and assistant",0.397530215827514,-0.171675184562003
"boss and secretary",0.421188930578544,-0.174689055542387
"professor and teaching assistant",0.324485204147141,-0.149183481366018
"customer and server",0.373234425580034,-0.151950236992
"celebrity and fans",0.0806037990522645,0.135725696224767
"judge and contestant",0.330065814660474,-0.00272432829639223
