,parent and child,parent and teenager,wife and husband,fiance and fiancee,siblings,divorced spouses,a person and their in laws,employer and employee,interviewer and job applicant,guard and prisoner,nurse and patient,therapist and patient,salesperson and customer,business partners,opposing negotiators,political opponents,business rivals,enemies,teacher and student,professor and graduate student,master and servant,close friends,casual acquaintances,teammates in sports,second cousins,grandparent and grandchild,foster parent and foster child,godparent and godchild,step grandparent and step grandchild,ancestor and descendant,man and his mistress,step siblings,distant relatives,twins,a person and their family friends,manager and staff,union leader and union member,manager and assistant,entrepreneur and investor,drug dealer and addict,victim and witness,criminal and police officer,criminal and prosecutor,customer and businessman,representative and citizen,officer and soldier,religious followers,reader and writer,reviewer and writer,sugar daddy and sugar baby,director and performer,psychologist and client,judge and contestant,man and god,university student and administrator,student and dorm resident assistant,athletic trainer and trainee,researcher and research subject,peers,classmates,bride and bridesmaid,guest and host,television host and guest,volunteer and organizer,bully and victim,a person and their social media follower,childhood friends,pen friends,friends with benefits,life partners,soul mates,church members,fans of the same sports team,fans of opposing sports teams,superior and subordinate,a monarch and their minister,cousins,parent and infant,step parent and step child,bride and groom,man wife and man mistress,brother and sister,close relatives,a person and their deceased spouse,foreman and laborer,owner and manager,chief and deputy,supervisor and subordinate,boss and secretary,intern and employee,lawyer and client,judge and lawyer,victim and criminal,criminal and hostage,defendant and plaintiff,police officer and offender,police officer and civilian,parole officer and parolee,consultant and client,chef and customer,customer and server,doctor and patient,doctor and nurse,patient and caretaker,driver and passenger,coach and athlete,team captain and team members,club member and club president,politician and supporter,leader and follower,babysitter and infant,religious leader and congregant,prostitute and customer,guide and tourist,athlete and referee,slave and master,performer and audience,dealer and buyer,co workers,sports rivals,romantic rivals,criminal and their accomplice,diplomats,principal and teacher,professor and teaching assistant,mentor and mentee,roommates,sorority sisters,fraternity brothers,groom and groomsman,predecessor and successor,landlord and tenant,landlord and housekeeper,celebrity and fans,celebrity and haters,native and tourist,friends,facebook friends,political allies,romantic lovers,ex lovers,strangers,neighbors,aunt and niece/nephew,uncle and niece/nephew,frenemies,half siblings,adoptive parents and adopted kids,mother and infant,alumni,confidants,a person and their significant other,companions,playmates,competitors in sports,a person and their crush,cohabitants,long distance lovers,brothers in arms
parent and child,0.0,1.3216470778494804,3.014424661677194,3.6334128521996414,2.2032852923464747,4.5279979211184935,2.257946954805644,3.2059086921341264,4.544593666077499,3.540502212626877,3.124188738340795,3.77714100386839,4.6761872050805575,5.17564165735933,4.172214899718605,3.321910014115186,4.443174816791168,4.5239716978442415,2.431860723186316,3.723362774430321,3.861727150213837,2.7587323345530788,4.062932465885863,4.043369108413926,3.62856257664473,1.1989102494760957,1.735154373658303,0.9594392945825964,1.8939347155185184,2.1780218945241097,5.913305727068007,2.797459326318024,3.764979382271146,2.404826656279846,3.1662456678946556,2.5902150610929215,3.3342419697776373,3.1856998192994217,4.762501358001161,5.407159176508077,3.3972136462970712,3.276140627018954,3.291525027780167,3.9352984336511883,3.156844769791197,2.1106891578302847,3.6706553764277006,3.6316117999997877,3.9723314406383654,6.330830993577502,2.9379774458344317,2.638753774644973,3.497859548541125,0.9922029808382368,3.8381200501651085,2.8161860342940566,2.9943321179419216,4.573709112401617,3.2507719065979774,4.3694451558633665,2.8379640411049256,4.256928369673326,4.137151310456644,3.1380292860520185,4.365656398875951,4.712503232219904,2.35650030778935,4.2896200349149245,4.102535167242245,2.807952726907396,3.4246019253903226,3.877038154623533,4.472435303909247,4.764298874288336,3.019419711311298,2.7767670558440103,3.1307330174520613,3.354694009950763,3.1513990431402896,4.089441802244223,4.664323597470573,2.99817746765773,2.9575973034682517,3.193808928924089,4.628436983392996,3.8069917247416845,3.8546015163886507,4.138982668447944,3.9258489857035124,4.237749660519943,4.276860044479448,4.342464546417636,3.5147642339302685,4.526471271236968,4.3246098087322915,3.8045092755466072,3.434857396658616,4.129434736210536,4.829946498338489,5.711602784278631,5.437728791597943,3.7388930539716694,3.669658767110049,3.4769064385838595,4.977879282928581,3.8261979630892085,3.5362241695856103,3.9033136064552627,4.198947868736386,3.96878506868533,4.291851992335084,3.6418571235329398,6.3170380824298125,4.42435583419576,4.150568587513977,3.443606995212896,5.274867917028928,5.609279505092023,4.264779787662228,4.311724292738401,3.905327101895528,4.54862229325758,3.958978890502187,3.8624154415244902,4.130927158405647,3.892097879856203,4.136950441263457,3.7952146138394296,3.6030143982922316,2.8880636337399066,3.5015419511598864,4.07424958425058,4.026135599388318,4.426426342419784,4.458342725480583,4.663518404681196,3.2405148968234467,5.1916587865197785,4.7203145044236585,3.730301229747633,4.214799102419546,5.984487018212715,4.731303735919453,3.161930289350279,3.435125046131894,4.0595860815925064,3.0522145371427376,2.8331126565415707,3.7557705417047162,4.74166710366548,4.111352181660717,3.6796274469370847,3.4998519818650093,4.177567665481264,3.8539878816391733,4.621410410674547,4.006537086551274,3.621379032095658,4.285910080478881
parent and teenager,1.32164707784948,0.0,2.804284589235255,3.3825389054363253,1.3588660709165068,3.732393411346344,1.075757398650372,2.6543526197968257,3.6807553962480277,3.121343882371529,2.387433367601694,3.2045914250112357,4.016790869332712,4.2212386252661664,3.819333978274909,3.103012172372248,3.849621925079684,4.202714283221276,1.7896394559507904,2.6248808174251637,3.9751468908860668,1.7776512932418866,2.880643179929137,2.8104021077022985,2.5260001815691746,0.30357804747110956,0.616125034272492,0.5162176195925343,0.7555480495720625,1.1341238213292149,5.5224970631532795,1.636432059545499,2.69291038869057,1.50009457770071,2.0330390448782443,2.2811292347593697,2.4301386562366556,2.656364117803822,4.0323036883868095,5.051089955436795,2.5934957954978684,3.2687869483597045,3.2897656179609496,3.18788172283327,2.1768263821777145,1.564596346744437,2.4266709506671904,2.5192074264679363,3.024971157245373,6.104420736029042,2.173753382259371,1.9143307587063534,2.5679345486422718,1.045347318954845,2.986375978252352,2.088744191444339,2.1785517703017008,3.8289417316429244,2.1684806022654755,3.175855388626312,1.7554864579874767,3.342414874838827,3.2424227420995746,1.9933082015939398,4.2507878128143535,3.6743107537089457,1.311620699162178,3.162844495385944,3.7720865718955787,2.4712863059570433,3.248317650222272,2.66006423596199,3.271876672090659,3.915135266617061,2.5176110618297454,2.374651187266286,2.2295529954311704,3.3239474563919775,2.5827719320027254,3.6754958019791717,4.160176737560579,2.3644891158645494,2.1328613204896048,2.5585417260594228,3.6113521874200734,2.856759280433553,2.818376623608693,3.077951153697708,3.156497409986333,3.2096781743427325,3.404587440410973,3.4441990716432236,3.073178911129719,4.288981476170056,3.783502775640945,3.795431042584362,2.411792861104397,3.8418281663045106,3.8549080408071825,4.793832534935656,4.42779707759864,2.9802036313081803,2.8426630608199335,2.829112059289555,4.059405899831282,2.949985641345186,2.636733197818743,2.9257800856025287,3.1406382002275217,3.0991077676536145,3.425706293337809,2.654493982956668,5.587508973763784,3.3711613647885614,3.3551731906966578,3.4143096257250267,4.172387197766691,4.699613544745354,3.251140188753029,3.4721160561923936,3.70217259671093,3.728359294360326,2.9491626297741145,3.194147561363669,3.281106573659279,2.914903227555012,3.2789873861391454,2.8901664958724274,2.6483504946527257,2.1322532711568845,2.451638703467345,3.241704323371953,3.1602767641771177,3.3149753256796184,3.7743043483259053,3.630085693977171,2.396310358124184,4.106870213108344,3.6211895155967686,3.351103743153384,3.826493795307065,4.907897689412826,3.6712740375111736,2.461773509655839,2.8682876065370015,3.40103790184611,2.170615804595388,2.757545645502696,3.623454985344823,3.5590657560921506,3.1694533478909657,3.4036927809949464,2.540819219349535,3.2420852864316014,3.199116319887904,4.0458093886076085,3.1176251729863584,2.845983832064685,3.474772695403796
wife and husband,3.014424661677194,2.804284589235255,0.0,0.7331287226554863,1.8064164031080066,4.140776887641232,2.6406663561022365,3.280681315475353,3.7890037122014704,3.506323529739933,3.127317294716257,2.998393169248563,3.5639993253891196,3.8631340848027493,4.306540156529223,4.212120100274037,4.119184523058317,4.670911711275756,3.439924503178857,3.5936701522807324,4.200402680948457,1.9594299682443561,3.358651431709896,3.272667268863623,2.9066655699290984,2.8058370111847655,2.421328089829788,2.9155478725789563,2.7256835946624425,3.1484335934338508,3.4612384742146585,2.4674699858673095,3.7689688786001896,2.0330176142821865,2.5591846668607556,3.3111094830066072,3.0460691313366963,3.1450498792936306,3.577839256731998,3.750043600657793,3.0190551395645024,4.5540313425916334,4.082969517043828,3.468127281784957,3.6577023408793528,3.383722706478623,3.290216200350931,3.778284263053138,3.624438664687159,4.054470123216462,2.828695734159579,3.1344418975571147,3.627710590932891,2.3605757627818345,3.6586798612649543,3.19974237912503,2.8560157108106563,3.601531638718755,2.2950013314120676,3.35554937311145,2.2056352552910616,2.8235959147934335,3.370543341112212,3.336358751276142,4.686058872383705,3.934879779676431,2.5147589753003032,3.8645271827002015,2.1541904742953784,0.6158068376194936,0.9048056645745003,3.050518238307613,3.680211884654309,4.405677416697361,3.244106799351201,4.155085073563305,2.3332176405413425,1.9375545289117202,1.612414960920378,1.7938017903295758,2.6245656044210235,1.6440453121950627,1.9480688496310579,2.117476687426635,4.102277808291256,3.7918598513952544,3.9858215864183357,3.722987034798534,3.902693087864685,4.014477058631162,4.041900865139278,4.042071059438836,3.7467792618384483,4.6995996237159945,4.234856453835587,4.319489381158626,4.056910617279076,4.154510256254591,3.8496982468784617,4.233881663196503,4.2912301542856826,3.9178491178699297,3.9175195208112563,3.8037869841210474,4.328380796507441,3.927338426070182,3.7194845101930416,3.8012355843407963,4.023943579851123,4.024321458343275,3.884410310070091,3.759585873031958,4.568868606847853,4.086780536714908,3.5675224078623438,4.670420541945604,4.597761289411615,4.144885603861165,3.6831200556573687,4.498676900951296,3.4716626156507195,3.37971064980927,3.407674496843578,4.001305041732305,3.994972958060426,3.6663601752729456,3.126480772344626,2.5834555979635634,2.6313382959412457,2.395521349057069,3.682834471358866,3.8139250341074913,3.709197448406837,4.113644304519759,4.7860672405343445,4.325347384809492,2.0127084342088146,4.290013360518476,3.9092266894138863,1.2552555895892583,3.043394060568401,5.340942147902438,3.4000379239723717,2.5028407325449695,1.9415099644455913,3.9019234032855263,2.073791212311302,1.7982481312529341,2.328158384436216,4.434628118880685,2.6685018737097077,1.4103370674408142,2.609091345213902,3.000160376213838,3.6074588639725444,2.586498866470738,3.0271066835335176,2.1791521560187173,2.713452048135342
fiance and fiancee,3.6334128521996414,3.3825389054363253,0.7331287226554863,0.0,2.3687042144727664,4.325455679163906,3.1237312579243506,3.553401336400833,3.8663433892360635,3.6453161015315314,3.362085652565581,3.1743307031310923,3.5289358492909746,3.8942872583903054,4.503699754520523,4.560344507020345,4.2405403457309845,4.8705826408247015,3.857142715072671,3.8548600961440016,4.285783007189053,2.428612836094627,3.640739112605171,3.444845156911431,3.2652626282868518,3.397134132841718,2.945569236334872,3.5474052341941786,3.2944549550640234,3.7116379818878604,2.959487271880885,2.919163296626901,4.204256660496701,2.585077730536979,2.942113157390775,3.6301144695231926,3.3174688048896406,3.396386502492108,3.5616650612536556,3.5486370280608277,3.1776234356902235,4.8815077650313095,4.320777041517516,3.6384876352298168,4.01872392542815,3.8206295079441763,3.574422947882262,4.172628636095093,3.894747156708919,3.596334264828114,3.0761262654869466,3.5350350422424444,3.834682594363334,2.947237331264585,3.8719091310847595,3.533404771969055,3.1490561567498037,3.6818688117968343,2.6476203266946188,3.5025265767890126,2.4982826887897813,2.8285302468587337,3.3709179283728106,3.6280672737740716,4.809694499972262,4.120480965354035,3.011562479162246,4.210365600286091,1.9098761845909433,1.0235532465298065,0.5697587765602699,3.2643253571039814,3.8437371480875386,4.572817742953592,3.4738225763289257,4.49609015447558,2.5886447922417304,1.7467047318318027,1.6430504251046931,1.3003812777778423,2.2266076544261604,1.7702775386198721,2.1617054152886928,2.34159089782888,4.042046411520289,3.8591154860095997,4.099080803946668,3.7448508867919617,3.9101121592700046,4.040374976171557,4.030741770661995,4.007630493574396,3.8811686847808367,4.711593768683372,4.228146188684332,4.391292851967557,4.288245872852219,4.118826925440875,3.7335252635481915,3.9530767308303574,4.096894851950523,3.991453986761625,4.0135347176436795,3.9118478648757233,4.198817892364188,3.9868288479663128,3.833654839143128,3.858818879449184,4.073165480344471,4.060693915366633,3.815784526204323,3.8869616160939757,4.13806839621044,4.095482519096355,3.46706451270485,4.852100973283165,4.507855631803045,3.915910389406548,3.6608248741928424,4.793696997771343,3.5020153361377893,3.20729168237861,3.4191341276523812,4.012342755757547,3.9784381802089954,3.7048275542774776,3.0604976650014737,2.582940327994375,2.7138824710862672,2.5433454738654024,3.862115542054892,3.8290755216237877,3.7225603754680487,4.200557606193293,5.0335764585101215,4.459045447653807,2.1525410520969457,4.371695391664452,3.8462113039159873,0.8139237044473914,3.0187651738678594,5.399809098957865,3.360946296556583,2.60516390082937,1.8779862291275218,4.06231805438523,2.276114691314965,1.8049573895082656,2.0432978064470855,4.606830271587486,2.5679394597866065,0.9995189973994392,2.6931880899911262,2.9497148659320223,3.685072980285723,2.2330256208556327,2.987654470074142,2.370002558724834,2.5393667015475327
siblings,2.2032852923464747,1.3588660709165068,1.8064164031080066,2.3687042144727664,0.0,3.4641139378639583,1.0705318409069664,2.9106945524881263,3.4323529850336367,3.324118460858579,2.604902151062572,3.0171433820921885,3.7297960926981295,3.6611922774103607,3.956974404982348,3.586214345933134,3.7831246484811554,4.2357110283876835,2.527585298236167,2.637677282971633,4.335660771705497,0.5985452140786417,2.194914075788896,2.256026485290182,1.7317803775761824,1.3727808037296925,0.9113243746321088,1.6213308368621515,1.0436587852752,1.5054032221420568,4.639036170562201,0.9038044476607298,2.3645878152281457,0.35248570917535565,1.1922203076972906,2.8722250575340396,2.399183569908725,2.855338475024309,3.6744821555829126,4.55564472901242,2.5104135818108237,4.001313941643244,3.8554650533308132,3.135672338332619,2.577591396906302,2.4376699617330524,1.9872168715685001,2.5409404424737363,2.873648690037346,5.389019298275087,2.3057317918036424,2.3357779264499228,2.7866185934987544,1.6454096748956049,3.0418687311687904,2.4727045911837195,2.253106408542977,3.5381107912869765,1.1429272833538675,2.4799639874686012,1.148005730163702,2.6680138884982205,3.0473415873608105,2.1763496736065844,4.461901050463619,3.1939441894400753,0.9168290148445496,2.638259279141377,3.023356004992127,1.4548631718352378,2.3517007937408843,1.9935957847501555,2.668521935937981,3.6706194789836157,2.832488685863255,3.2005238574024175,1.3932148016623922,2.8190610216557954,1.713201941747177,2.7557906068629117,3.3297004880029903,1.4835515923601676,1.2585249987438134,1.7322156135205118,3.481498654836229,3.01009021745129,2.992806049425934,2.9848678595598024,3.362480243519014,3.2464295996089563,3.512533902590084,3.472974203184224,3.260741624829415,4.512376611438155,3.8521679292745254,4.192650138826015,2.8915030241320365,4.043496141905976,3.5659500869464322,4.293696811568613,4.038873654410202,3.2713236301379984,3.1372917115074452,3.2070877206028325,3.832218481936384,3.129258846504422,2.8469412036527855,2.959221218142598,3.1882974955450845,3.2618510111243273,3.349819049782053,2.772735708571142,5.037412241838507,3.3554654346958173,3.2028170756274594,4.141242659096877,3.930992541468483,4.213729024890554,2.9858693842487414,3.4085228670117282,3.5088011817954894,3.222329507559506,2.6981543975032154,3.445541569976655,3.386042075657614,2.863326348773018,2.7063038923736458,2.120321985703373,1.936927793940876,1.7768646285231506,2.5331299189477727,3.3091783564630215,3.179430830992212,3.10137852913401,3.8375592255615367,3.380837024764808,1.4593857409280604,3.4946681839881633,3.2765870017192182,2.3650255019729194,3.285351497405541,4.513426879347604,2.8887876132458192,1.9558704232386042,2.059225009911879,3.239592963816847,1.3034944533663233,2.3660327680093913,3.1069043623822052,3.2493463083862824,2.423289059323833,2.528794873334607,1.8721828617069691,2.5545311114990006,3.0882049100566484,3.1920724408339014,2.5272754069575654,1.8007700320116318,2.668855646859677
divorced spouses,4.527997921118493,3.732393411346344,4.140776887641232,4.325455679163906,3.4641139378639583,0.0,2.82418128971939,3.8959758931461,2.2481883180813673,2.8736709401135574,3.9534172533040044,4.168867472863386,3.7787166792037423,3.625732596459521,1.8993661429785074,2.4375914065143163,1.454185527629349,1.8637039748700046,3.7081299299661095,3.0367902645184284,3.9188096423573278,3.318993078162791,2.4737728713430265,2.80251468460546,2.542392958644056,3.8502952869840805,3.3852779544399443,3.9932210451843697,3.204483528960079,2.950609787137759,4.307257234428772,3.055418831503113,2.366920081463366,3.4377357187136304,2.7758285112666363,4.1482650096202045,3.3767667649759376,3.6593148520710983,3.7409640166068905,4.077213208138551,2.1560752461134878,3.377456261369914,3.5929619738089866,3.0892035949590757,2.9460621596318,3.5204077206154847,2.4330402646323135,2.7120383659489584,2.297140774879266,5.470070965771034,3.606339716664458,3.8889004731399286,2.429176934775669,4.148903088292788,2.566008933184669,3.1695302184100678,3.3956891431436786,3.73311221340338,3.0108265548574873,2.640312063005703,3.132830471636278,2.4559989667039304,2.9886049760934954,2.7240899549821846,2.847819720583312,1.7381321345500766,2.797706203520478,2.39314805618371,3.0945726228186103,4.068396354109118,4.489993534940473,2.7819301349123866,2.2396100785239557,0.35328942496383814,2.909024256479221,3.079217286261798,2.7927808232624765,4.489908492191987,3.576407789989107,4.142954608677422,3.2774114937552805,3.612820194769886,3.2957636017728613,2.471840323158118,3.4582366627183743,3.798482268758561,3.4560175621398006,3.432275787714869,4.228480238479018,3.8819788735034333,4.410847244698023,3.3673145901897517,2.417335208949352,3.2421739574449298,2.733952032612279,3.795072376566191,3.262140203383954,3.5201234133682906,3.8528743102757925,3.8792402134197665,3.6412930499231964,4.694519071988316,4.469220178674295,4.810026802049857,3.3522376923500357,4.038833818765153,4.194747879971697,3.290308377091077,3.4747574295862296,3.895782821643377,3.6437241873251076,3.105499582920268,4.406883581688193,3.8771563454030056,3.4617626312135186,4.277118938879622,3.5346512834218364,4.079939574180655,3.005143775929286,1.2140355172867103,2.7150587210249117,2.6354214813444297,2.937324269088497,4.026702420276776,3.9059433216636537,3.88069356395437,2.7672919519660204,2.7538227502023775,2.71522462203268,3.933994600380189,3.1778273432754807,2.8660054967074475,2.826568411193044,2.501431898030401,1.509665491371483,1.3752887900373207,3.1513438720424944,1.7945270126079371,3.1106539735928433,4.157468475373999,2.1393010543659323,2.028782171411615,2.3028865819233135,3.441076764387049,3.446073121006994,1.3823604263210247,3.2876788050778947,4.454747618730139,4.439347955033124,2.2078030147511507,2.731352603136549,4.341722422502355,3.1665797153876407,2.518688585255056,1.9734786322442348,3.031047469615597,2.9370217875380296,2.4143665379669863,2.7886537359934946
a person and their in laws,2.257946954805644,1.075757398650372,2.6406663561022365,3.1237312579243506,1.0705318409069664,2.82418128971939,0.0,2.596364921548659,2.9089936568636445,2.802540060329217,2.310590649123005,3.000144782604301,3.542437198248475,3.5022823571361563,3.3151478364021396,2.8639926609825497,3.151565773214226,3.646223040315104,1.9573475687975121,2.024273979634483,3.946521072766765,1.1890078814530476,1.8753620516923293,1.8853100994746768,1.5678290874544552,1.2205508464790094,0.6743834390037367,1.4796225581024571,0.5586748118498942,0.7791162918513391,4.90053812177847,0.8467591673278282,1.8361325199662308,1.1059511149129568,1.1032015213553383,2.5353304694453613,2.0416582741931704,2.53136741333498,3.5038027115785604,4.559946795750166,1.9237588653409485,3.3011352419744826,3.318407350865689,2.7057953181362278,1.7798927998360936,1.800505925194045,1.416890531176586,1.8395761323662212,2.2823072650307825,5.68458375437211,2.0028162998827748,1.9929811867847644,1.9750883209196308,1.7810610745497633,2.3994482963669896,1.8905890195870239,1.9064562636316216,3.3376309348165507,1.3365358155862344,2.1918000657366328,1.0942621730611863,2.485791912981756,2.6179568185918134,1.349914003460087,3.91355697877884,2.6874115533207763,0.5206211327309299,2.2172480469376783,3.2237563166520977,2.314418955028823,3.0998604288308447,1.7156408113153376,2.2241671023258203,2.986443738436383,2.2696671807586433,2.356538342431452,1.4624445196365758,3.272099005723439,2.1755211463956736,3.2685852937067703,3.5047320838578058,1.9796523000163446,1.5898857624049392,1.8479039472646683,2.984216785005657,2.515962120338498,2.356709496211805,2.4982165033350117,2.9641386940043297,2.7679841296387453,3.147993802073277,2.915893203630373,2.6524609741254106,3.9575563399047176,3.2740938963823405,3.732333160303043,2.0542878350639557,3.582166161175499,3.26708903167395,4.067311784542197,3.6868323872882294,2.970277370915044,2.7729086086959334,2.951036740490281,3.379105127777749,2.689857607759641,2.480172523673583,2.399301062997222,2.6010530301809007,2.7762941784797723,2.9388715762728403,2.1306041502383226,4.911572690763695,2.880847818003987,2.853357946373476,3.5743325730413145,3.4274607883486974,4.02972909633777,2.5317305997943085,2.6428652868363383,3.2659202008766957,2.9438705261196723,2.2479152423916826,2.9944074778471257,2.9283407996970685,2.5147178425559638,2.5119545824522214,2.081908689998631,1.8292223076463248,1.9440913847486148,1.9213654523374142,2.6849626206934474,2.5732404191409954,2.457059166362241,3.0654888273833816,2.6564514499805236,1.7431184461112033,3.0397362847062914,2.8311623357958746,3.0097560773662035,3.157931492121996,3.88197300294766,2.654511319404173,2.0385325371346674,2.3872579172298556,2.644506897470258,1.585990082260711,2.8253981951371836,3.4660154003739514,2.5829292256413345,2.328694618319527,3.1523026987017135,1.8590247213560036,2.3669676888888054,2.5296223802274285,3.3303278347113245,2.3771744138861544,1.9897404115121524,2.6708356447513406
employer and employee,3.2059086921341264,2.6543526197968257,3.280681315475353,3.553401336400833,2.910694552488126,3.8959758931461,2.596364921548659,0.0,2.3411886360460197,1.8748377464966743,0.8374764230229129,1.0981221307876865,1.8195163765976383,2.7293679431884454,3.5007746718817123,3.146970514449302,3.226089946520955,4.605377977322251,1.1787342195641717,1.7163880761143104,3.3162812581682837,2.9357872516220405,3.481050385469368,2.9159115748338507,3.29521532471176,2.930583613678201,2.6269888339580403,2.7837966349746743,2.853026855921546,3.0074927964216003,4.589886218795844,2.8442592105627575,3.7027143501947433,3.1304263615050654,3.10103431682901,0.9918489368829178,1.007875053677324,0.34525793952981276,1.9382983712379527,3.2862982504967366,2.000811991982565,3.0978167289573904,2.49623129649772,1.219586934241933,1.5448995001364705,1.5716490891600825,3.0753819849975272,2.3856619135956723,2.1012692447411605,4.584928500062674,0.8996148606062333,0.9160392878618902,1.9818708012002475,2.356511378024408,1.5740000231096887,0.9250553416359543,0.8090655871049061,1.7251707843728576,3.017129640929586,3.1871879089477635,2.453658253165341,2.52049364196469,1.912146439486092,2.0235883997109916,4.470994607560541,3.323444869508584,3.0340316397128664,3.8062078711571217,3.600193566856961,3.266845828083917,3.627553419267696,2.9592693804328625,3.588183402724583,4.053962011636802,1.4981277259528045,2.944670667601936,3.5522473692247694,3.836931567759996,3.4746122175553675,3.942529850497417,4.096096178455379,3.399499670026735,3.3217055242758935,3.631764908708746,3.2886126847395243,2.7928312788542007,3.11997918778762,2.7838264440182026,2.8424346840191674,2.9399229298179557,2.677067031053444,3.0543825134987346,3.462200850968093,4.281792183444785,3.9490593038230726,3.8512695661625598,2.7404231010421265,3.694660316704621,2.6127627890603935,3.445959355237016,3.39271744829719,2.8655644367498727,3.0267789893898907,2.7058422200967733,4.1071465679705375,3.320947340322417,3.1172722922666094,3.256039736869722,2.910849652384976,3.3887492098039935,3.500960280229172,3.2618358609599345,4.152233942061412,2.8905062156292307,3.340353182960997,3.890571381502738,3.8748565768999814,3.071340705349854,3.511017117156433,4.328701444271504,4.245629788675221,3.6812592235346857,3.193830066049963,3.3282700637833647,3.2041114554467036,3.355170086737333,3.8939963211790456,3.576562009067567,3.513736305029142,3.1957334511436457,3.4212612290944167,2.5380615422643333,2.587932381268795,3.8679651685015393,4.604743275401623,4.010645240367554,3.4278539257541474,4.4423608761690945,3.3631783489985723,3.7116398021633077,3.9875952321044363,5.013617774010493,3.8375769707349434,3.706121223156719,3.7114390667198345,4.110674328241516,3.3519157647063076,3.4317365735978416,4.075447035336768,4.215972361228211,3.185041972434126,3.8204461750207552,3.5050806029012427,3.715864080661443,3.6730513588196207,3.920508021100942,3.8412755834635055,3.6899375484318946,3.781707814255293
interviewer and job applicant,4.544593666077499,3.6807553962480277,3.7890037122014704,3.8663433892360635,3.4323529850336367,2.2481883180813673,2.9089936568636445,2.3411886360460197,0.0,1.8980520153919056,2.515859106967506,2.3985552445661265,1.6670910962263683,1.8393063182631761,2.5262271330714756,2.915285261795246,1.706763190738526,3.4986836266251284,2.77704723054295,1.7393020347423649,3.597273763754868,3.193611602635905,2.6586728880620694,2.2835770164012743,2.733595071237835,3.920699736890163,3.3629716407637473,3.9575884354966417,3.394113336699776,3.3333084382201554,3.6459981612084875,2.995275061276479,3.057805244093227,3.51876375024956,2.8889383810441216,2.987068724760084,1.898474476405544,2.1365260248465088,1.6161676170989216,2.6443170099015525,1.415608531537019,3.424865383759777,3.084530715451444,1.1827059252799386,2.0128606115845002,2.8978229885766233,2.4788339866773272,2.1354183107046696,1.1196414944587443,4.22978978497734,2.2970273804565426,2.71727044378137,1.6436690423285956,3.791944978786696,0.9801858813910551,2.0569317151552426,2.0549239914577013,1.657944893856194,2.8887554233300468,2.2136446543643875,2.7223359517098262,1.2767311966644426,1.3751087078241662,2.1098467212025476,3.8077704894059945,1.6045079103783486,3.166947172141482,2.873834356058061,3.007840620941399,3.80293034807259,4.099983412123386,2.4054894550971007,2.3973856109249883,2.3146472777973846,1.9971494304514503,3.280682282257552,3.27317409932072,4.303179426283807,3.5709066986774425,3.8783736370750397,3.2686041861633144,3.5912137929105974,3.38682346225006,3.1666368785749683,2.7715544382338466,3.075687254952691,3.0917222630985406,2.601266344514407,3.3613445930064345,3.0210606503228843,3.212450950739089,2.698570686308155,3.00158494595172,3.7251377766229066,3.2138373509104987,3.9468832109244945,2.9197345097728613,3.4985925315360165,2.284805118582261,2.3650151663951378,2.3729459453302773,3.782689949300523,3.755938430497555,3.8701263139116793,3.274297376000853,3.6089042542463527,3.671196665185001,3.0528735337229183,2.738181402368909,3.51470611961506,3.264623409531638,3.085392529346335,3.0672473127944473,2.8717956675781005,3.0667293897041907,4.396958590042602,2.978057635550637,2.242345783371753,2.881722601352454,3.114730996096213,3.626966390841223,2.6252700281404224,2.7088877723899576,3.6054656186180907,3.2988865553389752,3.475367213424121,3.1417218658140773,2.9762650871913974,3.0039566560081252,3.7052732155438988,3.3095085859102142,2.0424631536102686,2.079157297349147,2.9198777711083106,3.434252933382722,2.510743707511418,3.2832371795869295,2.754136432216834,2.5053993206268506,3.8462651217007067,2.93538622004472,3.07578167110798,2.47727717025245,3.7147648072309347,3.5880575962251586,2.9926644882280202,3.3749256027573256,4.167430832648763,4.318630917113762,2.99506294832523,2.3920895894917567,4.06284152286742,3.275304649771774,2.8062991308726364,2.806520899155637,2.9794258371959463,3.2359348576047564,2.9936356922821186,2.919664057788022
