"","助教-学生","学长学姐-学弟学妹","学生会主席-学生会成员","社团社长-社团社员","老师-家长","考官-考生","家长-班主任","家教-学生","辅导员-大学生","班主任-学生","班委-班级成员","债主-欠债人","原配-第三者","义父义母-义子义女","网友之间","外地人-本地人","师父-徒弟","球友之间","青梅竹马之间","乞丐-路人","旅伴之间","老乡之间","老朋友之间","干爹干妈-干儿女","搭讪的人-被搭讪的人","报案人-受害者","暧昧对象之间","子女-父母","亲家之间","婆婆-儿媳","罪犯-旁观者","罪犯-被害人亲属","主人-佣人","主力-替补","主管-助理","主持人-观众","主播-打赏者","忠臣-反贼","中介-客户","政府官员-老百姓","明星-经纪人","演员-观众","演员-编剧","小偷-失主","嫌疑人-警察","物业-业主","外卖配送员-顾客","图书管理员-读者","同一球队的球员之间","售票员-乘客","受害者-旁观者","首领-反贼","收银员-顾客","收件人-快递员","施害者-受害者","胜者-败者","赛事解说员-观众","人事工作人员-员工","前同事之间","评委-选手","评委-观众","律师-检察官","老员工-新员工","老板-员工","客服-顾客","捐款人-受惠者","居委会-居民","教练-学员","见义勇为者-受助者","寄件人-快递员","记者-采访对象","黑帮老大-小弟","管家-住户","冠军-亚军","官员-行贿者","公务人员-办事人","高级员工-低级员工","法官-检察官","恩人-受助者","对手之间","对立球队的球员之间","队长-队员","同一团队的成员之间","赌徒之间","毒贩-警察","电竞队友之间","导演-编剧","厨师-顾客","乘务员-乘客","城管-摊贩","编辑-作者","报案人-罪犯","保姆-雇主","雇主-保镖","保安-住户","访客-前台","校长-老师","校友之间","同学之间","宿管员-学生","教务老师-学生","教授-助教","导师-研究生","霸凌者-受害者","主人-客人","知己之间","战友之间","游客-本地人","艺人-粉丝","一个人和父母的朋友之间","新郎-新娘","玩伴之间","童年玩伴之间","同一球队的球迷之间","舍友之间","情敌之间","前任恋人之间","朋友之间","炮友之间","陌生人之间","邻居之间","恋人之间","房东-租户","对立球队的球迷之间","出轨者-小三","博主-粉丝","笔友之间","暗恋对象-暗恋者","祖先-后代","远房亲戚之间","姨父姨妈-侄子侄女","爷爷奶奶-孙子女","养父养母-养子养女","外公外婆-外孙/外孙女","叔叔婶婶-侄子侄女","继父继母-儿女","父母-婴儿","作家-评论家","作家-读者","罪犯-受害人","罪犯-警察","组长-组员","主职-副职","主管-员工","主持人-嘉宾","肇事者-交警","原告-被告","游客-导游","艺人-黑粉","医生-患者","医生-护士","演员-导演","研究人员-实验参与者","外交官之间","投资人-创业者","同事之间","司机-乘客","实习生-正式员工","上级-下级","商家-客户","前任官员-现任官员","卖淫者-嫖客","卖家-买家","律师-委托人","律师-法官","老板-秘书","军官-部下","警察-老百姓","经理-员工","经理-老板","教练-运动员","顾问-客户","工人-包工头","服务员-顾客","裁判-参赛者","病人-护工","保姆-小孩","罪犯 - 人质","罪犯 - 检察官","宗教信徒之间","宗教领袖 - 信徒","主治医生-病人","主厨 - 顾客","终身伴侣之间","志愿者 - 志愿活动组织者","政治盟友之间","政客 - 支持者","运动员 - 裁判","远房表兄弟姐妹之间","原配-小三","假朋友之间（表面朋友，实则讨厌对方）","异地恋人之间","亲密关系中的双方 ","一次/几次活动或事件中互相陪同的人","演奏家 - 听众","兄妹之间/姐弟之间","大学兄弟会成员之间","新娘 - 伴娘","新郎 - 伴郎","微博朋友之间","同一场体育比赛的对手之间（有正面交锋/比赛中的宿敌）","同居者之间","同父异母(或同母异父)的子女之间","同辈之间","体育竞赛的对手之间（不一定有正面交锋，比如预赛中不同的球队之间）","体育教练 - 学员","双胞胎之间","受害者 - 目击者","人民代表 - 市民","人 - 上帝","奴隶 - 奴隶主","母亲 - 婴儿","领袖 - 追随者","灵魂伴侣之间","君臣之间","俱乐部成员 - 俱乐部主席","经理 - 经理助理","近亲之间","金主 - 援交男/女","大学姐妹会成员之间","教徒之间","教父教母 - 教子","假释官 - 假释犯","寄养父母 - 寄养子女","继祖父母 - 继孙","继子女之间","和自己已故的配偶之间","工会领袖 - 工会成员","房东 - 管家","贩毒者 - 瘾君子","犯罪同伙之间","老师-学生","主人-仆人","挚友之间","未婚夫-未婚妻","认识但不熟的人之间","岳父岳母-女婿","堂兄弟姐妹之间","亲兄弟姐妹之间","离婚夫妇之间","公公婆婆-媳妇","父母-青少年","父母-儿童","夫妻之间","表兄弟姐妹之间","狱警-囚犯","心理咨询师-客户","面试官-求职者","客户-销售","病人-护士","政治对手之间","比赛时的队友之间","谈判中对立的双方","生意竞争对手之间","生意伙伴之间","教授-研究生","雇主-雇员","敌人之间"
"助教-学生",1,0.127553926874458,0.534685036865283,0.6043315465304,0.696793500410417,-0.0424715617202696,0.489146207940239,0.75670405101183,0.83374235477259,0.849785867226613,0.566068425815967,-0.451520129279594,-0.806737589660021,0.252750005710148,-0.638742333831503,-0.644332170753077,0.609267210260943,0.217316446947929,0.115582324571393,-0.577884666355498,-0.00631013247543096,-0.1385072118638,0.184303734359821,0.147722500486036,-0.78035476343111,-0.624882496870071,-0.190044061583431,0.265399365012583,0.044413660651639,0.168997574224273,-0.702977348163039,-0.744757140602875,0.203751367302854,0.320469391666244,0.592149356731839,0.0938458651962196,-0.307555255029334,-0.653959007845187,0.210275134699747,0.545408552974663,0.533727621307277,-0.171582792336736,0.558301441431442,-0.710750065265123,-0.360595768229726,0.225161953711345,0.095951921589165,0.27127513443518,0.38893552516154,0.141366884994017,-0.681191671857108,-0.624195008565555,0.0519816980073332,0.221121047869608,-0.73439057444586,-0.418662994901817,0.181338398224006,0.553723377690713,-0.630875160186854,0.0632320364491964,-0.0632950916839905,0.194840603731399,0.170487751575202,0.480999390934811,0.213953713964119,-0.0849490684465546,0.691193037430349,0.559649018983645,-0.141853996314021,0.106816869657822,0.191102083111726,-0.136051382315371,0.363635481578298,-0.383142703013832,-0.284903794745882,0.414875333316901,-0.0475049769879377,0.46430881299525,0.18377439859341,-0.646702451343063,-0.602090498161561,0.66213213917082,0.500094242938266,-0.665169610999606,-0.453549967632262,0.455362669329981,0.585779009234259,0.152929639446697,0.0929322467336374,-0.349150135781519,0.370748363956104,-0.630731589752111,0.408590005835157,0.428682373236637,0.453746682849456,0.0506071219093557,0.776307197770507,-0.0703545073965013,0.291314446220213,0.264079939613199,0.720478164279708,0.768119130207912,0.832081947195587,-0.643783951192545,0.198061658731834,0.149281847464896,0.399956013983638,-0.463532385085139,-0.188500602813702,-0.0733861299406228,0.171616792198656,0.208422930950979,0.0946105953678412,-0.148619011986809,0.173639064628584,-0.844330531963921,-0.720178419348407,0.200063241012351,-0.374030385761694,-0.68297092064206,0.0617112599130748,0.146197182419747,0.0274487439588163,-0.726855454968464,-0.527198646486048,-0.169680084372029,-0.225207410171032,-0.559831855828799,0.0179001323003434,-0.431717720791996,0.0326852130639879,0.277113248481059,0.394089955707198,0.270368577341615,0.131181981387945,0.176070328401496,0.287297739468421,-0.314755424763825,-0.0873275396206808,-0.705388822712097,-0.391665573335091,0.697069885238536,0.346613234489894,0.497933395105844,0.216994919501744,-0.221639450028865,-0.543746477756199,0.323211832266553,-0.716779843700321,0.623591622899011,0.699882159196928,0.482386755620596,0.447044495796653,0.160717241724166,0.504377287073112,0.355582116884051,0.0507736167662336,0.185467679955163,0.558140367053483,0.239962478012254,-0.380905432146935,-0.414460771573946,0.0761581779736367,0.469822715011415,0.255823082520979,0.43744820379844,0.575256655930291,0.466774097636029,0.550012527768919,0.53121858327888,0.794121062633952,0.333227312245816,0.367380442737464,0.175982975708772,-0.0123313381497291,0.498364529190441,0.513361668866845,-0.626899709810735,-0.343019074188851,0.0606386852719812,0.203859482599436,0.60120469145104,0.00427067769435763,0.196196571079828,0.565344327250037,0.292846924194244,0.311345277772369,0.19518049217068,-0.311702046374421,-0.796582113046122,-0.762480431105896,-0.136831856218392,0.139394341259921,-0.0710972124976195,0.223166331756914,0.210156796561834,0.165918294526223,0.133170735555618,0.219388787475908,-0.477767534364148,-0.377778455235257,0.0311011177176859,-0.258830324265651,0.0111145035633652,-0.509461190475441,0.758100894629267,0.160695042174005,-0.5715686956154,0.466385764754772,-0.353455395574239,-0.473923252985561,0.302144178736175,0.444966698793154,0.148872495754742,0.585801623391051,0.393547921943358,0.580776533328566,0.0820391390904174,-0.395224678932168,0.155856149665403,0.174893076830883,0.388778550626885,-0.207232163302776,0.261141756790603,0.162674636795088,-0.188405810914257,-0.271792998779111,0.51003829620655,0.209028424365404,-0.357349838244327,-0.242171000173658,0.828205736773668,0.0584954467290172,0.223289067970104,0.073504219651238,-0.695070946714503,0.231401627248462,-0.0493439995037321,0.135546748127059,-0.821052267132787,0.257601945381467,0.265914724344912,0.312695973552953,0.23408336798747,0.0397279583877355,-0.372929767842081,0.417609913890784,0.126623664239415,0.216379874258035,0.582925408051376,-0.51160874621288,0.436220772585002,-0.283511322945836,-0.493097710643394,0.31384294528226,0.767044764328491,0.402498815430263,-0.767261575192274
"学长学姐-学弟学妹",0.127553926874458,1,0.305224996457272,0.342403041731203,0.254974180725901,-0.176982937406475,0.13485741837163,-0.206199969931678,0.268066837550247,0.117889103742829,0.436986580904739,-0.570570590755426,-0.137331566937383,0.490190023298693,0.183881337347379,0.012792193122822,0.29651796867868,0.480573808794337,0.411961091078959,0.0797228498223251,0.335531528422536,0.752338958320662,0.52941978995515,0.534102034437198,0.0311261253155184,-0.264284002224684,0.237841128253521,0.368930206040076,0.53357135862273,0.43073113601356,-0.063421401619026,-0.261045306768504,-0.390023050470177,0.108780217319854,-0.311497806857223,-0.0242411588485948,-0.377369570160151,-0.348161905158487,-0.446829445486776,0.126705665040233,-0.295740159078138,-0.159030575804323,-0.30947615381068,-0.394551905383727,-0.436939705514939,-0.413691325418501,-0.384431516394648,-0.138449053472039,0.326404608301042,-0.358180575370189,0.0248200271346142,-0.312494916197651,-0.472914429034358,-0.374960408495196,-0.288794362258173,-0.388424181231465,-0.195445056814935,-0.226747914215532,0.250949752572927,-0.211197571626837,-0.19527563445827,-0.181611279346671,0.184733334648868,-0.390641740909626,-0.523238632950213,-0.00394737787107493,0.1210791967306,-0.285878111392107,0.269296355781118,-0.409268848105074,-0.206629072644406,-0.337986138443665,-0.326333352229517,-0.21656342949609,-0.431276368811003,-0.300370444896988,-0.21875828407348,-0.0328969273910926,0.249914071981897,-0.399240817825002,-0.332492027214967,0.215226116278125,0.223167617067859,-0.401538270637626,-0.382619707108029,0.261696162335567,-0.370306938914959,-0.4540666158843,-0.380382999418969,-0.384149882606375,-0.304462343440818,-0.308380484449355,-0.378292373692471,-0.386941930396458,-0.0808016683847544,-0.357377052702257,0.0711044686983763,0.645412478077103,0.528089209343211,0.293263318561703,0.282252167181086,0.0373265999828195,0.178977030205803,-0.242761016145651,0.424751814388962,0.439231937880935,0.399014484749634,0.0793719436233395,0.127955481409975,0.710863688571869,0.290977286683806,0.473531152510619,0.501479767230995,0.592065638030445,0.441796675061937,-0.16072321712945,0.227644320741607,0.554816622091948,-0.0879118579458364,0.0427316410705988,0.787523757742254,0.236196424158435,-0.44886059947354,-0.0520251520610503,-0.131046415803383,0.126751258578754,0.342409115200461,0.164336715594898,0.498930041981795,0.508949658927075,0.550303072264783,0.425470243119218,0.41855090473584,0.504736175789503,0.53725649337526,0.351293900480779,0.401126415059652,0.00958498174332797,0.0233194054781711,-0.352419576391188,-0.394044851454379,-0.141166353222354,-0.419232641045429,-0.30234062861995,-0.185011096314332,-0.425251812259961,-0.488824827477698,-0.433994231183574,-0.184269496628757,-0.316869484234789,0.128815333099045,-0.364725124328259,-0.282188184197836,-0.200347284040718,-0.340760461109612,0.168144303482216,-0.230979217484766,-0.0503283165484755,-0.276810623069623,-0.385911304692698,-0.00772105423452815,-0.444548849412499,-0.48233832915636,-0.396593483404745,-0.284043058250112,-0.467167311033541,0.117414827821353,0.344757191264638,-0.377041544948817,-0.375127768254784,0.12953936371051,-0.446053639684334,-0.454169563494044,-0.464722700161034,-0.204989180235573,-0.402843219770314,-0.0456640649316264,-0.4499740397395,-0.393259561781268,0.487119896787449,0.161395974700332,-0.342956229916126,-0.275840336710746,0.319922661598919,0.237907931927931,-0.278808708627569,-0.103271772025135,-0.215507044695692,0.507748442678035,-0.178251959813629,-0.166708133812176,0.324252341590794,0.325834100256021,0.316922930816323,-0.156901426548377,0.498681638495779,0.5647904463081,0.476996168008097,0.470245158594519,0.442319727103447,-0.444985277762835,0.368815207595103,0.464990908546196,0.541453318919714,-0.270924862039422,-0.103238610800126,0.457291318163417,-0.238873802714349,0.29583165157422,0.347827959246037,-0.41756165074719,0.384318806150684,0.1935778298293,0.34626483914355,-0.311947513364761,-0.15717586721912,-0.317373778704978,0.525197091857092,-0.391593059816964,0.487950685833164,0.439509792801841,0.421040905540938,-0.59937702953011,0.439469190055531,0.533294860013082,0.502832776986295,0.346669091238885,-0.0579327921041232,-0.356643960722744,-0.479136972461618,-0.432732502356481,0.146581417197729,-0.28418119375901,0.49909655359441,0.326257090096566,0.24210039542702,0.556802623052503,0.578639303899457,0.454604106771618,-0.201826970985571,0.387441201596477,0.40651580764848,0.407963439893303,0.2736884220943,0.617183788431593,-0.307706888116436,-0.397978425471515,-0.456653333831408,-0.477083509524812,-0.189837556713859,-0.475175408835613,0.293541108867853,-0.458141281759106,-0.591748254622004,-0.41660727974428,0.308321990865818,-0.461626470130683,-0.259410898589043
"学生会主席-学生会成员",0.534685036865283,0.305224996457272,1,0.72278430521644,0.553831980141116,-0.0380598655590201,0.413704527562651,0.357614592258302,0.584787263734339,0.528433410566893,0.634186740739184,-0.425883640789576,-0.560809068517879,0.152644412005745,-0.364263696641895,-0.469580616620853,0.285074527973388,0.440350532927,0.16099494666707,-0.373209895829395,0.196779227637622,0.0101852275965483,0.196279354152106,0.142725675073683,-0.398376823837125,-0.531170469569187,-0.0933267463796332,0.156596687531545,0.151480353467186,0.100287402168207,-0.450794399172581,-0.546106540590528,0.0144255476639374,0.400250597366345,0.400331258842141,0.0810382394361462,-0.373016898476014,-0.54047274444501,0.0928802910866299,0.320438237396647,0.353251701299131,-0.216355388118641,0.36521142081625,-0.510938218976663,-0.28895090206594,0.0262770143009799,-0.0478147359370136,0.182654610493912,0.357549756054067,0.0533500807586378,-0.494741119628255,-0.526299703481412,-0.0754433271741981,0.0906253201516157,-0.528883356362247,-0.284950456301091,0.154733714657922,0.441469766827508,-0.266357354237884,0.126241634973074,0.0630142722016512,0.23283453918718,0.190875002158365,0.226315077142892,0.0966446819485464,-0.147160304746855,0.409286602597936,0.397014160291519,-0.118522364456091,-0.06138152761294,0.328535878562667,-0.210446397068281,0.121561615936965,-0.168084121285879,-0.247418628895283,0.30209090667061,0.00149541115830807,0.378220203645674,0.0853245653743459,-0.493820675100819,-0.369242205643978,0.684703261994792,0.442951600700083,-0.457437029992845,-0.370683198373837,0.447462753175319,0.42884223448744,-0.0483453514090871,0.00967164099683162,-0.226111276508455,0.15709793749649,-0.498330233591336,0.150759431522008,0.255089430450365,0.272922390810066,0.018681159155923,0.539187332724468,0.11177540993251,0.384258590139132,0.143012133073722,0.513799035716651,0.588260878629309,0.475597506670473,-0.468268324478492,0.420330464340564,0.117342276506209,0.325370504912029,-0.365281880327036,-0.211676690776565,0.0632252008879711,0.221228699862876,0.25040760185753,0.133283191494926,0.0960265921320517,0.314191083886874,-0.517382050055635,-0.446486335724715,0.167274329817775,-0.133275647274023,-0.425844342410892,0.172017253232674,0.116092178667062,-0.0607486406376175,-0.443436844951258,-0.350000043037559,-0.211171399939721,-0.121109198533316,-0.511082759094313,-0.0764817901844432,-0.310599131878544,-0.00939807761885866,0.158255578087278,0.217708332064905,0.193757681214438,0.076953232726276,0.00373126383576368,0.165414255553941,-0.298361163588823,-0.352526617928268,-0.526475149172537,-0.301054488327603,0.522254504489185,0.29561502035748,0.406746408169363,0.260211223109535,-0.129078088051598,-0.322015653542168,0.230941772601283,-0.530048846089981,0.298088745604143,0.63096052332598,0.364660965602016,0.306765717953225,0.236921695572008,0.273896137400368,0.511786660693968,0.0121756978303057,0.281041846285111,0.307156425118305,0.0731336013819958,-0.238693777886033,-0.220509279657052,-0.0848059621801803,0.250920006533218,0.196379181734955,0.205503136098416,0.399485795864373,0.233092659025296,0.258362478732755,0.311184715141856,0.508163118006308,0.0975002799937769,0.214334250646344,0.00830977613213173,0.141175539168242,0.242876268833482,0.166471434037192,-0.416406682264919,-0.31034097734488,0.216617905214288,0.0988489582915311,0.273100682813061,-0.11128766507978,0.180164482691145,0.606323041793826,0.115849022902627,0.0240974824009635,0.093027682487312,-0.142382414425324,-0.506372287045098,-0.501282053127607,-0.0626839423838124,0.154117853401284,0.0597770006954496,0.0465736246758734,0.106058419846453,0.296956650566444,0.192547668683049,0.304952786015923,-0.150925126033838,-0.246703377616465,0.0810193413125769,-0.110477245334969,0.198624410699908,-0.316712693576438,0.484384776519738,0.166723314747678,-0.535438281541281,0.389214720536245,-0.332718089149998,-0.480217765737388,0.148474326422996,0.128782397800229,0.125781646370249,0.250480506473519,0.402186458368748,0.478034784865464,0.0745351464584023,-0.352330038878656,0.358276960527027,0.268258649443529,0.231766251912621,-0.167636291970236,0.0717385054999724,0.117626958916885,-0.133940328000145,-0.229216516540719,0.407164170342417,0.12139850577851,-0.371531655898102,-0.13911262288816,0.510115615851033,-0.111595032747719,0.231017283760562,0.132453623483522,-0.400519823938695,0.207350385401944,0.00449010272444351,0.128984913092715,-0.463165810713346,0.105221871009997,0.131149655512596,0.147003789272232,0.207242870260415,0.0917365001561601,-0.32277598627798,0.134787144201485,0.0763500944004408,0.0347063043305238,0.154882097243642,-0.424509294259245,0.461845498109109,-0.122005035012103,-0.520653488174583,0.074722447219746,0.578203793740814,0.181391039905167,-0.550863538194883
"社团社长-社团社员",0.6043315465304,0.342403041731203,0.72278430521644,1,0.583360828344138,-0.160207621232265,0.425582990845105,0.374121161177298,0.657863764594332,0.566198104796325,0.755323047727618,-0.500327157251257,-0.609772868961073,0.110091557726652,-0.340872707874316,-0.516758493968773,0.422747822861332,0.534391017700581,0.118352228001721,-0.476036049280186,0.169313547717445,0.0513892306875575,0.237869610285998,0.10886119115845,-0.489201093490644,-0.642193791363194,-0.0599578830012872,0.0765932530682412,0.165959810632018,0.128633174340363,-0.512105484942143,-0.62556148564922,0.0061545758918399,0.420095838551462,0.470788699587577,0.199690346430192,-0.417260599974505,-0.536992809865204,0.0838808498495935,0.300495768612753,0.417910059009668,-0.204869877105382,0.486641290834756,-0.655245119449395,-0.324603202832246,0.0414140648879522,-0.11322547031307,-0.000382535020684005,0.512976318250329,-0.0646944428787227,-0.561497495688815,-0.517968519882463,-0.157820791847072,-0.0632609707307385,-0.600070188612334,-0.228855807938413,0.147170057729643,0.570434461943728,-0.23747689619473,0.128384817148765,0.0699227465207625,0.208791452415599,0.343361183266326,0.235915662832023,0.0129638073559907,-0.393322835899405,0.448972629387435,0.387153527975974,-0.107984667859772,-0.17174012630245,0.267368000156304,-0.0561944830512909,0.0826679991451427,-0.197288970110806,-0.266255451644926,0.212794165877762,0.115223217097737,0.396171708552597,-0.0863397459274348,-0.449924212323725,-0.321640360902333,0.815761578654308,0.597828298424187,-0.542902809116658,-0.392230512221429,0.57765987525593,0.398712995790948,-0.120011345372743,-0.096303523645762,-0.217721244855939,0.286529203154609,-0.536867385678964,0.146474244736924,0.225242658033084,0.204386590142551,-0.0905274573533085,0.628655152868747,0.356221759958598,0.490806243817779,0.105142900860047,0.57336839982321,0.580569675007651,0.575544896477675,-0.496096039548713,0.217546698202293,0.222918895861868,0.370052084237611,-0.257318828275279,-0.0926867615623124,-0.0680771081978984,0.218076809730355,0.292924281314135,0.232080823623908,0.259237829595207,0.357677443094367,-0.5380382091216,-0.406452504577366,0.28338406303857,-0.253366428236433,-0.505062668879423,0.232852259114447,0.138034005565629,-0.194481089967911,-0.462014794344072,-0.425654891133276,-0.0330375247812321,-0.107068951434476,-0.512655808222832,-0.139894074850077,-0.358290106305917,-0.0524335955909675,0.0517825177628078,0.182793403541256,0.11209207704018,0.0504317073156944,-0.0182774653850568,0.111716005065884,-0.123885570118578,-0.113702910289443,-0.590351350093724,-0.366409653885121,0.720516483459547,0.282324800906533,0.475472201650446,0.27014387698928,-0.303590865820396,-0.450848396800695,0.217031907537543,-0.477362859514846,0.210802263491602,0.712761345510852,0.402880409449023,0.3210029522365,0.324137345604042,0.309962566566818,0.664767315819121,-0.082516518265946,0.407548636123091,0.440415507312935,0.0307934402915446,-0.244403492237519,-0.374287846507185,-0.132361423811744,0.278352578242854,0.142506770132941,0.289420791557468,0.51672034979731,0.258284645846746,0.461275797339338,0.398783446989118,0.64963164021532,0.157122035603729,0.202471684309378,-0.0444193496737339,0.0540116233991391,0.136801119251636,0.0556176299375819,-0.559051302986542,-0.29024666785097,0.371580825758823,0.242478114351244,0.228698844672385,-0.200815947556907,0.163277631030126,0.539620532673152,0.383405539129705,0.346982833074849,0.0843280879384212,-0.193913307656792,-0.604172694163444,-0.49089532114823,-0.0409077521940595,0.134949915166694,0.215259621050397,0.0470789953085397,0.150505602984733,0.393539583844394,0.247082991019874,0.308708967450091,-0.164784154586298,-0.208222294348398,0.0935115040887734,-0.0973115213730113,0.218453814913454,-0.267866871999443,0.568940403763095,0.179405105319418,-0.603204451232351,0.49550985175923,-0.3227138494861,-0.497191890493085,0.119841167524527,0.385951309871902,0.209346419869551,0.425663439029864,0.46540266980371,0.52258460583741,0.0206983420748027,-0.417436177345215,0.378261545969337,0.514147309378231,0.250822914293264,-0.271295393327251,0.00730655525518864,0.0303546739663718,-0.144637829945982,-0.208961858637745,0.603091820329967,0.0156915826324407,-0.374231359976016,-0.115531509828044,0.452957142119882,-0.105430428504163,0.295429804499701,0.132527898222217,-0.458597777492551,0.118239436550126,0.12341923026978,0.115750230657542,-0.534120647969899,0.0997285223761981,0.0674100079530492,0.129971114412969,0.212966861079474,0.171895572325424,-0.360460843392263,0.176604805590253,0.0573355398413216,0.0049805032918701,0.0637055405335009,-0.282782630708674,0.585322081152065,-0.132852703292015,-0.498651781893662,0.171781149112972,0.648269101497731,0.197230428505256,-0.516566996362095
"老师-家长",0.696793500410417,0.254974180725901,0.553831980141116,0.583360828344138,1,-0.070907882573275,0.815323241239937,0.411900909530422,0.652869246914337,0.560934276209546,0.63352920092418,-0.544408905571429,-0.738403031638785,0.0197407921687249,-0.247502624418332,-0.401116296453402,0.266343091979672,0.370625629761615,0.192371000762401,-0.478052917948121,0.0317945733098629,0.0739396138091545,0.239884352732731,-0.00120156246985072,-0.561428846144106,-0.514626977680472,-0.188931708263625,0.0902374058460619,0.200408851125347,-0.116094199601324,-0.573190318073692,-0.630808689227769,-0.115494746081173,0.302519870838804,0.301853536126029,0.272380900218782,-0.336967399554025,-0.542848457755975,0.194696555118549,0.647595074792445,0.27501956469348,0.0749478901321061,0.347170313158942,-0.680952181294915,-0.30096592783669,0.196296871518159,0.0889861443088497,0.292259539661528,0.416957759808637,0.133507518362158,-0.480737851472765,-0.630635338288826,0.109148663579354,0.245360569215153,-0.696785532141053,-0.295697542074152,0.294471655125827,0.483209831155988,-0.22002000524461,0.0965508191943594,-0.0129854231030073,0.38721498393956,-0.0215847119028559,0.224661198445706,0.221415444371494,-0.0193712372489738,0.632843105905703,0.274095142677444,0.0963320891281845,0.135063638851983,0.297438302445126,-0.468646111655133,0.149165043128712,-0.245659685282648,-0.466202169516015,0.417503007687557,-0.0314782878669903,0.625085096028584,0.0569423011806529,-0.505093992317635,-0.342235182731145,0.49448747679408,0.502166512485375,-0.657015117531457,-0.35840158482364,0.518765404002631,0.410583937065196,0.101958701787028,0.110272995134211,-0.291152746642686,0.408261317588504,-0.493815232296203,0.207392472613183,0.103385701523888,0.423112376422958,0.109133206891846,0.644136821294609,0.256514933042738,0.392536647953776,0.207153471325771,0.593548168223664,0.440583843558437,0.507086943741,-0.674923755800104,0.210914682135796,0.193716836847919,0.437310742938202,-0.17647064789654,-0.0899928313713114,-0.0718046844979898,0.215112394664615,0.255155294301972,0.221588747985445,0.149992606143398,0.224898366176008,-0.663263559123154,-0.485326890665388,0.270485952540554,-0.386063389744952,-0.411093641465257,0.203612821747019,0.123904535196229,0.0300365237851854,-0.45810378753223,-0.627144503966854,0.00623453999784357,0.0143552297584598,-0.473307299081312,-0.0569951450714902,-0.26401951122939,-0.0495247674916751,0.0888663786512151,0.152946466568699,0.130884018742241,0.0285885106342279,-0.167032772265087,0.114639535575336,0.011910798394958,0.189239404369792,-0.706602162894732,-0.274816632288852,0.426483502115114,0.18232671567757,0.322628641582292,0.349903873277304,-0.113674149567757,-0.428877409612657,0.233288370414605,-0.607812472272422,0.506422433659165,0.726093062324934,0.236995434319725,0.517005952029802,0.46084456874676,0.343058331871194,0.504285930716004,0.0331352116538106,0.155150039900375,0.278711120876434,0.210718816736575,-0.0889357442623427,-0.483289693482617,0.127908812544094,0.369855618013281,0.350986595720437,0.146739965787254,0.436185438713551,0.664068313022396,0.305330582606857,0.32843979691857,0.482336160937154,0.243302754334689,0.132719995691254,0.0819147068223089,0.105721403048259,0.333450845679712,0.133921440394296,-0.673745983093149,-0.266023405244204,0.219199989731911,0.10929855722452,0.526199178944829,-0.0140069448692809,0.19981477884477,0.702957437455539,0.387620118857562,0.311163272996339,0.189698926131825,-0.0246400262446792,-0.720174509336628,-0.632448756032185,0.0863879949844497,0.112375126366791,0.108979028094028,0.145837914429973,0.244200316692522,0.312608266809585,0.177621143542558,0.314145986845823,-0.0494455837254116,-0.208209769563322,0.00494698079660203,-0.113711527879158,0.238509979261388,-0.211681573574752,0.494188024677871,0.173960517393375,-0.515011890117394,0.729277917403421,-0.260442114770989,-0.653225872480377,0.127268431176508,0.334303927467045,0.177328450650098,0.249744305274075,0.220340885289064,0.338655149016658,0.0292293829429553,-0.571830268873879,0.256349962405409,0.201171810343446,0.179323268959464,-0.257831443211102,-0.0189343327572767,-0.0693870552918369,-0.240705900112165,-0.0432297755509235,0.488498867375811,0.0132506624174418,-0.568391368834145,-0.41712695211295,0.574615887456983,-0.331378577957806,0.276888052603698,0.118747025382131,-0.370097434342497,0.073123856729266,0.127213522523414,0.165022009938445,-0.598512644221258,-0.0123835926782433,0.0403568545095585,0.115652611367324,0.252155064494022,0.195550568668702,-0.322841353361922,0.321853554270076,0.115944721100227,0.147187052875941,0.414279821645621,-0.412671380358616,0.464877315356682,-0.107060090193392,-0.387322720958626,0.214950677413231,0.568569529303473,0.157187264889626,-0.623247788716398
