,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,0.4656104500345079,-0.8921458664799073,0.9844272901912833,1.1377831717730298,-1.1129219947716367,1.5310269255402245,0.7118740758761095,-0.7160129095674722,0.4659786952400667,-1.173246094642216,-1.2602835995413642,1.4433835347002968,1.2837212667561508,0.7497488355518597,1.2964574318698383,0.007203577897442659,-0.8815202010295263,0.8749099308464692,-0.38155185409559705,-0.15750924795661783,-0.21054544549974552,-0.3765738957602502,-0.8441412319176474,0.6656876217832235,0.5819215011982423,-0.8318191700944747,0.7521344566433572,1.2895075673531378,0.31270322675331985,0.8703861847642401
parent and teenager,0.4656104500345079,-0.8921458664799073,0.9844272901912833,1.1377831717730298,-1.1129219947716367,0.8282073283092678,0.7118740758761095,1.020155272493287,0.37850453639334813,-1.173246094642216,-1.2602835995413642,1.4433835347002968,1.2837212667561508,0.7497488355518597,0.6300176081962793,0.5920727961238577,-0.8815202010295263,0.8749099308464692,-0.38155185409559705,-0.06698887292612782,-0.8721408177222665,-0.3765738957602502,1.213161893080911,0.6656876217832235,0.5819215011982423,-0.8318191700944747,0.7521344566433572,-0.8666781851881273,0.31270322675331985,0.8703861847642401
wife and husband,0.4656104500345079,1.2015986762552258,0.9844272901912833,1.1377831717730298,-1.1129219947716367,1.5310269255402245,0.7118740758761095,1.020155272493287,0.42224161581670744,-1.173246094642216,-1.2602835995413642,1.4433835347002968,1.2837212667561508,0.7497488355518597,1.2964574318698383,1.3718984204257443,-0.8815202010295263,0.8749099308464692,2.9776255989055067,-0.36872345636109455,-1.7983743388337958,-0.3765738957602502,-0.8441412319176474,0.6656876217832235,0.2572705584244861,-0.8318191700944747,0.7521344566433572,1.2895075673531378,0.31270322675331985,0.8703861847642401
fiance and fiancee,0.4656104500345079,1.2015986762552258,0.9844272901912833,1.1377831717730298,-1.1129219947716367,1.5310269255402245,0.7118740758761095,1.020155272493287,0.44411015552838706,-1.173246094642216,-1.2602835995413642,1.4433835347002968,1.2837212667561508,0.7497488355518597,0.744921026071031,1.0794638113125368,-0.8815202010295263,0.8749099308464692,2.9776255989055067,-0.3083765396741012,-1.7983743388337958,-0.3765738957602502,-0.8441412319176474,0.6656876217832235,0.05067450393209581,-0.8318191700944747,0.7521344566433572,-0.8666781851881273,0.31270322675331985,0.8703861847642401
siblings,0.4656104500345079,1.2015986762552258,0.9844272901912833,1.1377831717730298,-1.1129219947716367,1.5310269255402245,0.7118740758761095,1.020155272493287,0.37850453639334813,-1.173246094642216,-1.2602835995413642,1.4433835347002968,1.2837212667561508,0.7497488355518597,0.9057858110956831,1.3231593189068762,-0.8815202010295263,0.8749099308464692,-0.38155185409559705,-0.15750924795661783,0.42458611183387457,-0.3765738957602502,-0.8441412319176474,0.6656876217832235,0.5819215011982423,-0.8318191700944747,0.7521344566433572,1.2895075673531378,0.31270322675331985,0.8703861847642401
divorced spouses,-1.8813942411570481,0.1547264048876592,0.9844272901912833,0.064020563084095,-1.1129219947716367,0.5705068093245838,-0.655366383917005,-0.6736673441513561,0.9033494894736593,0.3323552651868139,0.8434968973308342,1.4433835347002968,-0.9799105555154247,-0.14973762407744057,0.9747278618205341,0.7626596514398953,-0.8815202010295263,-0.9173280085243958,2.205014784715253,2.075326669462136,0.5039775565005771,1.2638438967296068,-0.8441412319176474,0.6656876217832235,-1.8086899864994166,-0.04934520500560448,-1.6879671268353977,1.2895075673531378,0.31270322675331985,-1.5427158793598084
a person and their in laws,0.4656104500345079,1.2015986762552258,0.8238428590051631,1.0518821630779152,-1.1129219947716367,0.4767975296937895,-0.655366383917005,1.020155272493287,-0.9554763860191093,-1.173246094642216,-1.2602835995413642,1.4433835347002968,1.2837212667561508,0.24378770201037828,0.42319145602172653,0.9088769559964991,-0.8815202010295263,0.8749099308464692,-0.38155185409559705,-0.5799376647655713,-1.7983743388337958,-0.3765738957602502,-0.8441412319176474,0.6656876217832235,0.5819215011982423,-0.8318191700944747,-0.15070312924378207,1.2895075673531378,-0.4439993891054301,-0.6257370949926699
employer and employee,0.4656104500345079,-0.8921458664799073,-1.309636012467577,-1.0097420456048398,1.0511308017147303,-0.811705065229631,0.7118740758761095,-0.22903890728213727,0.9033494894736593,0.14150438858876785,0.8434968973308342,-0.7253745641217328,-0.9799105555154247,0.5529861725079502,1.2964574318698383,0.4945945930861218,1.258353264065049,-1.4832978841151951,-0.38155185409559705,0.2649191688523356,0.848007150056288,-0.3765738957602502,0.6782630805812857,0.06325762107516897,-0.5986273816154165,1.2829753301457152,0.7521344566433572,-0.8666781851881273,-0.5775351448452095,0.8703861847642401
interviewer and job applicant,-0.5485273794927077,-0.8921458664799073,-1.309636012467577,-1.0097420456048398,1.0511308017147303,-0.811705065229631,-0.7041964003381876,-1.0971229983125168,-1.2835044816943038,0.947319200891629,0.8434968973308342,-0.7253745641217328,-0.9799105555154247,-2.0611463507897034,-1.0016109256251928,-0.8701002494421798,0.27401147012154436,-1.4832978841151951,-0.38155185409559705,-0.6402845814525646,0.1599479629448662,-0.3765738957602502,-0.8441412319176474,-1.1939875977938146,0.37532544670585194,0.8388684850952752,-1.6879671268353977,-0.8666781851881273,0.31270322675331985,-0.38442688858026514
guard and prisoner,-2.4319262057575366,-0.8921458664799073,-0.34612942535085567,-1.0097420456048398,0.12058809922559255,-0.811705065229631,-1.0460065152864662,-1.0971229983125168,0.2035562186999111,0.947319200891629,0.8434968973308342,-0.7253745641217328,-0.9799105555154247,-1.5832941691116378,0.538094873896478,0.372746839288952,1.258353264065049,-1.4832978841151951,-0.38155185409559705,2.196020502836123,-0.131154000833043,3.529182753025123,-0.8441412319176474,-0.4867871621800113,-1.188901823022246,1.2829753301457152,0.26411413994760624,0.21141469108250516,0.31270322675331985,-0.8187852601225939
