,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,0.6093715776325321,-0.9992526684279213,0.7887377307893809,0.9364542361704272,-1.2544491141244816,-0.5805919722189695,0.7985532322574749,1.3118389539155773,0.900785970708393,-0.37130297122675854,-0.8962821366977484,1.0294836902820177,0.7867889488278798,0.47758391264931277,-0.8856972275589233,-0.31831140207755587,-0.6995562082992022,1.3999268907643987,-0.5235604227945697,-0.2678146876227306,0.9649419348750409,-0.6160017525211217,0.49117256464652825,1.2214069229617441,-0.30899680054382006,-0.9934441884977991,0.5202650113547108,0.7478999553904122,-0.4555050924642795,-0.3360878544062845
parent and teenager,0.4568368155991999,-0.9992526684279213,0.7887377307893809,0.7011072021065211,-1.0292007695216667,-0.5805919722189695,0.09424394496994294,1.166855825783573,0.7959936024313603,-0.9092803744661627,-1.2468906106860613,0.7515755294079246,1.48889045217158,0.19749269174719525,-0.8856972275589233,-0.348745264332716,-1.1104707762773067,1.258556058353132,-0.5235604227945697,1.1640123242136566,1.2000772109595337,-0.6160017525211217,0.6989449298711321,1.2214069229617441,-0.49486246745353274,-0.9934441884977991,0.740941443381309,0.7478999553904122,-0.7306249773714797,0.020597617290676377
wife and husband,0.6398785300391986,1.2098849049875333,0.7887377307893809,1.0410529179766077,-1.1193001073627926,2.505804670469635,0.021384363526405152,0.9010534242082319,1.608134456578364,-0.9092803744661627,1.4500976507625003,1.0294836902820177,1.48889045217158,0.10412895144648938,-0.8856972275589233,-0.1661420908017549,-1.1104707762773067,1.3999268907643987,2.6237404174449988,-0.06735890596563637,-0.7397888167375314,-0.6160017525211217,-0.15811607668035885,1.2214069229617441,-0.18508635593734493,-0.9934441884977991,0.3311137839033411,0.7478999553904122,-0.5586750493044795,0.6691166567396962
fiance and fiancee,0.6093715776325321,0.8343315175069059,0.7246225471515938,1.2241006111374235,-1.1193001073627926,2.505804670469635,-0.002902163621440778,1.3118389539155773,1.5819363645091058,-0.5116449025066031,1.4500976507625003,1.0572745063694269,1.48889045217158,0.41534141911550887,-0.8856972275589233,-0.7443854736497985,-1.033424294781412,1.1171852259418653,2.6237404174449988,-0.78327241188383,1.170685301448972,-0.6160017525211217,-0.13214453102728335,1.2214069229617441,-0.06117591133086982,-0.9934441884977991,0.4887398067794826,0.7478999553904122,-0.5586750493044795,0.6691166567396962
siblings,0.3348090059725342,1.2098849049875333,0.7887377307893809,1.1979509406858784,-1.2544491141244816,-0.5805919722189695,0.6285475422225534,1.1910196804722404,0.7173993262235857,-0.9092803744661627,-1.1390110802281188,1.0572745063694269,1.48889045217158,0.32197767881480305,-0.8856972275589233,-0.013972779525953985,-1.084788615778675,1.3999268907643987,-0.5235604227945697,-0.8405454923572855,1.170685301448972,-0.6160017525211217,-0.5736608071295666,1.2214069229617441,0.527398700549887,-0.9499895458647455,0.14196255645197134,0.7478999553904122,0.6105844615511212,0.6691166567396962
divorced spouses,-2.410816710627445,1.2098849049875333,-1.583524063808741,-0.6586756613738253,0.11956578795268924,-0.5805919722189695,-0.14862132650851637,-0.7904164039984846,1.031776431054684,-0.8391094088262404,-0.9771917845412053,0.22355002374714777,-0.3917385746419028,-0.36268975005703985,-0.8856972275589233,-0.1661420908017549,-1.0591064552800435,-0.5792647629933348,1.2704010561419843,1.1640123242136566,1.6997396726390808,-0.6160017525211217,-0.28797380494573627,-0.9785455672856423,-0.5258400786051515,-0.9934441884977991,-2.0648017638140095,0.33336558550750883,-2.450124258041481,-2.119515212891089
a person and their in laws,0.06024643431253626,1.2098849049875333,-1.166775370163125,0.3873111566879796,-0.8490020938394148,-0.5805919722189695,0.5799744879268616,1.0218726976515689,-0.3567224486159998,-0.9092803744661627,-0.7614327236253203,0.08459594331010124,0.6614136803736476,-0.05147728238802037,-0.8856972275589233,-0.4704807133533568,-0.3656881218169923,0.43389286928740967,-0.5235604227945697,-0.7259993314103745,-0.6516130882058466,-0.6160017525211217,-0.5736608071295666,0.61352531381444,0.40348825594341187,-0.9934441884977991,0.3311137839033411,0.7478999553904122,-2.2437843443610808,-2.054663308946187
employer and employee,-0.03127442290746305,-0.7120647838839121,0.27581626168708423,0.465760168042615,0.8403604906816969,-0.5805919722189695,0.7985532322574749,-0.11382847271579798,-0.540109093100807,1.4297518135312468,1.261308472461101,0.6126214489708781,-0.09083793035174556,-0.26932600975633403,1.4617916736224201,-0.5313484378636771,1.3293344710926887,-0.6499501791989682,1.30187406454438,-0.9264551130674687,0.8767662063433561,-0.6160017525211217,0.5690872016057548,0.26616439430169475,0.21762258903369922,1.179287943154884,0.3311137839033411,-0.4127962802817173,-0.04282526510347922,0.05302356926312737
interviewer and job applicant,-0.305836994567461,-0.6678820324156031,-2.064387941092144,0.8318555543642467,0.9980343319036673,-0.5805919722189695,-1.5086668467878883,-0.23464774615913486,-0.251930080338967,-0.11400943054704347,1.396157885533529,-1.5828530219344572,-0.21621319880597775,-0.20708351622253013,1.0627185604215919,0.7468737768530507,0.867055582117321,-0.9562536494233793,-0.5235604227945697,-0.6114531704634635,1.0531176634067256,1.3667940046263531,0.9846319320549625,-0.5443444178947108,-0.30899680054382006,0.896832766040035,-0.23633989845076822,-1.0760512720943627,0.6105844615511212,-0.20638404651648057
guard and prisoner,-1.434594233614119,-0.9550699169596122,0.7887377307893809,-0.44947829776146425,0.9980343319036673,-0.5805919722189695,0.021384363526405152,-0.4037947289798065,-1.0116747503474544,-0.8858900525861886,0.7758505854003598,0.19575920765973848,-1.0186149169130638,-1.8565095948683334,0.6636454472207634,-0.5313484378636771,-0.4427346033128869,-0.34364670897455707,-0.17735733036821716,0.9921930827932902,-0.7397888167375314,2.2707155997965254,1.5819774820756987,-1.2101195136274725,-1.1453923016375271,1.179287943154884,0.14196255645197134,-0.13644003369311503,0.6105844615511212,0.3448571370151863
nurse and patient,0.6398785300391986,-0.9992526684279213,-0.333277982871893,0.09966478172098328,0.9980343319036673,-0.5805919722189695,-1.630099482527118,0.2486293476142127,-0.17333580413119248,-0.3245223274668103,0.8837301158583023,1.0572745063694269,0.510963358228569,0.7265538867845284,1.4617916736224201,-0.1661420908017549,1.4577452735858463,-0.013781433348268148,-0.5235604227945697,-0.8119089521205577,-0.7397888167375314,1.454270288029918,1.5819774820756987,0.61352531381444,-0.37095202284705764,1.179287943154884,-0.23633989845076822,-1.6011281406127071,0.6105844615511212,0.6042647527947942
therapist and patient,0.4873437680058664,-0.9992526684279213,0.21170107804929716,0.1258144521725284,0.9980343319036673,-0.5805919722189695,-1.5086668467878883,0.20030163823687794,-0.40911863275451615,-0.37130297122675854,1.0725192941597015,0.6682030811456967,-0.04068782297005269,0.7265538867845284,1.0392436714097784,0.7164399145978905,1.4577452735858463,-0.24939948736704595,-0.5235604227945697,-0.4109973888063693,-0.0931668075051764,1.2501589600882663,1.1404612059734154,0.35300462417988104,-0.27801918939220127,1.179287943154884,0.6778910342308523,0.16755183755434747,0.6105844615511212,0.6691166567396962
salesperson and customer,-0.27533004216079454,-0.5574251537448304,-1.3591209210764863,-0.5017776386645545,0.8403604906816969,-0.5805919722189695,0.7985532322574749,-0.5971055664891456,-0.09474152792341795,1.4297518135312468,1.0725192941597015,-1.2493632288855454,-0.7177142726229064,-0.33156850329013793,1.4617916736224201,2.025095991569778,1.2779701500954255,-0.9562536494233793,-0.4291413975873826,-0.3823608485696416,2.199402134318628,1.3667940046263531,0.958660386401887,-0.6890781343583546,-0.18508635593734493,1.179287943154884,0.45721460220425425,-2.0156625104956105,0.36985456225732105,0.6691166567396962
business partners,0.15176729153253557,1.2098849049875333,-0.3012203910529994,0.5703588498487955,0.7277363183802895,-0.5805919722189695,0.7985532322574749,0.7560702960762277,1.5557382724398476,1.4297518135312468,1.0725192941597015,0.6682030811456967,-0.8180144873862922,0.25973518528099915,1.4617916736224201,2.025095991569778,-1.1104707762773067,0.622387312502432,-0.5235604227945697,-1.0410012740143797,2.199402134318628,-0.4410491857139915,0.5950587472588302,1.2214069229617441,0.6822867563079809,1.179287943154884,-0.23633989845076822,0.41627245948408953,-0.6962349917580797,0.020597617290676377
opposing negotiators,-2.410816710627445,0.6576005116336696,-1.038545002887551,-1.1293697295016374,0.9980343319036673,-0.5805919722189695,0.4828283793354778,-1.1045465149511604,-0.09474152792341795,1.4297518135312468,-1.2199207280715758,0.0012234950478733223,-0.7177142726229064,-1.7009033610338238,1.4617916736224201,-0.4400468510981966,0.4304588536405851,-0.9562536494233793,-0.5235604227945697,1.7653796691849393,2.199402134318628,2.212398077527482,-0.10617298537420787,-1.528533689847489,-2.3844967477022783,0.31019509049381067,-2.3170034004158357,-0.35752503096399685,-1.8654945026136804,-1.3737183175247163
