,V1,V2,V3,V4,V5,cl_k3
master and servant,-0.448827488467766,-2.42471375708715,0.919900369058885,0.998330902320979,-2.33368085038806,1
close friends,-1.18478856984367,0.464329157009425,0.719301530986777,-1.18961154026609,0.387888204509505,0
casual acquaintances,0.0410712611968305,0.0062809730716087,-2.06194430750132,-0.689176994407818,0.466069518101581,2
teammates in sports,0.0400061884601099,0.483363781853003,0.549252501572317,-1.2161733044318,0.859631172243379,0
second cousins,-0.406307377710573,0.168682196167212,-1.92303264054809,-0.422662209327485,0.39092028776405,2
grandparent and grandchild,-1.61697210607738,0.689053848933531,0.397882294575018,1.58275138181742,0.262903090312909,0
foster parent and foster child,-1.1922524373113,0.0404659251247799,0.832773675645791,1.43591118045562,0.349785021351504,0
godparent and godchild,-1.20427984601474,0.661194236920011,-0.211963497964246,1.68299541272415,0.168393221861538,0
step grandparent and step grandchild,-1.44961245839058,0.701896932130803,0.0365052786706068,1.57012305503109,0.13449221360406,0
ancestor and descendant,-0.793082018474643,0.720278877290809,-3.58734352350365,0.753797151113445,-0.429661354508827,2
man and his mistress,-1.59870082062318,0.0711308772685548,1.1769634836646,-0.361598331751305,-0.393285367739798,0
step siblings,-1.13500612642682,0.277183349329443,0.493042570718444,-1.11078995103113,0.576256540454601,0
distant relatives,-0.459417849252729,0.173277642675572,-2.58392174267542,-0.138669350834653,0.22871310487017,2
twins,-1.25159298966706,0.351270801699455,0.852840889129155,-1.1232450018848,0.483679569141564,0
a person and their family friends,-1.02958981558245,0.487868870107876,0.0875767325177762,-0.762774021265124,0.418098527460732,0
manager and staff,0.763771389280471,0.368001170481887,0.449686314377822,0.620269564337881,-0.632250100395694,2
union leader and union member,0.981134229660734,0.90979136417794,0.394360011575141,0.153230583108145,0.33087457782405,2
manager and assistant,0.37016494014687,0.099056771273761,0.577147923159575,0.798454890472808,-1.82022996181425,2
entrepreneur and investor,0.497797264260843,0.289460308389316,0.524655845489416,0.100873800716848,-1.96041010676325,2
drug dealer and addict,-0.0423517495180506,-1.09382674625464,0.286403268091206,-0.997422936187227,-2.24168839131668,1
victim and witness,0.417415243679075,0.017248153777376,-0.255853330746318,0.241637422329391,0.854916593168894,2
criminal and police officer,0.746311474296629,-2.26017527614293,0.811221188468151,1.27910253010832,1.04681761989475,1
criminal and prosecutor,0.649002205604192,-1.37984679828157,0.857891627605478,0.642686585971628,-0.37371369728237,1
customer and businessman,0.861152304805775,0.0475403211687565,-0.0987587147588792,-0.65905077826609,-2.12132971383692,2
representative and citizen,1.14244367215178,-0.122600015423674,-0.353028059901899,0.128842836163491,-0.0715683105608426,2
officer and soldier,0.929192715329899,0.162305255631363,1.30443192073475,0.74002491724952,1.17138450154684,2
religious followers,-0.138167398879527,0.655827818076112,-2.41536029966091,-0.045826214049572,0.457223608253386,2
reader and writer,0.830559312667226,1.13388005261062,-2.19333718002556,0.546154233650933,0.298107762314344,2
reviewer and writer,0.952241335658886,0.619064478042981,-0.279542002037693,1.17027341034498,0.342899076494036,2
sugar daddy and sugar baby,-1.69656488924085,-0.124135862727112,1.10308620953547,-0.203139304345259,-3.19411517064162,0
director and performer,0.99271602667388,0.688450373045237,0.399497345407219,0.748831367138981,0.978600610357459,2
psychologist and client,0.434586934065839,0.694798042178987,0.467845804341648,0.960603245227714,-0.446206651892895,2
judge and contestant,0.924222748615943,0.403939037626319,-0.838133569700606,0.0657130950743273,0.0472003804703632,2
man and god,-0.739872688483207,-0.472510804917729,-0.873809129027464,1.52331804883529,0.508811162850252,0
university student and administrator,1.04469071600398,0.483974558014181,-0.657800323750203,1.09038990770123,0.766465929934823,2
student and dorm resident assistant,1.2819552799602,0.496893257403998,0.168521157765538,0.8739827374681,1.545787665572,2
athletic trainer and trainee,0.742173229927956,0.315451280657131,0.194374447036246,0.0960466286241783,-0.358342962226482,2
researcher and research subject,1.08356922283781,0.653467325128349,-0.130710384946689,0.378752045363051,-0.345532809744653,2
peers,0.0114846444586953,0.61622593526162,-1.29773733384104,-0.91406409693048,0.499454805421272,2
classmates,0.444048540808421,0.470140322369956,-0.911560363031398,-1.07485776112505,1.03095336215779,2
bride and bridesmaid,-0.827237416062288,0.340139511947077,0.611607496354387,-0.383982915302663,0.492760578667665,0
guest and host,0.715846383705392,0.283459028707086,-0.189519591235663,-0.0705602938089784,0.216713118001315,2
television host and guest,0.928025955000984,0.364238900791535,-0.604642254278735,0.209740422444039,0.523328671728444,2
volunteer and organizer,0.677334966420083,0.744008118151259,0.19930057628925,0.495908709976511,0.212916802917221,2
bully and victim,-0.816314536612403,-2.59579220109384,0.29848886959822,1.44303996319044,-1.10395558747167,1
a person and their social media follower,0.397556674761472,0.505439644276419,-1.8583506513678,0.562680913732825,0.329947945125245,2
childhood friends,-1.15369813453329,0.500650721192284,0.467852368726752,-0.989325769157047,0.467156384327099,0
pen friends,-1.08008732072362,0.501868507001622,-1.36484853526096,-0.33351342186519,-1.2581062108324,0
friends with benefits,-1.20427311144474,0.190488116523881,0.587965786360777,-1.09533647876849,0.0360942963831641,0
life partners,-1.53955095002568,0.532610266388539,0.95272907153574,-0.99757699001874,0.101386452919327,0
soul mates,-1.58299382413279,0.620697171398866,0.865941193889517,-0.672262967067593,0.0942238340260665,0
church members,0.0810689947976119,0.711733296390823,-1.61666261373584,-0.18362764099358,0.749654901964902,2
fans of the same sports team,-0.182538340137564,0.825220345051599,-2.53155327483828,0.0010916943837663,0.422017112162101,2
fans of opposing sports teams,-0.29680443947647,-2.0067964243677,-2.84703216159046,-0.379561230342776,0.430413852126652,1
superior and subordinate,0.197718296024099,-0.611776087135009,0.199510720320581,1.01781517604244,-1.89546058829872,2
a monarch and their minister,0.739727548400084,0.437660075906549,-0.279971715312205,1.13083693551003,0.586718656791092,2
cousins,-1.04123082499499,0.454416426266749,-0.411528280440942,-0.871629775911909,0.498037366814329,0
parent and infant,-1.81470715774156,0.696248604019731,0.781317276062516,1.81594444498088,0.243089409339702,0
step parent and step child,-1.7872817921028,0.664502585329043,0.766723100909054,1.82060411574238,0.213879765790313,0
bride and groom,-1.57792678808128,0.292613471082549,0.769881096841961,-1.03538561033408,-0.0235711506814361,0
man wife and man mistress,-0.64897247309606,-2.20398227956631,-0.864615149833239,0.705887098097092,0.408581167282599,1
brother and sister,-1.2782317304159,0.148999166668051,0.272057476399466,-0.91677544109057,0.591044651131458,0
close relatives,-1.14405024484268,0.568836373102347,0.107355779673286,-0.831903238439377,0.659829845760013,0
a person and their deceased spouse,-1.46687442230756,0.819403442049886,-2.22859240519914,0.911358882714192,-0.0861432556874644,0
foreman and laborer,0.821089070450913,0.705714136280176,0.200313424347273,0.993809022217401,-1.54262984035295,2
owner and manager,1.15242863457076,0.512658315481529,0.839094216565412,-0.733037309221332,0.113885066971886,2
chief and deputy,1.65105727466481,0.819971172785517,0.92349737046382,-0.509474083449218,1.34981920587515,2
supervisor and subordinate,1.0280678149019,0.820347908253867,0.207248185183815,1.10357651251976,-0.543869710633504,2
boss and secretary,0.813786920873965,0.681834727347438,0.521829894408955,1.25085447067082,-0.996448875701991,2
intern and employee,0.794461597000575,0.65229079686804,1.0353208227618,1.12552132281092,-0.502342419145973,2
lawyer and client,1.43729637660901,1.00737163312407,0.757290704858131,-0.862380531270381,-0.714747049354774,2
judge and lawyer,1.65466836846335,-0.139769390394438,0.680752976431337,-0.595813663923144,1.2424212716684,2
victim and criminal,-0.107617128693649,-2.67790226330449,-0.151897596227269,1.34178305911923,-0.703754578340184,1
criminal and hostage,0.0934665794100367,-2.60522010720727,0.212943177913258,0.386771020022645,-1.78275536931118,1
defendant and plaintiff,1.6335417953926,-1.544324809976,1.12947800593397,-1.36279084166199,1.48931590795785,1
police officer and offender,1.21340332501407,-2.24957370199788,1.14431654088278,0.553739543634943,1.470804404786,1
police officer and civilian,1.42312780774758,0.360285347041825,-1.2970759275604,0.968734126112331,1.0990861317164,2
parole officer and parolee,1.16769604019262,-1.97890332981451,0.432532671067248,0.792509540487339,1.47362506740954,1
consultant and client,1.27465039541462,0.759527104114265,0.383236123282244,-1.03877022366259,-1.20548529551716,2
chef and customer,0.716995958678081,0.271999683549735,-0.230053289194924,-0.29785562539035,-2.56511069372912,2
customer and server,0.926838266470608,0.348779622858729,-0.194369092568783,0.0712385855101641,-1.79767112650371,2
doctor and patient,1.13875811268784,0.863094228199363,0.529066935129233,0.933514674687752,-0.391394829102338,2
doctor and nurse,1.19291340078844,0.659366211536182,1.06197510279242,0.823666128960442,1.46636327341887,2
patient and caretaker,0.0246430861002197,0.459990013335614,1.11548347852481,1.24367228909359,0.294730700556519,2
driver and passenger,0.762121249928614,-0.113497613897227,-0.0693488433514322,-0.100394216678718,0.155865718818123,2
coach and athlete,0.28773317762626,0.985219561757753,1.04056261829765,1.22847492710294,0.537358483214618,2
team captain and team members,0.286555767980705,0.893702287964157,1.18113268766953,0.527561732166956,1.26195282522489,2
club member and club president,0.350996126735222,0.517692556115097,0.796837505907923,-0.575203424564911,-0.470660914454202,2
politician and supporter,0.830617058623724,0.683021118271718,-0.352606592596013,-0.774375299926679,-1.19394362509567,2
leader and follower,0.0029157816413412,0.59602248908294,-0.015274552239884,1.54987556850085,0.464416818098155,2
babysitter and infant,0.767746703744485,0.894813755758131,0.143868955491632,1.28266307088714,1.33106099205908,2
religious leader and congregant,0.122852005127392,0.66925286555049,0.662968848424059,0.727865454528471,-1.27725113705524,2
prostitute and customer,0.525297818162402,-0.358892048205462,0.317578175200917,0.0043251272977072,-1.87590891692338,2
guide and tourist,0.763099929269517,0.751885771990247,-0.445186965019923,-0.222631877264393,-2.14002412485176,2
athlete and referee,1.14676120920417,-1.3502091610902,0.491425867269361,-0.303111708382672,0.965594921671128,1
slave and master,0.0525303115905342,-2.56251173000191,0.83490274042904,1.16888217070137,-0.883754552983625,1
performer and audience,1.08431192791257,0.627273541497419,-1.29218406211456,0.456986933830229,0.128770212824033,2
dealer and buyer,0.918834252730202,-0.0361208668204056,0.248283036670669,-1.31728578106653,-2.53953350003137,2
co workers,1.25093389913794,0.581798528851485,0.72108883546835,-1.87250784391157,1.37578347655356,2
sports rivals,-0.222123884825133,-2.00106921195303,-1.75293899202834,0.493634908443043,0.672432358965758,1
romantic rivals,-0.450520097896189,-2.48968036461654,-0.776114322485289,-0.263624218268405,0.516081677896675,1
criminal and their accomplice,0.62809354077308,-0.133699169082162,0.707963322467633,-2.02771495437999,-0.252217623889414,2
diplomats,1.56970805984175,-0.110187938682709,0.566958053886914,-1.60488461385317,1.11723800465137,2
principal and teacher,1.43981180599037,0.913782986712773,0.637537341156568,-0.510319606861344,0.108713312683362,2
professor and teaching assistant,1.21860294944956,0.875439664044901,0.381744471962452,0.805416959292634,0.0438825984202669,2
mentor and mentee,0.574727038327667,0.834492341731533,1.28360031419121,0.556708064790304,0.560156741419774,2
roommates,-0.375549018582475,-0.150134610545705,0.245470361435462,-1.7128686426871,-0.0394155144412954,0
sorority sisters,-0.932538072585811,0.351480385092278,-0.0992584972783605,-1.17615862434687,0.26697387925308,0
fraternity brothers,-0.907687190016915,0.291024805350569,-0.236676120912127,-1.25625809342396,0.258453693399283,0
groom and groomsman,-0.985560475210193,0.268249698725608,0.5798499540268,-0.757119785607957,0.357520090966117,0
predecessor and successor,-0.0135928424392747,1.2603288459039,-2.06470093955955,-0.78914908765145,-2.52158913656423,2
landlord and tenant,0.757447670726278,-1.0718574018383,0.28717219196718,-0.150869163910873,-1.90823682807986,1
landlord and housekeeper,0.538770208697267,-0.13626581386965,-0.393539535918808,0.667687585846865,-2.49779812014043,2
celebrity and fans,-0.574571703383977,0.400812061706155,-0.845061632606245,1.66793842493163,-0.161746772109628,2
celebrity and haters,-0.0218111431740647,-2.24583374052437,-1.00438891501368,1.10539282867078,1.08306204074191,1
native and tourist,0.648404662958806,-0.131942013539042,-1.06594665225634,0.217403969354086,1.16132120495678,2
friends,-1.15486879658923,0.405350630503439,0.118362518451882,-1.1676881582288,0.220912661776517,0
facebook friends,-0.194046264616471,0.310366599378424,-1.81627250133725,-0.406864769215754,0.361540401697518,2
political allies,1.10448575579836,0.839352581799764,0.502416853989425,-1.53870924139993,0.319284683951591,2
romantic lovers,-1.56230389566022,0.100345635264725,0.775672262060012,-1.01524569983204,-0.0284008039143039,0
ex lovers,-0.918510887611687,-1.95563651229223,-2.20096993736442,-0.0520029019302246,-0.266705860642695,1
strangers,0.752209898256216,-0.0532950824507741,-2.72169813935968,-0.332849025038658,0.0307608562432176,2
neighbors,0.538179432630857,0.332060272322037,-0.677489709105652,-1.0365057685646,0.488604922134128,2
aunt and niece/nephew,-1.26143075981887,0.625183818133144,-0.179640730805088,1.31362284050873,0.642973348434727,0
uncle and niece/nephew,-1.2600928266386,0.599299864008586,-0.0921812188016829,1.44552819695526,0.697734687713287,0
frenemies,-0.500693839159694,-2.3944116043905,0.104932798551216,-1.18432777542092,0.543992656852743,1
half siblings,-1.16024646767469,0.369023493899127,-0.267195535479513,-0.842877355867268,0.501599863614379,0
adoptive parents and adopted kids,-1.71710769705859,0.680316598464394,0.833999163120746,1.65896088047631,0.320446447592748,0
mother and infant,-1.75242320720292,0.650382294073313,0.914313526808877,1.74744994951889,0.310888748639021,0
alumni,0.424018445132408,0.864262170794261,-2.13889549991155,-0.95142573312515,-0.043588479539286,2
confidants,-1.05218290687831,0.349868572234929,0.473848681916966,-1.19210144384506,0.342842664513346,0
a person and their significant other,-1.50855294509997,0.352213816049669,0.993743536949919,-1.15186851231423,0.110903879557851,0
companions,-1.03106743812996,0.412798631697694,0.154803545557902,-1.24593069090743,0.316853789516026,0
playmates,-0.974085012054415,0.153461800627264,0.339226060013939,-1.30218571418561,0.356863040926157,0
competitors in sports,0.294769777514275,-2.21998194232921,-0.28159573138687,-0.988451991581242,0.572603402248545,1
a person and their crush,-1.11304472656488,0.0781109498110291,-0.308390108649079,0.546554253937365,0.339319943005364,0
cohabitants,-0.0369427237309459,-0.0146650451503925,0.195958796261807,-1.61959410986291,0.42637054813413,0
long distance lovers,-1.48908216102118,0.46047740137236,-0.0942010367575361,-0.817440464005107,-0.131628046295877,0
brothers in arms,0.253026824918522,0.622429444216016,0.276930957942792,-1.09587594518353,1.30892816659101,2
