"","V1","V2"
"wife and husband",0.00853302688311904,0.000876763044536183
"nurse and patient",-0.00160971178314005,0.00255103923054304
"officer and soldier",-0.00438764080435898,-0.00131643749485301
"neighbors",0.00245560512962688,-0.00111160281894749
"athletic trainer and trainee",-0.000740976615900668,0.00218555327951754
"police officer and offender",-0.00469324900289,0.00557897527371706
"principal and teacher",-0.00368011146672039,0.000332997731007741
"doctor and nurse",-0.00372724099218243,-0.000615253197152244
"victim and criminal",-0.00546376492372455,0.00726334421208245
"coach and athlete",-0.00451703109928948,-0.00143952566905859
"man and god",-0.00756539308687771,-0.00501933335755099
"half siblings",0.00500643424721554,-0.00321837054206993
"parent and teenager",-0.00712860144674106,-0.0049220664656674
"prostitute and customer",-0.00166403399962278,0.0030791247517828
"church members",0.00184756900435779,0.00156248042127098
"foreman and laborer",-0.00392597341042246,-0.000616082802303823
"a person and their family friends",0.00544826086953268,-0.00340829162002317
"a person and their social media follower",-0.00148032821122176,-0.00489144799722769
"guide and tourist",-0.00105179929671042,0.00160559216829519
"bride and bridesmaid",0.00578168612549058,-0.00435656339457496
"teammates in sports",0.00553152280541686,-0.00435036163824915
"twins",0.00615958327255627,-0.00501553756473071
"celebrity and haters",0.00115616402643635,0.00823991633124528
"employer and employee",-0.00343456020329198,-0.00157055041653619
"teacher and student",-0.00372399814172365,-0.00118232069156785
"guest and host",-0.000360710912290738,-0.00389352353520912
"man wife and man mistress",0.0022205032886113,0.00845237159990206
"religious followers",0.00143043410415909,0.00171317832268103
"intern and employee",-0.00475328099371676,-0.000934372087588462
"criminal and police officer",-0.0049506846194492,0.00565973724034866
"step grandparent and step grandchild",-0.00693185273734152,-0.00397057104421497
"chef and customer",-0.000963393440814458,0.00284981806294967
"union leader and union member",-0.0013134891303956,-0.00413103849929546
"professor and graduate student",-0.00409178803680203,-0.000728117359357187
"second cousins",0.0029070651563199,-0.00115177603452441
"fans of the same sports team",0.00403031389840356,-0.00182846591344045
"master and servant",-0.0052482875080803,0.00609909072326426
"siblings",0.00569583480229994,-0.00579204250230735
"landlord and housekeeper",-0.00330042319617478,-0.000405418913970046
"close friends",0.00645019094901925,-0.00462403766995803
"entrepreneur and investor",-0.000738361870952815,0.00290164864172949
"fraternity brothers",0.00621611703363221,-0.00506320413032903
"psychologist and client",-6.47445492925072e-05,0.00208765924457473
"chief and deputy",-0.00387964397972822,-0.000520384263074231
"sugar daddy and sugar baby",-7.53408714240628e-05,0.00306698128597805
"uncle and niece/nephew",-0.00644154456559657,-0.00565222867021904
"childhood friends",0.00660224080098998,-0.00498210728585745
"ex lovers",0.00488738326906974,0.00519268429624744
"man and his mistress",0.00752099839478456,0.00151623549895452
"step siblings",0.00381177877329661,-0.00212962899650362
"confidants",0.0059586047509231,-0.00439891016221676
"parole officer and parolee",-0.0042217944156617,0.00493730403432016
"grandparent and grandchild",-0.00650893262890185,-0.00440818578689024
"judge and contestant",-0.00139942719007632,-0.00467396526604509
"romantic lovers",0.00813765849617673,0.00280710520369044
"researcher and research subject",0.000597435514675027,-0.00429807759274278
"brother and sister",0.00575674197317413,-0.00551798495886675
"therapist and patient",-0.000588632509468199,0.00222056352233204
"parent and infant",-0.00740909854404836,-0.00479973221713145
"slave and master",-0.00594692801598854,0.00692517362379011
"reader and writer",-4.7739951967095e-06,-0.00426195113959489
"representative and citizen",-0.00198589515313539,0.00276316287707356
"criminal and hostage",-0.00569322069911543,0.00685273543610773
"ancestor and descendant",-0.00521162596747046,-0.00550854160227707
"peers",0.00194724598001873,0.00261962650182363
"groom and groomsman",0.0054881001754202,-0.00516309208514636
"opposing negotiators",0.000761818246992623,0.00751721338199012
"adoptive parents and adopted kids",-0.00614719964280127,-0.0046943402016224
"driver and passenger",-0.00209602886399178,0.00294593921601151
"a person and their significant other",0.00785270819054618,0.0020472684055901
"romantic rivals",0.000974401266435132,0.0093083164420499
"strangers",0.00686813696550096,0.00585835201916676
