"","V1","V2"
"wife and husband",0.00519720068126519,0.00601520577790749
"nurse and patient",-0.00151825934124157,-0.00569517634655583
"officer and soldier",-0.00553332558776083,0.000820618059122988
"neighbors",0.00150267349204336,-0.00133717609084946
"athletic trainer and trainee",-0.0018923661301495,-0.00499465931600636
"police officer and offender",-0.00229211065932031,0.0028797614366611
"principal and teacher",-0.00497607429373385,-0.0041805986971941
"doctor and nurse",-0.00227043968019309,-0.00599144435264556
"victim and criminal",-0.00312356307735447,0.00758784140366368
"coach and athlete",-0.00698278884841157,-0.000775113723656502
"man and god",0.000453100798831221,0.00109039609236701
"half siblings",0.00672046263028016,-0.00184413892961425
"parent and teenager",0.00914034094551342,0.00164104137392926
"prostitute and customer",-0.00376620236330776,-0.00504768991200931
"church members",0.00038763716239837,-0.00176132729706757
"foreman and laborer",-0.00584779418949385,-0.00309761718918322
"a person and their family friends",0.0040390800778889,-0.00402927989583927
"a person and their social media follower",0.00185844608589811,-0.00423403771697892
"guide and tourist",-0.00467768556989657,0.00194349408890247
"bride and bridesmaid",0.00569341215175267,-0.00323813864070608
"teammates in sports",0.00405754837834704,-0.000653106194831906
"twins",0.00598608807481118,-0.000371419339700161
"celebrity and haters",-0.00137705909356337,0.00634892375752396
"employer and employee",-0.00483143416814247,-0.00330138964823321
"teacher and student",-0.00626575658744618,-0.00335175216444742
"guest and host",0.00283025591506785,-0.00501008518724509
"man wife and man mistress",-3.55498236406826e-05,0.00674802936516032
"religious followers",-0.00481260930633667,0.00132544937560432
"intern and employee",-0.00448772528746863,-0.00111477098580173
"criminal and police officer",-0.00214438677411632,0.00312461052609042
"step grandparent and step grandchild",0.00710826071556116,-0.000416256836291528
"chef and customer",-0.000600736739590276,-0.00702915586755238
"union leader and union member",-0.00527327545207031,0.00159559281813827
"professor and graduate student",-0.00669856214363492,0.00149129758961315
"second cousins",0.00246312561040406,-0.00473449785443805
"fans of the same sports team",0.000730728807827124,-0.00255903452668477
"master and servant",-0.00320970075068776,0.00711228437314448
"siblings",0.00627899314460452,-0.00199970968027518
"landlord and housekeeper",-0.00437030145420307,-0.00384890047198087
"close friends",0.0058802539641494,-0.00527026957979847
"entrepreneur and investor",-0.00458201446548338,-0.00207346984528657
"fraternity brothers",0.00502632699710206,-0.00352185485592475
"psychologist and client",-0.00159653058297849,-0.00478867776834844
"chief and deputy",-0.00564527231995173,-0.00149734442329765
"sugar daddy and sugar baby",0.00327370368993927,0.00474919227164837
"uncle and niece/nephew",0.00640947058674984,0.000512833497641259
"childhood friends",0.0060637822550383,-0.00319885683841571
"ex lovers",0.000695707039644122,0.00551399735791811
"man and his mistress",0.00322673212882713,0.00407499311512402
"step siblings",0.007379558328217,-0.00287187852307369
"confidants",0.00517473672090761,-0.00216693833584657
"parole officer and parolee",-0.00278044541323746,0.00304575902499106
"grandparent and grandchild",0.00810743523054068,-0.00197658385269285
"judge and contestant",-0.00694285013085943,-0.00146243820126002
"romantic lovers",0.00380680725952631,0.00708890995752985
"researcher and research subject",-0.00637215330699638,0.00166652105086626
"brother and sister",0.00695832052167046,-0.00384676305546212
"therapist and patient",-0.00151135993550144,-0.00520991644860879
"parent and infant",0.00788884340575851,-4.97720396560192e-05
"slave and master",-0.00282185018661051,0.00709384476425318
"reader and writer",-0.00759836636708015,-0.000624654981765371
"representative and citizen",-0.00247703544339051,-0.00100392327900476
"criminal and hostage",-0.00190120472722561,0.00552737114447746
"ancestor and descendant",0.00300943007216651,0.00282034974181027
"peers",0.00292704554283242,-0.000144234612810024
"groom and groomsman",0.00569635764337796,-0.0032345882117266
"opposing negotiators",-0.00146616260528799,0.00719480509473982
"adoptive parents and adopted kids",0.00864961748312232,-0.000180383847527542
"driver and passenger",-0.0014055261463844,-0.00029881746970002
"a person and their significant other",0.00494164262264727,0.00638007319543201
"romantic rivals",0.00028229510722166,0.00620185872108454
"strangers",-6.01821241861903e-05,0.000727465379259672
"predecessor and successor",-0.00130656121294656,-2.73433425315638e-05
"a person and their crush",0.00441135140846942,0.00425383586104359
"brothers in arms",0.00389227143508841,-0.00390326682878849
"playmates",0.00402397352779304,-0.00202735099070753
"volunteer and organizer",-0.00519298036877845,0.000956710861818951
"a monarch and their minister",-0.00403417416883153,9.98494176042164e-05
"roommates",0.0047243395742912,-0.00463890652621574
"criminal and prosecutor",-0.00334304138875006,0.00251779081102719
"friends",0.00393745368380875,-0.000578267454066289
"television host and guest",-0.00371236451312819,-0.000500459883102049
"university student and administrator",-0.000740302958186303,0.000267266691964227
"life partners",0.00525285103904559,0.00618595931793051
"political allies",0.00255142388135474,-0.00167214441088124
"criminal and their accomplice",-6.37998884610299e-05,-0.00314300614735871
"consultant and client",-0.00137999672360253,-0.00331858929231023
"diplomats",-0.0018966068414562,-0.00515554863855824
"bully and victim",-0.00150850864129098,0.00670834238503014
"close relatives",0.00731506024161737,0.000643926354904003
"godparent and godchild",0.00882546710817943,0.000614975395049354
"guard and prisoner",-0.00400624268484792,0.00707546762194445
"fans of opposing sports teams",-0.00213874281908595,0.00669431529790965
"pen friends",0.00223598190247827,-0.00277145632080008
"mentor and mentee",-0.00668852547052216,0.000160428584066867
"casual acquaintances",0.00226839134834088,-0.000647010361413342
"judge and lawyer",-0.00293858226014694,-0.00196298321930284
"student and dorm resident assistant",-0.00305713020054379,-0.00059026705449401
"superior and subordinate",-0.0047492466502227,-0.00356751097682767
"step parent and step child",0.00866303593228741,-0.000861766734030267
"boss and secretary",-0.00436069020698122,-0.00468901924792701
"dealer and buyer",-0.00282927919358529,-0.000484723543215083
"salesperson and customer",-0.000810164657850427,-0.00164278258273278
"sports rivals",-0.00190089432035021,0.00509907266749377
"professor and teaching assistant",-0.00604402283823533,-0.00011386293025538
"cohabitants",0.00332511143165843,-0.00481171950517261
"celebrity and fans",-0.00611102995928786,0.00466442999729518
"athlete and referee",-0.00520844873427914,0.00432333461436095
"soul mates",0.00368977728870238,0.00629436779211353
"enemies",-0.00206129874139917,0.00737292365440715
"long distance lovers",0.00329633879394448,0.00755822632905733
"team captain and team members",-0.00649245145296875,0.00289311326124174
"alumni",0.00171594217802946,-0.00539081251179597
"politician and supporter",-0.000650120099850543,-0.00496657461862741
"patient and caretaker",-0.00121434118913758,-0.00505868759668736
"babysitter and infant",0.00206786443723691,-0.00193797262759832
"co workers",0.000959381238619965,-0.00602517999681627
"competitors in sports",0.000615946002430701,0.00205401381655632
"manager and staff",-0.00509331024341047,-0.00363773176893332
"interviewer and job applicant",-0.00369656629741503,-0.00286515032565562
"reviewer and writer",-0.0074751378430431,-0.0017738287099296
"performer and audience",-0.00312615060107119,-0.00318615362793732
"frenemies",0.00141894294168186,0.00246393932062048
"religious leader and congregant",-0.00652646568401736,0.00295371130123692
"a person and their deceased spouse",0.00612376395852968,0.00410541757119086
"distant relatives",0.000737129137402595,6.10786029802266e-05
"divorced spouses",0.000235125840796845,0.0079100370449508
"defendant and plaintiff",-0.00438029340309429,0.00516258872141703
"a person and their in laws",0.00172727423726882,0.00243906702175625
"lawyer and client",-0.00384995323829847,-0.00544681464420389
"customer and businessman",-0.00361259953509458,-0.00456073901572842
"fiance and fiancee",0.00507148448055379,0.00651969777670086
"facebook friends",0.000982083200930372,-0.00374161077955099
"drug dealer and addict",-0.00419566246117991,0.00661030355976494
"police officer and civilian",-0.0033908933168125,0.00132536104969
"cousins",0.00590872271072663,0.00134210079821616
"mother and infant",0.0078178949634629,0.000245936427981498
"landlord and tenant",-0.000488031431558082,-0.00504018236100734
"director and performer",-0.00580896365591197,-0.00143512217321331
"native and tourist",1.72290451987452e-06,0.00180332203244645
"owner and manager",-0.00351494948229258,-0.00328022336567234
"customer and server",-0.00333586069463475,-0.00482072712144328
"companions",0.00414674449502331,0.000749601164490039
"doctor and patient",-0.00118785051912774,-0.00524114954066779
"aunt and niece/nephew",0.00639914938714587,0.000569211344445558
"parent and child",0.00803992769664951,-4.76408832044519e-06
"leader and follower",-0.00649950444849404,0.0042775664433596
"supervisor and subordinate",-0.00370267740643075,-0.00476074189833837
"bride and groom",0.00525645431548056,0.00582525290087419
"sorority sisters",0.00506570204171782,-0.00342442096490153
"classmates",0.000642277221142355,-0.00189656176624218
"club member and club president",-0.00560193691189761,0.00183479930490106
"political opponents",-0.000967633221466761,0.0059162022044463
"friends with benefits",0.00426333314807935,0.00351361880490598
"foster parent and foster child",0.00294676418103225,0.00135555362547463
"business rivals",-0.000626575603835482,0.0057947318022118
"manager and assistant",-0.00546259958366586,-0.00340624210519918
"victim and witness",-0.000143234484887888,-0.00270900522354254
"business partners",0.000873178741850553,-0.00578374405278692
