"","Valence.Evaluation","Equality","Activity.Intensity","Socioemotional","Formality.and.Regulation","Intimacy","Visibility","Communal.Sharing","Expected.Reciprocity","Strategic","Concreteness","Uniqueness","Love.Expression","Information.Exchange","Money.Exchange","Goods.Exchange","Service.Exchange","Attachment","Mating","Conflict","Negotiation","Coercion","Importance.for.society","Importance.for.individuals","Affiliation.Coalition","Occupational","Activeness","Endurance","Synchronicity","Spatial.Distance","Morality","Trust","Generation.Gap"
"Between.enemies",20.577035002035,60.844524379941,51.3304253616754,45.7161515953183,48.3092841572008,26.3521639625806,50.6755550776384,27.0515284098617,41.0459228271728,72.5299134507468,44.8728799749633,55.0734335726002,18.804885361552,23.906795303462,29.1217837717838,25.6445626287293,16.8386047594381,22.2459722684723,16.1087858746192,91.9792558984226,32.0488071804738,66.8670668529002,40.3697086863753,46.860082972583,23.8284021534022,29.5626239501239,44.1737335195669,50.3400964775965,44.7691052774386,37.0848555765222,26.7515905390905,13.9264524056191,35.6604124270791
"Teacher.and.Student",80.5490105573439,34.3763460305127,63.0654847467347,41.6126895481062,73.1992454304954,37.3500943500943,76.9836455982289,56.9565809961643,54.9690982628483,51.7559025079858,54.8595830866664,51.6971261762928,44.7303872053872,88.060978003478,25.7058907450574,31.6971569171569,67.2662004353671,56.3934827826494,20.3026282359616,25.4542212108879,42.7867415300749,26.2929810621477,74.2638369346703,70.8536856661857,69.8750999000999,78.9301750718417,71.3912753912754,55.6316442816443,74.6477380644047,74.1466461008128,82.4337892046225,76.0672884214551,76.5471489929823
"Professor.and.Graduate.student",78.4755032005032,39.9055117721784,63.924529714113,40.0888330804998,75.9380960089293,33.8716572779073,73.8356210147877,57.0031438468938,58.7507130215464,55.6688377980045,54.0491759783426,55.7944701594702,40.8770352178686,85.7984144559145,27.5836882870216,33.7403756428756,64.4143714002047,49.0400530333864,19.4924614274614,23.9909795759796,43.9484797301464,24.4520772129105,67.3032342657343,65.9123466040133,71.7055063763397,79.3365814740815,70.3909978909979,52.9525502275502,73.814615014615,71.9286938370272,82.1232164440498,77.9947376697377,75.2610861360861
"Master.and.Servant",56.9141020245187,26.9434583934584,54.7331905748572,36.0103401228401,72.9427463739964,34.8694840653174,47.9116622574956,36.6712614545948,49.611027706861,56.7177442927443,63.0978031998865,54.664332303499,26.723505013505,48.5641182274516,65.2012652779319,47.273430335097,74.3468329201663,39.6821053946054,19.6442455075788,34.9140342990343,39.4003057128057,44.4407409565743,38.6349416016083,49.8865819365819,41.3226299934633,63.4948824323824,55.4375544208877,52.0848839432173,58.5397989356323,71.3070128945129,49.2563911397245,53.4210598043931,55.1182081807082
"Between.Close.Friends",87.1648572877739,88.8210571064738,83.3275832963333,86.5123815998816,26.1480952689286,71.5408804929638,50.4908781804615,84.4793290814124,69.8223717640385,25.7306609285776,40.1934893809894,75.8072565089232,85.5758145249812,79.0825094041761,34.2189427547761,40.0255795130795,33.4589407814408,87.293791702125,36.5177601719268,19.9256035631036,48.1241110124443,16.4011013986014,64.8651797276797,87.021557300724,87.7351386268053,27.331072322739,80.5244769119769,90.038546330213,81.1949428657762,81.1956433998101,88.5764178722512,93.2066751150085,26.0780665322332
"Between.casual.acquaintances",61.522853997854,71.9893142351476,44.3717580259247,56.6898758648759,40.6269157539991,40.9644821998989,56.1766713225047,53.4425342404509,56.318337372504,39.5185579081412,41.8199074074074,42.4737657404324,39.5971152304486,41.4144212269212,28.6372974864642,34.288454045954,28.6341253499587,37.0531864740198,27.0751322134655,24.5569186060853,34.9176984435318,19.5126250292917,47.1669293669294,50.4918291584958,49.7996526621527,27.7390103723437,48.819735665569,42.1152817861151,45.4527119485453,46.4271381396381,64.2202857327857,43.766508954009,39.2469279177613
"Between.teammates.in.sports",74.4045090711758,78.3290901999235,70.8316432024765,47.3734148567482,59.0871438746439,40.7026364068031,85.379384966885,62.4297881131215,80.5419076294076,75.5556423514757,59.2161300119633,45.0247935706269,40.2903819945487,77.8339466089466,33.6548671236171,39.8156365239699,49.3143959435626,51.3548581048581,17.1105078563412,42.1800925925926,59.659757295174,23.3259990780824,63.5794827086494,70.1197025197025,90.908354300021,78.148737682071,80.3876466126466,48.1341562758229,89.8730986605987,72.8202014035348,78.7707835374502,77.4628320753321,25.1482173690507
"Between.second.cousins",71.2883411341745,76.8614522822856,50.542815055315,70.5107500524167,34.1402774694441,42.6763924347258,63.6063607688608,68.7126456876457,60.6281087739421,39.0275328066995,46.6821946571946,57.4813722542889,48.7664071268238,51.784626022126,24.1994518598685,33.7226611351611,28.6285694244028,45.5288119288119,22.7239488135322,30.6303982283149,38.7368937389771,16.5892586580087,44.2183998100665,53.7306630098297,53.036772024272,22.4776564484898,51.0070964529298,72.471447996448,52.6854938271605,35.0558973433973,72.1688689397023,55.5849830724831,37.281653994154
"Parent.and.Infant",88.8750948125948,35.1433427683428,91.2673524006858,90.2824396282729,28.8225428892096,81.4239061864062,61.3802780552781,89.6376968710302,49.22666330583,27.205315980316,47.4223390806724,86.5267957351291,100.052349887767,83.5429443241943,29.2335427689594,35.4278489257656,43.4241612554113,98.4098995911496,63.3593574635241,23.3359257255091,33.597920675004,21.7530313051146,80.6997557997558,90.5275301858635,84.291724016724,27.8720429262096,85.0002309418976,95.6858625941959,80.0808891725558,92.1450162491829,90.4830791122458,96.9884863593197,74.8990532615533
"Grandparent.and.Grandchild",88.3750471750472,39.4070640778974,80.5602049185382,87.4413478496812,30.226007634341,73.033970350637,64.1817612942613,86.5101097976098,47.9740342990343,26.9240424698758,47.289339672673,82.4229156645823,94.4156074635241,79.6085197210197,29.4418871252205,37.6874508978676,38.7909471701138,90.4867594596761,52.3893318101651,20.398867644701,36.5821298300465,17.7556778098445,73.4290152748486,83.9903275736609,76.2813240771574,24.5455855872523,77.3755978589312,92.6180143930144,70.4044771586438,72.4773767898768,87.1464274922608,91.213229671563,90.2647633230967
"Step.parent.and.Step.child",65.162337354004,31.9064518814519,66.991685320852,70.8575026825027,36.0899967316634,59.2894663977997,57.2088195754862,74.0996170496171,44.8730676730677,35.5778984903985,43.2951973951974,66.9307609828443,68.1837912858746,63.7476942039442,30.686358625942,37.5357413419913,35.692465327882,68.5172619047619,30.3672318422318,39.5260722302389,36.9048080006413,27.8503186628187,64.0303808845476,72.4883214008214,64.431014664348,24.9722579889247,66.3233032399699,75.509194971695,65.6635827135827,74.1937721229388,77.589807723141,72.0953688287022,69.61595996596
"Foster.parent.and.Foster.child",70.4202095743762,33.8683680517014,74.5130801297468,75.0016628433295,34.1490016156683,59.4487025320359,58.153738699572,76.576420647254,44.9198159864827,31.9376489251489,41.9661562203229,64.8339947089947,70.226105299022,67.0364017155684,33.2157687991021,35.3321368446368,40.3058080808081,72.585566979317,28.9319775132275,32.5585517877185,37.5971540804874,25.1683641975309,67.2196604321604,76.4850197641864,66.9380998630999,30.9374461957795,71.9032092907093,74.6694991736658,67.0838878713879,79.1899894858228,80.0621418704752,75.6852687436021,72.1730835522502
"Godparent.and.Godchild",75.329065687399,40.0151017192684,60.5658170533171,71.6051650509984,35.79510998261,52.6640395098728,59.5203489411823,71.1346047471048,47.3176621218288,34.435197364364,40.3881454964788,62.3994478515312,66.2412237453904,61.6783960638127,28.7697540885041,35.0777326839827,32.7892305996473,62.1367213804714,26.3238606301106,20.2309603976271,36.4242965367965,18.4645813291647,50.9153069153069,63.3752980044647,62.5035367410367,26.3202854244521,60.0793209876543,74.0828077786411,57.293131713965,55.8354702396369,77.2816493691494,70.7576677951678,70.6886732095065
"Step.grandparent.and.Step.grandchild",63.1183682058682,33.411995720329,58.4707778332778,68.3840027256694,36.9007646674313,54.6592805342805,57.5327770994438,69.9448724115391,45.250968013468,32.4793741752075,41.5146147062814,61.0051998156165,62.6691768879269,58.1789462081129,26.4629409171076,33.8517295975629,30.6541025332692,63.1779902196569,28.0486521965689,25.0316488295655,35.7159742263909,21.5004399150233,54.6736265277932,63.8338383838384,59.5687647229314,23.3704990996658,56.9438963813964,68.9615803949137,57.0587313920647,56.2814418606085,75.6264752223086,66.4190955649289,86.4280016280016
"Ancestor.and.Descendant",74.729012345679,31.3314734648068,50.2029180695847,62.968734968735,47.0527938111271,37.5251683501684,63.2575897867565,61.5460878627545,41.7852513227513,31.0447731281065,37.0718875260542,67.0566077441078,57.6102974186307,55.323715327882,26.224348645182,30.4842011383678,28.7997655122655,52.8590388007055,47.4590167548501,27.9700276575277,30.6611271444605,21.700012025012,65.7462115045448,68.3006055672722,67.1347371764038,29.9442814901148,48.2594794094794,81.6460027626694,41.5306684056684,44.3248273331607,82.1176670551671,69.0420591753925,90.9863924655591
"Bride.and.Groom",87.1592732884399,85.5898889690556,89.2938472021805,84.6809964726631,27.6197510822511,90.2116281866282,65.4592452300786,88.6400493025493,71.4062089145422,31.6325456950457,51.3598625140292,85.2196729196729,98.4701519159852,89.8713123296456,43.3187049062049,46.9304693763027,40.7206930415264,97.1510401635401,91.2556216931217,35.5992123617124,62.6719396344396,23.2308160974828,67.1872391497391,89.8467985717986,85.1735540693874,30.5984763693097,88.2810498143831,79.488077354744,84.3942125775459,89.295738983239,88.9768498476832,91.6625539583873,28.8300315425315
"Man.and.His.Mistress",65.9530804072471,51.6152296777297,64.9958593875261,73.0956168831169,28.1054713804714,81.4163760622094,16.8016354016354,45.9916305916306,59.2253367003367,48.4941939233606,55.908329324996,69.2314534231201,75.8684984768318,66.2539442039442,52.739886964887,50.6280784030784,46.4442360109027,72.1421376463043,79.9996632996633,42.6090989257656,56.4601230559564,31.0667548500882,32.2297161172161,58.7822264155597,57.1091208174541,26.560768706602,72.0724798349798,46.3983417816751,65.239286330953,62.9459548167882,27.0923873965541,53.3150523858857,32.0768788310455
"Man.Wife.and.Man.Mistress",35.1149571107904,41.4102272727273,41.3968073593074,55.7221340388007,41.7425364758698,36.653994308161,26.8876623376623,34.5909872534873,37.9745991662658,55.3806537598204,43.4182419432419,66.2230519480519,48.3387305595639,42.8529000320667,33.0691378066378,39.6093694885362,28.3735209235209,39.9773789482123,40.9720358345358,72.2954805996473,37.4269620811287,42.4932920474587,32.3221249429583,47.470595299762,38.1308316683317,23.6220938012605,46.8550821092488,38.7584599042932,46.6653676570343,44.4375675250675,33.6615637448971,35.0789423539424,33.5097905181239
"Brother.and.Sister",73.2407427449094,72.2809984768318,79.2645703062369,78.3750861792528,25.4376062209396,54.0327441077441,71.4923721340388,77.1625801667468,63.9459736251403,30.6136704345038,44.9896023729357,83.2033850408851,86.460594035594,81.2306798140131,32.1877966169633,42.2764931056598,34.693899310566,84.6060225268559,21.096815375982,40.3304693763027,49.853026294693,25.409632034632,69.1121261454595,86.5873487623488,78.3576391201391,30.6362941071274,74.0757999716333,91.7312725854393,72.8466972841973,76.8779299404299,89.3074300699301,86.7575416867084,39.4114564447898
"Between.step.siblings",52.2842772967773,60.2926186467853,55.147278338945,60.9500661375661,34.8886544011544,39.8320206028539,62.0203042328042,61.8680575597242,54.8159712201379,37.5109407567741,41.8424482924483,66.2264830848164,61.5245430495431,62.842456309123,26.7223965848966,36.9978715728716,29.7269881353215,59.1998717332051,20.4281645823312,46.9083152958153,42.8500982042649,26.0041666666667,53.6334028625695,67.9046600004933,56.3203854787188,26.2535638743972,56.2519270852604,68.9756064922732,57.4489303905971,61.8416202624536,77.4271470813138,64.6655700780701,40.9417525375859
"Between.distant.relatives",55.2312970979638,59.4404942279942,32.6545274170274,50.5357483565817,50.3371693121693,31.098867644701,59.265398027898,43.8882375340709,49.6349005932339,44.3138468013468,42.6705467372134,51.3798861632195,46.2636664261664,40.2993566618567,25.1864558281225,33.3893979477313,26.2594857303191,40.2209195125862,23.7591009299343,36.1319745069745,34.1817360109027,21.9760421677088,43.5197257988925,50.2864364031031,45.0925135050135,27.2749822708156,42.1141966058633,65.9139235764236,43.516232687066,32.0841915800249,74.3542156917157,51.8811905686906,60.4538623413623
"Between.close.relatives",77.8135000801668,67.5911756453423,76.9555355138688,79.437317620651,29.1212101170435,50.5532066698733,67.2026915985249,74.5427529260863,63.6323292448293,35.4010161135161,48.4106742023409,74.4763087221421,81.2102212602212,75.537664341831,32.4559684143018,40.9443181818182,35.4396665063332,76.7318502485169,26.8481361231361,36.3835036876704,46.5740179573513,22.4053611511945,65.8776439609773,81.5727588769255,73.061087986088,28.8331719206719,70.6300059508393,87.2345284345285,67.8763753222086,69.0071320654654,85.7722436514103,79.9817580567581,56.8265475265475
"Between.twins",77.4025052108386,87.5208193041527,87.0637926887927,83.073569023569,23.5764710598044,74.1797538880872,57.3185586018919,85.4104457271124,63.325621292288,24.8684463684464,39.5358305274972,89.4663702038702,89.8206861040194,84.0022730356064,20.108422287589,31.2611986778653,23.1574325365992,95.3390518432185,23.5715714840715,32.0938680714997,45.1438032646366,17.737142024642,43.7654644737978,84.5741144657811,82.5399324440991,21.1198727198727,79.5755184630185,93.4992738742739,78.6039795081462,87.0534647451314,86.7715699424033,92.3586214711215,23.223188694022
"Between.a.person.and.their.family.friends",83.1405844155844,67.9519841269841,73.0958193041526,79.334924643258,32.198532948533,64.4667508417509,61.3069023569024,78.5864999198332,64.3325717492384,32.1859066859067,43.6950176366843,59.25729332396,78.3276231484565,73.3237939529606,25.4777925777926,32.3766785683452,28.6789705664706,78.9647301772302,30.8053050344717,32.6072532162444,43.0482910607911,19.9274251982585,56.1551541051541,79.9655218238552,73.7214455297788,23.6283002491336,77.4372920289587,79.3126581751582,66.0608792442126,71.3317984484651,82.1695397195397,83.085574302241,49.3140820599154
"Between.a.person.and.their.deceased.spouse",71.6737934904602,64.7105339105339,65.1020282186949,75.03525332692,26.3924082090749,69.7105579605579,39.562012987013,74.5361912778579,47.9805194805195,25.3262065095398,32.3570707070707,76.9400206275206,87.6584585167919,45.6095309011976,23.8944987111654,24.9581898040231,19.5379450796117,86.7075125491792,58.7914690248024,20.0541711861887,25.6401914443581,14.8363156904824,41.1977688977689,75.0034981993315,63.246499642333,18.7160205535206,48.7555091513425,75.7152679111012,47.6693648943649,41.0837703962704,78.466752383419,74.7252967711301,27.74056329473
"Manager.and.Staff",61.6544532627866,29.8571789321789,48.8708714125381,28.8451298701299,81.8324875741542,30.3239858906526,75.2199535032868,32.4046897546898,60.0068903318903,79.7674883758217,71.9132515632515,31.8849456099456,22.9697019030352,75.2677777469444,78.3401902110235,50.3751541668208,74.1851215142882,29.7771387563054,18.7303042636376,51.83686931165,61.7609658859659,40.0410990244324,64.2954708871376,56.4110687152354,58.5344851136518,87.9663512413512,62.1294618961286,48.7929576596243,60.7676763051763,58.0384521342855,69.9109598734599,60.6182291473958,53.9286152119486
"Foreman.and.Laborer",56.4807279140612,31.1794292127625,44.6274811608145,28.8390051306718,77.3219937469938,28.3386764470098,73.6149390732724,30.505747955748,57.1114397947731,78.8387646304313,70.5462481962482,37.6102994227994,21.0152635944303,69.5898632231966,79.2973409306743,48.3796222296222,78.0650739692406,29.206112714446,15.6679399304399,53.3348620190725,58.5834628334628,44.1698761115428,60.2695603778937,52.5711185419519,56.5351996768663,85.9563777272111,58.988932672266,43.3680171680172,59.210105326772,57.4623725040392,65.7985372652039,58.1485731860732,50.4200751409085
"Owner.and.Manager",60.3325476992144,33.8942801026134,48.0844155844156,28.7409732243066,80.1422478755812,28.7709355459355,68.678671637005,32.1874058040725,59.9381232964566,80.3691398108065,71.7482964566298,43.8437466854134,20.402098672932,74.9108743108743,80.8858499525166,50.1969424094424,75.6795972545972,29.3192603692604,17.7832960249627,49.149993046265,64.6437565520899,38.9238816738817,61.5822208655542,55.0749159790826,61.4042614792615,87.3240082448416,61.0269367977701,51.1041225749559,59.8503829503829,56.959188959189,67.1771299687966,64.3852724436058,49.507565274232
"Union.leader.and.union.member",64.4180575597242,43.9760181176848,43.5169432419433,34.1149551066218,70.958822350489,28.3089025172359,72.654481321148,42.3605379188712,53.5764790764791,72.9608505691839,62.0259459676126,39.2401931401931,23.6969789469789,66.3126389043056,54.8883027466361,38.9691331816332,65.5563556813557,28.7813598438598,16.5499246124246,42.8868613680017,63.793748689582,34.5053482011815,63.8611960570294,50.1226620601621,64.9250152625153,73.7179854096521,56.6956581998249,48.4589742048075,55.7890311848645,46.9473572723573,71.2964518506185,63.6346768971769,49.517961359628
"Manager.and.Assistant",62.557519640853,32.5590588423922,48.1400112233446,29.2189714606381,76.6195526695527,29.5605058521725,70.5402236652237,32.8129669713003,59.1252084335418,77.2080086580087,70.6876342793009,44.9107161357161,24.0340227673561,76.6275200108533,76.6127261627262,47.8425515842182,76.9977465435799,34.4849821474821,21.3278650361984,45.2684701182508,60.109108021608,36.9528070694737,58.0192549734216,55.6163382913383,63.5032432074099,86.9574098740765,62.6710419210419,49.3008029008029,61.7318184901518,61.5977915602916,68.1508281841615,68.0124872041539,49.0214618714619
"Chief.and.Deputy",73.4143270309937,34.4063825063825,65.427896332063,32.9906619614953,82.1388176638176,24.6060354768688,77.6919188835855,44.8576952368619,67.5060097310097,76.1020857229191,69.4788794538794,59.6606311535233,28.7882720311642,79.6827192506114,61.9968722635389,43.1463020004687,65.9490288306465,42.7375191257544,17.4629587007038,38.7841790743751,50.9513654192576,27.3916407303662,67.5620991662658,66.1289221580888,80.6779641654642,90.3669773128106,75.149196328363,61.582196969697,76.5289923039923,71.350815696649,79.4852212602213,77.3770963604297,49.8316257816258
