"","Activeness","Formality","Valence","Exchange","Equality"
"1",1.92447565620025,1.57417761561778,0.350180954526469,0.0484372909997405,-0.456607158217292
"2",1.38436182026744,1.00901294143193,-0.274186592440625,-0.330312611398688,-0.24801439485001
"3",1.54044954339026,1.41945318596938,0.267490712668209,-0.0893453847938342,2.05770876070563
"4",0.900035971669285,1.36856643728691,0.550045310908193,-0.35917678901994,1.97928525121514
"5",0.931021537490521,0.431619522644938,-0.20859340176793,-0.992230703890902,1.13905565806279
"6",-1.83810731822448,-0.643981847554976,-2.17604138182049,-1.0480484768222,0.190038621208496
"7",-0.644665549572304,0.00112879413365436,-0.190674858104706,-1.37451299091997,-0.203590439495124
"8",-0.445650550052842,0.0684264020934885,0.440092286888064,-1.33329359056419,0.553118321730974
"9",1.2609762763888,-0.99205663243294,-0.599183339697258,1.04748989652658,-0.910891256041293
"10",0.73182635421901,-1.29459861783582,-0.115220145200429,0.299710832058525,-0.839934300594465
"11",-0.162751246129783,-1.08507000198941,-1.80418096976747,-0.624278067845417,-1.58952316110757
"12",0.687158025998134,-0.530202692063442,0.495533833359996,-0.0479345540916801,-0.704058916831452
"13",0.948531777185263,-0.295558137062865,0.0160211479198197,0.359450692342675,-0.775078228814322
"14",-0.216591528200686,-0.741712305731012,0.0307013840353796,1.8070146159553,-0.239459280602272
"15",1.15980651254261,-0.661567074397473,-0.284835006105704,0.567253472222451,0.400347700398671
"16",0.116507280333552,-1.38473872792021,-1.6710997685182,0.0549265462613779,0.418378564095278
"17",0.0192726625474878,-1.28744095465576,-2.12706779554231,0.0346957767418755,0.802498801703001
"18",-0.388698535849326,-1.39271737370461,-2.05416847280982,-0.253811721315247,0.668475855437437
"19",-1.09246680818757,-0.223049986902254,-2.62180458886136,-1.07115019927874,0.158314106443209
"20",1.33989261372627,-1.03440768562095,0.641718642891942,0.0675091052906189,-1.00615629978347
"21",1.27355338318764,-0.964446651969528,0.75429786134077,0.104729737976496,-0.779792868824123
"22",-0.931537904150497,-0.323416721360893,-0.987186122362589,1.05036138176786,-1.52875945883764
"23",0.9117079024645,1.56710236501362,1.31090646426063,-0.538668681841082,1.94037344490969
"24",-1.17398375227977,0.12808416943823,0.758935247526585,-0.366924904566879,0.469581158122689
"25",1.07298345104306,-0.561944694085026,-0.168323756807979,0.526939604498039,0.983982858000988
"26",-0.272388764928972,0.685951364772807,-0.311041084116376,-0.916960067285607,0.0804182559331982
"27",1.69466776329053,1.36445387445356,0.604775567441465,0.57389143441245,-0.564864350862552
"28",1.03415814140648,1.20508799349693,0.794446119999237,-0.141120913281902,-0.789730528050551
"29",0.952477912095586,0.915790749793154,-0.0242228897292099,-0.0491518371429344,-0.608593206422988
"30",0.770563188924886,0.872125019428347,0.102993482019827,0.0981538380811658,-0.797563821820324
"31",-0.250819126496471,0.656568120090914,0.600004527465668,-0.386500708981642,-0.930494058132514
"32",0.227513503437479,0.819779337150381,0.229984275793099,-0.5613852044685,-1.37540900290822
"33",-0.562169946619379,0.184148256375206,1.01256366021499,-1.57483237609685,-0.724128868289008
"34",0.77405875506805,1.96171041784381,0.923930894884766,0.684248039364804,1.90920213721462
"35",-0.566210255128164,1.51661014105538,-0.158036187005748,1.55365993431644,0.700279488717942
"36",-0.880219110915812,0.377115820502379,-0.985619483755465,-0.642245436104713,0.561736321413792
"37",0.728300649142824,1.06141637651145,0.44772119506127,-0.908281505094338,0.659708555359786
"38",-0.260299522021303,0.366327989377348,0.1778879802099,-1.45353482730192,0.456776021719367
"39",-1.02372724845374,-0.180347085255693,0.510593094610915,-1.46773062862629,-0.24526394436353
"40",0.278699603530314,0.504498708375217,0.698110891651305,-0.866856297153625,0.545762214988016
