,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,82.0,75.63636363636364,85.63636363636364,72.27272727272727,67.63636363636364,25.272727272727273,57.27272727272727,62.72727272727273,90.33333333333333,57.166666666666664,24.833333333333332,89.33333333333333,89.5,83.83333333333333,69.58333333333333,54.583333333333336,49.083333333333336,37.75,27.333333333333332,80.41666666666667,82.91666666666667,40.25,87.0,58.833333333333336,55.07142857142857,71.5,69.5,83.92857142857143,54.5,60.07142857142857,68.78571428571429,55.5,77.42857142857143,80.92857142857143,59.142857142857146,47.285714285714285,72.0,46.5,45.57142857142857,77.85714285714286,65.85714285714286,91.71428571428571,40.57142857142857,75.85714285714286,78.28571428571429,79.71428571428571,69.14285714285714,60.714285714285715,63.27272727272727,61.63636363636363,70.81818181818181,80.36363636363636,65.45454545454545,85.9090909090909,69.27272727272727,6.818181818181818,43.888888888888886,33.0,23.77777777777778,24.555555555555557,23.666666666666668,23.11111111111111,23.11111111111111,53.888888888888886,27.333333333333332,64.5,56.5,60.75,57.083333333333336,70.83333333333333,54.916666666666664,56.583333333333336,80.875,79.125,70.5,65.75,57.5,69.5,55.75,65.375,80.0,63.5,52.333333333333336,61.833333333333336,80.0,53.333333333333336,32.5,84.58333333333333,55.0,69.0,67.375,58.0,64.75,62.375,57.625,73.125,68.375,42.75,38.25,36.75,67.875,75.375,73.125,69.125,61.88235294117647,75.82352941176471,75.82352941176471,72.11764705882354,64.47058823529412,63.05882352941177,63.05882352941177,55.8235294117647,67.5,68.66666666666667,69.0,51.833333333333336,45.5,57.166666666666664,75.5,59.166666666666664,81.7,80.6,22.0,80.9,16.8,93.6,58.8,64.6,76.66666666666667,69.22222222222223,49.888888888888886,57.111111111111114,64.55555555555556,38.666666666666664,83.33333333333333,84.55555555555556,34.77777777777778,46.44444444444444,34.333333333333336,66.66666666666667,18.0,38.888888888888886,57.333333333333336,56.666666666666664,42.357142857142854,41.142857142857146,52.142857142857146,57.92857142857143,58.5,43.214285714285715,56.0,70.71428571428571,70.7,69.6,47.0,89.1,83.8,87.1,73.3
Equality,43.72727272727273,48.18181818181818,87.18181818181819,81.63636363636364,72.18181818181819,65.72727272727273,60.45454545454545,56.45454545454545,51.083333333333336,52.083333333333336,24.916666666666668,66.41666666666667,62.416666666666664,72.16666666666667,78.91666666666667,79.66666666666667,56.333333333333336,59.166666666666664,57.916666666666664,45.833333333333336,45.416666666666664,30.083333333333332,73.33333333333333,66.0,66.42857142857143,75.14285714285714,38.785714285714285,37.5,31.714285714285715,27.285714285714285,35.642857142857146,27.5,58.357142857142854,82.78571428571429,51.57142857142857,37.285714285714285,61.92857142857143,41.714285714285715,44.357142857142854,64.92857142857143,89.57142857142857,73.14285714285714,40.714285714285715,46.714285714285715,49.57142857142857,41.42857142857143,64.14285714285714,46.57142857142857,39.18181818181818,23.818181818181817,22.90909090909091,71.0909090909091,48.63636363636363,74.0909090909091,60.36363636363637,20.0,18.666666666666668,33.22222222222222,31.333333333333332,30.11111111111111,29.11111111111111,34.666666666666664,21.0,51.111111111111114,41.75,67.83333333333333,59.166666666666664,65.0,59.333333333333336,57.666666666666664,62.916666666666664,66.58333333333333,73.75,32.0,29.0,40.125,66.5,40.875,60.5,40.75,35.916666666666664,48.333333333333336,50.916666666666664,40.25,66.25,34.5,16.666666666666668,68.91666666666667,47.5,58.75,67.625,45.375,51.25,55.875,43.375,69.375,90.0,79.75,66.75,25.75,69.75,37.625,40.875,38.625,31.88235294117647,39.88235294117647,40.1764705882353,50.470588235294116,85.29411764705883,84.0,86.52941176470588,62.94117647058823,70.5,58.166666666666664,62.666666666666664,29.333333333333332,26.333333333333332,25.5,58.333333333333336,46.333333333333336,49.1,43.4,44.7,67.5,40.4,86.3,48.3,37.9,86.33333333333333,84.33333333333333,73.11111111111111,61.77777777777778,71.77777777777777,58.333333333333336,82.22222222222223,81.0,53.77777777777778,47.44444444444444,38.44444444444444,66.11111111111111,27.22222222222222,41.77777777777778,53.77777777777778,53.0,71.21428571428571,53.0,40.42857142857143,37.42857142857143,61.92857142857143,24.0,60.07142857142857,71.21428571428571,70.0,77.3,72.7,72.5,70.2,73.4,76.5
Activity Intensity,90.0,85.63636363636364,90.54545454545455,72.81818181818181,63.36363636363637,21.363636363636363,44.72727272727273,40.63636363636363,62.833333333333336,49.833333333333336,42.916666666666664,76.66666666666667,83.5,61.916666666666664,58.833333333333336,54.583333333333336,55.75,53.25,44.916666666666664,66.75,65.33333333333333,50.083333333333336,77.5,40.25,54.357142857142854,48.642857142857146,89.85714285714286,78.42857142857143,57.714285714285715,54.07142857142857,52.0,49.92857142857143,71.57142857142857,73.28571428571429,47.42857142857143,40.92857142857143,66.64285714285714,39.42857142857143,37.5,69.42857142857143,76.0,89.28571428571429,35.57142857142857,72.0,58.57142857142857,69.28571428571429,67.28571428571429,48.142857142857146,82.63636363636364,68.63636363636364,73.18181818181819,69.45454545454545,54.72727272727273,72.0,59.72727272727273,26.181818181818183,38.0,23.88888888888889,40.55555555555556,35.333333333333336,34.0,35.888888888888886,28.666666666666668,42.22222222222222,44.666666666666664,58.0,53.333333333333336,59.916666666666664,55.75,80.66666666666667,64.58333333333333,50.0,38.5,74.125,64.125,51.875,52.25,57.625,45.5,72.375,62.083333333333336,28.166666666666668,26.75,27.166666666666668,31.416666666666668,35.25,32.833333333333336,49.666666666666664,56.0,63.625,56.125,54.25,69.625,64.5,52.125,80.5,62.625,65.5,32.125,40.25,46.25,54.375,52.0,36.25,43.588235294117645,61.705882352941174,64.58823529411765,50.35294117647059,66.3529411764706,72.52941176470588,64.6470588235294,63.64705882352941,60.5,58.166666666666664,53.333333333333336,25.5,22.833333333333332,33.833333333333336,33.166666666666664,33.666666666666664,47.8,40.0,25.7,52.5,21.1,84.9,51.8,33.5,82.44444444444444,59.77777777777778,47.333333333333336,48.333333333333336,46.44444444444444,30.11111111111111,87.88888888888889,85.11111111111111,15.444444444444445,41.55555555555556,49.22222222222222,63.888888888888886,18.77777777777778,47.333333333333336,66.0,67.22222222222223,53.357142857142854,59.92857142857143,63.714285714285715,68.14285714285714,55.714285714285715,28.928571428571427,43.357142857142854,67.28571428571429,55.7,58.2,53.1,81.3,82.7,75.8,79.2
Socioemotional,70.72727272727273,59.0,71.36363636363636,67.81818181818181,63.0,30.181818181818183,37.63636363636363,53.27272727272727,40.25,42.5,35.0,64.0,62.0,56.833333333333336,60.5,57.083333333333336,44.5,48.833333333333336,52.083333333333336,44.166666666666664,38.916666666666664,32.083333333333336,74.08333333333333,42.833333333333336,46.92857142857143,66.57142857142857,83.42857142857143,81.14285714285714,64.57142857142857,55.42857142857143,63.285714285714285,53.142857142857146,63.714285714285715,75.0,46.785714285714285,48.714285714285715,54.42857142857143,40.214285714285715,34.642857142857146,65.14285714285714,88.28571428571429,80.14285714285714,59.42857142857143,40.857142857142854,41.285714285714285,37.42857142857143,45.42857142857143,34.857142857142854,22.727272727272727,22.636363636363637,30.181818181818183,23.636363636363637,26.454545454545453,30.545454545454547,25.545454545454547,47.63636363636363,32.55555555555556,29.22222222222222,36.888888888888886,33.888888888888886,33.77777777777778,43.55555555555556,45.22222222222222,47.55555555555556,42.333333333333336,52.833333333333336,45.833333333333336,46.25,53.25,61.833333333333336,50.916666666666664,53.083333333333336,41.125,36.25,34.75,37.875,53.0,39.375,56.625,44.25,57.083333333333336,51.333333333333336,58.583333333333336,28.0,32.25,36.75,24.166666666666668,58.0,40.25,64.75,51.875,49.375,44.875,40.125,40.875,70.375,48.0,46.875,75.5,28.375,24.125,33.875,21.625,21.25,38.529411764705884,41.588235294117645,45.94117647058823,37.529411764705884,78.11764705882354,74.70588235294117,71.47058823529412,67.11764705882354,48.666666666666664,52.5,55.666666666666664,14.833333333333334,7.0,9.166666666666666,48.333333333333336,15.0,36.6,70.9,57.9,42.4,49.5,81.5,57.6,35.9,78.0,71.77777777777777,52.333333333333336,53.44444444444444,40.44444444444444,41.333333333333336,74.66666666666667,77.66666666666667,29.333333333333332,59.666666666666664,41.111111111111114,57.0,35.333333333333336,27.11111111111111,65.77777777777777,66.33333333333333,46.785714285714285,61.142857142857146,67.64285714285714,65.21428571428571,46.285714285714285,34.857142857142854,36.07142857142857,57.5,62.7,63.5,44.1,83.2,77.9,66.2,66.4
Formality and Regulation,30.818181818181817,36.45454545454545,30.0,34.90909090909091,20.545454545454547,55.90909090909091,47.81818181818182,37.09090909090909,82.83333333333333,71.16666666666667,68.0,86.33333333333333,78.0,79.41666666666667,71.41666666666667,60.583333333333336,63.916666666666664,71.33333333333333,54.166666666666664,67.58333333333333,68.0,41.5,26.166666666666668,47.5,56.285714285714285,33.285714285714285,29.5,29.214285714285715,33.07142857142857,31.928571428571427,40.785714285714285,32.857142857142854,39.142857142857146,36.57142857142857,40.642857142857146,36.285714285714285,39.5,51.214285714285715,52.142857142857146,37.07142857142857,33.142857142857146,45.285714285714285,40.0,83.85714285714286,83.0,78.0,57.857142857142854,66.57142857142857,97.0,97.0,92.36363636363636,94.54545454545455,85.72727272727273,87.0,94.72727272727273,22.363636363636363,39.22222222222222,54.55555555555556,64.33333333333333,57.333333333333336,53.888888888888886,59.333333333333336,59.888888888888886,46.111111111111114,78.83333333333333,63.75,71.5,70.41666666666667,72.75,72.08333333333333,64.83333333333333,67.5,74.25,47.75,43.25,43.25,41.5,49.0,56.25,76.125,50.5,54.083333333333336,49.0,62.083333333333336,61.333333333333336,70.75,40.583333333333336,68.5,69.75,46.125,69.75,33.75,75.875,64.625,67.25,41.5,61.0,58.125,31.875,29.0,68.375,56.5,51.625,60.0,76.6470588235294,76.52941176470588,68.0,83.88235294117646,38.705882352941174,44.23529411764706,42.64705882352941,49.0,19.333333333333332,15.0,21.666666666666668,50.0,59.5,65.5,29.166666666666668,69.16666666666667,67.1,19.8,26.6,46.4,22.1,30.5,29.1,29.9,34.666666666666664,28.666666666666668,28.666666666666668,73.33333333333333,24.333333333333332,57.77777777777778,32.0,34.888888888888886,59.111111111111114,46.888888888888886,57.22222222222222,23.88888888888889,32.44444444444444,85.11111111111111,25.22222222222222,26.444444444444443,53.57142857142857,37.642857142857146,45.142857142857146,32.714285714285715,48.07142857142857,70.85714285714286,68.85714285714286,29.357142857142858,59.4,43.2,44.3,44.5,45.2,51.3,49.7
Intimacy,60.54545454545455,48.81818181818182,90.0909090909091,77.63636363636364,42.0,16.272727272727273,22.363636363636363,19.09090909090909,24.666666666666668,34.083333333333336,13.916666666666666,35.416666666666664,49.916666666666664,24.75,28.333333333333332,30.5,17.0,21.333333333333332,19.0,17.333333333333332,17.083333333333332,18.083333333333332,33.583333333333336,26.666666666666668,22.571428571428573,29.428571428571427,56.42857142857143,44.92857142857143,34.785714285714285,35.07142857142857,35.57142857142857,35.142857142857146,15.357142857142858,76.07142857142857,81.07142857142857,56.714285714285715,19.571428571428573,17.571428571428573,15.785714285714286,22.571428571428573,57.42857142857143,61.42857142857143,44.42857142857143,41.857142857142854,36.142857142857146,35.857142857142854,34.42857142857143,31.0,13.818181818181818,15.272727272727273,17.90909090909091,16.272727272727273,14.818181818181818,15.545454545454545,16.272727272727273,12.090909090909092,26.444444444444443,27.22222222222222,27.555555555555557,28.0,28.11111111111111,28.22222222222222,27.333333333333332,28.666666666666668,18.083333333333332,19.75,19.5,28.083333333333332,24.333333333333332,50.083333333333336,44.666666666666664,34.5,33.625,28.625,28.75,26.125,26.0,26.25,23.5,34.375,28.916666666666668,16.916666666666668,18.416666666666668,80.25,19.583333333333332,20.5,17.083333333333332,22.583333333333332,40.25,39.25,36.625,84.375,35.625,47.25,36.625,66.75,17.625,16.625,26.375,14.25,19.0,15.5,19.0,18.375,13.941176470588236,16.11764705882353,17.764705882352942,11.117647058823529,57.294117647058826,52.411764705882355,44.705882352941174,40.88235294117647,18.666666666666668,33.0,20.0,9.666666666666666,7.333333333333333,7.0,29.166666666666668,10.166666666666666,6.5,17.5,7.4,13.6,8.5,38.7,20.1,14.3,37.44444444444444,27.333333333333332,77.77777777777777,23.88888888888889,73.11111111111111,49.0,76.22222222222223,42.0,7.222222222222222,15.444444444444445,4.111111111111111,21.88888888888889,4.444444444444445,13.333333333333334,28.11111111111111,28.22222222222222,26.357142857142858,32.92857142857143,35.714285714285715,49.285714285714285,30.428571428571427,20.642857142857142,18.285714285714285,75.78571428571429,41.8,36.3,18.4,95.1,86.3,75.6,40.7
Visibility,60.27272727272727,58.09090909090909,57.63636363636363,49.81818181818182,48.45454545454545,44.72727272727273,53.45454545454545,52.09090909090909,79.41666666666667,63.0,51.25,56.25,46.583333333333336,74.75,61.916666666666664,61.5,68.41666666666667,63.0,47.083333333333336,63.583333333333336,67.5,44.583333333333336,55.416666666666664,57.083333333333336,74.85714285714286,53.357142857142854,46.785714285714285,47.285714285714285,47.0,43.857142857142854,50.642857142857146,44.07142857142857,71.85714285714286,67.21428571428571,17.0,21.857142857142858,71.92857142857143,59.0,62.714285714285715,61.142857142857146,57.42857142857143,68.85714285714286,40.0,74.42857142857143,68.85714285714286,80.57142857142857,67.14285714285714,74.0,79.72727272727273,82.63636363636364,62.27272727272727,54.63636363636363,79.27272727272727,56.54545454545455,58.0,27.545454545454547,37.888888888888886,54.44444444444444,58.111111111111114,63.77777777777778,43.22222222222222,66.77777777777777,69.44444444444444,64.22222222222223,54.0,70.41666666666667,66.25,75.5,48.666666666666664,47.75,52.5,72.5,83.125,69.125,68.125,69.5,82.625,71.875,85.375,77.875,65.75,53.25,55.916666666666664,12.833333333333334,77.75,76.58333333333333,42.166666666666664,80.0,73.25,79.5,65.25,29.875,77.625,57.5,80.625,29.125,65.5,67.5,19.125,24.25,59.125,57.625,61.0,62.75,75.17647058823529,75.11764705882354,74.0,64.82352941176471,54.588235294117645,59.94117647058823,56.294117647058826,55.94117647058823,51.5,51.666666666666664,50.5,66.83333333333333,64.5,66.0,47.666666666666664,72.5,75.9,60.8,46.3,55.8,17.2,41.7,43.6,64.2,77.11111111111111,56.0,25.444444444444443,79.0,21.555555555555557,46.333333333333336,63.0,70.11111111111111,53.666666666666664,60.333333333333336,44.666666666666664,57.888888888888886,54.55555555555556,65.66666666666667,31.22222222222222,33.55555555555556,49.642857142857146,47.714285714285715,52.285714285714285,46.357142857142854,62.92857142857143,56.357142857142854,49.285714285714285,47.285714285714285,92.5,71.5,83.7,48.1,44.4,40.0,70.0
Communal Sharing,86.36363636363636,84.54545454545455,82.72727272727273,63.54545454545455,61.09090909090909,25.818181818181817,59.27272727272727,54.27272727272727,40.5,43.333333333333336,25.25,48.916666666666664,50.0,39.333333333333336,35.666666666666664,52.583333333333336,35.416666666666664,32.833333333333336,30.333333333333332,48.75,42.5,36.166666666666664,57.083333333333336,36.583333333333336,44.214285714285715,58.785714285714285,73.0,67.71428571428571,55.07142857142857,58.785714285714285,56.42857142857143,52.714285714285715,86.71428571428571,83.64285714285714,29.0,20.571428571428573,69.71428571428571,48.642857142857146,43.857142857142854,77.57142857142857,78.28571428571429,84.57142857142857,62.42857142857143,35.142857142857146,40.285714285714285,40.57142857142857,45.0,44.285714285714285,61.09090909090909,50.09090909090909,51.45454545454545,35.72727272727273,48.0,50.09090909090909,51.18181818181818,13.545454545454545,38.0,44.0,39.44444444444444,38.888888888888886,39.333333333333336,44.55555555555556,44.44444444444444,51.22222222222222,32.666666666666664,36.083333333333336,32.0,32.833333333333336,34.083333333333336,51.833333333333336,53.583333333333336,50.166666666666664,45.5,62.875,58.125,42.375,47.75,61.0,50.125,49.0,71.41666666666667,34.833333333333336,39.666666666666664,17.666666666666668,34.666666666666664,33.666666666666664,16.333333333333332,47.833333333333336,55.375,54.375,49.625,55.625,56.5,60.375,54.75,74.625,41.375,25.75,31.75,27.75,19.5,27.0,32.875,32.75,48.35294117647059,47.588235294117645,49.1764705882353,35.64705882352941,71.70588235294117,67.23529411764706,71.41176470588235,61.1764705882353,58.5,52.666666666666664,68.33333333333333,33.5,12.833333333333334,17.0,49.5,25.166666666666668,55.1,32.0,30.4,13.4,20.1,74.7,49.5,35.4,57.666666666666664,43.77777777777778,43.888888888888886,27.555555555555557,63.666666666666664,39.666666666666664,83.55555555555556,56.666666666666664,10.11111111111111,32.77777777777778,43.44444444444444,44.77777777777778,11.777777777777779,32.888888888888886,62.333333333333336,60.22222222222222,39.214285714285715,55.285714285714285,65.71428571428571,63.357142857142854,43.142857142857146,27.142857142857142,29.714285714285715,62.857142857142854,46.9,43.9,32.2,89.9,91.1,57.0,65.7
Expected Reciprocity,46.54545454545455,45.54545454545455,58.45454545454545,46.72727272727273,48.54545454545455,60.90909090909091,52.0,40.81818181818182,85.41666666666667,67.08333333333333,22.083333333333332,63.083333333333336,74.58333333333333,81.91666666666667,85.16666666666667,73.66666666666667,42.083333333333336,48.583333333333336,37.666666666666664,71.91666666666667,71.5,58.333333333333336,69.66666666666667,38.333333333333336,68.85714285714286,38.285714285714285,47.785714285714285,43.214285714285715,40.785714285714285,44.714285714285715,37.42857142857143,39.5,50.857142857142854,61.5,61.285714285714285,41.642857142857146,58.142857142857146,38.42857142857143,46.42857142857143,58.357142857142854,34.714285714285715,57.57142857142857,24.857142857142858,82.42857142857143,82.42857142857143,85.85714285714286,50.285714285714285,72.85714285714286,76.72727272727273,72.9090909090909,84.81818181818181,91.36363636363636,61.09090909090909,89.72727272727273,68.54545454545455,6.090909090909091,63.333333333333336,43.888888888888886,28.11111111111111,29.444444444444443,28.88888888888889,32.55555555555556,31.77777777777778,48.666666666666664,46.5,68.66666666666667,71.58333333333333,70.83333333333333,66.66666666666667,64.5,65.75,57.083333333333336,87.375,69.75,72.375,73.5,50.25,53.125,53.625,45.875,39.333333333333336,27.833333333333332,36.916666666666664,72.91666666666667,60.416666666666664,34.666666666666664,27.75,57.5,81.125,82.625,84.25,69.0,74.125,85.375,62.125,67.125,86.625,36.875,12.875,67.875,58.875,67.75,64.25,62.75,56.05882352941177,69.11764705882354,72.58823529411765,76.94117647058823,58.588235294117645,62.8235294117647,59.76470588235294,59.88235294117647,59.5,43.666666666666664,43.833333333333336,41.666666666666664,74.16666666666667,56.666666666666664,34.666666666666664,59.0,37.2,20.5,13.5,69.2,21.4,61.6,47.2,42.1,50.111111111111114,33.888888888888886,59.0,74.44444444444444,53.22222222222222,47.111111111111114,56.111111111111114,61.55555555555556,44.333333333333336,61.888888888888886,48.0,59.333333333333336,26.88888888888889,73.0,50.666666666666664,52.22222222222222,74.64285714285714,65.42857142857143,46.142857142857146,43.142857142857146,67.21428571428571,60.785714285714285,72.92857142857143,67.92857142857143,79.8,85.3,55.5,53.9,60.8,57.1,69.3
Strategic,27.09090909090909,29.454545454545453,36.90909090909091,19.09090909090909,26.0,61.09090909090909,37.72727272727273,26.454545454545453,74.0,75.41666666666667,45.333333333333336,58.833333333333336,58.083333333333336,71.08333333333333,78.41666666666667,80.5,62.416666666666664,71.66666666666667,58.333333333333336,62.166666666666664,71.33333333333333,54.583333333333336,50.25,57.166666666666664,65.42857142857143,36.5,30.5,31.285714285714285,36.07142857142857,36.07142857142857,30.857142857142858,33.714285714285715,48.42857142857143,43.714285714285715,44.142857142857146,42.0,45.285714285714285,45.285714285714285,46.714285714285715,46.0,35.285714285714285,41.857142857142854,27.142857142857142,82.42857142857143,83.57142857142857,76.71428571428571,60.42857142857143,73.0,83.0909090909091,84.45454545454545,65.27272727272727,85.27272727272727,71.63636363636364,77.63636363636364,82.45454545454545,24.454545454545453,53.666666666666664,39.55555555555556,29.22222222222222,29.555555555555557,40.888888888888886,43.333333333333336,30.555555555555557,43.111111111111114,56.416666666666664,62.666666666666664,47.5,46.833333333333336,68.33333333333333,56.833333333333336,45.916666666666664,49.25,64.5,52.5,53.25,51.125,63.125,49.625,49.625,61.125,49.083333333333336,44.5,40.0,37.916666666666664,49.916666666666664,45.25,37.0,47.833333333333336,72.5,62.25,75.375,59.375,67.125,58.75,59.0,50.125,64.0,89.125,71.875,60.875,83.125,46.0,51.5,47.875,67.41176470588235,65.41176470588235,57.411764705882355,62.35294117647059,40.294117647058826,36.76470588235294,35.588235294117645,50.529411764705884,12.833333333333334,22.833333333333332,21.5,41.0,62.666666666666664,51.333333333333336,14.833333333333334,34.833333333333336,49.0,20.0,13.0,40.3,27.3,29.8,33.5,27.0,45.0,37.888888888888886,34.0,77.0,36.111111111111114,44.55555555555556,49.77777777777778,36.666666666666664,63.0,62.44444444444444,39.888888888888886,38.0,59.111111111111114,70.44444444444444,35.77777777777778,36.77777777777778,61.142857142857146,53.0,37.92857142857143,35.785714285714285,53.857142857142854,69.71428571428571,66.64285714285714,48.214285714285715,65.8,63.3,64.0,33.3,40.6,37.4,48.2
