"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","urban","wealth","edu","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics","check_size"
"1",0.9301,0.342,0.9247,0.3248,0.6909,0.7875,0.3144,0.8531,0.1503,0.5139,0.6905,0.0012,0.6301,0.568,0.0561
