"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","urban","wealth","edu","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics","check_size"
"1",0.6552,0.2576,0.6437,0.1572,0.9088,0.8814,0.0534,0.6442,0.1435,0.8216,0.3257,0.1014,0.6822,0.1888,0.5507
