"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","urban","wealth","edu","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics","check_size"
"1",0.3536,0.6247,0.6073,0.3821,0.3111,0.5076,0.0519,0.5904,0.1643,0.5174,0.8285,0.1625,0.9447,0.3955,0.6915
