"","Lexical","personality_all","Coordinate","Climatic_demands","subsistence","disease","urban","wealth","edu","Hofstede_6D","new_gendist_weighted","religion_per","idealogy","demographics","check_size"
"1",0.1271,0.2644,0.7492,0.2933,0.5307,0.8111,0.0248,0.7922,0.1345,0.6954,0.5389,0.0503,0.787,0.4214,0.562
