,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
Parent and Child,1.2363368818382632,-1.1527094691109516,1.6701396793364385,1.793671982182641,-1.2795195713791805,1.9316287454693952,-0.12492960882202282,2.0056410242965486,-1.0784480983673737,-0.9428143344487141,0.07982875714030534,1.6661158055240035,1.9797549369362746,1.2604451620268695,0.42230041781732786,0.1339340116850219,-0.2360002047966284,1.8957013599900356,0.36695960125123434,-0.4427294617284173,-0.46800795983626275,0.593867738453303,1.6719898750872064,1.1902089973405048,-1.3976633499437723,-1.3253989420802819,-0.7689195366829723,0.8892298978112912,-0.7162471161625305,-0.6468922587319782
Parent and Teenager,0.9285729008905095,-0.9706119530237851,1.1002293220365689,1.5268297088298897,-1.317288561508405,1.5213733534988867,0.20370365836566648,1.8425006518969285,-0.8553904153063084,-0.8088397886387511,0.20509649311951728,1.3232917163481972,1.9625809604853468,1.1417904622898365,1.0813329706694403,0.6424160784669891,0.08877044915695399,1.795059937421363,0.3583379967023697,0.2901685502876849,0.46847670083903453,1.1185547549388373,1.3773248303842178,1.00456296799204,-1.3976633499437723,-1.2928620296472013,-1.0517859082317733,1.3682576541018348,-1.3354758784071954,-1.218544575491981
Wife and Husband,0.8356630198496782,1.4573549281384344,1.7669169098213218,1.641190683123926,-1.1803759722899663,2.31391217889646,-0.023811680456579953,1.8898639858193986,1.4604731764747514,-0.92137840711912,0.29904729510392625,1.5271330666689469,1.972885346355904,1.2272218461005002,1.2761413353489957,0.9519269017255779,0.3501712194122761,1.8420259346200771,3.0913866386924735,0.19608029198832017,0.26998266950024874,-0.26312105513973627,0.12499839039651872,0.7260939239693426,-0.00793818690021868,-0.8264996181063806,-0.8632083271992391,0.7037997986020488,-1.005220538543374,-1.2820614995764257
Fiance and Fiancee,0.992448444106081,1.4853699306133832,1.7776699354307535,1.7079012514621137,-1.1898182198222722,2.31391217889646,0.1405049531372647,1.8056625032905627,1.5851230581853466,-1.0285580437670905,0.11114569113510832,1.5363985825926174,2.0072332992577597,1.1987447181636126,0.9445526295114547,0.5374034777185395,0.1442190973929314,1.8051240796782306,2.6473740044259424,-0.32883314905023925,0.4277599764618478,-0.42052716008539676,-0.4459151337155204,0.5218832916860309,-0.38152021997644286,-0.8590365305394612,-1.03292815012852,-0.8105460116067649,-1.2116301259582622,-0.5357376415842001
Between Siblings,0.17368011743375505,0.5702131830983926,1.0195816299658327,1.545889871212229,-1.3597786754037826,1.1017939753472303,-0.28924624241586744,1.4583313878591135,0.5420003638703651,-0.9964041527726992,-0.14565316762227615,1.6800140794095098,1.584753478564933,0.9187196267842143,-0.5973348526331099,0.09524515877769833,-0.27560638210804084,1.6306789472258647,-0.47795764453750444,0.6368095019169223,0.18345963019872658,0.331524230210536,-0.3169991766579634,0.3733664682072594,-1.2482305367132827,-1.0434123676602507,-1.3912255540903344,1.2446375879623395,-1.60380834204655,-1.996626895526429
Between divorced spouses,-1.7948479871188585,0.579551517256709,-1.2224242096006352,-1.2273637554181513,0.2690090239190237,-0.7070593437954665,-0.5799602864665157,-0.8151086404194624,-0.17309632594305002,0.7506239245892178,-0.5590366963536755,-0.26574426456128536,-0.5482543966403106,-0.704476665618398,0.21505747666886488,0.3550131711554426,-0.37066120765543076,-0.3888589323188326,0.8152830377921978,2.270973988169042,1.68997843215464,1.684050761595469,-1.1089114842972436,-0.14644241396844276,-0.6953291277604712,-1.0108754552271704,-1.410083312193588,0.03934194310226334,-1.7689360119784607,-1.043873034259758
Between a person and their in-laws,0.33627240925520985,0.4348073378028074,-0.5127245193781562,-0.13616945902922165,0.6325355539128095,-0.4459877307233247,0.6587343360101594,0.2374098911909894,0.03684031693795257,0.1396999956957867,-0.057965752436827785,0.6561745698439245,0.1833570001692174,-0.8088928013869868,-0.5890451349871715,-0.2308466014411719,-0.3310550303440183,0.04389918472645958,-0.5339980741051249,0.9487863583832359,0.12238454363294653,0.8387216794798859,-1.6798250084092832,-1.5944814428864698,-1.6815856950817025,-0.46859358134249507,-1.6740919256391356,-1.0114286190834443,-1.1084253322508184,-1.3455784236608703
Between cousins,0.45821662812130093,0.9857690531434649,0.46580081108011034,1.021735405697896,-0.9915310216438438,-0.003098387118798433,0.29850171620826915,0.8847087881314173,-0.33054880810380194,-0.8356346978007437,-0.5277197623588725,1.096286576218271,0.8531420817554052,0.0976291046039457,-0.8170123702504807,-0.3248052442161008,-0.7667229807695555,0.5303327271417105,-0.5253764695562603,-0.12084857807269685,-0.3153202434218121,-0.19899264201372663,-0.3169991766579634,-1.1489309724501537,-1.487323037882066,-0.5445130436863496,-1.8060962323619096,-0.08427812303723155,-0.9639386210603964,-2.2030568988008743
Employer and Employee,0.685131145278716,-1.0395719591159664,0.3276657897897211,-1.1082377405285302,1.2037915296173298,-0.9731515648113034,0.9290303368331697,-1.0652841990868698,0.5712703765797356,1.449764939031363,1.77479758473595,-0.1949292500018039,-0.6095900268221959,1.1458586234236778,2.061888143646168,0.5531948462521409,1.7329926101135913,-0.45355698968440783,-0.4908900513608015,0.19183570890714602,0.8661918478804846,0.5763781712371187,0.7511616103903686,0.5590124975557241,-0.12250334371026081,1.5812319019415775,1.0791407574358616,0.44110715805562195,0.8593460677711168,0.1364831383095069
Interviewer and Job applicant,0.37781384645135097,-1.1918586392362005,-1.607878819907949,-1.5158319822431725,1.6744512527661277,-1.2456988531833195,-0.48273150919205154,-1.2110175342329323,-0.518785269148547,1.6740177172486546,1.231328330179984,-0.8004968978702658,-0.7862366417460256,0.45766136494888615,-0.1052808980777593,-1.1167423761762143,-0.06625944489057498,-1.0909526659526678,-0.45086117309821544,-0.653543754760076,1.607817899036388,-0.08989105604609951,-0.3231380317559421,-0.041242997337646095,-0.9991758479958001,1.3534735149100139,0.3751177882477344,-1.6346797858700646,0.29515986217042234,-0.62571995070383
Guard and Prisoner,-1.426781919918642,-1.5941253414405918,-0.267886397809562,-1.3340273564423966,0.9713669749759481,-1.2657812849580996,0.6490114582827129,-1.3211271652321797,-1.5159843228333092,0.12073744459653035,0.33325502300594173,-0.42325803526368294,-0.8254914450624322,-2.1934236406042524,-1.1859048054947448,-1.1206902183096146,-0.9687144850577591,-1.0669904224839364,-0.5678686634042361,2.1231210108414684,-0.9369773745377898,3.4788134925896386,-0.22491635018827935,-0.4187232570128583,-1.7413588203738988,0.35567486696221134,-1.3912255540903344,-0.4808925019014447,-0.4479146525231755,0.7716523791539545
Nurse and Patient,1.274751544191684,-0.3442252310198043,0.20193810574098342,-0.24906426698615486,0.49489663796111644,-0.2760042903439357,0.4662213570067201,-0.2005997438868986,-1.2979731936876528,-0.5751057348718309,0.5259746168201139,-0.7045326258036787,0.2491087957241986,-0.04746864250305471,-0.9697800240113477,-0.9154024273727958,1.6848993948068764,-0.1564251706721363,-0.5278397851416501,-1.0921506731480908,-1.5549990838343757,-0.4188614870171887,1.684267585283164,1.3572904237541232,0.7193015041548312,1.2558627776107725,0.8339899020935675,-0.959920258191988,0.6254152020342437,0.4170162196824714
Therapist and Patient,1.5177466176830887,0.09826814140502627,0.9926990659422539,0.47522190354274174,0.10558550893680223,0.42974974059833787,-1.49391079284648,-0.5114975255318321,-0.68834948070628,-0.7399974835610164,0.3294006311296585,-0.09565586510533496,0.3815937569170708,0.7288721072049614,0.24111087498467185,-1.1325337447098158,1.6933864328021788,0.18383868658385197,-0.5617103744407613,-1.070927757742219,-1.3841342583229668,-0.5937571591790334,1.4816853670498602,1.4377370364717914,0.45530353411429897,1.0606413030122894,0.8214180633580649,-0.4911941740797359,1.2446439642789087,0.3111546795417298
Salesperson and Customer,0.38853421734067745,0.6614415244911743,-0.9461541670198567,-1.1111700732027363,0.8435334699231888,-1.0161853471858322,1.080707229381334,-1.3437967951437892,-0.09083749712188789,1.796037611278652,2.1949262992508456,-1.488792366485785,-0.8377585710988095,0.16949995130180529,2.203997589005114,3.368006287366602,1.5151586349008228,-0.9495754294871516,-0.5555520854772866,-0.275068430022031,2.1494957501257486,-0.06074177735245872,-0.10827810332668011,-0.12168961005531417,-0.8397808472166111,1.1184847028933211,0.26197123962821395,-1.4131938340368029,-0.03509547769339909,-0.22873917517605025
Between Business Partners,0.8959651061021406,1.4889615975973507,0.9893904426778133,-0.3399665798865428,-0.036774530781043833,0.05965921217738946,-0.41272678955443715,0.07143581505241811,1.5159852695442473,1.3079580351586637,1.231328330179984,0.9731875789466492,-0.14589266264714287,1.0983967435288646,1.976030353741805,0.9953531651929819,0.6607968100403541,-0.07974599157219527,-0.5586312299590239,0.36161903215411956,2.124047797390007,0.14746735617354687,0.3398583188257811,-0.1402542129901608,0.9085830675801178,1.2016345902223047,1.2111450641586359,0.14750950097432158,0.6666971195172208,-0.011723017887530975
Between opposing negotiators,-1.812715271934403,0.8482082076574989,-0.9792403996642614,-1.3750800138812815,1.2037915296173298,-1.1682380449091674,0.01896898154418436,-1.5381079086718725,-0.07065128146025292,1.558593493166225,1.1542404926543155,-0.3901669069648599,-0.8475722719279111,-1.2204551027605814,1.0760038664684797,0.8255959534567663,-0.26711934411273813,-1.1149149094213995,-0.5493937965138118,2.476836267605997,2.0876935791960896,1.7007074922775494,-0.22491635018827935,-0.3754058501648831,-1.6666424137586537,0.5400507040830008,-1.133502860012538,-1.093841996509774,-1.9065424035883862,-1.2555961145412402
Between political opponents,-1.404626486747367,1.1361162330923564,-0.9772552257055971,-0.6812901031641281,1.9365099381242852,-1.301929662152704,1.7760874444483028,-0.387786116585619,0.2717069361610743,1.951035855046486,-0.14314781290269205,0.283237553916189,-0.63412427889495,-0.5170022400338856,0.37877940017615075,-0.844341268971589,-1.453890157122562,-0.774651052165411,0.04796023294324117,1.7534885675225371,0.6644259369042462,-0.050331320676158524,1.1166595985315748,-0.03219870360015661,-0.6976280941178633,1.0414528674748316,-0.1625700838245163,0.4672575566620538,0.8556412803046959,-0.43191190029231913
Between business rivals,-2.054995654033186,1.6740042806113709,-0.6847729291290602,-1.458944728363575,1.7401111894523178,-0.6007659013303801,1.17949166709219,-1.4066240551845361,-0.4630713139224348,2.0453539352967,1.7108146795896446,0.9549874583822967,-0.45379752616020724,-1.7866075272201392,0.7000059589562684,0.05379281637699448,-0.10728012853453786,-0.9927074677308684,-0.0490328182314865,1.6420682616417108,1.8350317627483679,0.28488538430071064,0.8659109787602823,-0.24640566054069318,-0.9631587083966563,0.9313279330859435,-1.1460746987480404,0.33888287259411654,-0.45426571675132593,-1.2197660548012972
Between enemies,-2.2129424518025993,1.6067682746714942,-0.4955196784030659,-0.26196653075266146,0.12359841192150936,-0.8469191365126854,0.28965389747629305,-0.7498524914596144,-1.4917608640393476,0.6134339896798157,0.11740907793406892,1.5109184138025238,-0.8402119963060848,-1.739145647325326,-0.5020030997048169,-1.0516029809751082,-1.4439886127947088,-1.0598017494433167,-0.14602586940621418,2.805791456397008,-1.0278629200225817,0.6638260073180411,-1.3823266459687664,-1.5102267064898587,-1.4597354415933603,-0.9458016303610093,-0.30617916476467694,-0.22097338847994236,-1.102074268022668,-0.19738787290360024
Teacher and Student,1.1225222775632446,-1.3516159866830875,0.6399998259529005,-1.237846844728438,1.2793295098757789,-0.4814188782116868,1.3210567668038098,0.20162426111623397,1.363377479142288,1.1793424711810994,0.9491868448360359,0.37589271315289347,0.6024020255718581,1.5119931254693795,-0.7092460408532799,0.5926732675861446,1.0016928361850113,0.5588477968695011,0.640695545677688,-0.12827659846475187,-0.14990855063949055,0.9844680729480898,1.040160019618299,-0.23355324312426123,0.71278776614222,0.6009531299192796,0.046315852088444597,-0.527646244864459,1.4510535516937966,0.6637550401643523
Professor and Graduate student,1.1782682061877436,-1.403910657969658,0.6486022464404458,-1.298839364351924,1.2566681157982444,-0.47395968926676846,1.3008331811307217,0.1847839646104668,1.363377479142288,1.2479374386358002,0.9792511014710471,0.4917116621987741,0.7054458842774254,1.2034909061530936,-0.854316099657204,0.31632431824811885,0.9026773929064802,0.18982924745103494,0.7269115911663349,-0.37587727819992145,-1.3714102819550957,0.955318794254449,0.7171617975400238,-0.23783738226307174,0.8679679952661896,0.658518436531653,0.12464807805580462,-0.6952465268420435,1.1652556614270284,0.8469769365617894
