,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,1.1692988106959188,-0.4674142410815527,1.8167533920555543,1.6961156803313215,-1.2437304787240122,1.9425659929762322,-0.9506052322357116,1.241550399680813,-1.0813272460534278,-1.1249292621851286,-1.000737460651739,-1.4429735962457155,1.8618014007901074,0.9157132819893169,-0.726211736356251,-0.5448951626304401,-0.5093696629564143,1.8947784895621864,-0.37465070837897096,0.183812430302074,0.06332865907132035,-0.9872731403548084,1.3838750956788808,1.8807452829482256,0.988521016022697,-0.917512429522512,-0.9288150261863741,1.8748969740417916,0.2807949800356925,0.4742268811224966
parent and teenager,0.7030679770330206,0.21730952668284798,1.1736770032001005,1.4198300608531123,-1.2437304787240122,1.134187385648282,-0.9506052322357116,1.241550399680813,-0.0958201680468723,-0.42681085846119776,-1.000737460651739,-0.23112296573700108,1.5083721825324687,0.7240523625031807,-0.726211736356251,-0.5448951626304401,-0.45548424950992733,1.8635458770968756,-0.37465070837897096,0.7588645126012709,-0.0033551607455004147,-0.9872731403548084,0.021605586958109112,1.090770159147408,0.8138823031920206,-0.917512429522512,-1.2232360572143515,0.4089812636137583,0.2807949800356925,-0.9406023238158137
wife and husband,1.0617070798506345,1.1127175306824488,1.7861307068719614,1.6961156803313215,-1.2437304787240122,2.6498972743881883,-0.9506052322357116,1.241550399680813,-1.2145038782164757,-1.0376644617196373,-1.000737460651739,-0.6241556026587464,1.8618014007901074,1.4587525538667026,-0.726211736356251,-0.5448951626304401,-1.1021092108677704,1.8635458770968756,3.7026567955400145,-0.08680031430931279,0.8635344968731694,-0.9201748589628809,0.5842821231688626,1.8807452829482256,0.7789545606258853,-0.917512429522512,-1.046583438597565,1.317849004079139,0.2807949800356925,0.557452128471809
fiance and fiancee,1.2410266312594416,1.1127175306824488,1.7861307068719614,1.475087184748754,-1.2437304787240122,2.6498972743881883,-0.9506052322357116,1.241550399680813,-1.187868551783866,-0.5431639257485196,-1.000737460651739,-0.8534246408630978,1.920706270499714,0.9796002551513623,-0.726211736356251,-0.5448951626304401,-1.1021092108677704,1.6449175898397004,3.0502875949129766,0.08233265107280395,0.8635344968731694,-0.9872731403548084,-0.9260601582389494,1.7819983924731233,0.5693881052290736,-0.917512429522512,-0.9288150261863741,0.9073926051592897,0.2807949800356925,0.5158395047971528
siblings,1.1692988106959188,0.8230267058590486,1.8473760772391474,1.3645729369574704,-1.2437304787240122,1.8078362250882405,-0.9506052322357116,1.241550399680813,-0.8149739817273316,-1.1249292621851286,-1.000737460651739,-0.8861773606065765,1.832348965935304,0.6282219027601127,-0.726211736356251,-0.5448951626304401,-1.1021092108677704,1.8635458770968756,-0.37465070837897096,-0.019147128156466086,-0.10338089047073155,-0.9872731403548084,-0.21531084934115552,1.8807452829482256,0.6392435903613441,-0.917512429522512,-1.0171413354947674,1.8748969740417916,0.2807949800356925,-0.9406023238158137
divorced spouses,-0.4804410622651055,1.1127175306824488,0.4081098736102746,0.287059020992454,-1.2437304787240122,0.42685610423632586,-0.9506052322357116,-0.7930234918052255,0.7298749513640255,0.9403376821648337,-0.2872071635951179,0.19466239092822296,0.0652028746471115,-1.1925568323581803,0.46442206525896773,-0.5448951626304401,-1.1021092108677704,0.3643804787619589,1.664003043580522,1.2324368156711978,2.5306299922936883,-0.08144634156378626,-0.21531084934115552,-0.6866738694044319,-0.5482996568872558,-0.917512429522512,-0.8110466137751832,1.8748969740417916,0.2807949800356925,-0.23318772134665852
a person and their in laws,0.7747957975965434,0.5070003515062482,0.9593182069149493,0.9225159457923355,-1.2437304787240122,1.4373293633962634,-0.9506052322357116,1.241550399680813,-0.0958201680468723,-1.008576194897807,-1.000737460651739,-0.1983702459935223,0.5953467020335693,0.37267401011193124,-0.726211736356251,-0.5448951626304401,-0.45548424950992733,1.6136849773743895,0.5223569424832059,1.1309570364419277,0.8635344968731694,-0.9872731403548084,-1.0741329309259897,1.090770159147408,-0.23394997379203816,-0.917512429522512,-0.8699308199807786,0.6435277772822436,0.2807949800356925,-0.8989897001411575
employer and employee,-0.4804410622651055,-0.8097761249637531,-0.23496651524517922,-0.8457120188682044,1.234379121741125,-0.6846644808396055,-0.9506052322357116,-1.4007533554958602,1.235946153583608,1.5511912854232732,1.5475850288361936,0.16190967118474417,-0.7889177361421816,-0.5536871007377266,1.6550558668741864,-0.5448951626304401,1.0533073269917066,-0.7912261824545395,-0.37465070837897096,0.3867719887606141,-0.13672280037914195,0.08629936191603266,1.4727187592911049,-0.6866738694044319,-0.6181551420195264,1.3835045467247973,1.4265532220374453,-0.44124984843450105,0.2807949800356925,-0.9406023238158137
interviewer and job applicant,-0.2652576005745371,-0.8361116544931532,-1.0617790152021913,-1.0667405144507718,1.234379121741125,-0.2131102932316346,-0.9506052322357116,-1.4007533554958602,1.235946153583608,1.783897419997917,0.8595379566744518,0.45668414887605313,-0.847822605851788,-0.29813920808954514,-0.726211736356251,-0.5448951626304401,0.24502612529440274,-1.1035523071076472,-0.37465070837897096,0.31911880260776737,1.8304498842170707,1.12632272349091,-0.2745399584159717,-0.7195894995627993,-0.338733201490444,1.3835045467247973,1.4265532220374453,-1.0569344468142752,0.2807949800356925,-0.566088710743908
guard and prisoner,-1.0183997164915266,-0.5990918887285529,-0.5105706818975165,-1.0667405144507718,1.234379121741125,-0.7183469228116034,-0.9506052322357116,-1.1629460175299597,1.235946153583608,1.2021320835613079,-1.000737460651739,0.42393142913257437,-0.6711079967229687,-1.2564438055202256,-0.726211736356251,-0.5448951626304401,0.24502612529440274,-0.8849240198504718,-0.37465070837897096,0.6573847333720009,-0.8035609985473495,1.9986003815859683,0.732354895855903,-1.0816614313048407,-1.1420712805115558,0.2329960586011427,-1.1349097479059582,-0.35329490580881906,0.2807949800356925,1.0568036125676832
