"","F1","F2","F3","F4","F5"
"1",1.02543379510644,1.61660291052726,2.46665430784757,-1.22482503822658,-0.834115358915992
"2",0.702575932194324,1.17187126281534,1.13159007711785,-1.45455327981235,-2.39991584612139
"3",0.821971943123425,1.67527561403959,3.36877958736591,-0.708696749526515,-0.685955462897235
"4",0.607565614487636,0.736709506816725,1.03314416391095,-1.17454224831757,-1.43032255205739
"5",0.491548816918912,0.83672673411117,1.84327271050138,-1.46968672773908,-0.150338669761081
"6",-1.26572337779347,-1.14260149742005,-1.87228256699508,-0.752122388132105,-0.51472285311803
"7",-0.579000257437291,0.421428554967588,0.111186093818901,-0.777414468903896,0.8917185380708
"8",-0.48862615982109,0.496261779918532,1.381003284986,-0.960222635229713,1.02079312999229
"9",1.22365567452834,-1.54039263512292,-0.762823623233986,1.01837181420983,0.694779334064742
"10",0.503052174809523,-1.68631251697017,-1.22115369517853,-0.454513975567256,-0.432504323315674
"11",-1.02831722492465,-1.50411263291677,-1.18951490477603,-1.62462602464752,-0.652226153099055
"12",0.940106325056862,-1.00883687345865,-0.363474074048898,-0.758064058926751,-0.22546489580352
"13",1.11790201895548,-1.0258089255731,-0.481741914128959,-0.636196420158876,0.0739237166382086
"14",0.65171108753886,-1.45736778210724,-0.300383874372665,1.58737873317451,0.29631407737875
"15",0.753132076082905,-0.888222202704002,-0.0696740773066828,0.692702019344735,0.321098117234936
"16",-1.17709089990348,-1.38216008628588,-1.10965617519477,-1.06619223046913,1.04858972243606
"17",-1.60785983709299,-0.894836230914548,-0.41146647381283,-0.255673826547831,0.746541858095597
"18",-1.60120956741944,-0.507189255792778,-0.23647931375928,0.985890246047452,1.23585316508617
"19",-2.34173353499383,-0.226681359917154,-0.333026698928168,-0.459271370472144,-0.277151173752873
"20",0.350967411024823,0.000687972276096559,0.654546850938143,-0.351208370153831,0.517964035494084
"21",0.320472212252288,-0.073853762931322,0.526947327813685,-0.383110777502283,0.642909569205166
"22",-0.535355172502099,0.0207711870833939,-0.45206674882289,0.918149532164255,0.504758788782119
"23",0.222075602688887,1.08391079223543,1.44896395583523,-0.15088844106706,0.0150401991036365
"24",-0.700843491808552,-0.337192786770501,0.780300476187073,0.0607770213853578,-0.181575132395757
"25",0.674858218804824,-0.48560349138941,0.866346133529906,1.35837527944054,1.68616376889777
"26",-0.043779900901894,0.122518756710785,0.740884189320999,-0.797270492266536,0.37668508550415
"27",1.18466919603227,1.94898505177804,1.80593954709273,-0.586252381160771,-0.23410640990692
"28",1.06630742408319,1.86400842782893,1.24475758606864,-0.80130687170454,-0.313851567910783
"29",0.00085421171716385,0.984650640183954,0.269342842548662,-0.817533072339332,-0.316600688691015
"30",1.03476213894205,1.57594495202972,1.12139411160282,-1.00826935720578,-0.24484453428558
"31",0.656364439909387,1.02025159273759,1.08726809600574,-1.12260867681462,0.0271779284449926
"32",0.149356401220083,0.658673040117739,0.635196837350781,-1.21676482369416,-0.0193338908288063
"33",-0.59336409679833,1.11782090877509,-1.45871688676997,0.454212413537074,-2.31873943079568
"34",0.224933539196258,2.38037866678645,0.877573786617836,1.32333799714723,-1.0965238784027
"35",-0.987865296978114,1.59746595329749,0.288805319110366,0.973280443224808,-1.19930127361028
"36",-1.81588691193766,1.19385607578283,-0.48943758770404,0.938554752517267,-0.67415154025773
"37",0.344018754038926,1.71542112573885,0.308613873648069,0.557505170453252,-1.29517502979894
"38",-0.60686192568504,0.939586803619391,-0.249743712068174,-0.0249965551042176,-1.46825927922771
"39",-0.731762578283856,0.520890528222453,-0.890857939222401,-0.0842153972276415,-1.04096662062405
"40",0.143570294238494,1.5722583933147,0.81800821207825,0.344504170516791,-1.35153571711695
"41",0.84737337180186,0.968973795469304,0.595395406869333,-1.181674956201,-0.241454812763236
"42",0.577879252295701,0.45285112489847,-0.144964210296686,-0.994853580406656,-0.0387258250481987
"43",0.264709718082916,1.05613809831899,0.117437683554999,-1.18529682532969,-1.34994907599789
"44",0.0757667031630788,-0.453526418290177,-1.38452909269724,0.767776050585597,1.88795292216119
"45",-0.216113890185719,-0.400517315179852,-1.62095199825836,0.833652615330689,1.83141152674306
"46",0.226604563665856,0.0796876881136789,-1.64112543716917,1.01486180672843,1.89267154636093
"47",-0.0883564524124243,0.126294612293991,-1.35175929293032,0.759327597148698,2.0078384274426
"48",0.296768685036011,0.290916241670225,-1.45666107330792,0.987973402220427,1.7453516151352
"49",2.04180588108752,-0.223048937714714,0.408915407822289,0.59710984833274,1.33213515823219
"50",1.74633289416333,-0.349661898221539,-0.0398434424256905,1.19339076414028,1.87545526816874
"51",1.66565967450849,-0.233812250495466,0.417438833012956,0.773850616023683,1.17080699227576
"52",1.59715198279548,-0.337764771951198,0.389212424011352,1.94992774088489,2.55782811770457
"53",1.4257712821373,-0.361755451872016,0.0029654030603105,0.307032560024133,1.51805243227324
"54",1.75064703389011,-0.472172512935282,-0.471579249395083,1.14975494519468,1.72416246770106
"55",1.5454651137431,-0.837272103552982,-0.221534308401302,0.237340039330296,2.30117770284193
