"","F1","F2","F3","F4","F5"
"1",2.1211563979086,2.031258739327,0.192753652566603,0.109829585686977,-1.87379804291387
"2",1.70569273362239,1.34509472794236,-0.147452024614203,-0.433267863649197,-0.974227776739793
"3",1.88033495768507,1.76710841972456,0.607309461706345,-0.32705253063725,1.34651293004753
"4",1.88112916395859,1.48790994597599,0.207120605248647,0.27037736778024,1.42907591935843
"5",1.38717184538331,0.67855631517047,-0.782211595200202,-0.421931815461395,0.710503795704718
"6",-0.34203944992774,-1.23788335335105,-0.281278274761617,-1.69075962115461,0.492634812924973
"7",0.285742476283092,-1.02675982496899,-0.986225273247719,-0.0027662846174013,-0.132958798892449
"8",0.767839537296256,-0.944478714515652,-1.07524861240825,0.912797194899951,1.11848938100267
"9",-0.842236131744612,0.823050384906915,1.45046891132997,-0.420391145312058,-0.260457677542264
"10",-1.06671104287985,-0.457081914709176,0.0800413636248121,0.190843480417796,-0.0868713544308357
"11",-0.324554403177623,-0.995347736206914,-0.32585867411894,-1.52008568092674,-1.54634577497523
"12",-0.115592741881647,0.185461028901728,0.156106757897717,0.757239777237472,-1.0443104741407
"13",0.0239282222768275,1.07211107916805,0.479311322924885,0.832343499849197,-0.323889892652074
"14",-0.724809066949456,-1.3421540648955,2.05112648902615,0.580853116952028,0.885800940604834
"15",-0.422881380117215,0.414283193580625,1.70666326630889,-0.219910925536611,1.58800123013527
"16",-0.747081922137248,-0.317333001938345,0.638003983962901,-1.64520187451584,0.804497908822305
"17",-0.936143788461096,-0.709340787512174,-0.706414188759718,-2.41607254703811,0.349148337808273
"18",-0.741786969103696,-0.96250509695288,-0.084991958937283,-2.34754237111474,0.222457168928005
"19",0.233420412238751,-1.50123424248635,-1.10042213898769,-2.46746837122976,-0.0693700577433145
"20",-0.26787013505026,0.685045536082798,-0.022095055248716,0.453276608792667,-1.31619529677152
"21",-0.407541664038454,0.176801846568971,-0.112835635379549,0.876757225526932,-1.00592257542746
"22",-0.0240077214622708,-0.241465783329818,1.31720929416649,-1.10800811659388,-2.12931359568114
"23",1.56677716223393,1.34141005231732,0.0754186730508632,1.03128206016733,1.74914822223912
"24",0.423151009126743,-1.34047049255814,-0.883599541854988,0.781699065691266,0.648937940136711
"25",-0.801913046449051,0.627336932181108,-0.44541509010126,-0.157841113299889,2.15113814727284
"26",0.433820285878166,-0.320167902831386,-0.987608710681466,0.170775097665591,1.06973685873587
"27",1.80005544231329,2.1087596743362,0.939270616961892,-0.0833603792168179,-0.95651874446034
"28",1.54290711499346,1.1684591748233,0.0988304783791622,0.417326758844615,-0.83808503255229
"29",1.13265855959986,0.755867429365493,0.393292207215348,-0.477864798406358,-1.11893991880381
"30",1.14397394035732,0.895674800384456,0.495781427337194,-0.436485715983502,-1.12893857726859
"31",0.917414821215728,0.0582342179201733,-0.572369269537241,0.527760402829248,-0.61739261034942
"32",0.872052308116604,-0.404585168853508,-0.688296959072007,0.161948795644909,-1.18092902668313
"33",0.178966075483555,-0.73542480849295,-1.46449690045977,0.96908608880737,-1.06548407771545
"34",1.90433733462035,1.75189202209984,0.687484318280084,0.353888904176973,1.43490041212515
"35",1.64883437944313,0.00817607695455737,0.449238147701183,-0.51815992801195,0.993937833896049
"36",0.856919556549307,-1.02372202651286,-0.633850204911738,-1.41574486073688,0.743239196087451
"37",0.882414316401316,0.940653779089829,-0.712333502014333,0.47430354120668,1.23064406792153
"38",0.40537044857247,-0.298323773785751,-1.223118163739,0.18866196758675,0.395007703665409
"39",-0.00265635598369936,-1.22451859197909,-1.45919719268702,0.740914384749272,-0.755049990970285
"40",0.746281630250219,0.461243190211132,-0.53363964534208,0.550279547612692,0.191284923365974
"41",1.64489624253367,1.38266661304737,-1.0438768146879,0.378512274022659,1.38644032655906
"42",1.58117243205547,0.801410346124166,-0.446357265689778,0.476260773480038,0.545375608264728
"43",2.17474556536375,0.620961202876152,-0.974489807758431,0.800875782916032,0.543822697527507
"44",-1.41140913940001,0.21406217296428,0.985378620643553,-0.413482910274112,-0.868215438237164
