"","F1","F2","F3","F4","F5"
"1",2.28040323427832,-1.08995041014064,0.268991316205548,0.109523875887929,1.36259145211341
"2",1.5990284385769,-1.21402615508134,-0.0457516352327176,-0.140371271878476,1.34526137522617
"3",2.18734166364474,-0.65888664846714,0.332953252619773,1.70990666569211,1.05281501898617
"4",1.65221095570457,-0.809060199220638,0.630269378742825,1.81949752523904,1.40659711469976
"5",1.70001970259232,-1.17145322816862,-0.0174958584487141,0.751555267136376,0.595187795158477
"6",-1.43375245689417,-0.0135354847344185,-1.13779616239769,0.708225039335513,0.233791575279026
"7",-0.515625387988271,-1.06630415198132,0.398586433559936,-0.33385210495383,0.189900720135879
"8",0.286520981613894,-1.14851491784841,0.33054985240363,0.65263457112032,0.262794794834296
"9",-0.229719697706758,1.05917037040385,0.248551516283941,0.0774847528506338,-0.779274660947283
"10",-0.651361943922149,1.20339270963713,0.374171174430519,0.16056870800514,-0.497985110028519
"11",-0.725369040628057,-0.462724968298086,-1.68591769474966,-0.946195256440632,-0.0827340049107891
"12",0.265725612619576,-0.0557250385783151,0.998999695872537,0.649495091159923,-0.537674339481748
"13",0.904508252206995,0.742182085184061,0.936106227995966,0.478227873199962,0.409179042459543
"14",-0.998998613980412,1.6951514112383,0.55708210739741,0.567210202808317,-0.153295136151329
"15",-0.0668264952349046,1.46756735895051,0.633838891407575,1.18771038158583,-0.477330452740401
"16",-0.9376850164477,0.619855409042951,-2.25892630033898,0.588744054911181,-0.286313192247253
"17",-0.852759685216584,0.350031659136157,-2.47280561774918,0.896902947848886,-1.0612309123105
"18",-1.08284773364435,0.583041935092633,-2.36272275479021,0.621366337339648,-0.670962190373715
"19",-1.40282630415699,-0.369043388201635,-2.92438796580975,0.717427715209795,0.304886355748738
"20",0.471103766972933,0.233348613713389,0.385500366126655,-1.19956225495371,-0.949732518081555
"21",0.436411033087636,0.366838357828996,0.346437198981928,-1.03804108199457,-1.15236393321023
"22",-0.465409843486954,0.696067039380471,0.106199970747795,-0.606917281988913,0.344033216681674
"23",1.70231643110409,-0.867442633034876,0.989054810285555,0.593868784167952,0.740791264020338
"24",-0.967912762909219,-0.807674679684061,0.426560094091136,0.463118761820014,0.351379583771881
"25",0.534209155651653,0.366356562711534,0.198531887003652,1.59011488722789,-1.12115087416883
"26",-1.5577893593042,-0.930366310039119,0.304952859661874,0.911744745581655,-0.273897899225005
"27",1.82990935118896,-1.14432315159853,0.738340675357607,0.749841942172096,0.375900568962726
"28",1.62405029418392,-1.19834545806409,0.925886156715065,0.402012075367645,0.399444435122191
"29",0.929305345238184,-0.987122566496674,0.0692287663472025,-0.754258915833607,0.553023286648714
"30",0.887396994662466,-1.07321984517099,-0.0386070359901689,-0.510814361605735,0.555597816582098
"31",0.639580954518837,-0.950175987096912,0.473096751995047,-0.344103554524208,0.277174702120075
"32",0.722668485759896,-1.11891751258544,0.410007991553642,-0.9454224869244,0.332312379151999
"33",0.404660162370258,-1.4368121905432,0.0750086717972173,0.116405431426093,-0.406748523268543
"34",1.62501153706986,-0.911011615794833,0.538260972822136,1.85685330049847,1.00329813978416
"35",-0.0649434998700521,-0.490104461794765,0.26437196081656,1.79956058112202,2.16614261514968
"36",-0.962046545920717,-0.832727716356774,-1.08396447624953,0.792083369361264,0.949912989162322
"37",1.42872611240615,-1.26013991026518,-0.568444417206429,1.31314599089869,-0.270561536356204
"38",-0.317464208540164,-1.35316200043453,-0.179347774674066,0.919835554066291,-0.425613108484533
"39",-1.42205994318027,-1.46126795292963,0.443883137701817,0.70810121697891,-0.536094085038512
"40",0.71108698801998,-1.37669294485889,0.487947716319673,0.866968512787292,-0.153885445212327
"41",1.31528969954297,-1.40952668544784,0.466240225496336,1.58157501888269,1.03030406740178
"42",0.814968633270224,-1.27460986497933,0.720776468519358,1.49631189316449,0.613833066455222
"43",0.820400161542075,-1.47814794304281,1.04212888661023,0.29181703647791,1.72022243795269
"44",0.229346917966499,1.64371575162534,-0.529821206040238,-0.226748221440203,-1.62102121972079
"45",0.0470200125365856,1.4437662307786,-0.884602132410655,-0.319684553618316,-1.36855237311166
"46",0.0990520434578192,1.75482108385425,-0.363692469739295,-0.335708309006336,-1.21647654223573
"47",-0.043914483500007,0.915744826450075,0.06395040542233,0.117856346271438,-1.47136955983752
"48",0.0308933534965016,1.46648068566979,0.20962337120757,-0.0731524864375987,-1.26633097706694
"49",0.448596781777769,1.29005186504771,-0.0439212387114062,-0.714497444075481,-0.731056358035883
"50",0.176736122650398,1.25017885432861,-0.100223801020811,-1.01264667112491,-1.006834868011
"51",0.552075823620165,1.28345799098023,-0.0691266274931464,-0.664300185114185,-0.536038749805642
"52",-0.309184595261829,1.82635577013305,-0.154686577432071,0.337939303935363,-0.850606929449372
"53",-0.214137653933958,0.898520255573867,-0.281945987013095,-0.389010050356118,-0.76890348318522
"54",0.455341405201524,1.79784250042009,0.300320574651629,0.479086116001233,-0.416082290370311
"55",-0.341086549023295,0.863628232256756,-0.629077358159579,-0.572332690387251,-1.42857676903751
"56",-1.79224886303185,-0.495245753487783,-2.69127868286329,-0.966143560396987,1.03099448668486
"57",-0.880148856049714,1.56169119514958,-0.359064430209919,-0.617482198832854,1.40880005471098
"58",-0.686252616604563,-0.636124553104018,0.248598173900217,-0.868530298593436,1.10068621216255
"59",-1.11592815954714,-0.136968526577017,-0.653882899134469,-2.01971251335301,0.177308225271578
"60",-0.632502896520336,0.365484083764466,0.323348922891268,-2.0051011756175,0.586738570076183
"61",-0.998713340633779,-0.101711096585657,-2.71016829052013,-1.83445768309447,1.11599732815397
"62",-0.627897260601626,-0.424038520543248,-2.11271326185236,-1.3568317857464,0.676067178232036
"63",-1.1478882119566,0.111859255676239,-0.259132624650806,-1.99033817956433,-0.0826528975016076
"64",-0.274390914926098,0.0968933373939883,0.998813434933085,-0.714873535588709,-0.929777876447401
"65",-0.617668312479482,-0.223195297418978,-1.51674534773734,-1.73834071839216,-0.94652509244939
"66",-0.305713462923697,1.68604666836549,0.447968943291677,-0.535091074036049,-0.825959648499564
"67",-1.01822291396762,0.738050067107579,0.944060935092876,-1.37023296547087,-0.871658476810734
"68",-0.288601165586698,1.1118586762365,0.353422385424851,-0.696253562429716,-0.897832022576476
"69",-0.509274636701636,1.63830756055013,0.317744375757403,-0.624641961663748,-0.370652242535465
"70",0.767050044472826,0.38736377264952,0.980064843506736,-2.15037474767754,-0.677080984927186
"71",1.0301734969416,0.15078750537866,0.8890734401299,-0.272412009383044,-0.725165843757379
"72",1.60568733619948,0.233449543839502,0.98656013236255,-0.579084003047108,0.351040337055129
"73",-0.564867874294714,0.946292400101758,0.497957711398168,0.151130874510532,-0.378278086231891
"74",1.05975814148803,1.25115287846075,0.298331087200684,0.507401133480489,-0.201226078267351
"75",0.779586290904051,0.572633632632293,0.0726922396667651,0.259651436724503,-0.543797222973111
"76",-0.599625412259824,0.558726400041832,-0.192596736623541,0.415969036249932,-0.363489144559895
"77",-0.746267932416276,0.0883033621201135,-0.292314065079821,0.0329843748740117,-0.738572658450271
"78",-0.376848191939836,-0.401559300002098,0.0825122156192133,-0.573183440136361,-0.364199625466982
"79",-0.417330871916763,0.0663598536880044,-0.072020251561757,-0.369751250511821,-0.984416657419671
"80",0.299097818401667,0.6295494329582,-0.448018538993231,-0.813674268851333,-0.989952283945787
"81",0.980214774854868,0.303082832618612,0.794223430826197,-0.881123346487826,1.6655566022486
"82",0.0379545311856019,0.105467942979656,0.279457422108182,-1.04359490457189,-0.00952930091088486
"83",-0.196824809754135,-0.781846038527197,0.0909127442747382,0.210487955962262,-0.437490893446998
"84",-1.34140908993156,2.15272983463645,-0.615608950845918,-0.537738005409888,2.01164380618648
"85",-0.559948960405249,1.53934217632653,0.489587524473383,-0.735996665284741,-0.773245513535705
"86",-0.77151231092689,0.335616940750116,-0.445656983819735,-1.60985878860591,-0.662544675323907
"87",-1.3445281511059,-0.186228330089948,-1.39210532080769,-2.31912726937918,1.1565469118527
"88",-0.864097556956694,0.173737005359302,0.885974583619152,-0.961131198272748,-0.573562655062314
"89",-0.386731327771702,-0.43765812584796,-0.829827181035581,-1.43043259236331,-1.97515254883636
"90",0.282553967448107,-0.363995204972507,0.356813341196065,-1.27821392130233,-0.909312494898788
"91",0.0479138457547684,2.27484993122255,0.209140100086736,0.711772452587324,-0.835161966573792
"92",-0.489859118085268,1.87359032205952,-0.158923467878994,0.305208467614462,3.02185147461055
"93",0.821021381270154,0.652760862854858,0.162753938116535,-0.0678364152807579,-1.29997138876097
"94",1.22364403506126,0.442676853050247,0.865018287132404,-0.967615816793068,-0.228315002158111
"95",-0.348731860868858,-0.416818357013433,-1.38237708380589,-1.58506571531197,-1.19820778798359
"96",-0.0428357269121722,-1.68547513251645,0.598309769297205,-1.35578337802953,1.24717285372902
