,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
Parent and Child,0.9309241771482303,-1.093245701040171,1.744155192154867,1.5813182284941851,-1.4376558059028248,1.9187415048556926,0.5539453646949738,1.876082423536867,-1.0646193512250173,-1.9969143939168128,-0.58139302871541,1.837522416269803,1.8190873307870221,0.7537162908707331,-1.3146603410406277,-1.4574491839035544,-1.0377835692429964,1.9430508587159574,2.4971390997125553,-0.668018410726502,-0.5531042484938494,-0.7253365893120156,0.8973843721155004,1.4163977998053214,0.9888766467141147,-1.2526901504409491,1.1452898187720306,1.7120434201457646,0.08343099039007207,1.661454413747102
Parent and Teenager,0.5797471425614541,-1.2591398330584649,1.3275874779746704,1.6480059423260376,-0.962212613802563,1.2794254374084284,0.5628547435228722,1.5521157541631239,-0.12644118454783324,-1.1419393793353922,-0.0680214843282805,1.2506372717649614,1.7706368382835818,1.0686835846106628,-0.7830558681250345,-1.2475942696199798,-0.2741952002059955,1.6214034765448204,2.7567418651099262,0.23493462387224145,0.9150611732670448,0.34686813042839026,1.2259567771087412,1.7285170295383885,0.4802086992506715,-1.040860180196509,0.6572360128448478,1.646628130216142,-0.616600966307293,1.0281800138867672
Wife and Husband,0.9884204040195105,1.314055220636217,1.8620088745748802,1.489655612697964,-1.0462475041875101,2.0333043893987854,-0.17433500578530528,1.6815206471296729,-0.2543412238102838,-1.4829724858808249,-0.4615986513108871,1.733885548885471,1.784192950389165,1.270718697542876,-1.043250076187203,-1.2841685990924079,-0.7144320465905685,1.9870453921464144,3.097258531818344,-0.8105874446345069,1.3460479672974517,-0.9047822444517414,0.9208470288449506,1.550298226215408,1.056699651347203,-0.9531814019927405,1.5103550568129973,1.7378230611244234,1.3368532630002268,1.5479448236200608
Fiance and Fiancee,0.7837210470161536,1.5316498499340836,1.678753037520679,1.5790611560473866,-1.105394932207399,1.9441947203757532,0.11610053197517628,1.5271604273713393,-0.18334749646593773,-1.6143842382350768,-0.7727928426499567,1.7276800126736593,1.7685821554873868,0.4426095609439971,-1.1275417159520347,-0.741543372649812,-1.2638664375644477,1.835663584607064,3.102851797732326,-1.0392240701181592,1.0605881362691905,-0.9013553386555566,-0.6265897293649745,1.6709174835904206,0.765054203365892,-1.4428008674967097,1.6513366141946362,1.2365738466642937,1.4367883652733564,1.1930605855641963
Between Siblings,0.7262440186659397,1.365156070303956,1.8533419372566182,1.5229906309779362,-1.558900877290054,1.6317168143349863,-0.07263852058703846,1.5553361837102062,0.2732075593176038,-1.8837538039760293,0.05254352441147182,1.5847291032088993,1.6676683925409281,0.18110132545561294,-1.2649207240469507,-1.4954776152875433,-1.1795521031446965,1.6664853883035153,0.6156362679008924,-0.7064085345602297,-0.2136291464415626,-1.0888298721730452,0.6116848743826593,1.7477668019545125,1.1993500915177104,-1.4130853471716933,0.7451767087761533,1.8036964276439995,0.21968384385677833,0.9410857066830974
Between divorced spouses,-1.6575245061313022,1.1863773277999132,-0.029072239828401878,1.2752292766758166,-0.2692269573823557,-0.8808183239379773,-0.9422408887155491,-0.5453349069371611,-0.6630276009575692,0.39056543690158513,0.08790525134560276,1.5082033569335063,-0.08695979440586123,-1.1938898187874114,-0.07441302879523257,-0.3245544628194603,-1.1036465273390044,-1.180624015681938,1.644179591784099,1.7146153926747032,0.9376170376025583,0.7510540433954483,-1.2354573363737236,-1.2165067756892427,-1.7509030988584442,-1.1310369853831623,0.027554382966447175,0.4582853538974908,-1.5500835539894586,-1.8617366850432924
Between a person and their in-laws,0.44316239917935113,-0.7200844477462836,0.9753301766715972,1.1698498686883612,-1.2238285765563304,0.7482554065870721,0.06649817161036142,1.3986593877054987,-0.2528014523959325,-1.533402178197098,0.5845952549491401,1.5255012457182666,1.1955631962750135,0.6284077998728315,-0.9348961777116038,-0.7482231986852967,-0.6147602843290615,0.807209545835094,1.002791152255077,0.31773181226161973,0.022439889548831558,-0.26615802023052537,-0.06007904362291658,1.0290737233715328,0.5191777872310581,-1.0931730370574693,0.6481992905226961,1.4288352619702163,0.026836112305879366,0.6905216661026493
Between cousins,0.6171602256569875,1.4329738161732861,1.0255933925659548,1.6396965967797588,-1.2830818843172227,0.9959700193975775,0.8804009343998614,1.4623566415443625,0.03303533216542242,-1.6526626261328334,-0.6635797543748043,1.1664099755355348,1.4479111481495897,0.2608581851026754,-1.2058930199300455,-0.9936007765046742,-1.2657022672696185,1.0921304242935805,0.5037292015001987,-1.148286464679861,-0.09479241232979915,-0.7516040729405437,0.10710784187002505,1.0700433469876867,0.7454065100282038,-1.1634516674275917,0.43321347809866806,1.6096767718223517,-1.1323027911408272,0.14489205154355853
Employer and Employee,0.3222278666318902,-1.39086032416732,-0.4076921802563227,-1.0579746139443047,1.15796481346286,-0.44165506367156077,0.8523118204377268,-1.0259785072678393,1.3482184943486546,0.9348639277099281,1.9108157293858883,-0.8685034143133255,-0.6688927594860138,0.3360656509680499,1.7531647645246828,1.417070853413002,1.3293413166129484,-0.3340217532305813,-0.4751782854605129,0.6012689302326485,0.6104810043230227,0.8107616470078163,0.9240800103073366,0.21483882088230916,0.6312554583709574,1.0026232270454156,0.02590472052262162,0.09951751673881912,-0.330968482498366,0.2526585322245166
Interviewer and Job applicant,-0.3486239539815513,-1.0299895397460446,-1.4650245765854657,-0.9383762658595042,1.1799849379769585,-1.2382567600554715,0.2035031198233913,-0.5994857203920347,-0.04828498040716891,1.0390787113262372,0.0182892252173925,-0.8042870802155155,-1.063605949661956,-0.16609608386123967,0.7015617331507726,0.5161497232490401,0.31862365862237746,-0.9843026121792494,-0.4387257014632074,0.1659806944432735,0.07318393926966738,-0.04808707094736111,0.5019195927480922,0.2488719661744337,-1.1076106923761435,1.233229907718099,-0.13676170155777462,-1.4443673453933779,0.09372411203896444,0.06776804198771251
