,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,98.57142857142857,86.95454545454545,93.61538461538461,90.3076923076923,94.26666666666667,27.357142857142858,87.91666666666667,86.27272727272727,79.5,73.17647058823529,27.933333333333334,89.1,87.07142857142857,68.82352941176471,69.7,22.916666666666668,13.533333333333333,16.318181818181817,5.75,85.86666666666666,92.5,62.30769230769231,94.25,56.9,86.81818181818181,84.1875,95.3157894736842,95.73333333333333,83.4375,82.5909090909091,90.25,86.70588235294117,88.38461538461539,95.8125,52.81818181818182,11.916666666666666,91.0,78.42857142857143,80.36363636363636,86.88888888888889,87.0,80.25,72.6,78.72727272727273,70.77777777777777,83.36363636363636,77.72727272727273,85.4,60.46153846153846,75.0,82.1875,88.18181818181819,37.09090909090909,87.52941176470588,61.0,11.75,73.5,65.4,13.0,11.7,11.833333333333334,6.133333333333334,45.69230769230769,82.36363636363636,54.54545454545455,61.42857142857143,86.53333333333333,83.66666666666667,77.9090909090909,83.875,94.6,92.1,84.9,96.5,74.2,76.47058823529412,72.46153846153847,78.35714285714286,87.15384615384616,79.66666666666667,86.33333333333333,85.25,81.47619047619048,63.46153846153846,74.18181818181819,65.92307692307692,15.153846153846153,76.86666666666666,69.6923076923077,86.07142857142857,79.26666666666667,66.84615384615384,81.0,79.0,65.0,80.1,63.6,21.307692307692307,5.866666666666666,68.42857142857143,45.0,82.92307692307692,94.0,82.16666666666667,74.15384615384616,84.8125,89.8,90.4,82.28571428571429,92.52941176470588,92.28571428571429,83.45454545454545,90.76923076923077,84.21428571428571,92.42857142857143,73.2,65.55555555555556,83.33333333333333,83.93333333333334,82.88888888888889,89.92857142857143,79.71428571428571,14.285714285714286,71.04545454545455,12.058823529411764,92.9375,68.06666666666666,82.6875,87.57142857142857,82.4,76.28571428571429,72.3,98.875,67.66666666666667,95.66666666666667,94.0,40.92307692307692,82.7,74.17647058823529,87.83333333333333,18.1,77.63636363636364,94.375,90.58823529411765,29.5,75.73333333333333,94.36363636363636,82.9,65.25,80.1875,91.23076923076923,92.44444444444444,79.6,78.25,10.307692307692308,74.25,82.44444444444444,94.41666666666667,95.73333333333333
Equality,26.1875,18.57894736842105,92.5,92.75,85.21428571428571,81.57142857142857,26.53846153846154,80.84615384615384,19.31578947368421,24.0,18.333333333333332,48.0,57.36363636363637,61.142857142857146,68.41666666666667,69.46153846153847,52.6875,73.85714285714286,50.142857142857146,21.4,9.0,9.25,91.375,83.66666666666667,88.13333333333334,86.76923076923077,31.083333333333332,31.636363636363637,32.411764705882355,29.11764705882353,19.63157894736842,11.454545454545455,30.333333333333332,97.71428571428571,40.6,18.0,89.33333333333333,69.11764705882354,73.9090909090909,62.0,90.64285714285714,28.733333333333334,82.58333333333333,14.3125,22.53846153846154,36.36363636363637,22.444444444444443,21.352941176470587,17.88888888888889,14.0,7.411764705882353,33.5,25.75,71.3076923076923,43.92307692307692,57.0,37.8,51.5,33.38461538461539,27.375,22.866666666666667,70.33333333333333,54.5,47.92307692307692,40.333333333333336,72.375,54.625,51.53333333333333,51.72727272727273,64.44444444444444,35.25,61.72727272727273,62.07142857142857,23.0,32.111111111111114,12.533333333333333,20.470588235294116,20.0,52.666666666666664,6.25,38.625,8.066666666666666,70.1875,48.8,60.733333333333334,37.45454545454545,8.125,62.4,51.8235294117647,75.91666666666667,86.92857142857143,27.6,24.0,58.07692307692308,34.083333333333336,25.705882352941178,81.14285714285714,88.94736842105263,76.84615384615384,57.666666666666664,85.125,37.6875,28.133333333333333,26.555555555555557,33.42857142857143,21.933333333333334,39.15384615384615,67.73333333333333,79.07692307692308,90.3076923076923,88.9375,85.53846153846153,88.375,86.64285714285714,81.0,35.72727272727273,39.5,24.357142857142858,50.6,59.357142857142854,68.6470588235294,34.76923076923077,48.6875,70.9090909090909,29.533333333333335,93.66666666666667,86.0,59.8235294117647,90.83333333333333,90.83333333333333,80.0,79.07692307692308,92.0,82.85714285714286,97.42857142857143,84.77777777777777,75.52380952380952,87.21428571428571,53.31578947368421,84.88888888888889,77.0,18.583333333333332,27.5,43.0,59.45454545454545,76.44444444444444,29.833333333333332,31.846153846153847,81.16666666666667,22.9,96.25,93.5,82.6,83.14285714285714,91.71428571428571,67.61111111111111,85.9,89.71428571428571,89.5
Activity Intensity,95.57142857142857,91.875,98.9090909090909,87.92307692307692,92.57142857142857,56.375,79.3076923076923,76.22222222222223,47.42857142857143,22.1875,46.857142857142854,40.42857142857143,46.6,45.77777777777778,15.8,42.888888888888886,65.625,67.85714285714286,23.666666666666668,76.73333333333333,71.22222222222223,73.57142857142857,87.28571428571429,24.9,88.6923076923077,49.45454545454545,93.78571428571429,92.5,65.7,83.72727272727273,88.125,87.5,46.666666666666664,95.27272727272727,61.61538461538461,14.857142857142858,85.6923076923077,67.2,48.75,82.75,93.0,44.111111111111114,70.71428571428571,70.2,81.66666666666667,55.42857142857143,61.0,57.5,55.0,53.714285714285715,54.5,60.142857142857146,54.666666666666664,46.0,14.428571428571429,46.6,39.666666666666664,18.0,51.625,50.111111111111114,26.142857142857142,44.4,19.75,47.92307692307692,40.9,25.125,18.0,33.75,19.714285714285715,62.25,77.28571428571429,54.666666666666664,30.5,81.57142857142857,72.33333333333333,52.5625,42.666666666666664,73.66666666666667,34.25,75.33333333333333,63.333333333333336,64.07142857142857,59.0,15.066666666666666,31.0,40.36363636363637,46.4,41.07142857142857,49.36363636363637,32.42857142857143,40.44444444444444,34.166666666666664,61.333333333333336,40.0,38.5625,35.75,69.25,70.71428571428571,20.8,66.9375,54.666666666666664,68.53846153846153,61.0,68.38461538461539,58.23529411764706,72.0,83.15384615384616,39.0,68.64285714285714,74.8,83.94736842105263,74.53333333333333,59.0,76.0,82.33333333333333,50.92857142857143,15.2,32.5,48.166666666666664,39.416666666666664,64.5,52.857142857142854,48.09090909090909,23.125,26.0,92.08333333333333,44.0,37.0,84.21428571428571,75.0,38.92857142857143,60.6,95.11111111111111,63.46666666666667,92.35714285714286,85.08333333333333,14.5,77.0,63.57142857142857,34.8,27.714285714285715,63.15,67.83333333333333,83.83333333333333,36.333333333333336,74.66666666666667,85.83333333333333,99.0,42.1,64.25,85.23529411764706,89.11111111111111,42.785714285714285,95.22222222222223,49.875,58.888888888888886,79.52631578947368,75.2,91.2
Socioemotional,83.14285714285714,90.08,89.08333333333333,87.33333333333333,95.0,60.0,77.6923076923077,90.0,24.41176470588235,15.055555555555555,17.0,35.1,19.615384615384617,25.333333333333332,24.555555555555557,14.0,29.5,15.461538461538462,32.09090909090909,41.833333333333336,42.69230769230769,49.8,84.85714285714286,52.61538461538461,56.642857142857146,71.0,86.0,96.17647058823529,82.07142857142857,84.625,75.8,77.64285714285714,90.0,85.5,79.92857142857143,66.71428571428571,83.8125,84.86666666666666,74.45454545454545,86.25,83.08333333333333,74.5625,91.0909090909091,13.666666666666666,19.454545454545453,25.142857142857142,19.727272727272727,28.11764705882353,32.416666666666664,22.8,19.642857142857142,27.58823529411765,26.11111111111111,22.61904761904762,12.615384615384615,41.0,29.142857142857142,53.214285714285715,22.384615384615383,9.0,20.714285714285715,29.0,25.22222222222222,35.53846153846154,26.357142857142858,19.714285714285715,23.11764705882353,29.53846153846154,18.555555555555557,45.86666666666667,21.90909090909091,27.416666666666668,19.166666666666668,30.727272727272727,34.63636363636363,35.214285714285715,44.142857142857146,43.0,40.25,27.9,42.214285714285715,38.916666666666664,63.214285714285715,31.4375,30.95,12.428571428571429,44.266666666666666,34.666666666666664,52.07692307692308,49.2,23.166666666666668,33.4,20.923076923076923,24.3125,23.4,49.0,31.533333333333335,30.4,75.45454545454545,41.333333333333336,12.625,32.888888888888886,32.27272727272727,24.789473684210527,37.94117647058823,38.76923076923077,33.5,22.0,75.58823529411765,75.8125,67.6470588235294,62.0,80.3,85.38461538461539,71.17647058823529,33.30769230769231,29.4,25.6,65.25,30.454545454545453,58.72727272727273,52.69230769230769,58.75,42.1,60.9,84.46666666666667,71.25,52.0,64.6,75.9090909090909,70.75,43.53846153846154,96.0,79.13333333333334,85.18181818181819,79.125,36.214285714285715,65.46666666666667,44.36363636363637,60.57142857142857,50.4,26.15,75.33333333333333,86.6923076923077,47.45454545454545,77.44444444444444,68.6,92.05882352941177,77.83333333333333,26.0,88.66666666666667,86.9,50.5,84.4,27.0,74.3529411764706,75.55555555555556,89.88888888888889,60.583333333333336
Formality and Regulation,35.64705882352941,12.666666666666666,52.4,24.23076923076923,27.285714285714285,51.916666666666664,38.2,32.666666666666664,82.4375,79.19047619047619,75.25,75.8,83.0,75.13333333333334,63.3,77.35714285714286,59.285714285714285,61.833333333333336,42.2,72.375,74.45454545454545,66.3,13.8125,33.5,80.54545454545455,22.214285714285715,45.421052631578945,23.142857142857142,47.73684210526316,44.0,45.7,44.388888888888886,23.2,64.61538461538461,32.86666666666667,47.888888888888886,25.166666666666668,30.125,17.6,22.166666666666668,24.071428571428573,26.0625,20.444444444444443,84.41666666666667,75.21428571428571,87.13333333333334,86.72727272727273,83.4,85.55555555555556,81.55555555555556,92.7,83.375,72.92307692307692,93.5,91.0,42.666666666666664,38.666666666666664,55.45,77.65,95.45454545454545,48.92857142857143,80.1875,94.53846153846153,62.166666666666664,85.92307692307692,90.0909090909091,63.36842105263158,74.25,84.16666666666667,75.61538461538461,92.75,85.58333333333333,80.85714285714286,75.33333333333333,73.16666666666667,84.45,80.84615384615384,69.22222222222223,70.23076923076923,90.53846153846153,58.125,70.76923076923077,54.875,40.411764705882355,70.5,75.78571428571429,43.705882352941174,84.83333333333333,62.625,50.09090909090909,78.54545454545455,29.9,82.06666666666666,71.54545454545455,92.08333333333333,31.866666666666667,60.94736842105263,83.58823529411765,29.142857142857142,32.0,95.16666666666667,80.16666666666667,70.64285714285714,76.1304347826087,75.6,74.75,74.85714285714286,67.33333333333333,38.875,42.8125,31.533333333333335,23.692307692307693,45.583333333333336,25.5,39.2,63.888888888888886,86.25,73.33333333333333,35.9,66.0,93.14285714285714,42.6,42.4,41.65,23.555555555555557,11.714285714285714,49.0,46.375,25.214285714285715,33.55555555555556,28.545454545454547,70.88235294117646,45.0,46.333333333333336,34.92307692307692,36.375,45.26315789473684,21.428571428571427,52.357142857142854,36.8,33.916666666666664,81.0625,19.38095238095238,32.357142857142854,14.916666666666666,44.76923076923077,38.5,38.31578947368421,38.90909090909091,88.35714285714286,35.92307692307692,20.25,37.57142857142857,14.714285714285714,89.0,18.904761904761905,29.764705882352942,27.09090909090909,63.0
Intimacy,96.21052631578948,83.85714285714286,94.84615384615384,96.5,93.07692307692308,36.529411764705884,83.33333333333333,79.78571428571429,25.555555555555557,29.666666666666668,17.85,46.44444444444444,40.294117647058826,39.86666666666667,33.55555555555556,14.615384615384615,14.625,18.176470588235293,4.555555555555555,68.375,57.36363636363637,51.875,90.1875,21.88888888888889,87.5,70.6923076923077,99.25,97.53846153846153,80.26315789473684,76.3076923076923,72.5,86.94117647058823,83.125,97.66666666666667,76.3076923076923,9.642857142857142,86.4,73.07692307692308,56.84615384615385,94.0,98.53846153846153,63.166666666666664,91.66666666666667,24.285714285714285,30.4,44.23076923076923,36.0,37.523809523809526,34.06666666666667,40.2,28.363636363636363,33.142857142857146,46.3,31.076923076923077,21.53846153846154,16.6,21.444444444444443,17.181818181818183,9.625,6.111111111111111,6.285714285714286,11.066666666666666,12.636363636363637,56.13333333333333,16.571428571428573,50.642857142857146,20.666666666666668,34.0,34.7,41.785714285714285,52.9,51.23076923076923,17.357142857142858,50.54545454545455,35.833333333333336,40.85,43.38461538461539,44.333333333333336,48.1,54.15384615384615,56.53333333333333,63.07142857142857,58.92307692307692,44.5,42.0,25.352941176470587,12.3,40.44444444444444,25.8125,30.333333333333332,20.545454545454547,52.53333333333333,49.0,42.13333333333333,19.8,40.06666666666667,41.72222222222222,22.46153846153846,13.454545454545455,36.294117647058826,22.6,37.0,68.0909090909091,46.07692307692308,20.6,55.166666666666664,65.0909090909091,37.705882352941174,62.09090909090909,82.72727272727273,83.0,82.55555555555556,63.09090909090909,78.0,83.0,21.5,12.6,38.142857142857146,78.83333333333333,28.27777777777778,44.583333333333336,45.416666666666664,10.1,11.666666666666666,5.666666666666667,87.28571428571429,44.90909090909091,26.0,82.625,65.21428571428571,73.16666666666667,53.25,98.0,78.42857142857143,99.3,96.26666666666667,11.75,57.15384615384615,43.166666666666664,59.76923076923077,20.125,44.0,75.33333333333333,91.15384615384616,21.0,65.11764705882354,90.92857142857143,97.3157894736842,63.18181818181818,62.22222222222222,87.44444444444444,92.91666666666667,61.0,83.66666666666667,31.27777777777778,53.125,86.05555555555556,94.44444444444444,87.58333333333333
Visibility,75.3157894736842,77.3913043478261,68.61538461538461,59.27272727272727,64.3076923076923,52.714285714285715,69.1,91.0909090909091,81.94117647058823,72.9375,50.3125,76.77777777777777,69.58333333333333,67.0,68.375,76.18181818181819,55.07142857142857,41.76470588235294,49.214285714285715,78.52941176470588,76.0,54.833333333333336,77.07692307692308,67.75,87.5,57.84615384615385,75.21052631578948,85.83333333333333,73.66666666666667,63.9375,80.14285714285714,91.18181818181819,56.2,83.875,3.5714285714285716,16.09090909090909,79.42857142857143,65.28571428571429,73.07142857142857,67.57142857142857,76.85,79.8125,41.5625,70.6,75.875,73.61538461538461,76.41666666666667,73.47368421052632,72.5,84.91666666666667,74.92307692307692,74.63636363636364,78.85714285714286,76.14285714285714,67.63636363636364,53.666666666666664,5.583333333333333,47.294117647058826,56.38461538461539,64.91666666666667,37.54545454545455,88.4375,82.5,87.0,61.5625,56.76923076923077,84.84210526315789,87.45454545454545,78.44444444444444,76.83333333333333,92.54545454545455,79.0,73.54545454545455,75.66666666666667,83.0909090909091,73.22222222222223,78.38095238095238,84.5,90.47368421052632,46.25,78.0625,65.66666666666667,76.22222222222223,3.6153846153846154,86.92307692307692,82.0625,63.76923076923077,78.63636363636364,81.78571428571429,89.66666666666667,65.38461538461539,12.071428571428571,82.35,31.09090909090909,84.0,64.5,77.95,78.6470588235294,32.142857142857146,9.636363636363637,73.85714285714286,89.0,64.33333333333333,80.6842105263158,75.47058823529412,87.83333333333333,83.0909090909091,67.3076923076923,84.8125,85.84210526315789,53.4,74.7,91.75,72.53333333333333,74.0909090909091,71.71428571428571,67.88888888888889,71.05,50.0,87.5,90.1,76.6923076923077,66.66666666666667,70.375,35.07692307692308,63.529411764705884,47.833333333333336,75.0,70.45454545454545,26.266666666666666,10.125,68.27272727272727,35.2,40.5,60.411764705882355,48.7,53.65,88.26666666666667,58.714285714285715,83.15384615384616,73.75,76.125,68.125,69.83333333333333,20.0,68.0,75.4,82.42857142857143,82.21428571428571,64.21428571428571,56.0,57.833333333333336,64.75,60.473684210526315,83.5,19.333333333333332,33.714285714285715,73.15384615384616,86.72727272727273
Communal Sharing,92.92857142857143,86.36842105263158,93.84615384615384,85.0,79.23076923076923,44.76923076923077,81.36363636363636,82.38461538461539,39.857142857142854,32.8421052631579,25.375,30.0,13.846153846153847,21.615384615384617,36.27272727272727,15.6,24.1875,18.22222222222222,15.2,86.23076923076923,81.33333333333333,26.571428571428573,85.85714285714286,33.625,78.83333333333333,63.333333333333336,95.9090909090909,94.55,83.55555555555556,68.8,74.23076923076923,87.19047619047619,87.9,93.4,23.692307692307693,17.166666666666668,85.83333333333333,73.35714285714286,63.7,88.0,88.72222222222223,56.125,68.2,18.555555555555557,18.272727272727273,25.1875,42.53846153846154,39.4,41.44444444444444,28.0,11.142857142857142,11.666666666666666,55.285714285714285,13.7,48.36363636363637,15.666666666666666,11.375,33.357142857142854,38.45454545454545,35.5,19.75,20.1875,40.25,72.125,18.153846153846153,22.2,19.5625,29.77777777777778,14.2,28.476190476190474,53.36363636363637,32.166666666666664,17.0,52.55555555555556,53.09090909090909,38.93333333333333,19.0,51.8125,60.13333333333333,74.0,28.166666666666668,47.92857142857143,68.92307692307692,2.7142857142857144,34.13333333333333,53.0,22.8125,41.6875,56.07692307692308,33.84615384615385,15.428571428571429,8.923076923076923,20.75,46.0,32.0,59.888888888888886,42.11764705882353,32.35,24.09090909090909,30.153846153846153,19.142857142857142,56.5,49.81818181818182,62.34782608695652,47.470588235294116,52.22222222222222,49.333333333333336,31.666666666666668,63.04347826086956,82.82352941176471,85.71428571428571,70.75,86.16666666666667,85.76923076923077,69.3529411764706,51.75,4.166666666666667,24.071428571428573,82.11111111111111,29.454545454545453,76.64285714285714,52.44444444444444,29.90909090909091,29.85,10.866666666666667,92.46153846153847,58.7,30.88888888888889,75.33333333333333,69.06666666666666,36.9375,53.1,83.5,61.09090909090909,94.52941176470588,93.0,31.642857142857142,65.57142857142857,50.57142857142857,69.71428571428571,38.857142857142854,32.714285714285715,93.0909090909091,86.57142857142857,32.0,74.21428571428571,78.85714285714286,97.25,70.11111111111111,42.8,86.78571428571429,95.54545454545455,75.9090909090909,78.4,25.666666666666668,60.46666666666667,79.16666666666667,92.92857142857143,85.0
Expected Reciprocity,37.25,32.75,41.0,33.25,62.083333333333336,42.72727272727273,41.44444444444444,48.69230769230769,85.65,79.2,25.526315789473685,53.375,69.0,67.93333333333334,91.0,63.46153846153846,44.214285714285715,27.0625,29.5,23.11111111111111,70.23076923076923,67.75,41.529411764705884,38.166666666666664,76.78571428571429,46.36363636363637,52.0,37.57142857142857,48.266666666666666,35.705882352941174,43.916666666666664,24.666666666666668,34.7,38.5,32.125,15.23076923076923,30.0,44.31578947368421,45.25,57.666666666666664,49.8,37.416666666666664,33.4,79.5,81.76923076923077,86.0,69.875,82.53333333333333,55.45454545454545,69.41666666666667,74.23076923076923,86.91666666666667,72.0,76.42105263157895,31.857142857142858,23.333333333333332,75.0,21.5,32.94117647058823,21.2,23.857142857142858,12.933333333333334,24.0,45.642857142857146,49.166666666666664,72.6,72.625,45.333333333333336,71.25,67.25,67.21428571428571,56.25,76.16666666666667,81.0,55.25,70.80952380952381,67.07692307692308,46.6,52.77777777777778,43.333333333333336,48.416666666666664,37.2,38.5,66.8,69.14285714285714,41.07692307692308,18.818181818181817,55.36363636363637,58.07692307692308,38.625,72.8,46.5625,71.75,86.2,62.0,28.6,71.375,38.733333333333334,14.555555555555555,82.0,60.875,62.9375,73.5,65.75,39.18181818181818,58.125,85.27272727272727,77.73333333333333,54.44444444444444,72.36363636363636,67.0,66.4,48.714285714285715,42.36363636363637,26.285714285714285,70.5,55.22222222222222,72.13636363636364,64.4,60.285714285714285,34.833333333333336,33.857142857142854,22.0,59.666666666666664,7.583333333333333,71.28571428571429,56.4,44.46153846153846,45.07692307692308,52.25,71.25,82.4,56.90909090909091,48.833333333333336,43.142857142857146,66.22222222222223,42.23529411764706,71.53846153846153,65.92857142857143,61.5,13.5,81.42857142857143,22.2,27.555555555555557,49.0,41.0,31.75,58.333333333333336,60.888888888888886,55.54545454545455,82.18181818181819,77.33333333333333,45.55555555555556,38.3,26.90909090909091,19.875,59.888888888888886,64.71428571428571,36.23529411764706
Strategic,7.933333333333334,19.692307692307693,10.88888888888889,27.266666666666666,17.0,72.08333333333333,14.4,12.875,71.42857142857143,79.45,72.55555555555556,56.333333333333336,58.27272727272727,85.11111111111111,78.42857142857143,85.8,91.85714285714286,85.66666666666667,73.71428571428571,43.666666666666664,54.285714285714285,78.16666666666667,25.75,34.833333333333336,52.25,30.72222222222222,13.785714285714286,6.888888888888889,24.375,21.444444444444443,37.57142857142857,16.0,23.363636363636363,19.75,28.454545454545453,77.14285714285714,14.714285714285714,43.625,50.0,15.625,21.6875,23.363636363636363,23.416666666666668,81.0,75.33333333333333,83.22222222222223,89.0,86.28571428571429,75.28571428571429,74.83333333333333,80.4,84.6,69.14285714285714,71.25,79.125,48.0,90.625,49.388888888888886,77.375,78.73333333333333,73.9090909090909,81.18181818181819,53.15384615384615,35.73684210526316,85.14285714285714,88.85714285714286,89.88888888888889,81.0,84.0,62.333333333333336,40.0,53.06666666666667,85.125,62.9,72.83333333333333,52.857142857142854,84.22222222222223,55.5,43.833333333333336,67.25,51.4,51.5,50.36363636363637,67.33333333333333,84.75,66.25,55.166666666666664,61.45454545454545,63.714285714285715,44.75,72.54545454545455,88.75,75.75,60.69230769230769,74.4,38.5,57.333333333333336,82.28571428571429,77.16666666666667,75.3529411764706,97.42857142857143,36.22222222222222,42.90909090909091,52.45,50.93333333333333,48.2,74.44444444444444,74.0,32.21052631578947,18.0,26.0,36.72727272727273,42.875,17.454545454545453,23.4375,71.45454545454545,79.11111111111111,60.916666666666664,25.875,59.8,40.0,67.625,69.28571428571429,61.72222222222222,40.88235294117647,22.071428571428573,34.77777777777778,68.11111111111111,29.76923076923077,33.111111111111114,50.68421052631579,87.0,18.714285714285715,40.294117647058826,20.9375,21.77777777777778,47.214285714285715,44.25,51.0,32.86666666666667,71.66666666666667,83.36842105263158,23.38888888888889,36.857142857142854,70.11111111111111,37.214285714285715,15.55,15.0,50.888888888888886,75.66666666666667,19.0,20.266666666666666,26.272727272727273,21.90909090909091,85.92857142857143,45.55555555555556,34.72727272727273,24.357142857142858,10.5
