,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
280,4,47,16,100,5,6,100,100,2
281,5,10,6,100,4,4,100,100,5
282,5,10,6,100,4,4,100,100,5
283,31,59,75,100,7,11,100,100,14
284,42,46,11,87,3,11,69,100,27
285,40,33,27,100,7,4,86,100,17
286,31,59,75,100,7,11,100,100,14
287,42,46,11,87,3,11,69,100,27
288,3,54,54,99,1,5,99,98,20
289,29,55,45,75,0,3,70,100,29
290,3,54,54,99,1,5,99,98,20
291,4,49,31,100,11,39,81,98,1
292,29,26,30,100,32,27,100,100,28
293,1,54,51,100,15,14,87,83,16
294,2,2,2,100,2,3,100,100,2
295,3,50,50,100,1,10,89,100,15
296,1,57,59,71,7,10,91,100,2
297,14,33,54,99,0,1,100,100,1
298,29,50,50,100,11,30,100,100,47
299,7,54,43,100,7,5,100,99,7
300,1,48,46,100,3,4,98,99,1
301,3,51,49,100,3,5,100,100,6
302,7,28,31,100,1,40,100,100,14
303,6,44,54,100,5,11,90,100,26
304,1,47,66,68,7,7,100,100,16
305,12,50,50,95,11,12,100,100,8
306,4,50,24,100,1,3,100,100,7
307,6,48,7,100,5,12,53,82,6
308,1,40,56,100,3,6,100,100,4
310,1,75,72,58,0,1,90,100,1
311,1,63,79,72,0,1,89,100,1
312,2,50,50,100,4,10,66,97,31
313,1,44,43,65,13,13,99,95,1
314,38,27,29,100,2,3,100,100,5
315,12,43,51,100,8,6,100,100,16
316,1,70,68,100,4,3,100,100,1
317,1,38,51,100,0,1,100,100,8
318,1,97,89,75,5,4,100,97,3
319,29,55,45,75,0,3,70,100,29
320,3,50,49,100,2,1,100,100,23
321,3,46,50,100,6,18,74,96,47
322,1,51,49,100,15,11,75,100,40
323,3,50,53,100,2,6,100,100,12
324,17,52,50,100,4,7,100,100,7
325,1,54,51,100,15,14,87,83,16
326,1,56,58,100,1,1,81,100,5
327,1,40,41,100,3,8,96,100,6
328,4,50,50,97,2,2,97,97,1
329,0,50,51,100,0,0,100,100,0
330,3,45,56,100,3,2,94,100,14
331,1,92,43,57,6,13,59,100,15
332,0,49,79,100,0,0,100,99,0
333,7,49,50,100,8,46,100,100,5
334,3,51,81,100,3,48,62,51,10
335,4,36,44,100,2,2,100,100,3
336,2,2,2,100,2,3,100,100,2
337,1,50,69,100,6,18,100,100,31
338,14,33,54,99,0,1,100,100,1
339,22,71,29,87,12,48,95,56,32
340,12,24,32,100,3,1,100,100,14
341,1,29,60,100,0,1,78,79,1
342,8,43,56,100,4,2,88,92,3
343,6,54,11,100,7,10,100,100,11
344,39,50,22,100,5,5,100,100,34
345,1,84,82,100,0,1,94,100,1
346,6,49,45,100,0,0,53,100,9
347,4,53,46,96,2,12,97,96,29
348,1,51,50,100,1,1,100,100,4
349,29,50,50,100,11,30,100,100,47
350,0,49,73,100,0,0,100,100,0
351,5,43,44,100,7,8,96,99,20
352,18,35,51,100,5,9,100,100,17
353,0,59,33,100,2,11,100,100,13
354,4,48,46,100,5,6,100,100,5
355,1,49,49,100,1,5,100,100,10
356,3,51,49,100,3,5,100,100,6
357,0,50,50,100,0,0,100,100,0
358,1,50,50,100,1,1,100,100,1
359,1,50,10,100,1,1,100,100,1
360,21,48,48,93,4,6,100,100,6
361,1,27,63,83,7,9,72,100,26
362,6,48,49,100,1,8,100,100,13
363,6,35,55,79,6,6,99,99,13
364,3,50,50,100,2,3,100,100,11
365,7,56,40,100,7,22,75,93,35
366,2,48,88,100,2,4,100,100,2
367,0,11,47,100,6,26,100,100,4
368,1,61,70,100,10,21,68,100,33
370,1,40,45,100,4,15,83,68,31
371,7,28,31,100,1,40,100,100,14
372,13,49,50,99,2,6,99,99,33
373,1,39,53,100,0,43,55,70,1
374,0,48,47,100,0,0,100,100,0
375,1,46,46,100,1,1,100,100,1
376,3,40,44,100,5,4,100,100,12
377,36,10,45,94,5,11,68,94,25
379,18,49,32,99,0,1,90,100,1
380,1,91,67,97,3,6,100,95,21
381,6,49,62,100,5,8,91,97,19
382,6,44,54,100,5,11,90,100,26
383,1,47,46,99,6,24,83,100,1
384,4,50,50,99,4,7,53,100,13
385,7,5,46,100,5,12,70,98,30
386,37,41,77,100,3,5,100,100,13
387,5,54,54,100,3,6,100,87,47
388,0,41,50,100,0,0,100,100,0
389,6,52,23,89,6,20,80,82,28
390,8,43,59,100,6,23,100,100,1
391,4,54,52,100,0,49,100,100,1
392,4,50,50,100,3,16,100,100,27
393,4,50,46,100,8,16,97,99,15
394,7,12,11,100,8,13,90,100,15
395,1,100,100,100,0,1,100,100,1
396,8,35,60,100,2,3,85,92,2
397,25,22,26,84,6,4,98,98,7
398,1,53,67,91,0,1,90,100,6
399,1,47,66,68,7,7,100,100,16
400,5,39,32,98,3,4,83,91,9
401,45,69,21,100,1,6,100,100,10
402,6,57,67,100,3,3,100,100,7
404,3,50,71,92,4,6,74,91,4
405,5,5,4,100,3,5,84,100,0
406,12,22,39,100,7,3,100,100,5
407,1,50,51,100,1,1,100,100,2
408,10,65,82,75,5,10,93,90,29
409,6,42,38,100,2,2,100,100,4
410,44,67,50,83,10,42,72,100,18
411,3,51,58,95,1,6,95,100,13
412,2,32,54,98,2,11,98,96,34
413,7,54,59,100,7,8,100,100,5
414,0,50,60,99,0,7,100,98,0
415,17,36,34,100,1,18,100,100,8
416,20,11,17,100,6,7,100,100,12
417,6,40,39,100,4,22,100,69,45
418,11,39,41,100,25,24,71,58,29
419,8,98,100,99,4,45,100,99,26
420,0,50,49,100,4,3,100,100,4
422,33,45,59,100,8,19,76,100,33
423,5,50,50,85,1,6,100,100,25
424,30,56,38,100,6,13,81,95,29
425,33,31,61,100,0,0,75,55,0
426,27,28,56,99,6,22,77,100,8
427,25,70,5,100,5,16,69,100,22
428,4,9,14,100,10,19,100,100,35
429,0,8,12,100,7,16,100,100,17
430,29,79,56,83,11,21,99,99,30
432,30,49,47,75,14,21,75,81,17
433,47,48,11,99,1,1,100,100,2
435,16,50,42,92,3,2,100,100,7
436,5,50,50,100,5,6,100,100,9
437,17,27,73,96,3,24,100,98,49
438,16,46,43,81,5,6,100,100,4
439,3,46,84,60,7,11,91,93,26
440,2,46,46,96,0,0,100,98,0
441,28,84,72,90,5,23,87,74,12
443,32,20,14,57,6,37,92,98,22
444,1,53,89,80,11,4,100,100,8
445,0,35,43,100,0,0,76,100,6
446,0,49,100,100,7,7,100,100,7
448,4,1,15,100,3,2,100,100,3
449,31,76,86,83,10,9,98,100,14
450,10,50,33,100,2,2,89,100,18
451,47,49,42,97,3,16,60,99,35
452,1,50,20,100,4,3,100,100,3
453,0,49,50,85,0,4,81,100,8
454,1,11,51,100,1,3,100,100,11
455,9,16,58,96,6,42,100,95,18
456,2,58,44,100,3,2,98,98,2
457,12,72,86,97,4,6,97,97,6
460,10,59,50,100,5,19,79,64,44
461,0,31,47,100,7,8,100,100,6
462,14,31,56,90,8,27,77,100,45
463,0,53,48,100,1,0,100,98,7
464,2,54,54,100,4,4,92,100,27
465,29,29,82,61,4,3,98,100,21
466,8,24,66,100,6,8,100,100,10
467,31,71,81,71,16,17,69,100,18
468,30,65,97,89,0,0,100,100,0
470,15,17,21,100,1,2,97,99,0
471,2,27,22,100,2,22,100,100,3
472,26,23,23,100,29,25,61,100,21
473,0,49,50,96,21,17,100,100,12
474,17,50,52,100,7,22,80,82,11
477,20,55,53,99,11,17,98,99,10
478,17,30,32,77,6,22,69,72,17
479,20,50,60,100,1,1,100,100,1
481,10,26,38,98,0,21,100,99,7
482,5,96,98,98,6,12,97,72,32
483,33,39,33,100,7,2,83,100,23
484,45,45,43,100,13,33,81,100,1
485,2,27,33,100,16,28,60,100,21
486,10,83,73,100,7,31,69,73,8
487,6,47,67,100,8,6,100,100,6
488,2,42,43,100,1,1,100,100,4
489,0,50,50,100,0,2,100,100,9
491,12,50,50,100,7,8,100,100,8
492,7,33,72,100,6,6,100,100,7
493,38,84,53,100,12,13,83,97,23
494,6,63,75,100,12,21,82,100,44
495,6,53,43,100,8,13,83,78,8
496,0,69,11,79,7,7,100,100,11
497,22,22,26,55,7,9,100,100,33
498,3,50,50,100,1,2,100,70,2
499,2,68,66,65,12,16,94,100,24
500,14,55,100,100,13,8,100,100,49
501,17,32,42,91,11,26,84,81,20
502,2,100,100,100,3,9,100,100,17
503,6,62,51,100,5,6,94,97,11
504,30,47,58,100,4,5,100,100,12
505,1,10,26,100,0,0,100,100,0
506,6,45,57,100,12,40,100,100,12
507,19,63,67,100,22,31,100,96,16
509,2,50,66,100,4,18,100,100,7
510,5,3,2,72,5,7,82,90,8
511,16,49,39,87,5,6,95,92,13
512,1,24,42,100,1,3,98,100,12
513,1,95,85,100,2,4,100,100,6
514,1,78,61,83,29,18,100,100,11
516,1,58,53,100,12,20,84,100,23
517,8,45,36,100,1,4,100,100,25
518,33,55,47,100,4,2,100,100,3
519,10,100,7,100,2,2,100,100,1
520,7,6,7,100,5,8,100,81,19
521,21,33,73,83,9,18,100,100,30
522,26,17,96,100,1,1,100,100,1
523,0,48,54,100,3,28,51,100,23
524,49,51,49,100,21,3,67,91,1
525,8,15,27,96,5,5,92,92,8
526,10,50,50,100,2,10,100,100,11
527,5,45,55,97,5,15,84,88,11
528,4,50,80,97,23,5,100,100,10
529,32,42,51,100,7,8,99,96,23
530,1,100,100,100,3,3,100,100,1
531,26,77,19,100,7,21,56,84,32
532,11,92,72,96,4,13,78,100,26
533,15,59,45,73,2,11,100,100,18
534,3,50,49,100,0,0,100,100,0
536,0,50,59,92,0,5,69,81,15
537,22,63,72,100,7,36,100,100,33
538,0,43,40,100,5,1,100,100,9
539,1,50,50,100,1,1,100,100,1
540,32,100,100,100,10,26,63,100,26
541,33,82,100,100,4,25,68,100,36
542,0,45,49,100,6,8,100,100,9
543,5,44,52,100,2,3,100,100,4
544,5,49,27,98,5,20,98,100,0
545,19,71,75,100,1,16,75,61,21
548,8,61,41,100,9,18,100,100,20
549,26,100,100,100,26,30,100,100,5
550,8,61,59,92,5,11,51,89,23
551,9,9,16,76,6,5,78,78,7
552,4,51,50,100,5,11,100,100,23
553,2,45,55,100,2,14,92,100,38
555,1,92,93,93,4,28,69,100,48
556,18,54,52,65,33,44,86,63,16
557,17,21,30,100,25,32,97,100,47
558,0,50,50,100,2,3,87,95,13
559,24,20,29,89,6,5,97,97,8
560,6,56,57,99,5,12,100,100,23
561,4,46,52,100,2,8,65,100,13
562,5,32,57,99,1,3,98,96,27
563,5,50,50,100,3,2,100,100,8
564,3,16,12,100,1,5,96,97,8
565,19,59,42,94,12,12,86,85,33
566,6,23,36,96,8,41,100,91,23
567,7,46,100,100,6,48,100,100,8
568,11,94,94,94,9,13,92,94,3
569,1,16,31,100,7,16,100,100,26
570,0,77,56,97,0,27,97,98,0
571,4,52,52,100,4,3,100,100,4
572,28,57,73,100,12,11,100,100,9
574,7,100,100,100,30,22,100,100,18
575,4,65,83,89,25,24,92,94,19
576,24,75,27,76,13,8,85,85,4
577,32,34,100,100,21,5,100,100,1
578,10,52,50,98,5,5,100,95,12
580,18,15,78,100,5,10,100,100,15
581,25,50,50,100,0,0,100,100,0
582,6,29,3,100,6,7,100,100,7
583,17,43,66,95,11,18,97,99,6
584,5,51,31,90,10,37,82,98,26
585,11,18,16,100,4,5,72,90,4
586,8,32,13,100,5,25,100,83,22
587,2,48,7,100,3,3,100,100,4
588,7,50,26,97,14,17,60,95,29
589,7,52,50,100,3,6,100,100,4
590,6,7,12,100,6,12,78,100,7
591,8,6,5,100,21,21,88,83,6
592,7,66,97,66,10,30,82,100,20
593,19,46,51,76,18,12,67,70,16
594,26,26,17,100,6,24,100,100,18
595,1,51,49,100,1,1,100,100,1
596,3,53,53,99,2,9,66,91,20
597,10,57,43,92,4,23,85,100,14
598,12,31,21,100,0,11,100,100,11
599,3,25,34,100,4,10,83,100,19
600,25,72,9,86,6,7,100,100,27
601,1,50,50,100,1,2,95,100,5
602,1,50,50,98,1,1,97,97,6
