,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
132,2,55,57,92,3,10,92,100,21
133,1,50,60,100,1,1,100,100,1
134,0,50,50,100,0,0,100,100,0
135,2,50,50,100,8,20,72,100,42
136,1,50,50,100,1,1,100,100,1
137,1,50,50,100,3,4,100,100,6
138,0,10,50,100,0,10,60,100,25
139,0,50,60,100,0,0,100,100,20
140,0,50,53,100,0,3,100,100,15
141,0,50,50,100,0,0,100,100,0
142,9,49,62,100,6,20,55,87,33
143,0,50,50,100,0,0,100,100,0
144,1,10,10,90,1,1,100,100,1
145,3,2,54,100,1,1,100,100,1
147,0,50,50,100,0,0,100,100,0
148,0,33,33,100,0,0,100,100,0
149,0,50,56,100,4,11,64,86,20
150,1,50,50,100,1,1,100,100,1
151,3,19,49,100,1,1,100,100,6
152,0,75,50,100,0,0,100,100,0
153,2,39,38,100,14,22,78,88,37
154,2,46,47,100,2,7,100,100,24
155,0,50,50,100,0,0,100,100,0
156,0,50,87,100,1,8,64,86,25
157,4,50,63,81,4,20,70,100,39
158,4,50,50,100,3,7,96,100,14
159,0,58,57,100,3,2,82,100,26
160,0,62,52,100,1,1,99,100,1
161,1,16,2,100,2,1,100,100,1
162,1,15,52,98,1,9,60,90,10
163,7,50,50,83,14,26,56,94,42
164,1,50,39,100,1,1,100,100,1
165,15,54,52,100,5,7,100,100,8
166,17,19,50,89,4,8,51,98,7
167,0,50,60,90,0,10,80,100,35
168,0,50,50,100,0,0,100,100,0
169,0,50,70,100,0,0,100,100,0
170,20,57,57,100,3,1,63,100,4
171,0,50,90,99,1,2,100,100,23
172,4,50,51,90,0,10,91,100,29
173,4,50,50,100,2,2,100,100,2
174,0,55,53,100,0,0,100,100,0
175,9,49,49,95,3,15,78,92,21
176,2,50,50,100,0,11,86,100,25
177,3,51,51,100,4,7,82,100,20
178,1,44,43,97,2,4,99,100,6
179,10,52,51,100,8,16,100,100,30
180,5,49,49,100,0,0,100,100,3
181,3,37,27,100,4,9,87,100,22
182,7,50,84,100,2,12,89,100,18
183,1,50,50,100,5,10,80,100,30
184,2,52,49,100,1,14,60,100,27
185,2,50,55,100,0,10,61,100,28
186,11,52,70,100,3,18,97,100,32
188,9,50,52,100,1,10,81,100,34
189,1,50,50,100,1,1,100,100,1
190,2,50,50,100,2,3,96,100,4
191,6,50,50,100,3,3,91,100,6
192,4,45,28,100,4,4,100,100,4
193,1,50,50,100,1,6,62,82,13
194,0,50,50,100,0,0,100,100,0
195,0,23,45,100,0,0,99,100,0
196,5,50,60,100,4,12,60,79,30
197,0,50,55,100,0,0,100,100,0
199,0,49,86,100,0,12,58,100,25
200,1,42,68,100,3,16,100,100,34
201,3,53,71,100,3,25,90,99,44
202,4,31,50,100,5,15,77,100,5
203,1,50,50,100,5,20,100,80,12
204,1,50,50,100,1,5,85,100,3
206,5,50,50,100,1,15,80,100,30
207,1,49,51,100,2,15,60,100,31
208,2,50,50,100,5,6,97,100,9
209,0,50,50,100,0,0,100,100,0
210,0,50,50,81,1,5,70,80,15
211,0,50,50,100,0,0,100,100,0
212,3,50,50,100,1,20,80,100,40
213,1,50,50,100,1,1,100,100,1
214,1,50,50,100,1,1,100,100,1
215,1,50,50,100,1,1,75,100,21
216,5,52,52,99,5,5,76,99,11
217,2,51,54,98,1,2,86,98,10
218,1,50,50,100,1,1,100,100,1
219,4,65,57,100,5,5,100,100,5
220,0,37,69,100,0,0,100,100,11
221,0,50,50,100,0,8,76,100,30
222,0,50,50,100,0,20,65,100,36
223,1,41,58,100,2,2,100,98,3
224,2,20,5,90,1,1,100,100,1
225,3,52,73,94,0,0,100,100,0
226,2,50,50,97,5,7,98,99,28
228,0,77,77,100,0,7,100,100,19
229,1,50,50,100,1,1,100,100,1
230,0,50,50,100,0,0,100,100,0
231,3,50,49,100,4,4,99,100,13
232,1,50,50,100,1,11,70,100,28
233,10,50,50,100,2,3,100,100,3
234,5,20,75,100,1,1,100,100,1
235,1,50,50,100,1,1,100,100,1
236,0,0,0,100,0,0,100,100,0
237,0,35,30,100,0,0,100,100,0
238,0,50,60,100,0,0,99,100,0
239,4,15,15,99,5,9,61,98,20
240,14,49,47,100,11,28,95,100,4
241,1,50,50,87,14,20,71,85,42
242,1,50,50,100,1,5,70,100,25
243,5,50,50,100,4,10,63,89,28
244,3,51,3,98,3,4,98,99,3
245,0,50,55,100,0,7,79,91,24
246,1,49,56,100,1,3,81,100,17
247,1,50,50,100,1,10,90,100,6
248,1,50,50,100,1,2,90,99,30
249,0,50,50,95,0,8,69,100,25
251,2,52,52,100,1,6,93,100,15
252,0,50,50,100,0,0,100,100,0
253,0,50,50,100,0,0,100,100,0
254,14,33,61,100,2,7,100,100,12
255,1,50,50,100,1,5,85,100,10
256,2,53,71,100,3,25,51,87,35
257,0,50,50,100,0,0,100,100,4
258,1,50,50,90,0,5,65,100,19
259,2,0,5,99,0,0,78,100,8
260,0,50,50,98,2,7,86,94,24
261,0,50,50,100,1,13,70,82,23
262,4,51,61,100,2,7,100,100,20
263,5,50,50,100,2,8,100,100,2
264,1,50,50,100,1,10,70,100,26
265,1,50,50,100,1,10,79,91,28
266,1,50,50,100,1,6,60,80,20
267,0,50,53,91,0,7,84,100,9
268,4,52,52,100,3,2,100,100,3
269,5,50,50,100,2,10,51,94,22
270,0,50,50,100,0,0,100,100,0
271,0,50,50,100,0,0,100,100,15
272,0,54,54,100,2,11,83,100,24
273,2,47,31,100,6,20,64,100,34
274,2,52,51,100,2,3,78,86,12
276,2,51,60,97,4,3,88,100,6
277,1,50,50,100,1,1,100,100,1
278,4,53,35,91,0,2,95,100,29
279,5,15,35,80,5,5,100,100,6
280,2,52,60,100,2,9,72,91,25
282,11,50,55,100,1,5,91,100,15
283,0,50,50,100,0,4,76,100,25
284,0,48,47,100,0,0,100,100,10
285,1,49,60,100,1,1,90,100,1
286,4,50,50,100,4,2,100,100,13
287,0,20,70,100,0,0,100,100,0
288,0,50,50,100,0,10,80,89,30
289,0,52,51,100,2,12,66,100,21
290,0,53,54,99,5,11,61,100,25
291,1,76,54,100,0,23,100,100,22
292,4,51,52,99,3,9,63,81,20
294,0,48,50,100,0,7,41,100,20
296,0,50,15,100,0,0,100,100,0
297,2,19,27,100,4,12,76,100,29
298,2,50,40,92,6,11,81,94,21
299,6,49,62,79,5,10,79,93,9
300,2,50,50,100,1,2,100,100,2
301,1,50,50,80,1,14,78,100,32
302,2,44,64,100,9,16,55,100,29
303,1,50,50,100,1,10,90,100,25
304,0,50,43,100,0,21,83,100,33
305,0,50,81,100,4,6,100,100,30
307,5,38,57,100,1,3,72,100,6
308,3,50,50,100,1,4,100,100,28
309,1,50,50,100,1,1,100,100,20
310,1,50,60,100,1,4,100,100,30
311,1,50,55,100,1,3,70,100,15
312,2,50,50,100,0,0,100,100,0
313,4,53,26,100,5,7,47,100,18
314,0,50,50,100,0,0,100,100,0
315,1,50,50,93,1,2,75,100,15
316,7,53,52,99,3,3,80,98,3
317,9,53,52,95,6,4,100,100,5
318,3,48,80,100,5,4,100,100,3
319,2,36,73,100,3,12,63,100,30
320,0,45,50,100,0,4,99,100,4
321,1,50,50,100,1,1,100,100,2
322,1,50,50,100,0,4,87,100,27
323,1,50,63,100,2,5,65,92,18
324,0,19,30,100,0,6,100,100,6
325,0,50,78,100,7,23,88,100,25
326,6,41,63,100,4,7,100,100,6
327,1,50,50,100,1,5,70,100,25
328,9,48,49,100,0,0,100,100,0
329,0,60,60,95,0,0,100,100,10
330,1,7,51,100,1,5,36,100,10
331,7,44,43,100,9,10,91,100,14
333,3,50,50,100,1,1,100,100,3
334,5,50,50,95,0,10,90,100,20
335,5,45,43,100,5,4,92,91,29
336,1,50,50,100,1,1,100,100,1
337,6,52,52,100,8,19,69,100,39
338,10,50,45,100,0,5,70,90,15
340,0,50,62,100,1,2,86,100,16
341,0,10,11,100,0,4,100,100,20
342,0,50,50,100,3,9,68,100,29
343,4,53,53,96,4,3,94,94,2
344,0,50,50,100,0,0,89,100,8
345,0,50,50,100,0,3,75,100,12
346,1,50,50,100,1,15,100,100,25
347,2,44,50,100,1,1,100,100,1
348,0,31,50,100,0,15,64,100,45
349,0,50,50,100,0,20,100,80,30
350,0,50,50,100,0,0,100,100,0
351,1,5,7,86,6,11,95,95,15
352,11,59,53,100,4,3,100,100,6
353,0,50,50,100,0,0,100,100,0
354,0,50,50,100,0,0,100,100,0
355,4,50,50,100,2,2,100,100,4
356,2,50,60,100,1,7,79,93,21
357,3,50,50,100,3,2,83,100,2
358,0,44,47,100,0,9,100,100,17
359,1,51,52,100,1,1,100,100,2
360,0,45,46,100,0,0,100,100,0
361,5,41,42,96,3,10,55,93,22
362,1,50,35,97,0,0,72,94,27
363,4,26,27,99,3,15,85,100,42
364,5,50,51,100,2,10,100,100,44
365,9,50,50,100,4,5,100,100,4
366,3,50,50,100,2,1,100,100,1
367,0,50,60,100,0,5,85,100,15
368,2,52,53,100,1,1,99,100,1
369,1,52,52,100,1,16,68,100,34
371,1,50,50,90,1,1,100,100,1
372,0,50,20,100,0,10,90,100,20
373,0,48,59,98,0,0,73,99,0
374,0,50,50,100,0,0,100,100,10
375,7,56,53,100,6,7,100,99,6
376,0,50,50,100,0,0,100,100,0
377,1,50,50,86,3,13,60,99,26
378,0,50,50,100,5,12,85,100,36
379,0,50,59,100,0,6,89,100,25
381,0,15,22,100,1,10,67,100,31
382,9,38,39,97,4,10,61,88,18
383,0,50,63,100,12,29,75,100,43
384,1,50,50,99,3,16,81,100,42
385,0,50,50,100,0,0,100,100,0
386,0,50,35,90,0,15,80,100,33
387,7,50,28,100,4,7,91,100,19
388,1,50,60,100,1,1,100,100,10
389,1,39,40,87,1,2,99,98,16
390,4,2,2,100,2,11,72,97,27
391,10,50,50,100,10,10,100,100,10
393,0,55,76,100,0,0,100,100,0
394,0,50,75,100,0,0,100,100,0
395,6,58,56,82,5,5,100,100,5
396,1,50,50,100,1,4,95,100,27
397,0,46,45,100,7,24,77,100,40
398,2,50,50,100,1,1,100,100,1
399,1,50,50,100,1,10,75,100,30
400,1,52,55,100,4,11,100,100,21
401,1,50,50,100,1,5,70,100,30
402,0,50,50,100,0,0,100,100,0
403,3,51,48,100,4,9,56,100,25
404,3,50,50,100,2,7,65,78,14
405,6,50,50,100,2,4,100,100,25
407,16,49,79,94,0,0,100,100,2
408,0,50,50,100,1,1,95,100,30
409,4,56,53,95,7,11,83,95,25
410,2,51,61,100,2,4,87,100,8
412,0,70,70,100,0,0,100,100,0
413,1,2,49,100,1,1,100,100,24
414,2,50,50,100,1,1,100,100,3
415,10,50,50,100,10,10,100,100,10
416,1,50,51,100,1,1,100,100,1
417,0,50,50,100,0,0,100,100,0
418,3,54,54,99,3,3,84,99,19
419,0,51,51,100,0,0,100,100,0
420,1,12,17,95,2,4,73,99,9
421,1,50,50,100,1,1,100,100,2
422,2,50,50,100,3,2,100,100,7
423,1,50,50,100,1,18,76,100,42
424,1,52,60,100,3,2,75,100,18
426,2,50,70,100,5,8,79,100,14
427,0,50,40,100,0,3,75,100,20
428,5,46,47,96,4,9,99,96,24
429,0,50,50,100,0,0,100,100,0
430,12,52,44,83,3,8,61,100,24
431,1,23,50,100,1,1,88,100,1
432,0,36,35,100,3,8,55,100,12
433,3,48,72,100,5,17,70,88,10
434,14,50,50,100,3,4,100,100,5
435,1,50,50,100,1,3,100,100,10
436,1,50,51,100,1,1,100,100,5
437,1,50,53,100,1,7,72,92,22
438,6,17,70,100,2,1,100,100,2
439,0,51,69,100,7,22,85,100,39
440,3,44,43,98,5,10,99,100,5
441,10,45,43,100,14,34,100,100,2
442,1,50,50,100,1,20,74,97,39
443,6,50,50,96,11,28,87,99,47
445,0,16,60,100,1,1,100,100,4
446,0,50,50,100,1,1,87,100,22
447,1,50,65,100,1,2,80,100,10
449,9,58,58,100,3,3,100,98,2
450,6,49,33,92,5,6,96,95,9
451,0,50,50,100,0,0,100,100,0
452,1,54,53,98,1,7,78,100,19
453,0,50,50,100,0,0,100,100,0
454,1,50,50,100,2,9,99,100,20
455,4,23,48,100,4,17,89,89,29
456,6,50,50,100,2,2,100,100,1
457,0,51,51,100,1,1,100,100,1
458,0,44,44,100,0,5,73,100,15
459,0,51,49,100,10,26,58,100,42
461,3,51,49,100,6,4,100,100,3
462,0,65,80,100,0,6,100,100,29
463,1,49,49,100,1,7,60,88,21
464,0,40,30,100,0,0,100,100,0
465,5,52,52,94,1,5,92,78,14
466,4,50,50,100,8,23,69,97,42
467,0,50,50,100,0,0,100,100,0
468,0,50,50,100,0,0,100,100,15
470,0,50,50,100,0,0,100,100,0
471,0,0,0,100,0,0,82,100,25
472,3,40,50,100,1,5,80,100,14
473,1,53,53,96,1,2,100,100,1
474,5,50,51,100,3,7,80,92,12
476,2,55,58,94,5,4,100,100,9
477,3,32,59,100,5,22,64,100,46
478,2,46,47,100,2,15,52,90,35
479,0,50,50,100,0,0,100,100,0
480,1,50,70,100,1,1,100,100,1
481,0,50,50,100,0,0,100,100,0
482,0,50,50,100,0,10,80,90,30
483,3,50,50,100,1,6,84,100,23
484,3,2,48,100,1,1,100,100,1
485,2,51,50,100,0,6,85,100,22
486,0,50,50,100,0,11,76,100,29
487,1,18,17,100,1,1,100,100,1
488,5,52,45,100,5,14,100,100,21
489,2,52,44,94,5,10,70,89,17
490,5,5,7,100,3,5,83,98,14
491,2,52,51,100,5,5,100,100,3
492,3,50,50,100,1,7,78,100,12
493,1,50,49,99,1,1,91,100,1
494,1,50,50,100,1,1,100,100,2
496,2,50,50,100,3,20,63,100,35
497,5,23,38,100,12,23,51,100,35
499,3,4,40,100,4,10,75,100,24
500,9,19,26,100,2,8,68,100,16
501,3,51,29,100,2,9,80,97,19
502,1,54,54,100,1,9,99,100,19
503,10,39,30,80,4,4,100,100,4
504,0,50,50,100,3,9,100,100,14
505,0,50,60,100,0,10,70,90,30
507,1,50,50,100,1,1,100,100,24
508,0,40,36,100,0,0,100,100,28
509,1,50,60,100,1,5,75,100,20
510,0,50,50,100,0,0,100,100,0
511,1,52,53,100,1,1,100,100,1
512,3,50,49,100,1,10,100,100,29
513,0,44,43,99,2,17,82,100,46
514,1,51,18,100,2,1,100,100,1
515,4,50,50,100,3,1,100,100,1
516,0,20,25,95,0,0,100,100,5
517,4,42,46,100,4,12,54,100,24
518,0,50,29,100,0,0,100,100,0
519,1,50,50,100,1,20,86,100,45
521,1,48,48,100,2,2,100,100,2
522,2,50,48,100,2,4,100,100,9
524,0,46,48,98,1,2,100,99,19
525,5,50,50,100,2,8,70,100,25
526,0,9,31,100,0,0,100,100,0
527,0,50,76,100,0,0,100,100,0
528,6,6,19,100,4,5,84,100,15
529,6,50,50,100,5,6,100,100,31
530,2,50,49,100,1,6,82,100,28
532,0,50,50,100,0,10,90,100,20
533,0,50,40,100,0,10,76,100,25
534,5,29,52,100,3,4,100,100,8
535,6,50,60,100,1,3,69,100,6
536,12,5,7,97,5,5,98,100,21
538,1,50,50,100,1,15,75,100,30
539,7,43,27,100,0,4,83,100,13
540,0,55,55,100,0,0,100,100,0
541,7,56,56,97,2,5,94,100,9
542,0,51,50,100,0,0,100,100,10
543,0,52,52,100,0,0,92,100,6
544,0,50,50,100,1,6,75,100,15
545,3,51,51,95,4,5,98,98,3
546,1,46,52,100,1,1,100,100,1
547,0,50,61,100,1,3,88,100,10
548,0,50,50,100,10,20,70,100,35
549,0,50,50,100,1,11,100,85,30
551,0,25,25,100,1,1,100,100,6
552,0,52,50,100,12,17,52,100,29
553,3,59,59,97,4,12,98,100,8
554,0,50,50,100,0,0,100,100,0
555,3,50,50,100,0,0,100,100,0
556,3,57,86,99,0,0,98,100,6
557,3,54,53,100,2,3,99,100,9
558,3,4,30,100,3,5,90,100,19
559,2,51,52,100,2,6,94,100,15
560,0,51,61,100,0,0,100,100,0
561,1,50,50,100,1,25,100,100,30
562,0,50,50,100,0,0,100,100,0
563,0,50,50,100,0,0,100,100,0
564,6,54,52,97,5,5,98,99,5
565,11,51,13,100,4,10,95,100,11
566,3,50,51,100,1,4,100,100,5
567,5,8,10,98,6,7,100,100,18
568,1,50,50,100,1,7,100,100,16
569,6,56,65,99,5,2,99,99,4
570,2,10,25,100,2,2,100,100,13
571,3,50,52,96,7,1,71,92,37
572,5,50,50,95,0,0,100,100,0
573,4,50,51,100,10,11,100,100,12
574,7,50,50,100,1,3,100,100,4
575,1,54,54,100,1,1,100,100,1
576,1,50,50,100,5,13,83,100,42
577,1,50,50,100,1,2,100,100,7
578,3,24,9,100,4,14,84,91,18
579,0,52,72,100,0,0,63,100,0
580,1,50,50,100,1,10,70,100,30
581,0,50,50,100,0,0,90,100,10
582,3,56,56,98,5,15,86,99,21
583,0,50,51,100,0,0,100,100,0
585,0,50,50,100,6,8,74,95,35
586,0,50,50,100,0,0,100,100,0
587,0,50,50,100,0,20,75,100,39
588,5,25,65,100,5,10,85,100,15
589,6,56,59,100,5,4,100,100,6
591,0,50,51,100,7,17,63,89,36
592,1,40,50,100,1,5,90,100,10
593,1,50,50,100,0,10,64,100,30
594,1,50,50,100,1,5,90,100,15
595,0,46,46,100,0,13,69,100,24
596,0,50,52,100,0,9,76,100,15
597,0,50,60,100,0,20,100,90,30
598,0,50,50,100,0,0,100,100,0
599,8,51,50,98,6,6,98,98,9
600,12,52,62,88,11,22,69,89,42
