,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
275,100,51,52,4,4,7,80,100,19
276,100,58,56,10,2,3,100,100,1
277,99,97,97,1,5,5,98,98,5
278,100,81,24,3,1,19,61,100,4
279,72,59,60,42,22,15,55,84,8
280,99,98,44,44,1,1,65,99,16
281,93,35,20,3,5,7,100,100,4
282,100,13,25,2,2,1,100,100,35
283,100,78,66,36,9,37,72,84,36
284,95,84,55,11,2,4,100,100,18
285,59,25,21,47,7,9,100,83,9
286,99,52,51,2,3,5,99,100,15
287,100,55,55,48,3,32,97,97,44
288,100,75,37,1,1,4,100,100,11
289,100,100,50,5,13,9,100,100,12
290,92,50,50,25,1,5,60,100,17
291,99,49,49,5,5,5,100,99,17
292,90,50,10,1,1,5,90,100,20
293,100,50,50,1,2,5,74,100,9
294,75,33,14,23,1,8,72,100,24
295,92,87,86,11,0,0,100,100,0
296,100,29,32,33,34,36,78,100,39
297,100,45,64,21,8,6,100,100,6
298,90,50,30,0,0,0,90,90,0
299,68,22,6,19,2,5,100,100,6
301,99,51,52,0,5,9,99,99,8
302,79,47,45,45,4,13,95,99,1
303,97,91,98,0,0,0,99,99,0
304,55,60,55,32,8,15,100,100,13
305,100,50,50,1,1,2,80,100,20
306,98,35,53,25,38,35,76,100,33
307,74,48,53,25,4,6,100,100,13
308,100,38,10,1,1,5,88,100,14
309,100,46,43,0,3,7,81,100,4
310,100,50,50,16,5,5,100,100,26
311,93,56,39,45,11,46,83,100,39
312,97,48,45,0,6,28,81,100,46
313,100,62,15,3,3,1,100,100,1
314,100,78,51,8,0,0,100,100,5
315,53,50,39,12,12,13,74,100,49
316,94,62,54,5,3,4,92,93,8
317,100,16,3,2,2,2,100,98,4
319,93,50,51,5,5,13,77,89,23
320,73,45,38,46,37,42,63,100,47
321,95,28,31,7,8,15,100,100,36
322,100,100,100,41,15,32,100,100,21
323,100,50,50,10,1,10,80,100,20
324,88,55,48,49,7,5,88,84,8
325,75,37,26,15,5,41,55,100,45
326,100,88,78,1,3,3,100,100,9
329,97,48,18,12,5,16,67,99,36
330,73,25,20,10,9,10,85,100,9
331,84,65,70,26,6,15,100,99,35
332,91,53,71,31,0,23,100,96,13
333,80,50,46,28,1,1,100,100,1
334,55,55,55,6,2,2,100,100,3
335,91,42,42,24,6,9,81,100,15
336,84,51,52,7,7,7,72,99,36
337,100,50,49,1,1,8,52,75,14
338,100,50,50,2,10,14,100,100,16
339,99,47,61,42,21,19,85,100,37
340,98,46,48,3,5,6,98,98,7
341,96,80,52,1,3,3,87,100,17
342,98,91,25,1,1,1,100,100,1
343,88,11,46,5,5,5,78,69,5
344,96,97,96,23,6,5,99,99,7
345,62,47,51,22,1,1,100,99,5
346,80,20,9,1,1,1,100,100,2
347,78,79,63,45,20,16,97,97,12
348,99,39,15,10,33,39,85,100,43
349,98,59,79,6,4,4,100,100,17
350,100,61,47,6,0,0,100,100,0
351,81,8,2,3,1,4,100,100,13
352,98,49,19,1,1,1,89,98,20
353,100,100,51,38,3,4,100,100,4
354,100,38,59,17,12,16,100,100,31
355,100,51,73,37,1,2,100,100,19
356,86,45,41,38,14,14,100,100,12
357,100,85,37,2,1,1,100,100,2
358,79,13,5,39,4,36,57,73,5
359,79,64,67,31,6,14,85,98,18
360,98,82,48,23,9,39,84,100,23
361,95,11,18,37,11,9,83,99,20
362,100,7,6,8,16,18,100,100,29
363,100,45,31,7,12,14,100,100,32
364,100,50,50,1,1,1,100,100,1
365,99,73,43,1,2,15,98,92,31
366,100,6,4,1,1,2,100,100,4
367,100,50,50,17,4,9,100,100,26
368,100,80,50,2,1,1,100,100,1
369,90,58,53,34,19,20,95,96,32
370,100,50,50,1,1,1,100,100,40
371,74,60,59,35,29,29,96,97,21
372,51,57,52,3,18,22,86,91,17
373,90,91,50,0,2,2,100,100,3
374,100,100,59,8,5,17,84,100,39
375,85,25,38,10,13,6,95,98,21
376,99,57,0,0,0,3,99,100,1
377,100,25,25,1,0,0,100,100,0
378,69,8,65,4,3,5,83,80,9
379,98,50,38,6,6,4,98,98,44
380,90,49,46,45,25,25,94,98,40
381,64,15,29,48,14,20,78,90,42
382,100,100,0,0,0,0,100,100,0
383,100,32,21,6,10,6,71,93,13
384,73,40,70,32,6,16,95,96,19
385,96,44,56,5,5,5,97,98,10
386,100,50,52,1,1,1,100,100,1
387,61,36,54,8,4,5,85,93,13
388,74,100,58,25,7,23,74,100,46
389,99,50,98,12,5,5,69,99,19
390,100,50,50,1,1,1,100,100,1
391,100,4,5,2,3,4,83,100,13
392,100,30,38,0,0,23,99,100,1
393,100,100,100,13,4,12,61,100,37
394,99,43,43,4,1,5,100,100,11
395,100,31,9,8,5,6,85,98,8
396,77,74,68,41,12,43,76,77,6
397,66,50,69,38,29,31,74,66,44
398,97,96,89,4,18,15,85,100,36
399,78,45,24,7,3,4,80,84,6
400,100,100,0,0,0,0,100,100,0
401,88,82,66,5,24,13,56,60,21
402,99,85,52,1,1,2,100,100,2
403,83,76,75,6,4,9,91,90,4
404,66,60,55,39,20,40,70,77,32
405,100,50,57,4,3,6,69,100,25
406,100,92,12,15,10,7,100,100,35
407,98,52,4,4,1,2,100,100,4
408,99,98,97,4,6,6,97,97,7
409,100,14,12,17,1,6,100,100,12
410,97,54,50,49,5,7,96,97,11
411,100,35,37,25,21,13,100,100,15
412,83,50,49,7,0,0,100,100,29
413,99,62,88,5,2,2,99,99,6
414,100,54,55,1,2,10,79,100,26
415,86,53,47,47,2,6,69,95,20
417,100,49,46,3,1,32,100,100,1
418,99,5,21,5,5,5,86,98,11
419,100,39,99,5,26,7,83,98,48
420,79,57,45,5,6,9,100,99,12
422,100,47,47,5,6,12,100,100,26
423,100,50,54,22,6,12,69,99,34
424,100,59,18,2,1,1,100,100,3
425,100,68,39,3,4,13,100,100,28
426,100,48,65,5,5,5,61,61,23
427,66,56,62,31,17,18,66,60,28
428,94,10,10,6,5,7,96,92,6
429,100,39,49,1,1,5,70,100,10
430,100,58,73,3,2,6,67,100,20
431,86,52,29,7,14,14,88,90,13
432,96,70,69,20,2,5,62,85,18
433,100,5,5,6,2,18,100,100,6
434,51,50,49,7,5,21,82,100,25
435,81,20,27,12,6,16,92,99,26
436,100,50,47,7,0,6,80,100,30
437,95,40,30,0,0,5,80,100,30
438,100,29,2,2,3,3,70,100,18
439,100,100,50,1,1,25,75,100,19
440,100,50,50,1,1,10,80,100,30
441,100,70,35,2,2,2,100,100,20
442,93,60,55,3,2,3,94,96,27
443,76,50,61,43,3,8,100,99,14
444,100,42,22,1,1,2,100,100,11
445,76,68,49,7,8,13,80,97,27
446,81,3,4,30,3,3,56,73,7
447,90,50,50,10,10,10,100,100,10
448,100,88,32,6,8,12,96,100,8
449,100,100,16,24,3,5,100,100,11
450,100,100,8,6,3,4,100,100,4
451,100,94,35,4,5,6,100,100,8
452,100,49,50,2,1,1,100,100,20
453,87,83,71,12,10,17,95,82,10
454,100,50,50,1,1,5,90,100,15
455,100,80,26,2,4,28,68,100,20
456,100,100,9,8,8,10,100,100,11
457,96,57,53,47,20,22,58,81,30
458,100,39,51,2,2,8,85,100,40
460,74,6,61,25,1,3,100,100,16
461,100,47,50,0,0,0,100,100,11
463,67,58,61,11,3,9,59,98,26
464,100,100,100,33,10,26,62,100,43
465,98,55,57,9,5,5,100,99,7
466,73,64,50,20,10,17,76,85,34
467,80,50,50,18,1,11,75,100,22
468,95,51,53,48,29,3,89,92,49
469,100,48,20,19,1,16,80,100,30
470,100,100,54,2,1,1,100,100,1
471,100,63,27,6,7,16,77,62,37
472,66,30,37,39,24,5,70,90,22
473,94,84,47,40,3,23,84,83,22
474,94,16,14,1,8,34,90,92,9
475,89,41,45,31,5,9,100,77,13
476,80,79,56,30,35,30,93,77,25
477,100,50,50,25,1,5,78,100,15
478,88,49,50,5,4,4,86,99,11
479,100,13,12,11,11,11,78,100,14
480,61,68,73,3,12,27,65,66,15
481,81,47,24,23,7,10,84,100,40
482,86,61,50,11,2,4,57,100,24
483,99,62,11,5,5,5,99,99,5
484,65,0,0,0,0,0,61,70,0
485,69,70,59,25,16,33,91,94,48
486,95,13,43,8,6,8,56,98,24
487,100,50,40,5,1,5,55,100,15
488,91,77,50,6,5,5,96,96,5
489,100,53,55,10,5,9,100,100,12
490,91,100,60,30,1,10,100,100,22
491,100,78,57,0,1,3,100,100,5
492,100,50,50,1,1,7,100,100,27
493,100,50,13,2,3,5,66,100,28
494,92,68,64,21,8,13,83,94,44
495,97,97,52,4,7,20,90,97,35
496,74,12,62,16,4,32,80,65,18
497,100,50,50,3,3,3,80,100,17
498,88,51,53,7,1,2,100,100,4
499,100,52,56,5,10,19,100,100,12
500,100,50,36,13,1,8,67,96,22
501,100,49,51,5,28,47,85,60,25
502,98,5,47,5,9,10,98,99,5
503,78,56,55,5,2,4,89,91,25
504,100,50,51,3,2,13,90,100,19
505,94,50,51,5,6,8,90,96,7
506,78,68,58,18,19,15,86,92,18
507,92,92,44,5,2,2,100,100,4
508,90,52,51,5,9,7,61,100,20
509,100,50,0,0,0,0,100,100,0
510,99,50,50,0,0,0,100,100,1
511,69,72,9,1,4,6,100,100,22
512,84,24,23,40,7,32,68,81,32
513,91,49,50,7,0,0,87,100,9
514,100,50,49,1,4,4,100,100,4
515,98,53,48,6,6,11,76,97,22
516,82,42,41,7,29,22,83,92,25
517,100,50,52,0,6,6,99,98,5
518,98,50,50,27,1,1,100,100,2
519,96,50,50,15,2,21,93,94,7
520,97,48,30,0,0,17,83,98,28
521,79,50,50,0,2,20,73,100,29
522,83,12,5,16,2,4,100,100,11
523,92,55,51,13,5,18,53,69,22
524,95,92,92,20,17,15,95,90,22
525,100,25,50,18,1,1,100,100,3
526,100,45,56,7,2,6,100,100,23
527,100,100,56,2,1,3,100,100,2
528,100,5,3,2,2,28,93,91,37
529,100,50,50,20,3,3,100,100,31
530,100,54,45,5,2,2,72,100,19
531,100,50,50,2,2,2,100,100,2
532,79,84,100,21,33,22,94,88,29
533,100,50,50,1,2,2,97,97,10
534,63,90,71,9,7,4,87,100,21
535,100,50,0,0,0,0,100,100,0
536,100,60,50,20,1,1,100,100,2
537,100,16,6,1,1,5,100,100,14
538,85,86,59,7,2,4,91,89,12
539,100,50,65,5,0,0,100,100,0
540,78,59,54,12,5,1,75,65,23
541,78,36,61,7,5,6,89,89,9
542,89,81,81,7,6,6,98,99,6
543,100,50,50,0,0,5,80,100,10
544,100,50,50,34,1,1,100,100,2
545,100,100,58,3,6,8,53,84,15
546,99,71,69,4,4,5,76,96,5
547,77,59,57,17,7,21,77,97,29
548,95,50,51,1,0,0,100,100,0
549,96,98,34,2,3,4,100,100,15
551,100,53,52,0,1,1,100,100,1
552,99,38,47,8,4,8,80,99,16
553,91,60,53,5,7,11,66,100,6
554,97,4,24,2,18,28,70,71,13
555,98,100,62,30,1,3,97,99,2
557,100,100,50,1,1,15,78,100,25
558,93,49,47,5,5,12,66,95,25
559,98,66,51,2,5,6,98,97,6
561,100,60,4,25,2,2,100,99,6
562,81,50,51,4,5,9,91,91,7
564,100,50,50,1,7,15,73,98,48
565,100,55,50,0,0,0,100,100,0
566,100,73,49,1,1,1,100,100,1
567,95,63,59,26,6,19,56,82,22
568,100,50,50,2,1,2,100,100,5
569,100,50,57,0,1,39,82,76,44
570,96,22,43,37,7,14,97,97,36
571,85,63,48,9,3,4,80,93,21
572,100,97,98,4,4,5,100,100,10
573,88,23,26,24,33,35,69,82,40
574,100,50,49,4,3,3,100,100,13
575,100,49,50,2,2,12,55,100,25
576,62,61,61,33,7,8,93,99,21
578,100,50,25,0,10,8,90,100,5
579,100,50,50,0,0,30,54,100,8
580,90,31,88,10,4,14,91,86,44
581,100,7,50,3,5,43,76,97,24
584,96,49,48,30,0,17,97,98,24
585,100,72,57,31,15,8,100,100,8
586,93,10,11,28,4,18,56,98,11
587,66,66,69,3,24,35,66,89,45
588,100,53,63,11,5,7,80,100,7
589,98,88,24,6,2,2,100,100,1
591,53,0,55,15,0,6,100,100,0
592,84,76,59,11,22,25,89,97,33
593,100,50,18,16,2,8,58,100,28
594,94,48,46,7,4,6,96,97,5
595,88,76,52,6,0,0,100,100,0
596,60,83,84,13,15,9,85,72,5
597,100,6,45,7,5,21,87,100,43
598,59,50,50,18,0,0,90,100,0
599,100,50,50,6,1,1,100,100,2
600,100,89,55,9,11,1,90,86,39
601,96,49,49,4,5,5,99,99,5
602,73,61,83,48,1,3,84,100,1
603,100,53,51,12,1,3,100,100,4
604,95,94,94,6,6,10,96,95,7
605,100,50,50,5,4,10,100,100,20
606,94,55,60,21,1,3,100,100,10
607,92,70,69,8,4,6,98,97,5
608,100,100,6,0,1,6,71,99,21
609,100,22,10,2,6,20,63,100,8
610,63,52,50,9,0,29,79,91,13
611,100,50,33,1,2,8,61,77,12
612,100,50,50,1,1,1,65,63,1
613,87,80,51,15,11,12,99,99,14
614,100,69,43,15,2,3,78,100,16
615,100,60,30,5,5,10,70,100,20
616,100,78,50,0,0,0,100,100,0
617,100,45,15,1,2,2,100,100,4
618,100,62,50,0,7,6,100,100,5
619,96,48,6,6,41,13,70,98,32
620,100,69,80,6,3,4,100,100,12
621,100,52,52,1,3,4,100,100,9
622,78,32,32,8,12,11,93,96,16
623,100,72,12,4,3,5,100,100,11
624,100,100,27,8,17,31,68,73,46
625,100,40,4,3,3,3,83,100,2
628,66,53,44,34,7,22,74,98,5
629,60,69,55,32,41,2,58,70,45
