,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
115,100,56,53,3,4,8,100,100,4
117,99,50,50,3,2,2,82,99,14
118,90,50,50,1,1,1,100,100,25
119,99,53,53,1,1,2,100,100,1
120,100,10,100,3,4,10,100,100,16
122,100,33,72,1,0,0,100,100,4
123,100,47,47,2,2,5,66,100,21
124,100,51,55,10,6,6,80,100,23
125,100,58,58,1,1,1,100,100,1
126,100,50,50,9,2,2,100,100,2
127,100,26,24,2,3,3,100,100,2
128,100,50,50,10,1,1,100,100,10
129,100,50,50,4,6,14,69,89,31
130,100,52,50,1,3,6,67,100,16
132,100,49,51,4,5,4,87,100,5
133,100,50,50,0,0,0,100,100,0
134,81,45,45,0,0,2,70,100,6
135,100,50,70,1,1,5,80,97,30
136,97,50,50,6,3,3,98,100,4
137,100,51,51,3,2,4,100,100,3
138,98,54,54,2,2,1,100,100,1
140,100,20,16,1,2,2,100,100,2
141,100,45,46,2,0,0,100,100,2
142,96,78,54,1,1,9,65,93,37
143,100,50,51,0,0,0,100,100,0
144,92,49,41,4,7,17,77,96,34
145,100,100,48,0,0,0,100,100,2
146,100,46,67,0,8,18,67,100,45
147,100,50,50,1,1,1,100,100,1
148,100,53,40,2,8,13,79,90,35
149,95,42,42,3,7,19,71,86,49
150,97,49,45,5,6,6,87,92,2
151,100,50,61,8,6,16,80,100,31
152,100,50,50,0,0,0,100,100,0
153,100,49,100,1,2,1,100,100,9
154,100,42,44,9,3,3,100,100,3
155,91,40,40,3,3,9,76,99,24
156,100,50,50,0,0,1,100,100,34
157,100,62,50,6,0,12,81,100,27
158,100,81,65,1,1,2,100,100,2
159,94,56,74,1,1,1,95,100,5
160,100,44,83,0,0,0,100,100,6
161,86,25,15,3,1,1,100,100,3
162,79,47,33,7,3,3,100,100,29
163,100,52,42,2,1,1,75,100,29
164,100,53,34,4,3,3,100,100,5
165,100,50,50,1,1,1,100,100,1
166,100,47,44,16,6,6,95,100,5
167,100,60,38,0,2,7,74,100,31
168,100,30,29,1,3,15,72,100,32
169,100,56,56,1,1,1,100,100,2
170,100,50,50,1,1,1,100,100,1
172,100,56,53,0,0,0,100,100,0
173,95,94,81,7,2,4,100,100,4
174,100,49,50,1,2,3,100,100,4
175,100,68,35,1,2,1,100,100,1
176,83,83,45,6,6,6,96,94,25
177,100,49,50,2,1,2,100,100,2
178,100,67,50,1,1,5,80,100,15
179,92,54,48,2,2,4,83,85,7
180,100,50,50,1,1,1,87,100,9
181,100,60,50,6,3,3,100,100,5
182,99,50,50,1,1,3,80,99,15
184,100,62,68,5,0,0,100,100,0
185,100,63,50,0,2,3,100,100,1
186,100,24,22,1,1,1,100,100,1
187,100,80,60,0,0,0,100,100,0
188,94,50,51,10,6,12,73,94,42
190,100,50,50,2,1,2,100,100,1
191,100,54,53,0,0,2,69,100,7
192,100,48,48,3,4,4,97,100,4
193,100,76,12,0,0,3,100,100,14
194,100,50,40,0,1,2,100,100,10
195,100,50,49,1,1,2,100,100,10
196,100,70,70,0,2,4,70,100,10
197,100,60,50,0,1,10,65,100,22
198,100,50,39,1,3,14,79,94,25
199,91,63,34,2,0,0,100,100,0
200,100,50,50,1,3,3,100,100,1
201,100,50,51,1,1,1,100,100,1
202,100,66,40,0,0,8,100,100,18
203,100,49,49,2,1,1,100,100,4
204,100,50,50,0,0,10,100,100,20
205,100,83,57,2,1,1,100,100,1
206,100,58,45,3,1,1,75,100,27
207,100,62,50,6,0,12,81,100,27
208,100,81,65,1,1,2,100,100,2
209,94,56,74,1,1,1,95,100,5
210,100,44,83,0,0,0,100,100,6
211,86,25,15,3,1,1,100,100,3
212,79,47,33,7,3,3,100,100,29
213,100,52,42,2,1,1,75,100,29
214,100,53,34,4,3,3,100,100,5
215,100,50,50,1,1,1,100,100,1
216,100,47,44,16,6,6,95,100,5
217,100,60,38,0,2,7,74,100,31
218,100,30,29,1,3,15,72,100,32
219,100,56,56,1,1,1,100,100,2
220,100,50,50,1,1,1,100,100,1
222,100,56,53,0,0,0,100,100,0
223,95,94,81,7,2,4,100,100,4
224,100,49,50,1,2,3,100,100,4
225,100,68,35,1,2,1,100,100,1
226,83,83,45,6,6,6,96,94,25
227,100,49,50,2,1,2,100,100,2
228,100,67,50,1,1,5,80,100,15
229,92,54,48,2,2,4,83,85,7
230,100,50,50,1,1,1,87,100,9
231,100,60,50,6,3,3,100,100,5
232,99,50,50,1,1,3,80,99,15
234,100,62,68,5,0,0,100,100,0
235,100,63,50,0,2,3,100,100,1
236,100,24,22,1,1,1,100,100,1
237,100,80,60,0,0,0,100,100,0
238,94,50,51,10,6,12,73,94,42
240,100,50,50,2,1,2,100,100,1
241,100,54,53,0,0,2,69,100,7
242,100,48,48,3,4,4,97,100,4
243,100,76,12,0,0,3,100,100,14
244,100,50,40,0,1,2,100,100,10
245,100,50,49,1,1,2,100,100,10
246,100,70,70,0,2,4,70,100,10
247,100,60,50,0,1,10,65,100,22
248,100,50,39,1,3,14,79,94,25
249,91,63,34,2,0,0,100,100,0
250,100,50,50,1,3,3,100,100,1
251,100,50,51,1,1,1,100,100,1
252,100,66,40,0,0,8,100,100,18
253,100,49,49,2,1,1,100,100,4
254,100,50,50,0,0,10,100,100,20
255,100,83,57,2,1,1,100,100,1
256,100,58,45,3,1,1,75,100,27
258,100,53,53,0,0,0,100,100,0
259,100,11,8,1,1,1,100,100,1
260,100,49,45,2,2,4,80,100,14
261,100,50,50,1,1,1,100,100,1
262,100,38,35,1,1,1,100,100,1
263,100,47,3,5,3,3,100,100,30
265,100,50,40,1,1,10,80,100,27
266,100,50,50,1,1,1,100,100,2
267,100,50,50,2,1,1,72,89,1
268,100,46,45,1,2,4,83,100,14
269,100,36,29,4,5,5,100,100,4
270,100,59,49,2,3,4,66,84,14
271,100,50,50,1,1,1,100,100,1
272,100,50,40,1,3,8,80,100,30
273,100,57,38,2,1,1,100,100,1
274,97,49,49,3,2,3,100,100,6
275,100,52,48,3,2,6,84,100,19
276,100,52,50,0,0,0,100,100,1
277,100,51,44,1,5,10,78,100,18
278,100,43,39,0,0,8,100,100,16
280,98,53,33,3,1,13,72,99,37
281,100,50,50,0,0,10,80,100,20
282,100,50,50,1,1,6,75,100,19
283,100,46,47,0,0,0,100,100,1
285,100,52,51,1,2,9,76,100,29
287,100,65,44,1,4,10,70,100,17
288,100,60,50,3,2,1,100,100,2
289,100,50,50,0,3,11,73,93,40
290,100,30,25,0,0,0,100,100,0
291,100,43,58,5,3,4,86,96,14
292,100,16,23,3,3,3,100,100,6
293,100,21,41,1,2,1,100,100,3
294,100,50,50,0,0,0,100,100,28
295,97,48,37,7,4,6,88,95,21
296,100,38,29,1,1,1,100,100,1
297,100,51,50,0,0,0,100,100,0
299,100,40,50,1,1,7,75,93,25
300,100,51,52,4,4,10,78,100,20
301,99,61,53,1,1,8,99,100,21
302,100,50,50,3,4,6,100,100,4
303,90,4,90,1,4,4,100,100,4
304,100,50,50,1,1,24,81,100,4
305,100,38,46,4,2,4,85,100,32
306,100,55,50,2,1,1,100,100,1
307,100,50,50,1,1,1,100,100,1
310,100,43,40,4,3,6,95,100,19
311,100,52,49,0,0,0,100,100,0
312,95,50,42,2,8,19,72,93,35
314,100,55,54,2,1,4,90,100,15
315,100,50,50,0,1,2,60,100,5
316,100,50,50,0,0,0,100,100,0
317,100,81,88,22,2,5,100,100,10
318,100,50,50,0,0,0,100,100,0
319,100,50,49,0,0,0,100,100,0
320,100,50,50,10,1,1,100,100,20
321,94,50,50,3,4,10,99,80,20
323,100,70,70,0,0,0,100,100,0
324,100,28,27,7,4,4,100,100,10
325,100,50,50,1,1,2,100,100,9
326,100,50,50,0,0,0,100,100,0
327,99,51,50,2,0,9,75,100,28
328,100,51,49,2,1,1,100,100,1
329,100,50,10,4,4,4,100,100,4
330,92,44,46,4,4,4,85,88,4
331,100,50,49,0,2,2,100,100,2
332,100,49,50,1,1,10,70,97,30
333,100,44,43,0,3,11,54,85,20
334,100,66,50,2,2,8,75,100,24
335,100,55,53,2,2,3,100,100,14
336,94,83,89,3,1,1,98,100,1
337,100,58,47,1,1,5,57,100,22
339,100,50,50,1,1,1,61,85,6
341,100,50,50,1,1,1,100,100,1
342,100,44,44,0,0,0,100,100,17
344,100,53,39,2,4,2,69,87,19
345,100,53,2,2,2,4,100,100,23
346,100,50,50,1,1,1,100,100,1
347,100,51,53,5,3,4,100,100,9
348,99,50,39,0,1,2,99,100,5
349,100,50,50,1,1,10,75,100,25
350,96,57,43,1,1,10,70,91,25
351,100,50,50,0,0,0,100,100,0
352,100,75,50,0,0,0,100,100,0
353,100,81,50,0,0,0,100,100,12
354,100,55,55,1,2,12,67,100,20
355,100,51,38,2,11,28,73,94,43
356,100,51,21,0,0,0,100,100,0
357,100,50,50,1,1,1,100,100,2
358,100,60,74,3,3,10,75,94,21
359,100,52,30,1,1,1,100,100,2
360,100,46,24,1,1,16,68,85,26
361,100,65,57,3,1,4,62,98,13
362,100,50,20,0,0,14,92,100,35
363,96,53,53,1,5,11,94,100,20
364,100,50,50,0,0,0,100,100,13
366,100,50,50,1,1,11,100,100,26
367,97,55,53,5,5,10,97,98,27
368,100,70,50,0,0,0,100,100,0
369,100,50,50,2,1,1,100,100,10
371,100,100,100,0,0,16,100,100,6
372,99,49,47,3,5,8,90,100,12
373,97,52,42,6,6,10,84,96,28
374,100,50,50,5,7,6,100,100,6
375,100,50,50,1,3,5,100,100,5
376,100,59,46,1,12,19,74,96,24
377,100,30,31,2,2,1,100,100,1
378,100,50,50,1,1,6,75,100,30
379,100,56,58,0,3,3,100,100,17
380,100,55,46,1,1,6,51,99,24
381,100,50,50,1,1,5,86,100,17
382,100,70,40,0,0,0,100,100,10
383,100,50,50,2,1,1,100,100,5
384,100,49,28,2,3,8,99,100,26
385,100,50,65,1,2,14,83,100,28
386,98,50,50,0,1,2,82,100,11
387,100,93,92,5,1,1,100,100,1
388,100,50,50,0,0,0,100,100,0
389,100,51,50,1,1,1,100,100,5
391,100,53,53,3,2,11,74,100,31
392,100,50,50,1,1,1,100,100,1
393,100,60,45,0,0,2,70,100,11
394,90,43,47,3,3,7,97,96,16
396,97,40,50,2,3,7,75,93,25
397,97,51,50,1,1,4,78,100,20
398,100,50,50,1,1,1,100,100,1
399,100,55,56,1,1,1,100,100,1
400,100,17,29,2,1,1,100,96,2
401,98,99,72,5,5,16,87,100,36
402,100,50,50,1,1,2,100,100,3
403,100,44,43,14,4,4,100,100,5
405,100,49,50,5,5,10,70,91,19
406,89,51,51,12,10,11,66,85,35
407,100,53,47,1,1,7,99,99,19
408,97,53,49,7,7,6,96,98,6
409,100,59,59,4,7,21,74,96,31
410,100,50,50,0,0,10,100,100,20
411,100,56,33,1,1,1,100,100,1
412,100,50,52,1,1,1,100,100,1
413,100,100,100,0,0,0,100,100,0
414,95,50,41,6,8,18,66,95,41
415,100,12,14,14,4,6,100,100,18
416,100,18,18,0,0,0,100,100,0
417,100,48,50,7,6,15,74,100,29
418,100,52,40,2,5,18,73,90,37
419,100,48,45,0,0,10,100,100,18
420,100,54,55,1,4,10,99,100,20
421,100,50,51,1,3,3,100,100,3
422,100,47,48,1,0,0,100,100,12
423,100,62,0,0,0,8,85,100,25
424,79,15,3,1,2,5,64,78,6
425,94,50,51,7,7,8,92,97,11
426,100,65,83,1,1,10,100,100,25
427,100,24,7,2,1,1,100,100,1
428,100,100,12,5,6,16,54,77,29
429,100,53,53,1,1,16,79,100,29
430,100,57,44,1,1,14,65,78,23
431,100,65,50,1,3,5,100,100,5
432,100,50,50,1,2,2,100,100,2
433,100,50,50,0,0,0,100,100,0
434,100,52,40,0,0,14,67,100,36
435,98,23,12,3,2,7,75,100,13
436,100,51,52,1,1,11,93,98,28
437,100,53,52,1,1,3,100,100,12
438,100,50,50,0,0,3,75,93,33
439,100,48,45,1,0,2,100,100,0
440,100,57,45,2,0,0,100,100,5
441,90,35,44,1,9,28,64,94,15
442,100,45,29,1,4,1,100,100,1
443,100,50,49,0,0,0,100,100,0
444,100,49,28,1,3,3,100,100,14
445,100,46,46,0,0,0,100,100,0
446,100,35,23,1,1,4,85,100,13
447,100,75,50,2,2,1,100,100,1
448,100,44,46,0,14,18,84,93,32
449,100,46,44,0,0,0,100,100,0
450,100,50,50,1,1,1,100,100,1
451,100,65,63,4,3,5,100,100,4
452,100,49,51,3,1,2,100,100,1
453,99,54,51,2,4,15,89,95,34
454,97,52,53,2,1,1,100,100,3
455,87,92,33,1,5,5,78,90,25
456,100,30,50,1,1,1,100,100,1
457,100,50,50,1,2,4,81,94,7
458,100,46,46,1,1,6,100,100,11
459,100,57,52,3,4,8,77,100,15
460,100,45,46,3,2,4,100,100,6
461,100,50,50,1,1,7,100,100,18
462,100,60,50,1,1,1,100,100,1
463,100,50,50,0,4,13,67,88,35
464,100,50,50,0,4,11,72,93,40
465,97,50,46,3,3,4,85,100,23
466,100,50,50,0,0,0,100,100,0
467,100,54,56,1,2,10,69,100,31
468,100,49,47,5,0,0,100,100,0
469,100,80,100,9,7,7,100,100,21
470,90,72,92,5,4,4,100,100,4
471,100,100,85,2,5,12,73,100,27
472,100,100,49,0,0,7,65,100,19
474,100,50,50,1,1,1,100,100,1
475,100,47,49,0,1,16,73,100,28
476,100,55,0,0,3,2,100,100,5
477,100,48,51,2,2,2,100,100,3
478,100,40,36,2,1,1,100,100,1
479,100,52,54,0,0,12,74,100,26
480,100,51,52,3,3,2,100,100,4
481,100,50,50,3,2,3,100,100,3
482,100,47,51,5,5,13,65,89,26
483,100,65,25,2,5,14,79,100,26
484,90,51,42,2,1,1,100,100,3
485,100,54,52,0,0,14,90,79,26
487,100,52,50,0,0,0,100,100,0
488,100,73,50,0,0,15,70,100,35
490,100,53,50,1,1,2,82,99,12
491,100,51,50,3,5,6,100,100,7
492,100,56,57,0,0,0,100,100,0
493,100,50,50,2,1,2,100,100,5
494,100,52,36,2,9,25,71,88,34
495,100,52,49,3,6,7,100,100,7
496,100,52,49,3,3,3,87,100,31
497,100,58,47,1,10,17,90,91,9
498,100,50,37,1,1,5,76,100,19
499,100,50,50,4,4,3,100,100,4
500,100,50,50,1,1,6,76,92,10
501,100,50,50,1,1,1,100,100,3
502,100,61,51,4,3,4,71,83,15
503,100,18,17,5,2,7,100,100,4
504,100,52,51,0,0,7,94,100,22
506,100,55,50,4,3,19,71,100,40
507,100,5,100,1,2,2,100,100,5
510,100,48,42,0,0,0,100,100,0
511,100,45,43,0,2,7,100,100,12
512,100,63,52,5,2,8,68,83,33
513,93,50,30,0,0,0,100,100,0
514,97,68,66,2,3,6,78,92,21
515,100,54,54,5,4,5,100,99,4
516,92,41,40,5,11,17,68,83,44
517,100,70,30,1,1,20,100,100,30
518,100,55,56,3,3,4,100,100,4
519,100,50,40,1,1,10,80,100,24
520,100,100,70,0,0,0,100,100,0
521,100,79,67,0,0,0,100,100,0
522,100,78,60,0,0,0,100,100,0
523,100,50,50,20,1,1,100,100,20
524,100,50,50,10,1,1,100,100,20
525,100,50,30,0,0,0,100,100,0
526,100,49,52,4,2,3,100,100,2
527,100,6,100,1,2,2,100,100,2
528,99,50,61,2,1,2,100,100,3
530,100,41,35,0,0,0,100,100,0
531,100,50,50,0,0,0,100,100,0
532,100,65,42,2,2,2,85,100,8
533,100,47,49,3,1,2,100,100,6
534,92,48,49,4,2,2,97,100,4
535,100,50,41,0,8,15,90,100,26
536,100,47,42,3,13,28,63,85,44
537,99,52,52,2,1,1,100,100,1
538,100,50,50,1,2,2,100,100,3
540,100,50,50,1,2,4,100,100,2
541,96,82,80,13,7,13,53,85,24
542,100,50,50,1,2,3,89,92,5
543,100,50,50,1,2,6,85,100,35
544,100,52,52,4,1,1,100,100,4
545,100,40,50,3,3,7,75,93,25
546,100,56,47,0,0,14,74,100,37
547,100,51,51,0,3,18,69,100,33
548,100,50,48,2,1,1,100,100,1
550,100,50,51,4,4,10,69,100,25
551,100,53,45,1,2,10,77,93,26
552,100,51,52,2,1,2,100,100,4
553,100,63,47,5,3,9,71,92,24
554,99,99,51,0,0,0,100,100,12
555,98,56,52,2,5,9,72,96,18
556,100,50,50,1,1,1,100,100,1
557,100,53,53,1,5,13,68,100,16
558,100,48,47,0,0,0,100,100,0
559,100,77,48,0,0,11,75,100,27
560,100,50,50,1,2,2,100,100,2
561,100,47,48,10,6,7,100,100,8
562,100,51,41,3,5,21,72,100,34
563,100,50,50,0,4,11,80,93,22
564,100,51,39,5,0,13,62,100,25
565,100,51,60,8,4,5,100,100,20
566,100,45,30,1,1,1,100,100,1
567,100,100,85,2,1,2,92,100,6
568,94,51,50,8,3,11,86,95,18
569,98,91,68,1,9,19,75,98,36
570,100,73,54,2,5,19,74,100,38
571,91,50,36,4,3,17,72,92,34
572,100,50,50,0,0,0,100,100,0
573,100,70,63,3,1,1,100,100,1
574,100,70,70,2,1,1,100,100,1
575,100,50,50,1,1,5,100,100,20
576,100,50,50,1,1,5,100,100,15
577,100,54,48,2,2,6,100,100,17
578,100,50,34,1,5,19,66,90,28
579,93,49,49,5,5,15,62,94,30
580,100,51,52,5,4,11,100,100,17
581,100,50,50,2,1,3,70,95,5
582,100,53,48,2,5,12,55,100,32
583,100,52,28,0,0,0,100,100,0
584,100,50,50,1,1,1,100,100,1
585,100,45,53,2,1,5,100,100,4
586,100,54,53,0,0,12,90,78,27
587,96,57,12,11,6,19,53,79,31
588,100,100,52,0,1,0,100,100,8
589,100,49,50,2,2,3,79,100,14
590,100,50,50,1,1,1,100,100,5
591,100,51,48,0,2,5,81,100,16
592,100,50,50,2,2,2,100,100,1
593,100,42,50,1,2,6,72,94,18
594,100,23,32,1,3,5,100,100,4
595,100,56,56,7,3,3,99,100,6
596,100,100,40,2,1,1,100,100,16
597,100,48,48,0,0,0,100,100,0
598,100,50,50,0,0,20,70,100,7
599,100,50,50,1,1,1,100,100,1
600,100,51,50,0,0,0,100,100,0
601,100,59,15,4,8,18,58,96,12
602,100,47,49,2,1,2,100,100,3
603,77,56,71,1,5,6,100,100,13
605,100,76,70,2,3,4,70,79,15
606,97,40,50,2,3,7,75,93,25
607,100,49,56,5,4,7,82,100,9
608,100,73,51,3,1,1,100,100,5
609,100,48,45,1,10,19,93,100,25
610,100,50,50,0,0,2,60,100,10
611,100,56,55,3,4,6,100,100,8
612,100,50,60,1,1,1,100,100,1
613,98,79,43,1,10,19,58,94,45
614,100,42,91,4,6,7,100,100,4
615,100,55,46,1,1,8,59,100,26
616,100,48,47,2,3,4,70,98,13
617,91,54,55,1,5,13,76,100,27
620,86,51,52,9,14,13,90,81,32
621,100,52,63,0,0,0,100,100,0
623,98,50,50,0,2,1,97,98,2
624,100,50,40,2,5,15,70,90,35
625,99,48,50,6,2,10,66,93,24
626,100,50,50,2,2,3,100,100,2
627,100,50,50,4,3,9,75,100,17
628,93,53,49,3,5,12,51,91,27
629,100,52,12,0,0,0,100,100,0
630,100,45,30,1,1,1,100,100,1
631,100,73,57,18,3,6,100,100,27
632,100,50,50,2,5,3,100,100,4
633,100,55,56,1,2,5,100,100,12
634,100,50,40,1,1,10,80,100,30
635,94,50,41,3,8,24,75,92,37
636,100,56,54,3,2,6,95,100,25
637,100,86,52,2,2,2,86,99,3
638,95,48,34,3,4,23,69,86,32
639,100,57,57,1,1,12,73,100,21
641,100,50,50,0,0,0,85,100,25
642,100,46,43,0,0,0,100,100,0
643,100,52,54,4,2,3,100,100,13
644,100,50,50,0,0,0,100,100,0
645,100,74,40,2,1,2,100,100,1
646,100,62,45,5,2,11,58,100,34
647,100,65,62,0,0,8,52,86,28
648,100,33,18,1,1,4,100,100,1
649,100,50,50,1,1,10,100,100,19
650,97,64,65,6,4,8,65,100,19
651,100,51,52,3,3,3,100,100,9
652,100,50,32,4,8,16,87,100,47
653,100,83,54,0,0,6,100,100,14
654,100,50,35,0,1,2,90,100,5
655,100,52,51,2,2,4,82,99,13
656,100,16,10,1,1,1,100,100,1
657,100,50,50,1,1,1,100,100,1
658,100,50,50,3,2,3,71,92,4
659,100,56,4,5,5,3,100,100,20
661,100,50,50,1,1,1,100,100,3
662,100,46,46,2,2,3,83,100,14
663,100,50,50,1,1,1,100,100,1
664,100,64,58,4,3,7,64,80,20
