,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
277,100,49,50,0,1,7,86,100,18
278,100,50,50,1,2,2,77,100,10
279,84,51,29,6,1,2,70,91,25
280,100,50,50,0,0,7,100,100,14
281,100,52,9,2,8,17,84,93,10
282,100,50,40,0,0,0,100,100,0
283,100,50,50,0,2,2,100,100,2
284,100,50,59,1,1,1,95,100,8
285,100,50,33,0,6,17,60,100,30
287,79,12,29,7,12,5,82,96,14
289,100,50,40,0,0,10,70,100,30
290,77,40,75,1,4,6,88,90,6
291,95,50,50,4,0,17,98,100,32
292,100,48,48,0,1,1,100,100,3
293,98,44,40,3,6,11,60,94,30
294,100,50,50,1,1,5,70,100,15
295,100,50,50,1,1,5,66,83,22
296,100,50,25,0,0,0,100,80,0
297,80,50,50,1,1,1,100,100,2
298,99,49,49,1,12,18,82,94,33
299,100,50,45,1,1,1,81,100,10
300,100,75,51,1,1,7,82,100,24
301,100,50,40,0,0,1,100,100,2
302,95,50,50,1,1,5,65,100,15
303,100,50,50,0,0,0,100,100,0
304,100,50,50,0,0,18,83,100,32
305,100,29,12,0,0,0,100,100,0
306,100,50,0,0,0,0,100,100,11
307,100,2,2,2,1,1,88,100,2
308,95,46,23,3,7,6,68,90,22
309,92,7,34,6,3,5,53,89,14
310,100,45,46,2,1,2,100,100,11
311,100,50,22,1,1,8,100,100,11
312,100,30,50,0,0,20,70,95,35
313,97,10,10,4,6,14,65,79,31
314,90,50,35,8,14,26,59,94,42
315,100,53,53,2,4,11,100,100,33
316,80,50,50,1,1,10,75,100,35
317,91,52,52,2,1,8,88,100,15
318,100,42,0,0,0,1,100,96,0
319,100,36,14,2,2,8,100,90,15
320,100,50,50,1,1,2,100,100,0
321,100,40,44,2,4,22,100,100,46
322,85,50,15,5,5,10,65,90,25
323,96,6,7,5,5,5,97,100,18
324,100,50,50,0,0,0,100,100,0
325,100,50,50,1,1,1,100,100,1
326,100,52,55,4,2,1,100,100,4
327,100,59,3,4,8,5,100,100,9
328,69,45,39,0,5,22,71,98,24
329,89,62,12,2,0,0,100,100,0
330,100,50,50,0,0,0,100,100,0
331,100,50,26,1,4,4,100,100,11
332,100,50,50,0,1,5,60,100,20
333,100,50,40,10,0,10,55,100,20
334,100,40,41,0,3,3,100,100,17
335,100,25,35,4,0,3,80,92,16
336,100,50,15,1,1,2,100,100,23
337,99,48,48,1,2,1,99,99,6
339,100,50,50,0,0,3,80,100,10
340,100,51,52,0,0,12,73,100,34
341,98,50,40,1,2,6,89,96,7
343,100,30,30,0,0,0,100,100,20
344,100,50,36,2,2,2,98,99,2
345,100,50,50,0,0,0,100,100,0
346,100,50,50,0,0,0,100,100,0
347,100,39,20,1,1,3,100,100,3
348,96,57,48,5,2,11,76,89,29
349,100,25,25,1,1,1,100,100,1
350,100,41,15,0,0,4,93,98,7
351,100,50,50,1,1,1,91,100,20
352,100,50,50,1,2,1,69,100,15
353,100,55,32,1,0,4,80,100,12
354,100,53,57,1,3,8,87,100,17
355,94,50,50,6,5,9,88,97,16
356,100,52,27,2,1,1,100,100,2
357,100,29,14,1,4,4,100,100,4
358,100,52,33,5,5,5,100,100,4
359,100,52,52,3,2,1,100,100,15
360,100,50,50,0,0,5,55,100,20
361,97,57,47,5,6,21,75,100,41
362,100,50,50,0,0,0,100,100,14
363,94,55,52,8,5,13,87,96,26
364,100,50,10,1,1,2,100,100,6
365,98,34,19,7,3,6,99,98,3
366,100,50,50,10,1,1,100,100,1
367,100,45,30,0,0,0,100,100,0
368,100,57,32,2,0,2,67,96,20
369,100,50,50,1,1,5,100,87,10
370,100,40,45,0,10,21,74,91,34
371,100,74,48,3,1,10,70,99,27
372,100,40,33,1,1,7,100,100,15
373,90,21,5,1,2,7,75,100,20
374,79,78,73,4,3,2,100,100,7
375,100,50,50,0,0,10,90,100,20
376,100,50,26,1,1,5,70,100,20
377,100,55,46,0,5,19,56,87,40
378,100,50,50,0,0,0,100,100,0
379,79,27,21,4,4,7,80,100,14
380,100,25,38,0,4,16,78,100,30
381,100,50,50,0,0,0,100,100,0
382,98,50,50,1,1,6,68,97,34
383,100,0,50,0,0,0,100,100,0
384,100,52,51,0,0,9,75,100,29
385,100,76,33,1,1,10,59,100,31
386,100,51,42,3,2,2,100,100,13
387,100,50,50,1,3,11,76,90,18
388,100,40,40,0,0,0,100,100,0
389,100,50,50,1,1,4,100,100,12
390,80,50,26,8,2,7,58,79,22
391,95,49,67,2,1,1,100,100,1
392,90,39,41,4,0,8,78,96,14
393,100,50,50,1,1,6,55,100,15
395,100,50,50,0,0,0,100,100,0
396,100,50,50,0,0,0,100,100,0
397,100,51,52,2,6,7,79,98,19
398,100,20,20,0,1,6,80,100,15
399,100,49,49,0,0,5,51,100,12
400,100,5,5,0,0,5,100,100,20
401,100,40,35,1,1,10,79,100,25
402,86,50,50,8,5,5,95,94,6
404,100,50,50,1,1,1,100,100,1
406,100,50,50,0,0,0,75,100,23
407,100,50,50,2,4,17,73,97,46
408,92,66,59,2,5,18,74,91,43
409,84,50,33,2,2,1,100,100,3
410,100,43,45,4,3,4,100,100,4
411,100,16,18,8,6,10,60,100,27
412,96,51,49,2,2,22,71,95,44
414,100,50,35,0,0,0,100,100,10
415,100,50,50,2,2,1,100,100,13
416,100,50,40,2,1,6,70,95,15
417,86,52,51,2,2,6,93,98,11
418,100,50,40,0,0,10,90,100,20
419,100,51,41,4,0,10,62,100,24
420,100,52,53,2,3,3,80,100,22
421,100,52,46,0,0,0,100,100,0
423,100,50,41,2,7,16,87,100,23
424,94,55,55,5,5,11,85,96,29
425,100,11,11,5,4,4,82,100,12
426,90,42,36,5,2,3,86,100,16
427,93,52,49,5,4,13,75,83,25
428,100,51,54,1,3,9,100,100,27
429,100,50,40,0,1,10,100,100,20
431,96,53,54,2,1,2,100,100,2
432,100,42,50,0,3,6,80,95,25
433,100,50,50,1,1,10,80,100,30
434,97,52,53,0,1,13,76,100,25
435,100,50,50,1,1,4,100,100,7
436,100,25,25,0,0,0,100,100,20
437,100,35,30,0,0,0,100,100,0
438,100,39,50,0,1,10,90,100,30
439,100,50,45,0,0,0,100,100,4
441,80,51,40,0,0,8,78,91,22
442,100,50,40,4,1,5,70,95,20
443,93,52,44,5,0,4,92,100,20
444,100,48,48,0,0,0,100,100,0
445,100,17,52,1,2,3,100,100,13
446,89,33,33,7,11,29,70,76,38
447,100,50,40,1,1,1,100,100,1
448,100,50,50,0,0,0,100,100,0
449,100,50,50,0,0,5,75,100,15
450,100,50,50,0,0,0,100,100,0
451,100,49,30,0,3,13,83,100,17
452,100,50,50,0,0,30,85,100,6
453,100,36,43,0,0,2,95,100,7
454,100,86,86,9,1,6,66,93,12
455,100,50,66,0,0,0,100,100,6
456,100,50,20,0,0,1,70,100,5
457,100,50,40,1,1,2,88,100,17
458,100,50,50,1,2,2,60,100,10
460,100,57,45,0,9,0,63,95,33
461,100,41,40,1,2,10,85,100,21
462,100,50,50,0,0,0,100,100,0
463,100,54,56,3,3,3,100,100,1
464,100,50,50,0,8,20,83,100,35
465,92,7,24,13,7,8,91,100,9
466,100,54,54,2,2,2,100,100,8
467,95,50,40,1,1,5,85,95,10
468,100,50,50,0,0,30,80,100,6
469,100,50,38,3,10,24,66,87,34
470,100,50,20,1,1,1,100,100,1
471,100,80,82,8,5,17,70,87,46
472,100,50,50,2,2,2,100,100,2
473,84,45,44,6,11,11,98,95,5
476,88,42,39,2,1,2,91,89,3
477,100,51,52,0,0,0,100,100,0
478,100,51,39,0,0,13,77,100,28
479,100,50,30,1,2,4,80,100,9
480,100,49,22,0,1,12,82,100,48
481,100,50,10,0,0,0,100,100,0
482,100,50,50,2,1,12,85,100,26
483,100,4,5,5,1,1,90,97,2
484,100,50,45,1,2,9,90,100,20
486,100,51,27,1,1,4,64,99,9
487,100,50,50,0,0,0,100,100,0
488,98,42,42,1,1,2,100,100,2
489,100,50,50,1,3,5,98,100,12
490,100,50,50,1,1,1,100,100,1
491,97,55,29,5,7,15,75,93,40
492,100,45,35,4,7,19,81,100,40
493,100,53,29,1,1,1,100,100,1
494,100,50,79,5,1,3,67,100,11
495,83,50,50,8,10,4,94,100,20
496,100,70,64,11,1,4,70,90,9
497,100,50,51,5,6,7,93,89,13
499,84,39,50,6,6,10,98,92,12
500,100,48,30,0,0,0,100,100,0
501,96,51,51,5,4,9,76,95,28
502,98,36,36,5,2,18,80,84,40
503,99,54,39,0,2,7,83,94,18
504,100,7,0,0,4,9,100,100,20
505,100,31,20,2,1,2,100,100,1
507,100,40,50,1,1,10,90,100,26
508,100,50,50,0,3,5,100,100,10
509,98,72,50,0,1,1,100,99,1
511,91,50,41,9,2,3,98,100,3
512,100,50,50,0,0,5,85,100,10
513,99,50,50,2,2,6,90,99,42
514,100,37,63,4,10,20,100,100,33
515,100,10,40,21,12,22,57,100,38
516,100,50,50,0,0,0,100,100,11
517,100,72,53,0,0,0,100,100,0
518,100,53,53,0,0,0,100,100,6
519,100,50,50,0,0,0,100,100,0
520,100,50,50,1,1,1,100,100,1
521,100,45,46,2,0,0,100,100,0
522,100,50,28,3,2,18,82,100,21
523,100,51,1,1,2,9,83,100,20
524,100,36,60,5,0,0,100,100,8
525,90,15,15,0,0,0,100,100,0
526,100,30,30,1,1,22,70,100,40
527,100,50,50,1,1,1,100,100,1
528,100,66,50,5,0,8,100,100,18
529,100,53,49,1,1,3,100,100,12
530,100,55,54,3,3,5,99,100,2
531,100,59,50,1,1,1,80,100,1
532,100,0,0,0,0,0,100,100,0
533,100,50,50,0,4,15,58,84,34
534,100,54,52,3,1,2,100,100,5
535,100,50,40,1,1,4,93,100,10
537,100,60,60,1,1,5,67,100,19
538,100,65,57,0,2,2,88,100,6
539,100,40,46,1,0,0,100,100,0
540,100,50,50,1,1,5,60,100,10
541,100,50,50,0,0,0,100,100,0
542,93,41,39,17,4,17,84,100,40
543,98,51,51,0,2,1,54,100,14
544,100,50,10,1,1,1,100,100,15
545,98,47,48,5,4,5,98,98,15
546,100,24,9,11,0,5,70,100,17
547,89,54,55,1,1,4,95,95,30
548,100,50,51,3,2,2,100,100,2
550,100,50,45,1,1,6,70,100,30
551,100,50,50,3,1,1,98,99,4
554,92,66,47,5,5,7,90,89,7
555,100,50,45,1,1,17,56,100,35
556,100,50,39,0,3,7,74,83,24
557,100,50,50,1,1,13,79,100,40
558,75,50,25,0,0,5,100,100,15
559,99,50,50,5,1,1,100,100,3
560,100,50,35,0,0,2,90,100,12
561,90,31,13,3,2,2,100,100,3
562,100,55,57,0,1,1,100,100,1
563,100,42,40,0,13,9,83,100,31
564,100,50,48,0,4,3,83,100,25
565,100,50,39,0,11,28,80,100,6
566,97,74,36,1,1,1,100,100,1
567,100,35,50,0,0,0,100,100,0
568,100,50,50,0,0,0,100,100,0
570,100,50,50,1,2,1,75,100,20
571,100,36,29,1,2,5,71,100,11
572,98,53,36,4,5,9,87,95,22
573,100,28,29,5,1,7,78,100,7
574,100,50,50,1,1,1,90,100,5
575,73,40,15,20,2,2,90,89,21
576,100,50,50,0,0,0,100,100,0
577,100,54,53,2,3,5,100,100,23
578,100,37,21,1,1,2,100,100,1
580,100,51,41,3,4,4,100,100,3
581,100,60,48,2,2,1,100,100,2
582,100,50,50,0,0,0,100,100,0
583,100,25,26,5,2,2,100,100,13
585,71,38,34,20,3,8,80,98,23
586,100,50,50,0,0,0,100,100,10
587,91,51,52,8,0,0,100,100,0
588,100,65,50,1,1,3,75,100,10
589,100,50,50,1,0,0,69,100,11
590,100,50,50,2,1,2,100,100,3
591,96,53,68,23,0,7,83,100,15
592,100,40,33,5,1,1,100,100,1
594,100,51,51,0,1,1,100,100,1
595,100,50,46,7,4,15,84,100,42
596,100,50,50,0,0,28,80,100,6
597,100,52,21,0,0,0,82,100,13
598,100,51,51,6,5,15,65,99,27
599,85,54,60,3,2,2,77,100,13
600,88,87,11,24,8,6,81,91,9
601,94,57,54,1,4,3,93,96,22
