,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
379,10,50,70,100,0,20,70,100,30
380,0,50,50,100,0,10,77,100,25
382,5,50,40,91,2,24,72,100,4
384,1,50,44,100,1,3,96,100,6
385,0,50,50,100,0,0,100,95,0
387,0,50,50,100,0,0,100,100,0
388,0,50,50,100,0,3,90,100,17
389,0,50,50,100,0,0,100,100,0
390,4,50,32,100,2,3,78,100,2
391,0,50,50,100,0,0,100,100,0
392,1,50,50,100,1,4,80,100,15
393,0,50,50,100,0,0,100,100,0
395,10,49,51,100,8,9,100,100,12
396,1,50,50,100,1,1,100,100,2
398,0,50,36,100,0,0,100,100,0
399,1,50,50,100,1,10,55,100,34
400,0,50,50,100,0,0,100,100,0
401,0,50,50,100,0,10,80,100,20
403,3,50,50,91,7,20,82,100,32
404,1,36,36,100,2,12,91,100,21
405,2,52,51,100,1,4,100,100,18
406,5,50,50,100,2,3,81,100,22
407,7,52,69,100,6,29,81,100,39
408,0,40,44,94,0,6,84,100,32
409,0,50,50,100,1,4,55,100,16
410,9,49,52,100,2,10,63,100,22
411,0,50,70,100,0,20,80,100,5
412,0,50,50,100,0,0,100,100,0
413,1,50,62,100,1,1,68,100,8
414,6,51,58,100,0,0,100,100,0
415,0,50,50,100,0,0,100,100,0
417,1,50,50,100,1,10,80,100,40
418,0,45,61,100,0,19,100,100,19
419,0,52,42,100,1,17,80,100,30
420,0,50,50,100,0,0,89,100,22
421,0,50,50,100,0,0,90,100,14
422,2,59,48,100,3,11,59,97,22
423,0,38,43,81,4,17,82,99,30
424,12,48,35,100,12,25,74,92,41
425,8,53,43,91,3,17,73,87,34
426,5,50,50,100,5,10,75,90,25
428,3,50,50,91,3,18,73,99,35
429,1,53,53,100,2,1,100,100,2
430,7,50,56,95,5,11,72,92,26
431,1,50,50,100,2,25,77,100,49
433,5,50,60,98,3,10,81,93,25
435,1,50,55,100,1,5,90,100,10
436,0,51,51,100,0,0,100,100,0
437,1,50,60,95,1,5,70,100,25
438,1,73,60,100,2,2,100,100,3
439,5,25,25,95,4,8,82,99,17
440,0,50,25,100,0,0,100,100,0
441,0,50,50,100,1,6,77,100,21
442,0,50,50,100,0,0,100,100,0
443,0,50,69,100,0,7,76,100,30
444,1,26,53,100,1,2,100,100,1
445,0,50,50,100,0,0,100,100,0
446,2,50,22,95,2,5,76,100,5
447,0,50,50,92,1,1,100,100,3
448,13,38,74,100,4,15,77,100,39
449,1,50,63,100,1,1,100,100,18
450,0,35,66,100,0,23,74,100,5
451,2,53,53,100,4,8,66,88,25
452,1,50,50,100,5,20,60,100,35
453,0,50,50,100,1,5,90,100,20
454,1,60,74,100,1,1,100,100,1
455,0,50,54,100,0,0,100,100,0
456,3,52,51,100,2,2,100,100,3
457,2,50,50,100,1,11,78,100,23
459,1,51,50,100,1,1,100,100,2
460,0,50,50,100,0,0,100,100,0
461,1,50,50,100,1,1,100,100,1
462,0,50,50,100,4,17,70,100,43
463,0,50,50,100,0,0,100,100,0
465,5,50,50,100,4,6,100,100,4
466,10,50,40,90,1,5,75,100,12
467,1,50,50,100,3,6,67,86,19
468,1,50,50,100,1,1,100,100,1
469,2,50,69,100,1,7,69,95,25
470,1,50,50,100,1,2,80,100,10
473,0,55,55,100,10,20,75,100,37
475,0,50,50,100,0,5,80,100,20
476,15,50,50,100,1,5,70,100,15
477,1,50,50,100,1,1,100,100,1
478,7,50,50,100,5,5,100,100,5
479,4,50,50,100,6,18,79,100,26
480,6,51,53,100,4,16,77,100,37
481,0,50,50,100,0,0,100,100,0
482,0,50,50,100,0,0,100,100,0
484,6,51,52,100,4,14,100,100,24
485,1,50,50,100,1,8,90,100,15
486,1,50,50,100,5,10,80,90,20
487,0,42,52,100,0,0,100,100,0
488,1,50,23,100,1,7,53,86,24
489,0,50,50,100,0,3,70,93,22
490,0,46,49,100,4,13,77,97,41
491,0,60,59,100,0,22,69,100,5
492,17,41,67,93,9,29,81,100,5
493,0,50,50,100,1,5,70,100,10
495,5,43,45,94,2,8,65,100,22
496,1,50,50,100,1,25,75,100,5
497,3,50,50,89,1,5,93,100,10
498,0,50,50,100,0,0,100,100,0
499,2,49,50,100,1,1,100,100,1
500,4,55,38,100,1,5,51,100,18
502,3,50,50,100,1,10,70,100,30
503,5,49,50,86,3,5,93,92,8
504,5,39,49,95,1,5,70,100,15
505,2,52,54,100,4,8,100,100,11
506,5,50,50,100,1,1,90,100,10
507,0,50,50,100,5,25,73,100,47
508,0,34,61,100,0,13,60,100,26
509,3,48,48,100,6,11,53,100,22
510,10,52,50,100,2,12,66,100,45
511,0,54,55,100,0,2,85,99,8
512,2,48,61,100,1,10,90,99,18
513,2,50,50,99,3,4,100,100,3
514,0,50,50,100,0,0,100,100,0
515,0,51,48,98,0,0,96,97,5
516,2,48,44,100,3,11,100,100,13
517,0,50,50,100,0,0,100,100,0
518,0,50,50,100,0,15,75,100,30
519,0,50,50,100,0,15,75,100,30
520,0,50,50,100,0,4,90,100,13
522,0,50,50,100,0,0,100,100,0
523,4,51,49,100,2,2,100,100,1
524,1,70,50,100,2,23,81,100,36
525,3,50,68,96,2,6,70,100,14
526,1,31,72,100,0,0,100,100,0
527,6,60,48,100,5,6,91,89,25
528,9,49,45,87,4,16,62,95,44
530,1,51,52,100,2,8,100,100,20
531,1,50,40,100,1,1,100,100,10
532,0,50,51,100,0,0,100,100,0
533,4,52,51,93,6,7,90,93,17
534,1,50,50,99,1,5,85,100,10
535,2,50,50,100,3,5,100,100,10
536,0,50,50,100,1,11,67,100,30
537,1,50,50,95,1,1,100,100,1
538,2,50,50,100,1,1,100,100,1
539,1,50,60,100,2,7,77,100,25
541,0,50,50,78,2,33,79,100,49
543,4,54,54,100,2,7,76,100,23
544,9,52,60,100,6,12,76,95,35
545,1,50,50,100,1,4,70,100,12
546,6,50,37,96,6,14,51,100,25
547,0,53,51,99,0,0,100,100,0
548,3,50,50,100,0,0,100,100,0
549,0,50,50,100,0,0,100,100,0
550,0,50,50,100,0,0,100,100,0
551,0,50,60,100,0,0,100,100,0
552,1,53,53,97,3,4,97,97,2
553,3,50,50,100,1,1,100,100,3
554,1,50,50,100,1,5,60,100,20
555,0,50,50,100,0,0,100,100,0
556,0,50,50,100,0,10,100,100,25
557,0,50,50,100,0,0,100,100,11
558,0,46,48,100,0,0,100,100,0
559,5,50,50,100,0,1,57,100,8
560,1,50,50,100,5,10,80,100,30
561,0,50,50,100,0,15,80,100,30
564,5,50,50,100,1,4,100,100,25
565,0,50,50,100,0,0,100,100,0
566,0,50,58,100,1,21,64,100,36
567,0,51,63,100,9,24,74,96,42
568,1,50,50,95,1,1,100,100,1
569,2,50,50,100,1,2,100,100,1
570,6,51,18,90,6,6,100,100,5
571,4,53,53,100,5,21,74,100,36
574,6,44,45,100,3,7,69,100,19
575,0,50,50,100,0,0,100,100,0
576,2,50,60,100,1,2,100,100,6
577,1,40,48,93,1,1,100,100,1
578,6,37,48,100,3,24,66,100,46
579,3,53,42,100,5,5,79,100,5
580,0,50,50,100,0,0,100,100,0
581,1,50,50,100,8,14,75,100,25
582,0,50,50,100,0,0,100,100,0
583,2,50,50,100,1,6,69,83,24
584,8,50,50,100,2,36,75,100,47
585,1,50,72,100,1,1,100,100,19
586,0,49,48,100,4,21,73,100,48
587,0,50,50,100,10,20,80,100,35
588,0,50,50,100,0,21,78,100,37
589,5,52,51,100,4,12,79,100,31
590,5,50,50,100,3,6,80,100,16
591,1,50,50,100,1,1,100,100,1
592,4,52,52,90,1,5,69,90,29
593,1,50,50,100,2,3,100,100,2
594,7,50,50,94,7,12,88,96,28
595,0,50,50,99,0,22,87,98,40
596,7,53,51,82,5,5,97,100,10
597,0,50,50,100,0,0,100,100,0
598,2,49,49,100,4,27,58,100,42
599,0,50,50,100,0,0,100,100,0
600,3,41,56,92,4,11,81,94,37
