,Q39_1_1,Q39_1_2,Q39_1_3,Q39_1_4,Q40_1_1,Q40_1_2,Q40_1_3,Q40_1_4,Q40_1_5
237,99,59,26,0,0,16,84,100,32
238,61,33,49,59,2,3,100,100,4
239,100,40,40,1,1,10,70,100,30
240,100,50,50,0,0,0,100,100,0
241,100,50,50,0,0,20,70,100,39
242,100,100,100,0,0,0,100,100,0
244,100,67,36,0,0,0,100,100,0
245,100,51,51,0,0,0,100,100,0
246,83,49,43,1,0,0,100,100,0
247,97,95,45,1,0,0,100,100,0
248,100,46,47,0,0,0,100,100,0
249,100,45,48,0,1,1,100,91,1
250,100,71,87,5,3,4,100,100,13
251,89,39,15,6,2,3,100,100,6
252,100,70,60,0,0,0,100,100,0
253,100,48,48,49,0,0,100,100,0
254,100,100,69,0,1,2,79,79,2
255,100,100,100,2,1,2,100,100,1
256,100,50,50,0,0,0,100,100,0
257,96,50,50,1,4,16,69,100,38
258,100,54,25,1,1,1,100,100,1
259,83,83,62,0,0,0,69,72,0
260,75,39,35,5,9,6,98,98,6
261,100,50,50,0,0,0,100,100,0
262,87,39,44,4,9,15,72,94,25
263,100,9,8,0,1,2,100,100,2
264,100,60,40,0,0,10,70,100,40
265,100,54,52,1,1,1,100,100,1
266,100,44,21,0,0,0,100,100,0
267,100,83,37,0,0,0,100,100,17
268,100,50,46,8,3,3,100,100,8
269,100,58,72,5,5,2,100,100,2
270,100,100,100,3,4,4,100,100,4
271,100,50,20,10,0,0,100,100,0
272,100,78,74,2,2,5,95,100,24
273,100,90,70,0,2,6,100,94,13
274,100,50,45,1,1,1,100,100,1
275,95,66,64,7,0,2,100,100,5
277,93,71,51,19,2,4,100,100,24
279,82,79,26,10,3,7,78,100,22
280,100,100,71,2,2,3,100,100,3
281,100,50,40,5,0,0,100,100,0
284,100,50,50,10,0,0,75,100,0
285,100,50,84,5,1,1,65,82,9
286,100,47,21,1,1,1,100,100,1
287,100,26,16,5,3,4,100,100,4
288,100,48,9,0,0,0,100,100,0
290,76,45,35,25,6,15,100,100,20
291,93,67,29,5,3,14,100,100,40
292,80,50,5,0,0,0,100,100,0
293,100,100,63,0,0,0,100,100,0
294,92,50,50,8,0,0,100,100,0
295,98,74,68,0,5,10,78,100,14
297,85,52,67,9,0,10,91,92,28
298,100,50,50,0,0,0,100,100,0
299,100,100,22,10,2,6,97,100,8
300,100,50,29,1,1,1,100,100,1
301,92,91,2,0,0,0,100,100,0
302,100,70,28,0,0,5,83,99,13
303,100,50,35,5,0,0,100,100,0
304,100,50,24,1,4,3,100,100,25
305,100,50,50,1,1,1,100,100,1
306,100,50,20,0,0,0,100,100,0
307,100,100,39,0,1,1,100,100,1
308,87,51,48,6,2,4,100,100,12
309,100,60,50,1,1,5,78,100,20
310,100,50,50,1,1,1,100,100,1
312,100,50,50,10,0,0,100,100,0
313,100,50,50,1,1,1,100,100,1
314,100,50,40,0,0,0,100,100,0
315,54,54,16,11,3,3,100,100,6
316,100,65,38,0,6,4,100,100,17
317,80,50,15,1,1,1,100,100,1
318,100,95,90,0,1,1,100,100,1
319,100,50,20,0,0,0,100,100,0
320,100,50,40,1,1,1,100,100,10
321,65,50,29,1,1,1,90,100,10
322,100,24,62,2,1,4,100,100,46
323,100,100,50,0,0,0,100,100,0
324,100,33,18,0,1,9,59,100,27
325,100,50,50,0,0,0,100,100,0
326,100,2,2,3,1,5,100,100,13
327,89,52,39,2,0,1,100,100,2
328,86,40,0,0,0,2,90,84,19
329,92,43,37,7,1,1,100,100,1
331,100,50,50,21,0,0,100,100,0
332,100,34,54,1,2,11,77,100,25
333,100,50,50,1,1,1,100,100,1
334,97,50,93,1,3,22,71,93,42
335,99,52,52,51,1,1,97,98,1
337,100,59,38,0,0,0,100,100,0
338,100,46,47,0,0,0,100,100,0
339,100,50,50,1,1,1,100,100,1
340,100,54,51,52,3,25,85,100,54
341,98,69,43,2,2,8,76,93,24
342,100,50,50,1,2,3,100,100,1
344,100,67,50,1,2,5,100,100,7
345,100,72,67,22,0,8,76,100,24
346,100,50,50,0,0,0,100,100,0
347,100,56,55,2,5,4,74,80,3
348,100,50,50,1,0,0,100,100,0
350,100,50,67,1,1,9,71,89,21
352,100,80,50,0,0,0,100,100,0
353,100,50,50,1,1,1,100,100,1
354,92,51,28,2,1,7,69,100,52
355,66,65,41,23,3,19,80,100,38
356,100,49,5,6,4,13,70,100,55
357,100,49,49,0,1,5,86,100,14
359,100,50,35,10,5,10,70,100,25
360,100,100,57,4,1,1,100,100,10
361,100,70,50,1,1,1,100,100,1
362,96,79,39,4,2,4,100,100,5
363,100,50,50,0,0,0,100,100,0
364,56,15,7,8,0,5,90,100,20
365,98,40,29,2,1,3,100,100,6
366,100,60,25,0,0,0,100,100,0
367,90,35,17,1,2,2,100,100,3
368,100,38,17,1,1,3,100,100,6
369,100,50,50,0,0,0,100,100,0
371,100,50,50,0,0,0,100,100,0
372,100,50,50,0,0,0,100,100,0
373,100,100,100,0,0,0,100,100,0
374,100,50,100,0,0,0,100,100,0
376,100,50,50,5,0,0,100,100,0
377,80,26,10,16,3,5,100,100,10
378,100,86,75,0,0,0,100,100,0
379,93,30,2,10,3,6,100,100,11
380,98,53,56,1,1,1,100,100,2
381,99,47,48,2,1,2,100,100,2
384,100,72,43,2,1,9,80,100,22
385,100,50,50,0,0,0,100,100,0
386,75,19,18,2,3,7,57,100,22
387,100,52,52,0,0,0,100,100,0
388,100,30,30,1,1,1,100,100,1
389,100,15,40,0,0,0,100,100,0
391,100,80,25,0,0,0,100,100,0
393,100,58,9,4,1,1,100,100,0
394,100,65,55,8,2,3,100,100,8
395,99,55,12,20,2,3,100,100,1
396,100,50,50,0,0,0,100,100,0
397,80,45,32,25,7,20,61,90,42
398,90,35,34,4,3,2,100,100,2
399,100,50,50,0,3,3,100,100,2
401,100,60,50,1,0,16,70,90,30
402,100,13,28,1,2,15,82,100,24
403,100,54,55,1,0,3,70,100,18
404,90,15,16,1,2,2,63,97,2
405,100,50,8,0,1,1,100,100,1
406,100,52,10,1,1,1,100,100,1
407,100,90,70,1,1,1,100,98,1
408,90,63,37,5,1,4,53,97,10
409,100,50,50,0,0,0,100,100,0
410,94,55,35,0,4,7,80,97,11
411,100,41,43,0,0,0,100,100,0
412,100,55,37,0,0,0,100,100,0
413,82,13,12,11,2,3,100,100,8
414,100,40,50,1,2,8,99,100,14
415,100,45,40,30,1,1,90,100,15
416,100,91,77,0,0,0,100,100,0
417,84,50,43,1,1,6,81,91,18
418,100,50,50,1,1,1,100,100,1
419,100,52,42,1,1,6,72,100,18
420,100,51,25,2,3,7,67,100,17
421,100,55,55,3,3,3,100,100,3
422,100,42,36,0,1,1,100,100,1
423,93,48,19,1,1,1,55,99,2
424,99,51,47,1,1,3,100,100,7
425,99,50,35,1,1,5,65,100,25
426,100,51,49,5,5,6,100,100,4
427,100,100,80,0,0,0,100,100,0
428,100,90,60,0,0,0,100,100,0
429,100,100,20,0,0,0,100,100,0
430,100,53,52,0,0,0,100,100,0
431,100,9,53,1,1,1,100,100,1
432,100,50,40,0,4,7,100,100,12
433,100,52,33,1,1,8,90,100,21
434,100,50,50,1,1,1,100,100,1
435,100,52,54,1,1,1,75,100,9
436,94,92,54,9,5,6,100,100,5
437,100,50,50,1,1,1,100,100,1
438,100,50,50,5,1,2,100,100,12
439,100,50,50,3,3,3,100,100,3
440,100,45,20,0,0,0,100,100,0
441,100,50,27,27,5,8,100,100,16
442,100,62,33,0,0,0,100,100,6
443,92,36,45,1,0,0,96,96,1
444,100,50,50,0,0,0,100,100,0
445,64,63,20,1,1,1,100,100,1
446,100,75,50,20,0,0,100,90,0
447,100,50,10,0,0,2,80,100,10
448,71,56,7,2,2,2,88,85,1
450,100,71,47,1,1,1,100,100,29
451,80,52,15,1,0,0,93,99,10
452,81,37,63,34,3,7,100,100,24
453,92,51,72,6,3,8,74,90,12
454,63,46,53,1,2,4,100,100,5
455,91,53,48,4,1,7,72,95,19
456,100,50,40,0,0,0,100,100,0
457,100,48,48,3,0,4,81,82,14
458,98,50,50,1,3,3,93,93,2
459,100,50,60,0,0,0,100,100,0
460,100,79,64,0,3,8,100,100,33
461,100,90,50,0,2,5,96,100,14
462,98,26,51,4,1,3,83,90,14
463,90,53,30,3,0,4,74,92,17
464,100,100,7,13,6,6,100,100,7
465,100,86,16,1,2,3,100,100,2
466,100,61,61,1,1,1,91,100,10
467,100,100,100,1,1,1,100,100,1
468,91,88,57,1,1,1,100,100,1
469,100,48,21,6,3,3,100,100,2
470,100,50,50,1,1,1,90,100,20
471,100,6,5,2,0,0,100,100,0
472,100,70,85,7,16,27,89,100,46
474,100,50,48,6,6,21,76,100,32
475,80,50,80,10,0,5,75,100,23
476,100,50,49,1,1,9,71,91,27
477,98,54,19,2,2,1,100,100,1
478,100,79,50,1,4,4,92,94,2
479,100,100,100,0,6,6,100,100,15
480,74,50,50,2,1,3,70,90,9
481,100,78,81,0,0,0,100,100,0
482,100,50,50,0,0,3,90,100,16
483,87,72,43,14,5,12,75,100,25
484,82,61,58,2,2,2,100,100,2
485,99,72,28,5,3,14,83,100,29
486,92,55,50,13,1,4,86,100,3
487,100,50,73,1,0,19,72,88,38
488,100,69,29,2,1,7,73,100,16
489,90,43,64,17,4,4,93,91,7
490,100,50,50,1,1,5,100,100,20
491,96,51,82,1,1,6,77,100,17
492,100,50,50,1,1,5,100,100,20
493,100,21,16,1,0,0,100,100,0
494,100,50,45,2,0,0,100,87,0
495,93,53,41,3,6,12,95,100,18
496,100,27,18,1,1,2,84,100,19
497,100,92,92,1,1,2,87,98,14
498,95,55,54,2,1,4,90,100,9
499,97,57,30,1,2,11,90,97,25
500,100,8,51,0,0,1,100,100,1
501,90,70,49,5,0,0,100,100,0
502,100,63,50,9,6,14,90,74,23
503,92,35,35,1,1,1,100,100,1
504,84,83,48,8,0,5,82,99,20
505,100,54,37,1,1,9,68,100,36
506,100,95,20,3,3,1,71,100,10
507,100,50,50,1,1,1,100,100,1
508,100,100,87,2,2,4,79,92,22
509,74,75,74,4,4,11,55,85,33
510,100,51,67,24,0,0,100,100,0
511,100,57,30,2,1,9,100,100,25
512,100,35,20,1,1,6,77,100,25
513,100,56,56,1,1,2,95,100,7
514,100,74,38,0,0,0,100,100,0
515,100,75,50,1,8,9,100,100,24
516,96,55,44,2,2,16,73,100,38
517,100,50,50,1,0,0,100,100,0
518,100,50,50,1,1,1,100,100,2
519,100,52,52,2,0,0,100,100,0
520,100,61,24,0,2,6,80,93,20
521,100,80,75,2,4,3,100,100,5
522,100,50,50,1,1,1,100,100,1
523,100,50,50,2,1,1,100,100,1
524,100,85,39,0,0,0,100,100,0
525,90,49,50,2,1,1,100,100,2
526,100,56,44,1,1,5,100,100,15
527,100,51,30,3,3,9,72,100,25
528,100,50,50,0,0,0,100,100,0
529,92,52,36,0,2,1,100,100,6
530,90,91,27,5,6,13,84,89,24
531,100,68,54,0,0,0,100,100,0
532,100,94,87,2,0,0,100,100,0
533,100,50,36,0,2,4,93,89,14
534,98,88,48,7,5,10,84,94,19
535,70,54,24,21,12,18,76,86,36
536,100,55,72,0,0,0,100,100,0
537,87,50,49,19,2,10,58,100,26
538,100,100,50,0,0,0,100,100,0
539,96,47,47,2,1,10,82,100,19
540,100,63,14,3,1,1,55,100,30
541,91,45,53,16,2,2,98,99,1
542,100,100,100,36,2,1,100,100,0
543,56,76,54,10,1,1,98,99,1
544,100,42,38,32,6,7,95,97,25
545,78,19,30,5,1,7,70,88,29
546,93,49,38,1,1,1,100,100,1
547,100,77,65,0,0,6,89,100,13
548,100,51,51,3,1,14,90,100,26
549,100,50,1,0,0,0,100,100,0
550,98,53,53,3,3,4,94,98,5
551,100,38,31,44,2,6,90,99,13
552,80,63,49,0,11,25,68,100,16
553,98,52,52,14,0,0,100,100,9
554,100,50,50,1,2,5,70,91,18
555,100,43,45,0,1,2,100,100,29
556,89,50,19,3,2,8,80,88,28
557,100,60,10,1,0,0,100,100,0
558,100,50,50,1,7,7,100,100,8
559,100,76,41,1,4,18,78,95,44
560,100,50,69,0,0,0,100,100,0
561,100,79,48,7,3,3,82,100,17
562,54,51,52,1,1,1,100,100,1
563,100,100,81,2,3,3,100,100,3
564,100,0,0,0,0,0,100,100,0
565,97,61,35,1,2,9,84,100,26
566,100,50,50,0,0,5,70,100,30
567,98,98,51,0,0,0,100,100,0
568,100,50,50,1,1,1,100,100,1
569,83,70,54,17,0,0,100,100,0
570,100,51,51,1,0,0,100,100,0
571,93,63,43,8,7,16,67,100,41
572,100,100,0,0,0,0,100,100,0
573,100,52,52,1,1,5,89,100,14
574,100,40,40,1,1,1,100,100,1
575,100,52,52,2,0,3,100,100,4
576,100,54,23,3,6,6,96,97,6
577,100,66,60,1,1,1,100,100,12
579,97,50,28,6,6,6,95,95,7
580,100,50,50,0,0,0,100,100,0
581,100,50,50,0,3,5,100,100,8
582,99,52,37,0,0,0,100,100,0
583,100,51,51,2,0,6,89,100,14
584,100,56,44,0,1,1,100,100,1
585,100,62,62,2,1,18,75,84,29
586,100,10,25,2,2,1,100,100,1
587,100,61,50,0,5,19,80,100,47
588,88,85,88,1,1,7,98,98,12
589,100,55,55,1,1,9,78,93,31
590,100,51,51,1,1,14,80,99,12
592,100,56,32,4,2,12,90,99,12
593,100,49,50,0,0,0,100,100,0
594,100,23,33,1,2,2,98,97,8
595,100,76,18,4,4,1,95,98,5
596,100,41,27,4,2,2,100,100,19
597,100,78,79,1,1,1,100,100,1
598,100,66,48,0,0,0,100,100,0
599,100,1,84,1,1,1,100,100,12
600,98,51,50,1,1,1,100,100,1
