"","Formality","Activeness","Valence","Exchange","Equality"
"Parent-Child",-1.39236453697549,1.25085487454764,0.406659270182617,-0.437971754854144,-1.42447542293378
"Parent-Teenager",-1.25539615737981,1.30673200044873,-0.534231686723312,-0.45705431257214,-1.26021907643172
"Wife-Husband",-2.04089712332949,1.0387706371333,-0.457448578656902,0.581940963717983,1.01606184138807
"Fiance-Fiancee",-1.90347931692738,0.611737708267517,-0.0216553414291867,0.409476384540015,1.25786778289566
"Siblings",-0.621665154724297,1.63185400049191,-0.791486187828059,-0.927615210243521,0.941810431695986
"Divorced spouses",0.534971558445833,-1.33022936549483,-1.2578447629716,-0.261527712880156,0.554263072689527
"A person and their in laws",0.129699909327424,-0.550552149997674,0.133901452926458,-1.20584294387618,-0.908004688752165
"Cousins",-0.355327700180558,0.359708353666439,0.463181612513124,-1.5241047060127,0.795088397960809
"Employer-Employee",1.14435238943399,0.960488249138817,0.092092983536804,1.32556271132699,-0.249298315189041
"Interviewer-Job applicant",1.89521957817714,-0.11235956221804,1.27844833335024,-0.0387367211518546,0.211156269317068
"Guard-Prisoner",1.19209074402883,-0.143157088554268,-1.31618531303499,-0.790603292690182,-0.851609533518281
"Nurse-Patient",0.724683393554712,0.0283526794950182,1.06180040966702,-0.0860763840702808,-0.425708896942948
"Therapist-Patient",0.26661626341522,-0.170160795721676,1.54277226779359,0.592368130841014,-0.294727629585913
"Salesperson-Customer",1.30042278333105,-0.522958556897239,1.18030732614376,1.9378413973369,0.911179474330555
"Business partners",0.540439272664846,0.691425442636701,0.434810527478763,1.27381072808011,1.84360331589856
"Opposing negotiators",1.54376466038433,-0.52971851403825,-1.20287067191075,0.0149179985703866,2.29789097700526
"Political opponents",1.25780277664449,0.593283589865956,-2.81488421733418,-0.513601977552565,1.34127895452126
"Business rivals",1.09714846843038,0.132826271001625,-2.15033588016631,-0.0439227716402822,1.08696384015285
"Enemies",0.331071321836766,-1.98560937390549,-1.93764866455939,-1.26757170236859,0.665071811405318
"Teacher-Student",0.294944057617842,1.24039043309472,0.320849770687578,-0.129352850929336,-1.50585912669284
"Professor-Graduate student",0.432387696965575,0.899285879167022,0.536781271371531,-0.0606072407869436,-1.45752586840452
"Master-Servant",-0.034410099124188,-0.756469622707909,-0.227289268730738,0.364851552703798,-2.1140681801863
"Close friends",-1.30971899395556,0.845033762609742,0.54715067817752,-0.365881002203394,0.98304450867324
"Casual acquaintances",0.00179707062093784,-1.050839905977,0.354845439064033,-1.01009167107798,1.00866323527785
"Teammates in sports",0.730559162277426,1.8374512849025,-0.549720155985749,-0.281628046429088,1.82132742861893
"Second cousins",-0.344929278755813,-0.198530651714614,0.919824812418306,-1.51083129876602,1.30979870906652
"Parent-Infant",-1.37695235357378,1.36447904883639,0.91151422211357,-1.04309068956434,-0.83702110012313
"Grandparent-Grandchild",-1.16526884125705,0.675972732315119,1.3072570067646,-1.20821260841197,-1.67178710219229
"Step-parent-Step-child",-0.654861822704511,0.435758380062934,0.104116563494632,-1.37979866763964,-0.557772735752489
"Foster-parent-Foster-child",-0.611610328685508,0.675180586643788,-0.125432082614124,-1.18875966964733,-0.856907220446649
"Godparent-Godchild",-0.542034027847661,-0.771345323629518,1.63004880278866,-1.3178066242538,-0.745431671106222
"Step-grandparent-Step-grandchild",-0.39937841362623,-0.388973626598344,1.08879812943156,-1.64823152547925,-1.12889027042082
"Ancestor-Descendant",-0.504322420444052,-1.2308783003899,1.33913065237987,-1.10381390859677,-1.48138791703814
"Bride-Groom",-2.14065199514581,0.759080517361983,-0.0123274029462505,0.852074717915471,0.318708779816113
"Man-His Mistress",-2.10240177657082,-2.12772166561252,0.270320041373446,1.64730096942044,-0.402196885610019
"Man Wife-Man Mistress",-0.845810253379524,-1.86228353593676,-0.853105799854868,0.121102220232292,-0.480545642835311
"Brother-Sister",-0.822714941786197,1.43330756803388,0.269843308261461,-0.437621236796615,0.193695582187748
"Step siblings",-0.488597021658811,0.152564982431966,0.242463582764405,-1.03562619827156,0.051957213030663
"Distant relatives",-0.00814866760150253,-0.962566730583897,0.424893880690651,-1.29616747513437,-0.228446243625899
"Close relatives",-0.523532361619463,0.394470936696323,0.717343280640173,-0.822923945709667,0.230464845944389
"Twins",-1.81217920263231,0.783540714056334,-0.102217172236109,-0.721313906778195,0.942249581761889
"A person and their family friends",-0.903280879113981,0.246589224843398,0.144585062269871,-0.612530747540818,0.495454440405686
"A person and their deceased spouse",-1.51642021414228,-1.26709510674314,0.915114167346253,-0.840813088391611,0.331153081325505
"Manager-Staff",0.874053943365107,0.696457919210929,-1.04605592393713,1.2626770472805,-0.4983808073996
"Foreman-Laborer",0.897589553121431,0.0832955572410624,-0.763454118288377,1.25826663944592,-0.417845777058541
"Owner-Manager",0.718075300999636,0.637719176349612,-0.895896802018815,1.27317171894677,-0.795929119700314
"Union leader-union member",0.793499259077933,0.579195240938567,-0.763240213524915,0.53895897982113,0.0842322706681837
"Manager-Assistant",0.721433635083153,0.749998334930666,-0.972176801838798,1.15309617782156,-0.786774164789049
"Chief-Deputy",1.06886085472618,1.41590003343093,-0.00677715665904247,-0.0320422243887212,-0.582010534368609
"Supervisor-Subordinate",0.968509970013738,1.23684797137196,-0.215030008497055,-0.0348648608097274,-1.19622409927976
"Boss-Secretary",0.579015090897005,0.91579785834107,0.540061161253388,0.375811819202604,-1.73468929149855
"Entrepreneur-Investor",1.01679272336574,-0.0424363701646447,0.635113642576557,1.77209666197016,0.662305314482088
"Intern-Employee",1.1359581078633,0.727921782890134,0.404601791308594,0.178839193132026,-0.437547036102767
"Lawyer-Client",0.924852418499444,0.662779096999796,0.442916834558393,1.53766699144001,-0.253478570175802
"Judge-Lawyer",1.26488144050627,1.00633607494947,-0.436304255163086,-0.376588069851118,-1.2153470287527
"Victim-Criminal",-0.0316874797069177,-0.682671601713755,-3.08379653457476,-1.11641114449994,-0.850668699719467
"Drug dealer-Addict",-1.22349647827473,-0.76373480784408,-1.07264086230033,2.93703701802058,0.159871652331351
"Victim-Witness",0.119239441648321,0.122608465943382,-0.509814074965568,-1.15866152420425,0.565659943927689
"Criminal-Police officer",0.904454187760024,0.228447560622478,-2.54796321132367,-0.53635068644143,-0.611930337178598
"Criminal-Prosecutor",0.871447984051664,0.343496061525619,-2.28212945919172,-0.52456977305977,-0.882544098701414
"Criminal-Hostage",-0.497196858851107,-1.03578921752186,-2.6480574003024,0.378488764150903,-0.892507041768025
"Defendant-Plaintiff",0.309392573016997,0.323900416964097,-1.92392784992942,-0.578867578827108,-0.0389985612109341
"Police officer-Offender",0.661875212154482,0.122848066487934,-2.6454175659327,-0.576286466136151,-0.846169965815675
"Police officer-Civilian",1.08112149043472,0.0546903995779498,0.346415940797788,-0.725681593154705,0.293414651247925
"Parole officer-Parolee",0.568521055564814,1.02985295507398,-1.92511679136019,-0.238534816965664,-1.53193206494676
"Consultant-Client",0.621064392437598,0.0494334502459945,0.244718958608316,1.6499252749169,-0.11895917818757
"Chef-Customer",0.490766918997073,-0.227453731352253,0.243350445215186,1.76258319324758,-0.415757466470316
"Customer-Server",0.695990566586809,-0.207298189214905,0.395922822181937,1.46855873864044,0.0811507369603354
"Customer-Businessman",0.252074386980678,-0.0796485541557689,-0.0339291926513138,1.94584084381633,-0.372883928932315
"Doctor-Patient",0.207540655017611,1.05053797750162,0.18501484008141,1.19006262385774,-1.30961192679872
"Doctor-Nurse",0.160581712247705,1.55309372233953,-0.0970666228455189,0.240199826465879,-0.893638875814212
"Patient-Caretaker",-0.647794249246226,1.26387001416892,-0.69801065446447,0.766484384432617,-1.59086130959196
"Driver-Passenger",0.77687599579015,-0.602611435665525,0.744767234094515,0.636108165103854,-0.718058233119502
"Coach-athlete",0.259781658691061,1.06052717367991,0.426015719690995,0.150133482820155,-0.931286118064272
"Team captain-Team members",0.410817708202452,1.01579043447022,0.306075975199265,-0.091111332404473,-0.363967284922123
"Club Member-Club President",0.642090536210932,0.262404996561628,0.755748551050178,0.0653853536421703,-0.808152569526043
"Politician-Supporter",1.08903818069757,-0.305628239057808,-0.0665588476140206,-0.248273180318945,-0.361607725279489
"Leader-Follower",0.727150699734814,-0.394223818108054,0.414307231763962,-0.665389571901347,-0.557374435883483
"Representative-Citizen",1.23762552407317,-0.481857600424036,0.590089241612877,-0.572032117139359,0.0702769974304882
"Officer-Soldier",1.02025504413273,0.272631701312633,0.539151170118157,-0.65051912443484,-0.646071229523272
"Babysitter-Infant",-1.22494214344022,0.671552194729246,0.803191390406675,-0.278802718335019,-2.67529660183395
"Religious leader-Congregant",0.0572496804542719,0.459188620261601,1.09846058300426,-0.148847780887182,-1.18083959657328
"Religious followers",0.313402821410623,0.0970802359905205,0.824328002547457,-1.30370248598486,0.463110100383861
"Prostitute-Customer",-0.718456127415594,-3.11192166519008,0.540550171732831,3.04947565174059,-0.0925133358567642
"Guide-Tourist",1.39267898081967,-0.809072037032162,2.24754042730451,0.921375893734349,-0.0947578235976846
"Athlete-Referee",1.278910694155,-0.631330262234617,1.32952992858546,-0.018567677415138,-0.077244480717168
"Slave-Master",-0.241285910062858,-2.40607290187207,-0.76251137967452,-0.105382130429343,-2.12060556641084
"Reader-Writer",0.523748021465882,-1.36772316980747,2.64215493963411,-0.0651476129103245,0.0395945228778392
"Reviewer-Writer",1.03232958593119,-0.101771016985001,0.954862300457493,0.116971395428307,0.269267221628236
"Performer-Audience",0.997985461468219,0.43506655473638,0.694030866452316,-0.538237423758246,0.0209360594156198
"Dealer-Buyer",0.715228557315397,-0.0463721264572213,-0.237835772322262,2.29592659113127,1.3351213550781
"Sugar daddy-Sugar baby",-2.96043365678304,-2.34525729865399,-1.07038018333503,2.36876146502375,-1.98889898267672
"Director-Performer",1.00146699623211,0.730854493254451,0.606368896276838,-0.164240197859522,0.183225951848622
"Psychologist-Client",-0.0380852776138739,0.495452409627997,0.690420204950507,0.593422946621345,-0.822056814819797
"Judge-Contestant",1.30171316053237,0.70011579415895,-0.314851183606534,-1.01364681545486,-0.206974421890916
"Man-God",-0.693148831435794,0.869218751059615,0.821213572670144,-1.60825990039879,-1.39183726863937
"Co-workers",1.12128806020655,0.71459363317282,0.260829114238214,0.547069387289307,1.15744365224944
"Sports rivals",1.34533458767079,-0.495916123078512,-0.798757199706717,-0.67733746043066,0.875369705165812
"Romantic rivals",-1.6318562417313,-0.867502586070954,-1.16192702459864,-0.395948194250072,-0.0969340981097087
"Criminal and their accomplice",-0.398483937176106,-1.64540774623159,-0.341700580514053,1.25458405820319,-0.299237452320974
"Diplomats",1.1806679692066,-0.433683850963292,0.100044197937007,0.0277421868232572,1.48207601548587
"Principal-Teacher",0.936699900890084,0.37498667747974,0.826319328293524,0.419138519699656,-0.0304785000028615
"Professor-Teaching Assistant",0.940356030952943,-0.038537234244059,1.09962503101934,0.41913029431576,-0.418443948095297
"University student-Administrator",0.890507834012358,-0.505941231285276,0.97702712811143,0.0239190418217636,-0.925256630165967
"Student-Dorm Resident assistant",0.823192330488445,-0.196028399956258,0.767723693515077,-0.0542664383035353,0.500124368107117
"Mentor-Mentee",0.254288660909284,0.463587698184746,1.13627530458505,0.737066661121141,-0.432161708575741
"Athletic trainer-Trainee",0.407358479303732,0.500032385227496,0.758488107511583,1.38357723544673,-0.308474834379749
"Researcher-Research Subject",0.529782207153138,0.0744252413076882,1.05398150221582,0.19167164635523,0.380002993165922
"Peers",0.122711792648255,0.776799388842568,-0.218442166167221,-0.985932297350481,2.01289359213116
"Classmates",0.53909239051739,0.79512046042529,-0.425801499401483,-1.13637953754953,2.55713117799563
"Roommates",-0.204982177391471,0.501208486773243,-0.0588692687160579,-0.700106310091858,1.68647689748667
"Sorority sisters",-0.384113550724145,0.152459708166585,0.519497860929767,-1.12984555267918,0.925706937413538
"Fraternity brothers",-1.11370219755251,1.24286640164337,-0.510490855430554,-0.668087886775546,0.682194542552292
"Bride-Bridesmaid",-0.993979472600509,0.273877545924222,0.253082992150077,-0.592090984017248,0.158849103272407
"Groom-Groomsman",-1.00527937941004,0.24305036395039,0.322746255205231,-0.640681731565716,0.0876814646239965
"Predecessor-Successor",0.109173095944047,-0.418343583577692,-0.0997843603176753,0.791674194819643,-0.795273004432142
"Landlord-Tenant",0.493726491582482,-0.158059528712271,-0.763722169994825,1.92409238478301,-0.677729085277707
"Landlord-Housekeeper",0.427593359643523,-0.0690144548571676,-0.574774469264942,1.76936054688411,-0.900998763026784
"Guest-Host",0.431360648766087,-0.106464680701922,0.341053997949183,0.262498587185606,-0.0775186993796245
"Television host-Guest",1.00252818123376,-0.150184641862287,0.456953421639617,0.287555082064921,0.213371418198155
