,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,1.4573665915794298,-1.1214998964947018,1.7351130014285525,1.5870181338959057,-1.5485952352017156,2.359074825912089,0.20927073470567853,1.686723070133978,-1.237999869044737,-1.09285165715669,-0.549082338945631,1.5194741211574583,1.7303095866347642,1.1312008559625926,1.5211343014156902,2.072617250576584,1.5211855010632513,1.8333472908847774,2.768905139498309,0.44760421362087255,-0.49699451262749755,-0.555396915886112,1.0653328720189847,1.6248185594316045,0.0663916079980196,-1.0730511812178942,-1.0559530535079764,1.4607998447220563,0.7973528483384512,1.1038837147673686
parent and teenager,0.7305335745094199,-1.0985029293109698,1.7351130014285525,1.5870181338959057,-1.00756989790346,1.7364106537340973,-1.2837954686752207,1.686723070133978,0.9368803864246119,-1.09285165715669,-0.6623906996105957,1.2820329562787989,1.7303095866347642,1.358955297476045,1.4203801443962798,-0.13939292116933855,1.5211855010632513,1.8333472908847774,2.6111977612277,1.1035403423371744,-0.24472914149334876,0.5729291747866883,1.3410405857948036,1.6248185594316045,-0.14473370543568306,-1.0730511812178942,-1.1974587724357206,1.4607998447220563,0.9572760307866552,1.2286518047961665
wife and husband,1.4573665915794298,1.109205920327298,1.7351130014285525,1.5870181338959057,-1.5485952352017156,2.577007286174386,-1.2837954686752207,1.686723070133978,1.6720511770058004,-1.09285165715669,-0.7190448799430781,1.5194741211574583,1.7303095866347642,0.6106192753604154,1.1684947518477538,-0.3996294119629765,1.4671245947894345,1.8333472908847774,2.768905139498309,-0.07714468935216888,1.80492699897161,-0.1571641780015942,0.3071366591354836,1.6248185594316045,1.68501901098974,-1.0730511812178942,0.39448056550139965,1.4607998447220563,1.1171992132348592,1.2910358498105656
fiance and fiancee,1.4573665915794298,1.109205920327298,1.7351130014285525,1.5870181338959057,-1.5485952352017156,2.577007286174386,-1.2228539909862044,1.686723070133978,1.610786944457368,-1.09285165715669,-1.2572595931016604,1.5194741211574583,1.7303095866347642,0.7733010192985957,1.017363516318638,-0.3996294119629765,1.3049418759679836,1.8333472908847774,2.768905139498309,-0.3723159472745047,1.80492699897161,-0.555396915886112,0.4794539802453702,1.6248185594316045,1.68501901098974,-1.0730511812178942,-1.3743409210954005,1.4607998447220563,1.0772184176228081,1.2910358498105656
siblings,1.4573665915794298,0.7872483797550505,1.7351130014285525,1.5870181338959057,-1.5485952352017156,1.6741442365162982,0.3616244289282193,1.686723070133978,1.1513052003441253,-1.09285165715669,-1.2572595931016604,1.4007535387181285,1.7303095866347642,0.5130102289975071,-0.6954571530113394,-0.3562566634973702,-0.45203757793106686,1.8333472908847774,-0.38524242591386415,-0.10994149578798397,0.7327991716514777,-0.4558387314149825,0.6862347655772342,1.6248185594316045,1.68501901098974,-1.0730511812178942,0.28835127630559165,1.4607998447220563,0.8373336439505022,1.072691692260169
divorced spouses,-1.6576320530063264,0.9022332156737103,1.2614702582593567,-0.6643634522164995,-0.045747076039894516,0.30428305772471664,-1.5580321182757941,-1.1434686579295774,-0.901046590028359,0.2442097845687767,0.35738454637408684,1.4007535387181285,-0.8224626335459213,-0.9511254664461161,1.4455686836511323,2.072617250576584,0.33184556303927876,0.0629117047889402,2.768905139498309,1.7266796646176612,1.3949957708786183,1.7012552654594886,-1.1403288381875643,0.7289631992093004,-0.6725469890199397,-1.0730511812178942,0.28835127630559165,0.807665045374581,-0.961802158591793,-1.7033983108805868
a person and their in laws,-0.48085478727392966,-0.3855969466152792,0.8156888529236428,0.5777781125351724,0.014366850326578333,-0.06931544558207828,-0.27826108680645184,0.4697406270666492,0.38550229348872067,-1.09285165715669,-0.0391947159532897,1.1336322282296367,0.01879184810453187,0.8058373680862317,-0.6702686137564867,-0.3996294119629765,-0.019550327740531358,0.4465060817763716,-0.38524242591386415,0.44760421362087255,1.4580621136621554,-0.5222108543957354,-0.7612307317458136,0.17291504458856008,-0.8132971979757415,-1.0730511812178942,-0.7375651859205524,1.21198658782778,-0.24214783757487487,-0.14379718552061155
employer and employee,-0.20396601886630691,-1.1904907980458976,-0.7724074035848374,-1.0007767926700772,1.276759304022508,-0.536313574715572,-0.4915562587180089,-1.1434686579295774,0.8143519213277473,1.6358451626912012,0.8106179890339457,-0.7658970907996377,-0.5323748812526615,1.2938825999007728,1.8233967724739215,2.332853741370222,0.7373023600929058,-1.117378685941618,-0.38524242591386415,0.11963614926272166,1.5526616278374612,0.34062674435405293,1.4788944426827129,-0.5375909307601637,0.20714181695382136,1.0281204667334012,1.1020091601401196,0.8387667024863655,-1.681456479608711,0.261699107072982
interviewer and job applicant,-0.6885213635796468,-1.1904907980458976,-0.9952981062526943,-1.0007767926700772,0.8259048562739617,-0.536313574715572,-0.4610855198735007,0.21502337154092924,0.10981324702077501,1.090105798721623,0.38571163654032803,-0.854937527629135,0.30887960039779155,0.31779213627169073,-0.6954571530113394,-0.3996294119629765,-1.1818598126275957,-1.117378685941618,-0.38524242591386415,-1.225032914605697,1.016597714177395,-0.555396915886112,0.7896251582431663,0.48183068604452695,-1.728173556188453,1.0281204667334012,1.5265263169233518,-1.3383492953385523,0.7973528483384512,1.1350757372745681
guard and prisoner,-1.2769099964458452,-1.1904907980458976,-0.13159663341474892,-1.0007767926700772,1.4571010831219267,-0.536313574715572,-0.06496591489489481,-1.1434686579295774,-1.391160450415818,0.2442097845687767,0.15909491521039856,-0.7658970907996377,-1.170567936297833,1.424027995051317,-0.6954571530113394,-0.3996294119629765,-1.1818598126275957,-0.6747697894176586,-0.38524242591386415,2.054647728975812,-1.3483901402052496,2.7632092331515357,1.4099675142387582,-1.3407715985456776,-1.8337362129053043,1.0281204667334012,0.8543741520165677,-0.3119946106496625,0.35756409660589017,1.2910358498105656
nurse and patient,-0.16935492281535405,-0.7535484215549905,-0.5773780387504627,-1.0007767926700772,1.0964175249230896,-0.536313574715572,1.2452758554189556,-0.1812034703879685,-1.3298962178673857,0.2169228163702978,1.2355243415275634,-1.4485404398257833,0.6569849031497033,1.3264189486884088,-0.6954571530113394,-0.22613841810055121,0.8724546257774481,0.21044800363025995,-0.38524242591386415,-1.0610488824266215,-1.0015252548957951,-0.555396915886112,1.4788944426827129,-1.1554222136720975,0.9460804139717807,1.0281204667334012,0.8189977222846317,-0.8407227815499997,1.0772184176228081,1.1974597822889672
therapist and patient,1.2843111113246655,-0.31660604506408335,1.122163569091946,-0.6643634522164995,1.0062466353733803,-0.13158186279987744,-1.8017980290318594,-0.1812034703879685,1.2125694328925576,0.7080882439429181,0.38571163654032803,-0.498775780311146,0.8310375545256591,0.8383737168738679,1.8233967724739215,-0.22613841810055121,0.2777846567654618,0.38749156223984366,-0.38524242591386415,-0.10994149578798397,1.2373299139197753,-0.555396915886112,1.4788944426827129,0.5436138143357203,0.805330205015979,1.0281204667334012,0.39448056550139965,0.24783521736245923,1.3970647825192162,-0.29975729805660906
