,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,0.5221782672248636,-1.1388963614765404,1.4269364243371243,1.151090994572101,-1.1605036360866368,-0.5322012529812935,1.0118380343405313,1.430301118039119,0.5959435409620631,-0.747763245888362,-0.17099678513285005,1.606154739090994,1.6179617552877075,0.7775236870292704,-0.7179073064151688,1.4191302346437358,-0.9516142252696901,1.6100501816275725,-0.3676271878846243,-0.3405318668427969,1.6875286839086905,-0.5760884438136862,0.3183212162118521,1.3543948789111298,1.2687048736140494,-1.0127486250164288,0.8207995624847174,1.3160103637796583,0.7064932910507112,-1.346102178057208
parent and teenager,0.7990352884915475,-1.1142355251051976,1.3441525914000276,1.3273899180561728,-1.1605036360866368,-0.5322012529812935,0.7153057417698897,1.4038756151611014,0.5388450034429502,-0.747763245888362,-0.9079548561991122,1.606154739090994,1.3978026460957986,0.7194013239650231,-0.7179073064151688,1.3608926020954446,-0.9254184735699185,1.4442304824725791,-0.3676271878846243,0.903455883369833,-0.08940549318721537,-0.4443400618411927,-0.2709241233567787,1.2425108494284076,1.2687048736140494,-1.0127486250164288,0.8523687764264373,1.3160103637796583,0.4739209654253219,-1.3182735151640737
wife and husband,1.2912255485212076,1.327187275657736,1.4545310353161565,1.3273899180561728,-1.185388339813916,2.4674442352861887,0.9579230720549602,1.430301118039119,1.538069410027428,-0.747763245888362,1.5924385992042773,1.606154739090994,1.645481643936696,-0.8499024787696537,-0.7179073064151688,1.6520807648369003,-0.9516142252696901,1.6100501816275725,3.22063081540913,-0.9003263544384803,-0.8594103032621079,-0.6419626347999329,-1.0462469385786612,1.3543948789111298,1.404308580863736,-1.0127486250164288,0.9155072043098771,1.0880118371210197,0.7064932910507112,1.3532781225768211
fiance and fiancee,1.2912255485212076,1.327187275657736,1.4545310353161565,1.3273899180561728,-1.1605036360866368,2.4674442352861887,1.0657529966261026,1.430301118039119,0.8528869597980717,-0.747763245888362,1.6187585303137866,1.606154739090994,1.645481643936696,-0.9080248418339011,-0.7179073064151688,1.4191302346437358,-0.9516142252696901,1.6100501816275725,3.22063081540913,-0.931426048193796,-1.1259504298264937,-0.6419626347999329,-1.3253631520585392,1.3543948789111298,1.3771878394137986,-1.0127486250164288,0.9470764182515969,1.1450114687856794,0.7064932910507112,1.2141348081111496
siblings,0.029988007195203382,1.2778656029150506,1.3717472023790598,1.3273899180561728,-1.185388339813916,-0.5322012529812935,0.904008109769389,1.430301118039119,1.538069410027428,-0.747763245888362,0.9607602525760526,1.5021732230016343,1.4528424233937758,-0.09431175893443895,-0.7179073064151688,0.7202786440642422,-0.9516142252696901,1.554776948575908,-0.3676271878846243,-0.5271300293746913,-1.0963348602082288,-0.5102142528274394,-1.1392856764052872,1.3264238715404493,1.3771878394137986,-1.0127486250164288,0.8207995624847174,1.3160103637796583,0.7064932910507112,0.10098829238577672
divorced spouses,-1.5696303379011922,1.228543930172365,-0.1459564014677111,-0.2341148328027473,0.4321174024592319,-0.08225442974117117,-0.5786533530838192,-1.0801216553725579,-0.23198525306507561,0.5365398175331832,-0.8816349250896028,1.2162240537558942,-0.2533906728435177,-1.0533307494945192,0.8343883981008187,0.9823479905315522,0.5939351250168338,-0.628515756964839,0.13472893257650134,1.245552514678306,1.0656017219251235,1.4330743812668396,-1.3253631520585392,-0.9951697402260373,-1.17216185688031,-1.0127486250164288,-0.25255371153375916,0.8600133104623809,0.7064932910507112,-1.2904448522709393
a person and their in laws,0.337606919713741,1.0559180755729656,-0.4770917332160975,1.151090994572101,-1.06096482117752,-0.5322012529812935,0.4996458926276049,0.7168125403326424,-0.6031257469393102,-0.747763245888362,0.8291605970285058,-0.2655125505174852,0.8749247617650151,0.5740954163044049,0.3794051743633741,0.8367539091608245,-0.8730269701703753,0.8085883023784376,-0.3676271878846243,-0.3405318668427969,-1.1259504298264937,-0.6419626347999329,-1.2013115016230378,0.6551196946441158,0.8347730104150521,-1.0127486250164288,-0.9470764182515969,1.3160103637796583,0.7064932910507112,-1.4017595038434765
employer and employee,0.09151178969891091,-0.966270506877141,-0.9462001198596448,-1.0652383292276564,1.2533126254594456,-0.5322012529812935,0.8770506286266033,-1.212249169762646,-0.08923890926729307,1.4997671150993421,-0.5657957517754905,-0.16153103442812522,-0.9138680004192442,1.5331144068644853,1.9584645979227404,1.0988232556281345,1.667960944707469,-0.8496086891714969,-0.3676271878846243,-0.18503339806621816,1.2136795700164489,-0.11496910690995896,0.7214890801272311,-1.2469088065621625,0.5906863373656162,1.2034230151929324,-0.9155072043098771,0.3470166254804438,0.20258658552903436,0.4905895728896572
interviewer and job applicant,-0.09305955781221167,-0.8922879977631127,0.3507465961548685,-0.9393105267390338,0.8302726620956992,-0.5322012529812935,0.6613907794843186,-1.1858236668846285,0.8814362285576283,2.141918646810115,0.6449210792619402,-0.08354489736110524,-0.8037884458232898,1.1262578654147541,1.5034813741852961,-0.881256251013764,1.406003427709753,-1.0430650048523225,-0.3676271878846243,0.4680601707954125,1.5986819750538952,-0.4443400618411927,0.907566555780483,-1.2469088065621625,-1.090799632530498,1.00396756757409,0.7576611346012776,-1.419971956124006,0.5514450739671184,1.3254494596836868
guard and prisoner,-1.7849635766641685,-1.1388963614765404,0.6266927059451904,-1.1659805712185545,1.2781973291867248,-0.5322012529812935,-0.17429113594203516,-1.212249169762646,-1.1741111221304403,0.27967920484887426,-0.9605947184181309,-0.9933831631430049,-1.1065072209621645,-0.9080248418339011,-0.7179073064151688,-0.881256251013764,1.6417651930076975,-1.0430650048523225,-0.3676271878846243,2.0852442460718312,-1.155565999444759,2.3223759595811706,0.5664245170828546,-1.4147348507862458,-1.2806448226800595,1.1369378659866516,0.5682458509509581,-1.4769715877886658,0.43515891115442373,1.3532781225768211
nurse and patient,0.4298925934693023,-0.8183054886490845,-0.5046863441951297,-0.8385682847481357,1.2533126254594456,-0.5322012529812935,0.769220704055461,-1.1329726611285933,-0.9457169720539883,-0.6835480927172848,0.9344403214665432,-0.9933831631430049,0.5446860979771518,0.5740954163044049,-0.7179073064151688,-0.8230186184654729,1.6417651930076975,-0.8772453056973291,-0.3676271878846243,-0.8381269669278488,1.7171442535269557,2.3223759595811706,1.6828893710023656,0.2075835767132268,-1.0365581496306235,1.0704527167803708,0.6945227067178378,-1.5054714036209955,0.35763480261262726,1.3532781225768211
therapist and patient,0.8913209622471088,-0.8183054886490845,0.985422648672609,-0.6622693612640641,1.1288891068230495,-0.5322012529812935,-0.9830155702256033,-0.7630156208363461,-0.11778817802684957,0.5686473941187219,-0.9605947184181309,0.0724273767729347,0.599725875275129,1.5331144068644853,1.4231902170551587,-0.881256251013764,0.9606756488136361,0.9191347684817666,-0.3676271878846243,-0.7137281919065859,-0.8594103032621079,-0.6090255393068095,0.6594632549094805,0.8229457388681991,-0.3856603548321276,1.114776149584558,0.9155072043098771,-0.25147950699848276,-0.378844228534439,0.8801908533935376
salesperson and customer,0.09151178969891091,-0.07848039750880152,-1.2773354516080313,-1.191166131716279,0.8800420695502575,-0.5322012529812935,0.7153057417698897,-1.212249169762646,0.3960986596451676,2.3345641063233464,1.355559219218693,-0.837410889008965,-0.9138680004192442,1.155319046946878,1.9317008788793615,1.9723877438525015,1.6417651930076975,-0.8219720726456646,-0.3676271878846243,0.1259635394869393,1.4802196965808347,-0.37846587085494593,0.411359954038478,-1.1909667918208013,-0.9009544423809368,1.00396756757409,0.5366766370092383,-1.3059726927946866,-0.41760628280533724,0.18447428106517968
