,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,1.078769666746175,-0.8751312363173613,1.4038039221908507,1.5708452600891725,-1.172868711594116,1.6581719149292227,-1.3699461815212706,1.2296681884782785,1.435561465138655,-1.0672602408665506,-1.3083942226843794,1.170544622824784,1.5862386004232496,0.9925468970172387,-1.051762925695703,1.8403484236417589,-0.8588789103246821,1.739756731940069,2.3308015182944626,-0.7411488012007933,1.1877744320902375,0.42397688247305443,1.2381883825646884,1.5110887251246923,-0.9786207136327444,-1.101286112457496,-1.088735820928177,1.4824325090718093,0.8466144933336484,0.7005017668285677
parent and teenager,0.31189465774777636,-0.8310768223314629,1.4038039221908507,1.0425670088669314,-1.148671731557336,1.5042011141853568,-1.168352990533874,1.2296681884782785,-0.9956390456653427,-1.0672602408665506,-0.33616137311430205,1.147841939849773,1.5862386004232496,0.9642545060839758,-1.029004310400981,1.8403484236417589,-0.8588789103246821,1.7143995662623286,2.3308015182944626,-0.4226551271712632,0.7407498202371657,0.7439331497500912,1.289658174153652,1.5110887251246923,-0.9786207136327444,-1.101286112457496,-1.0432406841272361,1.4824325090718093,0.8466144933336484,0.7849230257414598
wife and husband,1.1071724448572267,1.305562255984615,1.4038039221908507,1.5708452600891725,-1.172868711594116,1.6838337150532003,-1.3699461815212706,1.277771827786446,1.4862114757804048,-1.0900349527572741,-1.19265221678318,1.170544622824784,1.6122291133526907,0.9642545060839758,-1.051762925695703,1.7621438625658463,-0.9282465432784365,1.739756731940069,2.3308015182944626,-0.4516090975375841,1.2583572655407227,-0.9789082894339527,-0.8463381767883339,1.5110887251246923,-0.955718050478843,-1.101286112457496,-1.0659882525277065,1.4594680927679882,0.8466144933336484,0.8974847042919826
fiance and fiancee,0.8799502199688124,1.305562255984615,1.4038039221908507,1.2371958382645991,-1.172868711594116,1.6838337150532003,-1.0927555439136003,1.2537200081323623,1.4862114757804048,-1.0900349527572741,-1.1463554144227,1.170544622824784,1.6122291133526907,0.8510849423509238,-1.051762925695703,1.4493256182621959,-0.8820014546426002,1.7143995662623286,2.3308015182944626,-0.8280107122997561,0.6231117644863573,-0.9789082894339527,-1.052217343144188,1.314520030516957,-0.9786207136327444,-1.101286112457496,1.117778313917457,1.4824325090718093,0.8254956190882687,0.7567826061038291
siblings,0.5959224388582943,1.3275894629775642,1.4038039221908507,1.5708452600891725,-1.148671731557336,1.5811865145572899,-0.7147683108122317,1.2296681884782785,1.46088647045953,-1.0900349527572741,-1.3083942226843794,1.147841939849773,1.6122291133526907,0.8227925514176608,-1.029004310400981,-0.7664702788886613,-0.9282465432784365,1.7143995662623286,-0.5305128841825258,-0.5963789493691887,-1.0708762383252834,-1.0281323305534968,0.3632019255523086,1.5110887251246923,-0.9786207136327444,-1.101286112457496,-1.0659882525277065,-0.7910447050064593,0.8254956190882687,0.8412038650167212
divorced spouses,-0.8810220229163992,1.3275894629775642,-0.9722474261108893,0.4308764021885473,-0.2775804502332513,0.683023510218072,-0.6895691619388071,0.43595813989351695,1.46088647045953,0.3675466082490363,-0.8222777978993407,1.0797338909247398,-0.4670119210025994,-0.5918269952454889,-0.050383852727937856,-0.7664702788886613,-0.7432661887350914,-0.06060203117950558,-0.5305128841825258,1.604122798471201,1.234829654390561,0.4732009235925986,-1.0264824473497063,0.6405702204332935,-0.9786207136327444,-1.101286112457496,0.7538172195099297,1.4135392601603465,0.8466144933336484,-1.0160638310669046
a person and their in laws,-0.02893867958484521,0.5566372182243402,-0.012226679322307487,-0.013989493577550334,-0.10820158997579034,0.6573617100940943,-0.4879759709514105,1.037253631245609,-0.9956390456653427,-1.044485528975827,-1.2389490191436596,0.6256802314245187,0.46864654445728116,-0.7332889499118038,-1.074521540990425,-0.7664702788886613,-0.9051239989605183,0.2943982883088612,-0.5305128841825258,0.6196878060162898,0.505473708735549,-0.2651596932005631,-0.949277759966261,0.5001640099991969,-0.955718050478843,-1.101286112457496,-0.4518039057150043,1.1838950971221376,0.8466144933336484,-0.8190808936034897
employer and employee,-1.5342859194705905,-0.8751312363173613,1.3558028848514216,-0.5144636263144101,0.690298751237954,-0.08683049350125774,0.8475789193400919,-1.0071510393515042,-0.18523887539734343,1.0507879649707443,0.8212586858976949,-1.0997236746763217,-0.8828601278736574,0.8227925514176608,1.1785813731870467,-0.7664702788886613,1.2683951669237854,-0.7452455044784987,-0.5305128841825258,1.5462148577385593,1.1407192097899141,1.4084577048639366,1.0837790077977978,0.9213826413014866,1.311645601757399,1.1963715686964451,1.163273450718398,-0.7680802887026383,-1.2230351827135606,0.5035188293651529
interviewer and job applicant,-0.9378275791385028,-0.8531040293244121,-0.9242463887714601,-0.5700718632851723,1.0290564717528758,-0.882346297344565,-1.3195478837744214,-1.1274101376219228,-0.9956390456653427,0.6408431509377195,0.10365824931025677,-1.0997236746763217,-0.9088506408030985,0.9925468970172387,1.1558227578923246,-0.7664702788886613,0.8059442805654229,-0.7959598358339797,-0.5305128841825258,-1.2623202677945697,1.234829654390561,0.37475284135351034,0.4661415087302357,-0.48267946303947923,-0.955718050478843,1.127441838261827,1.1405258823179274,-0.7910447050064593,0.8466144933336484,0.7567826061038291
guard and prisoner,-1.7047025881369013,-0.8751312363173613,1.3078018475119926,-1.2095665884489377,1.222632312047117,-0.882346297344565,1.1499687058211867,-1.1274101376219228,-0.9956390456653427,-1.0900349527572741,0.9601490929791345,-1.0997236746763217,-0.9348411537325397,-1.7801074144425346,-1.051762925695703,-0.7664702788886613,1.222150078287949,-0.7959598358339797,-0.5305128841825258,1.6330767688375218,-1.0944038494754451,1.4330697254237088,1.2124534867702066,-1.0443043047758656,1.2887429386034976,1.1963715686964451,0.36710855670193204,-0.7221514560949966,-1.2230351827135606,0.8693442846543519
