,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,0.7594879943205113,-0.9327140069072003,1.3759195177064538,1.441814897491839,-0.9496877518822346,2.193861540328487,-1.2146155738590214,1.3469829569394123,1.4190984968694258,-0.8807896925357059,-0.5823765321706827,1.4828653359212713,1.5509058098495228,0.6961632397957996,0.8343714731998935,-0.6814674050477911,-1.013576052656468,1.325583745765908,-0.3179226907708025,-0.5725912347761415,0.09334522048325715,-0.36024818889230154,1.8111380429739812,1.2098555679585068,0.9117767618931554,-0.8135239738000205,0.5169055996677623,0.995950587940696,-1.2780215220777629,0.5307269411460763
parent and teenager,0.1371814181960008,-0.9768710791413062,1.2084254322632422,1.441814897491839,-0.9496877518822346,-0.5853909886511117,-1.0717548590937018,1.3469829569394123,1.4190984968694258,-0.8807896925357059,-1.0421206228416393,1.4828653359212713,1.5509058098495228,0.6961632397957996,1.0862034098718432,0.8580398171539484,-1.013576052656468,1.325583745765908,-0.3179226907708025,-0.20818026881454113,0.5533211519968283,-0.36024818889230154,0.5641339342314726,1.2098555679585068,-1.500498599469311,-0.8135239738000205,0.5169055996677623,0.995950587940696,-1.6593176604509758,0.5307269411460763
wife and husband,0.7594879943205113,1.0543542436275677,1.3759195177064538,1.441814897491839,-0.9496877518822346,2.193861540328487,-1.5717673607723202,1.3469829569394123,1.4190984968694258,-0.8807896925357059,-0.744639152407491,1.4828653359212713,1.5509058098495228,0.6961632397957996,-0.6514369531646093,-0.6814674050477911,-1.013576052656468,1.325583745765908,3.426500111640871,-0.5725912347761415,-0.703946394140266,-0.36024818889230154,0.4771336475750186,1.2098555679585068,-0.03215707516172276,-0.8135239738000205,0.5169055996677623,0.995950587940696,-0.8458858985881216,0.5307269411460763
fiance and fiancee,0.7594879943205113,1.0543542436275677,1.3759195177064538,1.441814897491839,-0.9496877518822346,2.193861540328487,-1.5717673607723202,1.3469829569394123,1.4190984968694258,-0.8807896925357059,-0.744639152407491,1.4828653359212713,1.5509058098495228,0.6961632397957996,-0.6514369531646093,-0.6814674050477911,-1.013576052656468,1.325583745765908,3.426500111640871,-0.5725912347761415,-0.703946394140266,-0.36024818889230154,0.593134029783624,1.2098555679585068,0.020283693563548245,-0.8135239738000205,0.5169055996677623,0.995950587940696,-1.811836115800261,0.5307269411460763
siblings,0.7594879943205113,1.0543542436275677,1.3759195177064538,1.441814897491839,-0.9496877518822346,1.1655381046060356,-1.5717673607723202,1.3469829569394123,1.4190984968694258,-0.8807896925357059,-0.6094203022101509,1.4828653359212713,1.5509058098495228,0.4277154909012189,-0.6514369531646093,-0.6814674050477911,-1.013576052656468,1.325583745765908,-0.3179226907708025,-0.5725912347761415,0.09334522048325715,-0.282475667461377,0.5641339342314726,1.2098555679585068,-0.005936690799087259,-0.8135239738000205,0.5169055996677623,0.995950587940696,-1.811836115800261,0.5307269411460763
divorced spouses,-2.352044886302041,1.0543542436275677,0.17953319311208574,-0.8315743200924767,-0.48461939421709754,-0.5853909886511117,-1.5717673607723202,-0.9331223358676416,-1.0924404724342105,-0.8807896925357059,0.31006787913176237,1.4828653359212713,-0.8081683675739357,-2.137451887424775,0.7084555048639186,-0.6814674050477911,-1.013576052656468,-1.0082421381536955,-0.3179226907708025,1.978285526955061,1.2279525182167326,-0.282475667461377,-1.088871512241155,-1.1472947237386206,-1.500498599469311,-0.8135239738000205,-2.5119685787581205,-1.362931235093177,-1.811836115800261,-1.8453755749262608
a person and their in laws,-0.26731785628493104,1.0543542436275677,1.064859073311918,0.8962014852716031,0.3231309112012985,0.9154053769978717,-1.2146155738590214,1.2785797981552007,-0.01247871563364691,-0.8807896925357059,-0.6094203022101509,1.336117044378855,0.7488205895255469,0.3978879632462655,-0.6514369531646093,-0.6814674050477911,-1.013576052656468,0.8354803101427914,-0.3179226907708025,-0.08670994682734101,-0.703946394140266,-0.36024818889230154,0.50613374312717,0.9034260300378802,-1.500498599469311,-0.8135239738000205,0.5169055996677623,0.995950587940696,-1.6593176604509758,-0.4197140652828585
employer and employee,-0.3606638427036076,-0.7560857179707765,-0.035816345314900494,-0.8315743200924767,0.3720854751660498,-0.5853909886511117,0.8092445519830047,-0.9331223358676416,-0.8412865755038469,1.4204284478216664,1.6622563811051643,0.993704364113217,-0.8081683675739357,0.6961632397957996,1.866882413554887,-0.6814674050477911,1.0914212353840025,-0.05137352574665794,-0.3179226907708025,-0.5725912347761415,-0.703946394140266,-0.36024818889230154,-1.088871512241155,-1.1472947237386206,1.1215398367942393,1.297283986940894,0.5169055996677623,-0.06684232133830177,0.7301381400211586,0.5307269411460763
interviewer and job applicant,0.5416806926769326,-1.1534993680777301,-0.6340095076120845,-0.8315743200924767,1.4980404463553292,-0.5853909886511117,-0.23840068962933816,-0.9331223358676416,0.28890596068278945,2.107805294941401,1.6622563811051643,-0.8161912315765836,-0.8081683675739357,0.3978879632462655,-0.6514369531646093,-0.6814674050477911,1.0914212353840025,-1.0082421381536955,-0.3179226907708025,-0.5725912347761415,1.2586175803176372,-0.36024818889230154,-1.088871512241155,-1.1472947237386206,1.1215398367942393,1.297283986940894,0.5169055996677623,-1.5962272395690547,0.653878912346516,0.5307269411460763
guard and prisoner,-2.352044886302041,-1.1534993680777301,-0.6340095076120845,-0.8315743200924767,-0.9496877518822346,-0.5853909886511117,0.8092445519830047,-0.9331223358676416,-1.0924404724342105,1.1514548989487268,-0.744639152407491,-0.8406492801669863,-0.8081683675739357,-2.2865895256995423,-0.6514369531646093,-0.6814674050477911,1.0914212353840025,-1.0082421381536955,-0.3179226907708025,2.4641668149038614,-0.703946394140266,3.528377882653927,-1.088871512241155,-1.1472947237386206,-1.500498599469311,-0.7079835757629748,0.5169055996677623,0.32198435278816084,0.12006431862401788,0.5307269411460763
