,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,0.37586468456464794,-1.0449059938627292,1.3290055454133163,1.2107158132090536,-1.111527672467172,1.9352515508473722,-1.2494533543833275,1.0151855944540458,-0.7034808239021048,-1.129649365110006,-0.8680103263519964,1.2591072792541542,1.826952594209648,1.3036924583278953,-0.7053740257315436,-0.5331616315673661,1.0174309666944785,1.6773167703184841,2.387160537806231,-0.37795860212853855,-0.29177185699536007,1.614192589187679,-0.805568825493612,1.51575019248795,0.8024645707891436,-0.9982230717067629,0.23820360626407622,1.4887990662324133,0.4283069907945797,0.767984612551858
parent and teenager,-0.02460557471119064,-0.8639255439453284,1.302953038728479,1.1885583760197995,-1.0892887269629214,1.3756910270961273,-1.2494533543833275,1.0606416658475106,-0.7309835165503552,-1.1068325143665494,-0.8444424230237916,1.2351658708110294,1.1762235115946522,1.3310282226525867,-0.7053740257315436,-0.5023687876083355,-0.1779935941046536,1.6516509665959707,2.387160537806231,1.1668328820752514,-0.11963187457509199,2.084259661863212,-0.5390942556181245,1.4046242994133291,0.29603599270788034,-0.9982230717067629,0.427417794753609,1.3047660408307389,0.4283069907945797,0.7084480189898174
wife and husband,0.6839187301614469,1.0816142926667303,1.3290055454133163,1.1885583760197995,-1.0892887269629214,1.9086058116211226,-1.2494533543833275,1.3333780942082991,1.3592211247166803,-1.129649365110006,-0.8680103263519964,1.2351658708110294,1.826952594209648,0.42894799993776844,-0.7053740257315436,-0.5331616315673661,-0.7618055889135321,1.6516509665959707,2.387160537806231,-0.37795860212853855,1.2574879847870526,-0.5915067518282832,-0.8351771110353328,1.51575019248795,0.8305994917936582,-0.9982230717067629,0.08052511585613223,1.4887990662324133,0.3803148755469841,0.7382163157708377
fiance and fiancee,0.6531133256017669,1.1268594051460805,1.302953038728479,1.2107158132090536,-1.111527672467172,1.9086058116211226,-1.2494533543833275,1.3333780942082991,1.111696890882426,-1.1068325143665494,-0.8208745196955868,1.2591072792541542,1.8529817575142478,1.3036924583278953,-0.7053740257315436,-0.5331616315673661,-0.7896061600949073,1.6773167703184841,2.387160537806231,0.10668186350402295,1.2287979877170079,-0.5553477462378575,-0.8351771110353328,1.51575019248795,0.8587344127981728,-0.9982230717067629,-0.14022477071498937,1.462508634032174,0.3803148755469841,0.767984612551858
siblings,0.5915025164824071,1.1042368489064054,1.302953038728479,1.2107158132090536,-1.0670497814586706,1.4822739840011263,-1.2494533543833275,1.3333780942082991,1.3592211247166803,-1.129649365110006,-0.8444424230237916,1.2830486876972793,1.5926901244682494,0.6749698788599916,-0.7053740257315436,-0.5331616315673661,-0.7618055889135321,1.6516509665959707,-0.4800288073455345,0.2884220381162335,1.3435579759971865,0.20399137116108026,-0.7759605399518912,1.4879687192192947,0.8305994917936582,-0.9982230717067629,-0.29790326112293336,1.4887990662324133,0.3803148755469841,0.7382163157708377
divorced spouses,-2.0885676802097435,1.1042368489064054,0.3390102913894898,1.2107158132090536,-1.0670497814586706,-0.35628202261010683,-1.2494533543833275,0.0378800594945539,1.166702276178927,-1.1068325143665494,-0.4909238731007193,1.2830486876972793,-0.3074387967675375,-0.8284971589980388,-0.3196099690083765,-0.22523319197706018,-0.734005017732157,-0.47861074237265955,1.3836442670031128,1.651473347707813,0.4541680668258015,2.048100656272786,-0.5390942556181245,0.5989615746223277,-1.5608687935900847,-0.9982230717067629,-1.3701169958969526,0.7526669646257158,0.4283069907945797,-1.4051010524626273
a person and their in laws,-0.08621638383055041,-0.27573908171377576,-0.2601973623617737,1.1442435016412913,0.5563932403516308,-0.7293223717776034,-1.2494533543833275,0.7651772017899898,-0.9235023650881086,-0.5820449472670458,-0.8680103263519964,1.2830486876972793,0.6556402455026559,0.21026188534023674,-0.7053740257315436,-0.5023687876083355,-0.06679130937915291,0.6506846214179396,1.7277069884213248,0.3792921254223388,0.8271380287363823,-0.19375769033360143,-0.8351771110353328,0.40449126174174116,0.549250281748512,-0.9982230717067629,0.14359651201930984,1.1996043120297821,0.3803148755469841,-0.9883448975283424
employer and employee,-0.02460557471119064,-1.1353962188214297,0.5734828515530277,-1.0050279057163554,0.8899774229153915,-0.7293223717776034,0.8926976413784695,-0.939425475464938,-0.5934700533091029,1.0607683062618347,1.1352614565454133,-0.27314286110584024,-0.7239054096411346,0.702305643184683,1.8663863524229034,1.7455088214008971,1.7124452462288577,-0.8892636019328773,-0.4800288073455345,-0.43853866033260874,-0.6360518218358961,-0.5191887406474319,1.0005365925513585,-0.873456508616399,0.3804407557214242,1.1053881728442685,0.3012750024272538,-0.5881450775864832,0.4283069907945797,0.20238697371247147
interviewer and job applicant,0.12942144808720882,-1.1353962188214297,-1.2501926163856003,-1.0050279057163554,1.0901279324536477,-0.7293223717776034,0.8926976413784695,-0.939425475464938,-0.8409942871433571,1.1064020077487482,1.1116935532172085,-1.0871507481720872,-0.7499345729457345,0.37427647128838554,1.6092103146074588,-0.5331616315673661,-0.6784038753694066,-0.8892636019328773,-0.4800288073455345,-0.5899888058427842,-0.37784184820549405,0.05935534879937784,-0.5983108267015662,-1.2623971343775722,0.40857567672593886,1.1053881728442685,0.4589534928351978,-1.0876632893910279,0.4283069907945797,0.41076505117961387
guard and prisoner,-2.0885676802097435,-1.1353962188214297,0.26085277133497714,-1.0050279057163554,1.0234110959408957,-0.7293223717776034,0.8926976413784695,-0.939425475464938,-1.1160212136258618,0.5131638884188746,-0.6323312930699482,-1.1110921566152123,-0.7499345729457345,-1.129190566569645,-0.6796564219499991,-0.5023687876083355,1.23983553614548,-0.8635977982103638,-0.4800288073455345,2.014953696932234,-0.8368818013262089,2.1927366786344886,1.4150525901354503,-0.7067676690044677,-1.9266227666487747,1.1053881728442685,0.33281070050884265,-0.6407259419869615,0.4283069907945797,0.41076505117961387
