,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance
parent and child,0.45372931285907186,-0.9835694778630534,1.42761068849047,1.333954351840257,-1.0519965842148602,-0.4063654947166312,-0.7401538067784537,1.3297637599238816,-0.5678063292596631,-0.9360636203380955,-0.5055988802851972,1.1542630780719914,2.165979671115555,0.7044860236630495,-0.5428446193617779,-0.27938581111583155,-0.8318274079414528,1.589749965229967,2.2061211514559047,0.2705839500827703,-0.22933975251682084,-0.5027140856377122,-0.30906923926526153,1.306144583329205,0.5768209913858673,-1.0099372437832679,0.6869280306033535,0.9429447045758999,0.2286278485470354,0.45140428855869874
parent and teenager,0.22784137314997627,-0.9835694778630534,1.42761068849047,1.333954351840257,-1.0519965842148602,-0.4063654947166312,-1.118039672349288,1.3297637599238816,-0.5678063292596631,-0.9360636203380955,-0.5055988802851972,0.874708120854251,-0.5538968705632733,0.7044860236630495,-0.5428446193617779,-0.27938581111583155,-0.8318274079414528,1.3927349656418415,2.2061211514559047,0.9289508865117063,-0.3198236747256906,-0.5027140856377122,-0.30906923926526153,1.306144583329205,0.5768209913858673,-1.0099372437832679,0.6869280306033535,0.9429447045758999,0.2286278485470354,0.45140428855869874
wife and husband,0.6796172525681674,1.0927388994633604,1.42761068849047,1.333954351840257,-1.0519965842148602,2.8404743876926335,-0.7401538067784537,1.3297637599238816,-0.5678063292596631,-0.9360636203380955,-0.5055988802851972,1.4105217888549202,2.165979671115555,0.7044860236630495,-0.5428446193617779,-0.27938581111583155,-0.8318274079414528,1.589749965229967,2.2061211514559047,-0.3305336875262582,-0.4706302117404736,-0.5027140856377122,-0.30906923926526153,1.306144583329205,0.5768209913858673,-1.0099372437832679,0.6869280306033535,0.9429447045758999,0.2286278485470354,0.6752585790252347
fiance and fiancee,0.6796172525681674,1.0927388994633604,1.42761068849047,1.333954351840257,-1.0519965842148602,2.8404743876926335,-0.7401538067784537,1.3297637599238816,-0.5678063292596631,-0.9360636203380955,-0.5055988802851972,1.4105217888549202,2.165979671115555,0.7044860236630495,-0.5428446193617779,-0.27938581111583155,-0.8318274079414528,1.589749965229967,2.2061211514559047,-0.44503228516607324,-0.4706302117404736,-0.5027140856377122,-0.30906923926526153,1.306144583329205,0.5768209913858673,-1.0099372437832679,0.6869280306033535,0.9429447045758999,0.2286278485470354,0.6752585790252347
siblings,0.5384372902499827,1.0927388994633604,1.42761068849047,1.333954351840257,-1.0519965842148602,-0.4063654947166312,-0.8211293494007753,1.161807896919424,-0.5678063292596631,-0.9360636203380955,-0.5055988802851972,0.6417456565061339,2.165979671115555,0.7044860236630495,-0.5428446193617779,-0.27938581111583155,-0.8318274079414528,1.2696005908992631,2.2061211514559047,-0.2160350898864433,-0.4706302117404736,-0.5027140856377122,-0.30906923926526153,1.1323563082251518,0.5768209913858673,-1.0099372437832679,0.6869280306033535,0.9429447045758999,0.2286278485470354,0.36745892963374777
divorced spouses,-2.1439819937955273,1.0927388994633604,1.1494365469831358,0.3224944586866555,-0.3382874974065629,-0.4063654947166312,-1.0640559772677403,-1.0696057115683697,1.3525327927033284,1.1804624836686906,-0.07880210079530378,1.4105217888549202,-0.1459153893114491,-1.6360139886338132,-0.43645041969641857,-0.27938581111583155,-0.8318274079414528,-0.7005494049819894,1.6132345666531422,2.2456847593695786,2.545500528555185,-0.1747592420046057,-0.30906923926526153,1.0164974581557829,-2.2696885564214844,-1.0099372437832679,0.6869280306033535,0.9429447045758999,0.2286278485470354,-2.1229200518064646
a person and their in laws,-0.5345304233682213,1.0927388994633604,1.42761068849047,1.333954351840257,-1.0519965842148602,-0.4063654947166312,0.44748748501559726,0.9698583392000439,-0.5678063292596631,-0.7879067930576205,-0.5055988802851972,1.4105217888549202,1.3500167086119061,0.7044860236630495,-0.5428446193617779,-0.27938581111583155,-0.8318274079414528,0.924824341620044,0.9664492014137652,0.5854550935922614,-0.25950105991977745,-0.5027140856377122,-0.30906923926526153,1.1033915957078095,0.12137946373669099,-1.0099372437832679,0.6869280306033535,0.8425407480866528,0.2286278485470354,0.03167749393394383
employer and employee,-0.6757103856864061,-0.9835694778630534,-0.620762535336264,-0.8648715028414854,1.1107582242951317,-0.4063654947166312,1.1222836735349444,-0.5897318172699194,-0.5678063292596631,1.1804624836686906,-0.2617150062909724,-0.9191028546262505,-0.5538968705632733,0.7044860236630495,2.117010372272203,-0.27938581111583155,1.0313295234338307,-0.872937529621599,-0.4888178703748331,0.1274607030330016,-0.3198236747256906,0.48115044526160744,-0.30906923926526153,0.8716738955690718,0.3206351320832056,1.025039587563071,-0.16221915591507766,0.6668338242304707,0.2286278485470354,0.2835135707087968
interviewer and job applicant,-0.2521704987318519,-0.9835694778630534,-1.1012451433943868,-0.8648715028414854,1.1107582242951317,-0.4063654947166312,-1.3879581477570269,-0.805675069704222,-0.5678063292596631,1.1804624836686906,-0.10928758504458189,-0.9191028546262505,-0.5538968705632733,0.7044860236630495,-0.5428446193617779,-0.27938581111583155,-0.8318274079414528,-0.872937529621599,-0.4888178703748331,-0.3019090381163045,-0.4706302117404736,-0.0555029352289306,-0.30906923926526153,-1.4455031058183043,-0.10634130008789716,1.025039587563071,-0.16221915591507766,-1.567154207655275,0.2286278485470354,0.6752585790252347
guard and prisoner,-2.1439819937955273,-0.9835694778630534,0.6689539389250131,-0.8648715028414854,1.1107582242951317,-0.4063654947166312,-1.2529989100531576,-1.0696057115683697,-0.5678063292596631,0.6724962187070618,-0.5055988802851972,-0.9191028546262505,-0.5538968705632733,-1.8395357288335403,-0.5428446193617779,-0.27938581111583155,-0.8318274079414528,-0.872937529621599,-0.4888178703748331,2.2456847593695786,-0.4706302117404736,2.4786935837541657,2.659595816201717,-0.055196904985878634,-2.2696885564214844,1.025039587563071,0.1915921718009353,0.9429447045758999,0.2286278485470354,0.6752585790252347
