,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between distant relatives,55.1749699374699,58.6287658329325,32.2077681577682,50.8783409491743,50.6720458553792,29.7176948051948,59.2731140772807,44.9152437069104,49.316999358666,44.3423961840628,43.104188712522,50.1937750521084,45.4011664261664,39.8799122174122,23.8781224947892,32.2630090588424,24.3511523969857,38.9778639570306,22.6979898188231,36.0208633958634,33.315069344236,20.8718755010422,42.7816305607972,48.9531030697697,46.5448944573945,26.8622838581172,41.328482320149,67.358368020868,43.5241691950025,31.0127630085963,75.6002474377474,51.341508029008,61.0332274207274,2
Between close relatives,78.018746993747,67.8975028058361,76.7363997113997,79.7837682379349,30.1999138207472,50.5825276575277,66.3500681417348,75.4910553952221,66.3314033189033,34.8647506814173,49.163760622094,73.4721420554754,79.9407768157768,75.6987754529421,31.0268017476351,40.1901515151515,34.9688331729998,76.7610169151836,25.3161916786917,36.4279481321148,45.2879068462402,21.5317500400834,64.4331995165329,82.033076337243,75.3071197321197,28.912537000037,70.344291665125,88.6472268472269,67.5906610364944,68.0864971448305,86.7801801593468,80.4420755170755,56.5646427646428,0
Between twins,76.6644099727433,87.9493907327241,88.349506974507,85.2799182299182,23.5050424883758,75.3940396023729,55.9931617764951,86.4739377906045,63.857367324034,23.1462241462241,40.7501162417829,90.947520997521,91.6827892786226,84.0240984324318,19.8167556209223,29.9000875667542,22.8389801556468,96.581115335282,24.4029206904207,33.412216024716,46.1884461217794,18.2798007548007,45.7837184420518,85.6590351007018,83.3677102218769,20.4365393865394,79.3913914788915,93.8897500647501,80.6603287144954,87.304258395925,87.2120461328795,93.2284627409628,20.2057283765617,0
Between a person and their family friends,83.9024891774892,71.0948412698413,73.9053431136765,81.7714325797659,30.1271043771044,64.7762746512746,60.1084896584897,79.5626903960237,64.5627304793972,30.4795574795575,44.4886684303351,58.8217774509441,80.2760358468692,74.9200241116908,25.0502132127132,31.7576309492976,27.2394864394864,80.7722698597699,30.826138367805,33.740659648993,43.5849974099974,20.262742658576,57.5456302956303,80.8480615063948,74.2976360059693,23.0695700904034,76.9253872670539,80.2134518259518,67.7957998791332,70.0429095595762,82.5457301957302,83.2847806514473,48.2593201551535,0
Between a person and their deceased spouse,71.8166506333173,65.5756132756133,64.9750440917108,76.9955707872375,26.3527256693923,71.5835738335738,36.8715367965368,75.9092071508738,48.0598845598846,23.6198573031906,32.4523088023088,77.9380365005365,89.2467521675855,44.1978245519912,23.5571971238638,24.3103723437057,18.7194926986594,88.047790326957,59.6049610882944,20.870691654025,27.2284850951518,15.8730220396887,42.2945942945943,74.9820696279029,63.8949123407457,18.0437983312983,47.4563028021361,76.3359028317362,47.7741267991268,39.6639291264291,77.7786571453238,75.6594237552571,25.6619918661585,0
Manager and Staff,62.2417548500882,29.3492424242424,49.4502364919032,28.2816378066378,81.5705828122495,29.8874779541446,75.878683662017,30.0634199134199,58.9751443001443,79.7595518678852,72.0719817219817,32.3522075147075,22.2296225379559,76.590198381865,80.2003092586426,49.0914240080907,73.8785738952406,29.6074958991626,18.3642328350662,53.1859190192524,62.4246563621563,39.7216545799879,66.0176931093598,56.6507512549179,58.5868660660327,89.6639702889703,62.6929539596206,49.6842275008942,61.9573588448588,58.1527378485712,70.1093725718726,59.4348958140625,55.1349644182978,1
Foreman and Laborer,58.8537437870771,30.5365720699054,45.4925605258939,28.045354337021,76.560088985089,27.7513748597082,74.6228755812089,28.085113035113,56.3336620169953,78.5609868526535,70.9906926406926,38.5765692640693,20.2603032769699,70.3874822708156,80.7249202957536,48.3627571502571,78.6533676200343,28.6882555715889,15.4248843748844,54.5150520775521,59.2640183890184,44.1311856353523,61.9259095842429,53.6290550498884,56.5788504705171,87.8476475684809,59.7714723548057,44.0243663743664,60.5116926283593,57.9425312341979,66.3374261540928,57.4493668368668,51.9795989504323,1
Owner and Manager,61.7373096039763,33.1482483565817,48.481240981241,27.7647827481161,79.7454224787558,28.1677609427609,69.226290684624,29.4731200897868,59.0254248837582,80.4802509219176,71.6927409010742,43.8963260504927,18.8028923237257,76.4436124061124,82.1834690001357,49.7812678062678,75.5605496355496,28.8093397343397,17.5858753900421,50.8130047421714,65.9532803616137,39.8018578643579,63.1226970560304,55.9169794711461,60.6034678284678,89.2644844353178,61.4269367977701,51.3549162257496,61.913875013875,56.459188959189,67.1691934608601,62.9043200626534,51.0480414647081,1
Union leader and union member,66.2831369248036,44.6188752605419,44.8264670514671,34.8451138367805,69.895330286997,27.9041406124739,72.8846400513067,40.638315696649,53.1082251082251,71.7545013628347,61.5973745390412,39.2054709179709,22.2951932326932,66.2789087455754,54.949810683144,38.1129823879824,65.5543715543716,27.8478280978281,16.2513135013135,42.8981917773584,64.2887883721217,34.7672529630863,65.2286563744897,50.8917096792097,66.4480311355311,74.938620330287,56.3274042315709,49.2319900778234,56.2406184864518,46.5505318755319,71.5774042315709,62.6195975320975,51.1147867564534,1
Manager and Assistant,64.1289482122816,31.7971540804874,49.2511223344557,28.3697651114318,76.2306637806638,29.0922518839186,71.341810966811,30.3605860189194,58.0299703383037,77.2873737373737,71.1003326919993,44.3472240722241,21.9794592752926,77.6741469949803,77.5899087024087,46.681837298504,76.608857654691,33.8629583379583,20.9201269409603,46.9022420480754,61.8005762755763,37.8228467520134,59.6041756083423,56.5814176564176,64.0159416201083,89.035981302648,62.9837403337403,49.4841362341362,63.0834057917391,61.7771566396566,68.2833678667012,66.5783602200269,50.7000333000333,1
Chief and Deputy,73.6796048087715,34.2188825063825,64.8417852209519,30.9739952948286,82.8138176638176,22.9574243657577,77.4169188835855,44.9243619035286,66.978231953232,76.6743079451413,68.9663794538795,60.493637689471,27.282389678223,79.9935035643369,60.4190944857612,42.3240797782464,64.6872641247641,41.2695452695453,16.2328933412267,40.0479045645712,49.5288163996497,27.3968694885362,69.652575356742,65.5241602533269,79.7795514670515,89.9923741382075,74.2745931537598,62.1996572871573,77.7845478595479,71.3111331569665,78.6122053872054,76.642175725509,49.6474987974988,1
Supervisor and Subordinate,72.1560222185222,26.6717674301008,55.6232580690914,26.0392077058744,84.3686606603273,23.0319210110877,78.5115534157201,35.3787938912939,61.3991910866911,74.975727050727,69.9860472860473,46.1828757662091,25.6835934127601,77.7619758328092,62.6834290709291,42.9259781884782,66.4338937297271,39.2234015984016,18.366238699572,43.8120829787497,46.7790552040552,36.4387328720662,64.7284551867885,68.6596600929934,71.2518217893218,90.4435746352413,72.0597142055475,62.2323051948052,74.6380812089145,68.9272767356101,74.1987133237133,68.9761984928652,58.8940736732403,1
Boss and Secretary,79.8292497625831,26.3263967513968,64.2062096853763,30.2775520775521,81.4931298639632,28.5438081979749,71.6473466348466,36.7651559859893,60.4350182225182,70.2947094572095,69.3260222801889,59.7166916416917,28.7005062838396,79.2247488622489,69.5856803690137,44.7167383542384,74.071011704345,44.969701286368,19.7884718676385,35.9501640334974,44.1464811423145,28.9104005562339,57.4488215488215,64.758633958634,71.7948953823954,90.4677609427609,74.1730339105339,63.6913840788841,73.4627044252044,73.1132215007215,75.2900493025493,77.2599647266314,57.1287898829566,1
Entrepreneur and Investor,75.0548285048285,56.3006536673203,53.586937291104,32.6695838112505,78.1155321530321,25.1424450549451,65.4219437969438,35.3302530802531,78.0277097902098,84.4443957277291,77.7184210850878,49.1450731367398,27.2703330619997,75.6018812977146,90.063093696427,60.0616634908302,70.2374491249491,38.120122007622,16.6411727161727,40.5286136702803,77.2912115662116,29.6785688077355,71.0532968574635,67.0694183902517,71.3296476671477,82.0222803431137,64.2579826038159,57.6705086580087,63.3559724226391,42.5747655122655,74.1685686227353,70.5399150232484,46.0855599647266,1
Intern and Employee,72.0579568579569,41.3219800261467,50.5668185209852,31.5622557997558,76.1636422219756,26.5636545553212,79.0404171445838,43.0304103304103,58.3841174257841,62.2038299663299,60.0838437796771,42.2556927640261,26.7863923113923,71.615532307199,49.3843929218929,39.3171453546454,61.4474881599882,36.6234037567371,16.183697629531,36.4441584649918,41.7291540249874,28.5147882981216,53.7958052749719,57.6937870771204,62.1468294051627,85.3741321949655,64.6102673561007,41.1675505050505,63.7618887285554,62.0825757575758,72.4055295013628,59.8686948853616,62.5334094917428,1
Lawyer and Client,82.6099479224479,53.7552293385627,59.3475690975691,35.0535139243473,83.7281440781441,30.4352476227476,57.0009226884227,37.1533568283568,67.5340996965997,75.3523303856637,74.7752528335862,50.5536167536168,27.3344476511143,80.6317950567951,81.9947405989073,45.3581642123309,83.6262908387908,40.6172562005895,15.5057225182225,32.5004551004551,69.3608858733859,25.1918801877135,72.4539923039923,73.8646805355139,74.5450396825397,83.4236431778098,76.1422097963765,40.6675304633638,69.5418570626904,64.363644380311,76.2320727112394,80.4114558281225,47.4486952861953,1
Judge and Lawyer,53.2260258260258,38.1132490965824,41.4879998088331,25.4251734376734,89.5288056079723,20.9494675078008,73.4063435021768,36.0434992476659,52.5693434651768,71.7561398478065,61.5075143991811,48.2495268620269,20.9532634032634,68.1040054081721,34.3923146298146,31.017248954749,47.4718502176835,24.1400304941972,15.7282154573821,46.8195972237639,64.8231666481667,30.3410347368681,75.7853074394741,61.6820426487093,53.4351791726792,84.5098384640051,60.2170153920154,44.1473244348244,63.3204465287799,58.7510602052269,76.7643658810325,63.5136303511304,55.71183662017,1
Victim and Criminal,16.0180111555112,32.5991380533047,27.7653830737164,36.4088482505149,39.9185868144201,23.8128929712263,49.2420129253463,24.1536329411329,21.0807235973903,44.2235102860103,46.0809275600942,50.6793865085532,13.9218314093314,23.1069475277809,39.0479896646563,35.0495376537043,13.7369806119806,16.0721277179611,15.8758382050049,91.6765740432407,19.9998856082189,86.5288165538165,54.2513708513709,45.4487914862915,17.7015151515151,21.1808982683983,28.0257535674202,25.0354918229918,46.4697891614558,52.9679252845919,16.5400112233446,11.994696969697,45.4184724226391,2
Drug dealer and Addict,57.9246616038283,30.9904091279091,53.3554945054945,35.3936874853541,36.3391249182916,33.8343927677261,21.4340605382272,26.9339803714804,55.9639813889814,67.7668095793096,82.3152415485749,45.9248350415017,14.6361857278524,49.666954650288,90.296659667493,84.4120863704197,76.6569199319199,37.4962324712325,16.1146259604593,45.1591558133225,65.876804368471,48.630936347603,35.3738415905083,54.0668911335578,63.5560906685907,49.2468253968254,66.8675004008337,58.5410694244028,69.0521624979958,65.4388588263588,15.4266273849607,42.0094175885843,34.3960337502004,1
Victim and Witness,58.4630836755837,58.4841077132744,37.9514385306052,42.9290100331767,51.8645841812509,33.3493281409948,56.8085500918834,51.6516155141155,35.9958802000469,43.7498262539929,41.1086223961224,61.918079297246,26.2499395666062,53.5855177230177,23.568074980575,25.530258321925,26.2956750040083,26.2652618985952,16.5915317706984,36.93400997151,31.1965593048926,32.4670132336799,69.6731120731121,61.3457892416226,49.219063652397,27.6353415103415,44.4338524130191,24.7488395863396,62.7400272566939,55.1737954946288,66.2183040724707,51.6426066217733,43.8771023729357,2
Criminal and Police officer,19.7955663163996,23.970892995893,42.0277922694589,26.3624659291326,68.5762214637215,22.2960647377314,64.8552288760622,30.5107418815752,25.2255474463808,64.1333644750311,49.0198269323269,43.5026994610328,13.1436655936656,43.6010802469136,28.9733265191599,26.0628601336935,31.9587727087727,15.2077817244484,14.8854104229104,83.2297825631159,34.1482611524278,64.5108300649967,79.9858004649671,60.7236211319545,24.0296356421356,62.4392957351291,50.4013468013468,34.4839225589226,50.5212942921276,47.1850929934263,56.1132696007696,21.1596721180054,49.528531345198,2
Criminal and Prosecutor,23.1216692258359,23.8928930637264,37.5696114071114,25.3757614299281,76.3412111037111,25.0613539238539,69.0857557565891,30.4293240709907,23.8622362205696,66.1572396739063,48.5749162874163,47.3936292102959,14.1063774188774,50.3233786275453,34.5938842022175,21.4157174615508,40.8585761460762,17.4690391398725,15.607348361515,71.2872727581061,39.4495823620824,51.209521959522,74.0965367965368,58.4313512105179,28.1144099727433,63.1601170434504,49.3270602853936,34.2585457752124,51.1200797659131,46.6461179252846,58.8234427609428,29.1726290684624,52.9448312489979,2
Criminal and Hostage,23.4137487512488,19.6625063208397,38.9524794649795,32.7731507689841,39.012936292103,29.1611493444827,37.0567475734142,27.3510114885115,25.740057319224,64.3783218324885,55.0602579519246,59.3309169225836,12.9415015540016,35.8758426758427,45.621945338612,36.5852830811164,20.5019155227489,19.3499952208286,17.5759407259407,81.3171222296222,42.6931947681948,81.8701412784746,44.1883537758538,51.5174302549302,23.3143859227193,24.3909411576078,36.777398989899,25.1271404521405,57.9648468815135,59.66443001443,23.1909732243066,18.1340027256694,45.2507876382876,2
Defendant and Plaintiff,19.6694225527559,43.20764004514,43.1130727297394,32.4359258025925,65.3954032079032,27.4057078723745,63.6963192671526,33.0866070657737,28.8404865196532,65.4180971805972,51.4499694749695,55.1807231348898,16.7530478780479,49.643740981241,40.5723048556382,26.7302113010446,28.1016523599857,19.1427725052725,16.690737965738,71.7489120447454,46.5491029032696,44.5130492963826,68.0045073753407,60.8840889049222,30.110113035113,43.8161796536797,51.2658529741863,33.8488516113516,53.8649931858265,48.9432860349527,54.925962000962,29.7578342953343,45.2194404361071,2
Police officer and Offender,24.822781693615,28.820208032708,37.1713573463573,25.9975655517322,71.8035197826865,24.3859316609317,67.8315793774127,31.9485605443939,27.2297765506099,55.4774569566236,50.9804989763323,41.6250521083854,12.7449724658058,50.2959099542433,41.3765123765124,28.855949297616,40.7756251464585,14.6924530716197,14.418253043253,73.135760998261,37.417055321222,52.8485212318546,73.1596300304634,58.3287397787398,28.0244969536636,66.9481321147988,49.0531645823312,26.5440015231682,57.5615099406766,50.9581870290204,58.3899531024531,27.5125020041687,47.7661135161135,2
Police officer and Civilian,67.5843375760043,48.6834663792997,38.6682222098889,37.4265365807032,64.5014830848164,34.9884088134088,76.7719175885842,51.8989771031438,49.071694971695,46.8828919537253,43.8423527090194,29.8920767504101,30.7263591346925,57.6920107670108,29.1978954687288,25.9090600757267,58.2459535834536,29.9064511106178,16.6249787249787,30.1647136813803,35.1065471565472,30.6065295815296,82.4029320987655,70.7944564694565,64.7258818342152,67.4531224947892,53.8336880711881,48.2372775372775,47.6951619368286,49.0023969857303,79.4282307198974,69.3731661856662,51.2882094757095,1
Parole officer and Parolee,47.5115208865209,21.2676186467853,44.9673989590656,25.8551363759697,79.785378972879,25.0944099110766,56.6950991909325,29.5638686930354,35.9506596798264,62.1918001751335,51.8589634131301,53.1687366192268,17.3434806750983,63.7939030831188,27.7991136858784,25.4917814937423,48.7306748625376,27.7729410114214,11.1025721736506,57.3354385356836,38.5785694244028,55.7355635014949,71.758446337613,61.6222194472194,41.8924968549968,74.7902097902098,56.3147235480569,44.3883525425192,65.4451576201576,57.2038486205153,68.0289368039368,40.1722254597255,47.1377110543777,2
Consultant and Client,72.4779510612844,52.2068957277291,47.1260602052269,30.1602894019561,80.4405612905613,27.0248282581616,56.559114034114,34.2625052416719,61.070965300132,77.5467825384492,70.646133033633,44.8259575210556,20.302761154967,81.0681727404767,85.7676792434145,53.0851446302427,85.387664341831,28.4078940667176,13.4059158343472,31.4640729187298,73.3599420913146,23.9532186948854,64.1179391596058,63.8777133360467,59.6623182373182,80.8287511870845,68.9857717899384,37.7509470467804,60.7924553841221,55.0696280571281,72.2689264439264,61.2307413265747,44.9193320568321,1
Chef and Customer,70.4217529384196,51.8223338390005,36.8156710573377,31.9841470258137,68.5041292041292,27.199516378683,69.452302635636,29.6308803850471,56.0399000690667,59.8230460897128,76.8098618973619,33.5717691622103,25.2143730724613,45.1504017768724,74.3647052928916,71.1331844353903,80.4674752897792,24.4547845400787,13.9972637203029,25.0138663714644,43.7273225957049,16.9349663771232,58.1750346875347,54.0825618825619,46.9435937519271,77.9155229030229,44.2875007708341,25.5829420579421,51.3924751174751,51.1641754850088,75.1417984792985,61.6508158508159,48.0918501251834,1
Customer and Server,72.3584315375982,51.0101326142993,42.9651394901395,33.7538271913272,68.8802723511057,29.2855215771882,77.5383812175479,33.8441276316276,58.2749606874607,61.8025921609255,75.7182217473884,28.4598671118279,22.9613710635769,55.6876117618765,79.612214229126,71.2066006705713,88.5734247234247,26.7794850937008,11.8228958586802,29.2947252638429,47.2551810117987,21.5500715606108,59.9457186332186,56.7264615014615,52.2889351389351,76.6845928762595,61.3131132756133,26.1824892699893,60.338692634526,66.4974150849151,73.1752321752322,59.0811019227686,44.9159285159285,1
Customer and Businessman,64.3308930267264,51.5874007165674,43.3414791998125,30.2104631479632,76.2068377610044,28.4172040922041,62.9817019400353,32.2982639274306,64.9829761288095,78.6851335393002,77.6368927368927,40.6178538418735,20.8957061275689,67.0272517424478,89.808671330485,73.417775561403,80.7742256835394,27.9863644616096,14.425921681804,33.2785685991568,76.6634490328118,23.338453866395,67.4711259419593,62.8036745661746,57.2330188330188,81.2694091402425,61.8918174418174,41.9839177797511,56.3366517741518,50.9141458849792,68.7603262478262,60.0283825742159,47.9883005883006,1
Doctor and Patient,82.5888710055377,43.5966588966589,58.7228646353646,44.0920554753888,77.4168535168535,42.6215684007351,48.2781283531284,39.443068968069,48.7358864900532,53.7312284937285,66.1719925136592,48.8138595337125,42.2108445566779,85.3634266332796,54.6305323307774,39.1189582567033,80.3147203831027,52.8325366173405,13.615599270011,25.683032825925,39.0414207433815,20.8713320176555,84.2417260208927,78.8123624831958,67.3828942662276,82.0467776051109,73.1948323281657,55.3766862766863,71.0914588497922,77.5676616593283,86.6725711017378,85.9012222345556,51.9685106560107,1
Doctor and Nurse,77.0795198628532,42.1138068721402,68.4178622303622,43.131820956821,70.2982164440498,39.0137778887779,57.5985314068647,50.1543792627126,57.7026766443433,50.1098040848041,56.5877141377141,48.0116672089711,35.6057118807119,81.6146053202426,31.7193106367126,32.2764664620057,53.7869909411576,44.0986942251648,17.0415804874138,23.0344399881165,34.006998321214,19.190885866131,77.4281076947744,72.0802939344606,80.2128962087295,84.184182021682,72.5588263588264,67.3018678852012,74.7348395431729,77.6283762533763,83.8298508590175,84.0334693084693,47.9437269520603,1
Patient and Caretaker,78.7997342164009,51.7720543345543,66.6283543616877,57.5722714014381,59.4375382333716,49.9072216363883,54.3342187133854,48.5250750792418,51.2266659266659,47.9246440288107,59.8607457357457,51.9016752492243,49.483603070858,69.0763785143687,50.2273329702251,38.8769706872648,77.8832865301003,62.2938631176376,15.6327706335059,25.7273993435758,40.9670936724858,21.5515308311877,71.0506071089404,76.8593141426475,64.7054029304029,71.4760652927319,73.0298207964875,59.8583982375649,73.4382187257187,79.7462622254289,86.8525337317004,86.429600954601,55.7644864394864,1
Driver and Passenger,81.7749455428377,60.5403031336855,30.3981355608807,29.1458414134885,59.5399620804032,25.1380310049428,72.0036405406503,35.3836016380134,56.7611479932558,52.7810655212616,79.3120116811293,31.96379669713,21.4592472342472,42.5128367003367,77.3310425685426,49.0434403559404,88.7125521083855,20.7232323232323,15.7178771845439,27.7899571107904,50.8615420073753,17.6194203944204,62.396583046583,52.9765847578348,48.7711839857673,65.3556052743553,48.5289534539534,20.1396008312675,71.1308402245902,77.2118952035619,76.0223871036371,62.3683211079044,50.4456281372948,1
Coach and athlete,83.3767428105664,37.8499334724825,75.926424165885,46.1940259994182,60.170236227099,44.0702572300612,69.0245271975664,54.6763545096879,61.6214899298233,66.4335520144344,56.9649632139828,65.6895242103575,41.569252044252,88.6042748917749,59.0285052910053,35.6365700657367,77.1586179252846,66.7826238576239,15.6989478114478,34.8798861632195,53.5169292127625,31.7258557800224,56.1826647118314,73.2810919790086,82.1474938641605,85.0695244570245,81.2637172241339,65.4936538769872,76.5275991755158,82.0753719274553,81.6885658323158,87.2268426018426,67.8411751057585,1
Team Captain and Team Members,78.4541169614699,42.8309343887775,71.3609744014156,43.4405894940209,57.2514294710373,41.800480401951,71.4191171754897,58.354386363455,66.8591826746239,65.7730872069107,51.2250855807228,55.4020903479237,41.5999539041206,84.0462301587302,40.4479417187751,35.0268799102132,58.8913981080648,62.4163880872214,14.648855619689,39.9100849767516,53.477064293731,32.4325978034311,54.1253509607676,67.448565631899,81.4648754023754,74.6732741795242,76.3027095589596,60.7929550387884,76.8593535322702,75.9706046268546,78.4269524457024,81.7014894056561,41.5832430686597,1
Club Member and Club President,74.0709829930418,38.2720778495288,48.7531746666551,36.9275287620876,66.0753277495924,28.384958124664,70.9649776603208,45.1571774993344,53.84331491856,59.0267036521938,54.9376493876494,48.1651655443322,27.9943662818663,64.8822751322751,52.7170614878948,37.6285854577521,53.4707431457432,39.081727994228,14.3084195125862,32.6039842873176,53.5547999839667,28.0130351130351,46.6851881914382,57.7747204184704,73.2941798170965,65.5477464664965,59.6383896196396,51.5459605980439,58.843547347714,55.1073177594011,71.1287299891466,66.0697607176774,57.7623516915184,1
Politician and Supporter,67.4785246253384,37.6666086818048,38.5840874720777,31.0290110760699,75.3283930303538,25.4285290417643,75.940423302188,32.822080715218,46.8645060730845,67.4903042400591,35.3654482590757,34.633511704345,27.0991362033029,54.4452821869488,52.4642676767677,39.0661876703543,57.8539802789803,37.2010020843354,15.2112534070867,42.2273649190316,49.6632154882155,35.0839907006574,73.1739253801754,61.6174604716271,70.0665055623389,60.9504493191993,50.7812429083262,50.9826420493087,51.2496515829849,36.5026364068031,63.3369287348454,62.5862358320691,58.7183399162566,1
Leader and Follower,72.1297942163138,28.311714266126,48.2674257024747,41.4957147971854,63.8660878881467,31.1135601145405,66.7768809621751,45.1633542836974,42.3816051414091,58.3878402552422,34.5800168513404,43.5427008177008,35.4607804232804,60.5669733044733,33.4905303030303,32.3920855379189,46.8327841911175,46.7069424402758,15.250621292288,32.1785533910534,41.6683481641815,35.3717191758858,66.9665701582368,67.6642203475537,70.1652201964702,56.4018208643209,57.2268931685598,56.0429094054094,59.0538771413771,46.3765968599302,68.6021698209198,69.657830672414,58.319632373799,1
Representative and Citizen,67.5723083561319,44.2788883411432,39.4709824851982,33.9172869160614,71.2324029365696,26.1546799514937,77.056144998792,41.750159925405,45.8983324863227,58.7828355921493,40.1972295768864,34.0769320185987,27.8852793811127,51.7440536315536,36.8056978515312,33.9794071669072,58.4371552829886,33.8195646945647,14.0533289241623,43.8148569023569,49.2367784992785,28.3512646304313,77.4309118350785,64.6297134192967,65.8541645083312,59.2724713558047,51.1348128723129,50.9733768546269,48.4925667696501,39.6100674017341,70.3760115655949,60.6110488277155,53.7791257353757,1
Officer and Soldier,64.767577339146,28.452782212341,59.6711331605939,32.2782203816518,84.3898195939863,28.0048544501976,63.6329451594158,47.1129271781233,46.97404882699,64.1588795554482,53.0719394984101,56.839247635081,27.2890291806958,68.1609126984127,26.4848264389931,32.3137265512266,53.4701258617925,42.2406004489338,14.1672779381113,38.8028819945487,30.2624318582652,56.6367624659291,68.2043889752223,69.7937268749769,76.088383684217,85.6285292639459,69.9503289919956,62.6491372824706,72.1901948360282,73.2533071095571,76.8384435009435,81.4718657114491,62.6602160185493,1
Babysitter and Infant,82.5400832192499,25.7449980574981,71.0552592469259,57.9217475425809,44.6902369235703,59.3056536056536,58.2721850680184,49.0382168757169,42.3453837828838,38.5547099505433,59.4112732946066,59.7176647426648,71.606886323553,61.5646304312971,56.1684343434343,38.4538319704986,81.2133678050345,75.5006774090107,24.2915383998717,24.5973304473304,40.0653719737053,22.8649270482604,68.7296166025333,77.2128968253969,63.5478475228475,75.4777928090428,70.2104878146545,48.7802890011223,69.7280282988616,86.5311978916146,84.7279982363316,85.7617885201218,81.44101330768,1
Religious leader and Congregant,74.0374876666543,27.3652432444099,57.7078150244817,49.9952095743762,71.0464529297863,37.4028892403892,71.2229577521244,48.735768706602,40.0949572032905,54.1585803085803,32.8021328979662,40.6911095077762,43.8592672759339,77.075304633638,44.4216049382716,33.705455347122,60.3173561006894,57.286050986051,16.8304152637486,29.0521364438031,41.5499518999519,35.1040604457271,53.6140993265993,66.0773819544653,75.8988906926407,53.3618626743627,67.1784732243066,66.9855990460157,66.287515031265,55.9717291967292,71.1609026775693,77.2988315696649,55.0725669392336,1
Between religious followers,67.4690671982339,72.4214171630838,54.0391876641877,60.0176621218288,46.5770180436847,35.0285618702285,68.3373919290586,63.3334281459281,52.7311090144424,40.88836996337,29.4706921165254,35.0548621131954,44.3128507295174,63.4952902036236,25.7631353214687,31.2895021645022,33.3338143338143,46.9908690075357,18.4893137726471,38.0197130030463,40.2951619368286,26.150012025012,44.3715508257175,56.513620330287,73.5301958072791,31.425636323553,58.2868666827,58.0227072310406,59.7427689594356,51.2935355539522,69.3631232964566,68.4072320426487,44.7299663299663,0
Prostitute and Customer,54.3802873052873,29.1467262675596,31.2450447700448,25.6022480605814,53.700414708748,60.1723349181682,14.6109651151318,17.8705413413747,52.911661024161,68.9015257890258,79.965797319964,43.4908008658009,16.4410974827641,24.3627705627706,93.2964045214045,55.7445526695527,89.8760301426968,24.0558120891454,59.8231922398589,35.3346961680295,64.7501683501684,40.8389730639731,22.8720578803912,35.860070947571,32.4649180295014,69.4595829324996,59.0481862273529,14.6436718374218,59.7608605900272,71.0658239137406,22.2847001763668,33.2857643899311,39.6345408449575,2
Guide and Tourist,79.6658025616359,54.0410062160062,35.8802899261233,26.7346707305041,75.5554516471183,25.3036355619689,83.0272893772894,30.4723834807168,55.0896535563202,70.2342688176022,72.6095699054032,32.8990901074234,22.0883597883598,81.6610830527497,85.0772486772487,54.2232202982203,88.2443322109989,28.5394620811287,13.9728114478114,20.8366281866282,54.7123015873016,17.6292087542088,55.6063612313612,54.523398669232,52.5241462241462,80.5600509058842,65.9493997514831,23.9335137085137,64.4786365640532,64.4893187830688,75.8498075998076,67.182355299022,46.886242384159,1
Athlete and Referee,54.5309161517495,37.864037659871,41.6378931253931,25.4186099394433,78.1026510526511,24.6303983053983,85.1644719478053,40.0755277130277,44.6112321320655,69.5142920351254,52.7013210554877,40.3690917107584,23.257543690877,54.4188592271926,36.3828523328523,31.9088544171878,53.1103134519801,25.8184864518198,12.3699815616482,53.2664221580888,42.0611391694725,31.7079966329966,56.5251573272407,56.160250320667,49.9030633718134,82.4705878226712,63.2192811046978,31.2622334455668,66.1861672278339,63.3244839265673,74.4541325957993,59.8858686067019,50.2843724947892,1
Slave and Master,25.8356461439795,14.8412624412624,44.5476609809943,25.7165818749152,58.7339211714212,28.3662302203969,36.3414923039923,23.7219166635833,25.2528442236776,54.1955155955156,54.4757299798966,55.0831208914542,11.9795013628347,26.6425765592432,50.4911014911015,45.8238095238095,63.195695045695,26.2499318582652,19.6711920795254,70.5499278499279,25.3421436588103,83.8520001603335,28.3998096039763,39.0805655763989,20.8558982683983,48.7982323232323,38.7778008257175,59.5703122494789,43.4712111191278,58.1282437469937,17.9755962401796,22.9903559403559,49.590885040885,2
Reader and Writer,80.825760659094,66.4482229190563,40.3732064232064,45.7066132941133,58.0169568086235,31.2519001060668,66.2604808771476,42.4379564879565,50.9850632392299,52.7846405138072,52.0251108459442,39.0516875100208,45.351771685105,75.7986211319545,54.9349927849928,62.7998957832291,61.76569664903,45.4087021003688,16.6084255250922,20.6268638768639,33.0004248837582,17.3502725669392,63.4266975308642,62.9508016674683,60.143759018759,66.8747905643739,54.6674613195447,48.4028088423922,40.7213945005612,30.6531184864518,74.8384660092993,63.6487504008337,53.8891915183582,1
