"","V1","V2"
"Father, mother, child",-2.02323686028088,0.397562217013721
"Husband, wife, in-law",-1.842688638746,0.614549248153879
"Parents, firstborn, secondborn",-1.78294192750718,0.747000549051616
"Trio of friends",-1.60020076086601,1.00665574856563
"The three individuals in a love triangle",-1.68648160965554,-2.08503010016163
"Doctor, nurse, patient",0.33018581920523,0.769640870793945
"Writer, editor, reader",0.247798459740694,0.45805089371024
"Tourist, tour guide, native",1.00467210091885,0.866126082215986
"Landlord, tenant, real estate agent",1.38556504132092,0.637000318009324
"Lawyer, litigant, judge",0.876852179407976,0.313713713061348
"Middleman, seller, buyer",0.5279649443991,0.432208869562123
"Plaintiff, defendant, mediator",0.914209120087089,-0.277870494426981
"Therapist, patient's family, mental patient",0.844486630902588,-0.34049115310514
"employee, employer, client",0.305741412111612,1.08509358375861
"supplier, retailer, consumer",1.22532374660234,0.700893188151477
"Manager, employee, union representative",1.35931568751095,0.260846270370586
"Teacher, student, parent",0.532644227987366,-0.297726044286308
"Volunteers, organizers, service recipients",-0.143562672953929,0.861274984551559
"Parents, children, grandparents",0.576965256603671,0.773147071926543
"Director, screenwriter, actor",1.04524824111698,0.275005636106659
"Lawyers, prosecutors, judges",-1.93566530845155,0.665926354406322
"Guests, moderators, audience",-0.068168844167168,0.963725871395628
"Drug Manufacturer, Drug Dealer, Drug User",0.452111994733264,-1.74304638956806
"Sex Worker, Pimp, Client",0.153612896782233,-1.37482376833086
"Criminal, Cellmate, Prison Guard",0.102138444630737,-1.22887229490382
"Parent, Babysitter, Infant",-0.632979642213104,0.26385001208886
"Casino Owner, Gambler, Dealer",0.499722528422451,-1.24479366088929
"Lender, Debt Collector, Borrower",0.45739794303139,-1.63684787789485
"Cheater, Mistress, Spouse",-0.869253888029923,-2.56427954993237
"King, Prime Minister, Public",0.105732737146191,-0.159972874826132
"Athlete, Coach, Referee",-0.0426915791883744,0.422373504579417
"police officer, prosecutor, judge",-0.146553460283325,0.552516839867774
"ticket scalper, organizer, audience",0.362906354528615,-0.970000110306712
"parent, home tutor, child",-0.536170574847266,0.856592491290895
