,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Valence Evaluation,86.4,79.6,82.1,70.5,79.9,39.2,69.6,66.8,81.8,60.7,44.0,78.9,83.3,73.0,71.5,43.3,32.72727272727273,31.454545454545453,32.45454545454545,86.36363636363636,82.81818181818181,70.63636363636364,81.63636363636364,45.90909090909091,69.0,69.0,83.0,75.81818181818181,64.63636363636364,58.90909090909091,66.36363636363636,56.90909090909091,72.2,87.0,49.2,13.5,79.3,36.3,48.5,68.2,71.58333333333333,76.58333333333333,70.66666666666667,54.916666666666664,53.666666666666664,62.166666666666664,62.916666666666664,58.333333333333336,73.4,76.6,73.5,73.1,74.3,82.1,67.6,25.0,47.61538461538461,51.46153846153846,15.0,20.076923076923077,12.615384615384615,10.76923076923077,19.153846153846153,71.46153846153847,40.666666666666664,59.416666666666664,59.916666666666664,57.25,60.75,59.75,62.0,59.166666666666664,77.2,79.0,62.9,63.0,66.8,66.1,66.3,62.9,69.08333333333333,61.416666666666664,63.333333333333336,50.0,64.5,50.583333333333336,34.166666666666664,67.5,46.36363636363637,83.63636363636364,69.72727272727273,72.0909090909091,75.9090909090909,82.0,63.45454545454545,59.72727272727273,65.0,36.416666666666664,29.083333333333332,34.916666666666664,51.416666666666664,60.666666666666664,62.333333333333336,60.75,79.72727272727273,85.27272727272727,81.54545454545455,82.63636363636364,57.36363636363637,61.81818181818182,70.81818181818181,66.18181818181819,71.72727272727273,75.27272727272727,72.18181818181819,38.54545454545455,58.72727272727273,64.36363636363636,61.63636363636363,63.72727272727273,89.27272727272727,75.27272727272727,14.272727272727273,69.36363636363636,16.727272727272727,84.0909090909091,69.45454545454545,71.54545454545455,64.3,56.8,60.0,41.8,68.0,33.3,81.4,71.1,30.3,63.8,51.1,73.1,27.1,56.6,82.2,81.9,27.75,52.916666666666664,63.833333333333336,78.5,59.416666666666664,59.083333333333336,84.25,76.91666666666667,61.90909090909091,75.63636363636364,26.181818181818183,71.54545454545455,76.36363636363636,70.9090909090909,79.54545454545455
Equality,44.1,47.4,79.1,73.9,79.8,56.5,50.7,69.7,47.6,54.5,26.1,73.3,66.0,85.1,77.1,57.5,65.36363636363636,68.45454545454545,54.36363636363637,39.0,37.81818181818182,27.363636363636363,82.54545454545455,56.63636363636363,72.72727272727273,83.9090909090909,46.63636363636363,38.09090909090909,35.81818181818182,31.181818181818183,35.63636363636363,24.09090909090909,18.0,80.4,34.8,18.2,69.6,45.5,51.9,63.8,79.83333333333333,71.58333333333333,69.33333333333333,24.75,24.0,24.75,32.583333333333336,26.833333333333332,34.6,34.6,51.5,54.0,62.1,64.6,62.3,49.8,31.307692307692307,53.84615384615385,32.76923076923077,34.30769230769231,30.53846153846154,67.15384615384616,45.15384615384615,75.07692307692308,24.333333333333332,53.083333333333336,51.75,52.333333333333336,44.25,55.666666666666664,41.166666666666664,46.25,76.1,34.6,38.5,31.4,36.2,32.2,56.3,30.3,45.916666666666664,34.75,65.91666666666667,31.083333333333332,60.166666666666664,51.583333333333336,15.75,62.833333333333336,69.63636363636364,62.0,71.0909090909091,20.0,38.90909090909091,63.36363636363637,36.90909090909091,30.454545454545453,74.25,64.75,54.25,40.5,56.5,44.333333333333336,48.083333333333336,46.75,38.45454545454545,34.0,37.72727272727273,60.72727272727273,89.54545454545455,86.72727272727273,87.9090909090909,79.9090909090909,73.18181818181819,69.72727272727273,68.27272727272727,29.636363636363637,37.54545454545455,32.0,57.90909090909091,51.0,84.45454545454545,51.36363636363637,49.90909090909091,77.36363636363636,42.27272727272727,85.0909090909091,75.72727272727273,56.27272727272727,73.4,67.1,56.9,52.5,76.2,57.6,79.4,84.0,47.6,61.1,46.4,64.5,39.6,34.5,45.5,48.4,45.25,50.666666666666664,39.333333333333336,56.083333333333336,68.0,17.666666666666668,90.66666666666667,87.33333333333333,67.27272727272727,80.54545454545455,64.81818181818181,61.63636363636363,81.45454545454545,74.63636363636364,82.36363636363636
Activity Intensity,84.5,81.5,82.2,75.7,74.5,35.1,53.2,56.2,63.6,48.3,46.8,67.0,75.1,57.4,68.2,57.2,54.72727272727273,55.27272727272727,54.54545454545455,80.0,75.18181818181819,64.81818181818181,80.36363636363636,40.72727272727273,64.9090909090909,47.18181818181818,67.54545454545455,69.63636363636364,58.27272727272727,52.45454545454545,49.0,45.72727272727273,46.8,85.8,51.2,26.8,81.5,61.4,33.1,64.6,73.75,74.75,57.333333333333336,40.583333333333336,37.833333333333336,38.166666666666664,36.25,40.5,70.4,59.8,71.0,42.3,42.1,56.7,46.6,42.9,53.0,34.23076923076923,61.69230769230769,60.15384615384615,46.92307692307692,62.07692307692308,40.23076923076923,60.84615384615385,35.0,41.833333333333336,39.083333333333336,45.416666666666664,42.25,54.083333333333336,51.583333333333336,48.416666666666664,19.4,62.5,56.8,51.1,42.5,49.4,42.8,64.5,56.916666666666664,57.75,49.25,37.166666666666664,42.583333333333336,43.75,34.5,49.916666666666664,53.09090909090909,41.18181818181818,40.63636363636363,35.63636363636363,68.0909090909091,55.90909090909091,39.18181818181818,39.72727272727273,56.25,39.083333333333336,34.083333333333336,44.166666666666664,52.25,53.583333333333336,64.66666666666667,57.0,42.18181818181818,56.36363636363637,53.72727272727273,48.27272727272727,64.45454545454545,68.27272727272727,72.36363636363636,62.81818181818182,62.36363636363637,63.90909090909091,66.0,30.0,38.45454545454545,55.90909090909091,48.72727272727273,49.63636363636363,68.18181818181819,55.54545454545455,33.0,43.45454545454545,30.545454545454547,76.0909090909091,54.09090909090909,52.09090909090909,66.1,50.7,35.5,48.5,76.4,42.6,78.1,77.5,30.1,39.0,41.1,52.7,34.6,44.9,70.0,72.0,34.666666666666664,53.0,60.583333333333336,67.58333333333333,49.916666666666664,41.583333333333336,84.16666666666667,77.91666666666667,45.45454545454545,68.81818181818181,48.36363636363637,59.90909090909091,77.54545454545455,63.72727272727273,76.36363636363636
Socioemotional,77.0,72.6,85.2,73.5,80.5,47.0,64.7,71.8,34.2,26.3,39.3,57.8,55.5,50.5,43.3,32.9,44.72727272727273,44.81818181818182,46.72727272727273,59.18181818181818,57.81818181818182,52.36363636363637,76.81818181818181,48.72727272727273,35.0,60.63636363636363,73.0909090909091,63.90909090909091,62.72727272727273,61.45454545454545,49.18181818181818,55.09090909090909,72.3,77.2,46.4,42.0,80.8,60.3,60.6,79.2,72.16666666666667,68.75,71.41666666666667,32.916666666666664,35.083333333333336,28.833333333333332,33.416666666666664,31.083333333333332,35.2,31.0,36.2,44.0,35.9,46.9,38.2,39.9,32.46153846153846,34.76923076923077,31.23076923076923,30.692307692307693,46.0,34.53846153846154,21.846153846153847,49.0,41.75,33.666666666666664,42.916666666666664,40.0,31.666666666666668,50.916666666666664,42.083333333333336,45.916666666666664,25.0,43.8,28.4,26.2,22.0,29.1,28.8,38.7,46.166666666666664,44.25,51.75,20.083333333333332,35.25,27.25,22.666666666666668,57.083333333333336,40.45454545454545,67.54545454545455,38.27272727272727,32.63636363636363,44.45454545454545,53.27272727272727,29.181818181818183,59.63636363636363,51.25,38.916666666666664,39.083333333333336,36.75,48.5,42.25,44.75,42.5,21.454545454545453,28.363636363636363,25.09090909090909,22.0,74.45454545454545,70.0,77.63636363636364,75.81818181818181,52.81818181818182,60.27272727272727,61.45454545454545,25.454545454545453,29.363636363636363,39.18181818181818,40.36363636363637,24.181818181818183,52.18181818181818,66.54545454545455,49.90909090909091,56.63636363636363,48.27272727272727,78.18181818181819,67.0,62.63636363636363,67.5,55.9,35.7,29.8,75.5,38.3,81.9,83.0,36.6,41.9,39.5,48.3,27.4,33.6,62.7,63.3,51.75,66.66666666666667,68.16666666666667,71.0,47.833333333333336,34.416666666666664,66.58333333333333,70.91666666666667,33.0,62.90909090909091,42.18181818181818,65.45454545454545,69.27272727272727,66.0909090909091,49.63636363636363
Formality and Regulation,43.5,45.1,48.1,43.7,42.1,50.7,45.8,44.8,82.8,76.4,78.6,65.2,68.5,59.0,74.5,74.2,83.0909090909091,80.81818181818181,71.9090909090909,60.54545454545455,58.72727272727273,60.54545454545455,32.27272727272727,46.45454545454545,65.45454545454545,37.36363636363637,42.63636363636363,40.45454545454545,31.636363636363637,32.72727272727273,34.36363636363637,36.72727272727273,40.8,38.0,33.4,40.3,33.8,42.0,45.0,45.2,26.666666666666668,32.5,37.333333333333336,68.58333333333333,58.75,67.16666666666667,61.25,69.0,65.2,73.3,72.4,72.9,62.2,69.4,66.8,50.3,41.84615384615385,38.23076923076923,64.53846153846153,76.07692307692308,36.38461538461539,60.15384615384615,68.23076923076923,58.0,48.166666666666664,59.75,52.916666666666664,62.166666666666664,59.916666666666664,56.083333333333336,55.25,62.916666666666664,72.5,45.9,53.1,65.9,73.0,61.5,67.8,55.2,47.333333333333336,59.333333333333336,41.916666666666664,43.333333333333336,59.833333333333336,76.08333333333333,43.833333333333336,45.083333333333336,60.72727272727273,64.9090909090909,66.72727272727273,44.45454545454545,67.18181818181819,71.54545454545455,83.45454545454545,22.545454545454547,51.5,67.83333333333333,57.416666666666664,44.666666666666664,60.833333333333336,64.33333333333333,61.166666666666664,60.5,48.72727272727273,74.63636363636364,71.18181818181819,75.63636363636364,24.454545454545453,30.90909090909091,28.90909090909091,30.454545454545453,46.90909090909091,47.36363636363637,48.36363636363637,61.18181818181818,62.81818181818182,53.45454545454545,42.27272727272727,63.90909090909091,63.90909090909091,46.45454545454545,32.09090909090909,48.45454545454545,20.90909090909091,48.18181818181818,36.45454545454545,38.18181818181818,34.9,35.3,49.0,58.5,40.7,43.3,45.1,41.8,50.2,33.0,46.5,52.4,48.7,73.2,39.4,38.6,54.916666666666664,32.083333333333336,33.916666666666664,38.583333333333336,46.416666666666664,68.41666666666667,29.583333333333332,30.916666666666668,54.81818181818182,36.09090909090909,70.36363636363636,28.272727272727273,49.27272727272727,40.18181818181818,56.18181818181818
Intimacy,88.8,79.3,84.2,76.9,75.8,33.4,49.3,64.0,39.0,13.6,24.1,36.6,38.3,28.5,49.4,14.7,27.454545454545453,30.09090909090909,18.636363636363637,68.63636363636364,55.45454545454545,46.09090909090909,81.0,37.45454545454545,56.63636363636363,58.54545454545455,80.0909090909091,75.63636363636364,65.81818181818181,60.72727272727273,49.54545454545455,55.45454545454545,52.8,92.3,64.1,23.1,79.9,55.8,44.1,75.5,79.08333333333333,76.75,72.66666666666667,33.5,31.25,32.583333333333336,32.75,38.75,37.4,31.6,52.6,38.8,36.2,49.2,36.5,28.2,19.692307692307693,14.384615384615385,14.615384615384615,14.307692307692308,16.53846153846154,25.0,15.307692307692308,62.07692307692308,36.666666666666664,45.166666666666664,44.833333333333336,42.25,47.583333333333336,46.333333333333336,44.5,45.75,23.8,55.6,39.6,36.2,24.9,33.1,33.5,46.9,67.5,34.916666666666664,40.25,34.5,25.833333333333332,25.583333333333332,15.166666666666666,44.416666666666664,26.90909090909091,45.36363636363637,22.818181818181817,61.0,48.27272727272727,66.0909090909091,26.454545454545453,49.90909090909091,47.166666666666664,30.833333333333332,26.416666666666668,34.25,36.0,46.75,50.416666666666664,48.75,25.272727272727273,38.54545454545455,32.54545454545455,26.363636363636363,71.9090909090909,69.0,78.36363636363636,72.72727272727273,56.54545454545455,70.0,70.45454545454545,31.09090909090909,33.27272727272727,39.81818181818182,48.90909090909091,31.818181818181817,48.18181818181818,47.81818181818182,13.454545454545455,27.363636363636363,14.363636363636363,81.72727272727273,56.0,45.0,75.1,40.4,49.7,45.8,78.2,31.7,83.1,82.4,15.2,40.8,43.5,58.5,24.1,45.0,83.0,82.7,16.0,57.166666666666664,65.41666666666667,87.58333333333333,45.416666666666664,33.583333333333336,79.66666666666667,87.08333333333333,41.18181818181818,77.27272727272727,33.45454545454545,44.90909090909091,66.9090909090909,69.0909090909091,66.63636363636364
Visibility,82.1,77.1,77.1,72.7,75.0,50.7,68.7,71.1,88.5,82.4,73.5,81.2,75.9,77.5,72.0,73.0,77.45454545454545,72.72727272727273,62.18181818181818,67.0909090909091,64.9090909090909,48.63636363636363,43.36363636363637,50.63636363636363,69.27272727272727,60.09090909090909,53.45454545454545,57.90909090909091,43.18181818181818,44.36363636363637,46.54545454545455,48.54545454545455,79.4,80.5,9.7,22.8,83.0,65.7,71.2,82.6,80.33333333333333,76.66666666666667,71.75,71.5,66.91666666666667,71.75,67.5,68.75,69.3,80.1,66.1,70.9,85.7,74.5,76.8,51.8,11.23076923076923,67.07692307692308,76.0,71.53846153846153,44.46153846153846,77.92307692307692,71.53846153846153,83.46153846153847,53.916666666666664,46.5,59.75,58.333333333333336,58.083333333333336,60.75,61.0,60.416666666666664,80.9,63.9,79.0,72.4,54.8,63.9,75.4,68.0,66.83333333333333,61.333333333333336,60.833333333333336,21.083333333333332,66.66666666666667,66.66666666666667,42.333333333333336,62.166666666666664,83.0909090909091,81.36363636363636,74.54545454545455,17.0,75.72727272727273,32.54545454545455,87.54545454545455,58.81818181818182,72.83333333333333,66.16666666666667,43.083333333333336,29.416666666666668,54.75,64.25,62.916666666666664,66.66666666666667,86.27272727272727,88.54545454545455,89.54545454545455,71.0909090909091,85.27272727272727,78.45454545454545,60.72727272727273,62.63636363636363,73.63636363636364,68.72727272727273,58.18181818181818,62.72727272727273,59.81818181818182,51.36363636363637,56.90909090909091,60.09090909090909,80.0909090909091,73.27272727272727,27.90909090909091,70.36363636363636,19.181818181818183,62.09090909090909,50.63636363636363,63.09090909090909,73.0,59.1,22.9,72.3,59.2,36.4,62.8,57.1,36.6,48.8,54.0,68.4,43.3,65.7,74.8,75.1,44.916666666666664,49.75,52.666666666666664,57.25,73.41666666666667,78.0,60.416666666666664,51.333333333333336,72.45454545454545,68.9090909090909,77.45454545454545,34.36363636363637,44.90909090909091,42.27272727272727,74.27272727272727
Communal Sharing,85.9,80.0,70.2,62.0,66.3,38.0,56.9,55.9,32.3,44.4,29.3,43.4,43.7,33.8,46.3,28.7,38.63636363636363,36.81818181818182,31.454545454545453,72.36363636363636,66.72727272727273,47.90909090909091,78.0909090909091,38.81818181818182,57.63636363636363,52.27272727272727,67.18181818181819,63.18181818181818,54.36363636363637,48.63636363636363,46.45454545454545,54.81818181818182,77.2,75.3,32.2,24.6,72.8,54.8,41.8,65.6,76.83333333333333,72.16666666666667,70.91666666666667,36.0,30.0,37.166666666666664,44.25,36.916666666666664,76.0,44.6,47.6,47.4,64.8,58.8,67.8,38.3,18.153846153846153,52.84615384615385,51.69230769230769,48.61538461538461,33.0,44.76923076923077,48.46153846153846,71.0,37.333333333333336,43.666666666666664,47.75,40.333333333333336,47.25,54.0,48.5,49.0,46.0,46.3,36.4,42.5,39.5,47.8,50.4,46.5,40.75,46.416666666666664,50.0,27.5,27.333333333333332,33.166666666666664,13.166666666666666,57.5,55.54545454545455,56.54545454545455,19.818181818181817,18.272727272727273,48.09090909090909,45.81818181818182,45.45454545454545,55.27272727272727,52.666666666666664,35.916666666666664,35.0,38.0,53.416666666666664,50.5,52.5,52.583333333333336,52.63636363636363,51.18181818181818,40.27272727272727,40.18181818181818,57.09090909090909,66.0,63.36363636363637,58.72727272727273,57.0,65.0909090909091,62.27272727272727,40.63636363636363,29.363636363636363,31.181818181818183,42.72727272727273,36.81818181818182,77.72727272727273,61.0,23.727272727272727,66.0909090909091,23.272727272727273,77.45454545454545,71.0909090909091,59.27272727272727,68.6,44.0,36.3,40.9,77.1,29.5,80.8,82.4,24.5,44.4,40.5,51.2,23.9,53.0,64.9,65.4,20.166666666666668,52.583333333333336,68.25,80.91666666666667,40.25,41.083333333333336,82.08333333333333,83.75,58.45454545454545,73.54545454545455,30.818181818181817,67.0909090909091,57.81818181818182,72.81818181818181,62.18181818181818
Expected Reciprocity,26.2,26.3,54.6,48.7,45.2,54.0,45.5,57.1,86.3,54.6,33.1,48.1,51.7,74.9,82.0,42.8,31.636363636363637,35.27272727272727,35.27272727272727,72.0909090909091,69.36363636363636,55.45454545454545,72.72727272727273,47.63636363636363,70.63636363636364,38.90909090909091,41.90909090909091,28.0,32.0,31.363636363636363,39.27272727272727,26.90909090909091,39.5,46.3,50.3,43.0,43.3,43.8,49.4,66.3,51.666666666666664,50.333333333333336,53.166666666666664,61.25,60.166666666666664,59.25,49.333333333333336,58.416666666666664,63.8,60.0,63.2,83.8,52.7,64.5,63.8,40.7,51.61538461538461,22.384615384615383,16.692307692307693,23.307692307692307,21.692307692307693,13.307692307692308,11.692307692307692,61.0,35.25,56.916666666666664,50.5,51.833333333333336,55.25,48.5,55.333333333333336,47.166666666666664,58.2,66.4,58.3,57.8,49.1,51.4,52.7,47.2,54.416666666666664,39.333333333333336,41.75,49.0,55.833333333333336,48.0,28.166666666666668,65.0,46.81818181818182,64.0909090909091,79.0,65.54545454545455,57.18181818181818,64.81818181818181,29.0,35.27272727272727,60.75,37.833333333333336,35.583333333333336,45.833333333333336,59.166666666666664,59.25,57.916666666666664,57.416666666666664,48.54545454545455,63.27272727272727,59.90909090909091,68.9090909090909,50.90909090909091,55.90909090909091,51.27272727272727,56.54545454545455,69.36363636363636,58.63636363636363,58.27272727272727,53.27272727272727,58.72727272727273,52.54545454545455,49.72727272727273,51.54545454545455,54.0,50.09090909090909,21.363636363636363,58.72727272727273,22.363636363636363,67.81818181818181,51.0,55.90909090909091,40.4,52.7,75.6,67.6,42.2,51.0,41.5,37.5,24.2,47.8,44.0,48.1,34.0,55.3,55.7,56.3,40.416666666666664,38.083333333333336,37.166666666666664,49.583333333333336,53.583333333333336,58.833333333333336,72.08333333333333,72.66666666666667,58.54545454545455,47.18181818181818,58.36363636363637,35.63636363636363,61.09090909090909,45.72727272727273,45.0
Strategic,17.9,24.1,32.9,37.5,29.3,66.2,42.7,38.6,58.8,71.4,47.5,54.2,52.0,62.2,75.9,74.4,79.45454545454545,83.63636363636364,80.18181818181819,42.54545454545455,46.27272727272727,60.0,33.0,45.0,56.72727272727273,40.72727272727273,43.09090909090909,40.54545454545455,39.72727272727273,41.72727272727273,45.81818181818182,30.454545454545453,25.8,35.7,41.7,68.3,31.0,40.8,47.8,49.3,20.833333333333332,26.666666666666668,24.833333333333332,60.583333333333336,69.58333333333333,66.58333333333333,53.083333333333336,70.0,61.7,58.5,59.0,75.3,54.7,67.2,53.9,64.2,56.07692307692308,31.307692307692307,62.07692307692308,63.76923076923077,57.76923076923077,64.23076923076923,60.46153846153846,31.615384615384617,46.75,57.916666666666664,54.75,48.0,58.5,48.666666666666664,51.833333333333336,55.666666666666664,39.7,55.9,61.5,49.6,42.6,35.1,43.1,36.6,44.75,45.583333333333336,42.666666666666664,49.083333333333336,50.333333333333336,58.416666666666664,43.416666666666664,51.0,54.45454545454545,32.81818181818182,67.45454545454545,65.36363636363636,61.81818181818182,53.72727272727273,49.54545454545455,34.0,54.75,68.58333333333333,69.66666666666667,67.66666666666667,59.666666666666664,53.166666666666664,48.333333333333336,45.333333333333336,43.45454545454545,52.54545454545455,50.90909090909091,64.72727272727273,32.90909090909091,41.45454545454545,32.63636363636363,39.72727272727273,50.27272727272727,38.36363636363637,43.90909090909091,69.0909090909091,62.0,61.81818181818182,42.90909090909091,52.18181818181818,44.54545454545455,42.18181818181818,58.09090909090909,44.45454545454545,45.72727272727273,29.272727272727273,32.27272727272727,41.63636363636363,27.1,38.9,40.3,65.7,30.2,45.4,31.8,33.2,59.3,37.7,45.6,36.5,56.0,53.5,33.1,36.4,62.416666666666664,37.666666666666664,28.583333333333332,34.833333333333336,58.916666666666664,70.83333333333333,36.333333333333336,38.583333333333336,47.90909090909091,27.636363636363637,75.9090909090909,31.90909090909091,32.18181818181818,26.90909090909091,34.63636363636363
