"","Formality","Activeness","Valence","Exchange","Equality"
"助教-学生",0.860056938217134,0.573442086678885,0.39794642743554,0.244584978870549,-0.560091675491134
"学长学姐-学弟学妹",-0.0079506056777541,-0.534668009878061,1.19936773373144,-0.742934170844608,-0.121802052256802
"学生会主席-学生会成员",0.65867165372496,0.384399455440222,0.203870441697958,0.0030362726757199,0.100828308184036
"社团社长-社团社员",0.785770164666796,0.50008662365267,0.0521531951278904,-0.0706785144409616,0.314728568093816
"老师-家长",1.1337962099415,0.0851426884960618,0.679237339676772,-0.225486174847442,0.379196604168426
"考官-考生",1.7361901937251,-1.25555303212694,0.129984514464698,-0.990489291419005,-0.985704837896978
"家长-班主任",0.907056907367905,-0.256789113580721,0.768084729877965,-0.219633602272443,0.284771343150105
"家教-学生",0.420731218921962,0.704303245777194,0.321886185511875,1.26757161845181,-0.753478196232247
"辅导员-大学生",0.854618517785369,0.312442428694477,0.464251229066626,0.125874084645008,-0.791016687747244
"班主任-学生",1.41875718252399,0.861055018774375,0.29349932262506,-0.353680891646291,-1.1828315291434
"班委-班级成员",0.780275948053541,0.434753630571534,0.467743137787989,-0.356608610214795,0.99257833522339
"债主-欠债人",-1.18622668362319,-0.106524389530296,-1.79262825663892,1.32531468084382,-0.561671104516801
"原配-第三者",-2.3085191067361,-1.149557576736,-1.75758094163291,-0.418717732799868,-0.264352852458624
"义父义母-义子义女",-0.774290349965671,0.731588852945259,0.549779271578436,-0.993366918891006,-1.68045655717351
"网友之间",-1.20749369094076,-1.73762852187378,0.88463761364973,-0.519684628871377,1.05829675125951
"外地人-本地人",-0.517550943225175,-2.18810654436555,0.790863219532321,-0.232478254746852,0.326007478358802
"师父-徒弟",0.184586503118683,1.18686246476855,0.0524172851431514,-0.273587183182528,-1.45561577104276
"球友之间",0.197989140510974,0.418938623278276,0.62772141993575,-0.35357838532056,1.6628253263937
"青梅竹马之间",-0.892824003101805,1.2268820748447,0.511062173648893,-1.00008865016402,1.10591913934871
"乞丐-路人",-1.096392281115,-3.18800921027172,1.62108058663847,-0.340582236544716,-0.493667605354417
"旅伴之间",-0.92109247074605,0.76670818794597,0.281619379992048,-0.0522021194718708,1.54123281748048
"老乡之间",-0.827432626881792,-0.38062736387255,1.13323560853568,-0.376104437704888,0.413756317298028
"老朋友之间",-0.509399742018462,1.13998168340323,0.621865698215744,-0.884456661516469,1.24468398074157
"干爹干妈-干儿女",-1.0279992363731,0.478390942383933,0.818152155917502,-0.897962266853821,-1.65789261609276
"搭讪的人-被搭讪的人",-1.4319335911773,-1.81733942793787,0.264178531800875,-0.448060426236817,0.708135994429938
"报案人-受害者",-0.0395295095606569,-0.70785641954215,-0.972362587335945,-0.820323569039807,-0.250633967395652
"暧昧对象之间",-2.41653355433479,1.11500272087607,-0.0837590156303543,0.218334112194132,1.09066368063112
"子女-父母",-0.791363668528745,1.65383351927635,0.205169204818378,-1.20209125988437,-1.96057277664071
"亲家之间",-0.65632034971708,0.805343738496989,0.656323509142635,-0.917565993623292,0.99457425272053
"婆婆-儿媳",-0.73652281512337,0.995812943511067,-0.192848932172501,-0.676280590460603,-1.28826221967554
"罪犯-旁观者",-0.49919761426639,-2.59065681334898,-0.450374246481558,-1.11449556946948,-0.411941939900108
"罪犯-被害人亲属",-0.552380416614402,-1.3368401293065,-2.1267835615346,-1.08589199420355,-0.6503566586318
"主人-佣人",-0.63768721461712,0.185404239426332,-0.203488624532561,1.70501500734096,-1.21255816998065
"主力-替补",0.665608493459385,0.571187936557517,-0.428708847617716,-0.0541547517876275,0.307707205871846
"主管-助理",0.504889146579054,0.796409557291053,-0.337660652899665,1.27666245319638,-0.723120377051383
"主持人-观众",0.697036109196597,-1.11663508873038,1.10861681241827,0.207944710217549,0.700994868690732
"主播-打赏者",-1.52213158131501,-1.58097511672749,1.18011854311576,1.47422072040049,-0.0995692644032922
"忠臣-反贼",-0.250502848734428,-0.889263998156,-2.43462827664866,-0.605885843268891,-0.236009601638656
"中介-客户",0.298348827631666,-0.258204113090147,0.206268934631543,1.82601389926757,0.489477307426505
"政府官员-老百姓",1.21343259029772,-0.325830821952437,0.919067849991993,-0.410849193250412,-0.854716819775847
"明星-经纪人",-0.331133570436039,1.55326912303448,-0.334062360925554,1.96953077502108,0.284222147919288
"演员-观众",0.145638393275577,-1.35248334566534,1.19610174588261,0.410663686763518,0.138498356829626
"演员-编剧",0.606936218381359,0.549405228893576,-0.163720959252465,0.915669605818391,0.0409199161784743
"小偷-失主",-1.28075083054506,-1.54874081981608,-2.13728887926997,-0.0706104252352632,-0.673788178437084
"嫌疑人-警察",1.48171989039598,-0.449564221201788,-2.24661580608963,-1.10627829937227,-0.557915555979034
"物业-业主",0.471199522572457,-0.0383275046025556,-0.0123867311156036,1.54276747084104,0.364838184404814
"外卖配送员-顾客",0.178981990098583,-1.01715929005846,0.890962629122393,1.66286193139507,0.0369076230942444
"图书管理员-读者",0.618012618568494,-0.993792037552414,1.0850938238448,0.561386014278218,-0.111514823652636
"同一球队的球员之间",0.388595555975445,1.38386765419248,-0.155052413578368,-0.316515588952814,1.59909744772956
"售票员-乘客",0.483215971625644,-1.19608296067643,1.1447391335489,1.5105741262143,0.456364195140283
"受害者-旁观者",-0.389553548387288,-2.2518607389774,-0.152538880918008,-1.38879309710148,-0.307099006491068
"首领-反贼",-0.347039869634082,-0.849831180414236,-1.99191336698392,-0.450956734816691,-0.939324450362645
"收银员-顾客",0.684949557363291,-1.27706632932534,0.896742671705176,1.1556227987153,0.412138363460005
"收件人-快递员",0.499765005895412,-0.87328182059348,0.959857394047958,1.34343507938974,0.636441081096948
"施害者-受害者",-1.03292686303271,-0.943820864820049,-2.68894524060746,-0.704950688783274,-0.393737448461627
"胜者-败者",1.02720822635943,-0.467418933122971,-1.6171055660422,-0.827156404981277,0.49720910900219
"赛事解说员-观众",1.00398559279733,-1.11725634512558,1.10362072867259,0.260903848572946,0.422388509249449
"人事工作人员-员工",1.06662819867447,0.528140283952967,-0.273506784073453,0.674583919781183,0.184366922769178
"前同事之间",-0.232672877919852,-1.19969765751767,0.569101115705864,-0.361989903648217,0.940296669527355
"评委-选手",1.33374403925229,-0.83496194155117,0.120888509498812,-0.307455102030157,-0.560738674399144
"评委-观众",1.08630091007492,-1.04424846526011,0.325213102356102,-0.518478265895467,0.00947422717096369
"律师-检察官",1.66469833696808,-0.118126607470416,-0.277680297840897,-0.514633920007945,0.166240698733099
"老员工-新员工",0.554580279237606,-0.116223395687247,-0.131464107835176,0.00491730046663363,0.0164316277993577
"老板-员工",0.395454499314599,0.606615488370348,-0.289183504454178,1.50233719078049,-1.18278378822026
"客服-顾客",0.492581457593617,-0.685619111819155,0.644526022778253,1.68516554413213,0.634956604244057
"捐款人-受惠者",-0.456108306347793,-0.92314463154591,1.52488179346873,-0.0533590276267615,-0.77698090038718
"居委会-居民",0.811147263377153,0.227946147874665,0.332655443420961,0.109357824364668,-0.0862346013550358
"教练-学员",0.542201562521954,0.254920193628467,0.290451303791881,1.27157688876407,-0.455337943455654
"见义勇为者-受助者",0.717294844937263,-1.12687949233003,1.31614967267287,-1.51924048019878,0.405352212338499
"寄件人-快递员",0.524720644954131,-1.09358540118706,0.890835952999846,1.35398101585139,0.311588620206831
"记者-采访对象",1.0762318473202,-0.485809537359478,0.280734858124815,0.0211496515841584,1.01050995256952
"黑帮老大-小弟",-1.25325046422577,0.656393807248383,-1.57174068964688,1.19304913592713,-1.26571315732694
"管家-住户",-0.162112967867066,-0.012863739148848,0.363632860791387,1.6108520233958,-0.782999015309933
"冠军-亚军",1.53865009817942,-0.903971118249269,-0.776584536042299,-1.28303684079612,0.34515623975087
"官员-行贿者",-2.05590744629906,0.194019987024653,-1.22988910527146,2.20051751151755,-0.565523638235531
"公务人员-办事人",1.27208144470033,-0.587411127269519,0.524153468100376,0.704740895223132,-0.0598270030944093
"高级员工-低级员工",0.653733693378876,-0.495088251947618,-0.226280268422758,0.131011521607925,-0.580812459620265
"法官-检察官",1.77529105575571,0.0468083795155012,0.117462004701696,-0.58334871442513,-0.0709816449011232
"恩人-受助者",-0.558249828914974,0.19405189629153,0.945811521785972,-0.103557342158664,-0.736127426041936
"对手之间",0.20637018068978,-0.0558680756789176,-2.2231924156294,-0.591688465071179,1.13493517093039
"对立球队的球员之间",0.702844678855387,-0.559797580321843,-1.39907747755119,-0.54216879487068,1.66716956343015
"队长-队员",1.036577571543,1.18319413155678,-0.246437987917723,-0.197603635441631,0.392636707338634
"同一团队的成员之间",0.705711559345462,1.38023773706044,-0.210305728126476,0.0357523582985964,1.67420108128552
"赌徒之间",-1.58266197834781,-0.924576030897672,-1.55469351763035,0.873268352165966,0.953450728440787
"毒贩-警察",1.11990511404033,-0.439291517751796,-2.82100105262246,-1.21097723945778,-0.945432577229459
"电竞队友之间",0.575953995361513,1.40988162162603,0.0905216060482059,-0.013477637275354,1.79721992529111
"导演-编剧",0.494865248019408,0.744802087791362,-0.248110311806814,1.17887663298925,0.27494328081527
"厨师-顾客",0.128492460826321,-0.876757792749998,0.996171708126087,1.61081983462595,0.37678039229095
"乘务员-乘客",0.70905537736555,-1.08112336231968,0.857452230315671,0.774398809993402,0.645234712116527
"城管-摊贩",1.25233033113806,-0.411963741927486,-2.01400197551979,-0.486691950953716,-0.21907456649901
"编辑-作者",0.417095587669333,0.0964106141433738,0.365963807089271,1.0255260833266,0.237871465492367
"报案人-罪犯",0.637615102016943,-1.16470543935698,-2.0324042567751,-1.37897662555852,-0.246975529687381
"保姆-雇主",0.0380917833024588,0.431357218958416,0.0133436165435218,1.87637309113709,-0.721782638953632
"雇主-保镖",-0.208995271204551,0.695147316229496,-0.115337453008227,1.96685993235348,-0.768339330324291
"保安-住户",0.41736912204016,-0.287702603195213,0.73758529902778,1.03815516589348,-0.51249920625453
"访客-前台",0.59770402960397,-1.29938838323429,0.861866945847254,0.873512598752752,0.601571941512034
"校长-老师",1.33691324746167,0.605194332622343,0.169643047624179,-0.0288743055268492,-0.765276550327134
"校友之间",0.298406829871924,-0.312529153702788,0.724353563322071,-0.825928409342922,1.38127131462807
"同学之间",0.284146328069394,0.899049061624773,0.563098723164522,-0.750046176079474,1.89448013337968
"宿管员-学生",0.685414037665843,-0.893599970323249,0.820613235629726,-0.327237286299075,-1.11355496360195
"教务老师-学生",1.31419184077347,0.337690684872032,0.404896798282365,-0.336995394869795,-1.20569053980227
"教授-助教",0.563804071107911,0.827395003728083,0.138010663495627,0.442064124640448,-0.809514043340973
"导师-研究生",0.920014206066455,0.912576241209329,0.114913078884423,-0.128547929820171,-1.22625880794497
"霸凌者-受害者",-1.09494583739099,-0.869672352628172,-2.64809525959242,-0.650042990771785,-0.563189043414671
"主人-客人",-0.489317425693946,0.0561650288608393,0.766976339872644,0.15679453205677,0.507340931451567
